
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,TrackID,ID,
6.87146,um,Surface,1,1000161076,161076,
5.97312,um,Surface,1,1000161077,161077,
7.82611,um,Surface,1,1000161078,161078,
6.48584,um,Surface,1,1000161079,161079,
6.50713,um,Surface,1,1000161080,161080,
8.81863,um,Surface,1,1000161081,161081,
5.59914,um,Surface,1,1000161082,161082,
6.00681,um,Surface,1,1000161083,161083,
5.9981,um,Surface,1,1000161084,161084,
6.24671,um,Surface,1,1000161085,161085,
6.91026,um,Surface,1,1000161086,161086,
7.04339,um,Surface,1,1000161087,161087,
7.38452,um,Surface,1,1000161088,161088,
5.86296,um,Surface,1,1000161089,161089,
7.22805,um,Surface,1,1000161090,161090,
6.42328,um,Surface,1,1000161091,161091,
5.9626,um,Surface,1,1000161092,161092,
7.68782,um,Surface,1,1000161093,161093,
6.21804,um,Surface,1,1000161094,161094,
5.76023,um,Surface,1,1000161095,161095,
6.39564,um,Surface,1,1000161096,161096,
6.44108,um,Surface,1,1000161097,161097,
5.9485,um,Surface,1,1000161098,161098,
4.41095,um,Surface,1,1000161099,161099,
5.93619,um,Surface,1,1000161100,161100,
5.8173,um,Surface,1,1000161101,161101,
6.48112,um,Surface,1,1000161102,161102,
5.94796,um,Surface,1,1000161103,161103,
6.85096,um,Surface,1,1000161104,161104,
6.36155,um,Surface,1,1000161105,161105,
6.13309,um,Surface,1,1000161106,161106,
8.93041,um,Surface,1,1000161107,161107,
6.60007,um,Surface,1,1000161108,161108,
4.94845,um,Surface,1,1000161109,161109,
7.12214,um,Surface,1,1000161110,161110,
7.04151,um,Surface,1,1000161111,161111,
6.24627,um,Surface,1,1000161112,161112,
5.92212,um,Surface,1,1000161113,161113,
4.29416,um,Surface,1,1000161114,161114,
5.15649,um,Surface,1,1000161115,161115,
6.41899,um,Surface,1,1000161116,161116,
7.75829,um,Surface,1,1000161117,161117,
5.98142,um,Surface,1,1000161118,161118,
5.92759,um,Surface,1,1000161119,161119,
6.09217,um,Surface,1,1000161120,161120,
5.26994,um,Surface,1,1000161121,161121,
6.12644,um,Surface,1,1000161122,161122,
5.85191,um,Surface,1,1000161123,161123,
4.39884,um,Surface,1,1000161124,161124,
5.93179,um,Surface,1,1000161125,161125,
6.44381,um,Surface,1,1000161126,161126,
6.31743,um,Surface,1,1000161127,161127,
6.17257,um,Surface,1,1000161128,161128,
7.78339,um,Surface,1,1000161129,161129,
6.45886,um,Surface,1,1000161130,161130,
4.33307,um,Surface,1,1000161131,161131,
6.35337,um,Surface,1,1000161132,161132,
6.14405,um,Surface,1,1000161133,161133,
6.89343,um,Surface,1,1000161134,161134,
5.90329,um,Surface,1,1000161135,161135,
5.63095,um,Surface,1,1000161136,161136,
6.00083,um,Surface,1,1000161137,161137,
6.94985,um,Surface,1,1000161138,161138,
5.95183,um,Surface,1,1000161139,161139,
6.10413,um,Surface,1,1000161140,161140,
6.18256,um,Surface,1,1000161141,161141,
6.30461,um,Surface,1,1000161142,161142,
6.51061,um,Surface,1,1000161143,161143,
6.47556,um,Surface,1,1000161144,161144,
6.7731,um,Surface,1,1000161145,161145,
6.34399,um,Surface,1,1000161146,161146,
6.12839,um,Surface,1,1000161147,161147,
8.21705,um,Surface,1,1000161148,161148,
6.52504,um,Surface,1,1000161149,161149,
5.29,um,Surface,1,1000161150,161150,
6.2523,um,Surface,1,1000161151,161151,
7.95642,um,Surface,1,1000161152,161152,
7.56269,um,Surface,1,1000161153,161153,
6.21346,um,Surface,1,1000161154,161154,
6.33847,um,Surface,1,1000161155,161155,
6.29847,um,Surface,1,1000161156,161156,
6.22573,um,Surface,1,1000161157,161157,
6.10662,um,Surface,1,1000161158,161158,
6.16934,um,Surface,1,1000161159,161159,
6.54176,um,Surface,1,1000161160,161160,
9.485,um,Surface,2,1000161027,161161,
5.94306,um,Surface,2,1000161028,161162,
6.03185,um,Surface,2,1000161029,161163,
5.87642,um,Surface,2,1000161030,161164,
7.31136,um,Surface,2,1000161032,161165,
6.8341,um,Surface,2,1000161033,161166,
6.22998,um,Surface,2,1000161031,161167,
6.29937,um,Surface,2,1000161034,161168,
6.31001,um,Surface,2,1000161035,161169,
5.84831,um,Surface,2,1000161038,161170,
6.18696,um,Surface,2,1000161036,161171,
7.12582,um,Surface,2,1000161039,161172,
6.78603,um,Surface,2,1000161044,161173,
6.41727,um,Surface,2,1000161043,161174,
6.21893,um,Surface,2,1000161026,161175,
4.70609,um,Surface,2,1000161047,161176,
3.93196,um,Surface,2,1000161046,161177,
4.93887,um,Surface,2,1000161048,161178,
4.32957,um,Surface,2,1000161042,161179,
5.96476,um,Surface,2,1000161040,161180,
6.02361,um,Surface,2,1000161041,161181,
5.81821,um,Surface,2,1000161050,161182,
6.50287,um,Surface,2,1000161045,161183,
7.91125,um,Surface,2,1000161055,161184,
7.42256,um,Surface,2,1000161054,161185,
4.26065,um,Surface,2,1000161186,161186,
4.89845,um,Surface,2,1000161049,161187,
5.36343,um,Surface,2,1000161052,161188,
5.9851,um,Surface,2,1000161051,161189,
6.08104,um,Surface,2,1000161053,161190,
6.47577,um,Surface,2,1000161060,161191,
4.3732,um,Surface,2,1000161057,161192,
3.87175,um,Surface,2,1000161058,161193,
5.63694,um,Surface,2,1000161056,161194,
4.44213,um,Surface,2,1000161063,161195,
5.82602,um,Surface,2,1000161059,161196,
6.45103,um,Surface,2,1000161066,161197,
6.91242,um,Surface,2,1000161062,161198,
5.88931,um,Surface,2,1000161067,161199,
4.66775,um,Surface,2,1000161061,161200,
6.34149,um,Surface,2,1000161072,161201,
6.16049,um,Surface,2,1000161071,161202,
5.13022,um,Surface,2,1000161064,161203,
7.07564,um,Surface,2,1000161065,161204,
7.13745,um,Surface,2,1000161068,161205,
4.9616,um,Surface,2,1000161070,161206,
6.88975,um,Surface,2,1000161073,161207,
6.57642,um,Surface,2,1000161069,161208,
6.86116,um,Surface,2,1000161076,161209,
6.18101,um,Surface,2,1000161074,161210,
5.74963,um,Surface,2,1000161075,161211,
6.60869,um,Surface,2,1000161079,161212,
8.00743,um,Surface,2,1000161087,161213,
6.25289,um,Surface,2,1000161080,161214,
5.16216,um,Surface,2,1000161077,161215,
9.34452,um,Surface,2,1000161078,161216,
6.06564,um,Surface,2,1000161085,161217,
5.58961,um,Surface,2,1000161089,161218,
6.22736,um,Surface,2,1000161084,161219,
5.9828,um,Surface,2,1000161082,161220,
5.9479,um,Surface,2,1000161083,161221,
6.0614,um,Surface,2,1000161092,161222,
6.96984,um,Surface,2,1000161091,161223,
6.92188,um,Surface,2,1000161088,161224,
6.31302,um,Surface,2,1000161094,161225,
6.05851,um,Surface,2,1000161096,161226,
6.63404,um,Surface,2,1000161090,161227,
5.71143,um,Surface,2,1000161098,161228,
6.6767,um,Surface,2,1000161093,161229,
6.36029,um,Surface,2,1000161095,161230,
5.77875,um,Surface,2,1000161101,161231,
7.0803,um,Surface,2,1000161097,161232,
5.39896,um,Surface,2,1000161099,161233,
6.00342,um,Surface,2,1000161100,161234,
6.52893,um,Surface,2,1000161104,161235,
6.3692,um,Surface,2,1000161103,161236,
7.01689,um,Surface,2,1000161102,161237,
4.21781,um,Surface,2,1000161112,161238,
6.17511,um,Surface,2,1000161106,161239,
5.93766,um,Surface,2,1000161105,161240,
9.12608,um,Surface,2,1000161107,161241,
6.1319,um,Surface,2,1000161108,161242,
6.42238,um,Surface,2,1000161111,161243,
4.3747,um,Surface,2,1000161109,161244,
6.0056,um,Surface,2,1000161110,161245,
6.23001,um,Surface,2,1000161122,161246,
5.67405,um,Surface,2,1000161113,161247,
6.1804,um,Surface,2,1000161121,161248,
5.70371,um,Surface,2,1000161115,161249,
6.85413,um,Surface,2,1000161116,161250,
8.73707,um,Surface,2,1000161117,161251,
6.74712,um,Surface,2,1000161119,161252,
4.38632,um,Surface,2,1000161123,161253,
6.15622,um,Surface,2,1000161118,161254,
5.81454,um,Surface,2,1000161120,161255,
4.03799,um,Surface,2,1000161114,161256,
4.38306,um,Surface,2,1000161125,161257,
6.03361,um,Surface,2,1000161127,161258,
6.22555,um,Surface,2,1000161128,161259,
8.20595,um,Surface,2,1000161124,161260,
6.52378,um,Surface,2,1000161130,161261,
5.50434,um,Surface,2,1000161136,161262,
6.98724,um,Surface,2,1000161134,161263,
5.8574,um,Surface,2,1000161137,161264,
5.31214,um,Surface,2,1000161131,161265,
7.32711,um,Surface,2,1000161129,161266,
5.93828,um,Surface,2,1000161126,161267,
5.87982,um,Surface,2,1000161141,161268,
5.90701,um,Surface,2,1000161142,161269,
5.96956,um,Surface,2,1000161140,161270,
5.85448,um,Surface,2,1000161133,161271,
5.97724,um,Surface,2,1000161132,161272,
5.91617,um,Surface,2,1000161135,161273,
6.31216,um,Surface,2,1000161143,161274,
6.23279,um,Surface,2,1000161138,161275,
6.31746,um,Surface,2,1000161139,161276,
6.75342,um,Surface,2,1000161145,161277,
6.48404,um,Surface,2,1000161146,161278,
6.62211,um,Surface,2,1000161144,161279,
6.39651,um,Surface,2,1000161147,161280,
8.24328,um,Surface,2,1000161148,161281,
5.85616,um,Surface,2,1000161149,161282,
7.86734,um,Surface,2,1000161152,161283,
7.69598,um,Surface,2,1000161153,161284,
5.56686,um,Surface,2,1000161150,161285,
6.58351,um,Surface,2,1000161151,161286,
6.08367,um,Surface,2,1000161155,161287,
4.48868,um,Surface,2,1000161288,161288,
6.86118,um,Surface,2,1000161154,161289,
4.55043,um,Surface,2,1000161290,161290,
6.76743,um,Surface,2,1000161156,161291,
6.22842,um,Surface,2,1000161157,161292,
6.00932,um,Surface,2,1000161158,161293,
5.23301,um,Surface,2,1000161159,161294,
6.36798,um,Surface,2,1000161160,161295,
5.59346,um,Surface,3,1000161028,161296,
5.91246,um,Surface,3,1000161029,161297,
6.09768,um,Surface,3,1000161030,161298,
6.81786,um,Surface,3,1000161032,161299,
5.6635,um,Surface,3,1000161031,161300,
4.2894,um,Surface,3,1000161301,161301,
6.16177,um,Surface,3,1000161034,161302,
6.93206,um,Surface,3,1000161035,161303,
6.43353,um,Surface,3,1000161038,161304,
6.27477,um,Surface,3,1000161036,161305,
5.23803,um,Surface,3,1000161037,161306,
6.15238,um,Surface,3,1000161039,161307,
8.24976,um,Surface,3,1000161027,161308,
6.29714,um,Surface,3,1000161026,161309,
5.48197,um,Surface,3,1000161041,161310,
6.04228,um,Surface,3,1000161042,161311,
5.91629,um,Surface,3,1000161043,161312,
6.005,um,Surface,3,1000161040,161313,
6.57411,um,Surface,3,1000161044,161314,
6.05938,um,Surface,3,1000161045,161315,
5.29442,um,Surface,3,1000161047,161316,
5.87322,um,Surface,3,1000161048,161317,
5.44008,um,Surface,3,1000161052,161318,
7.19861,um,Surface,3,1000161055,161319,
5.36658,um,Surface,3,1000161050,161320,
5.15522,um,Surface,3,1000161053,161321,
4.45405,um,Surface,3,1000161049,161322,
7.22482,um,Surface,3,1000161054,161323,
4.94973,um,Surface,3,1000161056,161324,
4.41109,um,Surface,3,1000161186,161325,
6.05363,um,Surface,3,1000161051,161326,
6.35385,um,Surface,3,1000161060,161327,
4.5831,um,Surface,3,1000161058,161328,
4.30958,um,Surface,3,1000161063,161329,
5.59809,um,Surface,3,1000161059,161330,
4.95295,um,Surface,3,1000161057,161331,
6.59219,um,Surface,3,1000161066,161332,
5.81499,um,Surface,3,1000161061,161333,
6.10438,um,Surface,3,1000161068,161334,
6.47714,um,Surface,3,1000161067,161335,
7.80313,um,Surface,3,1000161073,161336,
4.97286,um,Surface,3,1000161070,161337,
7.4321,um,Surface,3,1000161071,161338,
7.17462,um,Surface,3,1000161062,161339,
6.42989,um,Surface,3,1000161065,161340,
6.07534,um,Surface,3,1000161072,161341,
5.19419,um,Surface,3,1000161064,161342,
6.08729,um,Surface,3,1000161069,161343,
6.77635,um,Surface,3,1000161076,161344,
5.93748,um,Surface,3,1000161074,161345,
5.98424,um,Surface,3,1000161075,161346,
5.9672,um,Surface,3,1000161079,161347,
9.30515,um,Surface,3,1000161078,161348,
6.02254,um,Surface,3,1000161080,161349,
5.85083,um,Surface,3,1000161082,161350,
5.61914,um,Surface,3,1000161089,161351,
6.28818,um,Surface,3,1000161085,161352,
5.88808,um,Surface,3,1000161084,161353,
7.8481,um,Surface,3,1000161087,161354,
9.13617,um,Surface,3,1000161086,161355,
5.19536,um,Surface,3,1000161083,161356,
7.14547,um,Surface,3,1000161090,161357,
5.78562,um,Surface,3,1000161092,161358,
6.10853,um,Surface,3,1000161091,161359,
6.73881,um,Surface,3,1000161088,161360,
6.07763,um,Surface,3,1000161100,161361,
6.1244,um,Surface,3,1000161096,161362,
7.00512,um,Surface,3,1000161098,161363,
4.55427,um,Surface,3,1000161101,161364,
6.35331,um,Surface,3,1000161094,161365,
5.89713,um,Surface,3,1000161095,161366,
7.0112,um,Surface,3,1000161093,161367,
6.626,um,Surface,3,1000161099,161368,
6.16684,um,Surface,3,1000161097,161369,
6.91839,um,Surface,3,1000161102,161370,
6.22183,um,Surface,3,1000161103,161371,
5.38581,um,Surface,3,1000161106,161372,
7.85104,um,Surface,3,1000161104,161373,
5.5206,um,Surface,3,1000161109,161374,
8.97207,um,Surface,3,1000161107,161375,
6.98049,um,Surface,3,1000161105,161376,
6.71344,um,Surface,3,1000161111,161377,
6.61686,um,Surface,3,1000161110,161378,
5.61116,um,Surface,3,1000161115,161379,
6.40199,um,Surface,3,1000161117,161380,
6.74525,um,Surface,3,1000161108,161381,
6.08831,um,Surface,3,1000161112,161382,
6.08223,um,Surface,3,1000161121,161383,
6.01385,um,Surface,3,1000161113,161384,
3.88953,um,Surface,3,1000161114,161385,
5.43018,um,Surface,3,1000161119,161386,
6.91005,um,Surface,3,1000161116,161387,
5.57122,um,Surface,3,1000161118,161388,
5.96438,um,Surface,3,1000161120,161389,
5.21384,um,Surface,3,1000161128,161390,
6.29074,um,Surface,3,1000161122,161391,
6.26315,um,Surface,3,1000161130,161392,
8.36525,um,Surface,3,1000161124,161393,
5.79241,um,Surface,3,1000161136,161394,
5.86696,um,Surface,3,1000161123,161395,
5.78804,um,Surface,3,1000161137,161396,
6.08318,um,Surface,3,1000161126,161397,
5.79504,um,Surface,3,1000161125,161398,
6.22131,um,Surface,3,1000161127,161399,
6.36162,um,Surface,3,1000161132,161400,
5.88869,um,Surface,3,1000161133,161401,
5.89958,um,Surface,3,1000161135,161402,
5.72456,um,Surface,3,1000161131,161403,
9.81072,um,Surface,3,1000161129,161404,
6.27025,um,Surface,3,1000161142,161405,
6.09677,um,Surface,3,1000161141,161406,
5.8827,um,Surface,3,1000161140,161407,
7.23799,um,Surface,3,1000161146,161408,
6.67482,um,Surface,3,1000161143,161409,
6.35366,um,Surface,3,1000161144,161410,
6.5433,um,Surface,3,1000161138,161411,
6.3979,um,Surface,3,1000161139,161412,
6.46716,um,Surface,3,1000161149,161413,
6.59961,um,Surface,3,1000161145,161414,
5.26651,um,Surface,3,1000161150,161415,
6.35147,um,Surface,3,1000161151,161416,
6.05969,um,Surface,3,1000161147,161417,
7.64888,um,Surface,3,1000161148,161418,
5.50752,um,Surface,3,1000161155,161419,
7.70382,um,Surface,3,1000161152,161420,
7.20742,um,Surface,3,1000161153,161421,
6.17614,um,Surface,3,1000161157,161422,
7.04217,um,Surface,3,1000161154,161423,
3.9983,um,Surface,3,1000161288,161424,
6.93344,um,Surface,3,1000161156,161425,
6.32292,um,Surface,3,1000161158,161426,
5.74749,um,Surface,3,1000161159,161427,
5.90762,um,Surface,3,1000161160,161428,
6.40687,um,Surface,4,1000161040,161429,
4.93334,um,Surface,4,1000161043,161430,
8.68078,um,Surface,4,1000161027,161431,
6.07068,um,Surface,4,1000161026,161432,
6.32611,um,Surface,4,1000161028,161433,
6.06445,um,Surface,4,1000161029,161434,
5.51335,um,Surface,4,1000161033,161435,
6.63364,um,Surface,4,1000161032,161436,
5.8506,um,Surface,4,1000161030,161437,
6.64988,um,Surface,4,1000161301,161438,
6.34178,um,Surface,4,1000161031,161439,
6.2227,um,Surface,4,1000161034,161440,
6.20242,um,Surface,4,1000161038,161441,
6.16106,um,Surface,4,1000161035,161442,
3.88504,um,Surface,4,1000161037,161443,
5.95667,um,Surface,4,1000161036,161444,
6.20455,um,Surface,4,1000161039,161445,
6.03849,um,Surface,4,1000161045,161446,
5.55625,um,Surface,4,1000161048,161447,
5.53813,um,Surface,4,1000161047,161448,
5.33487,um,Surface,4,1000161042,161449,
6.00859,um,Surface,4,1000161041,161450,
6.20015,um,Surface,4,1000161044,161451,
5.7648,um,Surface,4,1000161050,161452,
4.61074,um,Surface,4,1000161046,161453,
5.82122,um,Surface,4,1000161053,161454,
6.90368,um,Surface,4,1000161054,161455,
6.15846,um,Surface,4,1000161052,161456,
7.26092,um,Surface,4,1000161055,161457,
4.76919,um,Surface,4,1000161056,161458,
6.28805,um,Surface,4,1000161051,161459,
4.20811,um,Surface,4,1000161049,161460,
5.03025,um,Surface,4,1000161057,161461,
6.36028,um,Surface,4,1000161060,161462,
3.99299,um,Surface,4,1000161058,161463,
6.41761,um,Surface,4,1000161068,161464,
5.40674,um,Surface,4,1000161059,161465,
4.25257,um,Surface,4,1000161063,161466,
5.72679,um,Surface,4,1000161061,161467,
6.13952,um,Surface,4,1000161066,161468,
6.32445,um,Surface,4,1000161067,161469,
5.42897,um,Surface,4,1000161070,161470,
5.98001,um,Surface,4,1000161071,161471,
6.18916,um,Surface,4,1000161065,161472,
7.60929,um,Surface,4,1000161073,161473,
6.68636,um,Surface,4,1000161062,161474,
4.77456,um,Surface,4,1000161064,161475,
6.14567,um,Surface,4,1000161072,161476,
5.81867,um,Surface,4,1000161069,161477,
6.57527,um,Surface,4,1000161076,161478,
5.8154,um,Surface,4,1000161074,161479,
5.55111,um,Surface,4,1000161075,161480,
5.75795,um,Surface,4,1000161079,161481,
5.94024,um,Surface,4,1000161080,161482,
6.25273,um,Surface,4,1000161084,161483,
5.61355,um,Surface,4,1000161089,161484,
8.0648,um,Surface,4,1000161087,161485,
5.77044,um,Surface,4,1000161083,161486,
6.45524,um,Surface,4,1000161085,161487,
9.99108,um,Surface,4,1000161078,161488,
6.17641,um,Surface,4,1000161082,161489,
7.23751,um,Surface,4,1000161088,161490,
6.96795,um,Surface,4,1000161086,161491,
7.01639,um,Surface,4,1000161091,161492,
6.86973,um,Surface,4,1000161090,161493,
6.97139,um,Surface,4,1000161092,161494,
5.5477,um,Surface,4,1000161099,161495,
6.19937,um,Surface,4,1000161094,161496,
6.58448,um,Surface,4,1000161097,161497,
6.12745,um,Surface,4,1000161100,161498,
6.16928,um,Surface,4,1000161095,161499,
6.63509,um,Surface,4,1000161096,161500,
5.77134,um,Surface,4,1000161101,161501,
5.94956,um,Surface,4,1000161098,161502,
6.83884,um,Surface,4,1000161093,161503,
7.558,um,Surface,4,1000161102,161504,
6.48122,um,Surface,4,1000161103,161505,
6.42012,um,Surface,4,1000161105,161506,
4.912,um,Surface,4,1000161117,161507,
7.94204,um,Surface,4,1000161104,161508,
5.30317,um,Surface,4,1000161110,161509,
5.73818,um,Surface,4,1000161106,161510,
6.41439,um,Surface,4,1000161108,161511,
6.73717,um,Surface,4,1000161111,161512,
8.92156,um,Surface,4,1000161107,161513,
5.35414,um,Surface,4,1000161109,161514,
5.87936,um,Surface,4,1000161119,161515,
5.34785,um,Surface,4,1000161128,161516,
7.13062,um,Surface,4,1000161116,161517,
5.7842,um,Surface,4,1000161115,161518,
4.95203,um,Surface,4,1000161118,161519,
5.8056,um,Surface,4,1000161113,161520,
6.68776,um,Surface,4,1000161121,161521,
4.62212,um,Surface,4,1000161114,161522,
6.30441,um,Surface,4,1000161122,161523,
4.9152,um,Surface,4,1000161123,161524,
4.10878,um,Surface,4,1000161525,161525,
3.45083,um,Surface,4,1000161124,161526,
5.88616,um,Surface,4,1000161120,161527,
5.37459,um,Surface,4,1000161125,161528,
6.12276,um,Surface,4,1000161136,161529,
6.15609,um,Surface,4,1000161127,161530,
6.49742,um,Surface,4,1000161130,161531,
9.63588,um,Surface,4,1000161129,161532,
5.7657,um,Surface,4,1000161131,161533,
5.20497,um,Surface,4,1000161137,161534,
6.14771,um,Surface,4,1000161126,161535,
5.92836,um,Surface,4,1000161141,161536,
6.00249,um,Surface,4,1000161132,161537,
5.98284,um,Surface,4,1000161133,161538,
7.0958,um,Surface,4,1000161134,161539,
6.40422,um,Surface,4,1000161135,161540,
6.44363,um,Surface,4,1000161139,161541,
6.12065,um,Surface,4,1000161142,161542,
6.07699,um,Surface,4,1000161140,161543,
6.38858,um,Surface,4,1000161145,161544,
6.5421,um,Surface,4,1000161146,161545,
6.93865,um,Surface,4,1000161144,161546,
4.40341,um,Surface,4,1000161143,161547,
6.30466,um,Surface,4,1000161138,161548,
8.69537,um,Surface,4,1000161148,161549,
6.06422,um,Surface,4,1000161149,161550,
5.25104,um,Surface,4,1000161150,161551,
6.1724,um,Surface,4,1000161151,161552,
6.21535,um,Surface,4,1000161147,161553,
3.38394,um,Surface,4,1000161288,161554,
6.46275,um,Surface,4,1000161153,161555,
5.74629,um,Surface,4,1000161290,161556,
7.61122,um,Surface,4,1000161152,161557,
6.05247,um,Surface,4,1000161155,161558,
6.58008,um,Surface,4,1000161157,161559,
6.14556,um,Surface,4,1000161154,161560,
5.36608,um,Surface,4,1000161158,161561,
5.6021,um,Surface,4,1000161159,161562,
5.95229,um,Surface,4,1000161160,161563,
6.52277,um,Surface,4,1000161156,161564,
5.65703,um,Surface,5,1000161043,161565,
6.02009,um,Surface,5,1000161041,161566,
9.212,um,Surface,5,1000161027,161567,
5.93206,um,Surface,5,1000161026,161568,
9.06786,um,Surface,5,1000161033,161569,
5.94057,um,Surface,5,1000161028,161570,
6.29298,um,Surface,5,1000161029,161571,
6.20111,um,Surface,5,1000161030,161572,
8.43516,um,Surface,5,1000161032,161573,
5.94058,um,Surface,5,1000161031,161574,
7.53122,um,Surface,5,1000161301,161575,
5.7777,um,Surface,5,1000161034,161576,
6.28497,um,Surface,5,1000161038,161577,
6.41806,um,Surface,5,1000161035,161578,
5.99826,um,Surface,5,1000161036,161579,
4.73291,um,Surface,5,1000161037,161580,
5.88875,um,Surface,5,1000161039,161581,
5.26813,um,Surface,5,1000161042,161582,
6.26439,um,Surface,5,1000161048,161583,
6.42922,um,Surface,5,1000161045,161584,
5.98749,um,Surface,5,1000161047,161585,
6.74851,um,Surface,5,1000161044,161586,
6.08146,um,Surface,5,1000161040,161587,
4.70353,um,Surface,5,1000161054,161588,
5.96812,um,Surface,5,1000161050,161589,
4.53496,um,Surface,5,1000161046,161590,
4.40721,um,Surface,5,1000161053,161591,
6.42487,um,Surface,5,1000161055,161592,
5.9007,um,Surface,5,1000161051,161593,
4.28419,um,Surface,5,1000161186,161594,
5.45848,um,Surface,5,1000161049,161595,
5.88991,um,Surface,5,1000161052,161596,
4.7828,um,Surface,5,1000161056,161597,
6.36048,um,Surface,5,1000161060,161598,
4.34755,um,Surface,5,1000161057,161599,
4.39768,um,Surface,5,1000161058,161600,
5.61311,um,Surface,5,1000161068,161601,
5.66755,um,Surface,5,1000161067,161602,
5.58569,um,Surface,5,1000161059,161603,
4.37098,um,Surface,5,1000161063,161604,
5.86048,um,Surface,5,1000161065,161605,
5.71013,um,Surface,5,1000161061,161606,
6.31374,um,Surface,5,1000161066,161607,
6.98389,um,Surface,5,1000161073,161608,
6.39451,um,Surface,5,1000161072,161609,
6.35725,um,Surface,5,1000161071,161610,
5.86928,um,Surface,5,1000161070,161611,
5.40173,um,Surface,5,1000161064,161612,
6.99425,um,Surface,5,1000161062,161613,
5.87305,um,Surface,5,1000161074,161614,
6.279,um,Surface,5,1000161076,161615,
6.29731,um,Surface,5,1000161069,161616,
5.94149,um,Surface,5,1000161079,161617,
4.48157,um,Surface,5,1000161081,161618,
6.11399,um,Surface,5,1000161075,161619,
7.76129,um,Surface,5,1000161087,161620,
7.40728,um,Surface,5,1000161078,161621,
5.95169,um,Surface,5,1000161080,161622,
4.35573,um,Surface,5,1000161089,161623,
7.87811,um,Surface,5,1000161086,161624,
4.35983,um,Surface,5,1000161083,161625,
6.37372,um,Surface,5,1000161085,161626,
5.9668,um,Surface,5,1000161084,161627,
6.26163,um,Surface,5,1000161092,161628,
6.56928,um,Surface,5,1000161088,161629,
6.21557,um,Surface,5,1000161082,161630,
6.39749,um,Surface,5,1000161091,161631,
6.13838,um,Surface,5,1000161095,161632,
6.16958,um,Surface,5,1000161096,161633,
6.75528,um,Surface,5,1000161090,161634,
6.32721,um,Surface,5,1000161097,161635,
6.10754,um,Surface,5,1000161100,161636,
6.25276,um,Surface,5,1000161094,161637,
5.73988,um,Surface,5,1000161101,161638,
5.87505,um,Surface,5,1000161099,161639,
6.20312,um,Surface,5,1000161098,161640,
7.2409,um,Surface,5,1000161102,161641,
6.0255,um,Surface,5,1000161106,161642,
5.85967,um,Surface,5,1000161103,161643,
7.30406,um,Surface,5,1000161093,161644,
4.8158,um,Surface,5,1000161105,161645,
6.27604,um,Surface,5,1000161110,161646,
7.13611,um,Surface,5,1000161104,161647,
5.00462,um,Surface,5,1000161119,161648,
5.51683,um,Surface,5,1000161109,161649,
9.61108,um,Surface,5,1000161107,161650,
3.65494,um,Surface,5,1000161112,161651,
6.68346,um,Surface,5,1000161128,161652,
6.6014,um,Surface,5,1000161116,161653,
4.76344,um,Surface,5,1000161115,161654,
6.99569,um,Surface,5,1000161111,161655,
6.076,um,Surface,5,1000161108,161656,
