
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,TrackID,ID,
4.30963,um,Surface,2,1000161043,161174,
5.24325,um,Surface,2,1000161026,161175,
4.2593,um,Surface,2,1000161047,161176,
3.1815,um,Surface,2,1000161046,161177,
4.25974,um,Surface,2,1000161048,161178,
4.31478,um,Surface,2,1000161042,161179,
4.09109,um,Surface,2,1000161040,161180,
5.45121,um,Surface,2,1000161041,161181,
4.52921,um,Surface,2,1000161050,161182,
5.62799,um,Surface,2,1000161045,161183,
5.60595,um,Surface,2,1000161055,161184,
6.35573,um,Surface,2,1000161054,161185,
3.80314,um,Surface,2,1000161186,161186,
4.35023,um,Surface,2,1000161049,161187,
5.16616,um,Surface,2,1000161052,161188,
5.47531,um,Surface,2,1000161051,161189,
5.34575,um,Surface,2,1000161053,161190,
5.88276,um,Surface,2,1000161060,161191,
4.10701,um,Surface,2,1000161057,161192,
3.8388,um,Surface,2,1000161058,161193,
5.14658,um,Surface,2,1000161056,161194,
3.81941,um,Surface,2,1000161063,161195,
4.27779,um,Surface,2,1000161059,161196,
5.23667,um,Surface,2,1000161066,161197,
4.85732,um,Surface,2,1000161062,161198,
4.28776,um,Surface,2,1000161067,161199,
4.31296,um,Surface,2,1000161061,161200,
4.29051,um,Surface,2,1000161072,161201,
5.60536,um,Surface,2,1000161071,161202,
4.23033,um,Surface,2,1000161064,161203,
5.56405,um,Surface,2,1000161065,161204,
5.63346,um,Surface,2,1000161068,161205,
4.21937,um,Surface,2,1000161070,161206,
5.10878,um,Surface,2,1000161073,161207,
4.75575,um,Surface,2,1000161069,161208,
5.73382,um,Surface,2,1000161076,161209,
4.83663,um,Surface,2,1000161074,161210,
5.56362,um,Surface,2,1000161075,161211,
5.60334,um,Surface,2,1000161079,161212,
4.62311,um,Surface,2,1000161087,161213,
4.29908,um,Surface,2,1000161080,161214,
3.59734,um,Surface,2,1000161077,161215,
7.18799,um,Surface,2,1000161078,161216,
5.42195,um,Surface,2,1000161085,161217,
4.1015,um,Surface,2,1000161089,161218,
4.52567,um,Surface,2,1000161084,161219,
5.24541,um,Surface,2,1000161082,161220,
4.30694,um,Surface,2,1000161083,161221,
5.58852,um,Surface,2,1000161092,161222,
4.83166,um,Surface,2,1000161091,161223,
6.0349,um,Surface,2,1000161088,161224,
4.2679,um,Surface,2,1000161094,161225,
5.46032,um,Surface,2,1000161096,161226,
6.20254,um,Surface,2,1000161090,161227,
5.63286,um,Surface,2,1000161098,161228,
5.54992,um,Surface,2,1000161093,161229,
5.66168,um,Surface,2,1000161095,161230,
4.27427,um,Surface,2,1000161101,161231,
5.88234,um,Surface,2,1000161097,161232,
4.92753,um,Surface,2,1000161099,161233,
3.87459,um,Surface,2,1000161100,161234,
6.21533,um,Surface,2,1000161104,161235,
4.27068,um,Surface,2,1000161103,161236,
6.35739,um,Surface,2,1000161102,161237,
1.9803,um,Surface,2,1000161112,161238,
4.85478,um,Surface,2,1000161106,161239,
5.19043,um,Surface,2,1000161105,161240,
6.89861,um,Surface,2,1000161107,161241,
5.67462,um,Surface,2,1000161108,161242,
5.88768,um,Surface,2,1000161111,161243,
4.28329,um,Surface,2,1000161109,161244,
5.7975,um,Surface,2,1000161110,161245,
4.71187,um,Surface,2,1000161122,161246,
4.28815,um,Surface,2,1000161113,161247,
4.54227,um,Surface,2,1000161121,161248,
4.97554,um,Surface,2,1000161115,161249,
5.66735,um,Surface,2,1000161116,161250,
6.71984,um,Surface,2,1000161117,161251,
4.54143,um,Surface,2,1000161119,161252,
4.26871,um,Surface,2,1000161123,161253,
4.31234,um,Surface,2,1000161118,161254,
5.33441,um,Surface,2,1000161120,161255,
3.69361,um,Surface,2,1000161114,161256,
4.26129,um,Surface,2,1000161125,161257,
5.47601,um,Surface,2,1000161127,161258,
5.57844,um,Surface,2,1000161128,161259,
4.08827,um,Surface,2,1000161124,161260,
5.8251,um,Surface,2,1000161130,161261,
4.06378,um,Surface,2,1000161136,161262,
4.41389,um,Surface,2,1000161134,161263,
4.53344,um,Surface,2,1000161137,161264,
4.11574,um,Surface,2,1000161131,161265,
5.87986,um,Surface,2,1000161129,161266,
5.36065,um,Surface,2,1000161126,161267,
5.48245,um,Surface,2,1000161141,161268,
5.41694,um,Surface,2,1000161142,161269,
4.74814,um,Surface,2,1000161140,161270,
4.29668,um,Surface,2,1000161133,161271,
5.09233,um,Surface,2,1000161132,161272,
5.61242,um,Surface,2,1000161135,161273,
5.63592,um,Surface,2,1000161143,161274,
5.21378,um,Surface,2,1000161138,161275,
4.2705,um,Surface,2,1000161139,161276,
5.27138,um,Surface,2,1000161145,161277,
6.29265,um,Surface,2,1000161146,161278,
5.41317,um,Surface,2,1000161144,161279,
4.27706,um,Surface,2,1000161147,161280,
6.24515,um,Surface,2,1000161148,161281,
5.72788,um,Surface,2,1000161149,161282,
6.81435,um,Surface,2,1000161152,161283,
6.69427,um,Surface,2,1000161153,161284,
5.26992,um,Surface,2,1000161150,161285,
4.29564,um,Surface,2,1000161151,161286,
5.40901,um,Surface,2,1000161155,161287,
3.13442,um,Surface,2,1000161288,161288,
4.27064,um,Surface,2,1000161154,161289,
3.64261,um,Surface,2,1000161290,161290,
5.75596,um,Surface,2,1000161156,161291,
4.68236,um,Surface,2,1000161157,161292,
5.10763,um,Surface,2,1000161158,161293,
4.44756,um,Surface,2,1000161159,161294,
4.52508,um,Surface,2,1000161160,161295,
5.08739,um,Surface,3,1000161028,161296,
5.32686,um,Surface,3,1000161029,161297,
4.87795,um,Surface,3,1000161030,161298,
4.40931,um,Surface,3,1000161032,161299,
5.41453,um,Surface,3,1000161031,161300,
1.98026,um,Surface,3,1000161301,161301,
4.90427,um,Surface,3,1000161034,161302,
4.74079,um,Surface,3,1000161035,161303,
5.47327,um,Surface,3,1000161038,161304,
4.68706,um,Surface,3,1000161036,161305,
3.01594,um,Surface,3,1000161037,161306,
4.54387,um,Surface,3,1000161039,161307,
7.0606,um,Surface,3,1000161027,161308,
5.73848,um,Surface,3,1000161026,161309,
4.28226,um,Surface,3,1000161041,161310,
4.87621,um,Surface,3,1000161042,161311,
5.52345,um,Surface,3,1000161043,161312,
4.28296,um,Surface,3,1000161040,161313,
4.26968,um,Surface,3,1000161044,161314,
5.45553,um,Surface,3,1000161045,161315,
4.26844,um,Surface,3,1000161047,161316,
5.23408,um,Surface,3,1000161048,161317,
4.47999,um,Surface,3,1000161052,161318,
5.60947,um,Surface,3,1000161055,161319,
4.66315,um,Surface,3,1000161050,161320,
4.22624,um,Surface,3,1000161053,161321,
4.17514,um,Surface,3,1000161049,161322,
5.63789,um,Surface,3,1000161054,161323,
3.88053,um,Surface,3,1000161056,161324,
4.19372,um,Surface,3,1000161186,161325,
5.24797,um,Surface,3,1000161051,161326,
6.14218,um,Surface,3,1000161060,161327,
4.1589,um,Surface,3,1000161058,161328,
3.8868,um,Surface,3,1000161063,161329,
5.37855,um,Surface,3,1000161059,161330,
4.28072,um,Surface,3,1000161057,161331,
5.55212,um,Surface,3,1000161066,161332,
4.7879,um,Surface,3,1000161061,161333,
5.46446,um,Surface,3,1000161068,161334,
4.94793,um,Surface,3,1000161067,161335,
5.40211,um,Surface,3,1000161073,161336,
4.25715,um,Surface,3,1000161070,161337,
5.11327,um,Surface,3,1000161071,161338,
6.5571,um,Surface,3,1000161062,161339,
5.61824,um,Surface,3,1000161065,161340,
5.62221,um,Surface,3,1000161072,161341,
4.25312,um,Surface,3,1000161064,161342,
5.55027,um,Surface,3,1000161069,161343,
5.88464,um,Surface,3,1000161076,161344,
5.4872,um,Surface,3,1000161074,161345,
5.10676,um,Surface,3,1000161075,161346,
5.60999,um,Surface,3,1000161079,161347,
6.98323,um,Surface,3,1000161078,161348,
5.38526,um,Surface,3,1000161080,161349,
5.30649,um,Surface,3,1000161082,161350,
4.32479,um,Surface,3,1000161089,161351,
5.5986,um,Surface,3,1000161085,161352,
4.97709,um,Surface,3,1000161084,161353,
4.98446,um,Surface,3,1000161087,161354,
5.12413,um,Surface,3,1000161086,161355,
4.74353,um,Surface,3,1000161083,161356,
6.2542,um,Surface,3,1000161090,161357,
4.45665,um,Surface,3,1000161092,161358,
5.68359,um,Surface,3,1000161091,161359,
5.73749,um,Surface,3,1000161088,161360,
5.38941,um,Surface,3,1000161100,161361,
5.28802,um,Surface,3,1000161096,161362,
5.86382,um,Surface,3,1000161098,161363,
4.04303,um,Surface,3,1000161101,161364,
5.73475,um,Surface,3,1000161094,161365,
5.46159,um,Surface,3,1000161095,161366,
6.16396,um,Surface,3,1000161093,161367,
4.81808,um,Surface,3,1000161099,161368,
5.50792,um,Surface,3,1000161097,161369,
6.22879,um,Surface,3,1000161102,161370,
4.8676,um,Surface,3,1000161103,161371,
4.55367,um,Surface,3,1000161106,161372,
6.50472,um,Surface,3,1000161104,161373,
5.25383,um,Surface,3,1000161109,161374,
7.47676,um,Surface,3,1000161107,161375,
5.83698,um,Surface,3,1000161105,161376,
6.12401,um,Surface,3,1000161111,161377,
5.08201,um,Surface,3,1000161110,161378,
4.71656,um,Surface,3,1000161115,161379,
4.35995,um,Surface,3,1000161117,161380,
6.16704,um,Surface,3,1000161108,161381,
1.9803,um,Surface,3,1000161112,161382,
4.18546,um,Surface,3,1000161121,161383,
5.06366,um,Surface,3,1000161113,161384,
3.29221,um,Surface,3,1000161114,161385,
4.41046,um,Surface,3,1000161119,161386,
5.43967,um,Surface,3,1000161116,161387,
5.41139,um,Surface,3,1000161118,161388,
5.35234,um,Surface,3,1000161120,161389,
4.65956,um,Surface,3,1000161128,161390,
5.62595,um,Surface,3,1000161122,161391,
5.50072,um,Surface,3,1000161130,161392,
3.58689,um,Surface,3,1000161124,161393,
4.7427,um,Surface,3,1000161136,161394,
4.30983,um,Surface,3,1000161123,161395,
5.1857,um,Surface,3,1000161137,161396,
5.17385,um,Surface,3,1000161126,161397,
5.1381,um,Surface,3,1000161125,161398,
5.65895,um,Surface,3,1000161127,161399,
4.30456,um,Surface,3,1000161132,161400,
4.38843,um,Surface,3,1000161133,161401,
5.70734,um,Surface,3,1000161135,161402,
4.08857,um,Surface,3,1000161131,161403,
6.0761,um,Surface,3,1000161129,161404,
5.01679,um,Surface,3,1000161142,161405,
5.0359,um,Surface,3,1000161141,161406,
5.49132,um,Surface,3,1000161140,161407,
6.02395,um,Surface,3,1000161146,161408,
5.81398,um,Surface,3,1000161143,161409,
4.30293,um,Surface,3,1000161144,161410,
5.81903,um,Surface,3,1000161138,161411,
4.51807,um,Surface,3,1000161139,161412,
5.75095,um,Surface,3,1000161149,161413,
5.51292,um,Surface,3,1000161145,161414,
4.72729,um,Surface,3,1000161150,161415,
5.41422,um,Surface,3,1000161151,161416,
5.13651,um,Surface,3,1000161147,161417,
6.16127,um,Surface,3,1000161148,161418,
5.10458,um,Surface,3,1000161155,161419,
6.93793,um,Surface,3,1000161152,161420,
5.81309,um,Surface,3,1000161153,161421,
5.99903,um,Surface,3,1000161157,161422,
4.25238,um,Surface,3,1000161154,161423,
2.95818,um,Surface,3,1000161288,161424,
5.36451,um,Surface,3,1000161156,161425,
4.28672,um,Surface,3,1000161158,161426,
4.71327,um,Surface,3,1000161159,161427,
5.50412,um,Surface,3,1000161160,161428,
5.12367,um,Surface,4,1000161040,161429,
4.30614,um,Surface,4,1000161043,161430,
7.26813,um,Surface,4,1000161027,161431,
5.83439,um,Surface,4,1000161026,161432,
4.52561,um,Surface,4,1000161028,161433,
4.71806,um,Surface,4,1000161029,161434,
4.93123,um,Surface,4,1000161033,161435,
5.02916,um,Surface,4,1000161032,161436,
4.29327,um,Surface,4,1000161030,161437,
3.67151,um,Surface,4,1000161301,161438,
4.26726,um,Surface,4,1000161031,161439,
4.93682,um,Surface,4,1000161034,161440,
5.48037,um,Surface,4,1000161038,161441,
5.03705,um,Surface,4,1000161035,161442,
1.98026,um,Surface,4,1000161037,161443,
5.44093,um,Surface,4,1000161036,161444,
4.80205,um,Surface,4,1000161039,161445,
5.53366,um,Surface,4,1000161045,161446,
5.2783,um,Surface,4,1000161048,161447,
4.31802,um,Surface,4,1000161047,161448,
4.30525,um,Surface,4,1000161042,161449,
5.46219,um,Surface,4,1000161041,161450,
4.60182,um,Surface,4,1000161044,161451,
5.101,um,Surface,4,1000161050,161452,
3.9622,um,Surface,4,1000161046,161453,
4.02086,um,Surface,4,1000161053,161454,
5.60902,um,Surface,4,1000161054,161455,
4.73919,um,Surface,4,1000161052,161456,
5.88705,um,Surface,4,1000161055,161457,
4.37775,um,Surface,4,1000161056,161458,
5.58031,um,Surface,4,1000161051,161459,
3.84144,um,Surface,4,1000161049,161460,
4.0981,um,Surface,4,1000161057,161461,
6.09296,um,Surface,4,1000161060,161462,
3.72586,um,Surface,4,1000161058,161463,
4.63292,um,Surface,4,1000161068,161464,
4.89469,um,Surface,4,1000161059,161465,
3.91289,um,Surface,4,1000161063,161466,
5.24118,um,Surface,4,1000161061,161467,
5.47431,um,Surface,4,1000161066,161468,
4.20753,um,Surface,4,1000161067,161469,
4.10996,um,Surface,4,1000161070,161470,
5.25495,um,Surface,4,1000161071,161471,
5.37055,um,Surface,4,1000161065,161472,
5.91054,um,Surface,4,1000161073,161473,
4.96797,um,Surface,4,1000161062,161474,
4.6244,um,Surface,4,1000161064,161475,
5.29761,um,Surface,4,1000161072,161476,
5.29648,um,Surface,4,1000161069,161477,
5.92695,um,Surface,4,1000161076,161478,
5.24132,um,Surface,4,1000161074,161479,
4.31026,um,Surface,4,1000161075,161480,
5.73632,um,Surface,4,1000161079,161481,
5.39966,um,Surface,4,1000161080,161482,
4.30192,um,Surface,4,1000161084,161483,
5.11605,um,Surface,4,1000161089,161484,
6.048,um,Surface,4,1000161087,161485,
4.99381,um,Surface,4,1000161083,161486,
5.85289,um,Surface,4,1000161085,161487,
6.94123,um,Surface,4,1000161078,161488,
5.99802,um,Surface,4,1000161082,161489,
6.00344,um,Surface,4,1000161088,161490,
6.23879,um,Surface,4,1000161086,161491,
5.52316,um,Surface,4,1000161091,161492,
6.16768,um,Surface,4,1000161090,161493,
5.23287,um,Surface,4,1000161092,161494,
4.14142,um,Surface,4,1000161099,161495,
5.73058,um,Surface,4,1000161094,161496,
4.24789,um,Surface,4,1000161097,161497,
4.83704,um,Surface,4,1000161100,161498,
5.8448,um,Surface,4,1000161095,161499,
5.7251,um,Surface,4,1000161096,161500,
4.70407,um,Surface,4,1000161101,161501,
5.54016,um,Surface,4,1000161098,161502,
5.94333,um,Surface,4,1000161093,161503,
6.46747,um,Surface,4,1000161102,161504,
5.26741,um,Surface,4,1000161103,161505,
3.95018,um,Surface,4,1000161105,161506,
3.83357,um,Surface,4,1000161117,161507,
6.10895,um,Surface,4,1000161104,161508,
5.18152,um,Surface,4,1000161110,161509,
4.81026,um,Surface,4,1000161106,161510,
6.32849,um,Surface,4,1000161108,161511,
5.72729,um,Surface,4,1000161111,161512,
7.20865,um,Surface,4,1000161107,161513,
4.13632,um,Surface,4,1000161109,161514,
4.65824,um,Surface,4,1000161119,161515,
4.58005,um,Surface,4,1000161128,161516,
6.01063,um,Surface,4,1000161116,161517,
5.38219,um,Surface,4,1000161115,161518,
4.38662,um,Surface,4,1000161118,161519,
5.57096,um,Surface,4,1000161113,161520,
4.58297,um,Surface,4,1000161121,161521,
3.65027,um,Surface,4,1000161114,161522,
5.93347,um,Surface,4,1000161122,161523,
4.43325,um,Surface,4,1000161123,161524,
1.9803,um,Surface,4,1000161525,161525,
1.98028,um,Surface,4,1000161124,161526,
5.77909,um,Surface,4,1000161120,161527,
4.55194,um,Surface,4,1000161125,161528,
3.57498,um,Surface,4,1000161136,161529,
5.46167,um,Surface,4,1000161127,161530,
4.56446,um,Surface,4,1000161130,161531,
6.49448,um,Surface,4,1000161129,161532,
4.13753,um,Surface,4,1000161131,161533,
4.74614,um,Surface,4,1000161137,161534,
5.27319,um,Surface,4,1000161126,161535,
4.0351,um,Surface,4,1000161141,161536,
5.69557,um,Surface,4,1000161132,161537,
4.77619,um,Surface,4,1000161133,161538,
4.34574,um,Surface,4,1000161134,161539,
4.29944,um,Surface,4,1000161135,161540,
4.30344,um,Surface,4,1000161139,161541,
5.41387,um,Surface,4,1000161142,161542,
4.81367,um,Surface,4,1000161140,161543,
5.5642,um,Surface,4,1000161145,161544,
6.13867,um,Surface,4,1000161146,161545,
4.20065,um,Surface,4,1000161144,161546,
4.25145,um,Surface,4,1000161143,161547,
5.74412,um,Surface,4,1000161138,161548,
6.15724,um,Surface,4,1000161148,161549,
5.59751,um,Surface,4,1000161149,161550,
4.96065,um,Surface,4,1000161150,161551,
5.19306,um,Surface,4,1000161151,161552,
5.84348,um,Surface,4,1000161147,161553,
3.24695,um,Surface,4,1000161288,161554,
5.29063,um,Surface,4,1000161153,161555,
4.47308,um,Surface,4,1000161290,161556,
7.46652,um,Surface,4,1000161152,161557,
5.24912,um,Surface,4,1000161155,161558,
5.75663,um,Surface,4,1000161157,161559,
5.72667,um,Surface,4,1000161154,161560,
4.30342,um,Surface,4,1000161158,161561,
4.73011,um,Surface,4,1000161159,161562,
5.40081,um,Surface,4,1000161160,161563,
5.45526,um,Surface,4,1000161156,161564,
5.07348,um,Surface,5,1000161043,161565,
5.02578,um,Surface,5,1000161041,161566,
7.43763,um,Surface,5,1000161027,161567,
5.78489,um,Surface,5,1000161026,161568,
7.37805,um,Surface,5,1000161033,161569,
5.21848,um,Surface,5,1000161028,161570,
5.59388,um,Surface,5,1000161029,161571,
4.24586,um,Surface,5,1000161030,161572,
4.19068,um,Surface,5,1000161032,161573,
5.43184,um,Surface,5,1000161031,161574,
1.98026,um,Surface,5,1000161301,161575,
5.32534,um,Surface,5,1000161034,161576,
5.6166,um,Surface,5,1000161038,161577,
4.54205,um,Surface,5,1000161035,161578,
5.44816,um,Surface,5,1000161036,161579,
3.06385,um,Surface,5,1000161037,161580,
4.48267,um,Surface,5,1000161039,161581,
5.11572,um,Surface,5,1000161042,161582,
5.22052,um,Surface,5,1000161048,161583,
5.81764,um,Surface,5,1000161045,161584,
4.31318,um,Surface,5,1000161047,161585,
5.84843,um,Surface,5,1000161044,161586,
4.19043,um,Surface,5,1000161040,161587,
3.89289,um,Surface,5,1000161054,161588,
5.32885,um,Surface,5,1000161050,161589,
2.57279,um,Surface,5,1000161046,161590,
4.2437,um,Surface,5,1000161053,161591,
5.70037,um,Surface,5,1000161055,161592,
5.78422,um,Surface,5,1000161051,161593,
4.12539,um,Surface,5,1000161186,161594,
3.76348,um,Surface,5,1000161049,161595,
5.17684,um,Surface,5,1000161052,161596,
4.21731,um,Surface,5,1000161056,161597,
6.23523,um,Surface,5,1000161060,161598,
3.68591,um,Surface,5,1000161057,161599,
3.93715,um,Surface,5,1000161058,161600,
5.54891,um,Surface,5,1000161068,161601,
5.24879,um,Surface,5,1000161067,161602,
5.23965,um,Surface,5,1000161059,161603,
3.75771,um,Surface,5,1000161063,161604,
5.29195,um,Surface,5,1000161065,161605,
4.9468,um,Surface,5,1000161061,161606,
6.045,um,Surface,5,1000161066,161607,
5.88077,um,Surface,5,1000161073,161608,
5.47691,um,Surface,5,1000161072,161609,
5.44276,um,Surface,5,1000161071,161610,
4.95363,um,Surface,5,1000161070,161611,
4.37289,um,Surface,5,1000161064,161612,
5.42425,um,Surface,5,1000161062,161613,
4.71665,um,Surface,5,1000161074,161614,
5.76578,um,Surface,5,1000161076,161615,
5.23171,um,Surface,5,1000161069,161616,
5.76582,um,Surface,5,1000161079,161617,
2.99463,um,Surface,5,1000161081,161618,
5.65095,um,Surface,5,1000161075,161619,
5.18584,um,Surface,5,1000161087,161620,
7.08507,um,Surface,5,1000161078,161621,
5.73218,um,Surface,5,1000161080,161622,
4.29441,um,Surface,5,1000161089,161623,
6.99546,um,Surface,5,1000161086,161624,
4.28538,um,Surface,5,1000161083,161625,
5.18458,um,Surface,5,1000161085,161626,
5.69588,um,Surface,5,1000161084,161627,
4.29164,um,Surface,5,1000161092,161628,
6.07661,um,Surface,5,1000161088,161629,
5.84346,um,Surface,5,1000161082,161630,
4.72295,um,Surface,5,1000161091,161631,
5.41277,um,Surface,5,1000161095,161632,
5.60053,um,Surface,5,1000161096,161633,
6.10561,um,Surface,5,1000161090,161634,
5.38425,um,Surface,5,1000161097,161635,
5.03376,um,Surface,5,1000161100,161636,
6.11541,um,Surface,5,1000161094,161637,
4.21689,um,Surface,5,1000161101,161638,
4.78572,um,Surface,5,1000161099,161639,
5.99499,um,Surface,5,1000161098,161640,
6.8508,um,Surface,5,1000161102,161641,
4.20943,um,Surface,5,1000161106,161642,
4.30922,um,Surface,5,1000161103,161643,
5.81729,um,Surface,5,1000161093,161644,
4.27655,um,Surface,5,1000161105,161645,
5.21246,um,Surface,5,1000161110,161646,
6.47906,um,Surface,5,1000161104,161647,
4.21221,um,Surface,5,1000161119,161648,
5.22071,um,Surface,5,1000161109,161649,
6.82183,um,Surface,5,1000161107,161650,
1.9803,um,Surface,5,1000161112,161651,
5.2904,um,Surface,5,1000161128,161652,
5.92476,um,Surface,5,1000161116,161653,
4.12515,um,Surface,5,1000161115,161654,
5.93388,um,Surface,5,1000161111,161655,
5.62402,um,Surface,5,1000161108,161656,
