
Displacement
 ==================== 
Displacement X,Displacement Y,Displacement Z,Unit,Category,Collection,Time,TrackID,ID,
-4.22488,-2.60335,0.942843,um,Surface,Displacement,2,1000161075,161211,
0.385866,-0.192583,0.1421,um,Surface,Displacement,2,1000161079,161212,
3.1864,-1.58444,0.911237,um,Surface,Displacement,2,1000161087,161213,
-2.34857,-1.74052,0.115768,um,Surface,Displacement,2,1000161080,161214,
-2.162,-6.43873,-0.519324,um,Surface,Displacement,2,1000161077,161215,
-3.20661,-0.720918,-1.46658,um,Surface,Displacement,2,1000161078,161216,
-0.510752,-0.516616,0.340376,um,Surface,Displacement,2,1000161085,161217,
1.71167,1.52601,0.0538621,um,Surface,Displacement,2,1000161089,161218,
0.77188,0.26837,0.342425,um,Surface,Displacement,2,1000161084,161219,
-0.462234,-12.8458,1.88082,um,Surface,Displacement,2,1000161082,161220,
1.80599,0.633836,0.367647,um,Surface,Displacement,2,1000161083,161221,
-2.67041,2.66592,0.335192,um,Surface,Displacement,2,1000161092,161222,
0.686735,0.167191,1.1049,um,Surface,Displacement,2,1000161091,161223,
-1.07847,-2.12622,2.29373,um,Surface,Displacement,2,1000161088,161224,
-3.42438,-0.671566,0.244999,um,Surface,Displacement,2,1000161094,161225,
-1.43576,1.9725,1.0675,um,Surface,Displacement,2,1000161096,161226,
0.238717,2.49785,0.0985963,um,Surface,Displacement,2,1000161090,161227,
-0.705302,0.738591,0.452848,um,Surface,Displacement,2,1000161098,161228,
-3.49212,-1.14055,-1.19353,um,Surface,Displacement,2,1000161093,161229,
-1.92133,0.892401,0.499036,um,Surface,Displacement,2,1000161095,161230,
0.267893,-1.77565,-0.200157,um,Surface,Displacement,2,1000161101,161231,
0.799775,1.32325,0.580688,um,Surface,Displacement,2,1000161097,161232,
-0.305742,-0.653654,0.465625,um,Surface,Displacement,2,1000161099,161233,
-0.934273,0.108987,-2.67346,um,Surface,Displacement,2,1000161100,161234,
-2.92897,-2.78337,0.457783,um,Surface,Displacement,2,1000161104,161235,
1.66222,-0.917405,0.690577,um,Surface,Displacement,2,1000161103,161236,
1.32182,3.63049,0.468575,um,Surface,Displacement,2,1000161102,161237,
-0.674755,-1.61558,2.10192,um,Surface,Displacement,2,1000161112,161238,
-0.366449,-0.25522,0.0678888,um,Surface,Displacement,2,1000161106,161239,
0.3815,0.0408739,0.389711,um,Surface,Displacement,2,1000161105,161240,
-0.401199,-4.45473,0.950279,um,Surface,Displacement,2,1000161107,161241,
0.723965,0.489831,0.544294,um,Surface,Displacement,2,1000161108,161242,
-0.652909,-0.426978,0.305109,um,Surface,Displacement,2,1000161111,161243,
-0.26387,0.445992,0.474126,um,Surface,Displacement,2,1000161109,161244,
0.574619,2.52998,-0.709151,um,Surface,Displacement,2,1000161110,161245,
-0.400648,-0.147611,-0.472917,um,Surface,Displacement,2,1000161122,161246,
0.0644028,0.193238,0.248183,um,Surface,Displacement,2,1000161113,161247,
-0.753075,-0.541046,1.6969,um,Surface,Displacement,2,1000161121,161248,
1.34188,-0.0794232,-0.15399,um,Surface,Displacement,2,1000161115,161249,
-0.169367,-2.92104,0.852687,um,Surface,Displacement,2,1000161116,161250,
-1.48809,-2.30803,-0.584135,um,Surface,Displacement,2,1000161117,161251,
10.5151,-5.26826,-2.52676,um,Surface,Displacement,2,1000161119,161252,
0.399657,-0.756919,0.242307,um,Surface,Displacement,2,1000161123,161253,
-0.354245,-0.00739098,-0.095455,um,Surface,Displacement,2,1000161118,161254,
-0.281155,-1.69668,0.192028,um,Surface,Displacement,2,1000161120,161255,
-0.520766,-1.15881,0.028261,um,Surface,Displacement,2,1000161114,161256,
-1.68216,-3.06596,0.962976,um,Surface,Displacement,2,1000161125,161257,
-2.77436,-0.555888,1.13293,um,Surface,Displacement,2,1000161127,161258,
5.14257,3.15171,0.0456516,um,Surface,Displacement,2,1000161128,161259,
0.791088,-2.75135,0.341378,um,Surface,Displacement,2,1000161124,161260,
11.813,-4.26784,0.763434,um,Surface,Displacement,2,1000161130,161261,
7.09835,-10.7777,6.32068,um,Surface,Displacement,2,1000161136,161262,
1.9463,6.9422,-0.0670934,um,Surface,Displacement,2,1000161134,161263,
0.0228547,-2.01643,-0.770718,um,Surface,Displacement,2,1000161137,161264,
0.677068,-0.208557,-1.33367,um,Surface,Displacement,2,1000161131,161265,
-0.208765,-4.86051,1.36124,um,Surface,Displacement,2,1000161129,161266,
0.0672042,-3.78406,0.881715,um,Surface,Displacement,2,1000161126,161267,
-1.58849,-0.681788,0.310416,um,Surface,Displacement,2,1000161141,161268,
-1.38709,-0.695318,-0.105781,um,Surface,Displacement,2,1000161142,161269,
1.1591,-0.959575,0.61875,um,Surface,Displacement,2,1000161140,161270,
-0.155672,-3.09885,0.489078,um,Surface,Displacement,2,1000161133,161271,
0.637889,0.468269,-0.310109,um,Surface,Displacement,2,1000161132,161272,
0.0365674,-0.223214,0.249967,um,Surface,Displacement,2,1000161135,161273,
7.23177,1.40186,0.399138,um,Surface,Displacement,2,1000161143,161274,
-1.17868,1.68124,0.709052,um,Surface,Displacement,2,1000161138,161275,
2.89301,-3.37958,0.419999,um,Surface,Displacement,2,1000161139,161276,
-1.5786,-0.115186,0.444679,um,Surface,Displacement,2,1000161145,161277,
7.76686,0.0258833,0.368197,um,Surface,Displacement,2,1000161146,161278,
0.368834,-0.162803,0.169793,um,Surface,Displacement,2,1000161144,161279,
1.20963,-0.798553,0.197506,um,Surface,Displacement,2,1000161147,161280,
-1.71261,-2.4271,-0.589695,um,Surface,Displacement,2,1000161148,161281,
-0.247918,-1.52534,0.743648,um,Surface,Displacement,2,1000161149,161282,
1.57443,-3.14886,0.970176,um,Surface,Displacement,2,1000161152,161283,
4.5125,-0.764623,-0.481838,um,Surface,Displacement,2,1000161153,161284,
5.11655,-9.67267,0.597985,um,Surface,Displacement,2,1000161150,161285,
-0.0618398,0.967145,-0.158333,um,Surface,Displacement,2,1000161151,161286,
2.87226,-1.67549,0.15316,um,Surface,Displacement,2,1000161155,161287,
0,0,0,um,Surface,Displacement,2,1000161288,161288,
0.540093,0.769883,-0.457882,um,Surface,Displacement,2,1000161154,161289,
0,0,0,um,Surface,Displacement,2,1000161290,161290,
-0.8481,-0.199437,0.119399,um,Surface,Displacement,2,1000161156,161291,
1.41085,0.245363,0.434091,um,Surface,Displacement,2,1000161157,161292,
-0.872139,-1.00367,0.24157,um,Surface,Displacement,2,1000161158,161293,
0.88653,-1.71274,0.0934592,um,Surface,Displacement,2,1000161159,161294,
1.55175,0.839502,0.897867,um,Surface,Displacement,2,1000161160,161295,
1.14083,-1.81049,0.66013,um,Surface,Displacement,3,1000161028,161296,
-1.38342,-0.0501871,1.57551,um,Surface,Displacement,3,1000161029,161297,
-1.09631,2.90054,0.316125,um,Surface,Displacement,3,1000161030,161298,
-3.14537,-1.40977,-0.83433,um,Surface,Displacement,3,1000161032,161299,
3.48145,1.72609,0.76118,um,Surface,Displacement,3,1000161031,161300,
0,0,0,um,Surface,Displacement,3,1000161301,161301,
0.494629,4.52042,0.943033,um,Surface,Displacement,3,1000161034,161302,
11.8963,0.706553,-0.157407,um,Surface,Displacement,3,1000161035,161303,
-2.69049,-1.61958,0.906315,um,Surface,Displacement,3,1000161038,161304,
1.93769,-1.10108,1.64621,um,Surface,Displacement,3,1000161036,161305,
2.80696,-0.640988,2.452,um,Surface,Displacement,3,1000161037,161306,
4.92334,1.32096,1.5839,um,Surface,Displacement,3,1000161039,161307,
-0.0674725,-3.38,0.237895,um,Surface,Displacement,3,1000161027,161308,
2.25282,-0.849366,0.680044,um,Surface,Displacement,3,1000161026,161309,
4.89777,-2.17575,-0.104323,um,Surface,Displacement,3,1000161041,161310,
2.2862,1.44786,-2.614,um,Surface,Displacement,3,1000161042,161311,
1.81812,0.0655651,-0.358334,um,Surface,Displacement,3,1000161043,161312,
1.30647,-1.01197,0.938563,um,Surface,Displacement,3,1000161040,161313,
2.77233,-6.46883,0.471738,um,Surface,Displacement,3,1000161044,161314,
4.11242,4.02349,0.420151,um,Surface,Displacement,3,1000161045,161315,
1.06689,-5.41294,0.484616,um,Surface,Displacement,3,1000161047,161316,
-1.35982,3.38456,0.485037,um,Surface,Displacement,3,1000161048,161317,
3.35875,-1.3333,5.18888,um,Surface,Displacement,3,1000161052,161318,
3.30251,-1.333,1.31634,um,Surface,Displacement,3,1000161055,161319,
8.09699,6.46642,-2.71667,um,Surface,Displacement,3,1000161050,161320,
-1.00446,2.12273,0.428972,um,Surface,Displacement,3,1000161053,161321,
-6.49452,0.328004,0.672549,um,Surface,Displacement,3,1000161049,161322,
14.8825,-4.30131,-4.80546,um,Surface,Displacement,3,1000161054,161323,
-6.04683,-1.11917,0.448079,um,Surface,Displacement,3,1000161056,161324,
-0.959456,0.110686,0.381249,um,Surface,Displacement,3,1000161186,161325,
0.18847,1.38777,0.353329,um,Surface,Displacement,3,1000161051,161326,
-0.720859,-2.25751,1.05769,um,Surface,Displacement,3,1000161060,161327,
-2.48814,-0.379562,0.579167,um,Surface,Displacement,3,1000161058,161328,
-1.46097,-1.06028,0.380898,um,Surface,Displacement,3,1000161063,161329,
-0.660956,-2.57552,0.422643,um,Surface,Displacement,3,1000161059,161330,
-3.18822,-4.0738,-0.630002,um,Surface,Displacement,3,1000161057,161331,
0.298202,-2.62317,0.161462,um,Surface,Displacement,3,1000161066,161332,
-2.84663,-1.45495,0.4875,um,Surface,Displacement,3,1000161061,161333,
-1.65054,8.69021,0.625398,um,Surface,Displacement,3,1000161068,161334,
2.30262,7.38013,0.7,um,Surface,Displacement,3,1000161067,161335,
3.30222,12.625,1.90931,um,Surface,Displacement,3,1000161073,161336,
-2.38991,1.01089,1.18317,um,Surface,Displacement,3,1000161070,161337,
1.52548,-1.19489,0.847789,um,Surface,Displacement,3,1000161071,161338,
-20.2087,-3.91616,3.5154,um,Surface,Displacement,3,1000161062,161339,
-1.47378,0.292987,0.821054,um,Surface,Displacement,3,1000161065,161340,
4.60111,1.76722,-0.932163,um,Surface,Displacement,3,1000161072,161341,
-15.5475,-1.14146,0.42,um,Surface,Displacement,3,1000161064,161342,
-4.49024,-4.72134,-4.75303,um,Surface,Displacement,3,1000161069,161343,
-3.28681,-10.1161,0.811857,um,Surface,Displacement,3,1000161076,161344,
-1.94085,-0.157565,0.970455,um,Surface,Displacement,3,1000161074,161345,
-19.7532,-15.2818,1.21508,um,Surface,Displacement,3,1000161075,161346,
-0.561953,0.864506,0.528819,um,Surface,Displacement,3,1000161079,161347,
-3.70291,-1.37123,-1.64411,um,Surface,Displacement,3,1000161078,161348,
-1.72848,-1.90187,0.0993302,um,Surface,Displacement,3,1000161080,161349,
7.28023,-22.7024,4.29359,um,Surface,Displacement,3,1000161082,161350,
0.03618,9.03526,0.645293,um,Surface,Displacement,3,1000161089,161351,
-1.58662,-0.200704,0.771649,um,Surface,Displacement,3,1000161085,161352,
0.512481,-0.131592,0.497801,um,Surface,Displacement,3,1000161084,161353,
4.36634,0.473708,1.96477,um,Surface,Displacement,3,1000161087,161354,
-4.65527,-2.53481,0.193344,um,Surface,Displacement,3,1000161086,161355,
-1.3862,-0.904858,0.518478,um,Surface,Displacement,3,1000161083,161356,
4.88275,2.12961,0.421225,um,Surface,Displacement,3,1000161090,161357,
-2.70516,4.64277,0.214774,um,Surface,Displacement,3,1000161092,161358,
-2.28725,-0.558197,1.5684,um,Surface,Displacement,3,1000161091,161359,
-0.174373,-0.570536,0.830114,um,Surface,Displacement,3,1000161088,161360,
4.96984,-0.90313,-0.131796,um,Surface,Displacement,3,1000161100,161361,
-0.756174,2.39116,0.90058,um,Surface,Displacement,3,1000161096,161362,
-0.332206,-0.901729,0.417151,um,Surface,Displacement,3,1000161098,161363,
3.87749,0.402018,0.667477,um,Surface,Displacement,3,1000161101,161364,
-1.4651,-4.22716,0.25926,um,Surface,Displacement,3,1000161094,161365,
-1.35902,0.464141,-0.0395486,um,Surface,Displacement,3,1000161095,161366,
-16.3633,0.497371,-1.89212,um,Surface,Displacement,3,1000161093,161367,
-0.259906,1.36694,0.921601,um,Surface,Displacement,3,1000161099,161368,
5.27659,-1.06952,1.02497,um,Surface,Displacement,3,1000161097,161369,
-3.15547,3.24479,0.573529,um,Surface,Displacement,3,1000161102,161370,
2.34789,-1.32117,0.841303,um,Surface,Displacement,3,1000161103,161371,
-3.01766,2.96377,0.179863,um,Surface,Displacement,3,1000161106,161372,
-3.36957,-8.48083,0.0937497,um,Surface,Displacement,3,1000161104,161373,
0.785127,2.61271,0.145307,um,Surface,Displacement,3,1000161109,161374,
5.39631,2.90006,1.66477,um,Surface,Displacement,3,1000161107,161375,
-0.708491,-0.0770092,0.599183,um,Surface,Displacement,3,1000161105,161376,
3.68804,-5.48202,1.43011,um,Surface,Displacement,3,1000161111,161377,
-4.33984,-2.90182,0.789182,um,Surface,Displacement,3,1000161110,161378,
4.08928,1.21924,0.332039,um,Surface,Displacement,3,1000161115,161379,
-6.41826,-2.25787,3.78324,um,Surface,Displacement,3,1000161117,161380,
-0.109561,0.896096,0.604437,um,Surface,Displacement,3,1000161108,161381,
-0.674755,-2.85089,1.585,um,Surface,Displacement,3,1000161112,161382,
-0.533342,1.734,-0.529412,um,Surface,Displacement,3,1000161121,161383,
-1.03885,2.13382,0.824605,um,Surface,Displacement,3,1000161113,161384,
0.210822,-0.573538,0.482501,um,Surface,Displacement,3,1000161114,161385,
6.52954,6.33334,3.24661,um,Surface,Displacement,3,1000161119,161386,
-1.09279,1.01,0.789376,um,Surface,Displacement,3,1000161116,161387,
-1.99427,1.04725,0.390656,um,Surface,Displacement,3,1000161118,161388,
-1.6869,-2.42767,0.658697,um,Surface,Displacement,3,1000161120,161389,
20.7359,10.5797,-0.699998,um,Surface,Displacement,3,1000161128,161390,
0.332594,-0.368029,-0.0262503,um,Surface,Displacement,3,1000161122,161391,
23.3198,-2.60001,1.16461,um,Surface,Displacement,3,1000161130,161392,
0.506073,-2.8888,0.75625,um,Surface,Displacement,3,1000161124,161393,
27.9438,-0.424296,6.40686,um,Surface,Displacement,3,1000161136,161394,
0.318095,-2.46605,-0.0571432,um,Surface,Displacement,3,1000161123,161395,
1.5284,-1.17338,-0.488104,um,Surface,Displacement,3,1000161137,161396,
0.86692,-0.320584,-0.573304,um,Surface,Displacement,3,1000161126,161397,
-2.57647,-1.21772,0.43503,um,Surface,Displacement,3,1000161125,161398,
0.96491,3.79708,0.108258,um,Surface,Displacement,3,1000161127,161399,
0.142395,0.11608,0.516398,um,Surface,Displacement,3,1000161132,161400,
-0.635073,0.617713,0.420274,um,Surface,Displacement,3,1000161133,161401,
1.12686,0.438046,0.387634,um,Surface,Displacement,3,1000161135,161402,
1.82837,-0.976086,-1.72742,um,Surface,Displacement,3,1000161131,161403,
-1.00949,0.0215769,-1.24699,um,Surface,Displacement,3,1000161129,161404,
3.62603,-3.89123,-0.745668,um,Surface,Displacement,3,1000161142,161405,
0.583611,0.214279,0.754233,um,Surface,Displacement,3,1000161141,161406,
2.56661,-2.65174,0.853126,um,Surface,Displacement,3,1000161140,161407,
8.30601,-1.58894,0.91742,um,Surface,Displacement,3,1000161146,161408,
5.9666,-2.77319,0.0741389,um,Surface,Displacement,3,1000161143,161409,
2.20686,-0.800751,0.363627,um,Surface,Displacement,3,1000161144,161410,
-0.605866,1.8014,0.952576,um,Surface,Displacement,3,1000161138,161411,
2.74291,-6.79472,0.740338,um,Surface,Displacement,3,1000161139,161412,
0.465509,-2.4468,0.9061,um,Surface,Displacement,3,1000161149,161413,
0.178218,-0.384703,0.894262,um,Surface,Displacement,3,1000161145,161414,
12.6193,-14.9262,0.732501,um,Surface,Displacement,3,1000161150,161415,
-2.10485,3.35378,0.737963,um,Surface,Displacement,3,1000161151,161416,
0.816017,-0.937209,0.140497,um,Surface,Displacement,3,1000161147,161417,
2.76526,-2.51511,-1.6464,um,Surface,Displacement,3,1000161148,161418,
1.73599,1.96723,0.915604,um,Surface,Displacement,3,1000161155,161419,
4.23837,-12.4621,0.571053,um,Surface,Displacement,3,1000161152,161420,
-1.77328,0.952929,2.41645,um,Surface,Displacement,3,1000161153,161421,
0.267368,-0.00199676,1.06976,um,Surface,Displacement,3,1000161157,161422,
0.561565,0.742622,-0.345487,um,Surface,Displacement,3,1000161154,161423,
-0.520948,-3.40852,0.0485303,um,Surface,Displacement,3,1000161288,161424,
