
Volume
 ==================== 
Volume,Unit,Category,Time,TrackID,ID,
1080.43,um^3,Surface,1,1000161026,161026,
3817.03,um^3,Surface,1,1000161027,161027,
882.585,um^3,Surface,1,1000161028,161028,
986.607,um^3,Surface,1,1000161029,161029,
1025.97,um^3,Surface,1,1000161030,161030,
951.131,um^3,Surface,1,1000161031,161031,
1168.94,um^3,Surface,1,1000161032,161032,
795.618,um^3,Surface,1,1000161033,161033,
842.176,um^3,Surface,1,1000161034,161034,
1163.69,um^3,Surface,1,1000161035,161035,
1182.55,um^3,Surface,1,1000161036,161036,
151.42,um^3,Surface,1,1000161037,161037,
814.151,um^3,Surface,1,1000161038,161038,
750.045,um^3,Surface,1,1000161039,161039,
894.755,um^3,Surface,1,1000161040,161040,
932.285,um^3,Surface,1,1000161041,161041,
702.754,um^3,Surface,1,1000161042,161042,
851.83,um^3,Surface,1,1000161043,161043,
1044.37,um^3,Surface,1,1000161044,161044,
1197.57,um^3,Surface,1,1000161045,161045,
270.466,um^3,Surface,1,1000161046,161046,
885.008,um^3,Surface,1,1000161047,161047,
893.116,um^3,Surface,1,1000161048,161048,
305.59,um^3,Surface,1,1000161049,161049,
921.108,um^3,Surface,1,1000161050,161050,
980.785,um^3,Surface,1,1000161051,161051,
790.271,um^3,Surface,1,1000161052,161052,
930.747,um^3,Surface,1,1000161053,161053,
1377.96,um^3,Surface,1,1000161054,161054,
1503.11,um^3,Surface,1,1000161055,161055,
1161.46,um^3,Surface,1,1000161056,161056,
351.582,um^3,Surface,1,1000161057,161057,
388.484,um^3,Surface,1,1000161058,161058,
637.585,um^3,Surface,1,1000161059,161059,
1412.01,um^3,Surface,1,1000161060,161060,
840.667,um^3,Surface,1,1000161061,161061,
1335.08,um^3,Surface,1,1000161062,161062,
289.744,um^3,Surface,1,1000161063,161063,
517.908,um^3,Surface,1,1000161064,161064,
1332.93,um^3,Surface,1,1000161065,161065,
1190.84,um^3,Surface,1,1000161066,161066,
940.214,um^3,Surface,1,1000161067,161067,
1072.34,um^3,Surface,1,1000161068,161068,
1057.56,um^3,Surface,1,1000161069,161069,
764.061,um^3,Surface,1,1000161070,161070,
1064.61,um^3,Surface,1,1000161071,161071,
1266.29,um^3,Surface,1,1000161072,161072,
1074.48,um^3,Surface,1,1000161073,161073,
888.894,um^3,Surface,1,1000161074,161074,
1074.53,um^3,Surface,1,1000161075,161075,
1380.15,um^3,Surface,1,1000161076,161076,
939.502,um^3,Surface,1,1000161077,161077,
