
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
6,,Surface,4,Image 1,1,1000161026,161026,
4,,Surface,4,Image 1,1,1000161027,161027,
4,,Surface,4,Image 1,1,1000161028,161028,
4,,Surface,4,Image 1,1,1000161029,161029,
5,,Surface,4,Image 1,1,1000161030,161030,
4,,Surface,4,Image 1,1,1000161031,161031,
4,,Surface,4,Image 1,1,1000161032,161032,
3,,Surface,4,Image 1,1,1000161033,161033,
6,,Surface,4,Image 1,1,1000161034,161034,
2,,Surface,4,Image 1,1,1000161035,161035,
3,,Surface,4,Image 1,1,1000161036,161036,
5,,Surface,4,Image 1,1,1000161037,161037,
3,,Surface,4,Image 1,1,1000161038,161038,
4,,Surface,4,Image 1,1,1000161039,161039,
3,,Surface,4,Image 1,1,1000161040,161040,
2,,Surface,4,Image 1,1,1000161041,161041,
5,,Surface,4,Image 1,1,1000161042,161042,
4,,Surface,4,Image 1,1,1000161043,161043,
3,,Surface,4,Image 1,1,1000161044,161044,
5,,Surface,4,Image 1,1,1000161045,161045,
5,,Surface,4,Image 1,1,1000161046,161046,
4,,Surface,4,Image 1,1,1000161047,161047,
5,,Surface,4,Image 1,1,1000161048,161048,
8,,Surface,4,Image 1,1,1000161049,161049,
4,,Surface,4,Image 1,1,1000161050,161050,
6,,Surface,4,Image 1,1,1000161051,161051,
4,,Surface,4,Image 1,1,1000161052,161052,
3,,Surface,4,Image 1,1,1000161053,161053,
6,,Surface,4,Image 1,1,1000161054,161054,
1,,Surface,4,Image 1,1,1000161055,161055,
5,,Surface,4,Image 1,1,1000161056,161056,
4,,Surface,4,Image 1,1,1000161057,161057,
3,,Surface,4,Image 1,1,1000161058,161058,
3,,Surface,4,Image 1,1,1000161059,161059,
4,,Surface,4,Image 1,1,1000161060,161060,
3,,Surface,4,Image 1,1,1000161061,161061,
3,,Surface,4,Image 1,1,1000161062,161062,
1,,Surface,4,Image 1,1,1000161063,161063,
8,,Surface,4,Image 1,1,1000161064,161064,
5,,Surface,4,Image 1,1,1000161065,161065,
4,,Surface,4,Image 1,1,1000161066,161066,
6,,Surface,4,Image 1,1,1000161067,161067,
