
Intensity Min Ch=6 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
4,,Surface,6,Image 1,1,1000161026,161026,
2,,Surface,6,Image 1,1,1000161027,161027,
4,,Surface,6,Image 1,1,1000161028,161028,
4,,Surface,6,Image 1,1,1000161029,161029,
2,,Surface,6,Image 1,1,1000161030,161030,
1,,Surface,6,Image 1,1,1000161031,161031,
3,,Surface,6,Image 1,1,1000161032,161032,
0,,Surface,6,Image 1,1,1000161033,161033,
4,,Surface,6,Image 1,1,1000161034,161034,
5,,Surface,6,Image 1,1,1000161035,161035,
3,,Surface,6,Image 1,1,1000161036,161036,
64,,Surface,6,Image 1,1,1000161037,161037,
2,,Surface,6,Image 1,1,1000161038,161038,
6,,Surface,6,Image 1,1,1000161039,161039,
2,,Surface,6,Image 1,1,1000161040,161040,
4,,Surface,6,Image 1,1,1000161041,161041,
7,,Surface,6,Image 1,1,1000161042,161042,
2,,Surface,6,Image 1,1,1000161043,161043,
0,,Surface,6,Image 1,1,1000161044,161044,
3,,Surface,6,Image 1,1,1000161045,161045,
5,,Surface,6,Image 1,1,1000161046,161046,
2,,Surface,6,Image 1,1,1000161047,161047,
6,,Surface,6,Image 1,1,1000161048,161048,
4,,Surface,6,Image 1,1,1000161049,161049,
2,,Surface,6,Image 1,1,1000161050,161050,
4,,Surface,6,Image 1,1,1000161051,161051,
3,,Surface,6,Image 1,1,1000161052,161052,
4,,Surface,6,Image 1,1,1000161053,161053,
1,,Surface,6,Image 1,1,1000161054,161054,
1,,Surface,6,Image 1,1,1000161055,161055,
1,,Surface,6,Image 1,1,1000161056,161056,
4,,Surface,6,Image 1,1,1000161057,161057,
5,,Surface,6,Image 1,1,1000161058,161058,
3,,Surface,6,Image 1,1,1000161059,161059,
3,,Surface,6,Image 1,1,1000161060,161060,
3,,Surface,6,Image 1,1,1000161061,161061,
3,,Surface,6,Image 1,1,1000161062,161062,
4,,Surface,6,Image 1,1,1000161063,161063,
5,,Surface,6,Image 1,1,1000161064,161064,
2,,Surface,6,Image 1,1,1000161065,161065,
4,,Surface,6,Image 1,1,1000161066,161066,
3,,Surface,6,Image 1,1,1000161067,161067,
2,,Surface,6,Image 1,1,1000161068,161068,
4,,Surface,6,Image 1,1,1000161069,161069,
1,,Surface,6,Image 1,1,1000161070,161070,
2,,Surface,6,Image 1,1,1000161071,161071,
5,,Surface,6,Image 1,1,1000161072,161072,
4,,Surface,6,Image 1,1,1000161073,161073,
5,,Surface,6,Image 1,1,1000161074,161074,
3,,Surface,6,Image 1,1,1000161075,161075,
2,,Surface,6,Image 1,1,1000161076,161076,
3,,Surface,6,Image 1,1,1000161077,161077,
3,,Surface,6,Image 1,1,1000161078,161078,
2,,Surface,6,Image 1,1,1000161079,161079,
3,,Surface,6,Image 1,1,1000161080,161080,
4,,Surface,6,Image 1,1,1000161081,161081,
3,,Surface,6,Image 1,1,1000161082,161082,
3,,Surface,6,Image 1,1,1000161083,161083,
2,,Surface,6,Image 1,1,1000161084,161084,
4,,Surface,6,Image 1,1,1000161085,161085,
2,,Surface,6,Image 1,1,1000161086,161086,
8,,Surface,6,Image 1,1,1000161087,161087,
5,,Surface,6,Image 1,1,1000161088,161088,
3,,Surface,6,Image 1,1,1000161089,161089,
3,,Surface,6,Image 1,1,1000161090,161090,
6,,Surface,6,Image 1,1,1000161091,161091,
2,,Surface,6,Image 1,1,1000161092,161092,
4,,Surface,6,Image 1,1,1000161093,161093,
3,,Surface,6,Image 1,1,1000161094,161094,
1,,Surface,6,Image 1,1,1000161095,161095,
2,,Surface,6,Image 1,1,1000161096,161096,
3,,Surface,6,Image 1,1,1000161097,161097,
5,,Surface,6,Image 1,1,1000161098,161098,
3,,Surface,6,Image 1,1,1000161099,161099,
2,,Surface,6,Image 1,1,1000161100,161100,
7,,Surface,6,Image 1,1,1000161101,161101,
1,,Surface,6,Image 1,1,1000161102,161102,
3,,Surface,6,Image 1,1,1000161103,161103,
4,,Surface,6,Image 1,1,1000161104,161104,
1,,Surface,6,Image 1,1,1000161105,161105,
3,,Surface,6,Image 1,1,1000161106,161106,
4,,Surface,6,Image 1,1,1000161107,161107,
3,,Surface,6,Image 1,1,1000161108,161108,
3,,Surface,6,Image 1,1,1000161109,161109,
1,,Surface,6,Image 1,1,1000161110,161110,
3,,Surface,6,Image 1,1,1000161111,161111,
5,,Surface,6,Image 1,1,1000161112,161112,
1,,Surface,6,Image 1,1,1000161113,161113,
8,,Surface,6,Image 1,1,1000161114,161114,
3,,Surface,6,Image 1,1,1000161115,161115,
1,,Surface,6,Image 1,1,1000161116,161116,
2,,Surface,6,Image 1,1,1000161117,161117,
