
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
69.9583,,Surface,4,Image 1,1,1000161026,161026,
39.9549,,Surface,4,Image 1,1,1000161027,161027,
56.6379,,Surface,4,Image 1,1,1000161028,161028,
59.4091,,Surface,4,Image 1,1,1000161029,161029,
65.5672,,Surface,4,Image 1,1,1000161030,161030,
51.5385,,Surface,4,Image 1,1,1000161031,161031,
69.2632,,Surface,4,Image 1,1,1000161032,161032,
18.3175,,Surface,4,Image 1,1,1000161033,161033,
78.5536,,Surface,4,Image 1,1,1000161034,161034,
44.1067,,Surface,4,Image 1,1,1000161035,161035,
44.7397,,Surface,4,Image 1,1,1000161036,161036,
12.9524,,Surface,4,Image 1,1,1000161037,161037,
67.0741,,Surface,4,Image 1,1,1000161038,161038,
18.8305,,Surface,4,Image 1,1,1000161039,161039,
54.8594,,Surface,4,Image 1,1,1000161040,161040,
47.2903,,Surface,4,Image 1,1,1000161041,161041,
18.0588,,Surface,4,Image 1,1,1000161042,161042,
72.9444,,Surface,4,Image 1,1,1000161043,161043,
54.1159,,Surface,4,Image 1,1,1000161044,161044,
87.831,,Surface,4,Image 1,1,1000161045,161045,
38.7917,,Surface,4,Image 1,1,1000161046,161046,
56.8644,,Surface,4,Image 1,1,1000161047,161047,
63.6038,,Surface,4,Image 1,1,1000161048,161048,
78.2593,,Surface,4,Image 1,1,1000161049,161049,
50.6667,,Surface,4,Image 1,1,1000161050,161050,
78.0938,,Surface,4,Image 1,1,1000161051,161051,
59.7049,,Surface,4,Image 1,1,1000161052,161052,
62.7627,,Surface,4,Image 1,1,1000161053,161053,
53.2813,,Surface,4,Image 1,1,1000161054,161054,
44.3364,,Surface,4,Image 1,1,1000161055,161055,
51.1548,,Surface,4,Image 1,1,1000161056,161056,
12.4,,Surface,4,Image 1,1,1000161057,161057,
35.3929,,Surface,4,Image 1,1,1000161058,161058,
61.6222,,Surface,4,Image 1,1,1000161059,161059,
68.0532,,Surface,4,Image 1,1,1000161060,161060,
69.6607,,Surface,4,Image 1,1,1000161061,161061,
59.1163,,Surface,4,Image 1,1,1000161062,161062,
23.6,,Surface,4,Image 1,1,1000161063,161063,
72.0556,,Surface,4,Image 1,1,1000161064,161064,
70.3929,,Surface,4,Image 1,1,1000161065,161065,
52.2763,,Surface,4,Image 1,1,1000161066,161066,
55.7667,,Surface,4,Image 1,1,1000161067,161067,
64.4533,,Surface,4,Image 1,1,1000161068,161068,
55.1447,,Surface,4,Image 1,1,1000161069,161069,
55.12,,Surface,4,Image 1,1,1000161070,161070,
66.7105,,Surface,4,Image 1,1,1000161071,161071,
38.6739,,Surface,4,Image 1,1,1000161072,161072,
74.3067,,Surface,4,Image 1,1,1000161073,161073,
66.5,,Surface,4,Image 1,1,1000161074,161074,
62.7639,,Surface,4,Image 1,1,1000161075,161075,
78.2577,,Surface,4,Image 1,1,1000161076,161076,
17.9041,,Surface,4,Image 1,1,1000161077,161077,
45.8533,,Surface,4,Image 1,1,1000161078,161078,
85.1852,,Surface,4,Image 1,1,1000161079,161079,
67.5075,,Surface,4,Image 1,1,1000161080,161080,
44.5333,,Surface,4,Image 1,1,1000161081,161081,
57.1571,,Surface,4,Image 1,1,1000161082,161082,
52.8036,,Surface,4,Image 1,1,1000161083,161083,
55.9848,,Surface,4,Image 1,1,1000161084,161084,
58.7625,,Surface,4,Image 1,1,1000161085,161085,
39.7674,,Surface,4,Image 1,1,1000161086,161086,
51.5978,,Surface,4,Image 1,1,1000161087,161087,
34.7025,,Surface,4,Image 1,1,1000161088,161088,
68.7143,,Surface,4,Image 1,1,1000161089,161089,
78.0667,,Surface,4,Image 1,1,1000161090,161090,
24.1573,,Surface,4,Image 1,1,1000161091,161091,
40.4,,Surface,4,Image 1,1,1000161092,161092,
72.3,,Surface,4,Image 1,1,1000161093,161093,
77.7031,,Surface,4,Image 1,1,1000161094,161094,
71.4068,,Surface,4,Image 1,1,1000161095,161095,
78.15,,Surface,4,Image 1,1,1000161096,161096,
51.0769,,Surface,4,Image 1,1,1000161097,161097,
64.0423,,Surface,4,Image 1,1,1000161098,161098,
