
Sphericity
 ==================== 
Sphericity,Unit,Category,Time,TrackID,ID,
0.950668,,Surface,1,1000161133,161133,
0.810157,,Surface,1,1000161134,161134,
0.93207,,Surface,1,1000161135,161135,
0.869976,,Surface,1,1000161136,161136,
0.912183,,Surface,1,1000161137,161137,
0.933217,,Surface,1,1000161138,161138,
0.939189,,Surface,1,1000161139,161139,
0.94053,,Surface,1,1000161140,161140,
0.943162,,Surface,1,1000161141,161141,
0.956268,,Surface,1,1000161142,161142,
0.911389,,Surface,1,1000161143,161143,
0.801635,,Surface,1,1000161144,161144,
0.872396,,Surface,1,1000161145,161145,
0.952876,,Surface,1,1000161146,161146,
0.931431,,Surface,1,1000161147,161147,
0.877657,,Surface,1,1000161148,161148,
0.95162,,Surface,1,1000161149,161149,
0.846911,,Surface,1,1000161150,161150,
0.951229,,Surface,1,1000161151,161151,
0.880028,,Surface,1,1000161152,161152,
0.78336,,Surface,1,1000161153,161153,
0.95251,,Surface,1,1000161154,161154,
0.949267,,Surface,1,1000161155,161155,
0.935798,,Surface,1,1000161156,161156,
0.92474,,Surface,1,1000161157,161157,
0.953518,,Surface,1,1000161158,161158,
0.821532,,Surface,1,1000161159,161159,
0.926539,,Surface,1,1000161160,161160,
0.714298,,Surface,2,1000161027,161161,
0.957097,,Surface,2,1000161028,161162,
0.926066,,Surface,2,1000161029,161163,
0.927341,,Surface,2,1000161030,161164,
0.882655,,Surface,2,1000161032,161165,
0.815575,,Surface,2,1000161033,161166,
0.941116,,Surface,2,1000161031,161167,
0.891607,,Surface,2,1000161034,161168,
0.91795,,Surface,2,1000161035,161169,
0.922793,,Surface,2,1000161038,161170,
0.928996,,Surface,2,1000161036,161171,
0.888349,,Surface,2,1000161039,161172,
0.910395,,Surface,2,1000161044,161173,
0.961974,,Surface,2,1000161043,161174,
0.953044,,Surface,2,1000161026,161175,
0.954529,,Surface,2,1000161047,161176,
0.854251,,Surface,2,1000161046,161177,
0.953787,,Surface,2,1000161048,161178,
0.937588,,Surface,2,1000161042,161179,
0.939388,,Surface,2,1000161040,161180,
0.92783,,Surface,2,1000161041,161181,
0.921495,,Surface,2,1000161050,161182,
0.95536,,Surface,2,1000161045,161183,
0.894262,,Surface,2,1000161055,161184,
0.820715,,Surface,2,1000161054,161185,
0.897049,,Surface,2,1000161186,161186,
0.902894,,Surface,2,1000161049,161187,
0.909299,,Surface,2,1000161052,161188,
0.946095,,Surface,2,1000161051,161189,
0.944323,,Surface,2,1000161053,161190,
0.954369,,Surface,2,1000161060,161191,
0.91768,,Surface,2,1000161057,161192,
0.871504,,Surface,2,1000161058,161193,
0.865871,,Surface,2,1000161056,161194,
0.915693,,Surface,2,1000161063,161195,
0.930878,,Surface,2,1000161059,161196,
0.916182,,Surface,2,1000161066,161197,
0.824594,,Surface,2,1000161062,161198,
0.948911,,Surface,2,1000161067,161199,
0.854123,,Surface,2,1000161061,161200,
0.945465,,Surface,2,1000161072,161201,
0.945905,,Surface,2,1000161071,161202,
0.93893,,Surface,2,1000161064,161203,
0.884109,,Surface,2,1000161065,161204,
0.808544,,Surface,2,1000161068,161205,
0.955543,,Surface,2,1000161070,161206,
0.933783,,Surface,2,1000161073,161207,
0.906088,,Surface,2,1000161069,161208,
0.944813,,Surface,2,1000161076,161209,
0.946488,,Surface,2,1000161074,161210,
0.834571,,Surface,2,1000161075,161211,
0.955116,,Surface,2,1000161079,161212,
0.853797,,Surface,2,1000161087,161213,
0.959681,,Surface,2,1000161080,161214,
0.82581,,Surface,2,1000161077,161215,
0.798272,,Surface,2,1000161078,161216,
0.945543,,Surface,2,1000161085,161217,
0.887303,,Surface,2,1000161089,161218,
0.955919,,Surface,2,1000161084,161219,
0.870414,,Surface,2,1000161082,161220,
0.941807,,Surface,2,1000161083,161221,
0.860978,,Surface,2,1000161092,161222,
0.691428,,Surface,2,1000161091,161223,
0.944192,,Surface,2,1000161088,161224,
0.953265,,Surface,2,1000161094,161225,
0.914414,,Surface,2,1000161096,161226,
0.956802,,Surface,2,1000161090,161227,
0.939376,,Surface,2,1000161098,161228,
0.94701,,Surface,2,1000161093,161229,
0.943744,,Surface,2,1000161095,161230,
0.934761,,Surface,2,1000161101,161231,
0.881869,,Surface,2,1000161097,161232,
0.940202,,Surface,2,1000161099,161233,
0.864988,,Surface,2,1000161100,161234,
0.95647,,Surface,2,1000161104,161235,
0.957533,,Surface,2,1000161103,161236,
0.943039,,Surface,2,1000161102,161237,
0.88204,,Surface,2,1000161112,161238,
0.948215,,Surface,2,1000161106,161239,
0.924406,,Surface,2,1000161105,161240,
0.917601,,Surface,2,1000161107,161241,
0.947476,,Surface,2,1000161108,161242,
0.94198,,Surface,2,1000161111,161243,
0.958639,,Surface,2,1000161109,161244,
0.861784,,Surface,2,1000161110,161245,
0.952948,,Surface,2,1000161122,161246,
0.947025,,Surface,2,1000161113,161247,
0.917616,,Surface,2,1000161121,161248,
0.914531,,Surface,2,1000161115,161249,
0.934381,,Surface,2,1000161116,161250,
0.769335,,Surface,2,1000161117,161251,
0.78509,,Surface,2,1000161119,161252,
0.954405,,Surface,2,1000161123,161253,
0.943978,,Surface,2,1000161118,161254,
0.939522,,Surface,2,1000161120,161255,
0.880233,,Surface,2,1000161114,161256,
0.949606,,Surface,2,1000161125,161257,
0.935213,,Surface,2,1000161127,161258,
0.949962,,Surface,2,1000161128,161259,
0.508836,,Surface,2,1000161124,161260,
0.919068,,Surface,2,1000161130,161261,
0.796227,,Surface,2,1000161136,161262,
0.752102,,Surface,2,1000161134,161263,
0.930848,,Surface,2,1000161137,161264,
0.942272,,Surface,2,1000161131,161265,
0.721417,,Surface,2,1000161129,161266,
0.924365,,Surface,2,1000161126,161267,
0.943771,,Surface,2,1000161141,161268,
0.932158,,Surface,2,1000161142,161269,
0.928093,,Surface,2,1000161140,161270,
0.944267,,Surface,2,1000161133,161271,
0.919985,,Surface,2,1000161132,161272,
0.938715,,Surface,2,1000161135,161273,
0.944637,,Surface,2,1000161143,161274,
0.954103,,Surface,2,1000161138,161275,
0.953861,,Surface,2,1000161139,161276,
0.917926,,Surface,2,1000161145,161277,
0.961701,,Surface,2,1000161146,161278,
0.815947,,Surface,2,1000161144,161279,
0.957734,,Surface,2,1000161147,161280,
0.868017,,Surface,2,1000161148,161281,
0.932097,,Surface,2,1000161149,161282,
0.869895,,Surface,2,1000161152,161283,
0.731842,,Surface,2,1000161153,161284,
0.918283,,Surface,2,1000161150,161285,
0.948195,,Surface,2,1000161151,161286,
0.938629,,Surface,2,1000161155,161287,
0.877365,,Surface,2,1000161288,161288,
0.950789,,Surface,2,1000161154,161289,
0.885702,,Surface,2,1000161290,161290,
0.919419,,Surface,2,1000161156,161291,
0.955757,,Surface,2,1000161157,161292,
0.940089,,Surface,2,1000161158,161293,
0.845801,,Surface,2,1000161159,161294,
0.954131,,Surface,2,1000161160,161295,
0.929248,,Surface,3,1000161028,161296,
0.942037,,Surface,3,1000161029,161297,
0.939224,,Surface,3,1000161030,161298,
0.923013,,Surface,3,1000161032,161299,
0.923764,,Surface,3,1000161031,161300,
0.857407,,Surface,3,1000161301,161301,
0.897775,,Surface,3,1000161034,161302,
0.908174,,Surface,3,1000161035,161303,
0.942778,,Surface,3,1000161038,161304,
0.940962,,Surface,3,1000161036,161305,
0.770447,,Surface,3,1000161037,161306,
0.863147,,Surface,3,1000161039,161307,
0.842707,,Surface,3,1000161027,161308,
0.952431,,Surface,3,1000161026,161309,
0.944437,,Surface,3,1000161041,161310,
0.919391,,Surface,3,1000161042,161311,
0.938895,,Surface,3,1000161043,161312,
0.950445,,Surface,3,1000161040,161313,
0.909669,,Surface,3,1000161044,161314,
0.946277,,Surface,3,1000161045,161315,
0.936851,,Surface,3,1000161047,161316,
0.943178,,Surface,3,1000161048,161317,
0.939532,,Surface,3,1000161052,161318,
0.898309,,Surface,3,1000161055,161319,
0.90585,,Surface,3,1000161050,161320,
0.94936,,Surface,3,1000161053,161321,
0.946457,,Surface,3,1000161049,161322,
0.861717,,Surface,3,1000161054,161323,
0.783189,,Surface,3,1000161056,161324,
0.8623,,Surface,3,1000161186,161325,
0.945154,,Surface,3,1000161051,161326,
0.958385,,Surface,3,1000161060,161327,
0.903835,,Surface,3,1000161058,161328,
0.900914,,Surface,3,1000161063,161329,
0.928346,,Surface,3,1000161059,161330,
0.86638,,Surface,3,1000161057,161331,
0.915331,,Surface,3,1000161066,161332,
0.943251,,Surface,3,1000161061,161333,
0.915703,,Surface,3,1000161068,161334,
0.927703,,Surface,3,1000161067,161335,
0.933453,,Surface,3,1000161073,161336,
0.950014,,Surface,3,1000161070,161337,
0.829485,,Surface,3,1000161071,161338,
0.80704,,Surface,3,1000161062,161339,
0.940762,,Surface,3,1000161065,161340,
0.935485,,Surface,3,1000161072,161341,
0.935442,,Surface,3,1000161064,161342,
0.944624,,Surface,3,1000161069,161343,
0.943685,,Surface,3,1000161076,161344,
0.94163,,Surface,3,1000161074,161345,
0.896895,,Surface,3,1000161075,161346,
0.939673,,Surface,3,1000161079,161347,
0.766529,,Surface,3,1000161078,161348,
0.945035,,Surface,3,1000161080,161349,
0.858786,,Surface,3,1000161082,161350,
0.948326,,Surface,3,1000161089,161351,
0.94072,,Surface,3,1000161085,161352,
0.947586,,Surface,3,1000161084,161353,
0.794758,,Surface,3,1000161087,161354,
0.707611,,Surface,3,1000161086,161355,
0.955111,,Surface,3,1000161083,161356,
0.919457,,Surface,3,1000161090,161357,
0.899347,,Surface,3,1000161092,161358,
0.797747,,Surface,3,1000161091,161359,
0.902436,,Surface,3,1000161088,161360,
0.944568,,Surface,3,1000161100,161361,
0.936865,,Surface,3,1000161096,161362,
0.853928,,Surface,3,1000161098,161363,
0.918333,,Surface,3,1000161101,161364,
0.948188,,Surface,3,1000161094,161365,
0.947858,,Surface,3,1000161095,161366,
0.827628,,Surface,3,1000161093,161367,
0.945122,,Surface,3,1000161099,161368,
0.932917,,Surface,3,1000161097,161369,
0.962559,,Surface,3,1000161102,161370,
0.93213,,Surface,3,1000161103,161371,
0.913628,,Surface,3,1000161106,161372,
0.855493,,Surface,3,1000161104,161373,
0.943247,,Surface,3,1000161109,161374,
0.942718,,Surface,3,1000161107,161375,
0.866705,,Surface,3,1000161105,161376,
0.947874,,Surface,3,1000161111,161377,
0.777108,,Surface,3,1000161110,161378,
0.945951,,Surface,3,1000161115,161379,
0.742946,,Surface,3,1000161117,161380,
0.95622,,Surface,3,1000161108,161381,
0.87607,,Surface,3,1000161112,161382,
0.925634,,Surface,3,1000161121,161383,
0.927522,,Surface,3,1000161113,161384,
0.884586,,Surface,3,1000161114,161385,
0.904355,,Surface,3,1000161119,161386,
0.913482,,Surface,3,1000161116,161387,
0.929337,,Surface,3,1000161118,161388,
0.937371,,Surface,3,1000161120,161389,
0.879051,,Surface,3,1000161128,161390,
0.951202,,Surface,3,1000161122,161391,
0.91869,,Surface,3,1000161130,161392,
0.520499,,Surface,3,1000161124,161393,
0.872432,,Surface,3,1000161136,161394,
0.951133,,Surface,3,1000161123,161395,
0.888887,,Surface,3,1000161137,161396,
0.937341,,Surface,3,1000161126,161397,
0.925222,,Surface,3,1000161125,161398,
0.947886,,Surface,3,1000161127,161399,
0.95311,,Surface,3,1000161132,161400,
0.933486,,Surface,3,1000161133,161401,
0.9487,,Surface,3,1000161135,161402,
0.902663,,Surface,3,1000161131,161403,
0.789984,,Surface,3,1000161129,161404,
0.913739,,Surface,3,1000161142,161405,
0.94632,,Surface,3,1000161141,161406,
0.919253,,Surface,3,1000161140,161407,
0.947546,,Surface,3,1000161146,161408,
0.942297,,Surface,3,1000161143,161409,
0.921626,,Surface,3,1000161144,161410,
0.940332,,Surface,3,1000161138,161411,
0.954706,,Surface,3,1000161139,161412,
0.937069,,Surface,3,1000161149,161413,
0.939604,,Surface,3,1000161145,161414,
0.833551,,Surface,3,1000161150,161415,
0.927887,,Surface,3,1000161151,161416,
0.950197,,Surface,3,1000161147,161417,
0.86348,,Surface,3,1000161148,161418,
0.93687,,Surface,3,1000161155,161419,
0.845403,,Surface,3,1000161152,161420,
0.871149,,Surface,3,1000161153,161421,
0.877398,,Surface,3,1000161157,161422,
0.951705,,Surface,3,1000161154,161423,
0.868253,,Surface,3,1000161288,161424,
0.913703,,Surface,3,1000161156,161425,
0.957687,,Surface,3,1000161158,161426,
0.803568,,Surface,3,1000161159,161427,
0.946857,,Surface,3,1000161160,161428,
0.848947,,Surface,4,1000161040,161429,
0.954587,,Surface,4,1000161043,161430,
0.795309,,Surface,4,1000161027,161431,
0.950369,,Surface,4,1000161026,161432,
0.953493,,Surface,4,1000161028,161433,
0.954339,,Surface,4,1000161029,161434,
0.808145,,Surface,4,1000161033,161435,
0.865058,,Surface,4,1000161032,161436,
0.944027,,Surface,4,1000161030,161437,
0.841667,,Surface,4,1000161301,161438,
0.949746,,Surface,4,1000161031,161439,
0.939592,,Surface,4,1000161034,161440,
0.958402,,Surface,4,1000161038,161441,
0.908985,,Surface,4,1000161035,161442,
0.723915,,Surface,4,1000161037,161443,
0.937894,,Surface,4,1000161036,161444,
0.900694,,Surface,4,1000161039,161445,
0.946818,,Surface,4,1000161045,161446,
0.921408,,Surface,4,1000161048,161447,
0.953185,,Surface,4,1000161047,161448,
0.885598,,Surface,4,1000161042,161449,
0.938457,,Surface,4,1000161041,161450,
0.929325,,Surface,4,1000161044,161451,
0.916873,,Surface,4,1000161050,161452,
0.800101,,Surface,4,1000161046,161453,
0.943161,,Surface,4,1000161053,161454,
0.839155,,Surface,4,1000161054,161455,
0.924809,,Surface,4,1000161052,161456,
0.850283,,Surface,4,1000161055,161457,
0.771159,,Surface,4,1000161056,161458,
0.948891,,Surface,4,1000161051,161459,
0.886369,,Surface,4,1000161049,161460,
0.868826,,Surface,4,1000161057,161461,
0.956016,,Surface,4,1000161060,161462,
0.825648,,Surface,4,1000161058,161463,
0.901529,,Surface,4,1000161068,161464,
0.939272,,Surface,4,1000161059,161465,
0.918263,,Surface,4,1000161063,161466,
0.921044,,Surface,4,1000161061,161467,
0.929637,,Surface,4,1000161066,161468,
0.919093,,Surface,4,1000161067,161469,
0.941968,,Surface,4,1000161070,161470,
0.92996,,Surface,4,1000161071,161471,
0.93456,,Surface,4,1000161065,161472,
0.928721,,Surface,4,1000161073,161473,
0.904668,,Surface,4,1000161062,161474,
0.884167,,Surface,4,1000161064,161475,
0.948707,,Surface,4,1000161072,161476,
0.876366,,Surface,4,1000161069,161477,
0.939774,,Surface,4,1000161076,161478,
0.939598,,Surface,4,1000161074,161479,
0.838929,,Surface,4,1000161075,161480,
0.936304,,Surface,4,1000161079,161481,
0.946365,,Surface,4,1000161080,161482,
0.947512,,Surface,4,1000161084,161483,
0.936225,,Surface,4,1000161089,161484,
0.795773,,Surface,4,1000161087,161485,
0.923272,,Surface,4,1000161083,161486,
0.947725,,Surface,4,1000161085,161487,
0.742108,,Surface,4,1000161078,161488,
0.865653,,Surface,4,1000161082,161489,
0.91732,,Surface,4,1000161088,161490,
0.681065,,Surface,4,1000161086,161491,
0.781198,,Surface,4,1000161091,161492,
0.953343,,Surface,4,1000161090,161493,
0.783336,,Surface,4,1000161092,161494,
0.939344,,Surface,4,1000161099,161495,
0.94298,,Surface,4,1000161094,161496,
0.929601,,Surface,4,1000161097,161497,
0.932043,,Surface,4,1000161100,161498,
0.94542,,Surface,4,1000161095,161499,
0.93494,,Surface,4,1000161096,161500,
0.948678,,Surface,4,1000161101,161501,
0.910638,,Surface,4,1000161098,161502,
0.945762,,Surface,4,1000161093,161503,
0.943084,,Surface,4,1000161102,161504,
0.789003,,Surface,4,1000161103,161505,
0.925848,,Surface,4,1000161105,161506,
0.785549,,Surface,4,1000161117,161507,
0.83845,,Surface,4,1000161104,161508,
0.934301,,Surface,4,1000161110,161509,
0.91924,,Surface,4,1000161106,161510,
0.967475,,Surface,4,1000161108,161511,
0.937913,,Surface,4,1000161111,161512,
0.897646,,Surface,4,1000161107,161513,
0.949248,,Surface,4,1000161109,161514,
0.918429,,Surface,4,1000161119,161515,
0.849738,,Surface,4,1000161128,161516,
0.934436,,Surface,4,1000161116,161517,
0.925293,,Surface,4,1000161115,161518,
0.858311,,Surface,4,1000161118,161519,
0.935784,,Surface,4,1000161113,161520,
0.900407,,Surface,4,1000161121,161521,
0.880202,,Surface,4,1000161114,161522,
0.953164,,Surface,4,1000161122,161523,
0.881016,,Surface,4,1000161123,161524,
0.876354,,Surface,4,1000161525,161525,
0.815768,,Surface,4,1000161124,161526,
0.940295,,Surface,4,1000161120,161527,
0.938489,,Surface,4,1000161125,161528,
0.848136,,Surface,4,1000161136,161529,
0.928279,,Surface,4,1000161127,161530,
0.897108,,Surface,4,1000161130,161531,
0.839666,,Surface,4,1000161129,161532,
0.90641,,Surface,4,1000161131,161533,
0.946146,,Surface,4,1000161137,161534,
0.924109,,Surface,4,1000161126,161535,
0.933304,,Surface,4,1000161141,161536,
0.908257,,Surface,4,1000161132,161537,
0.947115,,Surface,4,1000161133,161538,
0.718929,,Surface,4,1000161134,161539,
0.957015,,Surface,4,1000161135,161540,
0.95855,,Surface,4,1000161139,161541,
0.950706,,Surface,4,1000161142,161542,
0.920402,,Surface,4,1000161140,161543,
0.95064,,Surface,4,1000161145,161544,
0.941534,,Surface,4,1000161146,161545,
0.82702,,Surface,4,1000161144,161546,
0.939908,,Surface,4,1000161143,161547,
0.937223,,Surface,4,1000161138,161548,
0.856383,,Surface,4,1000161148,161549,
0.932057,,Surface,4,1000161149,161550,
0.881675,,Surface,4,1000161150,161551,
0.93738,,Surface,4,1000161151,161552,
0.94891,,Surface,4,1000161147,161553,
0.869236,,Surface,4,1000161288,161554,
0.851266,,Surface,4,1000161153,161555,
0.782169,,Surface,4,1000161290,161556,
0.844341,,Surface,4,1000161152,161557,
0.93956,,Surface,4,1000161155,161558,
0.882922,,Surface,4,1000161157,161559,
0.949089,,Surface,4,1000161154,161560,
0.946022,,Surface,4,1000161158,161561,
0.845384,,Surface,4,1000161159,161562,
0.942462,,Surface,4,1000161160,161563,
0.909108,,Surface,4,1000161156,161564,
0.943719,,Surface,5,1000161043,161565,
0.946722,,Surface,5,1000161041,161566,
0.803628,,Surface,5,1000161027,161567,
0.94708,,Surface,5,1000161026,161568,
0.827394,,Surface,5,1000161033,161569,
0.957539,,Surface,5,1000161028,161570,
0.93739,,Surface,5,1000161029,161571,
0.933913,,Surface,5,1000161030,161572,
0.860132,,Surface,5,1000161032,161573,
0.937902,,Surface,5,1000161031,161574,
0.782515,,Surface,5,1000161301,161575,
0.945423,,Surface,5,1000161034,161576,
0.948766,,Surface,5,1000161038,161577,
0.915046,,Surface,5,1000161035,161578,
0.943468,,Surface,5,1000161036,161579,
0.803358,,Surface,5,1000161037,161580,
0.87718,,Surface,5,1000161039,161581,
0.874541,,Surface,5,1000161042,161582,
0.924439,,Surface,5,1000161048,161583,
0.946254,,Surface,5,1000161045,161584,
0.942966,,Surface,5,1000161047,161585,
0.917497,,Surface,5,1000161044,161586,
0.887232,,Surface,5,1000161040,161587,
0.847361,,Surface,5,1000161054,161588,
0.918956,,Surface,5,1000161050,161589,
0.86971,,Surface,5,1000161046,161590,
0.949474,,Surface,5,1000161053,161591,
0.858661,,Surface,5,1000161055,161592,
0.936735,,Surface,5,1000161051,161593,
0.8778,,Surface,5,1000161186,161594,
0.865747,,Surface,5,1000161049,161595,
0.916946,,Surface,5,1000161052,161596,
0.806755,,Surface,5,1000161056,161597,
0.952927,,Surface,5,1000161060,161598,
0.835293,,Surface,5,1000161057,161599,
0.860996,,Surface,5,1000161058,161600,
0.829751,,Surface,5,1000161068,161601,
0.890192,,Surface,5,1000161067,161602,
0.940429,,Surface,5,1000161059,161603,
0.922702,,Surface,5,1000161063,161604,
0.861179,,Surface,5,1000161065,161605,
0.924225,,Surface,5,1000161061,161606,
0.879361,,Surface,5,1000161066,161607,
0.918572,,Surface,5,1000161073,161608,
0.926057,,Surface,5,1000161072,161609,
0.941735,,Surface,5,1000161071,161610,
0.932027,,Surface,5,1000161070,161611,
0.903402,,Surface,5,1000161064,161612,
0.915897,,Surface,5,1000161062,161613,
0.927693,,Surface,5,1000161074,161614,
0.94531,,Surface,5,1000161076,161615,
0.894487,,Surface,5,1000161069,161616,
0.927993,,Surface,5,1000161079,161617,
0.839613,,Surface,5,1000161081,161618,
0.934962,,Surface,5,1000161075,161619,
0.792455,,Surface,5,1000161087,161620,
0.723646,,Surface,5,1000161078,161621,
0.946148,,Surface,5,1000161080,161622,
0.956901,,Surface,5,1000161089,161623,
0.728601,,Surface,5,1000161086,161624,
0.960473,,Surface,5,1000161083,161625,
0.936044,,Surface,5,1000161085,161626,
0.937404,,Surface,5,1000161084,161627,
0.95759,,Surface,5,1000161092,161628,
0.96124,,Surface,5,1000161088,161629,
0.884359,,Surface,5,1000161082,161630,
0.756537,,Surface,5,1000161091,161631,
0.945333,,Surface,5,1000161095,161632,
0.935987,,Surface,5,1000161096,161633,
0.945602,,Surface,5,1000161090,161634,
0.956496,,Surface,5,1000161097,161635,
0.943746,,Surface,5,1000161100,161636,
0.959484,,Surface,5,1000161094,161637,
0.950261,,Surface,5,1000161101,161638,
0.915791,,Surface,5,1000161099,161639,
0.945137,,Surface,5,1000161098,161640,
0.94029,,Surface,5,1000161102,161641,
0.944533,,Surface,5,1000161106,161642,
0.938291,,Surface,5,1000161103,161643,
0.927751,,Surface,5,1000161093,161644,
0.828457,,Surface,5,1000161105,161645,
0.909172,,Surface,5,1000161110,161646,
0.910763,,Surface,5,1000161104,161647,
0.91789,,Surface,5,1000161119,161648,
0.936154,,Surface,5,1000161109,161649,
0.882527,,Surface,5,1000161107,161650,
0.837116,,Surface,5,1000161112,161651,
0.752986,,Surface,5,1000161128,161652,
0.934633,,Surface,5,1000161116,161653,
0.935895,,Surface,5,1000161115,161654,
0.940356,,Surface,5,1000161111,161655,
0.943415,,Surface,5,1000161108,161656,
0.818054,,Surface,5,1000161121,161657,
0.953083,,Surface,5,1000161122,161658,
0.900395,,Surface,5,1000161114,161659,
0.954373,,Surface,5,1000161113,161660,
0.865888,,Surface,5,1000161123,161661,
0.907355,,Surface,5,1000161130,161662,
0.939792,,Surface,5,1000161120,161663,
0.921158,,Surface,5,1000161125,161664,
0.940953,,Surface,5,1000161127,161665,
0.936275,,Surface,5,1000161136,161666,
0.792183,,Surface,5,1000161129,161667,
0.94032,,Surface,5,1000161126,161668,
0.927946,,Surface,5,1000161131,161669,
0.932658,,Surface,5,1000161137,161670,
0.952166,,Surface,5,1000161141,161671,
0.935735,,Surface,5,1000161132,161672,
0.941326,,Surface,5,1000161133,161673,
0.915389,,Surface,5,1000161134,161674,
0.943811,,Surface,5,1000161135,161675,
0.945306,,Surface,5,1000161139,161676,
0.946742,,Surface,5,1000161142,161677,
0.943155,,Surface,5,1000161140,161678,
0.947355,,Surface,5,1000161145,161679,
0.889547,,Surface,5,1000161144,161680,
0.948466,,Surface,5,1000161143,161681,
0.949195,,Surface,5,1000161146,161682,
0.932612,,Surface,5,1000161138,161683,
0.831562,,Surface,5,1000161148,161684,
0.930049,,Surface,5,1000161149,161685,
0.865514,,Surface,5,1000161153,161686,
0.851144,,Surface,5,1000161150,161687,
