
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
0,0,0,um,Surface,Displacement Delta,1,1000111233,111233,
0,0,0,um,Surface,Displacement Delta,1,1000111234,111234,
0,0,0,um,Surface,Displacement Delta,1,1000111235,111235,
0,0,0,um,Surface,Displacement Delta,1,1000111236,111236,
0,0,0,um,Surface,Displacement Delta,1,1000111237,111237,
0,0,0,um,Surface,Displacement Delta,1,1000111238,111238,
0,0,0,um,Surface,Displacement Delta,1,1000111239,111239,
0,0,0,um,Surface,Displacement Delta,1,1000111240,111240,
0,0,0,um,Surface,Displacement Delta,1,1000111241,111241,
0,0,0,um,Surface,Displacement Delta,1,1000111242,111242,
0,0,0,um,Surface,Displacement Delta,1,1000111243,111243,
0,0,0,um,Surface,Displacement Delta,1,1000111244,111244,
0,0,0,um,Surface,Displacement Delta,1,1000111245,111245,
0,0,0,um,Surface,Displacement Delta,1,1000111246,111246,
0,0,0,um,Surface,Displacement Delta,1,1000111247,111247,
0,0,0,um,Surface,Displacement Delta,1,1000111248,111248,
0,0,0,um,Surface,Displacement Delta,1,1000111249,111249,
0,0,0,um,Surface,Displacement Delta,1,1000111250,111250,
0,0,0,um,Surface,Displacement Delta,1,1000111251,111251,
0,0,0,um,Surface,Displacement Delta,1,1000111252,111252,
0,0,0,um,Surface,Displacement Delta,1,1000111253,111253,
-1.47601,0,0.238331,um,Surface,Displacement Delta,2,1000111122,111254,
-1.48834,0.221405,-0.152778,um,Surface,Displacement Delta,2,1000111095,111255,
6.82819,-0.0267334,-1.50502,um,Surface,Displacement Delta,2,1000111094,111256,
0,0,0,um,Surface,Displacement Delta,2,1000111257,111257,
1.59204,0.0737915,0.389583,um,Surface,Displacement Delta,2,1000111096,111258,
-5.41162,-0.140564,-4.6312,um,Surface,Displacement Delta,2,1000111099,111259,
2.21399,-8.85614,0.641666,um,Surface,Displacement Delta,2,1000111097,111260,
1.15131,1.78949,-0.882603,um,Surface,Displacement Delta,2,1000111098,111261,
3.30145,0.989807,0.0101109,um,Surface,Displacement Delta,2,1000111100,111262,
-0.925415,5.31372,-0.215218,um,Surface,Displacement Delta,2,1000111101,111263,
0.520447,-3.59497,-0.513334,um,Surface,Displacement Delta,2,1000111102,111264,
0,0,0,um,Surface,Displacement Delta,2,1000111265,111265,
-4.79208,-4.94305,0.663542,um,Surface,Displacement Delta,2,1000111105,111266,
-0.949951,-2.61237,0.0389996,um,Surface,Displacement Delta,2,1000111104,111267,
0.591187,0.482178,0.113873,um,Surface,Displacement Delta,2,1000111107,111268,
1.99445,4.46173,0.0889926,um,Surface,Displacement Delta,2,1000111106,111269,
1.57935,0.487091,0.320835,um,Surface,Displacement Delta,2,1000111109,111270,
4.79797,-2.08228,0.441918,um,Surface,Displacement Delta,2,1000111108,111271,
0.739319,-1.12054,0.520821,um,Surface,Displacement Delta,2,1000111110,111272,
-0.0119019,0.724182,0.694221,um,Surface,Displacement Delta,2,1000111111,111273,
0,0,0,um,Surface,Displacement Delta,2,1000111274,111274,
1.02563,1.17908,-0.232797,um,Surface,Displacement Delta,2,1000111112,111275,
1.80029,3.31702,1.39383,um,Surface,Displacement Delta,2,1000111113,111276,
6.30585,-1.55505,-0.955507,um,Surface,Displacement Delta,2,1000111114,111277,
1.93707,-1.14301,-0.650247,um,Surface,Displacement Delta,2,1000111116,111278,
-0.656372,0.77533,-0.377174,um,Surface,Displacement Delta,2,1000111117,111279,
-0.417847,0.191711,-0.227381,um,Surface,Displacement Delta,2,1000111119,111280,
1.91583,-0.108398,0.530918,um,Surface,Displacement Delta,2,1000111118,111281,
0.204224,0.374115,-0.0634184,um,Surface,Displacement Delta,2,1000111123,111282,
0.83548,0.0772705,-0.305808,um,Surface,Displacement Delta,2,1000111125,111283,
2.92743,-6.44781,0.0648708,um,Surface,Displacement Delta,2,1000111121,111284,
9.29175,-2.27234,-0.693278,um,Surface,Displacement Delta,2,1000111120,111285,
-1.00519,-0.453979,0.193821,um,Surface,Displacement Delta,2,1000111127,111286,
3.49231,0.661194,0.807626,um,Surface,Displacement Delta,2,1000111128,111287,
1.18085,-0.515564,0.0588732,um,Surface,Displacement Delta,2,1000111129,111288,
0.974182,0.088562,0.61875,um,Surface,Displacement Delta,2,1000111124,111289,
-2.43512,-0.201782,0.164382,um,Surface,Displacement Delta,2,1000111132,111290,
4.06213,0.171417,0.0993299,um,Surface,Displacement Delta,2,1000111133,111291,
-1.30627,-0.0467529,-0.147727,um,Surface,Displacement Delta,2,1000111126,111292,
3.07922,4.47913,-2.40546,um,Surface,Displacement Delta,2,1000111136,111293,
-3.49472,-0.333557,0.37169,um,Surface,Displacement Delta,2,1000111137,111294,
0.853149,0.968292,0.584385,um,Surface,Displacement Delta,2,1000111130,111295,
-0.452271,0.904449,0.514894,um,Surface,Displacement Delta,2,1000111131,111296,
5.90338,7.1478,0.834761,um,Surface,Displacement Delta,2,1000111139,111297,
0.0256348,0.0793152,-0.0681591,um,Surface,Displacement Delta,2,1000111134,111298,
0.742798,-0.0596924,-0.000166893,um,Surface,Displacement Delta,2,1000111135,111299,
-0.354248,5.18085,0.247499,um,Surface,Displacement Delta,2,1000111143,111300,
-0.287201,0.148926,0.15085,um,Surface,Displacement Delta,2,1000111144,111301,
0.694305,2.19592,-0.532332,um,Surface,Displacement Delta,2,1000111140,111302,
5.86166,6.315,-0.84347,um,Surface,Displacement Delta,2,1000111142,111303,
1.07953,0.165344,0.276699,um,Surface,Displacement Delta,2,1000111141,111304,
0.687988,5.64706,-0.257615,um,Surface,Displacement Delta,2,1000111146,111305,
1.65619,-0.828094,0.185714,um,Surface,Displacement Delta,2,1000111138,111306,
1.06433,0,0.429386,um,Surface,Displacement Delta,2,1000111151,111307,
0,0,0,um,Surface,Displacement Delta,2,1000111308,111308,
-0.54303,0.300766,-0.127124,um,Surface,Displacement Delta,2,1000111148,111309,
-0.506042,-0.590424,0.467399,um,Surface,Displacement Delta,2,1000111147,111310,
-1.39835,0.0932007,0.0289478,um,Surface,Displacement Delta,2,1000111149,111311,
-1.45434,-1.77667,-0.386673,um,Surface,Displacement Delta,2,1000111150,111312,
0.677216,-1.71912,-0.210294,um,Surface,Displacement Delta,2,1000111145,111313,
-0.0878448,-2.43823,0.00587654,um,Surface,Displacement Delta,2,1000111153,111314,
0,0,0,um,Surface,Displacement Delta,2,1000111315,111315,
0.708466,0.531372,-0.0549994,um,Surface,Displacement Delta,2,1000111155,111316,
-0.115234,-0.107727,0.433211,um,Surface,Displacement Delta,2,1000111156,111317,
1.68547,-0.151611,0.0764713,um,Surface,Displacement Delta,2,1000111154,111318,
-4.04468,6.86169,0.190599,um,Surface,Displacement Delta,2,1000111158,111319,
-0.963684,-0.314011,0.00725269,um,Surface,Displacement Delta,2,1000111152,111320,
0.271301,0.246002,0.116029,um,Surface,Displacement Delta,2,1000111163,111321,
0.674194,-5.37036,-0.0469236,um,Surface,Displacement Delta,2,1000111157,111322,
-0.144257,-0.0454407,-0.285369,um,Surface,Displacement Delta,2,1000111159,111323,
0.101196,2.00742,-0.185429,um,Surface,Displacement Delta,2,1000111160,111324,
0.36377,2.67274,-0.403589,um,Surface,Displacement Delta,2,1000111161,111325,
1.01923,-0.00376892,0.0764971,um,Surface,Displacement Delta,2,1000111162,111326,
0.324776,0.0900269,0.0372877,um,Surface,Displacement Delta,2,1000111165,111327,
0.62384,1.75002,-0.919552,um,Surface,Displacement Delta,2,1000111166,111328,
8.15259,-0.333862,0.268018,um,Surface,Displacement Delta,2,1000111167,111329,
0.477936,-0.0281067,0.388491,um,Surface,Displacement Delta,2,1000111169,111330,
1.81387,2.52893,-0.106945,um,Surface,Displacement Delta,2,1000111170,111331,
1.51459,-0.633209,0.164734,um,Surface,Displacement Delta,2,1000111164,111332,
-0.483055,1.32318,-1.25652,um,Surface,Displacement Delta,2,1000111171,111333,
-1.38174,-0.781433,1.71933,um,Surface,Displacement Delta,2,1000111173,111334,
2.11462,-0.118073,0.977777,um,Surface,Displacement Delta,2,1000111172,111335,
-1.12738,0.551605,0.796638,um,Surface,Displacement Delta,2,1000111168,111336,
3.66171,0.098877,0.534648,um,Surface,Displacement Delta,2,1000111175,111337,
9.05603,2.12921,-0.0885429,um,Surface,Displacement Delta,2,1000111177,111338,
-0.19986,0.296265,-0.15029,um,Surface,Displacement Delta,2,1000111174,111339,
0,0,0,um,Surface,Displacement Delta,2,1000111340,111340,
-0.605171,15.1686,0.67375,um,Surface,Displacement Delta,2,1000111178,111341,
1.1731,2.28544,0.684093,um,Surface,Displacement Delta,2,1000111182,111342,
-6.487,0.0187235,2.51279,um,Surface,Displacement Delta,2,1000111181,111343,
-1.16048,7.26819,0.186495,um,Surface,Displacement Delta,2,1000111179,111344,
-3.30762,-5.99045,0.0603762,um,Surface,Displacement Delta,2,1000111180,111345,
1.98273,9.2901,2.83973,um,Surface,Displacement Delta,2,1000111183,111346,
-2.04907,0.292725,0.277311,um,Surface,Displacement Delta,2,1000111185,111347,
-1.72972,1.57263,0.389199,um,Surface,Displacement Delta,2,1000111186,111348,
1.12091,0.312572,0.184077,um,Surface,Displacement Delta,2,1000111187,111349,
-2.42975,2.91421,-0.203704,um,Surface,Displacement Delta,2,1000111188,111350,
-3.28888,-0.499672,1.26326,um,Surface,Displacement Delta,2,1000111190,111351,
1.39478,5.43785,-0.527749,um,Surface,Displacement Delta,2,1000111189,111352,
1.69366,-1.73184,-0.124253,um,Surface,Displacement Delta,2,1000111191,111353,
0.595062,-2.82886,0.726252,um,Surface,Displacement Delta,2,1000111192,111354,
0.557907,0.0748596,-0.0338039,um,Surface,Displacement Delta,2,1000111193,111355,
0,-0.525452,0.636842,um,Surface,Displacement Delta,2,1000111194,111356,
1.33221,-0.196808,-0.477921,um,Surface,Displacement Delta,2,1000111201,111357,
0.993385,-0.149902,0.143563,um,Surface,Displacement Delta,2,1000111196,111358,
0,0,0,um,Surface,Displacement Delta,2,1000111359,111359,
-0.101837,0.00204468,0.127128,um,Surface,Displacement Delta,2,1000111200,111360,
0,0,0,um,Surface,Displacement Delta,2,1000111361,111361,
0.50425,-7.49219,-0.607677,um,Surface,Displacement Delta,2,1000111197,111362,
0.337601,-0.291138,0.157596,um,Surface,Displacement Delta,2,1000111195,111363,
-2.3418,1.12375,0.470658,um,Surface,Displacement Delta,2,1000111205,111364,
0.171112,0.20369,0.178045,um,Surface,Displacement Delta,2,1000111198,111365,
-1.93365,-0.0942364,0.991434,um,Surface,Displacement Delta,2,1000111199,111366,
0.980865,-1.08519,1.59049,um,Surface,Displacement Delta,2,1000111209,111367,
0,-1.16786,-0.0302191,um,Surface,Displacement Delta,2,1000111202,111368,
-0.338074,-0.0756989,-0.151994,um,Surface,Displacement Delta,2,1000111203,111369,
-0.16806,-0.0411377,0.148415,um,Surface,Displacement Delta,2,1000111204,111370,
4.60733,-3.0364,-0.109673,um,Surface,Displacement Delta,2,1000111212,111371,
1.26764,-7.45655,-1.92931,um,Surface,Displacement Delta,2,1000111207,111372,
0.657898,-4.2341,2.51429,um,Surface,Displacement Delta,2,1000111208,111373,
2.18347,0.21579,-0.444158,um,Surface,Displacement Delta,2,1000111206,111374,
-0.136658,-1.21948,-0.153119,um,Surface,Displacement Delta,2,1000111211,111375,
0.449402,0.164341,0.102201,um,Surface,Displacement Delta,2,1000111210,111376,
-0.0227051,-0.136261,0.0493593,um,Surface,Displacement Delta,2,1000111216,111377,
1.57333,-0.747585,0.128207,um,Surface,Displacement Delta,2,1000111214,111378,
1.20859,0.16671,1.56588,um,Surface,Displacement Delta,2,1000111219,111379,
0.0380554,0.227081,-0.133403,um,Surface,Displacement Delta,2,1000111215,111380,
0.956131,0.325073,-0.00371265,um,Surface,Displacement Delta,2,1000111217,111381,
0.351044,-0.0672607,0.460688,um,Surface,Displacement Delta,2,1000111221,111382,
10.7905,-5.69044,-4.60429,um,Surface,Displacement Delta,2,1000111218,111383,
-0.726654,0.227081,0.267949,um,Surface,Displacement Delta,2,1000111213,111384,
4.03398,0.141693,0.376062,um,Surface,Displacement Delta,2,1000111222,111385,
0.941772,0.17437,0.315928,um,Surface,Displacement Delta,2,1000111225,111386,
2.34067,-0.225668,0.666519,um,Surface,Displacement Delta,2,1000111228,111387,
0,0,0,um,Surface,Displacement Delta,2,1000111388,111388,
-2.20006,-6.99173,-0.173684,um,Surface,Displacement Delta,2,1000111220,111389,
2.3826,0.156097,-0.169645,um,Surface,Displacement Delta,2,1000111227,111390,
0.0455627,-0.886253,-0.37185,um,Surface,Displacement Delta,2,1000111224,111391,
-1.24333,0.351944,0.716799,um,Surface,Displacement Delta,2,1000111226,111392,
2.81689,-0.22747,0.164157,um,Surface,Displacement Delta,2,1000111223,111393,
0.0483398,-0.158825,0.0986357,um,Surface,Displacement Delta,2,1000111230,111394,
-1.23575,-0.238007,1.46288,um,Surface,Displacement Delta,2,1000111229,111395,
-3.64954,0.350354,-0.144047,um,Surface,Displacement Delta,2,1000111231,111396,
-4.76419,6.21573,0.305854,um,Surface,Displacement Delta,2,1000111232,111397,
-1.20059,-4.18671,-0.214202,um,Surface,Displacement Delta,2,1000111233,111398,
0,0,0,um,Surface,Displacement Delta,2,1000111399,111399,
1.1302,-2.16098,0.253154,um,Surface,Displacement Delta,2,1000111237,111400,
1.05508,0.214463,-0.907947,um,Surface,Displacement Delta,2,1000111235,111401,
0.154022,-0.206818,0.982484,um,Surface,Displacement Delta,2,1000111236,111402,
0.973267,0.0966148,-0.0566683,um,Surface,Displacement Delta,2,1000111234,111403,
0.0751038,-2.76151,-0.828059,um,Surface,Displacement Delta,2,1000111238,111404,
-4.44415,-2.91328,-0.545528,um,Surface,Displacement Delta,2,1000111240,111405,
-0.0700684,0.612473,-0.365055,um,Surface,Displacement Delta,2,1000111239,111406,
-1.41634,-0.344658,2.26101,um,Surface,Displacement Delta,2,1000111241,111407,
-0.118286,-0.197409,0.0350285,um,Surface,Displacement Delta,2,1000111242,111408,
0.594542,-2.5433,0.229487,um,Surface,Displacement Delta,2,1000111243,111409,
-1.94502,-2.50648,0.251059,um,Surface,Displacement Delta,2,1000111245,111410,
-0.88562,-6.61833,0.424328,um,Surface,Displacement Delta,2,1000111246,111411,
-3.1658,-1.34493,-0.240403,um,Surface,Displacement Delta,2,1000111247,111412,
0.133957,-0.270895,-0.305042,um,Surface,Displacement Delta,2,1000111248,111413,
4.08444,0.322449,-0.227052,um,Surface,Displacement Delta,2,1000111249,111414,
0.416875,3.94965,-0.130952,um,Surface,Displacement Delta,2,1000111250,111415,
-0.327541,1.43446,0.382574,um,Surface,Displacement Delta,2,1000111251,111416,
0.383232,-0.226826,0.269533,um,Surface,Displacement Delta,2,1000111252,111417,
2.23513,0.233864,-0.444643,um,Surface,Displacement Delta,2,1000111253,111418,
1.86078,-3.60086,-0.175275,um,Surface,Displacement Delta,3,1000111120,111419,
2.18719,-0.247314,0.133615,um,Surface,Displacement Delta,3,1000111121,111420,
-0.354248,0,0.220001,um,Surface,Displacement Delta,3,1000111122,111421,
0.161011,-0.0690002,-3.20714,um,Surface,Displacement Delta,3,1000111094,111422,
2.32886,-0.0656128,-0.0203714,um,Surface,Displacement Delta,3,1000111095,111423,
0.525208,0,-1.2944,um,Surface,Displacement Delta,3,1000111099,111424,
0.518738,0.0252686,-3.26857,um,Surface,Displacement Delta,3,1000111257,111425,
-0.456207,1.39551,0.25,um,Surface,Displacement Delta,3,1000111097,111426,
-0.882385,0.0454102,0.253846,um,Surface,Displacement Delta,3,1000111096,111427,
-5.26483,-1.73743,-2.13173,um,Surface,Displacement Delta,3,1000111098,111428,
2.73126,0.188751,0.360092,um,Surface,Displacement Delta,3,1000111100,111429,
-1.38525,1.54581,0.185218,um,Surface,Displacement Delta,3,1000111101,111430,
2.78827,-0.459167,0.104763,um,Surface,Displacement Delta,3,1000111102,111431,
-11.0149,-1.13635,-0.188052,um,Surface,Displacement Delta,3,1000111105,111432,
-0.460815,-0.994751,0.974796,um,Surface,Displacement Delta,3,1000111103,111433,
-3.05447,4.31244,-0.938367,um,Surface,Displacement Delta,3,1000111265,111434,
0.579834,1.85849,0.223543,um,Surface,Displacement Delta,3,1000111104,111435,
2.70941,-0.11676,-0.252638,um,Surface,Displacement Delta,3,1000111107,111436,
-2.64917,0,-2.13304,um,Surface,Displacement Delta,3,1000111106,111437,
-0.103271,-0.141266,-1.01226,um,Surface,Displacement Delta,3,1000111109,111438,
-4.75336,-4.20587,0.42,um,Surface,Displacement Delta,3,1000111108,111439,
0.177429,-0.857971,-0.658426,um,Surface,Displacement Delta,3,1000111111,111440,
-1.59515,0.504089,-0.541424,um,Surface,Displacement Delta,3,1000111110,111441,
0,-0.759094,1.17857,um,Surface,Displacement Delta,3,1000111274,111442,
-1.92621,-3.73907,0.00363064,um,Surface,Displacement Delta,3,1000111112,111443,
-0.250427,-0.0870972,-0.00939274,um,Surface,Displacement Delta,3,1000111113,111444,
-7.12109,-2.58948,0.639084,um,Surface,Displacement Delta,3,1000111114,111445,
-3.54248,-0.253052,-0.471428,um,Surface,Displacement Delta,3,1000111115,111446,
0.610229,-0.297729,0.286555,um,Surface,Displacement Delta,3,1000111116,111447,
2.64038,2.00226,0.672412,um,Surface,Displacement Delta,3,1000111117,111448,
0.187256,-5.9585,0.192212,um,Surface,Displacement Delta,3,1000111119,111449,
1.95288,7.08484,-0.173461,um,Surface,Displacement Delta,3,1000111118,111450,
0.0944824,0.165314,-0.0439997,um,Surface,Displacement Delta,3,1000111129,111451,
0.297333,-4.36487,-0.801428,um,Surface,Displacement Delta,3,1000111124,111452,
0.136108,-0.308899,0.923598,um,Surface,Displacement Delta,3,1000111123,111453,
-1.38379,-0.221375,0.309375,um,Surface,Displacement Delta,3,1000111125,111454,
-1.7359,0.676147,0.2102,um,Surface,Displacement Delta,3,1000111126,111455,
4.95386,2.53204,-0.887407,um,Surface,Displacement Delta,3,1000111133,111456,
2.23737,-5.36032,2.51553,um,Surface,Displacement Delta,3,1000111127,111457,
2.08383,-1.54059,0.168697,um,Surface,Displacement Delta,3,1000111128,111458,
-1.9722,-5.30939,1.80389,um,Surface,Displacement Delta,3,1000111136,111459,
0.607178,0.114105,-0.183125,um,Surface,Displacement Delta,3,1000111130,111460,
2.86606,0.124207,0.0218906,um,Surface,Displacement Delta,3,1000111137,111461,
-0.49942,-0.0165405,-0.119596,um,Surface,Displacement Delta,3,1000111132,111462,
-0.657593,-0.0428314,-0.341109,um,Surface,Displacement Delta,3,1000111139,111463,
-0.30072,-0.0793152,-0.201632,um,Surface,Displacement Delta,3,1000111134,111464,
-2.77386,0,0.79238,um,Surface,Displacement Delta,3,1000111135,111465,
1.04437,0.253021,-0.465714,um,Surface,Displacement Delta,3,1000111138,111466,
-0.358337,-0.230042,0.211782,um,Surface,Displacement Delta,3,1000111146,111467,
12.4166,-0.59317,2.42842,um,Surface,Displacement Delta,3,1000111142,111468,
-1.95575,0.613922,0.328781,um,Surface,Displacement Delta,3,1000111140,111469,
