
Volume
 ==================== 
Volume,Unit,Category,Time,TrackID,ID,
1051.33,um^3,Surface,1,1000111094,111094,
1367.4,um^3,Surface,1,1000111095,111095,
731.159,um^3,Surface,1,1000111096,111096,
667.786,um^3,Surface,1,1000111097,111097,
931.015,um^3,Surface,1,1000111098,111098,
833.988,um^3,Surface,1,1000111099,111099,
388.918,um^3,Surface,1,1000111100,111100,
1212.85,um^3,Surface,1,1000111101,111101,
1434.35,um^3,Surface,1,1000111102,111102,
472.553,um^3,Surface,1,1000111103,111103,
1293.93,um^3,Surface,1,1000111104,111104,
965.27,um^3,Surface,1,1000111105,111105,
1178.27,um^3,Surface,1,1000111106,111106,
934.977,um^3,Surface,1,1000111107,111107,
995.185,um^3,Surface,1,1000111108,111108,
848.952,um^3,Surface,1,1000111109,111109,
944.102,um^3,Surface,1,1000111110,111110,
1258.41,um^3,Surface,1,1000111111,111111,
1671.55,um^3,Surface,1,1000111112,111112,
104.454,um^3,Surface,1,1000111113,111113,
825.472,um^3,Surface,1,1000111114,111114,
263.609,um^3,Surface,1,1000111115,111115,
356.833,um^3,Surface,1,1000111116,111116,
1385.4,um^3,Surface,1,1000111117,111117,
579.921,um^3,Surface,1,1000111118,111118,
710.201,um^3,Surface,1,1000111119,111119,
1461.39,um^3,Surface,1,1000111120,111120,
917.775,um^3,Surface,1,1000111121,111121,
291.773,um^3,Surface,1,1000111122,111122,
615.487,um^3,Surface,1,1000111123,111123,
1058.09,um^3,Surface,1,1000111124,111124,
754.276,um^3,Surface,1,1000111125,111125,
1745.09,um^3,Surface,1,1000111126,111126,
336.267,um^3,Surface,1,1000111127,111127,
1081.27,um^3,Surface,1,1000111128,111128,
1009.41,um^3,Surface,1,1000111129,111129,
545.795,um^3,Surface,1,1000111130,111130,
660.167,um^3,Surface,1,1000111131,111131,
1067.75,um^3,Surface,1,1000111132,111132,
1434.74,um^3,Surface,1,1000111133,111133,
1042.5,um^3,Surface,1,1000111134,111134,
1313.22,um^3,Surface,1,1000111135,111135,
961.49,um^3,Surface,1,1000111136,111136,
1071.77,um^3,Surface,1,1000111137,111137,
1032.2,um^3,Surface,1,1000111138,111138,
542.369,um^3,Surface,1,1000111139,111139,
1722.34,um^3,Surface,1,1000111140,111140,
819.853,um^3,Surface,1,1000111141,111141,
777.662,um^3,Surface,1,1000111142,111142,
209.472,um^3,Surface,1,1000111143,111143,
551.333,um^3,Surface,1,1000111144,111144,
962.078,um^3,Surface,1,1000111145,111145,
2182.92,um^3,Surface,1,1000111146,111146,
557.504,um^3,Surface,1,1000111147,111147,
620.591,um^3,Surface,1,1000111148,111148,
162.05,um^3,Surface,1,1000111149,111149,
1225.32,um^3,Surface,1,1000111150,111150,
