
Speed
 ==================== 
Speed,Unit,Category,Time,TrackID,ID,
0.0590781,um/s,Surface,1,1000111094,111094,
0.0127791,um/s,Surface,1,1000111095,111095,
0.0138624,um/s,Surface,1,1000111096,111096,
0.0773207,um/s,Surface,1,1000111097,111097,
0.019464,um/s,Surface,1,1000111098,111098,
0.0601935,um/s,Surface,1,1000111099,111099,
0.0291215,um/s,Surface,1,1000111100,111100,
0.0456089,um/s,Surface,1,1000111101,111101,
0.0309963,um/s,Surface,1,1000111102,111102,
0.00616195,um/s,Surface,1,1000111103,111103,
0.0234888,um/s,Surface,1,1000111104,111104,
0.0584392,um/s,Surface,1,1000111105,111105,
0.0413,um/s,Surface,1,1000111106,111106,
0.00651722,um/s,Surface,1,1000111107,111107,
0.0443498,um/s,Surface,1,1000111108,111108,
0.0142252,um/s,Surface,1,1000111109,111109,
0.0121665,um/s,Surface,1,1000111110,111110,
0.00847675,um/s,Surface,1,1000111111,111111,
0.0133496,um/s,Surface,1,1000111112,111112,
0.0339932,um/s,Surface,1,1000111113,111113,
0.0554664,um/s,Surface,1,1000111114,111114,
0.0150484,um/s,Surface,1,1000111115,111115,
0.0197819,um/s,Surface,1,1000111116,111116,
0.00915571,um/s,Surface,1,1000111117,111117,
0.0168223,um/s,Surface,1,1000111118,111118,
0.00433348,um/s,Surface,1,1000111119,111119,
0.0810337,um/s,Surface,1,1000111120,111120,
0.0598336,um/s,Surface,1,1000111121,111121,
0.0126327,um/s,Surface,1,1000111122,111122,
0.00364093,um/s,Surface,1,1000111123,111123,
0.00977969,um/s,Surface,1,1000111124,111124,
0.00754548,um/s,Surface,1,1000111125,111125,
0.0111144,um/s,Surface,1,1000111126,111126,
0.00946188,um/s,Surface,1,1000111127,111127,
0.030797,um/s,Surface,1,1000111128,111128,
0.0108981,um/s,Surface,1,1000111129,111129,
0.0119698,um/s,Surface,1,1000111130,111130,
0.0095879,um/s,Surface,1,1000111131,111131,
0.0206921,um/s,Surface,1,1000111132,111132,
0.0343627,um/s,Surface,1,1000111133,111133,
0.000909763,um/s,Surface,1,1000111134,111134,
0.0062963,um/s,Surface,1,1000111135,111135,
0.0502217,um/s,Surface,1,1000111136,111136,
0.0298277,um/s,Surface,1,1000111137,111137,
0.0157237,um/s,Surface,1,1000111138,111138,
0.0786449,um/s,Surface,1,1000111139,111139,
0.0199722,um/s,Surface,1,1000111140,111140,
0.00951911,um/s,Surface,1,1000111141,111141,
0.073148,um/s,Surface,1,1000111142,111142,
0.0439262,um/s,Surface,1,1000111143,111143,
0.00301602,um/s,Surface,1,1000111144,111144,
0.0157124,um/s,Surface,1,1000111145,111145,
0.0481154,um/s,Surface,1,1000111146,111146,
0.00766574,um/s,Surface,1,1000111147,111147,
0.00535378,um/s,Surface,1,1000111148,111148,
0.0118437,um/s,Surface,1,1000111149,111149,
0.0196727,um/s,Surface,1,1000111150,111150,
0.00969702,um/s,Surface,1,1000111151,111151,
0.00856396,um/s,Surface,1,1000111152,111152,
0.0206146,um/s,Surface,1,1000111153,111153,
0.014313,um/s,Surface,1,1000111154,111154,
0.00749702,um/s,Surface,1,1000111155,111155,
0.00389542,um/s,Surface,1,1000111156,111156,
0.0457333,um/s,Surface,1,1000111157,111157,
0.0673179,um/s,Surface,1,1000111158,111158,
0.00272886,um/s,Surface,1,1000111159,111159,
0.0170548,um/s,Surface,1,1000111160,111160,
0.0230445,um/s,Surface,1,1000111161,111161,
0.00863595,um/s,Surface,1,1000111162,111162,
0.00324591,um/s,Surface,1,1000111163,111163,
0.0139401,um/s,Surface,1,1000111164,111164,
0.00286495,um/s,Surface,1,1000111165,111165,
0.0175152,um/s,Surface,1,1000111166,111166,
0.068978,um/s,Surface,1,1000111167,111167,
0.0125604,um/s,Surface,1,1000111168,111168,
0.0052094,um/s,Surface,1,1000111169,111169,
0.026311,um/s,Surface,1,1000111170,111170,
