
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
0.587302,,Surface,3,Image 1,1,1000190005,190005,
1.12195,,Surface,3,Image 1,1,1000190006,190006,
1.04348,,Surface,3,Image 1,1,1000190007,190007,
0.96,,Surface,3,Image 1,1,1000190008,190008,
0.880597,,Surface,3,Image 1,1,1000190009,190009,
8.5,,Surface,3,Image 1,1,1000190010,190010,
0.983333,,Surface,3,Image 1,1,1000190011,190011,
0.901639,,Surface,3,Image 1,1,1000190012,190012,
1.37288,,Surface,3,Image 1,1,1000190013,190013,
0.365079,,Surface,3,Image 1,1,1000190014,190014,
1.06897,,Surface,3,Image 1,1,1000190015,190015,
0.38961,,Surface,3,Image 1,1,1000190016,190016,
4.33898,,Surface,3,Image 1,1,1000190017,190017,
0.755556,,Surface,3,Image 1,1,1000190018,190018,
0.716418,,Surface,3,Image 1,1,1000190019,190019,
1.13333,,Surface,3,Image 1,1,1000190020,190020,
0.926829,,Surface,3,Image 1,1,1000190021,190021,
0.6,,Surface,3,Image 1,1,1000190022,190022,
1.06329,,Surface,3,Image 1,1,1000190023,190023,
0.636364,,Surface,3,Image 1,1,1000190024,190024,
1.12,,Surface,3,Image 1,1,1000190025,190025,
0.196429,,Surface,3,Image 1,1,1000190026,190026,
1.2125,,Surface,3,Image 1,1,1000190027,190027,
0.93617,,Surface,3,Image 1,1,1000190028,190028,
23.5,,Surface,3,Image 1,1,1000190029,190029,
3.66667,,Surface,3,Image 1,1,1000190030,190030,
1.7234,,Surface,3,Image 1,1,1000190031,190031,
0.745098,,Surface,3,Image 1,1,1000190032,190032,
0.824176,,Surface,3,Image 1,1,1000190033,190033,
1.59574,,Surface,3,Image 1,1,1000190034,190034,
4.73585,,Surface,3,Image 1,1,1000190035,190035,
0.482143,,Surface,3,Image 1,1,1000190036,190036,
0.705128,,Surface,3,Image 1,1,1000190037,190037,
1.31915,,Surface,3,Image 1,1,1000190038,190038,
0.692308,,Surface,3,Image 1,1,1000190039,190039,
1.14516,,Surface,3,Image 1,1,1000190040,190040,
0.985915,,Surface,3,Image 1,1,1000190041,190041,
0.193548,,Surface,3,Image 1,1,1000190042,190042,
0.428571,,Surface,3,Image 1,1,1000190043,190043,
1.10345,,Surface,3,Image 1,1,1000190044,190044,
1.17742,,Surface,3,Image 1,1,1000190045,190045,
1.36364,,Surface,3,Image 1,1,1000190046,190046,
1.14,,Surface,3,Image 1,1,1000190047,190047,
1.61194,,Surface,3,Image 1,1,1000190048,190048,
2.26667,,Surface,3,Image 1,1,1000190049,190049,
0.672414,,Surface,3,Image 1,1,1000190050,190050,
1.16667,,Surface,3,Image 1,1,1000190051,190051,
0.837209,,Surface,3,Image 1,1,1000190052,190052,
0.757576,,Surface,3,Image 1,1,1000190053,190053,
0.857143,,Surface,3,Image 1,1,1000190054,190054,
4.39286,,Surface,3,Image 1,1,1000190055,190055,
0.634615,,Surface,3,Image 1,1,1000190056,190056,
1.28261,,Surface,3,Image 1,1,1000190057,190057,
1.98333,,Surface,3,Image 1,1,1000190058,190058,
0.978261,,Surface,3,Image 1,1,1000190059,190059,
0.5625,,Surface,3,Image 1,1,1000190060,190060,
0.741935,,Surface,3,Image 1,1,1000190061,190061,
3.91852,,Surface,3,Image 1,1,1000190062,190062,
23,,Surface,3,Image 1,1,1000190063,190063,
0.72,,Surface,3,Image 1,1,1000190064,190064,
0.547619,,Surface,3,Image 1,1,1000190065,190065,
10.3333,,Surface,3,Image 1,1,1000190066,190066,
1,,Surface,3,Image 1,1,1000190067,190067,
0.613636,,Surface,3,Image 1,1,1000190068,190068,
1.14286,,Surface,3,Image 1,1,1000190069,190069,
23.6667,,Surface,3,Image 1,1,1000190070,190070,
2.63077,,Surface,3,Image 1,1,1000190071,190071,
0.591837,,Surface,3,Image 1,1,1000190072,190072,
1.2093,,Surface,3,Image 1,1,1000190073,190073,
3.54167,,Surface,3,Image 1,1,1000190074,190074,
0.473684,,Surface,3,Image 1,1,1000190075,190075,
1.81481,,Surface,3,Image 1,1,1000190076,190076,
1.04082,,Surface,3,Image 1,1,1000190077,190077,
0.72973,,Surface,3,Image 1,1,1000190078,190078,
0.972973,,Surface,3,Image 1,1,1000190079,190079,
1.15152,,Surface,3,Image 1,1,1000190080,190080,
1.12245,,Surface,3,Image 1,1,1000190081,190081,
1.01266,,Surface,3,Image 1,1,1000190082,190082,
2.91463,,Surface,3,Image 1,1,1000190083,190083,
1.32353,,Surface,3,Image 1,1,1000190084,190084,
1.01887,,Surface,3,Image 1,1,1000190085,190085,
0.527273,,Surface,3,Image 1,1,1000190086,190086,
1.21111,,Surface,3,Image 1,1,1000190087,190087,
0.966667,,Surface,3,Image 1,1,1000190088,190088,
0.622222,,Surface,3,Image 1,1,1000190089,190089,
1.0566,,Surface,3,Image 1,1,1000190090,190090,
2.36471,,Surface,3,Image 1,1,1000190091,190091,
0.934783,,Surface,3,Image 1,1,1000190092,190092,
1.125,,Surface,3,Image 1,1,1000190093,190093,
2.2233,,Surface,3,Image 1,1,1000190094,190094,
1.26923,,Surface,3,Image 1,1,1000190095,190095,
1.24615,,Surface,3,Image 1,1,1000190096,190096,
1.21053,,Surface,3,Image 1,1,1000190097,190097,
3.16667,,Surface,3,Image 1,1,1000190098,190098,
0.222222,,Surface,3,Image 1,1,1000190099,190099,
0.75,,Surface,3,Image 1,1,1000190100,190100,
1.19565,,Surface,3,Image 1,1,1000190101,190101,
1.20833,,Surface,3,Image 1,1,1000190102,190102,
1.23913,,Surface,3,Image 1,1,1000190103,190103,
1.27907,,Surface,3,Image 1,1,1000190104,190104,
0.173913,,Surface,3,Image 1,1,1000190105,190105,
1.06349,,Surface,3,Image 1,1,1000190106,190106,
0.850746,,Surface,3,Image 1,1,1000190107,190107,
1.04167,,Surface,3,Image 1,1,1000190108,190108,
1.07576,,Surface,3,Image 1,1,1000190109,190109,
2.40426,,Surface,3,Image 1,1,1000190110,190110,
4.60976,,Surface,3,Image 1,1,1000190111,190111,
0.285714,,Surface,3,Image 1,1,1000190112,190112,
1,,Surface,3,Image 1,1,1000190113,190113,
0.957447,,Surface,3,Image 1,1,1000190114,190114,
0.733333,,Surface,3,Image 1,1,1000190115,190115,
28.5714,,Surface,3,Image 1,1,1000190116,190116,
1.10169,,Surface,3,Image 1,1,1000190117,190117,
0.731707,,Surface,3,Image 1,1,1000190118,190118,
1,,Surface,3,Image 1,1,1000190119,190119,
1,,Surface,3,Image 1,1,1000190120,190120,
4.6988,,Surface,3,Image 1,1,1000190121,190121,
1.88119,,Surface,3,Image 1,1,1000190122,190122,
1.19643,,Surface,3,Image 1,1,1000190123,190123,
1.92857,,Surface,3,Image 1,1,1000190124,190124,
1,,Surface,3,Image 1,1,1000190125,190125,
1.16364,,Surface,3,Image 1,1,1000190126,190126,
1.04255,,Surface,3,Image 1,1,1000190127,190127,
1.67347,,Surface,3,Image 1,1,1000190128,190128,
0.52381,,Surface,3,Image 1,1,1000190129,190129,
2,,Surface,3,Image 1,1,1000190130,190130,
0.875,,Surface,3,Image 1,1,1000190131,190131,
0.6,,Surface,3,Image 1,1,1000190132,190132,
1.03759,,Surface,3,Image 1,1,1000190133,190133,
1.11364,,Surface,3,Image 1,1,1000190134,190134,
0.923077,,Surface,3,Image 1,1,1000190135,190135,
0.863636,,Surface,3,Image 1,1,1000190136,190136,
0.105263,,Surface,3,Image 1,1,1000190137,190137,
1.14815,,Surface,3,Image 1,1,1000190138,190138,
0.525,,Surface,3,Image 1,1,1000190139,190139,
33.625,,Surface,3,Image 1,1,1000190140,190140,
0.80597,,Surface,3,Image 1,2,1000190005,190141,
1.06122,,Surface,3,Image 1,2,1000190006,190142,
1.33333,,Surface,3,Image 1,2,1000190008,190143,
0.712329,,Surface,3,Image 1,2,1000190009,190144,
6.5625,,Surface,3,Image 1,2,1000190010,190145,
0.823529,,Surface,3,Image 1,2,1000190011,190146,
0.983607,,Surface,3,Image 1,2,1000190012,190147,
1.17778,,Surface,3,Image 1,2,1000190007,190148,
1.14035,,Surface,3,Image 1,2,1000190013,190149,
