
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
80.5873,,Surface,4,Image 1,1,1000190005,190005,
42.9756,,Surface,4,Image 1,1,1000190006,190006,
115.065,,Surface,4,Image 1,1,1000190007,190007,
79,,Surface,4,Image 1,1,1000190008,190008,
85.4179,,Surface,4,Image 1,1,1000190009,190009,
16.75,,Surface,4,Image 1,1,1000190010,190010,
91.0167,,Surface,4,Image 1,1,1000190011,190011,
93.1475,,Surface,4,Image 1,1,1000190012,190012,
89.7627,,Surface,4,Image 1,1,1000190013,190013,
103.286,,Surface,4,Image 1,1,1000190014,190014,
74.8793,,Surface,4,Image 1,1,1000190015,190015,
65.3896,,Surface,4,Image 1,1,1000190016,190016,
101.644,,Surface,4,Image 1,1,1000190017,190017,
124.133,,Surface,4,Image 1,1,1000190018,190018,
91.2537,,Surface,4,Image 1,1,1000190019,190019,
51.5111,,Surface,4,Image 1,1,1000190020,190020,
106.951,,Surface,4,Image 1,1,1000190021,190021,
99.3385,,Surface,4,Image 1,1,1000190022,190022,
77.9873,,Surface,4,Image 1,1,1000190023,190023,
91.9091,,Surface,4,Image 1,1,1000190024,190024,
76.62,,Surface,4,Image 1,1,1000190025,190025,
79.3214,,Surface,4,Image 1,1,1000190026,190026,
84.0375,,Surface,4,Image 1,1,1000190027,190027,
91.9149,,Surface,4,Image 1,1,1000190028,190028,
14.3889,,Surface,4,Image 1,1,1000190029,190029,
120.444,,Surface,4,Image 1,1,1000190030,190030,
76.1702,,Surface,4,Image 1,1,1000190031,190031,
69.6863,,Surface,4,Image 1,1,1000190032,190032,
115.868,,Surface,4,Image 1,1,1000190033,190033,
65.7447,,Surface,4,Image 1,1,1000190034,190034,
81.3396,,Surface,4,Image 1,1,1000190035,190035,
34.4643,,Surface,4,Image 1,1,1000190036,190036,
67.0513,,Surface,4,Image 1,1,1000190037,190037,
88.117,,Surface,4,Image 1,1,1000190038,190038,
108.487,,Surface,4,Image 1,1,1000190039,190039,
114.226,,Surface,4,Image 1,1,1000190040,190040,
94.6761,,Surface,4,Image 1,1,1000190041,190041,
29.4194,,Surface,4,Image 1,1,1000190042,190042,
135.878,,Surface,4,Image 1,1,1000190043,190043,
87.2586,,Surface,4,Image 1,1,1000190044,190044,
59.7903,,Surface,4,Image 1,1,1000190045,190045,
48.3939,,Surface,4,Image 1,1,1000190046,190046,
71.14,,Surface,4,Image 1,1,1000190047,190047,
85.9851,,Surface,4,Image 1,1,1000190048,190048,
86.7333,,Surface,4,Image 1,1,1000190049,190049,
42.1897,,Surface,4,Image 1,1,1000190050,190050,
57.0625,,Surface,4,Image 1,1,1000190051,190051,
105.535,,Surface,4,Image 1,1,1000190052,190052,
103.394,,Surface,4,Image 1,1,1000190053,190053,
103.686,,Surface,4,Image 1,1,1000190054,190054,
125.94,,Surface,4,Image 1,1,1000190055,190055,
119.904,,Surface,4,Image 1,1,1000190056,190056,
73.6522,,Surface,4,Image 1,1,1000190057,190057,
95.3167,,Surface,4,Image 1,1,1000190058,190058,
111.913,,Surface,4,Image 1,1,1000190059,190059,
87.0625,,Surface,4,Image 1,1,1000190060,190060,
113.145,,Surface,4,Image 1,1,1000190061,190061,
92.8074,,Surface,4,Image 1,1,1000190062,190062,
18.8333,,Surface,4,Image 1,1,1000190063,190063,
87,,Surface,4,Image 1,1,1000190064,190064,
83.4286,,Surface,4,Image 1,1,1000190065,190065,
184.833,,Surface,4,Image 1,1,1000190066,190066,
95.2128,,Surface,4,Image 1,1,1000190067,190067,
105.455,,Surface,4,Image 1,1,1000190068,190068,
86.5714,,Surface,4,Image 1,1,1000190069,190069,
20.6429,,Surface,4,Image 1,1,1000190070,190070,
113.231,,Surface,4,Image 1,1,1000190071,190071,
85.5306,,Surface,4,Image 1,1,1000190072,190072,
89.6744,,Surface,4,Image 1,1,1000190073,190073,
120.063,,Surface,4,Image 1,1,1000190074,190074,
58.8947,,Surface,4,Image 1,1,1000190075,190075,
28.9012,,Surface,4,Image 1,1,1000190076,190076,
64.5102,,Surface,4,Image 1,1,1000190077,190077,
84.3243,,Surface,4,Image 1,1,1000190078,190078,
59.2973,,Surface,4,Image 1,1,1000190079,190079,
98.2576,,Surface,4,Image 1,1,1000190080,190080,
114.531,,Surface,4,Image 1,1,1000190081,190081,
106.949,,Surface,4,Image 1,1,1000190082,190082,
111.671,,Surface,4,Image 1,1,1000190083,190083,
86.2353,,Surface,4,Image 1,1,1000190084,190084,
78.6604,,Surface,4,Image 1,1,1000190085,190085,
41.2727,,Surface,4,Image 1,1,1000190086,190086,
87.9556,,Surface,4,Image 1,1,1000190087,190087,
94.55,,Surface,4,Image 1,1,1000190088,190088,
65.8667,,Surface,4,Image 1,1,1000190089,190089,
92.8491,,Surface,4,Image 1,1,1000190090,190090,
89.0235,,Surface,4,Image 1,1,1000190091,190091,
108.217,,Surface,4,Image 1,1,1000190092,190092,
89.2321,,Surface,4,Image 1,1,1000190093,190093,
93.0097,,Surface,4,Image 1,1,1000190094,190094,
97.4038,,Surface,4,Image 1,1,1000190095,190095,
27.7385,,Surface,4,Image 1,1,1000190096,190096,
109.303,,Surface,4,Image 1,1,1000190097,190097,
41.1778,,Surface,4,Image 1,1,1000190098,190098,
55.9583,,Surface,4,Image 1,1,1000190099,190099,
90.5179,,Surface,4,Image 1,1,1000190100,190100,
105.652,,Surface,4,Image 1,1,1000190101,190101,
96.3889,,Surface,4,Image 1,1,1000190102,190102,
67.4783,,Surface,4,Image 1,1,1000190103,190103,
99.3488,,Surface,4,Image 1,1,1000190104,190104,
63.4348,,Surface,4,Image 1,1,1000190105,190105,
116.143,,Surface,4,Image 1,1,1000190106,190106,
101.478,,Surface,4,Image 1,1,1000190107,190107,
89.5833,,Surface,4,Image 1,1,1000190108,190108,
97.4545,,Surface,4,Image 1,1,1000190109,190109,
103.298,,Surface,4,Image 1,1,1000190110,190110,
64.2195,,Surface,4,Image 1,1,1000190111,190111,
78.4,,Surface,4,Image 1,1,1000190112,190112,
107.6,,Surface,4,Image 1,1,1000190113,190113,
51.1702,,Surface,4,Image 1,1,1000190114,190114,
91.5667,,Surface,4,Image 1,1,1000190115,190115,
14.7857,,Surface,4,Image 1,1,1000190116,190116,
65.6102,,Surface,4,Image 1,1,1000190117,190117,
95.8293,,Surface,4,Image 1,1,1000190118,190118,
