
Volume
 ==================== 
Volume,Unit,Category,Time,TrackID,ID,
663.125,um^3,Surface,4,1000190069,190353,
734.931,um^3,Surface,4,1000190077,190354,
639.616,um^3,Surface,4,1000190067,190355,
686.364,um^3,Surface,4,1000190073,190356,
272.55,um^3,Surface,4,1000190066,190357,
707.518,um^3,Surface,4,1000190068,190358,
698.744,um^3,Surface,4,1000190070,190359,
697.816,um^3,Surface,4,1000190075,190360,
429.264,um^3,Surface,4,1000190078,190361,
1283.77,um^3,Surface,4,1000190082,190362,
1222.82,um^3,Surface,4,1000190083,190363,
1400.13,um^3,Surface,4,1000190074,190364,
749.489,um^3,Surface,4,1000190081,190365,
1262.38,um^3,Surface,4,1000190076,190366,
733.737,um^3,Surface,4,1000190088,190367,
454.77,um^3,Surface,4,1000190079,190368,
862.354,um^3,Surface,4,1000190080,190369,
1125.41,um^3,Surface,4,1000190087,190370,
1121.95,um^3,Surface,4,1000190084,190371,
716.587,um^3,Surface,4,1000190092,190372,
873.763,um^3,Surface,4,1000190093,190373,
777.653,um^3,Surface,4,1000190085,190374,
96.5907,um^3,Surface,4,1000190375,190375,
552.196,um^3,Surface,4,1000190095,190376,
859.705,um^3,Surface,4,1000190086,190377,
741.954,um^3,Surface,4,1000190090,190378,
1114.09,um^3,Surface,4,1000190091,190379,
1219.23,um^3,Surface,4,1000190098,190380,
1545.97,um^3,Surface,4,1000190094,190381,
837.586,um^3,Surface,4,1000190096,190382,
528.755,um^3,Surface,4,1000190089,190383,
674.601,um^3,Surface,4,1000190108,190384,
668.52,um^3,Surface,4,1000190103,190385,
530.44,um^3,Surface,4,1000190104,190386,
1093.95,um^3,Surface,4,1000190097,190387,
501.527,um^3,Surface,4,1000190105,190388,
727.982,um^3,Surface,4,1000190100,190389,
676.686,um^3,Surface,4,1000190101,190390,
875.039,um^3,Surface,4,1000190102,190391,
460.637,um^3,Surface,4,1000190115,190392,
754.193,um^3,Surface,4,1000190109,190393,
682.12,um^3,Surface,4,1000190110,190394,
938.228,um^3,Surface,4,1000190106,190395,
1081.55,um^3,Surface,4,1000190107,190396,
582.089,um^3,Surface,4,1000190113,190397,
603.412,um^3,Surface,4,1000190114,190398,
1024.47,um^3,Surface,4,1000190259,190399,
777.637,um^3,Surface,4,1000190112,190400,
934.636,um^3,Surface,4,1000190111,190401,
149.688,um^3,Surface,4,1000190116,190402,
647.431,um^3,Surface,4,1000190124,190403,
736.176,um^3,Surface,4,1000190118,190404,
842.743,um^3,Surface,4,1000190119,190405,
1363.92,um^3,Surface,4,1000190122,190406,
1030.33,um^3,Surface,4,1000190121,190407,
548.269,um^3,Surface,4,1000190120,190408,
727.637,um^3,Surface,4,1000190123,190409,
764.595,um^3,Surface,4,1000190117,190410,
764.228,um^3,Surface,4,1000190126,190411,
635.933,um^3,Surface,4,1000190128,190412,
678.478,um^3,Surface,4,1000190127,190413,
1186.39,um^3,Surface,4,1000190130,190414,
870.033,um^3,Surface,4,1000190131,190415,
744.02,um^3,Surface,4,1000190416,190416,
1198.78,um^3,Surface,4,1000190125,190417,
618.613,um^3,Surface,4,1000190134,190418,
748.254,um^3,Surface,4,1000190135,190419,
584.452,um^3,Surface,4,1000190133,190420,
705.45,um^3,Surface,4,1000190129,190421,
1117.47,um^3,Surface,4,1000190136,190422,
381.311,um^3,Surface,4,1000190137,190423,
951.291,um^3,Surface,4,1000190138,190424,
600.652,um^3,Surface,4,1000190132,190425,
408.708,um^3,Surface,4,1000190139,190426,
154.743,um^3,Surface,4,1000190140,190427,
1219.32,um^3,Surface,5,1000190012,190428,
673.249,um^3,Surface,5,1000190008,190429,
663.667,um^3,Surface,5,1000190007,190430,
897.265,um^3,Surface,5,1000190009,190431,
859.348,um^3,Surface,5,1000190005,190432,
714.298,um^3,Surface,5,1000190006,190433,
775.83,um^3,Surface,5,1000190015,190434,
989.024,um^3,Surface,5,1000190014,190435,
282.569,um^3,Surface,5,1000190010,190436,
804.793,um^3,Surface,5,1000190011,190437,
1018.29,um^3,Surface,5,1000190284,190438,
840.707,um^3,Surface,5,1000190013,190439,
718.212,um^3,Surface,5,1000190294,190440,
942.259,um^3,Surface,5,1000190017,190441,
1190.07,um^3,Surface,5,1000190016,190442,
788.752,um^3,Surface,5,1000190019,190443,
783.855,um^3,Surface,5,1000190018,190444,
1067.55,um^3,Surface,5,1000190020,190445,
906.215,um^3,Surface,5,1000190159,190446,
572.501,um^3,Surface,5,1000190021,190447,
1063.15,um^3,Surface,5,1000190023,190448,
805.776,um^3,Surface,5,1000190022,190449,
1095.87,um^3,Surface,5,1000190024,190450,
1063.16,um^3,Surface,5,1000190301,190451,
738.743,um^3,Surface,5,1000190025,190452,
624.522,um^3,Surface,5,1000190028,190453,
766.771,um^3,Surface,5,1000190026,190454,
775.656,um^3,Surface,5,1000190031,190455,
145.733,um^3,Surface,5,1000190029,190456,
113.724,um^3,Surface,5,1000190030,190457,
608.594,um^3,Surface,5,1000190032,190458,
1024.39,um^3,Surface,5,1000190033,190459,
1604.36,um^3,Surface,5,1000190027,190460,
852.162,um^3,Surface,5,1000190034,190461,
963.699,um^3,Surface,5,1000190037,190462,
723.525,um^3,Surface,5,1000190035,190463,
1149.52,um^3,Surface,5,1000190041,190464,
503.557,um^3,Surface,5,1000190036,190465,
926.794,um^3,Surface,5,1000190043,190466,
689.74,um^3,Surface,5,1000190039,190467,
1340.79,um^3,Surface,5,1000190038,190468,
943.845,um^3,Surface,5,1000190040,190469,
454.665,um^3,Surface,5,1000190046,190470,
961.765,um^3,Surface,5,1000190049,190471,
293.663,um^3,Surface,5,1000190042,190472,
588.869,um^3,Surface,5,1000190051,190473,
650.072,um^3,Surface,5,1000190050,190474,
777.598,um^3,Surface,5,1000190045,190475,
703.938,um^3,Surface,5,1000190047,190476,
827.118,um^3,Surface,5,1000190335,190477,
1573.3,um^3,Surface,5,1000190048,190478,
968.677,um^3,Surface,5,1000190053,190479,
796.402,um^3,Surface,5,1000190044,190480,
1031.94,um^3,Surface,5,1000190337,190481,
265.716,um^3,Surface,5,1000190333,190482,
704.803,um^3,Surface,5,1000190052,190483,
1268.6,um^3,Surface,5,1000190058,190484,
541.842,um^3,Surface,5,1000190057,190485,
1114.89,um^3,Surface,5,1000190055,190486,
83.7993,um^3,Surface,5,1000190063,190487,
976.71,um^3,Surface,5,1000190056,190488,
663.44,um^3,Surface,5,1000190195,190489,
704.287,um^3,Surface,5,1000190064,190490,
1070.16,um^3,Surface,5,1000190054,190491,
833.601,um^3,Surface,5,1000190061,190492,
798.808,um^3,Surface,5,1000190060,190493,
1926.07,um^3,Surface,5,1000190062,190494,
633.622,um^3,Surface,5,1000190065,190495,
719.119,um^3,Surface,5,1000190059,190496,
716.738,um^3,Surface,5,1000190068,190497,
655.942,um^3,Surface,5,1000190072,190498,
695.461,um^3,Surface,5,1000190069,190499,
389.847,um^3,Surface,5,1000190070,190500,
655.606,um^3,Surface,5,1000190067,190501,
199.323,um^3,Surface,5,1000190066,190502,
623.772,um^3,Surface,5,1000190073,190503,
1132.39,um^3,Surface,5,1000190071,190504,
1220.16,um^3,Surface,5,1000190082,190505,
1181.61,um^3,Surface,5,1000190076,190506,
446.062,um^3,Surface,5,1000190078,190507,
773.647,um^3,Surface,5,1000190077,190508,
791.932,um^3,Surface,5,1000190080,190509,
1400.67,um^3,Surface,5,1000190074,190510,
677.484,um^3,Surface,5,1000190075,190511,
788.886,um^3,Surface,5,1000190081,190512,
1265.73,um^3,Surface,5,1000190083,190513,
828.395,um^3,Surface,5,1000190085,190514,
761.149,um^3,Surface,5,1000190093,190515,
581.251,um^3,Surface,5,1000190088,190516,
379.46,um^3,Surface,5,1000190079,190517,
1172.26,um^3,Surface,5,1000190091,190518,
1016.24,um^3,Surface,5,1000190087,190519,
701.22,um^3,Surface,5,1000190092,190520,
804.034,um^3,Surface,5,1000190084,190521,
136.471,um^3,Surface,5,1000190522,190522,
598.494,um^3,Surface,5,1000190095,190523,
773.34,um^3,Surface,5,1000190086,190524,
743.317,um^3,Surface,5,1000190090,190525,
1439.51,um^3,Surface,5,1000190094,190526,
664.334,um^3,Surface,5,1000190096,190527,
625.471,um^3,Surface,5,1000190375,190528,
473.787,um^3,Surface,5,1000190089,190529,
719.233,um^3,Surface,5,1000190108,190530,
564.678,um^3,Surface,5,1000190104,190531,
1069.02,um^3,Surface,5,1000190098,190532,
991.093,um^3,Surface,5,1000190097,190533,
557.362,um^3,Surface,5,1000190105,190534,
803.271,um^3,Surface,5,1000190101,190535,
914.446,um^3,Surface,5,1000190107,190536,
769.762,um^3,Surface,5,1000190100,190537,
1008.09,um^3,Surface,5,1000190102,190538,
653.189,um^3,Surface,5,1000190103,190539,
858.31,um^3,Surface,5,1000190106,190540,
647.75,um^3,Surface,5,1000190110,190541,
738.982,um^3,Surface,5,1000190109,190542,
554.404,um^3,Surface,5,1000190113,190543,
999.563,um^3,Surface,5,1000190111,190544,
861.435,um^3,Surface,5,1000190112,190545,
510.683,um^3,Surface,5,1000190114,190546,
950.7,um^3,Surface,5,1000190259,190547,
698.724,um^3,Surface,5,1000190115,190548,
600.833,um^3,Surface,5,1000190124,190549,
565.18,um^3,Surface,5,1000190118,190550,
728.828,um^3,Surface,5,1000190123,190551,
1100.9,um^3,Surface,5,1000190121,190552,
796.774,um^3,Surface,5,1000190117,190553,
143.433,um^3,Surface,5,1000190116,190554,
624.406,um^3,Surface,5,1000190127,190555,
650.899,um^3,Surface,5,1000190128,190556,
839.329,um^3,Surface,5,1000190119,190557,
1378.52,um^3,Surface,5,1000190122,190558,
653.297,um^3,Surface,5,1000190120,190559,
1062.31,um^3,Surface,5,1000190125,190560,
1503.86,um^3,Surface,5,1000190126,190561,
611.339,um^3,Surface,5,1000190133,190562,
1178.1,um^3,Surface,5,1000190130,190563,
804.511,um^3,Surface,5,1000190131,190564,
643.027,um^3,Surface,5,1000190416,190565,
607.013,um^3,Surface,5,1000190135,190566,
620.238,um^3,Surface,5,1000190134,190567,
661.114,um^3,Surface,5,1000190129,190568,
401.403,um^3,Surface,5,1000190137,190569,
1001.7,um^3,Surface,5,1000190138,190570,
577.224,um^3,Surface,5,1000190132,190571,
461.494,um^3,Surface,5,1000190139,190572,
270.399,um^3,Surface,5,1000190140,190573,
1062.65,um^3,Surface,5,1000190136,190574,
1192.98,um^3,Surface,6,1000190016,190575,
818.419,um^3,Surface,6,1000190013,190576,
697.371,um^3,Surface,6,1000190294,190577,
1064.95,um^3,Surface,6,1000190014,190578,
852.876,um^3,Surface,6,1000190015,190579,
266.928,um^3,Surface,6,1000190010,190580,
917.662,um^3,Surface,6,1000190284,190581,
904.872,um^3,Surface,6,1000190011,190582,
1186.98,um^3,Surface,6,1000190012,190583,
702.376,um^3,Surface,6,1000190008,190584,
722.662,um^3,Surface,6,1000190007,190585,
543.503,um^3,Surface,6,1000190586,190586,
933.901,um^3,Surface,6,1000190009,190587,
853.643,um^3,Surface,6,1000190005,190588,
686.561,um^3,Surface,6,1000190006,190589,
293.495,um^3,Surface,6,1000190590,190590,
992.695,um^3,Surface,6,1000190017,190591,
939.22,um^3,Surface,6,1000190019,190592,
889.18,um^3,Surface,6,1000190018,190593,
1251.52,um^3,Surface,6,1000190020,190594,
767.156,um^3,Surface,6,1000190159,190595,
612.77,um^3,Surface,6,1000190021,190596,
570.096,um^3,Surface,6,1000190597,190597,
1109.78,um^3,Surface,6,1000190023,190598,
720.159,um^3,Surface,6,1000190022,190599,
885.129,um^3,Surface,6,1000190024,190600,
1154.25,um^3,Surface,6,1000190301,190601,
675.452,um^3,Surface,6,1000190025,190602,
222.709,um^3,Surface,6,1000190029,190603,
