
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,TrackID,ID,
6.7252,um,Surface,1,1000190131,190131,
6.0171,um,Surface,1,1000190132,190132,
14.0453,um,Surface,1,1000190133,190133,
6.46313,um,Surface,1,1000190134,190134,
6.07859,um,Surface,1,1000190135,190135,
7.78342,um,Surface,1,1000190136,190136,
7.62758,um,Surface,1,1000190137,190137,
6.77315,um,Surface,1,1000190138,190138,
6.08818,um,Surface,1,1000190139,190139,
6.70689,um,Surface,1,1000190140,190140,
7.00899,um,Surface,2,1000190005,190141,
6.38284,um,Surface,2,1000190006,190142,
9.14425,um,Surface,2,1000190008,190143,
6.93309,um,Surface,2,1000190009,190144,
4.81873,um,Surface,2,1000190010,190145,
6.89461,um,Surface,2,1000190011,190146,
6.59684,um,Surface,2,1000190012,190147,
6.30134,um,Surface,2,1000190007,190148,
6.82922,um,Surface,2,1000190013,190149,
7.07941,um,Surface,2,1000190015,190150,
7.04051,um,Surface,2,1000190014,190151,
8.20369,um,Surface,2,1000190016,190152,
7.15027,um,Surface,2,1000190017,190153,
7.9725,um,Surface,2,1000190020,190154,
6.84027,um,Surface,2,1000190022,190155,
7.13033,um,Surface,2,1000190023,190156,
6.34878,um,Surface,2,1000190018,190157,
7.01185,um,Surface,2,1000190019,190158,
6.56246,um,Surface,2,1000190159,190159,
6.02947,um,Surface,2,1000190021,190160,
6.89698,um,Surface,2,1000190031,190161,
7.18977,um,Surface,2,1000190024,190162,
6.39837,um,Surface,2,1000190025,190163,
7.10246,um,Surface,2,1000190026,190164,
6.48491,um,Surface,2,1000190034,190165,
9.14312,um,Surface,2,1000190027,190166,
6.44736,um,Surface,2,1000190030,190167,
6.22118,um,Surface,2,1000190028,190168,
5.06045,um,Surface,2,1000190029,190169,
7.61958,um,Surface,2,1000190036,190170,
6.85401,um,Surface,2,1000190040,190171,
7.42512,um,Surface,2,1000190037,190172,
6.61086,um,Surface,2,1000190032,190173,
8.16939,um,Surface,2,1000190038,190174,
10.2786,um,Surface,2,1000190041,190175,
6.01792,um,Surface,2,1000190035,190176,
6.77832,um,Surface,2,1000190033,190177,
6.91891,um,Surface,2,1000190042,190178,
7.37776,um,Surface,2,1000190043,190179,
6.62792,um,Surface,2,1000190039,190180,
6.64123,um,Surface,2,1000190045,190181,
5.54381,um,Surface,2,1000190046,190182,
6.44494,um,Surface,2,1000190047,190183,
7.03828,um,Surface,2,1000190049,190184,
6.60185,um,Surface,2,1000190050,190185,
6.60071,um,Surface,2,1000190051,190186,
6.80575,um,Surface,2,1000190044,190187,
6.78028,um,Surface,2,1000190052,190188,
8.25584,um,Surface,2,1000190048,190189,
7.32532,um,Surface,2,1000190053,190190,
7.4521,um,Surface,2,1000190055,190191,
6.92953,um,Surface,2,1000190054,190192,
8.27274,um,Surface,2,1000190058,190193,
5.87523,um,Surface,2,1000190057,190194,
6.435,um,Surface,2,1000190195,190195,
4.83079,um,Surface,2,1000190063,190196,
13.4985,um,Surface,2,1000190062,190197,
7.47926,um,Surface,2,1000190056,190198,
6.68239,um,Surface,2,1000190064,190199,
6.76414,um,Surface,2,1000190059,190200,
6.5558,um,Surface,2,1000190065,190201,
6.81232,um,Surface,2,1000190061,190202,
7.12967,um,Surface,2,1000190060,190203,
5.33349,um,Surface,2,1000190066,190204,
6.56902,um,Surface,2,1000190069,190205,
7.25898,um,Surface,2,1000190073,190206,
8.59685,um,Surface,2,1000190072,190207,
6.21349,um,Surface,2,1000190068,190208,
5.95892,um,Surface,2,1000190067,190209,
7.23976,um,Surface,2,1000190071,190210,
6.03012,um,Surface,2,1000190077,190211,
6.05304,um,Surface,2,1000190078,190212,
6.97284,um,Surface,2,1000190075,190213,
8.11576,um,Surface,2,1000190070,190214,
6.25056,um,Surface,2,1000190080,190215,
6.51374,um,Surface,2,1000190081,190216,
9.09757,um,Surface,2,1000190076,190217,
8.46763,um,Surface,2,1000190074,190218,
7.61598,um,Surface,2,1000190082,190219,
9.78422,um,Surface,2,1000190087,190220,
6.53384,um,Surface,2,1000190088,190221,
5.25158,um,Surface,2,1000190079,190222,
7.82874,um,Surface,2,1000190083,190223,
7.93592,um,Surface,2,1000190091,190224,
6.63887,um,Surface,2,1000190092,190225,
6.6328,um,Surface,2,1000190093,190226,
6.76879,um,Surface,2,1000190084,190227,
7.57628,um,Surface,2,1000190085,190228,
5.89877,um,Surface,2,1000190095,190229,
7.26818,um,Surface,2,1000190089,190230,
6.83098,um,Surface,2,1000190086,190231,
7.18675,um,Surface,2,1000190090,190232,
7.58921,um,Surface,2,1000190097,190233,
10.9351,um,Surface,2,1000190098,190234,
7.79663,um,Surface,2,1000190094,190235,
9.61253,um,Surface,2,1000190096,190236,
10.1685,um,Surface,2,1000190099,190237,
7.60933,um,Surface,2,1000190102,190238,
5.9388,um,Surface,2,1000190100,190239,
6.31726,um,Surface,2,1000190103,190240,
6.14668,um,Surface,2,1000190104,190241,
7.15854,um,Surface,2,1000190105,190242,
6.96203,um,Surface,2,1000190107,190243,
6.28535,um,Surface,2,1000190110,190244,
6.46761,um,Surface,2,1000190101,190245,
6.3151,um,Surface,2,1000190108,190246,
7.44796,um,Surface,2,1000190106,190247,
6.63935,um,Surface,2,1000190109,190248,
7.72453,um,Surface,2,1000190111,190249,
6.02703,um,Surface,2,1000190113,190250,
6.29704,um,Surface,2,1000190114,190251,
6.99701,um,Surface,2,1000190112,190252,
6.51935,um,Surface,2,1000190115,190253,
6.41622,um,Surface,2,1000190118,190254,
6.81187,um,Surface,2,1000190123,190255,
6.50528,um,Surface,2,1000190124,190256,
7.44922,um,Surface,2,1000190117,190257,
7.06256,um,Surface,2,1000190116,190258,
12.3002,um,Surface,2,1000190259,190259,
6.20072,um,Surface,2,1000190128,190260,
6.54635,um,Surface,2,1000190119,190261,
5.96937,um,Surface,2,1000190120,190262,
7.97917,um,Surface,2,1000190122,190263,
7.57465,um,Surface,2,1000190121,190264,
7.61708,um,Surface,2,1000190125,190265,
6.4327,um,Surface,2,1000190126,190266,
6.16954,um,Surface,2,1000190127,190267,
6.72649,um,Surface,2,1000190134,190268,
6.11478,um,Surface,2,1000190135,190269,
7.42202,um,Surface,2,1000190130,190270,
6.71181,um,Surface,2,1000190131,190271,
5.98762,um,Surface,2,1000190133,190272,
6.96956,um,Surface,2,1000190129,190273,
9.41817,um,Surface,2,1000190136,190274,
9.86579,um,Surface,2,1000190137,190275,
6.54757,um,Surface,2,1000190138,190276,
5.87272,um,Surface,2,1000190132,190277,
6.16671,um,Surface,2,1000190139,190278,
7.0432,um,Surface,2,1000190140,190279,
5.01933,um,Surface,3,1000190048,190280,
6.87455,um,Surface,4,1000190009,190281,
6.59442,um,Surface,4,1000190005,190282,
6.61694,um,Surface,4,1000190006,190283,
8.13446,um,Surface,4,1000190284,190284,
14.2144,um,Surface,4,1000190012,190285,
6.15185,um,Surface,4,1000190008,190286,
6.50434,um,Surface,4,1000190007,190287,
6.45888,um,Surface,4,1000190015,190288,
7.01588,um,Surface,4,1000190014,190289,
6.38693,um,Surface,4,1000190010,190290,
6.37175,um,Surface,4,1000190011,190291,
7.91006,um,Surface,4,1000190016,190292,
6.16557,um,Surface,4,1000190013,190293,
7.16643,um,Surface,4,1000190294,190294,
7.02004,um,Surface,4,1000190018,190295,
7.67284,um,Surface,4,1000190020,190296,
6.72025,um,Surface,4,1000190017,190297,
7.29531,um,Surface,4,1000190023,190298,
6.37319,um,Surface,4,1000190022,190299,
6.81823,um,Surface,4,1000190019,190300,
7.70412,um,Surface,4,1000190301,190301,
6.91494,um,Surface,4,1000190159,190302,
6.02002,um,Surface,4,1000190021,190303,
7.18607,um,Surface,4,1000190031,190304,
7.21523,um,Surface,4,1000190024,190305,
6.71383,um,Surface,4,1000190025,190306,
10.7733,um,Surface,4,1000190027,190307,
6.15396,um,Surface,4,1000190028,190308,
6.8438,um,Surface,4,1000190026,190309,
6.48359,um,Surface,4,1000190030,190310,
5.01384,um,Surface,4,1000190029,190311,
5.98409,um,Surface,4,1000190032,190312,
6.58335,um,Surface,4,1000190034,190313,
6.0573,um,Surface,4,1000190035,190314,
6.44258,um,Surface,4,1000190040,190315,
9.9392,um,Surface,4,1000190041,190316,
7.19502,um,Surface,4,1000190033,190317,
7.132,um,Surface,4,1000190037,190318,
7.97392,um,Surface,4,1000190038,190319,
6.72128,um,Surface,4,1000190039,190320,
5.79409,um,Surface,4,1000190321,190321,
8.13702,um,Surface,4,1000190036,190322,
5.44529,um,Surface,4,1000190046,190323,
8.92748,um,Surface,4,1000190042,190324,
7.68574,um,Surface,4,1000190043,190325,
5.95273,um,Surface,4,1000190051,190326,
6.44012,um,Surface,4,1000190045,190327,
5.99349,um,Surface,4,1000190047,190328,
11.4353,um,Surface,4,1000190049,190329,
6.30545,um,Surface,4,1000190053,190330,
6.37283,um,Surface,4,1000190050,190331,
6.45674,um,Surface,4,1000190044,190332,
6.53017,um,Surface,4,1000190333,190333,
6.63547,um,Surface,4,1000190052,190334,
8.58713,um,Surface,4,1000190335,190335,
9.34194,um,Surface,4,1000190048,190336,
6.03192,um,Surface,4,1000190337,190337,
8.65998,um,Surface,4,1000190058,190338,
8.75821,um,Surface,4,1000190055,190339,
7.74895,um,Surface,4,1000190195,190340,
6.86937,um,Surface,4,1000190064,190341,
7.37792,um,Surface,4,1000190054,190342,
6.21214,um,Surface,4,1000190057,190343,
6.2664,um,Surface,4,1000190060,190344,
4.91108,um,Surface,4,1000190063,190345,
7.31785,um,Surface,4,1000190056,190346,
10.4361,um,Surface,4,1000190062,190347,
7.15338,um,Surface,4,1000190061,190348,
6.9837,um,Surface,4,1000190059,190349,
6.09216,um,Surface,4,1000190065,190350,
7.22149,um,Surface,4,1000190071,190351,
6.30666,um,Surface,4,1000190072,190352,
6.42484,um,Surface,4,1000190069,190353,
6.3419,um,Surface,4,1000190077,190354,
5.90614,um,Surface,4,1000190067,190355,
6.24267,um,Surface,4,1000190073,190356,
5.4575,um,Surface,4,1000190066,190357,
6.55839,um,Surface,4,1000190068,190358,
6.87055,um,Surface,4,1000190070,190359,
7.06957,um,Surface,4,1000190075,190360,
5.209,um,Surface,4,1000190078,190361,
7.68021,um,Surface,4,1000190082,190362,
7.79326,um,Surface,4,1000190083,190363,
7.84581,um,Surface,4,1000190074,190364,
6.96243,um,Surface,4,1000190081,190365,
11.8689,um,Surface,4,1000190076,190366,
6.96477,um,Surface,4,1000190088,190367,
6.06257,um,Surface,4,1000190079,190368,
6.57347,um,Surface,4,1000190080,190369,
9.6448,um,Surface,4,1000190087,190370,
10.0033,um,Surface,4,1000190084,190371,
6.60585,um,Surface,4,1000190092,190372,
6.61507,um,Surface,4,1000190093,190373,
6.92587,um,Surface,4,1000190085,190374,
4.54535,um,Surface,4,1000190375,190375,
6.27377,um,Surface,4,1000190095,190376,
6.86907,um,Surface,4,1000190086,190377,
6.86917,um,Surface,4,1000190090,190378,
7.65148,um,Surface,4,1000190091,190379,
11.3556,um,Surface,4,1000190098,190380,
8.3099,um,Surface,4,1000190094,190381,
8.75837,um,Surface,4,1000190096,190382,
5.97604,um,Surface,4,1000190089,190383,
7.021,um,Surface,4,1000190108,190384,
6.58044,um,Surface,4,1000190103,190385,
5.83638,um,Surface,4,1000190104,190386,
8.20556,um,Surface,4,1000190097,190387,
6.55393,um,Surface,4,1000190105,190388,
6.33062,um,Surface,4,1000190100,190389,
6.42099,um,Surface,4,1000190101,190390,
7.92608,um,Surface,4,1000190102,190391,
6.86662,um,Surface,4,1000190115,190392,
5.93792,um,Surface,4,1000190109,190393,
6.3438,um,Surface,4,1000190110,190394,
6.77329,um,Surface,4,1000190106,190395,
7.10821,um,Surface,4,1000190107,190396,
6.4779,um,Surface,4,1000190113,190397,
6.12343,um,Surface,4,1000190114,190398,
10.0036,um,Surface,4,1000190259,190399,
7.10791,um,Surface,4,1000190112,190400,
6.84311,um,Surface,4,1000190111,190401,
6.02442,um,Surface,4,1000190116,190402,
6.21613,um,Surface,4,1000190124,190403,
6.23839,um,Surface,4,1000190118,190404,
6.61322,um,Surface,4,1000190119,190405,
8.00031,um,Surface,4,1000190122,190406,
7.56398,um,Surface,4,1000190121,190407,
6.77686,um,Surface,4,1000190120,190408,
6.1572,um,Surface,4,1000190123,190409,
6.13016,um,Surface,4,1000190117,190410,
6.32171,um,Surface,4,1000190126,190411,
6.28138,um,Surface,4,1000190128,190412,
6.46241,um,Surface,4,1000190127,190413,
7.89887,um,Surface,4,1000190130,190414,
6.57727,um,Surface,4,1000190131,190415,
6.85994,um,Surface,4,1000190416,190416,
7.67533,um,Surface,4,1000190125,190417,
6.64226,um,Surface,4,1000190134,190418,
6.62165,um,Surface,4,1000190135,190419,
5.82179,um,Surface,4,1000190133,190420,
6.11592,um,Surface,4,1000190129,190421,
8.5564,um,Surface,4,1000190136,190422,
8.1656,um,Surface,4,1000190137,190423,
6.98351,um,Surface,4,1000190138,190424,
6.05711,um,Surface,4,1000190132,190425,
5.71398,um,Surface,4,1000190139,190426,
5.4834,um,Surface,4,1000190140,190427,
14.7754,um,Surface,5,1000190012,190428,
7.03435,um,Surface,5,1000190008,190429,
6.22003,um,Surface,5,1000190007,190430,
6.76841,um,Surface,5,1000190009,190431,
6.88409,um,Surface,5,1000190005,190432,
6.3869,um,Surface,5,1000190006,190433,
6.89387,um,Surface,5,1000190015,190434,
7.27976,um,Surface,5,1000190014,190435,
6.35703,um,Surface,5,1000190010,190436,
6.17404,um,Surface,5,1000190011,190437,
8.29696,um,Surface,5,1000190284,190438,
6.97891,um,Surface,5,1000190013,190439,
6.09963,um,Surface,5,1000190294,190440,
6.80038,um,Surface,5,1000190017,190441,
7.80869,um,Surface,5,1000190016,190442,
6.91937,um,Surface,5,1000190019,190443,
7.86015,um,Surface,5,1000190018,190444,
8.06425,um,Surface,5,1000190020,190445,
6.47669,um,Surface,5,1000190159,190446,
6.03563,um,Surface,5,1000190021,190447,
6.86173,um,Surface,5,1000190023,190448,
7.14106,um,Surface,5,1000190022,190449,
6.95892,um,Surface,5,1000190024,190450,
8.31397,um,Surface,5,1000190301,190451,
6.38811,um,Surface,5,1000190025,190452,
6.11014,um,Surface,5,1000190028,190453,
6.46351,um,Surface,5,1000190026,190454,
7.35842,um,Surface,5,1000190031,190455,
7.9663,um,Surface,5,1000190029,190456,
7.49694,um,Surface,5,1000190030,190457,
6.34827,um,Surface,5,1000190032,190458,
7.40202,um,Surface,5,1000190033,190459,
12.2738,um,Surface,5,1000190027,190460,
6.61602,um,Surface,5,1000190034,190461,
7.14921,um,Surface,5,1000190037,190462,
6.93951,um,Surface,5,1000190035,190463,
9.86008,um,Surface,5,1000190041,190464,
7.05772,um,Surface,5,1000190036,190465,
7.49399,um,Surface,5,1000190043,190466,
6.52335,um,Surface,5,1000190039,190467,
7.7244,um,Surface,5,1000190038,190468,
6.61694,um,Surface,5,1000190040,190469,
5.39375,um,Surface,5,1000190046,190470,
7.44982,um,Surface,5,1000190049,190471,
7.19724,um,Surface,5,1000190042,190472,
6.05675,um,Surface,5,1000190051,190473,
6.44247,um,Surface,5,1000190050,190474,
6.68137,um,Surface,5,1000190045,190475,
6.23785,um,Surface,5,1000190047,190476,
6.73804,um,Surface,5,1000190335,190477,
9.32411,um,Surface,5,1000190048,190478,
6.45768,um,Surface,5,1000190053,190479,
6.19018,um,Surface,5,1000190044,190480,
7.08496,um,Surface,5,1000190337,190481,
6.33258,um,Surface,5,1000190333,190482,
6.73013,um,Surface,5,1000190052,190483,
8.5988,um,Surface,5,1000190058,190484,
5.98734,um,Surface,5,1000190057,190485,
7.60106,um,Surface,5,1000190055,190486,
5.64205,um,Surface,5,1000190063,190487,
6.96294,um,Surface,5,1000190056,190488,
7.92255,um,Surface,5,1000190195,190489,
6.35327,um,Surface,5,1000190064,190490,
7.58235,um,Surface,5,1000190054,190491,
6.53289,um,Surface,5,1000190061,190492,
7.05316,um,Surface,5,1000190060,190493,
12.4826,um,Surface,5,1000190062,190494,
6.56223,um,Surface,5,1000190065,190495,
7.35808,um,Surface,5,1000190059,190496,
5.95934,um,Surface,5,1000190068,190497,
7.35052,um,Surface,5,1000190072,190498,
6.49012,um,Surface,5,1000190069,190499,
7.85616,um,Surface,5,1000190070,190500,
5.92114,um,Surface,5,1000190067,190501,
4.65155,um,Surface,5,1000190066,190502,
6.32448,um,Surface,5,1000190073,190503,
7.48147,um,Surface,5,1000190071,190504,
7.95028,um,Surface,5,1000190082,190505,
9.57495,um,Surface,5,1000190076,190506,
5.91857,um,Surface,5,1000190078,190507,
6.5525,um,Surface,5,1000190077,190508,
6.31091,um,Surface,5,1000190080,190509,
7.87122,um,Surface,5,1000190074,190510,
6.56721,um,Surface,5,1000190075,190511,
6.97871,um,Surface,5,1000190081,190512,
7.46476,um,Surface,5,1000190083,190513,
6.46823,um,Surface,5,1000190085,190514,
6.85696,um,Surface,5,1000190093,190515,
6.41963,um,Surface,5,1000190088,190516,
5.85897,um,Surface,5,1000190079,190517,
7.47563,um,Surface,5,1000190091,190518,
8.47339,um,Surface,5,1000190087,190519,
6.25688,um,Surface,5,1000190092,190520,
6.93279,um,Surface,5,1000190084,190521,
4.64969,um,Surface,5,1000190522,190522,
6.39818,um,Surface,5,1000190095,190523,
6.75855,um,Surface,5,1000190086,190524,
7.64468,um,Surface,5,1000190090,190525,
8.02924,um,Surface,5,1000190094,190526,
7.42843,um,Surface,5,1000190096,190527,
7.00993,um,Surface,5,1000190375,190528,
6.98481,um,Surface,5,1000190089,190529,
6.34362,um,Surface,5,1000190108,190530,
6.33207,um,Surface,5,1000190104,190531,
9.72539,um,Surface,5,1000190098,190532,
7.79862,um,Surface,5,1000190097,190533,
7.3108,um,Surface,5,1000190105,190534,
6.49502,um,Surface,5,1000190101,190535,
7.53157,um,Surface,5,1000190107,190536,
6.21518,um,Surface,5,1000190100,190537,
7.1647,um,Surface,5,1000190102,190538,
6.71015,um,Surface,5,1000190103,190539,
7.52879,um,Surface,5,1000190106,190540,
6.29516,um,Surface,5,1000190110,190541,
6.3661,um,Surface,5,1000190109,190542,
5.90077,um,Surface,5,1000190113,190543,
7.22399,um,Surface,5,1000190111,190544,
7.53319,um,Surface,5,1000190112,190545,
5.89201,um,Surface,5,1000190114,190546,
7.48324,um,Surface,5,1000190259,190547,
6.37423,um,Surface,5,1000190115,190548,
6.68256,um,Surface,5,1000190124,190549,
6.05845,um,Surface,5,1000190118,190550,
6.84987,um,Surface,5,1000190123,190551,
7.31856,um,Surface,5,1000190121,190552,
6.10096,um,Surface,5,1000190117,190553,
7.13058,um,Surface,5,1000190116,190554,
6.42695,um,Surface,5,1000190127,190555,
7.20455,um,Surface,5,1000190128,190556,
6.19295,um,Surface,5,1000190119,190557,
8.1248,um,Surface,5,1000190122,190558,
6.01646,um,Surface,5,1000190120,190559,
7.24394,um,Surface,5,1000190125,190560,
10.9789,um,Surface,5,1000190126,190561,
6.55885,um,Surface,5,1000190133,190562,
7.49264,um,Surface,5,1000190130,190563,
6.74854,um,Surface,5,1000190131,190564,
6.33529,um,Surface,5,1000190416,190565,
6.08471,um,Surface,5,1000190135,190566,
6.22652,um,Surface,5,1000190134,190567,
5.94131,um,Surface,5,1000190129,190568,
6.48113,um,Surface,5,1000190137,190569,
7.11681,um,Surface,5,1000190138,190570,
6.31408,um,Surface,5,1000190132,190571,
5.52946,um,Surface,5,1000190139,190572,
5.88367,um,Surface,5,1000190140,190573,
6.93252,um,Surface,5,1000190136,190574,
9.63077,um,Surface,6,1000190016,190575,
6.53502,um,Surface,6,1000190013,190576,
6.9476,um,Surface,6,1000190294,190577,
6.64515,um,Surface,6,1000190014,190578,
6.48686,um,Surface,6,1000190015,190579,
5.8088,um,Surface,6,1000190010,190580,
7.18369,um,Surface,6,1000190284,190581,
6.41966,um,Surface,6,1000190011,190582,
16.0944,um,Surface,6,1000190012,190583,
6.14978,um,Surface,6,1000190008,190584,
6.39016,um,Surface,6,1000190007,190585,
6.01909,um,Surface,6,1000190586,190586,
7.2974,um,Surface,6,1000190009,190587,
6.71521,um,Surface,6,1000190005,190588,
6.31276,um,Surface,6,1000190006,190589,
5.51806,um,Surface,6,1000190590,190590,
7.62706,um,Surface,6,1000190017,190591,
6.86169,um,Surface,6,1000190019,190592,
6.74866,um,Surface,6,1000190018,190593,
7.5222,um,Surface,6,1000190020,190594,
7.42638,um,Surface,6,1000190159,190595,
6.13125,um,Surface,6,1000190021,190596,
7.00594,um,Surface,6,1000190597,190597,
8.11035,um,Surface,6,1000190023,190598,
7.0567,um,Surface,6,1000190022,190599,
8.08957,um,Surface,6,1000190024,190600,
8.14149,um,Surface,6,1000190301,190601,
6.45325,um,Surface,6,1000190025,190602,
5.92864,um,Surface,6,1000190029,190603,
6.77791,um,Surface,6,1000190026,190604,
6.68876,um,Surface,6,1000190031,190605,
7.24811,um,Surface,6,1000190033,190606,
6.83646,um,Surface,6,1000190034,190607,
6.58542,um,Surface,6,1000190028,190608,
6.12774,um,Surface,6,1000190030,190609,
6.98757,um,Surface,6,1000190041,190610,
6.42884,um,Surface,6,1000190032,190611,
11.5057,um,Surface,6,1000190027,190612,
6.73566,um,Surface,6,1000190040,190613,
7.58763,um,Surface,6,1000190037,190614,
6.96614,um,Surface,6,1000190036,190615,
6.35641,um,Surface,6,1000190035,190616,
5.44833,um,Surface,6,1000190046,190617,
7.37414,um,Surface,6,1000190043,190618,
6.34839,um,Surface,6,1000190039,190619,
7.82288,um,Surface,6,1000190038,190620,
7.366,um,Surface,6,1000190049,190621,
7.27711,um,Surface,6,1000190042,190622,
6.58121,um,Surface,6,1000190045,190623,
6.47886,um,Surface,6,1000190047,190624,
10.4385,um,Surface,6,1000190048,190625,
7.18946,um,Surface,6,1000190053,190626,
6.45674,um,Surface,6,1000190044,190627,
6.34537,um,Surface,6,1000190050,190628,
5.82687,um,Surface,6,1000190051,190629,
6.36216,um,Surface,6,1000190052,190630,
6.79917,um,Surface,6,1000190335,190631,
7.40543,um,Surface,6,1000190055,190632,
6.67743,um,Surface,6,1000190333,190633,
6.9139,um,Surface,6,1000190337,190634,
6.35702,um,Surface,6,1000190064,190635,
