
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,TrackID,ID,
5.06284,um,Surface,77,1000190130,203582,
1.9803,um,Surface,77,1000197926,203583,
5.22027,um,Surface,77,1000190135,203584,
4.31526,um,Surface,77,1000191996,203585,
3.9959,um,Surface,77,1000190140,203586,
1.9803,um,Surface,77,1000193884,203587,
3.76707,um,Surface,77,1000190137,203588,
4.46949,um,Surface,77,1000190139,203589,
5.23923,um,Surface,78,1000190009,203590,
3.4196,um,Surface,78,1000201669,203591,
3.36382,um,Surface,78,1000190590,203592,
4.13822,um,Surface,78,1000190005,203593,
4.22541,um,Surface,78,1000190006,203594,
3.57434,um,Surface,78,1000192353,203595,
5.55255,um,Surface,78,1000190007,203596,
4.80832,um,Surface,78,1000190586,203597,
4.26022,um,Surface,78,1000190008,203598,
4.87791,um,Surface,78,1000190010,203599,
4.35134,um,Surface,78,1000190015,203600,
5.89414,um,Surface,78,1000190011,203601,
4.61556,um,Surface,78,1000203216,203602,
4.95719,um,Surface,78,1000195511,203603,
5.33148,um,Surface,78,1000194091,203604,
3.95087,um,Surface,78,1000190014,203605,
4.76219,um,Surface,78,1000190013,203606,
4.30486,um,Surface,78,1000190284,203607,
4.15098,um,Surface,78,1000191368,203608,
4.97277,um,Surface,78,1000202819,203609,
5.36935,um,Surface,78,1000190020,203610,
5.21165,um,Surface,78,1000190016,203611,
4.24776,um,Surface,78,1000191677,203612,
4.39748,um,Surface,78,1000190159,203613,
4.18288,um,Surface,78,1000191370,203614,
4.98908,um,Surface,78,1000190040,203615,
4.95409,um,Surface,78,1000190019,203616,
4.31594,um,Surface,78,1000190904,203617,
5.13038,um,Surface,78,1000190018,203618,
6.57934,um,Surface,78,1000191698,203619,
3.39806,um,Surface,78,1000190034,203620,
5.06171,um,Surface,78,1000190024,203621,
3.77492,um,Surface,78,1000190039,203622,
4.21083,um,Surface,78,1000191695,203623,
5.44573,um,Surface,78,1000190022,203624,
4.293,um,Surface,78,1000190023,203625,
3.45023,um,Surface,78,1000202265,203626,
4.49504,um,Surface,78,1000191540,203627,
2.77229,um,Surface,78,1000190029,203628,
3.27402,um,Surface,78,1000190028,203629,
4.24975,um,Surface,78,1000190031,203630,
4.22661,um,Surface,78,1000190597,203631,
5.08282,um,Surface,78,1000190026,203632,
4.32854,um,Surface,78,1000190030,203633,
5.09562,um,Surface,78,1000202864,203634,
4.78188,um,Surface,78,1000190038,203635,
5.49036,um,Surface,78,1000190027,203636,
4.09522,um,Surface,78,1000199550,203637,
5.44185,um,Surface,78,1000195356,203638,
1.98029,um,Surface,78,1000190321,203639,
4.27138,um,Surface,78,1000190035,203640,
3.2339,um,Surface,78,1000190052,203641,
4.57202,um,Surface,78,1000190041,203642,
4.14157,um,Surface,78,1000190749,203643,
5.49191,um,Surface,78,1000191060,203644,
4.21237,um,Surface,78,1000190048,203645,
4.20029,um,Surface,78,1000190036,203646,
6.40127,um,Surface,78,1000190043,203647,
4.22179,um,Surface,78,1000196486,203648,
4.09443,um,Surface,78,1000190045,203649,
4.77956,um,Surface,78,1000190049,203650,
4.18939,um,Surface,78,1000191553,203651,
5.43121,um,Surface,78,1000190044,203652,
4.33809,um,Surface,78,1000190046,203653,
5.02994,um,Surface,78,1000195204,203654,
3.90138,um,Surface,78,1000190037,203655,
4.3882,um,Surface,78,1000190051,203656,
4.18844,um,Surface,78,1000190047,203657,
4.57625,um,Surface,78,1000190335,203658,
3.31864,um,Surface,78,1000192085,203659,
3.9302,um,Surface,78,1000203471,203660,
1.98026,um,Surface,78,1000190057,203661,
4.69723,um,Surface,78,1000192570,203662,
5.20498,um,Surface,78,1000195763,203663,
4.65852,um,Surface,78,1000190066,203664,
3.51391,um,Surface,78,1000201142,203665,
5.09264,um,Surface,78,1000190195,203666,
3.20737,um,Surface,78,1000195947,203667,
4.34122,um,Surface,78,1000203270,203668,
4.84265,um,Surface,78,1000190333,203669,
4.77519,um,Surface,78,1000190054,203670,
5.0725,um,Surface,78,1000190056,203671,
4.57239,um,Surface,78,1000199172,203672,
2.24784,um,Surface,78,1000190042,203673,
4.28475,um,Surface,78,1000190064,203674,
3.90554,um,Surface,78,1000201530,203675,
5.71314,um,Surface,78,1000190062,203676,
3.88438,um,Surface,78,1000190050,203677,
4.29677,um,Surface,78,1000190065,203678,
1.98032,um,Surface,78,1000190063,203679,
4.63152,um,Surface,78,1000190059,203680,
4.32966,um,Surface,78,1000190060,203681,
4.15328,um,Surface,78,1000190072,203682,
4.57411,um,Surface,78,1000202138,203683,
4.43369,um,Surface,78,1000190061,203684,
4.91753,um,Surface,78,1000198817,203685,
4.17214,um,Surface,78,1000190077,203686,
5.83893,um,Surface,78,1000190074,203687,
4.31517,um,Surface,78,1000190073,203688,
3.90718,um,Surface,78,1000190082,203689,
4.05814,um,Surface,78,1000198439,203690,
5.21555,um,Surface,78,1000190068,203691,
4.24515,um,Surface,78,1000190070,203692,
5.71042,um,Surface,78,1000190071,203693,
3.17176,um,Surface,78,1000196718,203694,
4.27669,um,Surface,78,1000190083,203695,
4.92874,um,Surface,78,1000190081,203696,
5.15776,um,Surface,78,1000190099,203697,
4.17948,um,Surface,78,1000195602,203698,
3.72619,um,Surface,78,1000190075,203699,
5.44873,um,Surface,78,1000190067,203700,
4.20041,um,Surface,78,1000190069,203701,
4.38163,um,Surface,78,1000190084,203702,
4.2911,um,Surface,78,1000190088,203703,
2.99739,um,Surface,78,1000190086,203704,
4.36987,um,Surface,78,1000195584,203705,
4.07569,um,Surface,78,1000190091,203706,
4.35798,um,Surface,78,1000190669,203707,
4.282,um,Surface,78,1000199013,203708,
4.73164,um,Surface,78,1000190093,203709,
4.1698,um,Surface,78,1000190087,203710,
4.22475,um,Surface,78,1000190085,203711,
3.90586,um,Surface,78,1000190095,203712,
5.22588,um,Surface,78,1000190094,203713,
5.10038,um,Surface,78,1000198245,203714,
4.89395,um,Surface,78,1000191426,203715,
2.73391,um,Surface,78,1000202374,203716,
4.68646,um,Surface,78,1000203528,203717,
5.43139,um,Surface,78,1000190097,203718,
4.28294,um,Surface,78,1000190102,203719,
4.55238,um,Surface,78,1000190090,203720,
4.90598,um,Surface,78,1000190104,203721,
5.20056,um,Surface,78,1000190107,203722,
4.50309,um,Surface,78,1000190089,203723,
4.77063,um,Surface,78,1000192278,203724,
4.98033,um,Surface,78,1000190375,203725,
1.98028,um,Surface,78,1000190522,203726,
4.54213,um,Surface,78,1000190103,203727,
1.9803,um,Surface,78,1000190079,203728,
5.06279,um,Surface,78,1000193832,203729,
2.64016,um,Surface,78,1000191964,203730,
3.94742,um,Surface,78,1000190105,203731,
3.42514,um,Surface,78,1000192988,203732,
3.12451,um,Surface,78,1000190108,203733,
4.71451,um,Surface,78,1000190098,203734,
4.27874,um,Surface,78,1000190101,203735,
4.88819,um,Surface,78,1000190125,203736,
4.8666,um,Surface,78,1000190106,203737,
4.63393,um,Surface,78,1000190110,203738,
4.29425,um,Surface,78,1000190100,203739,
4.21898,um,Surface,78,1000190259,203740,
4.62885,um,Surface,78,1000190096,203741,
3.61828,um,Surface,78,1000196380,203742,
5.14665,um,Surface,78,1000195637,203743,
4.24068,um,Surface,78,1000191975,203744,
4.79579,um,Surface,78,1000190112,203745,
4.33491,um,Surface,78,1000190115,203746,
4.91579,um,Surface,78,1000190109,203747,
4.04551,um,Surface,78,1000190113,203748,
4.92164,um,Surface,78,1000203158,203749,
3.76852,um,Surface,78,1000203559,203750,
5.15008,um,Surface,78,1000190118,203751,
3.37167,um,Surface,78,1000190114,203752,
3.85669,um,Surface,78,1000192642,203753,
3.65493,um,Surface,78,1000190120,203754,
4.01647,um,Surface,78,1000196586,203755,
4.15256,um,Surface,78,1000190123,203756,
4.00697,um,Surface,78,1000190121,203757,
3.7364,um,Surface,78,1000190714,203758,
4.21343,um,Surface,78,1000190117,203759,
1.9803,um,Surface,78,1000190116,203760,
4.91284,um,Surface,78,1000190124,203761,
4.23754,um,Surface,78,1000190128,203762,
4.66882,um,Surface,78,1000190859,203763,
4.04432,um,Surface,78,1000190119,203764,
4.22229,um,Surface,78,1000190129,203765,
4.79451,um,Surface,78,1000190126,203766,
4.78158,um,Surface,78,1000192658,203767,
4.21454,um,Surface,78,1000190127,203768,
4.23384,um,Surface,78,1000190133,203769,
4.19385,um,Surface,78,1000190416,203770,
5.10051,um,Surface,78,1000190130,203771,
1.9803,um,Surface,78,1000197926,203772,
5.07398,um,Surface,78,1000190131,203773,
3.144,um,Surface,78,1000194594,203774,
5.45639,um,Surface,78,1000190132,203775,
5.04783,um,Surface,78,1000191996,203776,
4.56811,um,Surface,78,1000190138,203777,
4.09973,um,Surface,78,1000190134,203778,
4.1595,um,Surface,78,1000200471,203779,
3.16046,um,Surface,78,1000190140,203780,
2.44634,um,Surface,78,1000190137,203781,
4.11228,um,Surface,78,1000190139,203782,
4.26037,um,Surface,79,1000190018,203783,
4.85204,um,Surface,79,1000191368,203784,
4.85714,um,Surface,79,1000202819,203785,
4.89609,um,Surface,79,1000190020,203786,
5.16586,um,Surface,79,1000190016,203787,
4.85536,um,Surface,79,1000191677,203788,
5.00203,um,Surface,79,1000194091,203789,
4.11789,um,Surface,79,1000190014,203790,
4.73398,um,Surface,79,1000190013,203791,
4.28389,um,Surface,79,1000190284,203792,
4.89483,um,Surface,79,1000190015,203793,
5.68407,um,Surface,79,1000190011,203794,
4.62851,um,Surface,79,1000190010,203795,
3.78021,um,Surface,79,1000203216,203796,
3.98448,um,Surface,79,1000190294,203797,
3.85313,um,Surface,79,1000195511,203798,
2.28979,um,Surface,79,1000203799,203799,
3.62756,um,Surface,79,1000192353,203800,
5.29383,um,Surface,79,1000190007,203801,
5.2825,um,Surface,79,1000190586,203802,
4.84044,um,Surface,79,1000190009,203803,
4.26461,um,Surface,79,1000190008,203804,
4.25268,um,Surface,79,1000201669,203805,
4.03178,um,Surface,79,1000190590,203806,
5.3811,um,Surface,79,1000190005,203807,
4.17839,um,Surface,79,1000191370,203808,
5.14927,um,Surface,79,1000190159,203809,
4.08883,um,Surface,79,1000203810,203810,
5.05186,um,Surface,79,1000190019,203811,
4.27759,um,Surface,79,1000190904,203812,
4.29787,um,Surface,79,1000190024,203813,
4.45882,um,Surface,79,1000191695,203814,
6.45968,um,Surface,79,1000191698,203815,
3.5079,um,Surface,79,1000190039,203816,
5.0115,um,Surface,79,1000190040,203817,
4.27694,um,Surface,79,1000191540,203818,
1.98029,um,Surface,79,1000190029,203819,
4.10909,um,Surface,79,1000190031,203820,
2.96659,um,Surface,79,1000190034,203821,
4.07739,um,Surface,79,1000190026,203822,
4.34199,um,Surface,79,1000190030,203823,
5.90775,um,Surface,79,1000190022,203824,
3.69541,um,Surface,79,1000202265,203825,
3.51675,um,Surface,79,1000190028,203826,
4.28052,um,Surface,79,1000202864,203827,
5.38294,um,Surface,79,1000190023,203828,
4.47308,um,Surface,79,1000190041,203829,
4.4403,um,Surface,79,1000199550,203830,
4.16122,um,Surface,79,1000190597,203831,
4.79633,um,Surface,79,1000190035,203832,
4.90233,um,Surface,79,1000190027,203833,
4.21466,um,Surface,79,1000190048,203834,
1.98032,um,Surface,79,1000190321,203835,
3.02607,um,Surface,79,1000203836,203836,
3.23239,um,Surface,79,1000190052,203837,
5.7462,um,Surface,79,1000195356,203838,
4.30672,um,Surface,79,1000191553,203839,
4.81547,um,Surface,79,1000190036,203840,
4.15314,um,Surface,79,1000200298,203841,
4.24169,um,Surface,79,1000190749,203842,
4.24676,um,Surface,79,1000190047,203843,
3.80485,um,Surface,79,1000196486,203844,
4.96389,um,Surface,79,1000191060,203845,
5.42111,um,Surface,79,1000190049,203846,
3.31375,um,Surface,79,1000190045,203847,
4.28005,um,Surface,79,1000190044,203848,
4.09353,um,Surface,79,1000190051,203849,
6.31569,um,Surface,79,1000190043,203850,
4.447,um,Surface,79,1000190037,203851,
2.83872,um,Surface,79,1000190057,203852,
4.67538,um,Surface,79,1000192570,203853,
3.88144,um,Surface,79,1000203471,203854,
4.28825,um,Surface,79,1000195204,203855,
4.17882,um,Surface,79,1000190046,203856,
4.49687,um,Surface,79,1000195763,203857,
2.55545,um,Surface,79,1000190033,203858,
4.26891,um,Surface,79,1000203270,203859,
3.38424,um,Surface,79,1000192085,203860,
4.15774,um,Surface,79,1000190335,203861,
4.88506,um,Surface,79,1000190333,203862,
4.04755,um,Surface,79,1000190066,203863,
6.02737,um,Surface,79,1000190062,203864,
5.01013,um,Surface,79,1000190195,203865,
3.86258,um,Surface,79,1000201142,203866,
3.46849,um,Surface,79,1000195947,203867,
5.31571,um,Surface,79,1000190054,203868,
3.89401,um,Surface,79,1000199172,203869,
2.56608,um,Surface,79,1000190042,203870,
4.51585,um,Surface,79,1000190056,203871,
4.06458,um,Surface,79,1000201530,203872,
4.27792,um,Surface,79,1000190064,203873,
4.50416,um,Surface,79,1000190059,203874,
4.98184,um,Surface,79,1000202138,203875,
4.23398,um,Surface,79,1000190061,203876,
4.19953,um,Surface,79,1000190060,203877,
4.17769,um,Surface,79,1000190072,203878,
5.02918,um,Surface,79,1000190065,203879,
2.74916,um,Surface,79,1000190063,203880,
4.32413,um,Surface,79,1000190050,203881,
5.52885,um,Surface,79,1000190074,203882,
2.95266,um,Surface,79,1000196718,203883,
4.32717,um,Surface,79,1000190073,203884,
3.92163,um,Surface,79,1000190082,203885,
4.53245,um,Surface,79,1000190077,203886,
4.26868,um,Surface,79,1000190069,203887,
5.19731,um,Surface,79,1000190068,203888,
4.23843,um,Surface,79,1000190070,203889,
5.79253,um,Surface,79,1000190083,203890,
4.43748,um,Surface,79,1000195602,203891,
6.06066,um,Surface,79,1000190071,203892,
3.84433,um,Surface,79,1000190075,203893,
5.29497,um,Surface,79,1000190067,203894,
4.87695,um,Surface,79,1000198817,203895,
3.93437,um,Surface,79,1000198439,203896,
3.78156,um,Surface,79,1000190086,203897,
4.72119,um,Surface,79,1000190081,203898,
4.38101,um,Surface,79,1000195584,203899,
4.01334,um,Surface,79,1000190078,203900,
5.09198,um,Surface,79,1000190099,203901,
3.1112,um,Surface,79,1000190669,203902,
5.47441,um,Surface,79,1000199013,203903,
4.885,um,Surface,79,1000190088,203904,
4.2512,um,Surface,79,1000190084,203905,
4.20534,um,Surface,79,1000190090,203906,
4.17809,um,Surface,79,1000190085,203907,
5.0706,um,Surface,79,1000198245,203908,
3.96487,um,Surface,79,1000190095,203909,
3.86792,um,Surface,79,1000190091,203910,
4.21623,um,Surface,79,1000190102,203911,
5.2466,um,Surface,79,1000190097,203912,
5.37768,um,Surface,79,1000190094,203913,
4.55764,um,Surface,79,1000190087,203914,
3.82199,um,Surface,79,1000203528,203915,
6.0961,um,Surface,79,1000190093,203916,
4.68911,um,Surface,79,1000192278,203917,
5.55774,um,Surface,79,1000190375,203918,
1.98028,um,Surface,79,1000190522,203919,
3.69865,um,Surface,79,1000202374,203920,
4.76874,um,Surface,79,1000191426,203921,
5.40627,um,Surface,79,1000190104,203922,
3.44368,um,Surface,79,1000191964,203923,
4.6048,um,Surface,79,1000190107,203924,
4.43058,um,Surface,79,1000190089,203925,
4.06067,um,Surface,79,1000190098,203926,
1.9803,um,Surface,79,1000190079,203927,
3.21644,um,Surface,79,1000190108,203928,
5.14193,um,Surface,79,1000193832,203929,
4.2976,um,Surface,79,1000190105,203930,
5.39633,um,Surface,79,1000190106,203931,
4.3739,um,Surface,79,1000190110,203932,
5.20636,um,Surface,79,1000190100,203933,
5.8747,um,Surface,79,1000190125,203934,
4.64223,um,Surface,79,1000190103,203935,
4.34935,um,Surface,79,1000196380,203936,
4.47758,um,Surface,79,1000190109,203937,
5.15183,um,Surface,79,1000190113,203938,
5.25244,um,Surface,79,1000195637,203939,
5.1532,um,Surface,79,1000190112,203940,
4.23224,um,Surface,79,1000190115,203941,
3.96431,um,Surface,79,1000190096,203942,
4.07282,um,Surface,79,1000190259,203943,
5.08282,um,Surface,79,1000190118,203944,
4.24556,um,Surface,79,1000192642,203945,
3.3041,um,Surface,79,1000190114,203946,
4.16961,um,Surface,79,1000191975,203947,
3.42471,um,Surface,79,1000190714,203948,
4.22797,um,Surface,79,1000190117,203949,
1.9803,um,Surface,79,1000190116,203950,
4.55205,um,Surface,79,1000203559,203951,
4.37071,um,Surface,79,1000203158,203952,
4.15663,um,Surface,79,1000190859,203953,
3.59724,um,Surface,79,1000190119,203954,
3.57852,um,Surface,79,1000190120,203955,
4.14662,um,Surface,79,1000196586,203956,
4.044,um,Surface,79,1000190123,203957,
3.78234,um,Surface,79,1000190124,203958,
4.31539,um,Surface,79,1000190128,203959,
4.48103,um,Surface,79,1000190129,203960,
5.33024,um,Surface,79,1000190131,203961,
5.21707,um,Surface,79,1000190126,203962,
4.43061,um,Surface,79,1000192658,203963,
4.28522,um,Surface,79,1000190127,203964,
4.18347,um,Surface,79,1000190138,203965,
4.03886,um,Surface,79,1000190134,203966,
4.01994,um,Surface,79,1000190133,203967,
4.59451,um,Surface,79,1000190416,203968,
4.85608,um,Surface,79,1000190130,203969,
3.57974,um,Surface,79,1000194594,203970,
4.50137,um,Surface,79,1000190132,203971,
4.34429,um,Surface,79,1000191996,203972,
2.86095,um,Surface,79,1000190140,203973,
2.98283,um,Surface,79,1000193884,203974,
3.67591,um,Surface,79,1000190137,203975,
4.30459,um,Surface,79,1000190139,203976,
3.95512,um,Surface,79,1000200471,203977,
4.52642,um,Surface,80,1000190009,203978,
4.28002,um,Surface,80,1000190008,203979,
3.97708,um,Surface,80,1000201669,203980,
4.23944,um,Surface,80,1000190590,203981,
4.52494,um,Surface,80,1000190005,203982,
4.22871,um,Surface,80,1000190006,203983,
3.16917,um,Surface,80,1000203799,203984,
3.35398,um,Surface,80,1000192353,203985,
5.59526,um,Surface,80,1000190007,203986,
5.28915,um,Surface,80,1000190586,203987,
4.27982,um,Surface,80,1000190010,203988,
3.35081,um,Surface,80,1000203216,203989,
4.22307,um,Surface,80,1000190294,203990,
5.18563,um,Surface,80,1000195511,203991,
4.02953,um,Surface,80,1000190014,203992,
4.74527,um,Surface,80,1000190013,203993,
4.33289,um,Surface,80,1000190284,203994,
6.07992,um,Surface,80,1000190011,203995,
4.31805,um,Surface,80,1000190015,203996,
4.86123,um,Surface,80,1000202819,203997,
5.03908,um,Surface,80,1000190020,203998,
4.61347,um,Surface,80,1000190016,203999,
5.67906,um,Surface,80,1000191677,204000,
5.31946,um,Surface,80,1000194091,204001,
4.70305,um,Surface,80,1000190019,204002,
4.19384,um,Surface,80,1000190904,204003,
4.23678,um,Surface,80,1000190018,204004,
3.916,um,Surface,80,1000191368,204005,
5.10488,um,Surface,80,1000190024,204006,
4.42419,um,Surface,80,1000191695,204007,
4.96927,um,Surface,80,1000190040,204008,
2.8873,um,Surface,80,1000190039,204009,
4.00245,um,Surface,80,1000191370,204010,
4.3286,um,Surface,80,1000190159,204011,
3.30164,um,Surface,80,1000190028,204012,
4.27723,um,Surface,80,1000191540,204013,
3.96186,um,Surface,80,1000190034,204014,
7.23115,um,Surface,80,1000191698,204015,
3.7067,um,Surface,80,1000190031,204016,
4.90524,um,Surface,80,1000190023,204017,
4.22821,um,Surface,80,1000190030,204018,
5.8382,um,Surface,80,1000190022,204019,
3.05236,um,Surface,80,1000190029,204020,
5.14094,um,Surface,80,1000190027,204021,
3.88578,um,Surface,80,1000200911,204022,
3.78862,um,Surface,80,1000190026,204023,
4.89834,um,Surface,80,1000202864,204024,
5.05931,um,Surface,80,1000190038,204025,
4.00439,um,Surface,80,1000190597,204026,
4.3011,um,Surface,80,1000199550,204027,
4.30015,um,Surface,80,1000190035,204028,
4.94859,um,Surface,80,1000190041,204029,
5.08622,um,Surface,80,1000195356,204030,
5.15534,um,Surface,80,1000191060,204031,
4.20304,um,Surface,80,1000190749,204032,
4.2717,um,Surface,80,1000190036,204033,
3.83239,um,Surface,80,1000190052,204034,
3.7187,um,Surface,80,1000203836,204035,
4.93166,um,Surface,80,1000190049,204036,
4.05072,um,Surface,80,1000196486,204037,
5.38478,um,Surface,80,1000190045,204038,
3.93302,um,Surface,80,1000190048,204039,
4.28312,um,Surface,80,1000191553,204040,
4.24599,um,Surface,80,1000190046,204041,
3.78316,um,Surface,80,1000190051,204042,
4.80962,um,Surface,80,1000195204,204043,
4.30107,um,Surface,80,1000190037,204044,
4.14308,um,Surface,80,1000190047,204045,
5.942,um,Surface,80,1000190043,204046,
2.71618,um,Surface,80,1000192085,204047,
3.37002,um,Surface,80,1000190057,204048,
4.43364,um,Surface,80,1000190335,204049,
3.93232,um,Surface,80,1000192570,204050,
4.10357,um,Surface,80,1000203471,204051,
5.25165,um,Surface,80,1000190044,204052,
4.24801,um,Surface,80,1000190064,204053,
4.11995,um,Surface,80,1000190066,204054,
4.29424,um,Surface,80,1000201142,204055,
4.89111,um,Surface,80,1000190195,204056,
5.25336,um,Surface,80,1000195763,204057,
3.58913,um,Surface,80,1000195947,204058,
4.38105,um,Surface,80,1000203270,204059,
4.72222,um,Surface,80,1000190056,204060,
4.72275,um,Surface,80,1000199172,204061,
6.14802,um,Surface,80,1000190054,204062,
2.87463,um,Surface,80,1000190042,204063,
4.04205,um,Surface,80,1000201530,204064,
4.73653,um,Surface,80,1000190333,204065,
6.14446,um,Surface,80,1000190062,204066,
1.98032,um,Surface,80,1000190063,204067,
4.57678,um,Surface,80,1000202138,204068,
5.61973,um,Surface,80,1000190059,204069,
4.73468,um,Surface,80,1000190061,204070,
4.45707,um,Surface,80,1000190060,204071,
4.31717,um,Surface,80,1000190072,204072,
3.85187,um,Surface,80,1000190050,204073,
4.11534,um,Surface,80,1000190065,204074,
5.14003,um,Surface,80,1000190074,204075,
2.12146,um,Surface,80,1000196718,204076,
4.16088,um,Surface,80,1000190073,204077,
3.94106,um,Surface,80,1000190082,204078,
5.87987,um,Surface,80,1000190083,204079,
4.33044,um,Surface,80,1000190077,204080,
4.54307,um,Surface,80,1000190069,204081,
4.32125,um,Surface,80,1000190070,204082,
5.06096,um,Surface,80,1000190067,204083,
3.37842,um,Surface,80,1000198439,204084,
2.92097,um,Surface,80,1000190099,204085,
3.0857,um,Surface,80,1000204086,204086,
5.29201,um,Surface,80,1000190068,204087,
4.7009,um,Surface,80,1000190081,204088,
5.18152,um,Surface,80,1000195602,204089,
4.01713,um,Surface,80,1000198817,204090,
4.03314,um,Surface,80,1000190075,204091,
6.28603,um,Surface,80,1000190071,204092,
4.46047,um,Surface,80,1000190669,204093,
4.9119,um,Surface,80,1000199013,204094,
3.4531,um,Surface,80,1000190086,204095,
5.18137,um,Surface,80,1000190088,204096,
3.22946,um,Surface,80,1000190084,204097,
4.94638,um,Surface,80,1000190078,204098,
5.90812,um,Surface,80,1000190093,204099,
4.25253,um,Surface,80,1000198245,204100,
4.01231,um,Surface,80,1000203528,204101,
4.18942,um,Surface,80,1000190085,204102,
5.06386,um,Surface,80,1000190091,204103,
4.28795,um,Surface,80,1000190095,204104,
5.37807,um,Surface,80,1000191426,204105,
4.87215,um,Surface,80,1000190375,204106,
5.80867,um,Surface,80,1000190097,204107,
4.12843,um,Surface,80,1000190090,204108,
5.05277,um,Surface,80,1000190102,204109,
4.34164,um,Surface,80,1000190087,204110,
5.49146,um,Surface,80,1000190094,204111,
5.74658,um,Surface,80,1000190107,204112,
4.37091,um,Surface,80,1000192278,204113,
4.53529,um,Surface,80,1000190089,204114,
1.98028,um,Surface,80,1000190522,204115,
4.21635,um,Surface,80,1000190103,204116,
4.33458,um,Surface,80,1000190098,204117,
1.9803,um,Surface,80,1000190079,204118,
2.9048,um,Surface,80,1000191964,204119,
4.22117,um,Surface,80,1000190104,204120,
4.68614,um,Surface,80,1000190105,204121,
5.70613,um,Surface,80,1000190125,204122,
4.69957,um,Surface,80,1000190100,204123,
4.30478,um,Surface,80,1000190110,204124,
1.98029,um,Surface,80,1000190108,204125,
2.63981,um,Surface,80,1000192988,204126,
4.78908,um,Surface,80,1000193832,204127,
3.9936,um,Surface,80,1000190096,204128,
5.16636,um,Surface,80,1000195637,204129,
5.48024,um,Surface,80,1000190106,204130,
3.42138,um,Surface,80,1000196380,204131,
5.44975,um,Surface,80,1000190112,204132,
4.23427,um,Surface,80,1000190115,204133,
4.8462,um,Surface,80,1000190259,204134,
4.58507,um,Surface,80,1000190113,204135,
4.85485,um,Surface,80,1000190118,204136,
3.89087,um,Surface,80,1000203158,204137,
1.98032,um,Surface,80,1000190114,204138,
4.60395,um,Surface,80,1000191975,204139,
3.53792,um,Surface,80,1000195291,204140,
4.21715,um,Surface,80,1000190117,204141,
4.93885,um,Surface,80,1000203559,204142,
3.2351,um,Surface,80,1000190714,204143,
2.18037,um,Surface,80,1000190116,204144,
4.73926,um,Surface,80,1000192642,204145,
4.43226,um,Surface,80,1000190859,204146,
4.28833,um,Surface,80,1000190128,204147,
5.97953,um,Surface,80,1000190124,204148,
3.87169,um,Surface,80,1000190119,204149,
4.12392,um,Surface,80,1000190123,204150,
4.08303,um,Surface,80,1000196586,204151,
4.02883,um,Surface,80,1000190129,204152,
4.28627,um,Surface,80,1000190131,204153,
4.84914,um,Surface,80,1000190126,204154,
3.75844,um,Surface,80,1000192658,204155,
4.16144,um,Surface,80,1000190127,204156,
4.11867,um,Surface,80,1000190134,204157,
4.10027,um,Surface,80,1000190133,204158,
4.19189,um,Surface,80,1000190416,204159,
1.98028,um,Surface,80,1000197926,204160,
4.74571,um,Surface,80,1000190130,204161,
3.18978,um,Surface,80,1000204162,204162,
5.37724,um,Surface,80,1000190132,204163,
4.99606,um,Surface,80,1000190135,204164,
4.57673,um,Surface,80,1000191996,204165,
4.49302,um,Surface,80,1000190138,204166,
4.16666,um,Surface,80,1000190140,204167,
3.0363,um,Surface,80,1000193884,204168,
4.37231,um,Surface,80,1000194594,204169,
3.23167,um,Surface,80,1000190137,204170,
4.07805,um,Surface,80,1000190139,204171,
3.19231,um,Surface,80,1000200471,204172,
4.30774,um,Surface,81,1000190008,204173,
4.77584,um,Surface,81,1000190009,204174,
4.69824,um,Surface,81,1000201669,204175,
1.98026,um,Surface,81,1000190590,204176,
4.30252,um,Surface,81,1000190005,204177,
4.09036,um,Surface,81,1000190006,204178,
3.2219,um,Surface,81,1000203799,204179,
3.36484,um,Surface,81,1000192353,204180,
5.10296,um,Surface,81,1000190007,204181,
4.82811,um,Surface,81,1000190586,204182,
5.50012,um,Surface,81,1000203216,204183,
5.02196,um,Surface,81,1000190010,204184,
4.31347,um,Surface,81,1000190015,204185,
4.23956,um,Surface,81,1000190294,204186,
4.7087,um,Surface,81,1000195511,204187,
4.10313,um,Surface,81,1000190014,204188,
5.27122,um,Surface,81,1000190013,204189,
4.56501,um,Surface,81,1000190284,204190,
5.19891,um,Surface,81,1000190011,204191,
4.0954,um,Surface,81,1000191368,204192,
4.94979,um,Surface,81,1000202819,204193,
5.27333,um,Surface,81,1000190016,204194,
4.32248,um,Surface,81,1000190020,204195,
4.37352,um,Surface,81,1000191677,204196,
5.22749,um,Surface,81,1000194091,204197,
5.13052,um,Surface,81,1000190019,204198,
4.01753,um,Surface,81,1000190904,204199,
4.28204,um,Surface,81,1000190018,204200,
1.98028,um,Surface,81,1000190025,204201,
4.67594,um,Surface,81,1000191695,204202,
6.48712,um,Surface,81,1000191698,204203,
3.05985,um,Surface,81,1000190039,204204,
4.32096,um,Surface,81,1000190040,204205,
5.31103,um,Surface,81,1000190159,204206,
4.35287,um,Surface,81,1000203810,204207,
4.13953,um,Surface,81,1000191540,204208,
3.88936,um,Surface,81,1000190028,204209,
4.01276,um,Surface,81,1000190034,204210,
4.82021,um,Surface,81,1000190024,204211,
4.26867,um,Surface,81,1000190031,204212,
5.41914,um,Surface,81,1000191370,204213,
4.60907,um,Surface,81,1000190030,204214,
4.35952,um,Surface,81,1000190023,204215,
