
Displacement Delta Length
 ==================== 
Displacement Delta Length,Unit,Category,Time,TrackID,ID,
0,um,Surface,1,1000190061,190061,
0,um,Surface,1,1000190062,190062,
0,um,Surface,1,1000190063,190063,
0,um,Surface,1,1000190064,190064,
0,um,Surface,1,1000190065,190065,
0,um,Surface,1,1000190066,190066,
0,um,Surface,1,1000190067,190067,
0,um,Surface,1,1000190068,190068,
0,um,Surface,1,1000190069,190069,
0,um,Surface,1,1000190070,190070,
0,um,Surface,1,1000190071,190071,
0,um,Surface,1,1000190072,190072,
0,um,Surface,1,1000190073,190073,
0,um,Surface,1,1000190074,190074,
0,um,Surface,1,1000190075,190075,
0,um,Surface,1,1000190076,190076,
0,um,Surface,1,1000190077,190077,
0,um,Surface,1,1000190078,190078,
0,um,Surface,1,1000190079,190079,
0,um,Surface,1,1000190080,190080,
0,um,Surface,1,1000190081,190081,
0,um,Surface,1,1000190082,190082,
0,um,Surface,1,1000190083,190083,
0,um,Surface,1,1000190084,190084,
0,um,Surface,1,1000190085,190085,
0,um,Surface,1,1000190086,190086,
0,um,Surface,1,1000190087,190087,
0,um,Surface,1,1000190088,190088,
0,um,Surface,1,1000190089,190089,
0,um,Surface,1,1000190090,190090,
0,um,Surface,1,1000190091,190091,
0,um,Surface,1,1000190092,190092,
0,um,Surface,1,1000190093,190093,
0,um,Surface,1,1000190094,190094,
0,um,Surface,1,1000190095,190095,
0,um,Surface,1,1000190096,190096,
0,um,Surface,1,1000190097,190097,
0,um,Surface,1,1000190098,190098,
0,um,Surface,1,1000190099,190099,
0,um,Surface,1,1000190100,190100,
0,um,Surface,1,1000190101,190101,
0,um,Surface,1,1000190102,190102,
0,um,Surface,1,1000190103,190103,
0,um,Surface,1,1000190104,190104,
0,um,Surface,1,1000190105,190105,
0,um,Surface,1,1000190106,190106,
0,um,Surface,1,1000190107,190107,
0,um,Surface,1,1000190108,190108,
0,um,Surface,1,1000190109,190109,
0,um,Surface,1,1000190110,190110,
0,um,Surface,1,1000190111,190111,
0,um,Surface,1,1000190112,190112,
0,um,Surface,1,1000190113,190113,
0,um,Surface,1,1000190114,190114,
0,um,Surface,1,1000190115,190115,
0,um,Surface,1,1000190116,190116,
0,um,Surface,1,1000190117,190117,
0,um,Surface,1,1000190118,190118,
0,um,Surface,1,1000190119,190119,
0,um,Surface,1,1000190120,190120,
0,um,Surface,1,1000190121,190121,
0,um,Surface,1,1000190122,190122,
0,um,Surface,1,1000190123,190123,
0,um,Surface,1,1000190124,190124,
0,um,Surface,1,1000190125,190125,
0,um,Surface,1,1000190126,190126,
0,um,Surface,1,1000190127,190127,
0,um,Surface,1,1000190128,190128,
0,um,Surface,1,1000190129,190129,
0,um,Surface,1,1000190130,190130,
0,um,Surface,1,1000190131,190131,
0,um,Surface,1,1000190132,190132,
0,um,Surface,1,1000190133,190133,
0,um,Surface,1,1000190134,190134,
0,um,Surface,1,1000190135,190135,
0,um,Surface,1,1000190136,190136,
0,um,Surface,1,1000190137,190137,
0,um,Surface,1,1000190138,190138,
0,um,Surface,1,1000190139,190139,
0,um,Surface,1,1000190140,190140,
3.46934,um,Surface,2,1000190005,190141,
1.80864,um,Surface,2,1000190006,190142,
7.09229,um,Surface,2,1000190008,190143,
6.5239,um,Surface,2,1000190009,190144,
4.62303,um,Surface,2,1000190010,190145,
2.37459,um,Surface,2,1000190011,190146,
1.4787,um,Surface,2,1000190012,190147,
4.50813,um,Surface,2,1000190007,190148,
3.93064,um,Surface,2,1000190013,190149,
6.7067,um,Surface,2,1000190015,190150,
7.00713,um,Surface,2,1000190014,190151,
2.08574,um,Surface,2,1000190016,190152,
4.93906,um,Surface,2,1000190017,190153,
5.07326,um,Surface,2,1000190020,190154,
4.1302,um,Surface,2,1000190022,190155,
2.25492,um,Surface,2,1000190023,190156,
1.34741,um,Surface,2,1000190018,190157,
3.70612,um,Surface,2,1000190019,190158,
0,um,Surface,2,1000190159,190159,
4.8376,um,Surface,2,1000190021,190160,
3.01948,um,Surface,2,1000190031,190161,
5.93941,um,Surface,2,1000190024,190162,
2.00165,um,Surface,2,1000190025,190163,
1.07454,um,Surface,2,1000190026,190164,
7.37713,um,Surface,2,1000190034,190165,
8.19971,um,Surface,2,1000190027,190166,
4.0179,um,Surface,2,1000190030,190167,
4.17888,um,Surface,2,1000190028,190168,
2.33218,um,Surface,2,1000190029,190169,
2.88332,um,Surface,2,1000190036,190170,
3.28919,um,Surface,2,1000190040,190171,
5.6795,um,Surface,2,1000190037,190172,
1.98892,um,Surface,2,1000190032,190173,
7.92984,um,Surface,2,1000190038,190174,
3.5305,um,Surface,2,1000190041,190175,
4.45165,um,Surface,2,1000190035,190176,
13.3074,um,Surface,2,1000190033,190177,
3.69515,um,Surface,2,1000190042,190178,
1.29598,um,Surface,2,1000190043,190179,
2.59021,um,Surface,2,1000190039,190180,
2.01935,um,Surface,2,1000190045,190181,
4.05582,um,Surface,2,1000190046,190182,
5.44694,um,Surface,2,1000190047,190183,
0.674204,um,Surface,2,1000190049,190184,
4.84817,um,Surface,2,1000190050,190185,
3.71423,um,Surface,2,1000190051,190186,
3.72274,um,Surface,2,1000190044,190187,
2.96493,um,Surface,2,1000190052,190188,
2.53244,um,Surface,2,1000190048,190189,
4.24561,um,Surface,2,1000190053,190190,
1.35369,um,Surface,2,1000190055,190191,
1.83874,um,Surface,2,1000190054,190192,
4.20743,um,Surface,2,1000190058,190193,
3.1775,um,Surface,2,1000190057,190194,
0,um,Surface,2,1000190195,190195,
1.66896,um,Surface,2,1000190063,190196,
1.26465,um,Surface,2,1000190062,190197,
9.79432,um,Surface,2,1000190056,190198,
4.72914,um,Surface,2,1000190064,190199,
5.16737,um,Surface,2,1000190059,190200,
2.91662,um,Surface,2,1000190065,190201,
3.03815,um,Surface,2,1000190061,190202,
4.07559,um,Surface,2,1000190060,190203,
3.28791,um,Surface,2,1000190066,190204,
4.76001,um,Surface,2,1000190069,190205,
2.38796,um,Surface,2,1000190073,190206,
3.16517,um,Surface,2,1000190072,190207,
4.46866,um,Surface,2,1000190068,190208,
2.0626,um,Surface,2,1000190067,190209,
2.79965,um,Surface,2,1000190071,190210,
3.77566,um,Surface,2,1000190077,190211,
3.03058,um,Surface,2,1000190078,190212,
2.70314,um,Surface,2,1000190075,190213,
3.50903,um,Surface,2,1000190070,190214,
1.89929,um,Surface,2,1000190080,190215,
2.32264,um,Surface,2,1000190081,190216,
2.57326,um,Surface,2,1000190076,190217,
5.71706,um,Surface,2,1000190074,190218,
7.56546,um,Surface,2,1000190082,190219,
6.41051,um,Surface,2,1000190087,190220,
4.64104,um,Surface,2,1000190088,190221,
2.82578,um,Surface,2,1000190079,190222,
2.75658,um,Surface,2,1000190083,190223,
1.56494,um,Surface,2,1000190091,190224,
3.16499,um,Surface,2,1000190092,190225,
4.56936,um,Surface,2,1000190093,190226,
3.99432,um,Surface,2,1000190084,190227,
0.688315,um,Surface,2,1000190085,190228,
1.41864,um,Surface,2,1000190095,190229,
9.86439,um,Surface,2,1000190089,190230,
10.3952,um,Surface,2,1000190086,190231,
2.86768,um,Surface,2,1000190090,190232,
4.19606,um,Surface,2,1000190097,190233,
5.2097,um,Surface,2,1000190098,190234,
8.60384,um,Surface,2,1000190094,190235,
3.26211,um,Surface,2,1000190096,190236,
2.75937,um,Surface,2,1000190099,190237,
7.8112,um,Surface,2,1000190102,190238,
2.19278,um,Surface,2,1000190100,190239,
3.61059,um,Surface,2,1000190103,190240,
2.93259,um,Surface,2,1000190104,190241,
5.36855,um,Surface,2,1000190105,190242,
4.39268,um,Surface,2,1000190107,190243,
0.818095,um,Surface,2,1000190110,190244,
4.71893,um,Surface,2,1000190101,190245,
4.79316,um,Surface,2,1000190108,190246,
1.51596,um,Surface,2,1000190106,190247,
4.57425,um,Surface,2,1000190109,190248,
3.29407,um,Surface,2,1000190111,190249,
3.08062,um,Surface,2,1000190113,190250,
2.64333,um,Surface,2,1000190114,190251,
2.24749,um,Surface,2,1000190112,190252,
2.46251,um,Surface,2,1000190115,190253,
2.35624,um,Surface,2,1000190118,190254,
4.08054,um,Surface,2,1000190123,190255,
0.865451,um,Surface,2,1000190124,190256,
1.17209,um,Surface,2,1000190117,190257,
2.94684,um,Surface,2,1000190116,190258,
0,um,Surface,2,1000190259,190259,
7.19781,um,Surface,2,1000190128,190260,
1.61133,um,Surface,2,1000190119,190261,
8.80146,um,Surface,2,1000190120,190262,
2.58624,um,Surface,2,1000190122,190263,
1.87947,um,Surface,2,1000190121,190264,
1.06785,um,Surface,2,1000190125,190265,
4.52583,um,Surface,2,1000190126,190266,
4.97156,um,Surface,2,1000190127,190267,
3.14031,um,Surface,2,1000190134,190268,
4.75801,um,Surface,2,1000190135,190269,
3.07456,um,Surface,2,1000190130,190270,
2.57066,um,Surface,2,1000190131,190271,
4.78437,um,Surface,2,1000190133,190272,
4.89771,um,Surface,2,1000190129,190273,
2.10989,um,Surface,2,1000190136,190274,
3.6378,um,Surface,2,1000190137,190275,
3.19226,um,Surface,2,1000190138,190276,
2.61997,um,Surface,2,1000190132,190277,
0.83498,um,Surface,2,1000190139,190278,
3.4299,um,Surface,2,1000190140,190279,
5.72312,um,Surface,3,1000190048,190280,
13.8442,um,Surface,4,1000190009,190281,
2.12271,um,Surface,4,1000190005,190282,
3.35372,um,Surface,4,1000190006,190283,
0,um,Surface,4,1000190284,190284,
6.75019,um,Surface,4,1000190012,190285,
25.4676,um,Surface,4,1000190008,190286,
5.29687,um,Surface,4,1000190007,190287,
3.24839,um,Surface,4,1000190015,190288,
3.64296,um,Surface,4,1000190014,190289,
2.85684,um,Surface,4,1000190010,190290,
1.842,um,Surface,4,1000190011,190291,
12.0148,um,Surface,4,1000190016,190292,
3.60337,um,Surface,4,1000190013,190293,
0,um,Surface,4,1000190294,190294,
3.50681,um,Surface,4,1000190018,190295,
4.98179,um,Surface,4,1000190020,190296,
6.33025,um,Surface,4,1000190017,190297,
4.35834,um,Surface,4,1000190023,190298,
3.47238,um,Surface,4,1000190022,190299,
2.5044,um,Surface,4,1000190019,190300,
0,um,Surface,4,1000190301,190301,
3.33508,um,Surface,4,1000190159,190302,
2.22975,um,Surface,4,1000190021,190303,
0.733367,um,Surface,4,1000190031,190304,
2.53208,um,Surface,4,1000190024,190305,
5.66809,um,Surface,4,1000190025,190306,
20.1195,um,Surface,4,1000190027,190307,
6.3953,um,Surface,4,1000190028,190308,
11.0348,um,Surface,4,1000190026,190309,
1.4303,um,Surface,4,1000190030,190310,
1.56304,um,Surface,4,1000190029,190311,
6.73182,um,Surface,4,1000190032,190312,
4.37813,um,Surface,4,1000190034,190313,
1.27852,um,Surface,4,1000190035,190314,
3.9225,um,Surface,4,1000190040,190315,
3.79058,um,Surface,4,1000190041,190316,
3.49043,um,Surface,4,1000190033,190317,
2.48471,um,Surface,4,1000190037,190318,
4.54299,um,Surface,4,1000190038,190319,
4.29248,um,Surface,4,1000190039,190320,
0,um,Surface,4,1000190321,190321,
4.80297,um,Surface,4,1000190036,190322,
2.64277,um,Surface,4,1000190046,190323,
9.27233,um,Surface,4,1000190042,190324,
1.44883,um,Surface,4,1000190043,190325,
1.76605,um,Surface,4,1000190051,190326,
4.38648,um,Surface,4,1000190045,190327,
4.29702,um,Surface,4,1000190047,190328,
14.8705,um,Surface,4,1000190049,190329,
9.27417,um,Surface,4,1000190053,190330,
6.72264,um,Surface,4,1000190050,190331,
2.77214,um,Surface,4,1000190044,190332,
0,um,Surface,4,1000190333,190333,
0.908898,um,Surface,4,1000190052,190334,
0,um,Surface,4,1000190335,190335,
3.48688,um,Surface,4,1000190048,190336,
0,um,Surface,4,1000190337,190337,
16.1656,um,Surface,4,1000190058,190338,
3.00794,um,Surface,4,1000190055,190339,
3.06636,um,Surface,4,1000190195,190340,
5.21639,um,Surface,4,1000190064,190341,
1.40304,um,Surface,4,1000190054,190342,
0.892241,um,Surface,4,1000190057,190343,
2.5793,um,Surface,4,1000190060,190344,
1.08879,um,Surface,4,1000190063,190345,
7.53277,um,Surface,4,1000190056,190346,
1.73955,um,Surface,4,1000190062,190347,
5.65534,um,Surface,4,1000190061,190348,
1.44435,um,Surface,4,1000190059,190349,
2.86538,um,Surface,4,1000190065,190350,
3.98451,um,Surface,4,1000190071,190351,
7.75434,um,Surface,4,1000190072,190352,
1.22255,um,Surface,4,1000190069,190353,
2.42825,um,Surface,4,1000190077,190354,
2.53016,um,Surface,4,1000190067,190355,
2.05038,um,Surface,4,1000190073,190356,
1.40074,um,Surface,4,1000190066,190357,
3.03308,um,Surface,4,1000190068,190358,
7.39542,um,Surface,4,1000190070,190359,
3.86529,um,Surface,4,1000190075,190360,
3.33249,um,Surface,4,1000190078,190361,
0.808476,um,Surface,4,1000190082,190362,
2.88324,um,Surface,4,1000190083,190363,
5.35499,um,Surface,4,1000190074,190364,
3.27945,um,Surface,4,1000190081,190365,
2.51391,um,Surface,4,1000190076,190366,
4.97642,um,Surface,4,1000190088,190367,
1.15958,um,Surface,4,1000190079,190368,
2.18936,um,Surface,4,1000190080,190369,
8.80542,um,Surface,4,1000190087,190370,
10.3587,um,Surface,4,1000190084,190371,
1.67999,um,Surface,4,1000190092,190372,
4.05221,um,Surface,4,1000190093,190373,
11.6598,um,Surface,4,1000190085,190374,
0,um,Surface,4,1000190375,190375,
2.50231,um,Surface,4,1000190095,190376,
4.62574,um,Surface,4,1000190086,190377,
9.93145,um,Surface,4,1000190090,190378,
1.37929,um,Surface,4,1000190091,190379,
1.46095,um,Surface,4,1000190098,190380,
3.50751,um,Surface,4,1000190094,190381,
1.92082,um,Surface,4,1000190096,190382,
18.9173,um,Surface,4,1000190089,190383,
9.18458,um,Surface,4,1000190108,190384,
1.93843,um,Surface,4,1000190103,190385,
1.86338,um,Surface,4,1000190104,190386,
0.795642,um,Surface,4,1000190097,190387,
1.35532,um,Surface,4,1000190105,190388,
1.03634,um,Surface,4,1000190100,190389,
3.21409,um,Surface,4,1000190101,190390,
5.56858,um,Surface,4,1000190102,190391,
5.79866,um,Surface,4,1000190115,190392,
4.30138,um,Surface,4,1000190109,190393,
0.825253,um,Surface,4,1000190110,190394,
9.49549,um,Surface,4,1000190106,190395,
10.3414,um,Surface,4,1000190107,190396,
4.0059,um,Surface,4,1000190113,190397,
8.45876,um,Surface,4,1000190114,190398,
19.0231,um,Surface,4,1000190259,190399,
2.10566,um,Surface,4,1000190112,190400,
2.37649,um,Surface,4,1000190111,190401,
1.14929,um,Surface,4,1000190116,190402,
9.55121,um,Surface,4,1000190124,190403,
1.33387,um,Surface,4,1000190118,190404,
2.62701,um,Surface,4,1000190119,190405,
3.9319,um,Surface,4,1000190122,190406,
4.33304,um,Surface,4,1000190121,190407,
15.0508,um,Surface,4,1000190120,190408,
2.59868,um,Surface,4,1000190123,190409,
0.988843,um,Surface,4,1000190117,190410,
5.54155,um,Surface,4,1000190126,190411,
3.60913,um,Surface,4,1000190128,190412,
4.40957,um,Surface,4,1000190127,190413,
1.80933,um,Surface,4,1000190130,190414,
4.3456,um,Surface,4,1000190131,190415,
0,um,Surface,4,1000190416,190416,
4.23031,um,Surface,4,1000190125,190417,
5.19484,um,Surface,4,1000190134,190418,
4.59832,um,Surface,4,1000190135,190419,
2.15541,um,Surface,4,1000190133,190420,
4.09496,um,Surface,4,1000190129,190421,
19.711,um,Surface,4,1000190136,190422,
13.0047,um,Surface,4,1000190137,190423,
5.58408,um,Surface,4,1000190138,190424,
2.50709,um,Surface,4,1000190132,190425,
2.24273,um,Surface,4,1000190139,190426,
7.6997,um,Surface,4,1000190140,190427,
2.3412,um,Surface,5,1000190012,190428,
4.54615,um,Surface,5,1000190008,190429,
1.35229,um,Surface,5,1000190007,190430,
6.24822,um,Surface,5,1000190009,190431,
0.997215,um,Surface,5,1000190005,190432,
1.35118,um,Surface,5,1000190006,190433,
3.24996,um,Surface,5,1000190015,190434,
1.99317,um,Surface,5,1000190014,190435,
0.645534,um,Surface,5,1000190010,190436,
2.99675,um,Surface,5,1000190011,190437,
3.52457,um,Surface,5,1000190284,190438,
3.24289,um,Surface,5,1000190013,190439,
3.09249,um,Surface,5,1000190294,190440,
3.59284,um,Surface,5,1000190017,190441,
3.85699,um,Surface,5,1000190016,190442,
4.57494,um,Surface,5,1000190019,190443,
2.6054,um,Surface,5,1000190018,190444,
2.38067,um,Surface,5,1000190020,190445,
0.463581,um,Surface,5,1000190159,190446,
0.803077,um,Surface,5,1000190021,190447,
2.79089,um,Surface,5,1000190023,190448,
2.55516,um,Surface,5,1000190022,190449,
6.71807,um,Surface,5,1000190024,190450,
6.72026,um,Surface,5,1000190301,190451,
5.47738,um,Surface,5,1000190025,190452,
3.23438,um,Surface,5,1000190028,190453,
0.983407,um,Surface,5,1000190026,190454,
6.91067,um,Surface,5,1000190031,190455,
2.72575,um,Surface,5,1000190029,190456,
4.65657,um,Surface,5,1000190030,190457,
2.55549,um,Surface,5,1000190032,190458,
10.5965,um,Surface,5,1000190033,190459,
11.2998,um,Surface,5,1000190027,190460,
3.15172,um,Surface,5,1000190034,190461,
1.09587,um,Surface,5,1000190037,190462,
1.8896,um,Surface,5,1000190035,190463,
1.94357,um,Surface,5,1000190041,190464,
3.6503,um,Surface,5,1000190036,190465,
1.67627,um,Surface,5,1000190043,190466,
0.79603,um,Surface,5,1000190039,190467,
1.41997,um,Surface,5,1000190038,190468,
0.792842,um,Surface,5,1000190040,190469,
3.49185,um,Surface,5,1000190046,190470,
12.648,um,Surface,5,1000190049,190471,
7.99859,um,Surface,5,1000190042,190472,
1.67952,um,Surface,5,1000190051,190473,
1.57577,um,Surface,5,1000190050,190474,
2.12932,um,Surface,5,1000190045,190475,
3.2225,um,Surface,5,1000190047,190476,
2.92387,um,Surface,5,1000190335,190477,
2.09029,um,Surface,5,1000190048,190478,
4.74675,um,Surface,5,1000190053,190479,
3.30134,um,Surface,5,1000190044,190480,
12.5595,um,Surface,5,1000190337,190481,
0.323452,um,Surface,5,1000190333,190482,
1.00417,um,Surface,5,1000190052,190483,
5.33476,um,Surface,5,1000190058,190484,
1.86667,um,Surface,5,1000190057,190485,
1.18976,um,Surface,5,1000190055,190486,
1.39644,um,Surface,5,1000190063,190487,
3.76879,um,Surface,5,1000190056,190488,
1.33181,um,Surface,5,1000190195,190489,
2.28326,um,Surface,5,1000190064,190490,
1.54744,um,Surface,5,1000190054,190491,
3.5376,um,Surface,5,1000190061,190492,
4.0668,um,Surface,5,1000190060,190493,
1.04773,um,Surface,5,1000190062,190494,
2.63919,um,Surface,5,1000190065,190495,
1.42009,um,Surface,5,1000190059,190496,
2.77879,um,Surface,5,1000190068,190497,
1.6184,um,Surface,5,1000190072,190498,
2.86692,um,Surface,5,1000190069,190499,
1.65652,um,Surface,5,1000190070,190500,
2.44129,um,Surface,5,1000190067,190501,
3.4326,um,Surface,5,1000190066,190502,
2.36173,um,Surface,5,1000190073,190503,
1.57606,um,Surface,5,1000190071,190504,
3.37684,um,Surface,5,1000190082,190505,
3.57516,um,Surface,5,1000190076,190506,
1.26767,um,Surface,5,1000190078,190507,
1.1387,um,Surface,5,1000190077,190508,
3.16414,um,Surface,5,1000190080,190509,
2.36653,um,Surface,5,1000190074,190510,
5.56205,um,Surface,5,1000190075,190511,
1.13985,um,Surface,5,1000190081,190512,
5.69505,um,Surface,5,1000190083,190513,
4.45539,um,Surface,5,1000190085,190514,
8.25004,um,Surface,5,1000190093,190515,
0.87719,um,Surface,5,1000190088,190516,
1.73434,um,Surface,5,1000190079,190517,
2.54986,um,Surface,5,1000190091,190518,
6.15967,um,Surface,5,1000190087,190519,
0.277037,um,Surface,5,1000190092,190520,
4.01078,um,Surface,5,1000190084,190521,
0,um,Surface,5,1000190522,190522,
3.85482,um,Surface,5,1000190095,190523,
0.836155,um,Surface,5,1000190086,190524,
3.79762,um,Surface,5,1000190090,190525,
2.49551,um,Surface,5,1000190094,190526,
1.87835,um,Surface,5,1000190096,190527,
1.48938,um,Surface,5,1000190375,190528,
5.80268,um,Surface,5,1000190089,190529,
4.76985,um,Surface,5,1000190108,190530,
1.98249,um,Surface,5,1000190104,190531,
3.31323,um,Surface,5,1000190098,190532,
1.64788,um,Surface,5,1000190097,190533,
3.39708,um,Surface,5,1000190105,190534,
3.33534,um,Surface,5,1000190101,190535,
8.05429,um,Surface,5,1000190107,190536,
2.79037,um,Surface,5,1000190100,190537,
4.82971,um,Surface,5,1000190102,190538,
2.44866,um,Surface,5,1000190103,190539,
3.64419,um,Surface,5,1000190106,190540,
2.34614,um,Surface,5,1000190110,190541,
1.83774,um,Surface,5,1000190109,190542,
2.97231,um,Surface,5,1000190113,190543,
1.00286,um,Surface,5,1000190111,190544,
2.35838,um,Surface,5,1000190112,190545,
2.72635,um,Surface,5,1000190114,190546,
14.8365,um,Surface,5,1000190259,190547,
5.17973,um,Surface,5,1000190115,190548,
6.11255,um,Surface,5,1000190124,190549,
2.04413,um,Surface,5,1000190118,190550,
3.04519,um,Surface,5,1000190123,190551,
4.24812,um,Surface,5,1000190121,190552,
1.38807,um,Surface,5,1000190117,190553,
2.01703,um,Surface,5,1000190116,190554,
1.15773,um,Surface,5,1000190127,190555,
4.11959,um,Surface,5,1000190128,190556,
3.94766,um,Surface,5,1000190119,190557,
5.38055,um,Surface,5,1000190122,190558,
4.96702,um,Surface,5,1000190120,190559,
5.69098,um,Surface,5,1000190125,190560,
4.55966,um,Surface,5,1000190126,190561,
2.62179,um,Surface,5,1000190133,190562,
1.39269,um,Surface,5,1000190130,190563,
0.957673,um,Surface,5,1000190131,190564,
6.38721,um,Surface,5,1000190416,190565,
4.4221,um,Surface,5,1000190135,190566,
2.92864,um,Surface,5,1000190134,190567,
2.32983,um,Surface,5,1000190129,190568,
5.76882,um,Surface,5,1000190137,190569,
2.61212,um,Surface,5,1000190138,190570,
2.48771,um,Surface,5,1000190132,190571,
1.70862,um,Surface,5,1000190139,190572,
3.08385,um,Surface,5,1000190140,190573,
4.89383,um,Surface,5,1000190136,190574,
4.98866,um,Surface,6,1000190016,190575,
0.380977,um,Surface,6,1000190013,190576,
2.27505,um,Surface,6,1000190294,190577,
5.18539,um,Surface,6,1000190014,190578,
3.37215,um,Surface,6,1000190015,190579,
2.72696,um,Surface,6,1000190010,190580,
15.1045,um,Surface,6,1000190284,190581,
1.29332,um,Surface,6,1000190011,190582,
8.48713,um,Surface,6,1000190012,190583,
16.6898,um,Surface,6,1000190008,190584,
0.344128,um,Surface,6,1000190007,190585,
0,um,Surface,6,1000190586,190586,
1.9675,um,Surface,6,1000190009,190587,
2.00523,um,Surface,6,1000190005,190588,
0.284951,um,Surface,6,1000190006,190589,
0,um,Surface,6,1000190590,190590,
2.42018,um,Surface,6,1000190017,190591,
1.09051,um,Surface,6,1000190019,190592,
2.09292,um,Surface,6,1000190018,190593,
3.98598,um,Surface,6,1000190020,190594,
3.76586,um,Surface,6,1000190159,190595,
0.52988,um,Surface,6,1000190021,190596,
0,um,Surface,6,1000190597,190597,
0.61848,um,Surface,6,1000190023,190598,
10.7262,um,Surface,6,1000190022,190599,
1.84023,um,Surface,6,1000190024,190600,
3.19599,um,Surface,6,1000190301,190601,
2.28395,um,Surface,6,1000190025,190602,
2.84348,um,Surface,6,1000190029,190603,
4.17299,um,Surface,6,1000190026,190604,
4.76043,um,Surface,6,1000190031,190605,
4.31517,um,Surface,6,1000190033,190606,
6.69726,um,Surface,6,1000190034,190607,
2.98206,um,Surface,6,1000190028,190608,
2.28941,um,Surface,6,1000190030,190609,
2.64225,um,Surface,6,1000190041,190610,
0.374427,um,Surface,6,1000190032,190611,
10.4848,um,Surface,6,1000190027,190612,
1.90816,um,Surface,6,1000190040,190613,
0.863106,um,Surface,6,1000190037,190614,
2.62349,um,Surface,6,1000190036,190615,
3.02233,um,Surface,6,1000190035,190616,
2.4029,um,Surface,6,1000190046,190617,
1.3423,um,Surface,6,1000190043,190618,
1.26316,um,Surface,6,1000190039,190619,
2.72996,um,Surface,6,1000190038,190620,
13.4268,um,Surface,6,1000190049,190621,
13.0806,um,Surface,6,1000190042,190622,
0.678194,um,Surface,6,1000190045,190623,
4.46762,um,Surface,6,1000190047,190624,
2.52162,um,Surface,6,1000190048,190625,
6.43074,um,Surface,6,1000190053,190626,
0.767966,um,Surface,6,1000190044,190627,
0.907048,um,Surface,6,1000190050,190628,
1.02059,um,Surface,6,1000190051,190629,
6.19869,um,Surface,6,1000190052,190630,
0.961097,um,Surface,6,1000190335,190631,
1.7578,um,Surface,6,1000190055,190632,
2.05641,um,Surface,6,1000190333,190633,
3.43157,um,Surface,6,1000190337,190634,
4.77569,um,Surface,6,1000190064,190635,
0.640217,um,Surface,6,1000190195,190636,
3.20509,um,Surface,6,1000190058,190637,
3.45115,um,Surface,6,1000190054,190638,
0.417913,um,Surface,6,1000190057,190639,
0.623622,um,Surface,6,1000190062,190640,
2.48066,um,Surface,6,1000190060,190641,
1.5172,um,Surface,6,1000190063,190642,
3.92014,um,Surface,6,1000190065,190643,
1.83512,um,Surface,6,1000190056,190644,
7.23359,um,Surface,6,1000190059,190645,
3.11125,um,Surface,6,1000190061,190646,
1.71147,um,Surface,6,1000190069,190647,
1.18373,um,Surface,6,1000190066,190648,
1.53194,um,Surface,6,1000190071,190649,
3.38417,um,Surface,6,1000190073,190650,
1.88859,um,Surface,6,1000190068,190651,
2.42821,um,Surface,6,1000190072,190652,
4.28224,um,Surface,6,1000190070,190653,
1.23429,um,Surface,6,1000190078,190654,
2.93318,um,Surface,6,1000190067,190655,
2.30459,um,Surface,6,1000190077,190656,
1.019,um,Surface,6,1000190082,190657,
