
Intensity Min Ch=2 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
2,,Surface,2,Image 1,1,1000190005,190005,
6,,Surface,2,Image 1,1,1000190006,190006,
3,,Surface,2,Image 1,1,1000190007,190007,
1,,Surface,2,Image 1,1,1000190008,190008,
3,,Surface,2,Image 1,1,1000190009,190009,
5,,Surface,2,Image 1,1,1000190010,190010,
1,,Surface,2,Image 1,1,1000190011,190011,
3,,Surface,2,Image 1,1,1000190012,190012,
1,,Surface,2,Image 1,1,1000190013,190013,
3,,Surface,2,Image 1,1,1000190014,190014,
3,,Surface,2,Image 1,1,1000190015,190015,
1,,Surface,2,Image 1,1,1000190016,190016,
5,,Surface,2,Image 1,1,1000190017,190017,
4,,Surface,2,Image 1,1,1000190018,190018,
4,,Surface,2,Image 1,1,1000190019,190019,
4,,Surface,2,Image 1,1,1000190020,190020,
3,,Surface,2,Image 1,1,1000190021,190021,
1,,Surface,2,Image 1,1,1000190022,190022,
2,,Surface,2,Image 1,1,1000190023,190023,
2,,Surface,2,Image 1,1,1000190024,190024,
2,,Surface,2,Image 1,1,1000190025,190025,
3,,Surface,2,Image 1,1,1000190026,190026,
3,,Surface,2,Image 1,1,1000190027,190027,
3,,Surface,2,Image 1,1,1000190028,190028,
0,,Surface,2,Image 1,1,1000190029,190029,
2,,Surface,2,Image 1,1,1000190030,190030,
4,,Surface,2,Image 1,1,1000190031,190031,
4,,Surface,2,Image 1,1,1000190032,190032,
3,,Surface,2,Image 1,1,1000190033,190033,
3,,Surface,2,Image 1,1,1000190034,190034,
2,,Surface,2,Image 1,1,1000190035,190035,
7,,Surface,2,Image 1,1,1000190036,190036,
6,,Surface,2,Image 1,1,1000190037,190037,
3,,Surface,2,Image 1,1,1000190038,190038,
4,,Surface,2,Image 1,1,1000190039,190039,
1,,Surface,2,Image 1,1,1000190040,190040,
2,,Surface,2,Image 1,1,1000190041,190041,
5,,Surface,2,Image 1,1,1000190042,190042,
4,,Surface,2,Image 1,1,1000190043,190043,
2,,Surface,2,Image 1,1,1000190044,190044,
3,,Surface,2,Image 1,1,1000190045,190045,
1,,Surface,2,Image 1,1,1000190046,190046,
3,,Surface,2,Image 1,1,1000190047,190047,
0,,Surface,2,Image 1,1,1000190048,190048,
1,,Surface,2,Image 1,1,1000190049,190049,
7,,Surface,2,Image 1,1,1000190050,190050,
3,,Surface,2,Image 1,1,1000190051,190051,
5,,Surface,2,Image 1,1,1000190052,190052,
3,,Surface,2,Image 1,1,1000190053,190053,
5,,Surface,2,Image 1,1,1000190054,190054,
4,,Surface,2,Image 1,1,1000190055,190055,
2,,Surface,2,Image 1,1,1000190056,190056,
2,,Surface,2,Image 1,1,1000190057,190057,
3,,Surface,2,Image 1,1,1000190058,190058,
4,,Surface,2,Image 1,1,1000190059,190059,
3,,Surface,2,Image 1,1,1000190060,190060,
2,,Surface,2,Image 1,1,1000190061,190061,
0,,Surface,2,Image 1,1,1000190062,190062,
0,,Surface,2,Image 1,1,1000190063,190063,
1,,Surface,2,Image 1,1,1000190064,190064,
6,,Surface,2,Image 1,1,1000190065,190065,
1,,Surface,2,Image 1,1,1000190066,190066,
3,,Surface,2,Image 1,1,1000190067,190067,
2,,Surface,2,Image 1,1,1000190068,190068,
3,,Surface,2,Image 1,1,1000190069,190069,
0,,Surface,2,Image 1,1,1000190070,190070,
3,,Surface,2,Image 1,1,1000190071,190071,
3,,Surface,2,Image 1,1,1000190072,190072,
3,,Surface,2,Image 1,1,1000190073,190073,
1,,Surface,2,Image 1,1,1000190074,190074,
4,,Surface,2,Image 1,1,1000190075,190075,
8,,Surface,2,Image 1,1,1000190076,190076,
3,,Surface,2,Image 1,1,1000190077,190077,
3,,Surface,2,Image 1,1,1000190078,190078,
4,,Surface,2,Image 1,1,1000190079,190079,
4,,Surface,2,Image 1,1,1000190080,190080,
2,,Surface,2,Image 1,1,1000190081,190081,
2,,Surface,2,Image 1,1,1000190082,190082,
3,,Surface,2,Image 1,1,1000190083,190083,
0,,Surface,2,Image 1,1,1000190084,190084,
3,,Surface,2,Image 1,1,1000190085,190085,
6,,Surface,2,Image 1,1,1000190086,190086,
2,,Surface,2,Image 1,1,1000190087,190087,
2,,Surface,2,Image 1,1,1000190088,190088,
4,,Surface,2,Image 1,1,1000190089,190089,
5,,Surface,2,Image 1,1,1000190090,190090,
3,,Surface,2,Image 1,1,1000190091,190091,
3,,Surface,2,Image 1,1,1000190092,190092,
1,,Surface,2,Image 1,1,1000190093,190093,
3,,Surface,2,Image 1,1,1000190094,190094,
0,,Surface,2,Image 1,1,1000190095,190095,
9,,Surface,2,Image 1,1,1000190096,190096,
1,,Surface,2,Image 1,1,1000190097,190097,
3,,Surface,2,Image 1,1,1000190098,190098,
