
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
5,,Surface,4,Image 1,1,1000190005,190005,
3,,Surface,4,Image 1,1,1000190006,190006,
17,,Surface,4,Image 1,1,1000190007,190007,
10,,Surface,4,Image 1,1,1000190008,190008,
9,,Surface,4,Image 1,1,1000190009,190009,
8,,Surface,4,Image 1,1,1000190010,190010,
13,,Surface,4,Image 1,1,1000190011,190011,
16,,Surface,4,Image 1,1,1000190012,190012,
8,,Surface,4,Image 1,1,1000190013,190013,
5,,Surface,4,Image 1,1,1000190014,190014,
4,,Surface,4,Image 1,1,1000190015,190015,
3,,Surface,4,Image 1,1,1000190016,190016,
9,,Surface,4,Image 1,1,1000190017,190017,
12,,Surface,4,Image 1,1,1000190018,190018,
6,,Surface,4,Image 1,1,1000190019,190019,
4,,Surface,4,Image 1,1,1000190020,190020,
6,,Surface,4,Image 1,1,1000190021,190021,
5,,Surface,4,Image 1,1,1000190022,190022,
4,,Surface,4,Image 1,1,1000190023,190023,
6,,Surface,4,Image 1,1,1000190024,190024,
8,,Surface,4,Image 1,1,1000190025,190025,
9,,Surface,4,Image 1,1,1000190026,190026,
5,,Surface,4,Image 1,1,1000190027,190027,
12,,Surface,4,Image 1,1,1000190028,190028,
3,,Surface,4,Image 1,1,1000190029,190029,
22,,Surface,4,Image 1,1,1000190030,190030,
7,,Surface,4,Image 1,1,1000190031,190031,
9,,Surface,4,Image 1,1,1000190032,190032,
6,,Surface,4,Image 1,1,1000190033,190033,
3,,Surface,4,Image 1,1,1000190034,190034,
6,,Surface,4,Image 1,1,1000190035,190035,
6,,Surface,4,Image 1,1,1000190036,190036,
5,,Surface,4,Image 1,1,1000190037,190037,
5,,Surface,4,Image 1,1,1000190038,190038,
9,,Surface,4,Image 1,1,1000190039,190039,
9,,Surface,4,Image 1,1,1000190040,190040,
7,,Surface,4,Image 1,1,1000190041,190041,
9,,Surface,4,Image 1,1,1000190042,190042,
11,,Surface,4,Image 1,1,1000190043,190043,
6,,Surface,4,Image 1,1,1000190044,190044,
3,,Surface,4,Image 1,1,1000190045,190045,
6,,Surface,4,Image 1,1,1000190046,190046,
3,,Surface,4,Image 1,1,1000190047,190047,
3,,Surface,4,Image 1,1,1000190048,190048,
5,,Surface,4,Image 1,1,1000190049,190049,
5,,Surface,4,Image 1,1,1000190050,190050,
6,,Surface,4,Image 1,1,1000190051,190051,
9,,Surface,4,Image 1,1,1000190052,190052,
6,,Surface,4,Image 1,1,1000190053,190053,
10,,Surface,4,Image 1,1,1000190054,190054,
10,,Surface,4,Image 1,1,1000190055,190055,
14,,Surface,4,Image 1,1,1000190056,190056,
6,,Surface,4,Image 1,1,1000190057,190057,
6,,Surface,4,Image 1,1,1000190058,190058,
9,,Surface,4,Image 1,1,1000190059,190059,
6,,Surface,4,Image 1,1,1000190060,190060,
4,,Surface,4,Image 1,1,1000190061,190061,
3,,Surface,4,Image 1,1,1000190062,190062,
6,,Surface,4,Image 1,1,1000190063,190063,
5,,Surface,4,Image 1,1,1000190064,190064,
7,,Surface,4,Image 1,1,1000190065,190065,
76,,Surface,4,Image 1,1,1000190066,190066,
8,,Surface,4,Image 1,1,1000190067,190067,
3,,Surface,4,Image 1,1,1000190068,190068,
4,,Surface,4,Image 1,1,1000190069,190069,
