
Volume
 ==================== 
Volume,Unit,Category,Time,TrackID,ID,
3095.21,um^3,Surface,4,1000245316,245434,
2379.7,um^3,Surface,5,1000190301,245435,
88220.5,um^3,Surface,5,1000190301,245436,
2803.48,um^3,Surface,5,1000193132,245437,
50240.9,um^3,Surface,5,1000193132,245438,
194536,um^3,Surface,5,1000195915,245439,
378.73,um^3,Surface,5,1000195915,245440,
102.684,um^3,Surface,5,1000195915,245441,
303.346,um^3,Surface,5,1000195915,245442,
322.122,um^3,Surface,5,1000195915,245443,
75194.1,um^3,Surface,5,1000195915,245444,
131.54,um^3,Surface,5,1000206340,245445,
110.621,um^3,Surface,5,1000206340,245446,
27655.7,um^3,Surface,5,1000206340,245447,
26324.5,um^3,Surface,5,1000206977,245448,
590.757,um^3,Surface,5,1000206340,245449,
17976.4,um^3,Surface,5,1000209032,245450,
24264.5,um^3,Surface,5,1000210450,245451,
761.833,um^3,Surface,5,1000195915,245452,
11062.1,um^3,Surface,5,1000195915,245453,
28108.7,um^3,Surface,5,1000195915,245454,
29995.8,um^3,Surface,5,1000215281,245455,
101.862,um^3,Surface,5,1000195915,245456,
10422.8,um^3,Surface,5,1000215281,245457,
27288.9,um^3,Surface,5,1000195915,245458,
37226.4,um^3,Surface,5,1000195915,245459,
103.927,um^3,Surface,5,1000195915,245460,
38071.3,um^3,Surface,5,1000221774,245461,
127.156,um^3,Surface,5,1000224278,245462,
376.334,um^3,Surface,5,1000224278,245463,
61136.2,um^3,Surface,5,1000224278,245464,
89.3471,um^3,Surface,5,1000228125,245465,
4038,um^3,Surface,5,1000228125,245466,
285.011,um^3,Surface,5,1000228125,245467,
83165,um^3,Surface,5,1000228125,245468,
1081.8,um^3,Surface,5,1000228125,245469,
243.276,um^3,Surface,5,1000235535,245470,
6590.43,um^3,Surface,5,1000235535,245471,
23361.1,um^3,Surface,5,1000235535,245472,
158.829,um^3,Surface,5,1000228125,245473,
40812.8,um^3,Surface,5,1000228125,245474,
35795.4,um^3,Surface,5,1000228125,245475,
2033.51,um^3,Surface,5,1000235535,245476,
10686.2,um^3,Surface,5,1000244591,245477,
3242.54,um^3,Surface,5,1000245316,245478,
2544.64,um^3,Surface,6,1000190301,245479,
86858.1,um^3,Surface,6,1000190301,245480,
154.056,um^3,Surface,6,1000193132,245481,
2805.57,um^3,Surface,6,1000193132,245482,
50027.1,um^3,Surface,6,1000193132,245483,
198776,um^3,Surface,6,1000195915,245484,
248.736,um^3,Surface,6,1000195915,245485,
267.795,um^3,Surface,6,1000195915,245486,
225.171,um^3,Surface,6,1000195915,245487,
455.044,um^3,Surface,6,1000195915,245488,
77387.6,um^3,Surface,6,1000195915,245489,
112.123,um^3,Surface,6,1000206340,245490,
128.838,um^3,Surface,6,1000206340,245491,
27823.1,um^3,Surface,6,1000206340,245492,
26930.8,um^3,Surface,6,1000206977,245493,
596.453,um^3,Surface,6,1000206340,245494,
18079.9,um^3,Surface,6,1000209032,245495,
24068.3,um^3,Surface,6,1000210450,245496,
769.353,um^3,Surface,6,1000195915,245497,
11355.6,um^3,Surface,6,1000195915,245498,
28633,um^3,Surface,6,1000195915,245499,
30635.2,um^3,Surface,6,1000215281,245500,
92.9195,um^3,Surface,6,1000195915,245501,
10680,um^3,Surface,6,1000215281,245502,
27196.4,um^3,Surface,6,1000195915,245503,
36295.8,um^3,Surface,6,1000195915,245504,
37984,um^3,Surface,6,1000221774,245505,
180.688,um^3,Surface,6,1000224278,245506,
386.356,um^3,Surface,6,1000224278,245507,
60998.1,um^3,Surface,6,1000224278,245508,
85.0058,um^3,Surface,6,1000228125,245509,
439,um^3,Surface,6,1000228125,245510,
84668.9,um^3,Surface,6,1000228125,245511,
1156.24,um^3,Surface,6,1000228125,245512,
409.762,um^3,Surface,6,1000235535,245513,
5308.58,um^3,Surface,6,1000235535,245514,
23832.4,um^3,Surface,6,1000235535,245515,
701.995,um^3,Surface,6,1000228125,245516,
39446.9,um^3,Surface,6,1000228125,245517,
35622,um^3,Surface,6,1000228125,245518,
1644.68,um^3,Surface,6,1000235535,245519,
10707.8,um^3,Surface,6,1000244591,245520,
3337.17,um^3,Surface,6,1000245316,245521,
2464.8,um^3,Surface,7,1000190301,245522,
86399.9,um^3,Surface,7,1000190301,245523,
3053.75,um^3,Surface,7,1000193132,245524,
50501.7,um^3,Surface,7,1000193132,245525,
196450,um^3,Surface,7,1000195915,245526,
286.373,um^3,Surface,7,1000195915,245527,
119.633,um^3,Surface,7,1000195915,245528,
130.329,um^3,Surface,7,1000195915,245529,
641.42,um^3,Surface,7,1000195915,245530,
76068.8,um^3,Surface,7,1000195915,245531,
117.116,um^3,Surface,7,1000206340,245532,
27709.2,um^3,Surface,7,1000206340,245533,
121.88,um^3,Surface,7,1000206977,245534,
26505.7,um^3,Surface,7,1000206977,245535,
606.126,um^3,Surface,7,1000206340,245536,
17682.6,um^3,Surface,7,1000209032,245537,
23658,um^3,Surface,7,1000210450,245538,
735.504,um^3,Surface,7,1000195915,245539,
11280.1,um^3,Surface,7,1000195915,245540,
28146.7,um^3,Surface,7,1000195915,245541,
33561.5,um^3,Surface,7,1000215281,245542,
54.9999,um^3,Surface,7,1000195915,245543,
10550.3,um^3,Surface,7,1000215281,245544,
26825.5,um^3,Surface,7,1000195915,245545,
35157.7,um^3,Surface,7,1000195915,245546,
36739.3,um^3,Surface,7,1000221774,245547,
226.239,um^3,Surface,7,1000224278,245548,
375.497,um^3,Surface,7,1000224278,245549,
60031.9,um^3,Surface,7,1000224278,245550,
221.909,um^3,Surface,7,1000228125,245551,
359.822,um^3,Surface,7,1000228125,245552,
85414.1,um^3,Surface,7,1000228125,245553,
1130.68,um^3,Surface,7,1000228125,245554,
5999.43,um^3,Surface,7,1000235535,245555,
23325.5,um^3,Surface,7,1000235535,245556,
172.521,um^3,Surface,7,1000228125,245557,
42307.1,um^3,Surface,7,1000228125,245558,
34923.5,um^3,Surface,7,1000228125,245559,
1416.33,um^3,Surface,7,1000235535,245560,
10681.6,um^3,Surface,7,1000244591,245561,
2822.99,um^3,Surface,7,1000245316,245562,
2422.32,um^3,Surface,8,1000190301,245563,
85773.2,um^3,Surface,8,1000190301,245564,
3159.07,um^3,Surface,8,1000193132,245565,
49382.5,um^3,Surface,8,1000193132,245566,
196123,um^3,Surface,8,1000195915,245567,
302.289,um^3,Surface,8,1000195915,245568,
76993.3,um^3,Surface,8,1000195915,245569,
148.208,um^3,Surface,8,1000206340,245570,
28112.8,um^3,Surface,8,1000206340,245571,
26725.2,um^3,Surface,8,1000206977,245572,
601.073,um^3,Surface,8,1000206340,245573,
17354.6,um^3,Surface,8,1000209032,245574,
23398.5,um^3,Surface,8,1000210450,245575,
695.604,um^3,Surface,8,1000195915,245576,
738.119,um^3,Surface,8,1000195915,245577,
9700.74,um^3,Surface,8,1000195915,245578,
27706,um^3,Surface,8,1000195915,245579,
32217.7,um^3,Surface,8,1000215281,245580,
9352.04,um^3,Surface,8,1000215281,245581,
25960.9,um^3,Surface,8,1000195915,245582,
33622.2,um^3,Surface,8,1000195915,245583,
37219.7,um^3,Surface,8,1000221774,245584,
360.972,um^3,Surface,8,1000224278,245585,
59581.7,um^3,Surface,8,1000224278,245586,
113.999,um^3,Surface,8,1000228125,245587,
324.264,um^3,Surface,8,1000228125,245588,
85218.2,um^3,Surface,8,1000228125,245589,
113.175,um^3,Surface,8,1000228125,245590,
1227.03,um^3,Surface,8,1000228125,245591,
57.9744,um^3,Surface,8,1000235535,245592,
5700.64,um^3,Surface,8,1000235535,245593,
23980,um^3,Surface,8,1000235535,245594,
232.143,um^3,Surface,8,1000228125,245595,
1348.86,um^3,Surface,8,1000228125,245596,
162.879,um^3,Surface,8,1000228125,245597,
782.651,um^3,Surface,8,1000228125,245598,
38297,um^3,Surface,8,1000228125,245599,
1206.39,um^3,Surface,8,1000235535,245600,
35166.6,um^3,Surface,8,1000228125,245601,
329.888,um^3,Surface,8,1000235535,245602,
10601.3,um^3,Surface,8,1000244591,245603,
1659.59,um^3,Surface,8,1000245316,245604,
1438.9,um^3,Surface,8,1000245316,245605,
2475.74,um^3,Surface,9,1000190301,245606,
86006.7,um^3,Surface,9,1000190301,245607,
3198.09,um^3,Surface,9,1000193132,245608,
48345.7,um^3,Surface,9,1000193132,245609,
1238.8,um^3,Surface,9,1000195915,245610,
195756,um^3,Surface,9,1000195915,245611,
316.913,um^3,Surface,9,1000195915,245612,
543.115,um^3,Surface,9,1000195915,245613,
77820.4,um^3,Surface,9,1000195915,245614,
127.354,um^3,Surface,9,1000206340,245615,
135.174,um^3,Surface,9,1000206340,245616,
28111.3,um^3,Surface,9,1000206340,245617,
27126.1,um^3,Surface,9,1000206977,245618,
637.658,um^3,Surface,9,1000206340,245619,
17785,um^3,Surface,9,1000209032,245620,
21876.5,um^3,Surface,9,1000210450,245621,
737.669,um^3,Surface,9,1000195915,245622,
738.28,um^3,Surface,9,1000195915,245623,
10521.7,um^3,Surface,9,1000195915,245624,
27735.3,um^3,Surface,9,1000195915,245625,
225.719,um^3,Surface,9,1000195915,245626,
32259.6,um^3,Surface,9,1000215281,245627,
8791.03,um^3,Surface,9,1000215281,245628,
232.876,um^3,Surface,9,1000215281,245629,
27017.5,um^3,Surface,9,1000195915,245630,
124.286,um^3,Surface,9,1000195915,245631,
33039.9,um^3,Surface,9,1000195915,245632,
37382.5,um^3,Surface,9,1000221774,245633,
924.39,um^3,Surface,9,1000224278,245634,
113.425,um^3,Surface,9,1000224278,245635,
397.299,um^3,Surface,9,1000224278,245636,
59734.3,um^3,Surface,9,1000224278,245637,
224.556,um^3,Surface,9,1000228125,245638,
181.339,um^3,Surface,9,1000228125,245639,
99.1704,um^3,Surface,9,1000228125,245640,
258.336,um^3,Surface,9,1000228125,245641,
83730.8,um^3,Surface,9,1000228125,245642,
1289.51,um^3,Surface,9,1000228125,245643,
290.188,um^3,Surface,9,1000235535,245644,
5813.36,um^3,Surface,9,1000235535,245645,
23661.5,um^3,Surface,9,1000235535,245646,
39876.6,um^3,Surface,9,1000228125,245647,
1207.57,um^3,Surface,9,1000235535,245648,
35635.7,um^3,Surface,9,1000228125,245649,
309.676,um^3,Surface,9,1000235535,245650,
11028.5,um^3,Surface,9,1000244591,245651,
2781.01,um^3,Surface,9,1000245316,245652,
2585.19,um^3,Surface,10,1000190301,245653,
86762.3,um^3,Surface,10,1000190301,245654,
3111.99,um^3,Surface,10,1000193132,245655,
50049.3,um^3,Surface,10,1000193132,245656,
122.661,um^3,Surface,10,1000195915,245657,
193768,um^3,Surface,10,1000195915,245658,
75.1822,um^3,Surface,10,1000195915,245659,
170.517,um^3,Surface,10,1000195915,245660,
467.186,um^3,Surface,10,1000195915,245661,
77575,um^3,Surface,10,1000195915,245662,
126.331,um^3,Surface,10,1000206340,245663,
89.1301,um^3,Surface,10,1000206340,245664,
27664.3,um^3,Surface,10,1000206340,245665,
128.904,um^3,Surface,10,1000206977,245666,
26312.3,um^3,Surface,10,1000206977,245667,
577.452,um^3,Surface,10,1000206340,245668,
18186.1,um^3,Surface,10,1000209032,245669,
22106.6,um^3,Surface,10,1000210450,245670,
691.513,um^3,Surface,10,1000195915,245671,
691.272,um^3,Surface,10,1000195915,245672,
10321.7,um^3,Surface,10,1000195915,245673,
27945.5,um^3,Surface,10,1000195915,245674,
33145.3,um^3,Surface,10,1000215281,245675,
112.575,um^3,Surface,10,1000195915,245676,
7460.98,um^3,Surface,10,1000215281,245677,
27165.9,um^3,Surface,10,1000195915,245678,
144.355,um^3,Surface,10,1000195915,245679,
33800.3,um^3,Surface,10,1000195915,245680,
37733.5,um^3,Surface,10,1000221774,245681,
118.378,um^3,Surface,10,1000224278,245682,
187.557,um^3,Surface,10,1000224278,245683,
399.135,um^3,Surface,10,1000224278,245684,
59306.7,um^3,Surface,10,1000224278,245685,
207.97,um^3,Surface,10,1000228125,245686,
82693,um^3,Surface,10,1000228125,245687,
1178.48,um^3,Surface,10,1000228125,245688,
103,um^3,Surface,10,1000235535,245689,
5342.14,um^3,Surface,10,1000235535,245690,
23636.6,um^3,Surface,10,1000235535,245691,
253.343,um^3,Surface,10,1000228125,245692,
1400.07,um^3,Surface,10,1000228125,245693,
957.118,um^3,Surface,10,1000228125,245694,
36966.3,um^3,Surface,10,1000228125,245695,
1148.44,um^3,Surface,10,1000235535,245696,
35743.7,um^3,Surface,10,1000228125,245697,
265.518,um^3,Surface,10,1000235535,245698,
10848,um^3,Surface,10,1000244591,245699,
2999.13,um^3,Surface,10,1000245316,245700,
2522.57,um^3,Surface,11,1000190301,245701,
85988.3,um^3,Surface,11,1000190301,245702,
2743.28,um^3,Surface,11,1000193132,245703,
49574,um^3,Surface,11,1000193132,245704,
174.262,um^3,Surface,11,1000195915,245705,
1140.25,um^3,Surface,11,1000195915,245706,
48.992,um^3,Surface,11,1000195915,245707,
627.932,um^3,Surface,11,1000195915,245708,
191838,um^3,Surface,11,1000195915,245709,
472.898,um^3,Surface,11,1000195915,245710,
204.6,um^3,Surface,11,1000195915,245711,
118.749,um^3,Surface,11,1000195915,245712,
176.269,um^3,Surface,11,1000195915,245713,
76.6832,um^3,Surface,11,1000195915,245714,
153.359,um^3,Surface,11,1000195915,245715,
76675.9,um^3,Surface,11,1000195915,245716,
132.616,um^3,Surface,11,1000206340,245717,
218.293,um^3,Surface,11,1000206340,245718,
27744.3,um^3,Surface,11,1000206340,245719,
89.0805,um^3,Surface,11,1000206977,245720,
26099.3,um^3,Surface,11,1000206977,245721,
632.008,um^3,Surface,11,1000206340,245722,
17556.8,um^3,Surface,11,1000209032,245723,
23234.6,um^3,Surface,11,1000210450,245724,
728.6,um^3,Surface,11,1000195915,245725,
751.898,um^3,Surface,11,1000195915,245726,
10776.3,um^3,Surface,11,1000195915,245727,
28631,um^3,Surface,11,1000195915,245728,
33134.4,um^3,Surface,11,1000215281,245729,
205.738,um^3,Surface,11,1000195915,245730,
7535.52,um^3,Surface,11,1000215281,245731,
27518.5,um^3,Surface,11,1000195915,245732,
31012.9,um^3,Surface,11,1000195915,245733,
38093.2,um^3,Surface,11,1000221774,245734,
83.0392,um^3,Surface,11,1000224278,245735,
180.442,um^3,Surface,11,1000224278,245736,
407.889,um^3,Surface,11,1000224278,245737,
61086.8,um^3,Surface,11,1000224278,245738,
149.271,um^3,Surface,11,1000228125,245739,
83650,um^3,Surface,11,1000228125,245740,
1075.71,um^3,Surface,11,1000228125,245741,
24137,um^3,Surface,11,1000235535,245742,
6023.95,um^3,Surface,11,1000235535,245743,
1221.09,um^3,Surface,11,1000228125,245744,
842.952,um^3,Surface,11,1000228125,245745,
36740.2,um^3,Surface,11,1000228125,245746,
1218.8,um^3,Surface,11,1000235535,245747,
35507.1,um^3,Surface,11,1000228125,245748,
270.215,um^3,Surface,11,1000235535,245749,
10723.1,um^3,Surface,11,1000244591,245750,
2823.69,um^3,Surface,11,1000245316,245751,
2595.87,um^3,Surface,12,1000190301,245752,
86140.7,um^3,Surface,12,1000190301,245753,
2790.4,um^3,Surface,12,1000193132,245754,
50828.2,um^3,Surface,12,1000193132,245755,
1143.75,um^3,Surface,12,1000195915,245756,
102.284,um^3,Surface,12,1000195915,245757,
578.427,um^3,Surface,12,1000195915,245758,
191374,um^3,Surface,12,1000195915,245759,
363.386,um^3,Surface,12,1000195915,245760,
78214.2,um^3,Surface,12,1000195915,245761,
143.359,um^3,Surface,12,1000206340,245762,
129.922,um^3,Surface,12,1000206340,245763,
27824.7,um^3,Surface,12,1000206340,245764,
27410.5,um^3,Surface,12,1000206977,245765,
588.643,um^3,Surface,12,1000206340,245766,
17690.5,um^3,Surface,12,1000209032,245767,
22789.9,um^3,Surface,12,1000210450,245768,
708.858,um^3,Surface,12,1000195915,245769,
11119.4,um^3,Surface,12,1000195915,245770,
144.072,um^3,Surface,12,1000195915,245771,
28202.3,um^3,Surface,12,1000195915,245772,
253.109,um^3,Surface,12,1000195915,245773,
33135.2,um^3,Surface,12,1000215281,245774,
7316.64,um^3,Surface,12,1000215281,245775,
27537.7,um^3,Surface,12,1000195915,245776,
282.91,um^3,Surface,12,1000195915,245777,
31206.4,um^3,Surface,12,1000195915,245778,
132.118,um^3,Surface,12,1000195915,245779,
37739.1,um^3,Surface,12,1000221774,245780,
202.234,um^3,Surface,12,1000224278,245781,
404.262,um^3,Surface,12,1000224278,245782,
47.7227,um^3,Surface,12,1000224278,245783,
59781.7,um^3,Surface,12,1000224278,245784,
80.1834,um^3,Surface,12,1000228125,245785,
153.1,um^3,Surface,12,1000228125,245786,
84301.6,um^3,Surface,12,1000228125,245787,
499.713,um^3,Surface,12,1000228125,245788,
977.336,um^3,Surface,12,1000228125,245789,
5253.39,um^3,Surface,12,1000235535,245790,
23976.8,um^3,Surface,12,1000235535,245791,
1070.75,um^3,Surface,12,1000228125,245792,
890.663,um^3,Surface,12,1000228125,245793,
38819,um^3,Surface,12,1000228125,245794,
34874.1,um^3,Surface,12,1000228125,245795,
1570.84,um^3,Surface,12,1000235535,245796,
11060,um^3,Surface,12,1000244591,245797,
1419.59,um^3,Surface,12,1000245316,245798,
1376.59,um^3,Surface,12,1000245316,245799,
2546.28,um^3,Surface,13,1000190301,245800,
85125.8,um^3,Surface,13,1000190301,245801,
2806.28,um^3,Surface,13,1000193132,245802,
48698.3,um^3,Surface,13,1000193132,245803,
287.45,um^3,Surface,13,1000195915,245804,
643.946,um^3,Surface,13,1000195915,245805,
193841,um^3,Surface,13,1000195915,245806,
244.604,um^3,Surface,13,1000195915,245807,
457.019,um^3,Surface,13,1000195915,245808,
76742.2,um^3,Surface,13,1000195915,245809,
143.734,um^3,Surface,13,1000206340,245810,
298.436,um^3,Surface,13,1000206340,245811,
27777.4,um^3,Surface,13,1000206340,245812,
27144.2,um^3,Surface,13,1000206977,245813,
598.943,um^3,Surface,13,1000206340,245814,
17633.3,um^3,Surface,13,1000209032,245815,
24221.3,um^3,Surface,13,1000210450,245816,
723.995,um^3,Surface,13,1000195915,245817,
229.035,um^3,Surface,13,1000195915,245818,
11042.5,um^3,Surface,13,1000195915,245819,
27908.4,um^3,Surface,13,1000195915,245820,
32610.4,um^3,Surface,13,1000215281,245821,
201.003,um^3,Surface,13,1000195915,245822,
7032.04,um^3,Surface,13,1000215281,245823,
27058,um^3,Surface,13,1000195915,245824,
107.636,um^3,Surface,13,1000195915,245825,
32311.9,um^3,Surface,13,1000195915,245826,
105.071,um^3,Surface,13,1000195915,245827,
38466.2,um^3,Surface,13,1000221774,245828,
263.323,um^3,Surface,13,1000224278,245829,
375.876,um^3,Surface,13,1000224278,245830,
59109.2,um^3,Surface,13,1000224278,245831,
125.289,um^3,Surface,13,1000228125,245832,
193.598,um^3,Surface,13,1000228125,245833,
420.994,um^3,Surface,13,1000228125,245834,
85317.8,um^3,Surface,13,1000228125,245835,
914.925,um^3,Surface,13,1000228125,245836,
5730.06,um^3,Surface,13,1000235535,245837,
24915.5,um^3,Surface,13,1000235535,245838,
1185.77,um^3,Surface,13,1000228125,245839,
338.68,um^3,Surface,13,1000228125,245840,
39405.2,um^3,Surface,13,1000228125,245841,
34186.6,um^3,Surface,13,1000228125,245842,
1197.3,um^3,Surface,13,1000235535,245843,
10673.1,um^3,Surface,13,1000244591,245844,
3144.39,um^3,Surface,13,1000245316,245845,
2483.44,um^3,Surface,14,1000190301,245846,
85181.1,um^3,Surface,14,1000190301,245847,
2768.95,um^3,Surface,14,1000193132,245848,
48037.6,um^3,Surface,14,1000193132,245849,
621.697,um^3,Surface,14,1000195915,245850,
195775,um^3,Surface,14,1000195915,245851,
81.8244,um^3,Surface,14,1000195915,245852,
301.735,um^3,Surface,14,1000195915,245853,
75849.4,um^3,Surface,14,1000195915,245854,
147.21,um^3,Surface,14,1000206340,245855,
216.165,um^3,Surface,14,1000206340,245856,
27519,um^3,Surface,14,1000206340,245857,
26828.2,um^3,Surface,14,1000206977,245858,
606.254,um^3,Surface,14,1000206340,245859,
18037.6,um^3,Surface,14,1000209032,245860,
22737,um^3,Surface,14,1000210450,245861,
660.126,um^3,Surface,14,1000195915,245862,
10434.3,um^3,Surface,14,1000195915,245863,
28006.6,um^3,Surface,14,1000195915,245864,
32561.3,um^3,Surface,14,1000215281,245865,
263.22,um^3,Surface,14,1000195915,245866,
6461.22,um^3,Surface,14,1000215281,245867,
25925.5,um^3,Surface,14,1000195915,245868,
33108,um^3,Surface,14,1000195915,245869,
149.28,um^3,Surface,14,1000195915,245870,
