
Intensity Min Ch=7 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
0,,Surface,7,Image 1,1,1000190301,190301,
0,,Surface,7,Image 1,1,1000190301,190302,
0,,Surface,7,Image 1,1,1000193132,193132,
0,,Surface,7,Image 1,1,1000193132,193133,
0,,Surface,7,Image 1,1,1000195915,195915,
0,,Surface,7,Image 1,1,1000195915,200340,
0,,Surface,7,Image 1,1,1000195915,200341,
0,,Surface,7,Image 1,1,1000195915,200342,
0,,Surface,7,Image 1,1,1000206340,206340,
0,,Surface,7,Image 1,1,1000206340,206341,
0,,Surface,7,Image 1,1,1000206977,206977,
0,,Surface,7,Image 1,1,1000206977,206978,
0,,Surface,7,Image 1,1,1000206340,206979,
0,,Surface,7,Image 1,1,1000209032,209032,
0,,Surface,7,Image 1,1,1000210450,210450,
0,,Surface,7,Image 1,1,1000195915,212300,
0,,Surface,7,Image 1,1,1000195915,212301,
0,,Surface,7,Image 1,1,1000195915,212302,
0,,Surface,7,Image 1,1,1000195915,215280,
0,,Surface,7,Image 1,1,1000215281,215281,
0,,Surface,7,Image 1,1,1000215281,215282,
0,,Surface,7,Image 1,1,1000195915,215283,
0,,Surface,7,Image 1,1,1000195915,218902,
0,,Surface,7,Image 1,1,1000195915,218903,
0,,Surface,7,Image 1,1,1000221774,221774,
0,,Surface,7,Image 1,1,1000224278,224278,
0,,Surface,7,Image 1,1,1000224278,224279,
0,,Surface,7,Image 1,1,1000228125,228125,
0,,Surface,7,Image 1,1,1000228125,228126,
0,,Surface,7,Image 1,1,1000228125,228127,
0,,Surface,7,Image 1,1,1000228125,228128,
0,,Surface,7,Image 1,1,1000235535,235535,
0,,Surface,7,Image 1,1,1000235535,235536,
0,,Surface,7,Image 1,1,1000228125,238413,
0,,Surface,7,Image 1,1,1000228125,238414,
0,,Surface,7,Image 1,1,1000235535,238415,
0,,Surface,7,Image 1,1,1000244591,244591,
0,,Surface,7,Image 1,1,1000245316,245316,
0,,Surface,7,Image 1,2,1000190301,245317,
0,,Surface,7,Image 1,2,1000190301,245318,
0,,Surface,7,Image 1,2,1000193132,245319,
0,,Surface,7,Image 1,2,1000193132,245320,
0,,Surface,7,Image 1,2,1000195915,245321,
0,,Surface,7,Image 1,2,1000195915,245322,
0,,Surface,7,Image 1,2,1000195915,245323,
0,,Surface,7,Image 1,2,1000195915,245324,
0,,Surface,7,Image 1,2,1000195915,245325,
0,,Surface,7,Image 1,2,1000206340,245326,
0,,Surface,7,Image 1,2,1000206340,245327,
0,,Surface,7,Image 1,2,1000206977,245328,
0,,Surface,7,Image 1,2,1000206340,245329,
0,,Surface,7,Image 1,2,1000209032,245330,
0,,Surface,7,Image 1,2,1000210450,245331,
0,,Surface,7,Image 1,2,1000195915,245332,
0,,Surface,7,Image 1,2,1000195915,245333,
0,,Surface,7,Image 1,2,1000195915,245334,
0,,Surface,7,Image 1,2,1000215281,245335,
0,,Surface,7,Image 1,2,1000195915,245336,
0,,Surface,7,Image 1,2,1000215281,245337,
0,,Surface,7,Image 1,2,1000195915,245338,
0,,Surface,7,Image 1,2,1000195915,245339,
0,,Surface,7,Image 1,2,1000221774,245340,
0,,Surface,7,Image 1,2,1000224278,245341,
0,,Surface,7,Image 1,2,1000224278,245342,
0,,Surface,7,Image 1,2,1000228125,245343,
0,,Surface,7,Image 1,2,1000228125,245344,
0,,Surface,7,Image 1,2,1000228125,245345,
0,,Surface,7,Image 1,2,1000228125,245346,
0,,Surface,7,Image 1,2,1000228125,245347,
0,,Surface,7,Image 1,2,1000235535,245348,
0,,Surface,7,Image 1,2,1000235535,245349,
0,,Surface,7,Image 1,2,1000228125,245350,
0,,Surface,7,Image 1,2,1000228125,245351,
0,,Surface,7,Image 1,2,1000235535,245352,
0,,Surface,7,Image 1,2,1000244591,245353,
0,,Surface,7,Image 1,2,1000245316,245354,
0,,Surface,7,Image 1,3,1000190301,245355,
0,,Surface,7,Image 1,3,1000190301,245356,
0,,Surface,7,Image 1,3,1000193132,245357,
0,,Surface,7,Image 1,3,1000193132,245358,
0,,Surface,7,Image 1,3,1000195915,245359,
0,,Surface,7,Image 1,3,1000195915,245360,
0,,Surface,7,Image 1,3,1000195915,245361,
0,,Surface,7,Image 1,3,1000195915,245362,
0,,Surface,7,Image 1,3,1000195915,245363,
0,,Surface,7,Image 1,3,1000206340,245364,
0,,Surface,7,Image 1,3,1000206340,245365,
0,,Surface,7,Image 1,3,1000206977,245366,
0,,Surface,7,Image 1,3,1000206340,245367,
0,,Surface,7,Image 1,3,1000209032,245368,
0,,Surface,7,Image 1,3,1000210450,245369,
0,,Surface,7,Image 1,3,1000195915,245370,
0,,Surface,7,Image 1,3,1000195915,245371,
0,,Surface,7,Image 1,3,1000195915,245372,
0,,Surface,7,Image 1,3,1000215281,245373,
0,,Surface,7,Image 1,3,1000195915,245374,
0,,Surface,7,Image 1,3,1000215281,245375,
0,,Surface,7,Image 1,3,1000195915,245376,
0,,Surface,7,Image 1,3,1000195915,245377,
0,,Surface,7,Image 1,3,1000195915,245378,
0,,Surface,7,Image 1,3,1000221774,245379,
0,,Surface,7,Image 1,3,1000224278,245380,
0,,Surface,7,Image 1,3,1000224278,245381,
0,,Surface,7,Image 1,3,1000224278,245382,
0,,Surface,7,Image 1,3,1000228125,245383,
0,,Surface,7,Image 1,3,1000228125,245384,
0,,Surface,7,Image 1,3,1000228125,245385,
0,,Surface,7,Image 1,3,1000228125,245386,
0,,Surface,7,Image 1,3,1000235535,245387,
0,,Surface,7,Image 1,3,1000235535,245388,
0,,Surface,7,Image 1,3,1000228125,245389,
0,,Surface,7,Image 1,3,1000228125,245390,
0,,Surface,7,Image 1,3,1000235535,245391,
0,,Surface,7,Image 1,3,1000244591,245392,
0,,Surface,7,Image 1,3,1000245316,245393,
0,,Surface,7,Image 1,4,1000190301,245394,
0,,Surface,7,Image 1,4,1000190301,245395,
0,,Surface,7,Image 1,4,1000193132,245396,
0,,Surface,7,Image 1,4,1000193132,245397,
0,,Surface,7,Image 1,4,1000195915,245398,
0,,Surface,7,Image 1,4,1000195915,245399,
0,,Surface,7,Image 1,4,1000195915,245400,
0,,Surface,7,Image 1,4,1000195915,245401,
0,,Surface,7,Image 1,4,1000206340,245402,
0,,Surface,7,Image 1,4,1000206340,245403,
0,,Surface,7,Image 1,4,1000206340,245404,
0,,Surface,7,Image 1,4,1000206977,245405,
0,,Surface,7,Image 1,4,1000206340,245406,
0,,Surface,7,Image 1,4,1000209032,245407,
0,,Surface,7,Image 1,4,1000210450,245408,
0,,Surface,7,Image 1,4,1000195915,245409,
0,,Surface,7,Image 1,4,1000195915,245410,
0,,Surface,7,Image 1,4,1000195915,245411,
0,,Surface,7,Image 1,4,1000215281,245412,
0,,Surface,7,Image 1,4,1000195915,245413,
0,,Surface,7,Image 1,4,1000215281,245414,
0,,Surface,7,Image 1,4,1000195915,245415,
0,,Surface,7,Image 1,4,1000195915,245416,
0,,Surface,7,Image 1,4,1000195915,245417,
0,,Surface,7,Image 1,4,1000221774,245418,
0,,Surface,7,Image 1,4,1000224278,245419,
0,,Surface,7,Image 1,4,1000224278,245420,
0,,Surface,7,Image 1,4,1000224278,245421,
0,,Surface,7,Image 1,4,1000228125,245422,
0,,Surface,7,Image 1,4,1000228125,245423,
0,,Surface,7,Image 1,4,1000228125,245424,
0,,Surface,7,Image 1,4,1000228125,245425,
0,,Surface,7,Image 1,4,1000228125,245426,
0,,Surface,7,Image 1,4,1000235535,245427,
0,,Surface,7,Image 1,4,1000235535,245428,
0,,Surface,7,Image 1,4,1000235535,245429,
0,,Surface,7,Image 1,4,1000228125,245430,
0,,Surface,7,Image 1,4,1000228125,245431,
0,,Surface,7,Image 1,4,1000235535,245432,
0,,Surface,7,Image 1,4,1000244591,245433,
0,,Surface,7,Image 1,4,1000245316,245434,
0,,Surface,7,Image 1,5,1000190301,245435,
0,,Surface,7,Image 1,5,1000190301,245436,
0,,Surface,7,Image 1,5,1000193132,245437,
0,,Surface,7,Image 1,5,1000193132,245438,
0,,Surface,7,Image 1,5,1000195915,245439,
0,,Surface,7,Image 1,5,1000195915,245440,
0,,Surface,7,Image 1,5,1000195915,245441,
0,,Surface,7,Image 1,5,1000195915,245442,
0,,Surface,7,Image 1,5,1000195915,245443,
0,,Surface,7,Image 1,5,1000195915,245444,
