
Intensity Mean Ch=8 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
0,,Surface,8,Image 1,1,54565,
0,,Surface,8,Image 1,1,54566,
0,,Surface,8,Image 1,1,54567,
0,,Surface,8,Image 1,1,54568,
0,,Surface,8,Image 1,1,54569,
0,,Surface,8,Image 1,1,54570,
0,,Surface,8,Image 1,1,54571,
0,,Surface,8,Image 1,1,54572,
0,,Surface,8,Image 1,1,54573,
0,,Surface,8,Image 1,1,54574,
0,,Surface,8,Image 1,1,54575,
0,,Surface,8,Image 1,1,54576,
0,,Surface,8,Image 1,1,54577,
0,,Surface,8,Image 1,1,54578,
0,,Surface,8,Image 1,1,54579,
0,,Surface,8,Image 1,1,54580,
0,,Surface,8,Image 1,1,54581,
0,,Surface,8,Image 1,1,54582,
0,,Surface,8,Image 1,1,54583,
0,,Surface,8,Image 1,1,54584,
0,,Surface,8,Image 1,1,54585,
0,,Surface,8,Image 1,1,54586,
0,,Surface,8,Image 1,1,54587,
0,,Surface,8,Image 1,1,54588,
0,,Surface,8,Image 1,1,54589,
0,,Surface,8,Image 1,1,54590,
0,,Surface,8,Image 1,1,54591,
0,,Surface,8,Image 1,1,54592,
0,,Surface,8,Image 1,1,54593,
0,,Surface,8,Image 1,1,54594,
0,,Surface,8,Image 1,1,54595,
0,,Surface,8,Image 1,1,54596,
0,,Surface,8,Image 1,1,54597,
0,,Surface,8,Image 1,1,54598,
0,,Surface,8,Image 1,1,54599,
0,,Surface,8,Image 1,1,54600,
0,,Surface,8,Image 1,1,54601,
0,,Surface,8,Image 1,1,54602,
0,,Surface,8,Image 1,1,54603,
0,,Surface,8,Image 1,1,54604,
0,,Surface,8,Image 1,1,54605,
0,,Surface,8,Image 1,1,54606,
0,,Surface,8,Image 1,2,54607,
0,,Surface,8,Image 1,2,54608,
0,,Surface,8,Image 1,2,54609,
0,,Surface,8,Image 1,2,54610,
0,,Surface,8,Image 1,2,54611,
0,,Surface,8,Image 1,2,54612,
0,,Surface,8,Image 1,2,54613,
0,,Surface,8,Image 1,2,54614,
0,,Surface,8,Image 1,2,54615,
0,,Surface,8,Image 1,2,54616,
0,,Surface,8,Image 1,2,54617,
0,,Surface,8,Image 1,2,54618,
0,,Surface,8,Image 1,2,54619,
0,,Surface,8,Image 1,2,54620,
0,,Surface,8,Image 1,2,54621,
0,,Surface,8,Image 1,2,54622,
0,,Surface,8,Image 1,2,54623,
0,,Surface,8,Image 1,2,54624,
0,,Surface,8,Image 1,2,54625,
0,,Surface,8,Image 1,2,54626,
0,,Surface,8,Image 1,2,54627,
0,,Surface,8,Image 1,2,54628,
0,,Surface,8,Image 1,2,54629,
0,,Surface,8,Image 1,2,54630,
0,,Surface,8,Image 1,2,54631,
0,,Surface,8,Image 1,2,54632,
0,,Surface,8,Image 1,2,54633,
0,,Surface,8,Image 1,2,54634,
0,,Surface,8,Image 1,2,54635,
0,,Surface,8,Image 1,2,54636,
0,,Surface,8,Image 1,2,54637,
0,,Surface,8,Image 1,2,54638,
0,,Surface,8,Image 1,2,54639,
0,,Surface,8,Image 1,2,54640,
0,,Surface,8,Image 1,2,54641,
0,,Surface,8,Image 1,2,54642,
0,,Surface,8,Image 1,2,54643,
0,,Surface,8,Image 1,2,54644,
0.209867,,Surface,8,Image 1,2,54645,
0,,Surface,8,Image 1,3,54646,
0,,Surface,8,Image 1,3,54647,
0,,Surface,8,Image 1,3,54648,
0,,Surface,8,Image 1,3,54649,
0,,Surface,8,Image 1,3,54650,
0,,Surface,8,Image 1,3,54651,
0,,Surface,8,Image 1,3,54652,
0,,Surface,8,Image 1,3,54653,
0,,Surface,8,Image 1,3,54654,
0,,Surface,8,Image 1,3,54655,
0,,Surface,8,Image 1,3,54656,
0,,Surface,8,Image 1,3,54657,
0,,Surface,8,Image 1,3,54658,
0,,Surface,8,Image 1,3,54659,
0,,Surface,8,Image 1,3,54660,
0,,Surface,8,Image 1,3,54661,
0,,Surface,8,Image 1,3,54662,
0,,Surface,8,Image 1,3,54663,
0,,Surface,8,Image 1,3,54664,
0,,Surface,8,Image 1,3,54665,
0,,Surface,8,Image 1,3,54666,
0,,Surface,8,Image 1,3,54667,
0,,Surface,8,Image 1,3,54668,
0,,Surface,8,Image 1,3,54669,
0,,Surface,8,Image 1,3,54670,
0,,Surface,8,Image 1,3,54671,
0,,Surface,8,Image 1,3,54672,
0,,Surface,8,Image 1,3,54673,
0,,Surface,8,Image 1,3,54674,
0,,Surface,8,Image 1,3,54675,
0,,Surface,8,Image 1,3,54676,
0,,Surface,8,Image 1,3,54677,
0,,Surface,8,Image 1,3,54678,
0,,Surface,8,Image 1,3,54679,
0,,Surface,8,Image 1,3,54680,
0,,Surface,8,Image 1,3,54681,
0,,Surface,8,Image 1,3,54682,
0,,Surface,8,Image 1,3,54683,
0,,Surface,8,Image 1,3,54684,
0,,Surface,8,Image 1,3,54685,
0,,Surface,8,Image 1,3,54686,
0,,Surface,8,Image 1,3,54687,
0,,Surface,8,Image 1,4,54688,
0,,Surface,8,Image 1,4,54689,
0,,Surface,8,Image 1,4,54690,
0,,Surface,8,Image 1,4,54691,
0,,Surface,8,Image 1,4,54692,
0,,Surface,8,Image 1,4,54693,
0,,Surface,8,Image 1,4,54694,
0,,Surface,8,Image 1,4,54695,
0,,Surface,8,Image 1,4,54696,
0,,Surface,8,Image 1,4,54697,
0,,Surface,8,Image 1,4,54698,
0,,Surface,8,Image 1,4,54699,
0,,Surface,8,Image 1,4,54700,
0,,Surface,8,Image 1,4,54701,
0,,Surface,8,Image 1,4,54702,
0,,Surface,8,Image 1,4,54703,
0,,Surface,8,Image 1,4,54704,
0,,Surface,8,Image 1,4,54705,
0,,Surface,8,Image 1,4,54706,
0,,Surface,8,Image 1,4,54707,
0,,Surface,8,Image 1,4,54708,
0,,Surface,8,Image 1,4,54709,
0,,Surface,8,Image 1,4,54710,
0,,Surface,8,Image 1,4,54711,
0,,Surface,8,Image 1,4,54712,
0,,Surface,8,Image 1,4,54713,
0,,Surface,8,Image 1,4,54714,
0,,Surface,8,Image 1,4,54715,
0,,Surface,8,Image 1,4,54716,
0,,Surface,8,Image 1,4,54717,
0,,Surface,8,Image 1,4,54718,
0,,Surface,8,Image 1,4,54719,
0,,Surface,8,Image 1,4,54720,
0,,Surface,8,Image 1,4,54721,
0,,Surface,8,Image 1,4,54722,
0,,Surface,8,Image 1,4,54723,
0,,Surface,8,Image 1,4,54724,
0.014782,,Surface,8,Image 1,4,54725,
0,,Surface,8,Image 1,4,54726,
0,,Surface,8,Image 1,4,54727,
0,,Surface,8,Image 1,5,54728,
0,,Surface,8,Image 1,5,54729,
0,,Surface,8,Image 1,5,54730,
0,,Surface,8,Image 1,5,54731,
0,,Surface,8,Image 1,5,54732,
0,,Surface,8,Image 1,5,54733,
0,,Surface,8,Image 1,5,54734,
0,,Surface,8,Image 1,5,54735,
0,,Surface,8,Image 1,5,54736,
0,,Surface,8,Image 1,5,54737,
0,,Surface,8,Image 1,5,54738,
0,,Surface,8,Image 1,5,54739,
0,,Surface,8,Image 1,5,54740,
0,,Surface,8,Image 1,5,54741,
0,,Surface,8,Image 1,5,54742,
0,,Surface,8,Image 1,5,54743,
0,,Surface,8,Image 1,5,54744,
0,,Surface,8,Image 1,5,54745,
0,,Surface,8,Image 1,5,54746,
0,,Surface,8,Image 1,5,54747,
0,,Surface,8,Image 1,5,54748,
0,,Surface,8,Image 1,5,54749,
0,,Surface,8,Image 1,5,54750,
0,,Surface,8,Image 1,5,54751,
0,,Surface,8,Image 1,5,54752,
0,,Surface,8,Image 1,5,54753,
0,,Surface,8,Image 1,5,54754,
0,,Surface,8,Image 1,5,54755,
0,,Surface,8,Image 1,5,54756,
0,,Surface,8,Image 1,5,54757,
0,,Surface,8,Image 1,5,54758,
0.0314286,,Surface,8,Image 1,5,54759,
0,,Surface,8,Image 1,5,54760,
0,,Surface,8,Image 1,5,54761,
0,,Surface,8,Image 1,5,54762,
0,,Surface,8,Image 1,5,54763,
0,,Surface,8,Image 1,5,54764,
0,,Surface,8,Image 1,5,54765,
0,,Surface,8,Image 1,5,54766,
0,,Surface,8,Image 1,5,54767,
0,,Surface,8,Image 1,6,54768,
0,,Surface,8,Image 1,6,54769,
0,,Surface,8,Image 1,6,54770,
0,,Surface,8,Image 1,6,54771,
0,,Surface,8,Image 1,6,54772,
0,,Surface,8,Image 1,6,54773,
0,,Surface,8,Image 1,6,54774,
0,,Surface,8,Image 1,6,54775,
0,,Surface,8,Image 1,6,54776,
0,,Surface,8,Image 1,6,54777,
0,,Surface,8,Image 1,6,54778,
0,,Surface,8,Image 1,6,54779,
0,,Surface,8,Image 1,6,54780,
0,,Surface,8,Image 1,6,54781,
0,,Surface,8,Image 1,6,54782,
0,,Surface,8,Image 1,6,54783,
0,,Surface,8,Image 1,6,54784,
0,,Surface,8,Image 1,6,54785,
0,,Surface,8,Image 1,6,54786,
0,,Surface,8,Image 1,6,54787,
0,,Surface,8,Image 1,6,54788,
0,,Surface,8,Image 1,6,54789,
0,,Surface,8,Image 1,6,54790,
0,,Surface,8,Image 1,6,54791,
0,,Surface,8,Image 1,6,54792,
0,,Surface,8,Image 1,6,54793,
0,,Surface,8,Image 1,6,54794,
0,,Surface,8,Image 1,6,54795,
0,,Surface,8,Image 1,6,54796,
0,,Surface,8,Image 1,6,54797,
0,,Surface,8,Image 1,6,54798,
0,,Surface,8,Image 1,6,54799,
0,,Surface,8,Image 1,6,54800,
0,,Surface,8,Image 1,6,54801,
0,,Surface,8,Image 1,6,54802,
0,,Surface,8,Image 1,6,54803,
0,,Surface,8,Image 1,6,54804,
0,,Surface,8,Image 1,6,54805,
0,,Surface,8,Image 1,6,54806,
0,,Surface,8,Image 1,6,54807,
0,,Surface,8,Image 1,6,54808,
0,,Surface,8,Image 1,7,54809,
0,,Surface,8,Image 1,7,54810,
0,,Surface,8,Image 1,7,54811,
0,,Surface,8,Image 1,7,54812,
0,,Surface,8,Image 1,7,54813,
0,,Surface,8,Image 1,7,54814,
0,,Surface,8,Image 1,7,54815,
0,,Surface,8,Image 1,7,54816,
0,,Surface,8,Image 1,7,54817,
0,,Surface,8,Image 1,7,54818,
0,,Surface,8,Image 1,7,54819,
0,,Surface,8,Image 1,7,54820,
0,,Surface,8,Image 1,7,54821,
0,,Surface,8,Image 1,7,54822,
0,,Surface,8,Image 1,7,54823,
0,,Surface,8,Image 1,7,54824,
0,,Surface,8,Image 1,7,54825,
0,,Surface,8,Image 1,7,54826,
0,,Surface,8,Image 1,7,54827,
0,,Surface,8,Image 1,7,54828,
0,,Surface,8,Image 1,7,54829,
0,,Surface,8,Image 1,7,54830,
0,,Surface,8,Image 1,7,54831,
0,,Surface,8,Image 1,7,54832,
0,,Surface,8,Image 1,7,54833,
0,,Surface,8,Image 1,7,54834,
0,,Surface,8,Image 1,7,54835,
0,,Surface,8,Image 1,7,54836,
0,,Surface,8,Image 1,7,54837,
0.000480192,,Surface,8,Image 1,7,54838,
0,,Surface,8,Image 1,7,54839,
0,,Surface,8,Image 1,7,54840,
0,,Surface,8,Image 1,7,54841,
0,,Surface,8,Image 1,7,54842,
0,,Surface,8,Image 1,7,54843,
0,,Surface,8,Image 1,7,54844,
0,,Surface,8,Image 1,7,54845,
0,,Surface,8,Image 1,7,54846,
0,,Surface,8,Image 1,7,54847,
0,,Surface,8,Image 1,7,54848,
0,,Surface,8,Image 1,7,54849,
0.0178571,,Surface,8,Image 1,8,54850,
0,,Surface,8,Image 1,8,54851,
0,,Surface,8,Image 1,8,54852,
0,,Surface,8,Image 1,8,54853,
0,,Surface,8,Image 1,8,54854,
0,,Surface,8,Image 1,8,54855,
0,,Surface,8,Image 1,8,54856,
0,,Surface,8,Image 1,8,54857,
0,,Surface,8,Image 1,8,54858,
0,,Surface,8,Image 1,8,54859,
0,,Surface,8,Image 1,8,54860,
0,,Surface,8,Image 1,8,54861,
0,,Surface,8,Image 1,8,54862,
0,,Surface,8,Image 1,8,54863,
0,,Surface,8,Image 1,8,54864,
0,,Surface,8,Image 1,8,54865,
0,,Surface,8,Image 1,8,54866,
0,,Surface,8,Image 1,8,54867,
0,,Surface,8,Image 1,8,54868,
0,,Surface,8,Image 1,8,54869,
0,,Surface,8,Image 1,8,54870,
0,,Surface,8,Image 1,8,54871,
0,,Surface,8,Image 1,8,54872,
0,,Surface,8,Image 1,8,54873,
0,,Surface,8,Image 1,8,54874,
0,,Surface,8,Image 1,8,54875,
0,,Surface,8,Image 1,8,54876,
0,,Surface,8,Image 1,8,54877,
0,,Surface,8,Image 1,8,54878,
0,,Surface,8,Image 1,8,54879,
0,,Surface,8,Image 1,8,54880,
0,,Surface,8,Image 1,8,54881,
0,,Surface,8,Image 1,8,54882,
0,,Surface,8,Image 1,8,54883,
0,,Surface,8,Image 1,8,54884,
0,,Surface,8,Image 1,8,54885,
0,,Surface,8,Image 1,8,54886,
0,,Surface,8,Image 1,8,54887,
0,,Surface,8,Image 1,8,54888,
0,,Surface,8,Image 1,8,54889,
0,,Surface,8,Image 1,8,54890,
0,,Surface,8,Image 1,9,54891,
0,,Surface,8,Image 1,9,54892,
0,,Surface,8,Image 1,9,54893,
0,,Surface,8,Image 1,9,54894,
0,,Surface,8,Image 1,9,54895,
0,,Surface,8,Image 1,9,54896,
0,,Surface,8,Image 1,9,54897,
0,,Surface,8,Image 1,9,54898,
0,,Surface,8,Image 1,9,54899,
0,,Surface,8,Image 1,9,54900,
0,,Surface,8,Image 1,9,54901,
0,,Surface,8,Image 1,9,54902,
0,,Surface,8,Image 1,9,54903,
0,,Surface,8,Image 1,9,54904,
0,,Surface,8,Image 1,9,54905,
0,,Surface,8,Image 1,9,54906,
0,,Surface,8,Image 1,9,54907,
0,,Surface,8,Image 1,9,54908,
0,,Surface,8,Image 1,9,54909,
0,,Surface,8,Image 1,9,54910,
0,,Surface,8,Image 1,9,54911,
0,,Surface,8,Image 1,9,54912,
0,,Surface,8,Image 1,9,54913,
0,,Surface,8,Image 1,9,54914,
0,,Surface,8,Image 1,9,54915,
0,,Surface,8,Image 1,9,54916,
0,,Surface,8,Image 1,9,54917,
0,,Surface,8,Image 1,9,54918,
0,,Surface,8,Image 1,9,54919,
0,,Surface,8,Image 1,9,54920,
0,,Surface,8,Image 1,9,54921,
0,,Surface,8,Image 1,9,54922,
0,,Surface,8,Image 1,9,54923,
0,,Surface,8,Image 1,9,54924,
0,,Surface,8,Image 1,9,54925,
0,,Surface,8,Image 1,9,54926,
0,,Surface,8,Image 1,9,54927,
0,,Surface,8,Image 1,9,54928,
0,,Surface,8,Image 1,9,54929,
0,,Surface,8,Image 1,9,54930,
0,,Surface,8,Image 1,9,54931,
0,,Surface,8,Image 1,10,54932,
0,,Surface,8,Image 1,10,54933,
0,,Surface,8,Image 1,10,54934,
0,,Surface,8,Image 1,10,54935,
0,,Surface,8,Image 1,10,54936,
0,,Surface,8,Image 1,10,54937,
0,,Surface,8,Image 1,10,54938,
0,,Surface,8,Image 1,10,54939,
0,,Surface,8,Image 1,10,54940,
0,,Surface,8,Image 1,10,54941,
0.0274972,,Surface,8,Image 1,10,54942,
0,,Surface,8,Image 1,10,54943,
0,,Surface,8,Image 1,10,54944,
0,,Surface,8,Image 1,10,54945,
