
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
102.236,,Surface,5,Image 1,1,54565,
99.785,,Surface,5,Image 1,1,54566,
115.495,,Surface,5,Image 1,1,54567,
85.6589,,Surface,5,Image 1,1,54568,
108.008,,Surface,5,Image 1,1,54569,
128.654,,Surface,5,Image 1,1,54570,
94.3423,,Surface,5,Image 1,1,54571,
144.401,,Surface,5,Image 1,1,54572,
106.39,,Surface,5,Image 1,1,54573,
116.538,,Surface,5,Image 1,1,54574,
86.2667,,Surface,5,Image 1,1,54575,
143.45,,Surface,5,Image 1,1,54576,
95.8204,,Surface,5,Image 1,1,54577,
123.259,,Surface,5,Image 1,1,54578,
119.966,,Surface,5,Image 1,1,54579,
140.25,,Surface,5,Image 1,1,54580,
110.956,,Surface,5,Image 1,1,54581,
112.931,,Surface,5,Image 1,1,54582,
97.3093,,Surface,5,Image 1,1,54583,
121.865,,Surface,5,Image 1,1,54584,
109.394,,Surface,5,Image 1,1,54585,
106.077,,Surface,5,Image 1,1,54586,
115.874,,Surface,5,Image 1,1,54587,
115.131,,Surface,5,Image 1,1,54588,
134.986,,Surface,5,Image 1,1,54589,
120.478,,Surface,5,Image 1,1,54590,
118.16,,Surface,5,Image 1,1,54591,
100.389,,Surface,5,Image 1,1,54592,
113.758,,Surface,5,Image 1,1,54593,
110.288,,Surface,5,Image 1,1,54594,
139.737,,Surface,5,Image 1,1,54595,
96.3527,,Surface,5,Image 1,1,54596,
102.917,,Surface,5,Image 1,1,54597,
112.476,,Surface,5,Image 1,1,54598,
125.408,,Surface,5,Image 1,1,54599,
110.635,,Surface,5,Image 1,1,54600,
111.204,,Surface,5,Image 1,1,54601,
130.178,,Surface,5,Image 1,1,54602,
100.497,,Surface,5,Image 1,1,54603,
150.256,,Surface,5,Image 1,1,54604,
108.705,,Surface,5,Image 1,1,54605,
121.707,,Surface,5,Image 1,1,54606,
114.643,,Surface,5,Image 1,2,54607,
100.687,,Surface,5,Image 1,2,54608,
102.357,,Surface,5,Image 1,2,54609,
114.197,,Surface,5,Image 1,2,54610,
121.968,,Surface,5,Image 1,2,54611,
106.416,,Surface,5,Image 1,2,54612,
96.3656,,Surface,5,Image 1,2,54613,
113.227,,Surface,5,Image 1,2,54614,
85.0893,,Surface,5,Image 1,2,54615,
145.737,,Surface,5,Image 1,2,54616,
96.4817,,Surface,5,Image 1,2,54617,
142.015,,Surface,5,Image 1,2,54618,
121.693,,Surface,5,Image 1,2,54619,
121.619,,Surface,5,Image 1,2,54620,
108.482,,Surface,5,Image 1,2,54621,
138.312,,Surface,5,Image 1,2,54622,
125.052,,Surface,5,Image 1,2,54623,
110.102,,Surface,5,Image 1,2,54624,
112.504,,Surface,5,Image 1,2,54625,
106.291,,Surface,5,Image 1,2,54626,
136.63,,Surface,5,Image 1,2,54627,
117.646,,Surface,5,Image 1,2,54628,
121.117,,Surface,5,Image 1,2,54629,
118.044,,Surface,5,Image 1,2,54630,
105.227,,Surface,5,Image 1,2,54631,
121.401,,Surface,5,Image 1,2,54632,
112.869,,Surface,5,Image 1,2,54633,
108.399,,Surface,5,Image 1,2,54634,
139.546,,Surface,5,Image 1,2,54635,
97.2426,,Surface,5,Image 1,2,54636,
103.541,,Surface,5,Image 1,2,54637,
113.709,,Surface,5,Image 1,2,54638,
128.717,,Surface,5,Image 1,2,54639,
112.816,,Surface,5,Image 1,2,54640,
105.487,,Surface,5,Image 1,2,54641,
134.416,,Surface,5,Image 1,2,54642,
100.568,,Surface,5,Image 1,2,54643,
107.425,,Surface,5,Image 1,2,54644,
120.153,,Surface,5,Image 1,2,54645,
101.258,,Surface,5,Image 1,3,54646,
100.875,,Surface,5,Image 1,3,54647,
82.3813,,Surface,5,Image 1,3,54648,
114.616,,Surface,5,Image 1,3,54649,
115.595,,Surface,5,Image 1,3,54650,
131.148,,Surface,5,Image 1,3,54651,
107.763,,Surface,5,Image 1,3,54652,
95.5676,,Surface,5,Image 1,3,54653,
85.8868,,Surface,5,Image 1,3,54654,
143.397,,Surface,5,Image 1,3,54655,
97.1199,,Surface,5,Image 1,3,54656,
115.147,,Surface,5,Image 1,3,54657,
140.554,,Surface,5,Image 1,3,54658,
122.644,,Surface,5,Image 1,3,54659,
124.215,,Surface,5,Image 1,3,54660,
139.226,,Surface,5,Image 1,3,54661,
113.357,,Surface,5,Image 1,3,54662,
136.007,,Surface,5,Image 1,3,54663,
85.9857,,Surface,5,Image 1,3,54664,
114.015,,Surface,5,Image 1,3,54665,
109.884,,Surface,5,Image 1,3,54666,
106.672,,Surface,5,Image 1,3,54667,
116.577,,Surface,5,Image 1,3,54668,
117.533,,Surface,5,Image 1,3,54669,
133.283,,Surface,5,Image 1,3,54670,
115.073,,Surface,5,Image 1,3,54671,
105.995,,Surface,5,Image 1,3,54672,
113.623,,Surface,5,Image 1,3,54673,
137.675,,Surface,5,Image 1,3,54674,
99.2753,,Surface,5,Image 1,3,54675,
115.931,,Surface,5,Image 1,3,54676,
106.548,,Surface,5,Image 1,3,54677,
99.5003,,Surface,5,Image 1,3,54678,
117.349,,Surface,5,Image 1,3,54679,
124.805,,Surface,5,Image 1,3,54680,
110.719,,Surface,5,Image 1,3,54681,
115.314,,Surface,5,Image 1,3,54682,
144.682,,Surface,5,Image 1,3,54683,
136.18,,Surface,5,Image 1,3,54684,
100.402,,Surface,5,Image 1,3,54685,
108.211,,Surface,5,Image 1,3,54686,
122.945,,Surface,5,Image 1,3,54687,
99.5386,,Surface,5,Image 1,4,54688,
100.855,,Surface,5,Image 1,4,54689,
115.507,,Surface,5,Image 1,4,54690,
117.463,,Surface,5,Image 1,4,54691,
127.94,,Surface,5,Image 1,4,54692,
107.086,,Surface,5,Image 1,4,54693,
96.4815,,Surface,5,Image 1,4,54694,
84.9887,,Surface,5,Image 1,4,54695,
147.555,,Surface,5,Image 1,4,54696,
111.944,,Surface,5,Image 1,4,54697,
139.948,,Surface,5,Image 1,4,54698,
97.1429,,Surface,5,Image 1,4,54699,
126.3,,Surface,5,Image 1,4,54700,
119.48,,Surface,5,Image 1,4,54701,
114.899,,Surface,5,Image 1,4,54702,
137.695,,Surface,5,Image 1,4,54703,
112.106,,Surface,5,Image 1,4,54704,
126.987,,Surface,5,Image 1,4,54705,
114.305,,Surface,5,Image 1,4,54706,
108.396,,Surface,5,Image 1,4,54707,
117.913,,Surface,5,Image 1,4,54708,
135.613,,Surface,5,Image 1,4,54709,
118.084,,Surface,5,Image 1,4,54710,
121.089,,Surface,5,Image 1,4,54711,
115.036,,Surface,5,Image 1,4,54712,
141.911,,Surface,5,Image 1,4,54713,
107.936,,Surface,5,Image 1,4,54714,
119.252,,Surface,5,Image 1,4,54715,
111.738,,Surface,5,Image 1,4,54716,
100.922,,Surface,5,Image 1,4,54717,
100.674,,Surface,5,Image 1,4,54718,
113.679,,Surface,5,Image 1,4,54719,
115.712,,Surface,5,Image 1,4,54720,
111.559,,Surface,5,Image 1,4,54721,
117.082,,Surface,5,Image 1,4,54722,
139.258,,Surface,5,Image 1,4,54723,
134.079,,Surface,5,Image 1,4,54724,
121.228,,Surface,5,Image 1,4,54725,
102.251,,Surface,5,Image 1,4,54726,
111.03,,Surface,5,Image 1,4,54727,
99.016,,Surface,5,Image 1,5,54728,
104.481,,Surface,5,Image 1,5,54729,
112.516,,Surface,5,Image 1,5,54730,
113.818,,Surface,5,Image 1,5,54731,
125.616,,Surface,5,Image 1,5,54732,
99.5963,,Surface,5,Image 1,5,54733,
145.088,,Surface,5,Image 1,5,54734,
