
Volume
 ==================== 
Volume,Unit,Category,Time,ID,
33500.1,um^3,Surface,3,54656,
25653,um^3,Surface,3,54657,
13082.2,um^3,Surface,3,54658,
14654.5,um^3,Surface,3,54659,
7607.5,um^3,Surface,3,54660,
7983.51,um^3,Surface,3,54661,
25564.3,um^3,Surface,3,54662,
2031.86,um^3,Surface,3,54663,
1783.05,um^3,Surface,3,54664,
16342.2,um^3,Surface,3,54665,
25973.8,um^3,Surface,3,54666,
16154.9,um^3,Surface,3,54667,
3596.87,um^3,Surface,3,54668,
20703.8,um^3,Surface,3,54669,
21175,um^3,Surface,3,54670,
17866.4,um^3,Surface,3,54671,
10273.8,um^3,Surface,3,54672,
26148.8,um^3,Surface,3,54673,
8658.75,um^3,Surface,3,54674,
61229.6,um^3,Surface,3,54675,
10337.6,um^3,Surface,3,54676,
20595,um^3,Surface,3,54677,
22455.8,um^3,Surface,3,54678,
17511.9,um^3,Surface,3,54679,
2625.37,um^3,Surface,3,54680,
12804.8,um^3,Surface,3,54681,
3039.91,um^3,Surface,3,54682,
1731.86,um^3,Surface,3,54683,
11667,um^3,Surface,3,54684,
28785.6,um^3,Surface,3,54685,
33040.7,um^3,Surface,3,54686,
19242.3,um^3,Surface,3,54687,
31157.3,um^3,Surface,4,54688,
11886.9,um^3,Surface,4,54689,
42353,um^3,Surface,4,54690,
3721.3,um^3,Surface,4,54691,
10807,um^3,Surface,4,54692,
25102.6,um^3,Surface,4,54693,
33513.9,um^3,Surface,4,54694,
43216.3,um^3,Surface,4,54695,
8634.92,um^3,Surface,4,54696,
24619.8,um^3,Surface,4,54697,
13620.1,um^3,Surface,4,54698,
33947.2,um^3,Surface,4,54699,
15105.1,um^3,Surface,4,54700,
7288.26,um^3,Surface,4,54701,
25467,um^3,Surface,4,54702,
7785.54,um^3,Surface,4,54703,
25605.4,um^3,Surface,4,54704,
1951.73,um^3,Surface,4,54705,
17585.3,um^3,Surface,4,54706,
16339.3,um^3,Surface,4,54707,
3710.67,um^3,Surface,4,54708,
21427.3,um^3,Surface,4,54709,
18397.6,um^3,Surface,4,54710,
20538.2,um^3,Surface,4,54711,
26393.1,um^3,Surface,4,54712,
8676.64,um^3,Surface,4,54713,
10288.2,um^3,Surface,4,54714,
11070.3,um^3,Surface,4,54715,
22092.9,um^3,Surface,4,54716,
22379.6,um^3,Surface,4,54717,
58996.9,um^3,Surface,4,54718,
16683.6,um^3,Surface,4,54719,
2742.73,um^3,Surface,4,54720,
13096.9,um^3,Surface,4,54721,
3076.09,um^3,Surface,4,54722,
1656.75,um^3,Surface,4,54723,
11800.2,um^3,Surface,4,54724,
18979,um^3,Surface,4,54725,
28982.5,um^3,Surface,4,54726,
31731,um^3,Surface,4,54727,
31317.3,um^3,Surface,5,54728,
11286.4,um^3,Surface,5,54729,
41898.9,um^3,Surface,5,54730,
3100.32,um^3,Surface,5,54731,
10150.4,um^3,Surface,5,54732,
32857.3,um^3,Surface,5,54733,
8549.92,um^3,Surface,5,54734,
24321,um^3,Surface,5,54735,
23555.4,um^3,Surface,5,54736,
43746.3,um^3,Surface,5,54737,
14068.8,um^3,Surface,5,54738,
33648.1,um^3,Surface,5,54739,
14704.7,um^3,Surface,5,54740,
7124.54,um^3,Surface,5,54741,
7424.1,um^3,Surface,5,54742,
1605.46,um^3,Surface,5,54743,
25269.4,um^3,Surface,5,54744,
26589.8,um^3,Surface,5,54745,
2385.1,um^3,Surface,5,54746,
18040.2,um^3,Surface,5,54747,
15896.7,um^3,Surface,5,54748,
4406.46,um^3,Surface,5,54749,
21609.7,um^3,Surface,5,54750,
19042.3,um^3,Surface,5,54751,
26568.2,um^3,Surface,5,54752,
20604.6,um^3,Surface,5,54753,
10627.1,um^3,Surface,5,54754,
9167.62,um^3,Surface,5,54755,
22677.6,um^3,Surface,5,54756,
10500.8,um^3,Surface,5,54757,
22009.7,um^3,Surface,5,54758,
60463.7,um^3,Surface,5,54759,
16652.3,um^3,Surface,5,54760,
2396.99,um^3,Surface,5,54761,
12485.8,um^3,Surface,5,54762,
11658.7,um^3,Surface,5,54763,
3005.27,um^3,Surface,5,54764,
29047.8,um^3,Surface,5,54765,
29967.1,um^3,Surface,5,54766,
19244.2,um^3,Surface,5,54767,
24548.1,um^3,Surface,6,54768,
32693.5,um^3,Surface,6,54769,
10520.1,um^3,Surface,6,54770,
3624.34,um^3,Surface,6,54771,
42254,um^3,Surface,6,54772,
31280.5,um^3,Surface,6,54773,
11863.4,um^3,Surface,6,54774,
8696.77,um^3,Surface,6,54775,
23998.1,um^3,Surface,6,54776,
41103.8,um^3,Surface,6,54777,
13699.3,um^3,Surface,6,54778,
34556.1,um^3,Surface,6,54779,
15445.2,um^3,Surface,6,54780,
7556.77,um^3,Surface,6,54781,
25073.2,um^3,Surface,6,54782,
7587.33,um^3,Surface,6,54783,
26034.6,um^3,Surface,6,54784,
1796.31,um^3,Surface,6,54785,
2463.87,um^3,Surface,6,54786,
18488.5,um^3,Surface,6,54787,
16616.1,um^3,Surface,6,54788,
18736.8,um^3,Surface,6,54789,
3964.23,um^3,Surface,6,54790,
21468.6,um^3,Surface,6,54791,
20411.5,um^3,Surface,6,54792,
27196,um^3,Surface,6,54793,
10465.5,um^3,Surface,6,54794,
9723.67,um^3,Surface,6,54795,
21654.8,um^3,Surface,6,54796,
8641.5,um^3,Surface,6,54797,
58274.2,um^3,Surface,6,54798,
16029.4,um^3,Surface,6,54799,
21016.9,um^3,Surface,6,54800,
2708.93,um^3,Surface,6,54801,
12147.1,um^3,Surface,6,54802,
2776.78,um^3,Surface,6,54803,
11546.7,um^3,Surface,6,54804,
29003.1,um^3,Surface,6,54805,
1584.47,um^3,Surface,6,54806,
19175.3,um^3,Surface,6,54807,
32815.3,um^3,Surface,6,54808,
30529.4,um^3,Surface,7,54809,
11227.7,um^3,Surface,7,54810,
41790.1,um^3,Surface,7,54811,
3624.64,um^3,Surface,7,54812,
10830.9,um^3,Surface,7,54813,
31387,um^3,Surface,7,54814,
8740.84,um^3,Surface,7,54815,
24998.7,um^3,Surface,7,54816,
24791.5,um^3,Surface,7,54817,
42702.8,um^3,Surface,7,54818,
13568.3,um^3,Surface,7,54819,
35218.8,um^3,Surface,7,54820,
15518.9,um^3,Surface,7,54821,
7971.53,um^3,Surface,7,54822,
7779.39,um^3,Surface,7,54823,
24439.9,um^3,Surface,7,54824,
27268.1,um^3,Surface,7,54825,
1770,um^3,Surface,7,54826,
3632.59,um^3,Surface,7,54827,
17641,um^3,Surface,7,54828,
3477.16,um^3,Surface,7,54829,
16631.6,um^3,Surface,7,54830,
19121.5,um^3,Surface,7,54831,
21470.5,um^3,Surface,7,54832,
20669,um^3,Surface,7,54833,
9959.77,um^3,Surface,7,54834,
27293.8,um^3,Surface,7,54835,
8999.08,um^3,Surface,7,54836,
8989.12,um^3,Surface,7,54837,
59759.3,um^3,Surface,7,54838,
22017.9,um^3,Surface,7,54839,
16371.7,um^3,Surface,7,54840,
20511,um^3,Surface,7,54841,
2635.01,um^3,Surface,7,54842,
12605,um^3,Surface,7,54843,
11884.2,um^3,Surface,7,54844,
3049.68,um^3,Surface,7,54845,
1619.09,um^3,Surface,7,54846,
19597.8,um^3,Surface,7,54847,
28424,um^3,Surface,7,54848,
33060.2,um^3,Surface,7,54849,
25326,um^3,Surface,8,54850,
41439.1,um^3,Surface,8,54851,
8738.52,um^3,Surface,8,54852,
25511.8,um^3,Surface,8,54853,
31934.9,um^3,Surface,8,54854,
10846.2,um^3,Surface,8,54855,
3712.2,um^3,Surface,8,54856,
42170.2,um^3,Surface,8,54857,
30644.1,um^3,Surface,8,54858,
11890,um^3,Surface,8,54859,
13760.4,um^3,Surface,8,54860,
35344.3,um^3,Surface,8,54861,
15387.2,um^3,Surface,8,54862,
7767.4,um^3,Surface,8,54863,
7885.95,um^3,Surface,8,54864,
1720.52,um^3,Surface,8,54865,
23713.5,um^3,Surface,8,54866,
3503.14,um^3,Surface,8,54867,
27243.5,um^3,Surface,8,54868,
17740.4,um^3,Surface,8,54869,
17097.9,um^3,Surface,8,54870,
3427.32,um^3,Surface,8,54871,
18134.9,um^3,Surface,8,54872,
21446.2,um^3,Surface,8,54873,
20685.8,um^3,Surface,8,54874,
27780.9,um^3,Surface,8,54875,
10612.1,um^3,Surface,8,54876,
9347.73,um^3,Surface,8,54877,
8831.72,um^3,Surface,8,54878,
21129.4,um^3,Surface,8,54879,
60500.9,um^3,Surface,8,54880,
21467.2,um^3,Surface,8,54881,
16741.5,um^3,Surface,8,54882,
2760.48,um^3,Surface,8,54883,
12338.8,um^3,Surface,8,54884,
2934.57,um^3,Surface,8,54885,
12198.3,um^3,Surface,8,54886,
1604.15,um^3,Surface,8,54887,
29007.6,um^3,Surface,8,54888,
32996.3,um^3,Surface,8,54889,
19549,um^3,Surface,8,54890,
30358.5,um^3,Surface,9,54891,
12115.1,um^3,Surface,9,54892,
41820.8,um^3,Surface,9,54893,
3695.19,um^3,Surface,9,54894,
10554.8,um^3,Surface,9,54895,
33999.7,um^3,Surface,9,54896,
8838.11,um^3,Surface,9,54897,
25113.4,um^3,Surface,9,54898,
25387.7,um^3,Surface,9,54899,
41562.2,um^3,Surface,9,54900,
13517.7,um^3,Surface,9,54901,
35816.9,um^3,Surface,9,54902,
15548.7,um^3,Surface,9,54903,
7640.96,um^3,Surface,9,54904,
23958.6,um^3,Surface,9,54905,
8068.54,um^3,Surface,9,54906,
1655.51,um^3,Surface,9,54907,
27778.5,um^3,Surface,9,54908,
2845.32,um^3,Surface,9,54909,
18277,um^3,Surface,9,54910,
16546.2,um^3,Surface,9,54911,
21420.2,um^3,Surface,9,54912,
3569.26,um^3,Surface,9,54913,
21017.1,um^3,Surface,9,54914,
18260.5,um^3,Surface,9,54915,
10283.5,um^3,Surface,9,54916,
26944.3,um^3,Surface,9,54917,
8734.9,um^3,Surface,9,54918,
9742.27,um^3,Surface,9,54919,
21069,um^3,Surface,9,54920,
21108.1,um^3,Surface,9,54921,
60835.9,um^3,Surface,9,54922,
17443.2,um^3,Surface,9,54923,
2794.78,um^3,Surface,9,54924,
12341,um^3,Surface,9,54925,
3021.07,um^3,Surface,9,54926,
12264.6,um^3,Surface,9,54927,
1626.35,um^3,Surface,9,54928,
28383.8,um^3,Surface,9,54929,
32009.8,um^3,Surface,9,54930,
18746.4,um^3,Surface,9,54931,
30556.9,um^3,Surface,10,54932,
12511.3,um^3,Surface,10,54933,
41812.1,um^3,Surface,10,54934,
3496.17,um^3,Surface,10,54935,
10782.1,um^3,Surface,10,54936,
25607.6,um^3,Surface,10,54937,
33041.8,um^3,Surface,10,54938,
43651.6,um^3,Surface,10,54939,
8766.26,um^3,Surface,10,54940,
36115.8,um^3,Surface,10,54941,
25019.9,um^3,Surface,10,54942,
13814.7,um^3,Surface,10,54943,
16320.9,um^3,Surface,10,54944,
7904.74,um^3,Surface,10,54945,
7936.82,um^3,Surface,10,54946,
24032.7,um^3,Surface,10,54947,
27112.8,um^3,Surface,10,54948,
2834.17,um^3,Surface,10,54949,
17158.9,um^3,Surface,10,54950,
16869.9,um^3,Surface,10,54951,
7001.27,um^3,Surface,10,54952,
21366.4,um^3,Surface,10,54953,
3640.91,um^3,Surface,10,54954,
18749.8,um^3,Surface,10,54955,
13550.7,um^3,Surface,10,54956,
10736.7,um^3,Surface,10,54957,
26921.9,um^3,Surface,10,54958,
9116.07,um^3,Surface,10,54959,
10482.9,um^3,Surface,10,54960,
60029.6,um^3,Surface,10,54961,
21087.8,um^3,Surface,10,54962,
17224.6,um^3,Surface,10,54963,
20548.3,um^3,Surface,10,54964,
2581.81,um^3,Surface,10,54965,
12809.3,um^3,Surface,10,54966,
12081.3,um^3,Surface,10,54967,
3452.43,um^3,Surface,10,54968,
29321.4,um^3,Surface,10,54969,
32057.2,um^3,Surface,10,54970,
17518.6,um^3,Surface,10,54971,
11562.9,um^3,Surface,11,54972,
29650.3,um^3,Surface,11,54973,
41552.6,um^3,Surface,11,54974,
3563.46,um^3,Surface,11,54975,
10999.4,um^3,Surface,11,54976,
25142.1,um^3,Surface,11,54977,
32041.3,um^3,Surface,11,54978,
42821.7,um^3,Surface,11,54979,
9099.72,um^3,Surface,11,54980,
36105.2,um^3,Surface,11,54981,
24547.7,um^3,Surface,11,54982,
14227.4,um^3,Surface,11,54983,
16231.4,um^3,Surface,11,54984,
7487.44,um^3,Surface,11,54985,
8116.67,um^3,Surface,11,54986,
23272.4,um^3,Surface,11,54987,
17070.7,um^3,Surface,11,54988,
27508.8,um^3,Surface,11,54989,
1949.56,um^3,Surface,11,54990,
3327.83,um^3,Surface,11,54991,
16944.7,um^3,Surface,11,54992,
18305.6,um^3,Surface,11,54993,
20916.2,um^3,Surface,11,54994,
19880.6,um^3,Surface,11,54995,
10690.8,um^3,Surface,11,54996,
26824.2,um^3,Surface,11,54997,
9895.62,um^3,Surface,11,54998,
59921,um^3,Surface,11,54999,
30788,um^3,Surface,11,55000,
17073.5,um^3,Surface,11,55001,
20007.5,um^3,Surface,11,55002,
2718.77,um^3,Surface,11,55003,
12414.7,um^3,Surface,11,55004,
12008.9,um^3,Surface,11,55005,
3232.81,um^3,Surface,11,55006,
29028,um^3,Surface,11,55007,
1584.76,um^3,Surface,11,55008,
32362.7,um^3,Surface,11,55009,
17946.1,um^3,Surface,11,55010,
30055.5,um^3,Surface,12,55011,
11406,um^3,Surface,12,55012,
41760.9,um^3,Surface,12,55013,
3569.53,um^3,Surface,12,55014,
10840.9,um^3,Surface,12,55015,
26055.9,um^3,Surface,12,55016,
31926,um^3,Surface,12,55017,
44974.8,um^3,Surface,12,55018,
9293.82,um^3,Surface,12,55019,
36077,um^3,Surface,12,55020,
24493.8,um^3,Surface,12,55021,
14151.6,um^3,Surface,12,55022,
16202.6,um^3,Surface,12,55023,
7606.18,um^3,Surface,12,55024,
8303.13,um^3,Surface,12,55025,
23842.8,um^3,Surface,12,55026,
3027.23,um^3,Surface,12,55027,
16564.4,um^3,Surface,12,55028,
26801.6,um^3,Surface,12,55029,
17119.7,um^3,Surface,12,55030,
3548.83,um^3,Surface,12,55031,
20585.2,um^3,Surface,12,55032,
21064.5,um^3,Surface,12,55033,
18383.3,um^3,Surface,12,55034,
26684.6,um^3,Surface,12,55035,
9951.92,um^3,Surface,12,55036,
10531.7,um^3,Surface,12,55037,
59661.6,um^3,Surface,12,55038,
30063.1,um^3,Surface,12,55039,
20569.5,um^3,Surface,12,55040,
18387.5,um^3,Surface,12,55041,
2553.78,um^3,Surface,12,55042,
12607.6,um^3,Surface,12,55043,
2687.18,um^3,Surface,12,55044,
11960.2,um^3,Surface,12,55045,
29294.6,um^3,Surface,12,55046,
32990.4,um^3,Surface,12,55047,
18351.3,um^3,Surface,12,55048,
14184.4,um^3,Surface,13,55049,
36655.9,um^3,Surface,13,55050,
24932.2,um^3,Surface,13,55051,
45128.8,um^3,Surface,13,55052,
9093.53,um^3,Surface,13,55053,
26006.8,um^3,Surface,13,55054,
32052.6,um^3,Surface,13,55055,
11002,um^3,Surface,13,55056,
3566.19,um^3,Surface,13,55057,
41755.5,um^3,Surface,13,55058,
28171.9,um^3,Surface,13,55059,
10994.8,um^3,Surface,13,55060,
15916.9,um^3,Surface,13,55061,
7471.44,um^3,Surface,13,55062,
8283.13,um^3,Surface,13,55063,
24210.2,um^3,Surface,13,55064,
26963.9,um^3,Surface,13,55065,
17163,um^3,Surface,13,55066,
3346.07,um^3,Surface,13,55067,
16742.6,um^3,Surface,13,55068,
21260.6,um^3,Surface,13,55069,
18798.9,um^3,Surface,13,55070,
20975.2,um^3,Surface,13,55071,
27192.4,um^3,Surface,13,55072,
10347.1,um^3,Surface,13,55073,
10159.7,um^3,Surface,13,55074,
30916.7,um^3,Surface,13,55075,
20514.9,um^3,Surface,13,55076,
59474.5,um^3,Surface,13,55077,
17939.6,um^3,Surface,13,55078,
2807.97,um^3,Surface,13,55079,
12322.1,um^3,Surface,13,55080,
2746.72,um^3,Surface,13,55081,
12115.5,um^3,Surface,13,55082,
28930.6,um^3,Surface,13,55083,
18526.6,um^3,Surface,13,55084,
35566.8,um^3,Surface,13,55085,
11601.1,um^3,Surface,14,55086,
28977.3,um^3,Surface,14,55087,
41449.9,um^3,Surface,14,55088,
3563.86,um^3,Surface,14,55089,
10482.5,um^3,Surface,14,55090,
26405.7,um^3,Surface,14,55091,
34023.5,um^3,Surface,14,55092,
9025.35,um^3,Surface,14,55093,
25353.5,um^3,Surface,14,55094,
47621.4,um^3,Surface,14,55095,
14451.7,um^3,Surface,14,55096,
36996.8,um^3,Surface,14,55097,
16440.4,um^3,Surface,14,55098,
7695.8,um^3,Surface,14,55099,
8045.35,um^3,Surface,14,55100,
24869.1,um^3,Surface,14,55101,
27671.2,um^3,Surface,14,55102,
17536.4,um^3,Surface,14,55103,
3041.57,um^3,Surface,14,55104,
16755.1,um^3,Surface,14,55105,
19027.7,um^3,Surface,14,55106,
3487.42,um^3,Surface,14,55107,
21230.9,um^3,Surface,14,55108,
21223.8,um^3,Surface,14,55109,
26963.9,um^3,Surface,14,55110,
10022.2,um^3,Surface,14,55111,
10620.8,um^3,Surface,14,55112,
59987.2,um^3,Surface,14,55113,
30432.8,um^3,Surface,14,55114,
18358.3,um^3,Surface,14,55115,
20990.8,um^3,Surface,14,55116,
2480.39,um^3,Surface,14,55117,
12810.4,um^3,Surface,14,55118,
12215.5,um^3,Surface,14,55119,
2935.63,um^3,Surface,14,55120,
29590.7,um^3,Surface,14,55121,
35610.6,um^3,Surface,14,55122,
18714.6,um^3,Surface,14,55123,
10815.9,um^3,Surface,15,55124,
27714.7,um^3,Surface,15,55125,
41961.1,um^3,Surface,15,55126,
3320.87,um^3,Surface,15,55127,
10744.8,um^3,Surface,15,55128,
33794.3,um^3,Surface,15,55129,
25859.6,um^3,Surface,15,55130,
25199.5,um^3,Surface,15,55131,
46353.1,um^3,Surface,15,55132,
8966.26,um^3,Surface,15,55133,
14331.6,um^3,Surface,15,55134,
36753.1,um^3,Surface,15,55135,
16296,um^3,Surface,15,55136,
7663.31,um^3,Surface,15,55137,
7905.05,um^3,Surface,15,55138,
24128.3,um^3,Surface,15,55139,
17259.4,um^3,Surface,15,55140,
27070.7,um^3,Surface,15,55141,
17011.3,um^3,Surface,15,55142,
21531,um^3,Surface,15,55143,
3298.15,um^3,Surface,15,55144,
18719.6,um^3,Surface,15,55145,
21265.5,um^3,Surface,15,55146,
9540.28,um^3,Surface,15,55147,
26598.9,um^3,Surface,15,55148,
10542.3,um^3,Surface,15,55149,
58741.4,um^3,Surface,15,55150,
30071.5,um^3,Surface,15,55151,
18666,um^3,Surface,15,55152,
21799,um^3,Surface,15,55153,
2410.68,um^3,Surface,15,55154,
11424.2,um^3,Surface,15,55155,
2731.64,um^3,Surface,15,55156,
12427.3,um^3,Surface,15,55157,
35765,um^3,Surface,15,55158,
17689.9,um^3,Surface,15,55159,
29631.6,um^3,Surface,15,55160,
14485.9,um^3,Surface,16,55161,
36276.6,um^3,Surface,16,55162,
24967.8,um^3,Surface,16,55163,
48019.7,um^3,Surface,16,55164,
8057.51,um^3,Surface,16,55165,
26031.7,um^3,Surface,16,55166,
34441.8,um^3,Surface,16,55167,
9310.9,um^3,Surface,16,55168,
3170.11,um^3,Surface,16,55169,
1507.3,um^3,Surface,16,55170,
42392.4,um^3,Surface,16,55171,
29733.3,um^3,Surface,16,55172,
11841.9,um^3,Surface,16,55173,
15306.5,um^3,Surface,16,55174,
8354.01,um^3,Surface,16,55175,
7945.17,um^3,Surface,16,55176,
26060.4,um^3,Surface,16,55177,
27315.8,um^3,Surface,16,55178,
2813.62,um^3,Surface,16,55179,
17617,um^3,Surface,16,55180,
4260.38,um^3,Surface,16,55181,
18721.9,um^3,Surface,16,55182,
21535.1,um^3,Surface,16,55183,
17171,um^3,Surface,16,55184,
21271.9,um^3,Surface,16,55185,
26650.1,um^3,Surface,16,55186,
10541.8,um^3,Surface,16,55187,
9309.11,um^3,Surface,16,55188,
9858.83,um^3,Surface,16,55189,
20826,um^3,Surface,16,55190,
21123.5,um^3,Surface,16,55191,
57578.6,um^3,Surface,16,55192,
17781.3,um^3,Surface,16,55193,
2550.38,um^3,Surface,16,55194,
13342.2,um^3,Surface,16,55195,
3294.59,um^3,Surface,16,55196,
12140.9,um^3,Surface,16,55197,
27920,um^3,Surface,16,55198,
18271.3,um^3,Surface,16,55199,
32666,um^3,Surface,16,55200,
41797.9,um^3,Surface,17,55201,
29097.1,um^3,Surface,17,55202,
10846.3,um^3,Surface,17,55203,
3679.72,um^3,Surface,17,55204,
9942.98,um^3,Surface,17,55205,
35276.9,um^3,Surface,17,55206,
26256.1,um^3,Surface,17,55207,
24754.1,um^3,Surface,17,55208,
46852.5,um^3,Surface,17,55209,
8617.52,um^3,Surface,17,55210,
14502.9,um^3,Surface,17,55211,
37218.9,um^3,Surface,17,55212,
16348.6,um^3,Surface,17,55213,
8204.06,um^3,Surface,17,55214,
24368.8,um^3,Surface,17,55215,
7885.81,um^3,Surface,17,55216,
2808.19,um^3,Surface,17,55217,
27243.8,um^3,Surface,17,55218,
17145.2,um^3,Surface,17,55219,
16536,um^3,Surface,17,55220,
19219.2,um^3,Surface,17,55221,
3793.8,um^3,Surface,17,55222,
20810.6,um^3,Surface,17,55223,
21700.4,um^3,Surface,17,55224,
10257.2,um^3,Surface,17,55225,
26765.1,um^3,Surface,17,55226,
8615.08,um^3,Surface,17,55227,
9416.69,um^3,Surface,17,55228,
57144.1,um^3,Surface,17,55229,
20764.6,um^3,Surface,17,55230,
18668.4,um^3,Surface,17,55231,
21448.8,um^3,Surface,17,55232,
2428.52,um^3,Surface,17,55233,
12918.1,um^3,Surface,17,55234,
2650.28,um^3,Surface,17,55235,
12127.8,um^3,Surface,17,55236,
1580.86,um^3,Surface,17,55237,
34326.9,um^3,Surface,17,55238,
46857.7,um^3,Surface,17,55239,
29185,um^3,Surface,18,55240,
11100.9,um^3,Surface,18,55241,
41941.7,um^3,Surface,18,55242,
3847.45,um^3,Surface,18,55243,
10270.1,um^3,Surface,18,55244,
36021,um^3,Surface,18,55245,
8703.3,um^3,Surface,18,55246,
25650.9,um^3,Surface,18,55247,
46726.8,um^3,Surface,18,55248,
36277.4,um^3,Surface,18,55249,
24813.2,um^3,Surface,18,55250,
14681.2,um^3,Surface,18,55251,
17207,um^3,Surface,18,55252,
7660.34,um^3,Surface,18,55253,
22946,um^3,Surface,18,55254,
8136.71,um^3,Surface,18,55255,
27536,um^3,Surface,18,55256,
2431.37,um^3,Surface,18,55257,
17117.7,um^3,Surface,18,55258,
16643.3,um^3,Surface,18,55259,
3699.05,um^3,Surface,18,55260,
18678,um^3,Surface,18,55261,
21718.6,um^3,Surface,18,55262,
21103.1,um^3,Surface,18,55263,
10701.1,um^3,Surface,18,55264,
26260.7,um^3,Surface,18,55265,
20939.3,um^3,Surface,18,55266,
10812.3,um^3,Surface,18,55267,
8900.63,um^3,Surface,18,55268,
21716.3,um^3,Surface,18,55269,
56732.8,um^3,Surface,18,55270,
19583.1,um^3,Surface,18,55271,
2434.83,um^3,Surface,18,55272,
12782.7,um^3,Surface,18,55273,
11880.9,um^3,Surface,18,55274,
3046.51,um^3,Surface,18,55275,
1571.04,um^3,Surface,18,55276,
47262,um^3,Surface,18,55277,
34422,um^3,Surface,18,55278,
28612.6,um^3,Surface,19,55279,
11523.1,um^3,Surface,19,55280,
42226.7,um^3,Surface,19,55281,
4086.55,um^3,Surface,19,55282,
10301.6,um^3,Surface,19,55283,
27754.4,um^3,Surface,19,55284,
33949.8,um^3,Surface,19,55285,
47283.9,um^3,Surface,19,55286,
8505.92,um^3,Surface,19,55287,
35844.6,um^3,Surface,19,55288,
23831.8,um^3,Surface,19,55289,
14956.7,um^3,Surface,19,55290,
16242.7,um^3,Surface,19,55291,
7502.81,um^3,Surface,19,55292,
7821.6,um^3,Surface,19,55293,
23968.6,um^3,Surface,19,55294,
27888.1,um^3,Surface,19,55295,
2048.18,um^3,Surface,19,55296,
17518.1,um^3,Surface,19,55297,
16893.8,um^3,Surface,19,55298,
19025,um^3,Surface,19,55299,
3836.81,um^3,Surface,19,55300,
21540.3,um^3,Surface,19,55301,
20955.9,um^3,Surface,19,55302,
10587.9,um^3,Surface,19,55303,
