
Ellipticity (prolate)
 ==================== 
Ellipticity (prolate),Unit,Category,Time,ID,
0.283272,,Surface,64,56990,
0.431544,,Surface,64,56991,
0.22511,,Surface,64,56992,
0.454015,,Surface,64,56993,
0.543201,,Surface,64,56994,
0.330405,,Surface,64,56995,
0.621085,,Surface,64,56996,
0.286237,,Surface,64,56997,
0.195911,,Surface,64,56998,
0.341395,,Surface,64,56999,
0.309809,,Surface,64,57000,
0.201138,,Surface,64,57001,
0.20287,,Surface,64,57002,
0.5056,,Surface,64,57003,
0.488882,,Surface,64,57004,
0.375237,,Surface,64,57005,
0.433737,,Surface,64,57006,
0.450226,,Surface,64,57007,
0.440817,,Surface,64,57008,
0.315425,,Surface,64,57009,
0.530791,,Surface,64,57010,
0.307612,,Surface,64,57011,
0.289768,,Surface,65,57012,
0.488466,,Surface,65,57013,
0.307783,,Surface,65,57014,
0.289882,,Surface,65,57015,
0.328546,,Surface,65,57016,
0.257127,,Surface,65,57017,
0.321739,,Surface,65,57018,
0.342692,,Surface,65,57019,
0.548027,,Surface,65,57020,
0.260768,,Surface,65,57021,
0.47579,,Surface,65,57022,
0.251936,,Surface,65,57023,
0.20581,,Surface,65,57024,
0.182491,,Surface,65,57025,
0.522381,,Surface,65,57026,
0.257912,,Surface,65,57027,
0.243159,,Surface,65,57028,
0.36691,,Surface,65,57029,
0.377285,,Surface,65,57030,
0.441393,,Surface,65,57031,
0.557109,,Surface,65,57032,
0.340248,,Surface,65,57033,
0.652334,,Surface,65,57034,
0.294872,,Surface,65,57035,
0.334094,,Surface,65,57036,
0.530201,,Surface,65,57037,
0.290922,,Surface,65,57038,
0.226435,,Surface,65,57039,
0.502841,,Surface,65,57040,
0.455026,,Surface,65,57041,
0.380447,,Surface,65,57042,
0.200069,,Surface,65,57043,
0.260814,,Surface,65,57044,
0.392404,,Surface,65,57045,
0.46909,,Surface,65,57046,
0.362979,,Surface,65,57047,
0.310098,,Surface,65,57048,
0.488448,,Surface,65,57049,
0.290033,,Surface,66,57050,
0.433833,,Surface,66,57051,
0.326467,,Surface,66,57052,
0.308414,,Surface,66,57053,
0.701421,,Surface,66,57054,
0.316656,,Surface,66,57055,
0.243183,,Surface,66,57056,
0.329093,,Surface,66,57057,
0.309069,,Surface,66,57058,
0.525938,,Surface,66,57059,
0.245936,,Surface,66,57060,
0.345944,,Surface,66,57061,
0.198299,,Surface,66,57062,
0.209512,,Surface,66,57063,
0.244978,,Surface,66,57064,
0.493794,,Surface,66,57065,
0.220243,,Surface,66,57066,
0.25052,,Surface,66,57067,
0.38526,,Surface,66,57068,
0.445949,,Surface,66,57069,
0.447148,,Surface,66,57070,
0.386976,,Surface,66,57071,
0.591303,,Surface,66,57072,
0.698518,,Surface,66,57073,
0.303181,,Surface,66,57074,
0.393605,,Surface,66,57075,
0.199381,,Surface,66,57076,
0.314013,,Surface,66,57077,
0.532005,,Surface,66,57078,
0.437297,,Surface,66,57079,
0.376757,,Surface,66,57080,
0.201715,,Surface,66,57081,
0.35587,,Surface,66,57082,
0.417753,,Surface,66,57083,
0.457011,,Surface,66,57084,
0.340763,,Surface,66,57085,
0.519813,,Surface,66,57086,
0.311148,,Surface,66,57087,
0.30018,,Surface,67,57088,
0.437944,,Surface,67,57089,
0.228464,,Surface,67,57090,
0.305479,,Surface,67,57091,
0.340399,,Surface,67,57092,
0.372774,,Surface,67,57093,
0.240893,,Surface,67,57094,
0.242975,,Surface,67,57095,
0.34043,,Surface,67,57096,
0.508174,,Surface,67,57097,
0.218387,,Surface,67,57098,
0.198981,,Surface,67,57099,
0.220156,,Surface,67,57100,
0.247534,,Surface,67,57101,
0.26691,,Surface,67,57102,
0.545279,,Surface,67,57103,
0.29293,,Surface,67,57104,
0.381538,,Surface,67,57105,
0.378448,,Surface,67,57106,
0.434148,,Surface,67,57107,
0.328791,,Surface,67,57108,
0.281506,,Surface,67,57109,
0.678155,,Surface,67,57110,
0.544118,,Surface,67,57111,
0.429503,,Surface,67,57112,
0.568118,,Surface,67,57113,
0.309383,,Surface,67,57114,
0.216292,,Surface,67,57115,
0.551078,,Surface,67,57116,
0.357927,,Surface,67,57117,
0.213904,,Surface,67,57118,
0.431459,,Surface,67,57119,
0.379375,,Surface,67,57120,
0.435741,,Surface,67,57121,
0.450042,,Surface,67,57122,
0.288747,,Surface,67,57123,
0.324356,,Surface,67,57124,
0.522799,,Surface,67,57125,
0.429521,,Surface,68,57126,
0.327289,,Surface,68,57127,
0.320972,,Surface,68,57128,
0.320536,,Surface,68,57129,
0.407874,,Surface,68,57130,
0.238922,,Surface,68,57131,
0.331722,,Surface,68,57132,
0.37909,,Surface,68,57133,
0.507928,,Surface,68,57134,
0.241849,,Surface,68,57135,
0.27972,,Surface,68,57136,
0.196967,,Surface,68,57137,
0.198388,,Surface,68,57138,
0.234206,,Surface,68,57139,
0.262279,,Surface,68,57140,
0.256655,,Surface,68,57141,
0.570592,,Surface,68,57142,
0.260926,,Surface,68,57143,
0.41538,,Surface,68,57144,
0.422491,,Surface,68,57145,
0.329191,,Surface,68,57146,
0.660449,,Surface,68,57147,
0.511022,,Surface,68,57148,
0.285691,,Surface,68,57149,
0.363648,,Surface,68,57150,
0.306274,,Surface,68,57151,
0.221112,,Surface,68,57152,
0.24545,,Surface,68,57153,
0.509335,,Surface,68,57154,
0.368837,,Surface,68,57155,
0.233703,,Surface,68,57156,
0.432,,Surface,68,57157,
0.355431,,Surface,68,57158,
0.440385,,Surface,68,57159,
0.4082,,Surface,68,57160,
0.316509,,Surface,68,57161,
0.265099,,Surface,68,57162,
0.327313,,Surface,68,57163,
0.397967,,Surface,68,57164,
0.324913,,Surface,69,57165,
0.376535,,Surface,69,57166,
0.306126,,Surface,69,57167,
0.613397,,Surface,69,57168,
0.310352,,Surface,69,57169,
0.452658,,Surface,69,57170,
0.20935,,Surface,69,57171,
0.336102,,Surface,69,57172,
0.386607,,Surface,69,57173,
0.251769,,Surface,69,57174,
0.493814,,Surface,69,57175,
0.22519,,Surface,69,57176,
0.179512,,Surface,69,57177,
0.29462,,Surface,69,57178,
0.58644,,Surface,69,57179,
0.284732,,Surface,69,57180,
0.295526,,Surface,69,57181,
0.411013,,Surface,69,57182,
0.432327,,Surface,69,57183,
0.437183,,Surface,69,57184,
0.626639,,Surface,69,57185,
0.337813,,Surface,69,57186,
0.259007,,Surface,69,57187,
0.677533,,Surface,69,57188,
0.402049,,Surface,69,57189,
0.228878,,Surface,69,57190,
0.326471,,Surface,69,57191,
0.449291,,Surface,69,57192,
0.220863,,Surface,69,57193,
0.48418,,Surface,69,57194,
0.467642,,Surface,69,57195,
0.368809,,Surface,69,57196,
0.477357,,Surface,69,57197,
0.460417,,Surface,69,57198,
0.420061,,Surface,69,57199,
0.399393,,Surface,69,57200,
0.306681,,Surface,69,57201,
0.368231,,Surface,69,57202,
0.25731,,Surface,69,57203,
0.312555,,Surface,70,57204,
0.424362,,Surface,70,57205,
0.318157,,Surface,70,57206,
0.239819,,Surface,70,57207,
0.434348,,Surface,70,57208,
0.393201,,Surface,70,57209,
0.239775,,Surface,70,57210,
0.250475,,Surface,70,57211,
0.371259,,Surface,70,57212,
0.507623,,Surface,70,57213,
0.198735,,Surface,70,57214,
0.188905,,Surface,70,57215,
0.226984,,Surface,70,57216,
0.263339,,Surface,70,57217,
0.653099,,Surface,70,57218,
0.253985,,Surface,70,57219,
0.231907,,Surface,70,57220,
0.377278,,Surface,70,57221,
0.428498,,Surface,70,57222,
0.345883,,Surface,70,57223,
0.569117,,Surface,70,57224,
0.280559,,Surface,70,57225,
0.607217,,Surface,70,57226,
0.439178,,Surface,70,57227,
0.32944,,Surface,70,57228,
0.435368,,Surface,70,57229,
0.219684,,Surface,70,57230,
0.364128,,Surface,70,57231,
0.507284,,Surface,70,57232,
0.40372,,Surface,70,57233,
0.245593,,Surface,70,57234,
0.467865,,Surface,70,57235,
0.430815,,Surface,70,57236,
0.465829,,Surface,70,57237,
0.336877,,Surface,70,57238,
0.3086,,Surface,70,57239,
0.338322,,Surface,70,57240,
0.270149,,Surface,70,57241,
0.333511,,Surface,71,57242,
0.30883,,Surface,71,57243,
0.455486,,Surface,71,57244,
0.3007,,Surface,71,57245,
0.408501,,Surface,71,57246,
0.204269,,Surface,71,57247,
0.358229,,Surface,71,57248,
0.389931,,Surface,71,57249,
0.240931,,Surface,71,57250,
0.522345,,Surface,71,57251,
0.222354,,Surface,71,57252,
0.20147,,Surface,71,57253,
0.195596,,Surface,71,57254,
0.238654,,Surface,71,57255,
0.645254,,Surface,71,57256,
0.255678,,Surface,71,57257,
0.287249,,Surface,71,57258,
0.320441,,Surface,71,57259,
0.409977,,Surface,71,57260,
0.261615,,Surface,71,57261,
0.618107,,Surface,71,57262,
0.576273,,Surface,71,57263,
0.272104,,Surface,71,57264,
0.469576,,Surface,71,57265,
0.315975,,Surface,71,57266,
0.463924,,Surface,71,57267,
0.224708,,Surface,71,57268,
0.526705,,Surface,71,57269,
0.380073,,Surface,71,57270,
0.251618,,Surface,71,57271,
0.352553,,Surface,71,57272,
0.29189,,Surface,71,57273,
0.476713,,Surface,71,57274,
0.468436,,Surface,71,57275,
0.261906,,Surface,71,57276,
0.321412,,Surface,71,57277,
0.489034,,Surface,71,57278,
0.322545,,Surface,72,57279,
0.348157,,Surface,72,57280,
0.413204,,Surface,72,57281,
0.27289,,Surface,72,57282,
0.432638,,Surface,72,57283,
0.229392,,Surface,72,57284,
0.250542,,Surface,72,57285,
0.35832,,Surface,72,57286,
0.375729,,Surface,72,57287,
0.547262,,Surface,72,57288,
0.240107,,Surface,72,57289,
0.200662,,Surface,72,57290,
0.214631,,Surface,72,57291,
0.276583,,Surface,72,57292,
0.616953,,Surface,72,57293,
0.242766,,Surface,72,57294,
0.2246,,Surface,72,57295,
0.346598,,Surface,72,57296,
0.403652,,Surface,72,57297,
0.575973,,Surface,72,57298,
0.310469,,Surface,72,57299,
0.25571,,Surface,72,57300,
0.619469,,Surface,72,57301,
0.465396,,Surface,72,57302,
0.451755,,Surface,72,57303,
0.232237,,Surface,72,57304,
0.322668,,Surface,72,57305,
0.522832,,Surface,72,57306,
0.257488,,Surface,72,57307,
0.33258,,Surface,72,57308,
0.358416,,Surface,72,57309,
0.215762,,Surface,72,57310,
0.503994,,Surface,72,57311,
0.295727,,Surface,72,57312,
0.449344,,Surface,72,57313,
0.321195,,Surface,72,57314,
0.496856,,Surface,72,57315,
0.317786,,Surface,73,57316,
0.315688,,Surface,73,57317,
0.41907,,Surface,73,57318,
0.257381,,Surface,73,57319,
0.441053,,Surface,73,57320,
0.233433,,Surface,73,57321,
0.386625,,Surface,73,57322,
0.397498,,Surface,73,57323,
0.260902,,Surface,73,57324,
0.505368,,Surface,73,57325,
0.246246,,Surface,73,57326,
0.183211,,Surface,73,57327,
0.211824,,Surface,73,57328,
0.26778,,Surface,73,57329,
0.649699,,Surface,73,57330,
0.285733,,Surface,73,57331,
0.318085,,Surface,73,57332,
0.383149,,Surface,73,57333,
0.412949,,Surface,73,57334,
0.342487,,Surface,73,57335,
0.619644,,Surface,73,57336,
0.542754,,Surface,73,57337,
0.252785,,Surface,73,57338,
0.453399,,Surface,73,57339,
0.560756,,Surface,73,57340,
0.356535,,Surface,73,57341,
0.257086,,Surface,73,57342,
0.491056,,Surface,73,57343,
0.352401,,Surface,73,57344,
0.267939,,Surface,73,57345,
0.290544,,Surface,73,57346,
0.304802,,Surface,73,57347,
0.473865,,Surface,73,57348,
0.40335,,Surface,73,57349,
0.422757,,Surface,73,57350,
0.30202,,Surface,73,57351,
0.487019,,Surface,73,57352,
0.423652,,Surface,74,57353,
0.355086,,Surface,74,57354,
0.330924,,Surface,74,57355,
0.280582,,Surface,74,57356,
0.422868,,Surface,74,57357,
0.413831,,Surface,74,57358,
0.250596,,Surface,74,57359,
0.261803,,Surface,74,57360,
0.294208,,Surface,74,57361,
0.556695,,Surface,74,57362,
0.174047,,Surface,74,57363,
0.225039,,Surface,74,57364,
0.18514,,Surface,74,57365,
0.252259,,Surface,74,57366,
0.300846,,Surface,74,57367,
0.668336,,Surface,74,57368,
0.295316,,Surface,74,57369,
0.393608,,Surface,74,57370,
0.317478,,Surface,74,57371,
0.529722,,Surface,74,57372,
0.366924,,Surface,74,57373,
0.257382,,Surface,74,57374,
0.611072,,Surface,74,57375,
