
Sphericity
 ==================== 
Sphericity,Unit,Category,Time,ID,
0.433486,,Surface,79,57572,
0.881409,,Surface,79,57573,
0.743409,,Surface,79,57574,
0.894535,,Surface,79,57575,
0.855107,,Surface,79,57576,
0.560922,,Surface,79,57577,
0.46522,,Surface,79,57578,
0.595839,,Surface,80,57579,
0.623314,,Surface,80,57580,
0.743477,,Surface,80,57581,
0.853205,,Surface,80,57582,
0.722796,,Surface,80,57583,
0.586427,,Surface,80,57584,
0.904951,,Surface,80,57585,
0.556911,,Surface,80,57586,
0.557114,,Surface,80,57587,
0.512899,,Surface,80,57588,
0.600082,,Surface,80,57589,
0.820804,,Surface,80,57590,
0.493577,,Surface,80,57591,
0.679739,,Surface,80,57592,
0.89834,,Surface,80,57593,
0.6292,,Surface,80,57594,
0.66811,,Surface,80,57595,
0.616056,,Surface,80,57596,
0.555632,,Surface,80,57597,
0.636778,,Surface,80,57598,
0.581094,,Surface,80,57599,
0.862097,,Surface,80,57600,
0.870738,,Surface,80,57601,
0.564064,,Surface,80,57602,
0.558861,,Surface,80,57603,
0.660301,,Surface,80,57604,
0.676275,,Surface,80,57605,
0.5223,,Surface,80,57606,
0.434824,,Surface,80,57607,
0.654903,,Surface,80,57608,
0.546964,,Surface,80,57609,
0.847075,,Surface,80,57610,
0.733312,,Surface,80,57611,
0.854244,,Surface,80,57612,
0.851468,,Surface,80,57613,
0.566296,,Surface,80,57614,
0.461066,,Surface,80,57615,
0.813213,,Surface,81,57616,
0.725168,,Surface,81,57617,
0.575903,,Surface,81,57618,
0.639507,,Surface,81,57619,
0.737493,,Surface,81,57620,
0.872386,,Surface,81,57621,
0.569121,,Surface,81,57622,
0.898823,,Surface,81,57623,
0.550819,,Surface,81,57624,
0.578564,,Surface,81,57625,
0.493587,,Surface,81,57626,
0.61913,,Surface,81,57627,
0.834983,,Surface,81,57628,
0.518043,,Surface,81,57629,
0.619235,,Surface,81,57630,
0.879361,,Surface,81,57631,
0.618793,,Surface,81,57632,
0.642747,,Surface,81,57633,
0.645856,,Surface,81,57634,
0.561531,,Surface,81,57635,
0.854652,,Surface,81,57636,
0.581511,,Surface,81,57637,
0.630494,,Surface,81,57638,
0.863934,,Surface,81,57639,
0.581541,,Surface,81,57640,
0.582416,,Surface,81,57641,
0.698121,,Surface,81,57642,
0.590469,,Surface,81,57643,
0.533359,,Surface,81,57644,
0.537825,,Surface,81,57645,
0.667242,,Surface,81,57646,
0.42219,,Surface,81,57647,
0.85128,,Surface,81,57648,
0.774389,,Surface,81,57649,
0.902506,,Surface,81,57650,
0.825872,,Surface,81,57651,
0.567661,,Surface,81,57652,
0.721494,,Surface,81,57653,
0.50191,,Surface,81,57654,
0.584936,,Surface,82,57655,
0.673367,,Surface,82,57656,
0.731725,,Surface,82,57657,
0.837938,,Surface,82,57658,
0.718939,,Surface,82,57659,
0.890078,,Surface,82,57660,
0.541551,,Surface,82,57661,
0.600285,,Surface,82,57662,
0.896094,,Surface,82,57663,
0.586518,,Surface,82,57664,
0.503047,,Surface,82,57665,
0.81038,,Surface,82,57666,
0.615511,,Surface,82,57667,
0.523455,,Surface,82,57668,
0.654018,,Surface,82,57669,
0.895458,,Surface,82,57670,
0.672052,,Surface,82,57671,
0.633827,,Surface,82,57672,
0.465994,,Surface,82,57673,
0.578702,,Surface,82,57674,
0.858838,,Surface,82,57675,
0.874867,,Surface,82,57676,
0.621265,,Surface,82,57677,
0.635446,,Surface,82,57678,
0.555605,,Surface,82,57679,
0.555784,,Surface,82,57680,
0.689895,,Surface,82,57681,
0.522715,,Surface,82,57682,
0.430126,,Surface,82,57683,
0.688805,,Surface,82,57684,
0.518413,,Surface,82,57685,
0.850654,,Surface,82,57686,
0.784917,,Surface,82,57687,
0.86529,,Surface,82,57688,
0.819823,,Surface,82,57689,
0.56091,,Surface,82,57690,
0.457083,,Surface,82,57691,
0.561968,,Surface,83,57692,
0.678194,,Surface,83,57693,
0.713725,,Surface,83,57694,
0.755526,,Surface,83,57695,
0.870622,,Surface,83,57696,
0.718089,,Surface,83,57697,
0.869902,,Surface,83,57698,
0.549643,,Surface,83,57699,
0.596757,,Surface,83,57700,
0.507271,,Surface,83,57701,
0.896695,,Surface,83,57702,
0.582948,,Surface,83,57703,
0.822161,,Surface,83,57704,
0.626028,,Surface,83,57705,
0.528841,,Surface,83,57706,
0.901621,,Surface,83,57707,
0.661661,,Surface,83,57708,
0.611924,,Surface,83,57709,
0.484489,,Surface,83,57710,
0.603398,,Surface,83,57711,
0.551768,,Surface,83,57712,
0.878523,,Surface,83,57713,
0.866723,,Surface,83,57714,
0.639751,,Surface,83,57715,
0.650666,,Surface,83,57716,
0.57123,,Surface,83,57717,
0.562833,,Surface,83,57718,
0.69478,,Surface,83,57719,
0.512453,,Surface,83,57720,
0.681897,,Surface,83,57721,
0.526345,,Surface,83,57722,
0.426308,,Surface,83,57723,
0.876985,,Surface,83,57724,
0.778021,,Surface,83,57725,
0.905479,,Surface,83,57726,
0.853039,,Surface,83,57727,
0.544765,,Surface,83,57728,
0.459381,,Surface,83,57729,
0.702228,,Surface,84,57730,
0.578951,,Surface,84,57731,
0.662558,,Surface,84,57732,
0.858673,,Surface,84,57733,
0.722547,,Surface,84,57734,
0.884549,,Surface,84,57735,
0.550186,,Surface,84,57736,
0.603426,,Surface,84,57737,
0.506368,,Surface,84,57738,
0.882931,,Surface,84,57739,
0.593597,,Surface,84,57740,
0.828711,,Surface,84,57741,
0.563377,,Surface,84,57742,
0.508383,,Surface,84,57743,
0.631965,,Surface,84,57744,
0.885066,,Surface,84,57745,
0.585636,,Surface,84,57746,
0.499857,,Surface,84,57747,
0.607699,,Surface,84,57748,
0.851466,,Surface,84,57749,
0.589994,,Surface,84,57750,
0.873107,,Surface,84,57751,
0.608781,,Surface,84,57752,
0.544436,,Surface,84,57753,
0.545884,,Surface,84,57754,
0.728754,,Surface,84,57755,
0.603725,,Surface,84,57756,
0.524171,,Surface,84,57757,
0.437813,,Surface,84,57758,
0.5169,,Surface,84,57759,
0.627638,,Surface,84,57760,
0.858682,,Surface,84,57761,
0.763845,,Surface,84,57762,
0.845005,,Surface,84,57763,
0.879396,,Surface,84,57764,
0.565323,,Surface,84,57765,
0.462905,,Surface,84,57766,
0.860014,,Surface,85,57767,
0.706892,,Surface,85,57768,
0.555286,,Surface,85,57769,
0.677259,,Surface,85,57770,
0.718908,,Surface,85,57771,
0.541221,,Surface,85,57772,
0.585074,,Surface,85,57773,
0.588153,,Surface,85,57774,
0.494364,,Surface,85,57775,
0.898898,,Surface,85,57776,
0.813912,,Surface,85,57777,
0.536252,,Surface,85,57778,
0.536478,,Surface,85,57779,
0.89864,,Surface,85,57780,
0.644423,,Surface,85,57781,
0.656343,,Surface,85,57782,
0.613337,,Surface,85,57783,
0.55404,,Surface,85,57784,
0.657918,,Surface,85,57785,
0.527009,,Surface,85,57786,
0.865961,,Surface,85,57787,
0.631278,,Surface,85,57788,
0.869339,,Surface,85,57789,
0.547441,,Surface,85,57790,
0.555354,,Surface,85,57791,
0.600146,,Surface,85,57792,
0.707943,,Surface,85,57793,
0.5161,,Surface,85,57794,
0.540913,,Surface,85,57795,
0.604432,,Surface,85,57796,
0.430989,,Surface,85,57797,
0.86787,,Surface,85,57798,
0.778049,,Surface,85,57799,
0.877076,,Surface,85,57800,
0.845106,,Surface,85,57801,
0.566379,,Surface,85,57802,
0.452239,,Surface,85,57803,
0.576845,,Surface,86,57804,
0.672835,,Surface,86,57805,
0.700043,,Surface,86,57806,
0.889485,,Surface,86,57807,
0.725603,,Surface,86,57808,
0.54515,,Surface,86,57809,
0.604177,,Surface,86,57810,
0.505465,,Surface,86,57811,
0.888191,,Surface,86,57812,
0.611355,,Surface,86,57813,
0.830959,,Surface,86,57814,
0.549393,,Surface,86,57815,
0.536098,,Surface,86,57816,
0.900077,,Surface,86,57817,
0.643391,,Surface,86,57818,
0.622563,,Surface,86,57819,
0.483609,,Surface,86,57820,
0.632964,,Surface,86,57821,
0.55098,,Surface,86,57822,
0.614893,,Surface,86,57823,
0.86933,,Surface,86,57824,
0.874217,,Surface,86,57825,
0.690976,,Surface,86,57826,
0.591037,,Surface,86,57827,
0.574323,,Surface,86,57828,
0.698552,,Surface,86,57829,
0.614997,,Surface,86,57830,
0.674167,,Surface,86,57831,
0.521074,,Surface,86,57832,
0.420472,,Surface,86,57833,
0.611755,,Surface,86,57834,
0.850943,,Surface,86,57835,
0.774649,,Surface,86,57836,
0.890672,,Surface,86,57837,
0.856632,,Surface,86,57838,
0.557435,,Surface,86,57839,
0.448438,,Surface,86,57840,
0.692907,,Surface,87,57841,
0.608042,,Surface,87,57842,
0.725039,,Surface,87,57843,
0.861385,,Surface,87,57844,
0.728778,,Surface,87,57845,
0.592341,,Surface,87,57846,
0.539786,,Surface,87,57847,
0.525061,,Surface,87,57848,
0.871505,,Surface,87,57849,
0.585418,,Surface,87,57850,
0.824425,,Surface,87,57851,
0.557642,,Surface,87,57852,
0.555872,,Surface,87,57853,
0.907298,,Surface,87,57854,
0.611665,,Surface,87,57855,
0.631253,,Surface,87,57856,
0.65207,,Surface,87,57857,
0.498593,,Surface,87,57858,
0.56108,,Surface,87,57859,
0.868958,,Surface,87,57860,
0.871059,,Surface,87,57861,
0.643458,,Surface,87,57862,
0.623189,,Surface,87,57863,
0.594606,,Surface,87,57864,
0.665752,,Surface,87,57865,
0.703745,,Surface,87,57866,
0.525547,,Surface,87,57867,
0.413321,,Surface,87,57868,
0.520742,,Surface,87,57869,
0.659657,,Surface,87,57870,
0.846934,,Surface,87,57871,
0.789709,,Surface,87,57872,
0.868655,,Surface,87,57873,
0.878296,,Surface,87,57874,
0.553367,,Surface,87,57875,
0.463076,,Surface,87,57876,
0.685099,,Surface,88,57877,
0.583745,,Surface,88,57878,
0.707672,,Surface,88,57879,
0.677403,,Surface,88,57880,
0.844908,,Surface,88,57881,
0.706762,,Surface,88,57882,
0.526425,,Surface,88,57883,
0.5752,,Surface,88,57884,
0.498248,,Surface,88,57885,
0.877261,,Surface,88,57886,
0.585093,,Surface,88,57887,
0.812192,,Surface,88,57888,
0.606741,,Surface,88,57889,
0.521833,,Surface,88,57890,
0.602545,,Surface,88,57891,
0.576306,,Surface,88,57892,
0.883694,,Surface,88,57893,
0.599643,,Surface,88,57894,
0.513995,,Surface,88,57895,
0.489557,,Surface,88,57896,
0.88414,,Surface,88,57897,
0.881398,,Surface,88,57898,
0.627487,,Surface,88,57899,
0.629564,,Surface,88,57900,
0.525583,,Surface,88,57901,
0.714359,,Surface,88,57902,
0.594888,,Surface,88,57903,
0.550964,,Surface,88,57904,
0.517741,,Surface,88,57905,
0.609751,,Surface,88,57906,
0.417737,,Surface,88,57907,
0.866806,,Surface,88,57908,
0.767392,,Surface,88,57909,
0.904965,,Surface,88,57910,
0.868789,,Surface,88,57911,
0.747233,,Surface,88,57912,
0.491149,,Surface,88,57913,
0.565254,,Surface,88,57914,
0.676216,,Surface,89,57915,
0.626428,,Surface,89,57916,
0.706649,,Surface,89,57917,
0.864342,,Surface,89,57918,
0.721342,,Surface,89,57919,
0.529211,,Surface,89,57920,
0.859769,,Surface,89,57921,
0.867935,,Surface,89,57922,
0.578457,,Surface,89,57923,
0.520085,,Surface,89,57924,
0.788881,,Surface,89,57925,
0.578906,,Surface,89,57926,
0.599329,,Surface,89,57927,
0.548355,,Surface,89,57928,
0.619721,,Surface,89,57929,
0.617296,,Surface,89,57930,
0.883093,,Surface,89,57931,
0.496804,,Surface,89,57932,
0.625594,,Surface,89,57933,
0.569612,,Surface,89,57934,
0.880809,,Surface,89,57935,
0.865833,,Surface,89,57936,
0.617182,,Surface,89,57937,
0.531118,,Surface,89,57938,
0.627798,,Surface,89,57939,
0.64406,,Surface,89,57940,
0.661639,,Surface,89,57941,
0.525822,,Surface,89,57942,
0.631916,,Surface,89,57943,
0.543882,,Surface,89,57944,
0.43217,,Surface,89,57945,
0.852314,,Surface,89,57946,
0.782761,,Surface,89,57947,
0.874909,,Surface,89,57948,
0.851546,,Surface,89,57949,
0.521203,,Surface,89,57950,
0.565518,,Surface,89,57951,
0.732632,,Surface,89,57952,
0.598119,,Surface,90,57953,
0.660677,,Surface,90,57954,
0.714802,,Surface,90,57955,
0.857046,,Surface,90,57956,
0.712305,,Surface,90,57957,
0.904883,,Surface,90,57958,
0.869776,,Surface,90,57959,
0.530214,,Surface,90,57960,
0.573146,,Surface,90,57961,
0.51009,,Surface,90,57962,
0.558955,,Surface,90,57963,
0.594786,,Surface,90,57964,
0.788077,,Surface,90,57965,
0.574389,,Surface,90,57966,
0.638569,,Surface,90,57967,
0.606825,,Surface,90,57968,
0.862747,,Surface,90,57969,
0.612786,,Surface,90,57970,
0.501699,,Surface,90,57971,
0.536135,,Surface,90,57972,
0.633399,,Surface,90,57973,
0.897085,,Surface,90,57974,
0.867887,,Surface,90,57975,
0.547844,,Surface,90,57976,
0.634022,,Surface,90,57977,
0.649044,,Surface,90,57978,
0.682775,,Surface,90,57979,
0.531387,,Surface,90,57980,
0.687176,,Surface,90,57981,
0.539255,,Surface,90,57982,
0.443788,,Surface,90,57983,
0.859717,,Surface,90,57984,
0.782746,,Surface,90,57985,
0.891851,,Surface,90,57986,
0.833951,,Surface,90,57987,
0.555422,,Surface,90,57988,
0.449195,,Surface,90,57989,
0.850745,,Surface,91,57990,
0.690713,,Surface,91,57991,
0.567243,,Surface,91,57992,
0.656591,,Surface,91,57993,
0.730071,,Surface,91,57994,
0.90129,,Surface,91,57995,
0.569486,,Surface,91,57996,
0.53518,,Surface,91,57997,
0.517665,,Surface,91,57998,
0.868579,,Surface,91,57999,
0.561385,,Surface,91,58000,
0.78278,,Surface,91,58001,
0.593489,,Surface,91,58002,
0.594195,,Surface,91,58003,
0.644454,,Surface,91,58004,
0.663835,,Surface,91,58005,
0.890932,,Surface,91,58006,
0.564645,,Surface,91,58007,
0.498651,,Surface,91,58008,
0.530945,,Surface,91,58009,
0.622637,,Surface,91,58010,
0.898521,,Surface,91,58011,
0.851597,,Surface,91,58012,
0.635561,,Surface,91,58013,
0.541688,,Surface,91,58014,
0.61554,,Surface,91,58015,
0.708501,,Surface,91,58016,
0.535269,,Surface,91,58017,
0.572345,,Surface,91,58018,
0.434494,,Surface,91,58019,
0.638243,,Surface,91,58020,
0.867166,,Surface,91,58021,
0.753227,,Surface,91,58022,
0.892238,,Surface,91,58023,
0.824599,,Surface,91,58024,
0.557833,,Surface,91,58025,
0.444679,,Surface,91,58026,
0.578178,,Surface,92,58027,
0.650856,,Surface,92,58028,
0.705595,,Surface,92,58029,
0.850779,,Surface,92,58030,
0.735344,,Surface,92,58031,
0.890196,,Surface,92,58032,
0.57362,,Surface,92,58033,
0.525811,,Surface,92,58034,
0.846567,,Surface,92,58035,
0.646964,,Surface,92,58036,
0.726866,,Surface,92,58037,
0.520159,,Surface,92,58038,
0.571268,,Surface,92,58039,
0.783053,,Surface,92,58040,
0.582871,,Surface,92,58041,
0.63456,,Surface,92,58042,
0.596027,,Surface,92,58043,
0.871139,,Surface,92,58044,
0.492733,,Surface,92,58045,
0.560375,,Surface,92,58046,
0.604045,,Surface,92,58047,
0.610304,,Surface,92,58048,
0.911396,,Surface,92,58049,
0.850507,,Surface,92,58050,
0.657263,,Surface,92,58051,
0.680959,,Surface,92,58052,
0.630768,,Surface,92,58053,
0.550825,,Surface,92,58054,
0.564235,,Surface,92,58055,
0.523613,,Surface,92,58056,
0.648815,,Surface,92,58057,
0.425975,,Surface,92,58058,
0.868458,,Surface,92,58059,
0.825122,,Surface,92,58060,
0.844071,,Surface,92,58061,
0.878406,,Surface,92,58062,
0.537088,,Surface,92,58063,
0.727309,,Surface,92,58064,
0.48576,,Surface,92,58065,
0.669137,,Surface,93,58066,
0.554339,,Surface,93,58067,
0.66325,,Surface,93,58068,
0.832329,,Surface,93,58069,
0.717275,,Surface,93,58070,
0.520749,,Surface,93,58071,
0.596779,,Surface,93,58072,
0.861589,,Surface,93,58073,
0.655909,,Surface,93,58074,
0.740595,,Surface,93,58075,
0.769689,,Surface,93,58076,
0.527731,,Surface,93,58077,
0.596765,,Surface,93,58078,
0.559149,,Surface,93,58079,
0.579945,,Surface,93,58080,
0.587393,,Surface,93,58081,
0.878184,,Surface,93,58082,
0.504807,,Surface,93,58083,
0.586527,,Surface,93,58084,
0.537924,,Surface,93,58085,
0.591459,,Surface,93,58086,
0.907643,,Surface,93,58087,
0.847554,,Surface,93,58088,
0.638772,,Surface,93,58089,
0.555175,,Surface,93,58090,
0.659651,,Surface,93,58091,
0.628134,,Surface,93,58092,
0.516582,,Surface,93,58093,
0.685114,,Surface,93,58094,
0.551709,,Surface,93,58095,
0.412674,,Surface,93,58096,
0.868541,,Surface,93,58097,
0.770922,,Surface,93,58098,
0.913988,,Surface,93,58099,
0.850218,,Surface,93,58100,
0.548615,,Surface,93,58101,
0.467155,,Surface,93,58102,
0.554807,,Surface,94,58103,
0.649387,,Surface,94,58104,
0.847348,,Surface,94,58105,
0.69787,,Surface,94,58106,
0.725275,,Surface,94,58107,
0.52967,,Surface,94,58108,
0.608631,,Surface,94,58109,
0.743315,,Surface,94,58110,
0.661819,,Surface,94,58111,
0.524944,,Surface,94,58112,
0.856908,,Surface,94,58113,
0.768215,,Surface,94,58114,
0.575378,,Surface,94,58115,
0.57527,,Surface,94,58116,
0.59001,,Surface,94,58117,
0.641797,,Surface,94,58118,
0.879061,,Surface,94,58119,
0.562052,,Surface,94,58120,
0.497754,,Surface,94,58121,
0.916032,,Surface,94,58122,
0.578007,,Surface,94,58123,
0.591715,,Surface,94,58124,
0.838541,,Surface,94,58125,
0.705601,,Surface,94,58126,
0.642265,,Surface,94,58127,
0.548761,,Surface,94,58128,
0.673833,,Surface,94,58129,
0.523808,,Surface,94,58130,
0.538833,,Surface,94,58131,
0.695276,,Surface,94,58132,
0.414978,,Surface,94,58133,
0.871774,,Surface,94,58134,
0.72409,,Surface,94,58135,
0.883231,,Surface,94,58136,
0.850243,,Surface,94,58137,
0.528256,,Surface,94,58138,
0.459108,,Surface,94,58139,
0.535753,,Surface,95,58140,
0.633994,,Surface,95,58141,
0.697679,,Surface,95,58142,
0.845764,,Surface,95,58143,
0.742461,,Surface,95,58144,
0.60887,,Surface,95,58145,
0.537207,,Surface,95,58146,
0.530238,,Surface,95,58147,
0.854932,,Surface,95,58148,
0.548733,,Surface,95,58149,
0.769225,,Surface,95,58150,
0.601178,,Surface,95,58151,
0.555007,,Surface,95,58152,
0.629285,,Surface,95,58153,
0.868133,,Surface,95,58154,
0.576495,,Surface,95,58155,
0.502926,,Surface,95,58156,
0.595298,,Surface,95,58157,
0.575304,,Surface,95,58158,
0.908655,,Surface,95,58159,
0.814355,,Surface,95,58160,
0.590464,,Surface,95,58161,
0.534171,,Surface,95,58162,
0.755188,,Surface,95,58163,
0.663165,,Surface,95,58164,
0.63258,,Surface,95,58165,
0.514548,,Surface,95,58166,
0.539025,,Surface,95,58167,
0.733432,,Surface,95,58168,
0.406765,,Surface,95,58169,
0.84585,,Surface,95,58170,
0.808249,,Surface,95,58171,
0.873078,,Surface,95,58172,
0.825847,,Surface,95,58173,
0.733009,,Surface,95,58174,
0.500173,,Surface,95,58175,
0.540585,,Surface,95,58176,
0.552435,,Surface,96,58177,
0.641883,,Surface,96,58178,
0.851125,,Surface,96,58179,
0.686224,,Surface,96,58180,
0.750705,,Surface,96,58181,
0.624677,,Surface,96,58182,
0.548508,,Surface,96,58183,
0.541649,,Surface,96,58184,
0.527401,,Surface,96,58185,
0.841772,,Surface,96,58186,
0.576647,,Surface,96,58187,
0.800835,,Surface,96,58188,
0.547895,,Surface,96,58189,
0.872359,,Surface,96,58190,
0.635823,,Surface,96,58191,
0.609302,,Surface,96,58192,
0.614269,,Surface,96,58193,
0.494556,,Surface,96,58194,
0.549948,,Surface,96,58195,
0.602367,,Surface,96,58196,
0.917343,,Surface,96,58197,
0.828161,,Surface,96,58198,
0.539956,,Surface,96,58199,
0.692151,,Surface,96,58200,
0.591901,,Surface,96,58201,
0.666047,,Surface,96,58202,
0.5079,,Surface,96,58203,
0.539508,,Surface,96,58204,
0.715896,,Surface,96,58205,
0.404459,,Surface,96,58206,
0.874845,,Surface,96,58207,
0.719398,,Surface,96,58208,
0.777778,,Surface,96,58209,
0.884427,,Surface,96,58210,
0.540414,,Surface,96,58211,
0.445312,,Surface,96,58212,
0.561759,,Surface,97,58213,
0.649374,,Surface,97,58214,
0.682564,,Surface,97,58215,
0.869874,,Surface,97,58216,
0.734991,,Surface,97,58217,
0.880421,,Surface,97,58218,
0.610556,,Surface,97,58219,
0.833486,,Surface,97,58220,
0.543088,,Surface,97,58221,
0.549641,,Surface,97,58222,
0.52249,,Surface,97,58223,
0.586707,,Surface,97,58224,
0.764036,,Surface,97,58225,
0.528378,,Surface,97,58226,
0.625041,,Surface,97,58227,
0.664169,,Surface,97,58228,
0.866186,,Surface,97,58229,
0.594284,,Surface,97,58230,
0.5892,,Surface,97,58231,
0.506447,,Surface,97,58232,
0.920249,,Surface,97,58233,
0.607568,,Surface,97,58234,
0.841349,,Surface,97,58235,
0.518946,,Surface,97,58236,
0.651048,,Surface,97,58237,
0.612297,,Surface,97,58238,
0.688864,,Surface,97,58239,
0.512661,,Surface,97,58240,
0.779425,,Surface,97,58241,
0.558655,,Surface,97,58242,
0.404626,,Surface,97,58243,
0.884837,,Surface,97,58244,
0.769016,,Surface,97,58245,
0.894403,,Surface,97,58246,
0.833668,,Surface,97,58247,
0.531979,,Surface,97,58248,
0.452557,,Surface,97,58249,
0.635968,,Surface,98,58250,
0.566641,,Surface,98,58251,
0.67057,,Surface,98,58252,
0.863579,,Surface,98,58253,
0.746508,,Surface,98,58254,
0.526091,,Surface,98,58255,
0.618433,,Surface,98,58256,
0.522762,,Surface,98,58257,
0.818354,,Surface,98,58258,
0.537169,,Surface,98,58259,
0.769806,,Surface,98,58260,
0.578916,,Surface,98,58261,
0.520488,,Surface,98,58262,
0.595358,,Surface,98,58263,
0.886342,,Surface,98,58264,
0.56201,,Surface,98,58265,
0.597297,,Surface,98,58266,
0.495796,,Surface,98,58267,
0.52677,,Surface,98,58268,
0.917373,,Surface,98,58269,
0.819631,,Surface,98,58270,
0.606296,,Surface,98,58271,
0.518365,,Surface,98,58272,
0.589807,,Surface,98,58273,
0.66954,,Surface,98,58274,
0.681455,,Surface,98,58275,
0.509988,,Surface,98,58276,
0.728509,,Surface,98,58277,
0.549454,,Surface,98,58278,
0.400434,,Surface,98,58279,
0.863439,,Surface,98,58280,
0.75565,,Surface,98,58281,
0.87108,,Surface,98,58282,
0.807524,,Surface,98,58283,
0.533416,,Surface,98,58284,
0.439831,,Surface,98,58285,
0.55637,,Surface,99,58286,
0.606403,,Surface,99,58287,
0.66257,,Surface,99,58288,
0.854912,,Surface,99,58289,
0.757133,,Surface,99,58290,
0.515445,,Surface,99,58291,
0.622888,,Surface,99,58292,
0.507497,,Surface,99,58293,
0.824112,,Surface,99,58294,
0.526335,,Surface,99,58295,
0.761185,,Surface,99,58296,
0.559414,,Surface,99,58297,
0.53674,,Surface,99,58298,
0.598984,,Surface,99,58299,
0.862521,,Surface,99,58300,
0.64307,,Surface,99,58301,
0.476954,,Surface,99,58302,
0.592795,,Surface,99,58303,
0.562895,,Surface,99,58304,
0.9102,,Surface,99,58305,
0.586192,,Surface,99,58306,
0.794969,,Surface,99,58307,
0.535028,,Surface,99,58308,
0.600594,,Surface,99,58309,
0.699588,,Surface,99,58310,
0.669128,,Surface,99,58311,
0.542412,,Surface,99,58312,
0.511702,,Surface,99,58313,
0.701027,,Surface,99,58314,
0.400224,,Surface,99,58315,
0.896496,,Surface,99,58316,
0.771397,,Surface,99,58317,
0.886229,,Surface,99,58318,
0.769655,,Surface,99,58319,
0.546576,,Surface,99,58320,
0.678482,,Surface,99,58321,
0.482559,,Surface,99,58322,
0.646144,,Surface,100,58323,
0.564834,,Surface,100,58324,
0.662145,,Surface,100,58325,
0.859306,,Surface,100,58326,
0.747093,,Surface,100,58327,
0.499881,,Surface,100,58328,
0.63698,,Surface,100,58329,
0.832,,Surface,100,58330,
0.506113,,Surface,100,58331,
0.510031,,Surface,100,58332,
0.785797,,Surface,100,58333,
0.5851,,Surface,100,58334,
0.536738,,Surface,100,58335,
0.607028,,Surface,100,58336,
0.894177,,Surface,100,58337,
0.638268,,Surface,100,58338,
0.558691,,Surface,100,58339,
0.485872,,Surface,100,58340,
0.901985,,Surface,100,58341,
0.560041,,Surface,100,58342,
0.603554,,Surface,100,58343,
0.799936,,Surface,100,58344,
0.538935,,Surface,100,58345,
0.640772,,Surface,100,58346,
0.672633,,Surface,100,58347,
0.590284,,Surface,100,58348,
0.489434,,Surface,100,58349,
0.555742,,Surface,100,58350,
0.694535,,Surface,100,58351,
0.401828,,Surface,100,58352,
0.87028,,Surface,100,58353,
0.717068,,Surface,100,58354,
0.863229,,Surface,100,58355,
0.844695,,Surface,100,58356,
0.532867,,Surface,100,58357,
0.674958,,Surface,100,58358,
0.484724,,Surface,100,58359,
0.624202,,Surface,101,58360,
0.557789,,Surface,101,58361,
0.661801,,Surface,101,58362,
0.850769,,Surface,101,58363,
0.73256,,Surface,101,58364,
0.617613,,Surface,101,58365,
0.500658,,Surface,101,58366,
0.812704,,Surface,101,58367,
0.499774,,Surface,101,58368,
0.527846,,Surface,101,58369,
0.568031,,Surface,101,58370,
0.752795,,Surface,101,58371,
0.557124,,Surface,101,58372,
0.579583,,Surface,101,58373,
0.568912,,Surface,101,58374,
0.868665,,Surface,101,58375,
0.555894,,Surface,101,58376,
0.575921,,Surface,101,58377,
0.48909,,Surface,101,58378,
0.894991,,Surface,101,58379,
0.815841,,Surface,101,58380,
0.586871,,Surface,101,58381,
0.564419,,Surface,101,58382,
0.572889,,Surface,101,58383,
0.729871,,Surface,101,58384,
0.689887,,Surface,101,58385,
0.53322,,Surface,101,58386,
0.484393,,Surface,101,58387,
0.682052,,Surface,101,58388,
0.391668,,Surface,101,58389,
0.858415,,Surface,101,58390,
0.738,,Surface,101,58391,
0.79212,,Surface,101,58392,
0.872371,,Surface,101,58393,
0.494962,,Surface,101,58394,
0.567816,,Surface,101,58395,
0.698964,,Surface,101,58396,
0.772348,,Surface,102,58397,
0.854358,,Surface,102,58398,
0.645687,,Surface,102,58399,
0.573768,,Surface,102,58400,
0.635818,,Surface,102,58401,
0.627846,,Surface,102,58402,
0.526854,,Surface,102,58403,
0.537627,,Surface,102,58404,
0.810426,,Surface,102,58405,
0.549109,,Surface,102,58406,
0.815068,,Surface,102,58407,
0.563823,,Surface,102,58408,
0.530013,,Surface,102,58409,
0.609503,,Surface,102,58410,
0.887842,,Surface,102,58411,
0.581012,,Surface,102,58412,
0.553825,,Surface,102,58413,
0.487666,,Surface,102,58414,
0.584018,,Surface,102,58415,
0.906528,,Surface,102,58416,
0.595217,,Surface,102,58417,
0.826509,,Surface,102,58418,
0.490655,,Surface,102,58419,
0.680766,,Surface,102,58420,
0.603889,,Surface,102,58421,
0.561083,,Surface,102,58422,
0.517615,,Surface,102,58423,
0.549069,,Surface,102,58424,
0.410968,,Surface,102,58425,
0.650265,,Surface,102,58426,
0.868107,,Surface,102,58427,
0.73748,,Surface,102,58428,
0.89493,,Surface,102,58429,
0.791498,,Surface,102,58430,
0.479834,,Surface,102,58431,
0.538044,,Surface,102,58432,
0.704664,,Surface,102,58433,
0.630655,,Surface,103,58434,
0.572135,,Surface,103,58435,
0.647106,,Surface,103,58436,
0.870396,,Surface,103,58437,
0.791163,,Surface,103,58438,
0.509639,,Surface,103,58439,
0.609678,,Surface,103,58440,
0.805373,,Surface,103,58441,
0.557365,,Surface,103,58442,
0.516484,,Surface,103,58443,
0.824495,,Surface,103,58444,
