
Intensity Min Ch=5 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
29,,Surface,5,Image 1,3,54651,
31,,Surface,5,Image 1,3,54652,
21,,Surface,5,Image 1,3,54653,
33,,Surface,5,Image 1,3,54654,
32,,Surface,5,Image 1,3,54655,
34,,Surface,5,Image 1,3,54656,
36,,Surface,5,Image 1,3,54657,
36,,Surface,5,Image 1,3,54658,
21,,Surface,5,Image 1,3,54659,
35,,Surface,5,Image 1,3,54660,
34,,Surface,5,Image 1,3,54661,
31,,Surface,5,Image 1,3,54662,
30,,Surface,5,Image 1,3,54663,
43,,Surface,5,Image 1,3,54664,
30,,Surface,5,Image 1,3,54665,
29,,Surface,5,Image 1,3,54666,
35,,Surface,5,Image 1,3,54667,
36,,Surface,5,Image 1,3,54668,
33,,Surface,5,Image 1,3,54669,
27,,Surface,5,Image 1,3,54670,
24,,Surface,5,Image 1,3,54671,
28,,Surface,5,Image 1,3,54672,
29,,Surface,5,Image 1,3,54673,
24,,Surface,5,Image 1,3,54674,
29,,Surface,5,Image 1,3,54675,
33,,Surface,5,Image 1,3,54676,
33,,Surface,5,Image 1,3,54677,
30,,Surface,5,Image 1,3,54678,
31,,Surface,5,Image 1,3,54679,
34,,Surface,5,Image 1,3,54680,
26,,Surface,5,Image 1,3,54681,
20,,Surface,5,Image 1,3,54682,
17,,Surface,5,Image 1,3,54683,
24,,Surface,5,Image 1,3,54684,
33,,Surface,5,Image 1,3,54685,
27,,Surface,5,Image 1,3,54686,
27,,Surface,5,Image 1,3,54687,
20,,Surface,5,Image 1,4,54688,
31,,Surface,5,Image 1,4,54689,
31,,Surface,5,Image 1,4,54690,
32,,Surface,5,Image 1,4,54691,
32,,Surface,5,Image 1,4,54692,
32,,Surface,5,Image 1,4,54693,
34,,Surface,5,Image 1,4,54694,
30,,Surface,5,Image 1,4,54695,
25,,Surface,5,Image 1,4,54696,
29,,Surface,5,Image 1,4,54697,
31,,Surface,5,Image 1,4,54698,
31,,Surface,5,Image 1,4,54699,
31,,Surface,5,Image 1,4,54700,
35,,Surface,5,Image 1,4,54701,
32,,Surface,5,Image 1,4,54702,
36,,Surface,5,Image 1,4,54703,
26,,Surface,5,Image 1,4,54704,
34,,Surface,5,Image 1,4,54705,
33,,Surface,5,Image 1,4,54706,
26,,Surface,5,Image 1,4,54707,
31,,Surface,5,Image 1,4,54708,
32,,Surface,5,Image 1,4,54709,
29,,Surface,5,Image 1,4,54710,
22,,Surface,5,Image 1,4,54711,
34,,Surface,5,Image 1,4,54712,
30,,Surface,5,Image 1,4,54713,
31,,Surface,5,Image 1,4,54714,
23,,Surface,5,Image 1,4,54715,
32,,Surface,5,Image 1,4,54716,
33,,Surface,5,Image 1,4,54717,
31,,Surface,5,Image 1,4,54718,
28,,Surface,5,Image 1,4,54719,
32,,Surface,5,Image 1,4,54720,
29,,Surface,5,Image 1,4,54721,
34,,Surface,5,Image 1,4,54722,
20,,Surface,5,Image 1,4,54723,
32,,Surface,5,Image 1,4,54724,
37,,Surface,5,Image 1,4,54725,
35,,Surface,5,Image 1,4,54726,
28,,Surface,5,Image 1,4,54727,
32,,Surface,5,Image 1,5,54728,
34,,Surface,5,Image 1,5,54729,
28,,Surface,5,Image 1,5,54730,
26,,Surface,5,Image 1,5,54731,
24,,Surface,5,Image 1,5,54732,
29,,Surface,5,Image 1,5,54733,
30,,Surface,5,Image 1,5,54734,
27,,Surface,5,Image 1,5,54735,
28,,Surface,5,Image 1,5,54736,
24,,Surface,5,Image 1,5,54737,
33,,Surface,5,Image 1,5,54738,
17,,Surface,5,Image 1,5,54739,
32,,Surface,5,Image 1,5,54740,
36,,Surface,5,Image 1,5,54741,
32,,Surface,5,Image 1,5,54742,
39,,Surface,5,Image 1,5,54743,
30,,Surface,5,Image 1,5,54744,
32,,Surface,5,Image 1,5,54745,
43,,Surface,5,Image 1,5,54746,
23,,Surface,5,Image 1,5,54747,
35,,Surface,5,Image 1,5,54748,
31,,Surface,5,Image 1,5,54749,
37,,Surface,5,Image 1,5,54750,
27,,Surface,5,Image 1,5,54751,
27,,Surface,5,Image 1,5,54752,
30,,Surface,5,Image 1,5,54753,
31,,Surface,5,Image 1,5,54754,
38,,Surface,5,Image 1,5,54755,
28,,Surface,5,Image 1,5,54756,
25,,Surface,5,Image 1,5,54757,
29,,Surface,5,Image 1,5,54758,
12,,Surface,5,Image 1,5,54759,
35,,Surface,5,Image 1,5,54760,
37,,Surface,5,Image 1,5,54761,
37,,Surface,5,Image 1,5,54762,
26,,Surface,5,Image 1,5,54763,
37,,Surface,5,Image 1,5,54764,
27,,Surface,5,Image 1,5,54765,
29,,Surface,5,Image 1,5,54766,
28,,Surface,5,Image 1,5,54767,
23,,Surface,5,Image 1,6,54768,
22,,Surface,5,Image 1,6,54769,
24,,Surface,5,Image 1,6,54770,
38,,Surface,5,Image 1,6,54771,
27,,Surface,5,Image 1,6,54772,
31,,Surface,5,Image 1,6,54773,
31,,Surface,5,Image 1,6,54774,
34,,Surface,5,Image 1,6,54775,
24,,Surface,5,Image 1,6,54776,
32,,Surface,5,Image 1,6,54777,
38,,Surface,5,Image 1,6,54778,
24,,Surface,5,Image 1,6,54779,
37,,Surface,5,Image 1,6,54780,
27,,Surface,5,Image 1,6,54781,
34,,Surface,5,Image 1,6,54782,
30,,Surface,5,Image 1,6,54783,
27,,Surface,5,Image 1,6,54784,
34,,Surface,5,Image 1,6,54785,
46,,Surface,5,Image 1,6,54786,
34,,Surface,5,Image 1,6,54787,
26,,Surface,5,Image 1,6,54788,
26,,Surface,5,Image 1,6,54789,
39,,Surface,5,Image 1,6,54790,
23,,Surface,5,Image 1,6,54791,
29,,Surface,5,Image 1,6,54792,
30,,Surface,5,Image 1,6,54793,
35,,Surface,5,Image 1,6,54794,
31,,Surface,5,Image 1,6,54795,
21,,Surface,5,Image 1,6,54796,
32,,Surface,5,Image 1,6,54797,
31,,Surface,5,Image 1,6,54798,
24,,Surface,5,Image 1,6,54799,
34,,Surface,5,Image 1,6,54800,
42,,Surface,5,Image 1,6,54801,
31,,Surface,5,Image 1,6,54802,
30,,Surface,5,Image 1,6,54803,
36,,Surface,5,Image 1,6,54804,
32,,Surface,5,Image 1,6,54805,
37,,Surface,5,Image 1,6,54806,
31,,Surface,5,Image 1,6,54807,
27,,Surface,5,Image 1,6,54808,
32,,Surface,5,Image 1,7,54809,
35,,Surface,5,Image 1,7,54810,
26,,Surface,5,Image 1,7,54811,
34,,Surface,5,Image 1,7,54812,
31,,Surface,5,Image 1,7,54813,
33,,Surface,5,Image 1,7,54814,
27,,Surface,5,Image 1,7,54815,
32,,Surface,5,Image 1,7,54816,
35,,Surface,5,Image 1,7,54817,
33,,Surface,5,Image 1,7,54818,
31,,Surface,5,Image 1,7,54819,
27,,Surface,5,Image 1,7,54820,
26,,Surface,5,Image 1,7,54821,
30,,Surface,5,Image 1,7,54822,
27,,Surface,5,Image 1,7,54823,
32,,Surface,5,Image 1,7,54824,
27,,Surface,5,Image 1,7,54825,
29,,Surface,5,Image 1,7,54826,
43,,Surface,5,Image 1,7,54827,
16,,Surface,5,Image 1,7,54828,
36,,Surface,5,Image 1,7,54829,
29,,Surface,5,Image 1,7,54830,
29,,Surface,5,Image 1,7,54831,
29,,Surface,5,Image 1,7,54832,
32,,Surface,5,Image 1,7,54833,
32,,Surface,5,Image 1,7,54834,
30,,Surface,5,Image 1,7,54835,
29,,Surface,5,Image 1,7,54836,
37,,Surface,5,Image 1,7,54837,
22,,Surface,5,Image 1,7,54838,
31,,Surface,5,Image 1,7,54839,
35,,Surface,5,Image 1,7,54840,
30,,Surface,5,Image 1,7,54841,
35,,Surface,5,Image 1,7,54842,
26,,Surface,5,Image 1,7,54843,
33,,Surface,5,Image 1,7,54844,
35,,Surface,5,Image 1,7,54845,
25,,Surface,5,Image 1,7,54846,
34,,Surface,5,Image 1,7,54847,
25,,Surface,5,Image 1,7,54848,
33,,Surface,5,Image 1,7,54849,
27,,Surface,5,Image 1,8,54850,
27,,Surface,5,Image 1,8,54851,
36,,Surface,5,Image 1,8,54852,
30,,Surface,5,Image 1,8,54853,
30,,Surface,5,Image 1,8,54854,
40,,Surface,5,Image 1,8,54855,
32,,Surface,5,Image 1,8,54856,
34,,Surface,5,Image 1,8,54857,
25,,Surface,5,Image 1,8,54858,
32,,Surface,5,Image 1,8,54859,
34,,Surface,5,Image 1,8,54860,
29,,Surface,5,Image 1,8,54861,
34,,Surface,5,Image 1,8,54862,
33,,Surface,5,Image 1,8,54863,
31,,Surface,5,Image 1,8,54864,
37,,Surface,5,Image 1,8,54865,
32,,Surface,5,Image 1,8,54866,
43,,Surface,5,Image 1,8,54867,
31,,Surface,5,Image 1,8,54868,
30,,Surface,5,Image 1,8,54869,
32,,Surface,5,Image 1,8,54870,
33,,Surface,5,Image 1,8,54871,
30,,Surface,5,Image 1,8,54872,
29,,Surface,5,Image 1,8,54873,
27,,Surface,5,Image 1,8,54874,
26,,Surface,5,Image 1,8,54875,
36,,Surface,5,Image 1,8,54876,
33,,Surface,5,Image 1,8,54877,
35,,Surface,5,Image 1,8,54878,
27,,Surface,5,Image 1,8,54879,
28,,Surface,5,Image 1,8,54880,
31,,Surface,5,Image 1,8,54881,
31,,Surface,5,Image 1,8,54882,
32,,Surface,5,Image 1,8,54883,
29,,Surface,5,Image 1,8,54884,
29,,Surface,5,Image 1,8,54885,
32,,Surface,5,Image 1,8,54886,
28,,Surface,5,Image 1,8,54887,
32,,Surface,5,Image 1,8,54888,
28,,Surface,5,Image 1,8,54889,
28,,Surface,5,Image 1,8,54890,
29,,Surface,5,Image 1,9,54891,
36,,Surface,5,Image 1,9,54892,
30,,Surface,5,Image 1,9,54893,
36,,Surface,5,Image 1,9,54894,
32,,Surface,5,Image 1,9,54895,
24,,Surface,5,Image 1,9,54896,
32,,Surface,5,Image 1,9,54897,
31,,Surface,5,Image 1,9,54898,
29,,Surface,5,Image 1,9,54899,
31,,Surface,5,Image 1,9,54900,
34,,Surface,5,Image 1,9,54901,
31,,Surface,5,Image 1,9,54902,
29,,Surface,5,Image 1,9,54903,
31,,Surface,5,Image 1,9,54904,
30,,Surface,5,Image 1,9,54905,
36,,Surface,5,Image 1,9,54906,
33,,Surface,5,Image 1,9,54907,
31,,Surface,5,Image 1,9,54908,
37,,Surface,5,Image 1,9,54909,
20,,Surface,5,Image 1,9,54910,
32,,Surface,5,Image 1,9,54911,
38,,Surface,5,Image 1,9,54912,
33,,Surface,5,Image 1,9,54913,
25,,Surface,5,Image 1,9,54914,
30,,Surface,5,Image 1,9,54915,
35,,Surface,5,Image 1,9,54916,
29,,Surface,5,Image 1,9,54917,
22,,Surface,5,Image 1,9,54918,
37,,Surface,5,Image 1,9,54919,
29,,Surface,5,Image 1,9,54920,
25,,Surface,5,Image 1,9,54921,
30,,Surface,5,Image 1,9,54922,
20,,Surface,5,Image 1,9,54923,
41,,Surface,5,Image 1,9,54924,
31,,Surface,5,Image 1,9,54925,
31,,Surface,5,Image 1,9,54926,
21,,Surface,5,Image 1,9,54927,
31,,Surface,5,Image 1,9,54928,
33,,Surface,5,Image 1,9,54929,
30,,Surface,5,Image 1,9,54930,
28,,Surface,5,Image 1,9,54931,
33,,Surface,5,Image 1,10,54932,
33,,Surface,5,Image 1,10,54933,
30,,Surface,5,Image 1,10,54934,
36,,Surface,5,Image 1,10,54935,
32,,Surface,5,Image 1,10,54936,
31,,Surface,5,Image 1,10,54937,
30,,Surface,5,Image 1,10,54938,
33,,Surface,5,Image 1,10,54939,
31,,Surface,5,Image 1,10,54940,
24,,Surface,5,Image 1,10,54941,
32,,Surface,5,Image 1,10,54942,
31,,Surface,5,Image 1,10,54943,
29,,Surface,5,Image 1,10,54944,
35,,Surface,5,Image 1,10,54945,
31,,Surface,5,Image 1,10,54946,
29,,Surface,5,Image 1,10,54947,
32,,Surface,5,Image 1,10,54948,
45,,Surface,5,Image 1,10,54949,
27,,Surface,5,Image 1,10,54950,
24,,Surface,5,Image 1,10,54951,
36,,Surface,5,Image 1,10,54952,
30,,Surface,5,Image 1,10,54953,
28,,Surface,5,Image 1,10,54954,
30,,Surface,5,Image 1,10,54955,
35,,Surface,5,Image 1,10,54956,
36,,Surface,5,Image 1,10,54957,
34,,Surface,5,Image 1,10,54958,
30,,Surface,5,Image 1,10,54959,
29,,Surface,5,Image 1,10,54960,
27,,Surface,5,Image 1,10,54961,
29,,Surface,5,Image 1,10,54962,
26,,Surface,5,Image 1,10,54963,
32,,Surface,5,Image 1,10,54964,
38,,Surface,5,Image 1,10,54965,
37,,Surface,5,Image 1,10,54966,
29,,Surface,5,Image 1,10,54967,
24,,Surface,5,Image 1,10,54968,
28,,Surface,5,Image 1,10,54969,
34,,Surface,5,Image 1,10,54970,
31,,Surface,5,Image 1,10,54971,
33,,Surface,5,Image 1,11,54972,
23,,Surface,5,Image 1,11,54973,
29,,Surface,5,Image 1,11,54974,
32,,Surface,5,Image 1,11,54975,
33,,Surface,5,Image 1,11,54976,
26,,Surface,5,Image 1,11,54977,
32,,Surface,5,Image 1,11,54978,
27,,Surface,5,Image 1,11,54979,
14,,Surface,5,Image 1,11,54980,
34,,Surface,5,Image 1,11,54981,
30,,Surface,5,Image 1,11,54982,
29,,Surface,5,Image 1,11,54983,
28,,Surface,5,Image 1,11,54984,
31,,Surface,5,Image 1,11,54985,
36,,Surface,5,Image 1,11,54986,
33,,Surface,5,Image 1,11,54987,
12,,Surface,5,Image 1,11,54988,
31,,Surface,5,Image 1,11,54989,
44,,Surface,5,Image 1,11,54990,
32,,Surface,5,Image 1,11,54991,
30,,Surface,5,Image 1,11,54992,
24,,Surface,5,Image 1,11,54993,
32,,Surface,5,Image 1,11,54994,
27,,Surface,5,Image 1,11,54995,
29,,Surface,5,Image 1,11,54996,
30,,Surface,5,Image 1,11,54997,
36,,Surface,5,Image 1,11,54998,
25,,Surface,5,Image 1,11,54999,
34,,Surface,5,Image 1,11,55000,
31,,Surface,5,Image 1,11,55001,
32,,Surface,5,Image 1,11,55002,
35,,Surface,5,Image 1,11,55003,
19,,Surface,5,Image 1,11,55004,
25,,Surface,5,Image 1,11,55005,
34,,Surface,5,Image 1,11,55006,
31,,Surface,5,Image 1,11,55007,
24,,Surface,5,Image 1,11,55008,
29,,Surface,5,Image 1,11,55009,
20,,Surface,5,Image 1,11,55010,
28,,Surface,5,Image 1,12,55011,
31,,Surface,5,Image 1,12,55012,
30,,Surface,5,Image 1,12,55013,
31,,Surface,5,Image 1,12,55014,
34,,Surface,5,Image 1,12,55015,
25,,Surface,5,Image 1,12,55016,
29,,Surface,5,Image 1,12,55017,
34,,Surface,5,Image 1,12,55018,
21,,Surface,5,Image 1,12,55019,
35,,Surface,5,Image 1,12,55020,
31,,Surface,5,Image 1,12,55021,
33,,Surface,5,Image 1,12,55022,
21,,Surface,5,Image 1,12,55023,
38,,Surface,5,Image 1,12,55024,
37,,Surface,5,Image 1,12,55025,
34,,Surface,5,Image 1,12,55026,
43,,Surface,5,Image 1,12,55027,
11,,Surface,5,Image 1,12,55028,
29,,Surface,5,Image 1,12,55029,
26,,Surface,5,Image 1,12,55030,
34,,Surface,5,Image 1,12,55031,
25,,Surface,5,Image 1,12,55032,
35,,Surface,5,Image 1,12,55033,
20,,Surface,5,Image 1,12,55034,
27,,Surface,5,Image 1,12,55035,
34,,Surface,5,Image 1,12,55036,
35,,Surface,5,Image 1,12,55037,
8,,Surface,5,Image 1,12,55038,
26,,Surface,5,Image 1,12,55039,
32,,Surface,5,Image 1,12,55040,
30,,Surface,5,Image 1,12,55041,
34,,Surface,5,Image 1,12,55042,
34,,Surface,5,Image 1,12,55043,
35,,Surface,5,Image 1,12,55044,
34,,Surface,5,Image 1,12,55045,
27,,Surface,5,Image 1,12,55046,
31,,Surface,5,Image 1,12,55047,
29,,Surface,5,Image 1,12,55048,
36,,Surface,5,Image 1,13,55049,
24,,Surface,5,Image 1,13,55050,
33,,Surface,5,Image 1,13,55051,
34,,Surface,5,Image 1,13,55052,
36,,Surface,5,Image 1,13,55053,
30,,Surface,5,Image 1,13,55054,
27,,Surface,5,Image 1,13,55055,
36,,Surface,5,Image 1,13,55056,
27,,Surface,5,Image 1,13,55057,
29,,Surface,5,Image 1,13,55058,
31,,Surface,5,Image 1,13,55059,
36,,Surface,5,Image 1,13,55060,
34,,Surface,5,Image 1,13,55061,
35,,Surface,5,Image 1,13,55062,
33,,Surface,5,Image 1,13,55063,
31,,Surface,5,Image 1,13,55064,
28,,Surface,5,Image 1,13,55065,
23,,Surface,5,Image 1,13,55066,
30,,Surface,5,Image 1,13,55067,
24,,Surface,5,Image 1,13,55068,
31,,Surface,5,Image 1,13,55069,
33,,Surface,5,Image 1,13,55070,
30,,Surface,5,Image 1,13,55071,
28,,Surface,5,Image 1,13,55072,
24,,Surface,5,Image 1,13,55073,
28,,Surface,5,Image 1,13,55074,
31,,Surface,5,Image 1,13,55075,
32,,Surface,5,Image 1,13,55076,
28,,Surface,5,Image 1,13,55077,
30,,Surface,5,Image 1,13,55078,
38,,Surface,5,Image 1,13,55079,
26,,Surface,5,Image 1,13,55080,
35,,Surface,5,Image 1,13,55081,
29,,Surface,5,Image 1,13,55082,
30,,Surface,5,Image 1,13,55083,
21,,Surface,5,Image 1,13,55084,
27,,Surface,5,Image 1,13,55085,
35,,Surface,5,Image 1,14,55086,
31,,Surface,5,Image 1,14,55087,
30,,Surface,5,Image 1,14,55088,
42,,Surface,5,Image 1,14,55089,
30,,Surface,5,Image 1,14,55090,
31,,Surface,5,Image 1,14,55091,
28,,Surface,5,Image 1,14,55092,
31,,Surface,5,Image 1,14,55093,
26,,Surface,5,Image 1,14,55094,
30,,Surface,5,Image 1,14,55095,
33,,Surface,5,Image 1,14,55096,
30,,Surface,5,Image 1,14,55097,
31,,Surface,5,Image 1,14,55098,
30,,Surface,5,Image 1,14,55099,
28,,Surface,5,Image 1,14,55100,
32,,Surface,5,Image 1,14,55101,
24,,Surface,5,Image 1,14,55102,
15,,Surface,5,Image 1,14,55103,
47,,Surface,5,Image 1,14,55104,
33,,Surface,5,Image 1,14,55105,
31,,Surface,5,Image 1,14,55106,
30,,Surface,5,Image 1,14,55107,
31,,Surface,5,Image 1,14,55108,
26,,Surface,5,Image 1,14,55109,
23,,Surface,5,Image 1,14,55110,
30,,Surface,5,Image 1,14,55111,
37,,Surface,5,Image 1,14,55112,
33,,Surface,5,Image 1,14,55113,
35,,Surface,5,Image 1,14,55114,
22,,Surface,5,Image 1,14,55115,
31,,Surface,5,Image 1,14,55116,
24,,Surface,5,Image 1,14,55117,
30,,Surface,5,Image 1,14,55118,
27,,Surface,5,Image 1,14,55119,
31,,Surface,5,Image 1,14,55120,
29,,Surface,5,Image 1,14,55121,
27,,Surface,5,Image 1,14,55122,
22,,Surface,5,Image 1,14,55123,
33,,Surface,5,Image 1,15,55124,
32,,Surface,5,Image 1,15,55125,
27,,Surface,5,Image 1,15,55126,
30,,Surface,5,Image 1,15,55127,
34,,Surface,5,Image 1,15,55128,
29,,Surface,5,Image 1,15,55129,
31,,Surface,5,Image 1,15,55130,
26,,Surface,5,Image 1,15,55131,
28,,Surface,5,Image 1,15,55132,
26,,Surface,5,Image 1,15,55133,
33,,Surface,5,Image 1,15,55134,
35,,Surface,5,Image 1,15,55135,
30,,Surface,5,Image 1,15,55136,
28,,Surface,5,Image 1,15,55137,
30,,Surface,5,Image 1,15,55138,
31,,Surface,5,Image 1,15,55139,
15,,Surface,5,Image 1,15,55140,
30,,Surface,5,Image 1,15,55141,
30,,Surface,5,Image 1,15,55142,
20,,Surface,5,Image 1,15,55143,
39,,Surface,5,Image 1,15,55144,
21,,Surface,5,Image 1,15,55145,
33,,Surface,5,Image 1,15,55146,
34,,Surface,5,Image 1,15,55147,
20,,Surface,5,Image 1,15,55148,
32,,Surface,5,Image 1,15,55149,
32,,Surface,5,Image 1,15,55150,
20,,Surface,5,Image 1,15,55151,
32,,Surface,5,Image 1,15,55152,
22,,Surface,5,Image 1,15,55153,
39,,Surface,5,Image 1,15,55154,
34,,Surface,5,Image 1,15,55155,
38,,Surface,5,Image 1,15,55156,
32,,Surface,5,Image 1,15,55157,
31,,Surface,5,Image 1,15,55158,
31,,Surface,5,Image 1,15,55159,
25,,Surface,5,Image 1,15,55160,
29,,Surface,5,Image 1,16,55161,
29,,Surface,5,Image 1,16,55162,
28,,Surface,5,Image 1,16,55163,
28,,Surface,5,Image 1,16,55164,
26,,Surface,5,Image 1,16,55165,
29,,Surface,5,Image 1,16,55166,
31,,Surface,5,Image 1,16,55167,
28,,Surface,5,Image 1,16,55168,
28,,Surface,5,Image 1,16,55169,
43,,Surface,5,Image 1,16,55170,
34,,Surface,5,Image 1,16,55171,
34,,Surface,5,Image 1,16,55172,
25,,Surface,5,Image 1,16,55173,
30,,Surface,5,Image 1,16,55174,
29,,Surface,5,Image 1,16,55175,
33,,Surface,5,Image 1,16,55176,
35,,Surface,5,Image 1,16,55177,
32,,Surface,5,Image 1,16,55178,
43,,Surface,5,Image 1,16,55179,
23,,Surface,5,Image 1,16,55180,
33,,Surface,5,Image 1,16,55181,
28,,Surface,5,Image 1,16,55182,
30,,Surface,5,Image 1,16,55183,
37,,Surface,5,Image 1,16,55184,
36,,Surface,5,Image 1,16,55185,
30,,Surface,5,Image 1,16,55186,
23,,Surface,5,Image 1,16,55187,
27,,Surface,5,Image 1,16,55188,
30,,Surface,5,Image 1,16,55189,
32,,Surface,5,Image 1,16,55190,
36,,Surface,5,Image 1,16,55191,
20,,Surface,5,Image 1,16,55192,
25,,Surface,5,Image 1,16,55193,
38,,Surface,5,Image 1,16,55194,
29,,Surface,5,Image 1,16,55195,
32,,Surface,5,Image 1,16,55196,
35,,Surface,5,Image 1,16,55197,
13,,Surface,5,Image 1,16,55198,
28,,Surface,5,Image 1,16,55199,
22,,Surface,5,Image 1,16,55200,
17,,Surface,5,Image 1,17,55201,
24,,Surface,5,Image 1,17,55202,
34,,Surface,5,Image 1,17,55203,
34,,Surface,5,Image 1,17,55204,
32,,Surface,5,Image 1,17,55205,
19,,Surface,5,Image 1,17,55206,
33,,Surface,5,Image 1,17,55207,
34,,Surface,5,Image 1,17,55208,
31,,Surface,5,Image 1,17,55209,
37,,Surface,5,Image 1,17,55210,
30,,Surface,5,Image 1,17,55211,
29,,Surface,5,Image 1,17,55212,
27,,Surface,5,Image 1,17,55213,
19,,Surface,5,Image 1,17,55214,
29,,Surface,5,Image 1,17,55215,
26,,Surface,5,Image 1,17,55216,
45,,Surface,5,Image 1,17,55217,
32,,Surface,5,Image 1,17,55218,
0,,Surface,5,Image 1,17,55219,
32,,Surface,5,Image 1,17,55220,
22,,Surface,5,Image 1,17,55221,
37,,Surface,5,Image 1,17,55222,
30,,Surface,5,Image 1,17,55223,
28,,Surface,5,Image 1,17,55224,
34,,Surface,5,Image 1,17,55225,
31,,Surface,5,Image 1,17,55226,
26,,Surface,5,Image 1,17,55227,
28,,Surface,5,Image 1,17,55228,
31,,Surface,5,Image 1,17,55229,
28,,Surface,5,Image 1,17,55230,
30,,Surface,5,Image 1,17,55231,
27,,Surface,5,Image 1,17,55232,
32,,Surface,5,Image 1,17,55233,
30,,Surface,5,Image 1,17,55234,
37,,Surface,5,Image 1,17,55235,
22,,Surface,5,Image 1,17,55236,
30,,Surface,5,Image 1,17,55237,
32,,Surface,5,Image 1,17,55238,
27,,Surface,5,Image 1,17,55239,
26,,Surface,5,Image 1,18,55240,
25,,Surface,5,Image 1,18,55241,
26,,Surface,5,Image 1,18,55242,
38,,Surface,5,Image 1,18,55243,
27,,Surface,5,Image 1,18,55244,
30,,Surface,5,Image 1,18,55245,
33,,Surface,5,Image 1,18,55246,
31,,Surface,5,Image 1,18,55247,
28,,Surface,5,Image 1,18,55248,
30,,Surface,5,Image 1,18,55249,
27,,Surface,5,Image 1,18,55250,
27,,Surface,5,Image 1,18,55251,
29,,Surface,5,Image 1,18,55252,
34,,Surface,5,Image 1,18,55253,
29,,Surface,5,Image 1,18,55254,
35,,Surface,5,Image 1,18,55255,
31,,Surface,5,Image 1,18,55256,
45,,Surface,5,Image 1,18,55257,
29,,Surface,5,Image 1,18,55258,
