
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
105.404,,Surface,6,Image 1,1,54565,
102.655,,Surface,6,Image 1,1,54566,
118.586,,Surface,6,Image 1,1,54567,
89.1085,,Surface,6,Image 1,1,54568,
111.012,,Surface,6,Image 1,1,54569,
131.563,,Surface,6,Image 1,1,54570,
97.1653,,Surface,6,Image 1,1,54571,
147.55,,Surface,6,Image 1,1,54572,
109.564,,Surface,6,Image 1,1,54573,
120.002,,Surface,6,Image 1,1,54574,
88.4231,,Surface,6,Image 1,1,54575,
146.435,,Surface,6,Image 1,1,54576,
98.438,,Surface,6,Image 1,1,54577,
125.965,,Surface,6,Image 1,1,54578,
123.159,,Surface,6,Image 1,1,54579,
142.211,,Surface,6,Image 1,1,54580,
115.131,,Surface,6,Image 1,1,54581,
116.56,,Surface,6,Image 1,1,54582,
98.964,,Surface,6,Image 1,1,54583,
127.11,,Surface,6,Image 1,1,54584,
114.123,,Surface,6,Image 1,1,54585,
107.87,,Surface,6,Image 1,1,54586,
118.502,,Surface,6,Image 1,1,54587,
116.897,,Surface,6,Image 1,1,54588,
137.015,,Surface,6,Image 1,1,54589,
123.278,,Surface,6,Image 1,1,54590,
120.978,,Surface,6,Image 1,1,54591,
103.858,,Surface,6,Image 1,1,54592,
116.876,,Surface,6,Image 1,1,54593,
113.074,,Surface,6,Image 1,1,54594,
142.802,,Surface,6,Image 1,1,54595,
98.8824,,Surface,6,Image 1,1,54596,
104.939,,Surface,6,Image 1,1,54597,
115.263,,Surface,6,Image 1,1,54598,
128.204,,Surface,6,Image 1,1,54599,
113.512,,Surface,6,Image 1,1,54600,
113.988,,Surface,6,Image 1,1,54601,
133.505,,Surface,6,Image 1,1,54602,
102.832,,Surface,6,Image 1,1,54603,
150.946,,Surface,6,Image 1,1,54604,
111.273,,Surface,6,Image 1,1,54605,
124.127,,Surface,6,Image 1,1,54606,
117.728,,Surface,6,Image 1,2,54607,
103.573,,Surface,6,Image 1,2,54608,
105.346,,Surface,6,Image 1,2,54609,
117.587,,Surface,6,Image 1,2,54610,
125.185,,Surface,6,Image 1,2,54611,
109.48,,Surface,6,Image 1,2,54612,
99.1662,,Surface,6,Image 1,2,54613,
116.876,,Surface,6,Image 1,2,54614,
87.2562,,Surface,6,Image 1,2,54615,
148.69,,Surface,6,Image 1,2,54616,
98.9857,,Surface,6,Image 1,2,54617,
144.729,,Surface,6,Image 1,2,54618,
124.117,,Surface,6,Image 1,2,54619,
124.363,,Surface,6,Image 1,2,54620,
112.571,,Surface,6,Image 1,2,54621,
140.296,,Surface,6,Image 1,2,54622,
129.719,,Surface,6,Image 1,2,54623,
113.56,,Surface,6,Image 1,2,54624,
116.848,,Surface,6,Image 1,2,54625,
108.273,,Surface,6,Image 1,2,54626,
