
Area
 ==================== 
Area,Unit,Category,Time,ID,
2218.14,um^2,Surface,3,54655,
8630.67,um^2,Surface,3,54656,
6202.67,um^2,Surface,3,54657,
3271.09,um^2,Surface,3,54658,
4229.25,um^2,Surface,3,54659,
2552.2,um^2,Surface,3,54660,
2206.79,um^2,Surface,3,54661,
6868.32,um^2,Surface,3,54662,
839.821,um^2,Surface,3,54663,
1064.37,um^2,Surface,3,54664,
4810.51,um^2,Surface,3,54665,
6848.85,um^2,Surface,3,54666,
4469.42,um^2,Surface,3,54667,
1369.71,um^2,Surface,3,54668,
5623.55,um^2,Surface,3,54669,
4243.32,um^2,Surface,3,54670,
4481.29,um^2,Surface,3,54671,
3055.01,um^2,Surface,3,54672,
6509.52,um^2,Surface,3,54673,
2334.74,um^2,Surface,3,54674,
14749.3,um^2,Surface,3,54675,
3667.46,um^2,Surface,3,54676,
5517.66,um^2,Surface,3,54677,
6449.26,um^2,Surface,3,54678,
4758.48,um^2,Surface,3,54679,
1015.77,um^2,Surface,3,54680,
3347.18,um^2,Surface,3,54681,
1343.74,um^2,Surface,3,54682,
756.683,um^2,Surface,3,54683,
2948.02,um^2,Surface,3,54684,
8920.49,um^2,Surface,3,54685,
7734.73,um^2,Surface,3,54686,
4941.6,um^2,Surface,3,54687,
8666.76,um^2,Surface,4,54688,
4179.69,um^2,Surface,4,54689,
7327.13,um^2,Surface,4,54690,
1329.3,um^2,Surface,4,54691,
2928.13,um^2,Surface,4,54692,
7015.55,um^2,Surface,4,54693,
9948.79,um^2,Surface,4,54694,
14640,um^2,Surface,4,54695,
2270.33,um^2,Surface,4,54696,
6105,um^2,Surface,4,54697,
3209.46,um^2,Surface,4,54698,
8301.78,um^2,Surface,4,54699,
4085.24,um^2,Surface,4,54700,
2658.67,um^2,Surface,4,54701,
6718,um^2,Surface,4,54702,
2175.62,um^2,Surface,4,54703,
7255.99,um^2,Surface,4,54704,
820.906,um^2,Surface,4,54705,
5233.45,um^2,Surface,4,54706,
4447.84,um^2,Surface,4,54707,
1388.55,um^2,Surface,4,54708,
4290.85,um^2,Surface,4,54709,
4546.03,um^2,Surface,4,54710,
5635.52,um^2,Surface,4,54711,
6148.34,um^2,Surface,4,54712,
2297.19,um^2,Surface,4,54713,
2987.21,um^2,Surface,4,54714,
3806.26,um^2,Surface,4,54715,
5845.39,um^2,Surface,4,54716,
6624.17,um^2,Surface,4,54717,
14727.8,um^2,Surface,4,54718,
4743.52,um^2,Surface,4,54719,
1072.57,um^2,Surface,4,54720,
3377.99,um^2,Surface,4,54721,
1272.02,um^2,Surface,4,54722,
739.737,um^2,Surface,4,54723,
2967.61,um^2,Surface,4,54724,
4984.86,um^2,Surface,4,54725,
9351.87,um^2,Surface,4,54726,
7575.81,um^2,Surface,4,54727,
8709.34,um^2,Surface,5,54728,
3891.66,um^2,Surface,5,54729,
7262.93,um^2,Surface,5,54730,
1216.51,um^2,Surface,5,54731,
2830.31,um^2,Surface,5,54732,
9965.08,um^2,Surface,5,54733,
2284.42,um^2,Surface,5,54734,
6948.32,um^2,Surface,5,54735,
6116.78,um^2,Surface,5,54736,
14425.6,um^2,Surface,5,54737,
3366.65,um^2,Surface,5,54738,
8372.68,um^2,Surface,5,54739,
4293.8,um^2,Surface,5,54740,
2538.06,um^2,Surface,5,54741,
2074.9,um^2,Surface,5,54742,
725.963,um^2,Surface,5,54743,
6463.88,um^2,Surface,5,54744,
7317.65,um^2,Surface,5,54745,
1268.57,um^2,Surface,5,54746,
5461.42,um^2,Surface,5,54747,
4340.02,um^2,Surface,5,54748,
1528.24,um^2,Surface,5,54749,
4311.68,um^2,Surface,5,54750,
4760.24,um^2,Surface,5,54751,
6380.63,um^2,Surface,5,54752,
5653.92,um^2,Surface,5,54753,
3130.37,um^2,Surface,5,54754,
2344.46,um^2,Surface,5,54755,
5672.06,um^2,Surface,5,54756,
3609.87,um^2,Surface,5,54757,
6778.62,um^2,Surface,5,54758,
14675.1,um^2,Surface,5,54759,
4724.62,um^2,Surface,5,54760,
971.593,um^2,Surface,5,54761,
3609.51,um^2,Surface,5,54762,
3026.01,um^2,Surface,5,54763,
1306.24,um^2,Surface,5,54764,
8945.08,um^2,Surface,5,54765,
7624.59,um^2,Surface,5,54766,
4829.96,um^2,Surface,5,54767,
6635.2,um^2,Surface,6,54768,
9995.41,um^2,Surface,6,54769,
2837.6,um^2,Surface,6,54770,
1306.19,um^2,Surface,6,54771,
7317.8,um^2,Surface,6,54772,
8471.37,um^2,Surface,6,54773,
4004.18,um^2,Surface,6,54774,
2285.78,um^2,Surface,6,54775,
5761.57,um^2,Surface,6,54776,
14098.1,um^2,Surface,6,54777,
3288.41,um^2,Surface,6,54778,
8291.94,um^2,Surface,6,54779,
4370.42,um^2,Surface,6,54780,
2629,um^2,Surface,6,54781,
6598.5,um^2,Surface,6,54782,
2136.8,um^2,Surface,6,54783,
7259.98,um^2,Surface,6,54784,
785.034,um^2,Surface,6,54785,
1329.41,um^2,Surface,6,54786,
5559.87,um^2,Surface,6,54787,
4401.96,um^2,Surface,6,54788,
4826.16,um^2,Surface,6,54789,
1454.05,um^2,Surface,6,54790,
4385.67,um^2,Surface,6,54791,
5724.42,um^2,Surface,6,54792,
6489.11,um^2,Surface,6,54793,
3094.78,um^2,Surface,6,54794,
3208.84,um^2,Surface,6,54795,
5963.79,um^2,Surface,6,54796,
2308.01,um^2,Surface,6,54797,
14459.3,um^2,Surface,6,54798,
4696.39,um^2,Surface,6,54799,
6631.06,um^2,Surface,6,54800,
1033.42,um^2,Surface,6,54801,
3420.87,um^2,Surface,6,54802,
1291.37,um^2,Surface,6,54803,
3105.62,um^2,Surface,6,54804,
8692.27,um^2,Surface,6,54805,
722.616,um^2,Surface,6,54806,
4807.69,um^2,Surface,6,54807,
7954.81,um^2,Surface,6,54808,
8481.57,um^2,Surface,7,54809,
3930.07,um^2,Surface,7,54810,
7371.85,um^2,Surface,7,54811,
1359.86,um^2,Surface,7,54812,
2874.1,um^2,Surface,7,54813,
9814.12,um^2,Surface,7,54814,
2297.2,um^2,Surface,7,54815,
6866.49,um^2,Surface,7,54816,
5961.7,um^2,Surface,7,54817,
14760.2,um^2,Surface,7,54818,
3309.07,um^2,Surface,7,54819,
7970.21,um^2,Surface,7,54820,
4293.97,um^2,Surface,7,54821,
2591.33,um^2,Surface,7,54822,
2128.75,um^2,Surface,7,54823,
6600.06,um^2,Surface,7,54824,
7047.18,um^2,Surface,7,54825,
767.477,um^2,Surface,7,54826,
1848.32,um^2,Surface,7,54827,
5154.78,um^2,Surface,7,54828,
1326.7,um^2,Surface,7,54829,
4377.59,um^2,Surface,7,54830,
4874.62,um^2,Surface,7,54831,
4345.04,um^2,Surface,7,54832,
5703.14,um^2,Surface,7,54833,
2750.07,um^2,Surface,7,54834,
6553,um^2,Surface,7,54835,
3132.15,um^2,Surface,7,54836,
2415.23,um^2,Surface,7,54837,
14469,um^2,Surface,7,54838,
6055.16,um^2,Surface,7,54839,
4633.64,um^2,Surface,7,54840,
6677.19,um^2,Surface,7,54841,
1012.88,um^2,Surface,7,54842,
3590,um^2,Surface,7,54843,
3185.89,um^2,Surface,7,54844,
1401.56,um^2,Surface,7,54845,
726.358,um^2,Surface,7,54846,
4848.51,um^2,Surface,7,54847,
8782.32,um^2,Surface,7,54848,
7882.1,um^2,Surface,7,54849,
5936.76,um^2,Surface,8,54850,
14820.9,um^2,Surface,8,54851,
2297.82,um^2,Surface,8,54852,
6503.5,um^2,Surface,8,54853,
10395,um^2,Surface,8,54854,
2900.08,um^2,Surface,8,54855,
1341.53,um^2,Surface,8,54856,
7392.03,um^2,Surface,8,54857,
8505.73,um^2,Surface,8,54858,
4210.17,um^2,Surface,8,54859,
3224.73,um^2,Surface,8,54860,
7720.36,um^2,Surface,8,54861,
4184.02,um^2,Surface,8,54862,
2628.36,um^2,Surface,8,54863,
2148.48,um^2,Surface,8,54864,
757.82,um^2,Surface,8,54865,
6427.81,um^2,Surface,8,54866,
1678.78,um^2,Surface,8,54867,
6965.38,um^2,Surface,8,54868,
5334.36,um^2,Surface,8,54869,
4378.85,um^2,Surface,8,54870,
1304.5,um^2,Surface,8,54871,
4769.57,um^2,Surface,8,54872,
4328.43,um^2,Surface,8,54873,
5802.4,um^2,Surface,8,54874,
6499.18,um^2,Surface,8,54875,
3081.94,um^2,Surface,8,54876,
3282.94,um^2,Surface,8,54877,
2358.07,um^2,Surface,8,54878,
5775.7,um^2,Surface,8,54879,
14142.4,um^2,Surface,8,54880,
6605.12,um^2,Surface,8,54881,
4647.09,um^2,Surface,8,54882,
1075.79,um^2,Surface,8,54883,
3535.29,um^2,Surface,8,54884,
1285.81,um^2,Surface,8,54885,
3081.37,um^2,Surface,8,54886,
723.594,um^2,Surface,8,54887,
8860.64,um^2,Surface,8,54888,
8052.41,um^2,Surface,8,54889,
4925.11,um^2,Surface,8,54890,
8535.45,um^2,Surface,9,54891,
4275.19,um^2,Surface,9,54892,
7232.78,um^2,Surface,9,54893,
1345.09,um^2,Surface,9,54894,
2898.39,um^2,Surface,9,54895,
10749.6,um^2,Surface,9,54896,
2323.54,um^2,Surface,9,54897,
6660.47,um^2,Surface,9,54898,
6082.97,um^2,Surface,9,54899,
14634.2,um^2,Surface,9,54900,
3214.16,um^2,Surface,9,54901,
8043.6,um^2,Surface,9,54902,
4381.74,um^2,Surface,9,54903,
2618.8,um^2,Surface,9,54904,
6541.68,um^2,Surface,9,54905,
2157.07,um^2,Surface,9,54906,
747.835,um^2,Surface,9,54907,
7237.23,um^2,Surface,9,54908,
1555.6,um^2,Surface,9,54909,
5588.74,um^2,Surface,9,54910,
4403.31,um^2,Surface,9,54911,
4319.29,um^2,Surface,9,54912,
1339.1,um^2,Surface,9,54913,
5711.24,um^2,Surface,9,54914,
4613.33,um^2,Surface,9,54915,
2871,um^2,Surface,9,54916,
6668.43,um^2,Surface,9,54917,
2463.55,um^2,Surface,9,54918,
3327.36,um^2,Surface,9,54919,
5593.94,um^2,Surface,9,54920,
6492.43,um^2,Surface,9,54921,
14156.7,um^2,Surface,9,54922,
4702.25,um^2,Surface,9,54923,
1057.48,um^2,Surface,9,54924,
3467.55,um^2,Surface,9,54925,
1398.65,um^2,Surface,9,54926,
3118.89,um^2,Surface,9,54927,
730.105,um^2,Surface,9,54928,
8895.57,um^2,Surface,9,54929,
7825.27,um^2,Surface,9,54930,
4880.18,um^2,Surface,9,54931,
8383,um^2,Surface,10,54932,
4285.83,um^2,Surface,10,54933,
7438.05,um^2,Surface,10,54934,
1333.16,um^2,Surface,10,54935,
2940.19,um^2,Surface,10,54936,
6409.75,um^2,Surface,10,54937,
10520.4,um^2,Surface,10,54938,
14818.9,um^2,Surface,10,54939,
2311.43,um^2,Surface,10,54940,
7987.24,um^2,Surface,10,54941,
6280.3,um^2,Surface,10,54942,
3387.2,um^2,Surface,10,54943,
4296.25,um^2,Surface,10,54944,
2640.31,um^2,Surface,10,54945,
2158.38,um^2,Surface,10,54946,
6554.19,um^2,Surface,10,54947,
7298.81,um^2,Surface,10,54948,
1564.88,um^2,Surface,10,54949,
5242.94,um^2,Surface,10,54950,
4510.17,um^2,Surface,10,54951,
2437.79,um^2,Surface,10,54952,
4279.51,um^2,Surface,10,54953,
1335.21,um^2,Surface,10,54954,
4738.41,um^2,Surface,10,54955,
3221.85,um^2,Surface,10,54956,
3045.93,um^2,Surface,10,54957,
6616.29,um^2,Surface,10,54958,
2465.19,um^2,Surface,10,54959,
3367.25,um^2,Surface,10,54960,
14506.3,um^2,Surface,10,54961,
5648.67,um^2,Surface,10,54962,
4741.86,um^2,Surface,10,54963,
6733.22,um^2,Surface,10,54964,
990.381,um^2,Surface,10,54965,
3589.65,um^2,Surface,10,54966,
3075.67,um^2,Surface,10,54967,
1456.6,um^2,Surface,10,54968,
8912.75,um^2,Surface,10,54969,
8034.32,um^2,Surface,10,54970,
4982.23,um^2,Surface,10,54971,
4098.86,um^2,Surface,11,54972,
8462.53,um^2,Surface,11,54973,
7087.37,um^2,Surface,11,54974,
1342.39,um^2,Surface,11,54975,
2987.95,um^2,Surface,11,54976,
6697.06,um^2,Surface,11,54977,
10624.3,um^2,Surface,11,54978,
15216.2,um^2,Surface,11,54979,
2348.06,um^2,Surface,11,54980,
8192.82,um^2,Surface,11,54981,
6332.03,um^2,Surface,11,54982,
3405.82,um^2,Surface,11,54983,
4422.56,um^2,Surface,11,54984,
2634.17,um^2,Surface,11,54985,
2208.73,um^2,Surface,11,54986,
6541.22,um^2,Surface,11,54987,
5362.3,um^2,Surface,11,54988,
7586.38,um^2,Surface,11,54989,
1022.97,um^2,Surface,11,54990,
1307.17,um^2,Surface,11,54991,
4547.97,um^2,Surface,11,54992,
4684.19,um^2,Surface,11,54993,
4219.21,um^2,Surface,11,54994,
5493.43,um^2,Surface,11,54995,
3066.49,um^2,Surface,11,54996,
6888.2,um^2,Surface,11,54997,
3397.97,um^2,Surface,11,54998,
14742.5,um^2,Surface,11,54999,
8168.12,um^2,Surface,11,55000,
4789.22,um^2,Surface,11,55001,
6586.65,um^2,Surface,11,55002,
1041.51,um^2,Surface,11,55003,
3754.9,um^2,Surface,11,55004,
3015.93,um^2,Surface,11,55005,
1405.38,um^2,Surface,11,55006,
8803.69,um^2,Surface,11,55007,
717.76,um^2,Surface,11,55008,
8201.67,um^2,Surface,11,55009,
4724.31,um^2,Surface,11,55010,
8070.29,um^2,Surface,12,55011,
4190.72,um^2,Surface,12,55012,
7038.89,um^2,Surface,12,55013,
1323.77,um^2,Surface,12,55014,
3056.29,um^2,Surface,12,55015,
6990.97,um^2,Surface,12,55016,
10368.2,um^2,Surface,12,55017,
15396.6,um^2,Surface,12,55018,
2370.98,um^2,Surface,12,55019,
8072.37,um^2,Surface,12,55020,
6655.21,um^2,Surface,12,55021,
3303.03,um^2,Surface,12,55022,
4443.5,um^2,Surface,12,55023,
2635.61,um^2,Surface,12,55024,
2220.62,um^2,Surface,12,55025,
6416.47,um^2,Surface,12,55026,
1631.27,um^2,Surface,12,55027,
5066.29,um^2,Surface,12,55028,
7603.09,um^2,Surface,12,55029,
4522.42,um^2,Surface,12,55030,
1354.29,um^2,Surface,12,55031,
5596.7,um^2,Surface,12,55032,
4172.13,um^2,Surface,12,55033,
4702.68,um^2,Surface,12,55034,
6794.42,um^2,Surface,12,55035,
2784.02,um^2,Surface,12,55036,
3581.97,um^2,Surface,12,55037,
14650.3,um^2,Surface,12,55038,
8157.49,um^2,Surface,12,55039,
6584.61,um^2,Surface,12,55040,
4903.1,um^2,Surface,12,55041,
1041.22,um^2,Surface,12,55042,
3547.52,um^2,Surface,12,55043,
1255.95,um^2,Surface,12,55044,
3081.54,um^2,Surface,12,55045,
8772.21,um^2,Surface,12,55046,
8173.96,um^2,Surface,12,55047,
4799.97,um^2,Surface,12,55048,
3295.51,um^2,Surface,13,55049,
8263.08,um^2,Surface,13,55050,
6524.91,um^2,Surface,13,55051,
15182.3,um^2,Surface,13,55052,
2341.54,um^2,Surface,13,55053,
6715.55,um^2,Surface,13,55054,
10552.4,um^2,Surface,13,55055,
3068.19,um^2,Surface,13,55056,
1296.44,um^2,Surface,13,55057,
7138.18,um^2,Surface,13,55058,
8010.12,um^2,Surface,13,55059,
4097.03,um^2,Surface,13,55060,
4323.51,um^2,Surface,13,55061,
2558.89,um^2,Surface,13,55062,
2231.22,um^2,Surface,13,55063,
6762.57,um^2,Surface,13,55064,
7450.94,um^2,Surface,13,55065,
5814.71,um^2,Surface,13,55066,
1220,um^2,Surface,13,55067,
4496.4,um^2,Surface,13,55068,
4198.67,um^2,Surface,13,55069,
4641.35,um^2,Surface,13,55070,
5591.96,um^2,Surface,13,55071,
6849.3,um^2,Surface,13,55072,
3060.63,um^2,Surface,13,55073,
3615.35,um^2,Surface,13,55074,
7954.33,um^2,Surface,13,55075,
6667.55,um^2,Surface,13,55076,
14598.7,um^2,Surface,13,55077,
4861.65,um^2,Surface,13,55078,
1079.45,um^2,Surface,13,55079,
3542.73,um^2,Surface,13,55080,
1259.7,um^2,Surface,13,55081,
3054.94,um^2,Surface,13,55082,
8854.29,um^2,Surface,13,55083,
4615.9,um^2,Surface,13,55084,
8326.7,um^2,Surface,13,55085,
4025.19,um^2,Surface,14,55086,
7905.62,um^2,Surface,14,55087,
7163.99,um^2,Surface,14,55088,
1292.19,um^2,Surface,14,55089,
2979.62,um^2,Surface,14,55090,
6654.08,um^2,Surface,14,55091,
10633.5,um^2,Surface,14,55092,
2340.07,um^2,Surface,14,55093,
6485.52,um^2,Surface,14,55094,
14753.9,um^2,Surface,14,55095,
3324.76,um^2,Surface,14,55096,
8233.5,um^2,Surface,14,55097,
4316.1,um^2,Surface,14,55098,
2437.93,um^2,Surface,14,55099,
2194.86,um^2,Surface,14,55100,
6522.07,um^2,Surface,14,55101,
7305.41,um^2,Surface,14,55102,
5429.87,um^2,Surface,14,55103,
1692.74,um^2,Surface,14,55104,
4552.11,um^2,Surface,14,55105,
4655.45,um^2,Surface,14,55106,
1324.35,um^2,Surface,14,55107,
5690.73,um^2,Surface,14,55108,
4157.46,um^2,Surface,14,55109,
6801.26,um^2,Surface,14,55110,
2748.07,um^2,Surface,14,55111,
3685.64,um^2,Surface,14,55112,
14298,um^2,Surface,14,55113,
8046.6,um^2,Surface,14,55114,
4992.92,um^2,Surface,14,55115,
7009.16,um^2,Surface,14,55116,
991.887,um^2,Surface,14,55117,
3656.29,um^2,Surface,14,55118,
3036.16,um^2,Surface,14,55119,
1310.54,um^2,Surface,14,55120,
8853.32,um^2,Surface,14,55121,
8387.49,um^2,Surface,14,55122,
4574.17,um^2,Surface,14,55123,
4018.92,um^2,Surface,15,55124,
7699.8,um^2,Surface,15,55125,
7108.34,um^2,Surface,15,55126,
1264.93,um^2,Surface,15,55127,
3039.32,um^2,Surface,15,55128,
10514.7,um^2,Surface,15,55129,
6807.2,um^2,Surface,15,55130,
6440.67,um^2,Surface,15,55131,
14467,um^2,Surface,15,55132,
2323.6,um^2,Surface,15,55133,
3382.22,um^2,Surface,15,55134,
8241.03,um^2,Surface,15,55135,
4393.33,um^2,Surface,15,55136,
2590.79,um^2,Surface,15,55137,
2163.51,um^2,Surface,15,55138,
6409.48,um^2,Surface,15,55139,
5571.73,um^2,Surface,15,55140,
7419.63,um^2,Surface,15,55141,
4587.4,um^2,Surface,15,55142,
4165.63,um^2,Surface,15,55143,
1288.41,um^2,Surface,15,55144,
4679.53,um^2,Surface,15,55145,
5753.24,um^2,Surface,15,55146,
2763.49,um^2,Surface,15,55147,
6996.91,um^2,Surface,15,55148,
3855.32,um^2,Surface,15,55149,
14461.4,um^2,Surface,15,55150,
8222.45,um^2,Surface,15,55151,
4924.01,um^2,Surface,15,55152,
7041,um^2,Surface,15,55153,
937.16,um^2,Surface,15,55154,
3404.55,um^2,Surface,15,55155,
1233.71,um^2,Surface,15,55156,
3082.31,um^2,Surface,15,55157,
8205.98,um^2,Surface,15,55158,
4403.2,um^2,Surface,15,55159,
8703.1,um^2,Surface,15,55160,
3438.14,um^2,Surface,16,55161,
8657.72,um^2,Surface,16,55162,
6325.02,um^2,Surface,16,55163,
13672.7,um^2,Surface,16,55164,
2231.34,um^2,Surface,16,55165,
7333.49,um^2,Surface,16,55166,
10784.7,um^2,Surface,16,55167,
2831.95,um^2,Surface,16,55168,
1289.92,um^2,Surface,16,55169,
1013.66,um^2,Surface,16,55170,
7420.53,um^2,Surface,16,55171,
7680.76,um^2,Surface,16,55172,
3966.2,um^2,Surface,16,55173,
4366.7,um^2,Surface,16,55174,
2503.97,um^2,Surface,16,55175,
2139.6,um^2,Surface,16,55176,
6685.06,um^2,Surface,16,55177,
7494.92,um^2,Surface,16,55178,
1580.31,um^2,Surface,16,55179,
5510.11,um^2,Surface,16,55180,
1487.52,um^2,Surface,16,55181,
4688.18,um^2,Surface,16,55182,
4230.36,um^2,Surface,16,55183,
4735.68,um^2,Surface,16,55184,
5816.74,um^2,Surface,16,55185,
6202.66,um^2,Surface,16,55186,
2994.84,um^2,Surface,16,55187,
2499.59,um^2,Surface,16,55188,
3420.46,um^2,Surface,16,55189,
6267.78,um^2,Surface,16,55190,
7047.83,um^2,Surface,16,55191,
14709.1,um^2,Surface,16,55192,
4784.08,um^2,Surface,16,55193,
978.938,um^2,Surface,16,55194,
3581.8,um^2,Surface,16,55195,
1316.42,um^2,Surface,16,55196,
3004.3,um^2,Surface,16,55197,
8853.41,um^2,Surface,16,55198,
4621.32,um^2,Surface,16,55199,
8342.75,um^2,Surface,16,55200,
7253.56,um^2,Surface,17,55201,
7511.49,um^2,Surface,17,55202,
3722.74,um^2,Surface,17,55203,
1298.35,um^2,Surface,17,55204,
2944.21,um^2,Surface,17,55205,
10751,um^2,Surface,17,55206,
6930.3,um^2,Surface,17,55207,
6220.92,um^2,Surface,17,55208,
14050.9,um^2,Surface,17,55209,
2262.58,um^2,Surface,17,55210,
3426.31,um^2,Surface,17,55211,
8572.95,um^2,Surface,17,55212,
4447.76,um^2,Surface,17,55213,
2521.56,um^2,Surface,17,55214,
6453.53,um^2,Surface,17,55215,
2171.61,um^2,Surface,17,55216,
1417.77,um^2,Surface,17,55217,
7485.43,um^2,Surface,17,55218,
5332.39,um^2,Surface,17,55219,
4556.19,um^2,Surface,17,55220,
4753.15,um^2,Surface,17,55221,
1397.32,um^2,Surface,17,55222,
5636.62,um^2,Surface,17,55223,
4203.26,um^2,Surface,17,55224,
2877.49,um^2,Surface,17,55225,
6261.59,um^2,Surface,17,55226,
2422.79,um^2,Surface,17,55227,
3397.63,um^2,Surface,17,55228,
14235.7,um^2,Surface,17,55229,
5515.29,um^2,Surface,17,55230,
4721.43,um^2,Surface,17,55231,
6959.77,um^2,Surface,17,55232,
950.261,um^2,Surface,17,55233,
3690.03,um^2,Surface,17,55234,
1205.98,um^2,Surface,17,55235,
2999.75,um^2,Surface,17,55236,
721.266,um^2,Surface,17,55237,
8192.28,um^2,Surface,17,55238,
13326.2,um^2,Surface,17,55239,
7809.71,um^2,Surface,18,55240,
3810.97,um^2,Surface,18,55241,
7346.87,um^2,Surface,18,55242,
1338.47,um^2,Surface,18,55243,
2983.16,um^2,Surface,18,55244,
10848.1,um^2,Surface,18,55245,
2254.93,um^2,Surface,18,55246,
6567.11,um^2,Surface,18,55247,
14472.5,um^2,Surface,18,55248,
8906.62,um^2,Surface,18,55249,
6300.15,um^2,Surface,18,55250,
3497.52,um^2,Surface,18,55251,
4670.51,um^2,Surface,18,55252,
2465.52,um^2,Surface,18,55253,
6431.03,um^2,Surface,18,55254,
2194.81,um^2,Surface,18,55255,
7625.77,um^2,Surface,18,55256,
1400.03,um^2,Surface,18,55257,
5305.21,um^2,Surface,18,55258,
4626.07,um^2,Surface,18,55259,
1363.21,um^2,Surface,18,55260,
4690.18,um^2,Surface,18,55261,
4175.29,um^2,Surface,18,55262,
5656.33,um^2,Surface,18,55263,
2959.24,um^2,Surface,18,55264,
6320.87,um^2,Surface,18,55265,
5552.15,um^2,Surface,18,55266,
3964.45,um^2,Surface,18,55267,
2451.56,um^2,Surface,18,55268,
6995.02,um^2,Surface,18,55269,
14400.1,um^2,Surface,18,55270,
4869.38,um^2,Surface,18,55271,
964.589,um^2,Surface,18,55272,
3725.92,um^2,Surface,18,55273,
2960.24,um^2,Surface,18,55274,
1272.71,um^2,Surface,18,55275,
721.401,um^2,Surface,18,55276,
13347.1,um^2,Surface,18,55277,
8123.85,um^2,Surface,18,55278,
7798.01,um^2,Surface,19,55279,
3818.98,um^2,Surface,19,55280,
7301.8,um^2,Surface,19,55281,
1384.58,um^2,Surface,19,55282,
2994.49,um^2,Surface,19,55283,
7341.59,um^2,Surface,19,55284,
10048,um^2,Surface,19,55285,
14100.9,um^2,Surface,19,55286,
2256.29,um^2,Surface,19,55287,
8808.64,um^2,Surface,19,55288,
6446,um^2,Surface,19,55289,
3368.78,um^2,Surface,19,55290,
4626.93,um^2,Surface,19,55291,
2035.45,um^2,Surface,19,55292,
2396.75,um^2,Surface,19,55293,
6349.04,um^2,Surface,19,55294,
7675.98,um^2,Surface,19,55295,
1274.04,um^2,Surface,19,55296,
5426.48,um^2,Surface,19,55297,
4678.39,um^2,Surface,19,55298,
4680.84,um^2,Surface,19,55299,
1382.3,um^2,Surface,19,55300,
4185.77,um^2,Surface,19,55301,
