
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,TrackID,ID,
5.32461,um,Surface,1,1000224559,224559,
5.44116,um,Surface,1,1000224560,224560,
4.28842,um,Surface,1,1000224561,224561,
5.75806,um,Surface,1,1000224562,224562,
4.20953,um,Surface,1,1000224563,224563,
3.53752,um,Surface,1,1000224564,224564,
4.75858,um,Surface,1,1000224565,224565,
4.94979,um,Surface,1,1000224566,224566,
5.70641,um,Surface,1,1000224567,224567,
5.78764,um,Surface,1,1000224568,224568,
5.5536,um,Surface,1,1000224569,224569,
4.42878,um,Surface,1,1000224570,224570,
4.95835,um,Surface,1,1000224571,224571,
4.67492,um,Surface,1,1000224572,224572,
1.9803,um,Surface,1,1000224573,224573,
1.98029,um,Surface,1,1000224574,224574,
5.60585,um,Surface,1,1000224575,224575,
4.61731,um,Surface,2,1000224466,224576,
6.153,um,Surface,2,1000224467,224577,
5.50103,um,Surface,2,1000224458,224578,
5.35835,um,Surface,2,1000224459,224579,
5.27991,um,Surface,2,1000224461,224580,
5.07142,um,Surface,2,1000224460,224581,
4.7271,um,Surface,2,1000224462,224582,
6.03403,um,Surface,2,1000224463,224583,
6.73316,um,Surface,2,1000224468,224584,
5.67801,um,Surface,2,1000224470,224585,
5.45515,um,Surface,2,1000224464,224586,
5.94501,um,Surface,2,1000224465,224587,
5.48128,um,Surface,2,1000224471,224588,
4.93141,um,Surface,2,1000224473,224589,
4.06872,um,Surface,2,1000224469,224590,
5.787,um,Surface,2,1000224474,224591,
4.9799,um,Surface,2,1000224475,224592,
5.63603,um,Surface,2,1000224472,224593,
5.15701,um,Surface,2,1000224477,224594,
5.24758,um,Surface,2,1000224478,224595,
6.92723,um,Surface,2,1000224479,224596,
4.27318,um,Surface,2,1000224480,224597,
5.60051,um,Surface,2,1000224476,224598,
5.59693,um,Surface,2,1000224482,224599,
5.40483,um,Surface,2,1000224483,224600,
5.43374,um,Surface,2,1000224484,224601,
4.22259,um,Surface,2,1000224481,224602,
4.53016,um,Surface,2,1000224486,224603,
5.3026,um,Surface,2,1000224485,224604,
5.41786,um,Surface,2,1000224491,224605,
4.13499,um,Surface,2,1000224489,224606,
5.80079,um,Surface,2,1000224488,224607,
5.23194,um,Surface,2,1000224493,224608,
4.30615,um,Surface,2,1000224490,224609,
5.31984,um,Surface,2,1000224487,224610,
5.43685,um,Surface,2,1000224494,224611,
5.46457,um,Surface,2,1000224495,224612,
4.29432,um,Surface,2,1000224496,224613,
5.44185,um,Surface,2,1000224492,224614,
5.63266,um,Surface,2,1000224502,224615,
5.55059,um,Surface,2,1000224497,224616,
5.85342,um,Surface,2,1000224499,224617,
4.25602,um,Surface,2,1000224501,224618,
5.1456,um,Surface,2,1000224500,224619,
3.94711,um,Surface,2,1000224498,224620,
4.73834,um,Surface,2,1000224504,224621,
5.47214,um,Surface,2,1000224506,224622,
4.98127,um,Surface,2,1000224503,224623,
6.00773,um,Surface,2,1000224505,224624,
5.48706,um,Surface,2,1000224507,224625,
4.73473,um,Surface,2,1000224509,224626,
5.482,um,Surface,2,1000224508,224627,
5.12271,um,Surface,2,1000224510,224628,
5.35141,um,Surface,2,1000224512,224629,
5.79139,um,Surface,2,1000224511,224630,
5.06819,um,Surface,2,1000224519,224631,
5.96838,um,Surface,2,1000224515,224632,
5.36625,um,Surface,2,1000224517,224633,
4.24772,um,Surface,2,1000224513,224634,
4.49229,um,Surface,2,1000224514,224635,
5.58123,um,Surface,2,1000224521,224636,
4.16414,um,Surface,2,1000224520,224637,
5.33549,um,Surface,2,1000224516,224638,
5.29044,um,Surface,2,1000224518,224639,
5.07855,um,Surface,2,1000224523,224640,
6.09651,um,Surface,2,1000224525,224641,
5.66065,um,Surface,2,1000224524,224642,
5.50612,um,Surface,2,1000224522,224643,
4.93616,um,Surface,2,1000224526,224644,
4.29817,um,Surface,2,1000224527,224645,
6.0437,um,Surface,2,1000224528,224646,
3.8767,um,Surface,2,1000224531,224647,
4.32553,um,Surface,2,1000224530,224648,
5.53357,um,Surface,2,1000224532,224649,
5.4266,um,Surface,2,1000224534,224650,
6.01447,um,Surface,2,1000224529,224651,
4.29885,um,Surface,2,1000224535,224652,
5.66363,um,Surface,2,1000224533,224653,
4.59783,um,Surface,2,1000224538,224654,
5.79741,um,Surface,2,1000224537,224655,
5.02653,um,Surface,2,1000224539,224656,
4.25849,um,Surface,2,1000224541,224657,
4.52378,um,Surface,2,1000224536,224658,
3.91139,um,Surface,2,1000224542,224659,
5.30219,um,Surface,2,1000224543,224660,
5.68574,um,Surface,2,1000224540,224661,
1.9803,um,Surface,2,1000224548,224662,
4.30022,um,Surface,2,1000224545,224663,
5.18209,um,Surface,2,1000224546,224664,
4.18837,um,Surface,2,1000224552,224665,
5.36654,um,Surface,2,1000224547,224666,
4.95908,um,Surface,2,1000224549,224667,
4.06922,um,Surface,2,1000224544,224668,
4.3028,um,Surface,2,1000224550,224669,
4.27592,um,Surface,2,1000224551,224670,
4.30674,um,Surface,2,1000224553,224671,
4.26171,um,Surface,2,1000224558,224672,
4.81075,um,Surface,2,1000224554,224673,
4.23662,um,Surface,2,1000224674,224674,
5.59025,um,Surface,2,1000224557,224675,
6.11723,um,Surface,2,1000224555,224676,
4.30977,um,Surface,2,1000224563,224677,
5.68372,um,Surface,2,1000224559,224678,
4.27321,um,Surface,2,1000224556,224679,
5.30846,um,Surface,2,1000224561,224680,
5.62745,um,Surface,2,1000224560,224681,
4.77643,um,Surface,2,1000224562,224682,
4.94155,um,Surface,2,1000224565,224683,
3.53585,um,Surface,2,1000224564,224684,
5.49307,um,Surface,2,1000224566,224685,
4.29435,um,Surface,2,1000224567,224686,
5.43801,um,Surface,2,1000224569,224687,
5.678,um,Surface,2,1000224570,224688,
4.2765,um,Surface,2,1000224571,224689,
4.8021,um,Surface,2,1000224572,224690,
1.9803,um,Surface,2,1000224573,224691,
6.03727,um,Surface,2,1000224568,224692,
1.98028,um,Surface,2,1000224693,224693,
1.98029,um,Surface,2,1000224574,224694,
5.54812,um,Surface,2,1000224575,224695,
4.51891,um,Surface,3,1000224470,224696,
4.35718,um,Surface,3,1000224464,224697,
6.28794,um,Surface,3,1000224465,224698,
4.32323,um,Surface,3,1000224466,224699,
5.45378,um,Surface,3,1000224467,224700,
4.2013,um,Surface,3,1000224701,224701,
5.21288,um,Surface,3,1000224458,224702,
5.5854,um,Surface,3,1000224459,224703,
5.29692,um,Surface,3,1000224461,224704,
4.75336,um,Surface,3,1000224460,224705,
4.11466,um,Surface,3,1000224462,224706,
6.42542,um,Surface,3,1000224463,224707,
4.27332,um,Surface,3,1000224473,224708,
4.28028,um,Surface,3,1000224469,224709,
6.33101,um,Surface,3,1000224468,224710,
5.08989,um,Surface,3,1000224477,224711,
5.81153,um,Surface,3,1000224472,224712,
5.4142,um,Surface,3,1000224471,224713,
5.83091,um,Surface,3,1000224474,224714,
4.55068,um,Surface,3,1000224475,224715,
7.21071,um,Surface,3,1000224479,224716,
4.43053,um,Surface,3,1000224480,224717,
5.27653,um,Surface,3,1000224476,224718,
5.77777,um,Surface,3,1000224484,224719,
4.25801,um,Surface,3,1000224478,224720,
5.2271,um,Surface,3,1000224486,224721,
5.03783,um,Surface,3,1000224482,224722,
4.31352,um,Surface,3,1000224483,224723,
6.19842,um,Surface,3,1000224488,224724,
4.23838,um,Surface,3,1000224485,224725,
4.4895,um,Surface,3,1000224481,224726,
5.67708,um,Surface,3,1000224490,224727,
5.28296,um,Surface,3,1000224487,224728,
4.08894,um,Surface,3,1000224491,224729,
4.26766,um,Surface,3,1000224489,224730,
5.52406,um,Surface,3,1000224492,224731,
5.08222,um,Surface,3,1000224493,224732,
4.86095,um,Surface,3,1000224496,224733,
4.6425,um,Surface,3,1000224494,224734,
5.42448,um,Surface,3,1000224500,224735,
6.02616,um,Surface,3,1000224499,224736,
4.31386,um,Surface,3,1000224502,224737,
4.30537,um,Surface,3,1000224497,224738,
5.46207,um,Surface,3,1000224495,224739,
4.27168,um,Surface,3,1000224506,224740,
4.76338,um,Surface,3,1000224501,224741,
4.24891,um,Surface,3,1000224498,224742,
5.28559,um,Surface,3,1000224503,224743,
5.63255,um,Surface,3,1000224504,224744,
5.33431,um,Surface,3,1000224505,224745,
5.58186,um,Surface,3,1000224509,224746,
5.93209,um,Surface,3,1000224508,224747,
5.7783,um,Surface,3,1000224511,224748,
5.32035,um,Surface,3,1000224515,224749,
5.34156,um,Surface,3,1000224512,224750,
5.11222,um,Surface,3,1000224507,224751,
4.30757,um,Surface,3,1000224519,224752,
4.31349,um,Surface,3,1000224514,224753,
4.71737,um,Surface,3,1000224510,224754,
5.12157,um,Surface,3,1000224517,224755,
4.88468,um,Surface,3,1000224513,224756,
4.28838,um,Surface,3,1000224520,224757,
5.74184,um,Surface,3,1000224522,224758,
5.37702,um,Surface,3,1000224516,224759,
5.276,um,Surface,3,1000224518,224760,
5.68371,um,Surface,3,1000224523,224761,
5.15094,um,Surface,3,1000224524,224762,
4.59216,um,Surface,3,1000224521,224763,
5.67833,um,Surface,3,1000224525,224764,
5.17912,um,Surface,3,1000224526,224765,
5.81916,um,Surface,3,1000224528,224766,
4.15466,um,Surface,3,1000224527,224767,
4.90762,um,Surface,3,1000224531,224768,
5.04474,um,Surface,3,1000224530,224769,
4.30332,um,Surface,3,1000224532,224770,
5.32833,um,Surface,3,1000224771,224771,
5.47362,um,Surface,3,1000224534,224772,
6.15011,um,Surface,3,1000224529,224773,
4.23099,um,Surface,3,1000224535,224774,
5.61669,um,Surface,3,1000224533,224775,
4.73597,um,Surface,3,1000224538,224776,
5.34984,um,Surface,3,1000224537,224777,
4.25271,um,Surface,3,1000224539,224778,
4.00753,um,Surface,3,1000224543,224779,
5.23192,um,Surface,3,1000224541,224780,
5.37039,um,Surface,3,1000224536,224781,
5.23079,um,Surface,3,1000224546,224782,
3.96847,um,Surface,3,1000224542,224783,
4.30566,um,Surface,3,1000224540,224784,
5.55504,um,Surface,3,1000224549,224785,
1.9803,um,Surface,3,1000224548,224786,
4.64113,um,Surface,3,1000224545,224787,
4.2583,um,Surface,3,1000224544,224788,
4.2853,um,Surface,3,1000224552,224789,
4.20118,um,Surface,3,1000224553,224790,
5.1898,um,Surface,3,1000224547,224791,
4.30967,um,Surface,3,1000224550,224792,
4.31141,um,Surface,3,1000224551,224793,
5.70913,um,Surface,3,1000224557,224794,
4.82285,um,Surface,3,1000224554,224795,
5.74066,um,Surface,3,1000224555,224796,
4.30485,um,Surface,3,1000224558,224797,
1.9803,um,Surface,3,1000224798,224798,
5.48909,um,Surface,3,1000224556,224799,
5.40884,um,Surface,3,1000224562,224800,
4.12942,um,Surface,3,1000224563,224801,
4.84266,um,Surface,3,1000224802,224802,
5.89927,um,Surface,3,1000224559,224803,
5.24774,um,Surface,3,1000224561,224804,
4.10534,um,Surface,3,1000224805,224805,
4.27479,um,Surface,3,1000224560,224806,
4.21606,um,Surface,3,1000224565,224807,
2.5422,um,Surface,3,1000224564,224808,
5.47237,um,Surface,3,1000224566,224809,
4.32101,um,Surface,3,1000224567,224810,
4.87367,um,Surface,3,1000224569,224811,
5.66845,um,Surface,3,1000224570,224812,
5.32772,um,Surface,3,1000224674,224813,
4.21313,um,Surface,3,1000224814,224814,
3.6182,um,Surface,3,1000224573,224815,
6.04669,um,Surface,3,1000224568,224816,
4.16295,um,Surface,3,1000224571,224817,
4.05716,um,Surface,3,1000224572,224818,
1.9803,um,Surface,3,1000224693,224819,
4.29728,um,Surface,3,1000224575,224820,
5.82145,um,Surface,4,1000224471,224821,
5.12999,um,Surface,4,1000224472,224822,
4.57848,um,Surface,4,1000224473,224823,
4.87538,um,Surface,4,1000224469,224824,
4.70693,um,Surface,4,1000224701,224825,
6.34261,um,Surface,4,1000224468,224826,
5.55762,um,Surface,4,1000224470,224827,
5.13453,um,Surface,4,1000224464,224828,
4.97259,um,Surface,4,1000224466,224829,
5.59112,um,Surface,4,1000224465,224830,
5.65438,um,Surface,4,1000224467,224831,
5.70752,um,Surface,4,1000224458,224832,
4.26341,um,Surface,4,1000224459,224833,
4.48807,um,Surface,4,1000224461,224834,
5.10878,um,Surface,4,1000224460,224835,
4.29274,um,Surface,4,1000224462,224836,
5.93266,um,Surface,4,1000224463,224837,
3.79117,um,Surface,4,1000224477,224838,
4.30406,um,Surface,4,1000224475,224839,
5.72231,um,Surface,4,1000224840,224840,
5.3409,um,Surface,4,1000224476,224841,
5.51363,um,Surface,4,1000224474,224842,
4.03177,um,Surface,4,1000224480,224843,
5.80649,um,Surface,4,1000224484,224844,
4.28276,um,Surface,4,1000224478,224845,
7.32393,um,Surface,4,1000224479,224846,
4.77955,um,Surface,4,1000224483,224847,
4.84636,um,Surface,4,1000224482,224848,
5.60149,um,Surface,4,1000224485,224849,
4.77447,um,Surface,4,1000224486,224850,
4.8573,um,Surface,4,1000224481,224851,
4.26764,um,Surface,4,1000224487,224852,
4.78662,um,Surface,4,1000224491,224853,
4.85728,um,Surface,4,1000224489,224854,
5.72054,um,Surface,4,1000224488,224855,
5.03861,um,Surface,4,1000224492,224856,
4.29911,um,Surface,4,1000224490,224857,
4.31713,um,Surface,4,1000224497,224858,
4.93155,um,Surface,4,1000224496,224859,
5.85405,um,Surface,4,1000224495,224860,
4.3864,um,Surface,4,1000224493,224861,
4.27225,um,Surface,4,1000224498,224862,
5.46824,um,Surface,4,1000224502,224863,
4.90005,um,Surface,4,1000224494,224864,
4.30238,um,Surface,4,1000224506,224865,
5.27942,um,Surface,4,1000224501,224866,
6.45432,um,Surface,4,1000224499,224867,
5.79327,um,Surface,4,1000224500,224868,
5.95586,um,Surface,4,1000224505,224869,
4.29163,um,Surface,4,1000224508,224870,
5.06232,um,Surface,4,1000224503,224871,
5.45006,um,Surface,4,1000224504,224872,
4.22054,um,Surface,4,1000224510,224873,
5.42447,um,Surface,4,1000224515,224874,
4.82631,um,Surface,4,1000224509,224875,
5.61382,um,Surface,4,1000224511,224876,
5.48243,um,Surface,4,1000224512,224877,
5.3151,um,Surface,4,1000224507,224878,
5.3739,um,Surface,4,1000224514,224879,
5.37066,um,Surface,4,1000224519,224880,
5.45284,um,Surface,4,1000224513,224881,
5.53443,um,Surface,4,1000224518,224882,
5.02228,um,Surface,4,1000224517,224883,
5.2891,um,Surface,4,1000224520,224884,
5.65915,um,Surface,4,1000224525,224885,
5.89299,um,Surface,4,1000224516,224886,
5.30915,um,Surface,4,1000224524,224887,
5.34307,um,Surface,4,1000224522,224888,
4.57182,um,Surface,4,1000224521,224889,
5.46247,um,Surface,4,1000224523,224890,
4.64243,um,Surface,4,1000224531,224891,
5.18048,um,Surface,4,1000224526,224892,
5.82331,um,Surface,4,1000224528,224893,
4.79027,um,Surface,4,1000224527,224894,
5.96194,um,Surface,4,1000224529,224895,
4.20727,um,Surface,4,1000224530,224896,
5.31557,um,Surface,4,1000224532,224897,
5.40872,um,Surface,4,1000224771,224898,
5.10788,um,Surface,4,1000224533,224899,
4.29461,um,Surface,4,1000224534,224900,
4.99617,um,Surface,4,1000224535,224901,
4.29285,um,Surface,4,1000224538,224902,
4.29031,um,Surface,4,1000224539,224903,
5.59746,um,Surface,4,1000224536,224904,
3.99511,um,Surface,4,1000224905,224905,
5.05734,um,Surface,4,1000224537,224906,
5.37374,um,Surface,4,1000224540,224907,
4.20549,um,Surface,4,1000224543,224908,
4.51041,um,Surface,4,1000224541,224909,
5.24425,um,Surface,4,1000224545,224910,
4.28527,um,Surface,4,1000224546,224911,
3.90766,um,Surface,4,1000224542,224912,
4.85229,um,Surface,4,1000224547,224913,
4.28312,um,Surface,4,1000224553,224914,
5.52055,um,Surface,4,1000224549,224915,
4.31229,um,Surface,4,1000224544,224916,
4.29018,um,Surface,4,1000224551,224917,
4.31033,um,Surface,4,1000224552,224918,
4.24076,um,Surface,4,1000224548,224919,
4.18442,um,Surface,4,1000224554,224920,
4.32418,um,Surface,4,1000224550,224921,
5.61653,um,Surface,4,1000224559,224922,
5.75357,um,Surface,4,1000224557,224923,
4.2943,um,Surface,4,1000224558,224924,
6.02212,um,Surface,4,1000224555,224925,
5.1876,um,Surface,4,1000224562,224926,
5.6289,um,Surface,4,1000224556,224927,
5.16669,um,Surface,4,1000224560,224928,
4.98023,um,Surface,4,1000224805,224929,
4.65053,um,Surface,4,1000224563,224930,
4.27824,um,Surface,4,1000224566,224931,
3.74232,um,Surface,4,1000224798,224932,
5.40286,um,Surface,4,1000224802,224933,
4.30116,um,Surface,4,1000224561,224934,
5.60569,um,Surface,4,1000224674,224935,
4.93221,um,Surface,4,1000224565,224936,
5.68346,um,Surface,4,1000224567,224937,
4.64779,um,Surface,4,1000224564,224938,
5.80852,um,Surface,4,1000224569,224939,
5.25851,um,Surface,4,1000224940,224940,
5.6451,um,Surface,4,1000224570,224941,
5.12053,um,Surface,4,1000224572,224942,
1.9803,um,Surface,4,1000224573,224943,
5.86976,um,Surface,4,1000224568,224944,
1.9803,um,Surface,4,1000224693,224945,
4.55399,um,Surface,4,1000224571,224946,
4.29947,um,Surface,4,1000224814,224947,
4.29862,um,Surface,4,1000224575,224948,
6.44149,um,Surface,5,1000224468,224949,
4.61048,um,Surface,5,1000224470,224950,
6.1665,um,Surface,5,1000224465,224951,
4.22855,um,Surface,5,1000224464,224952,
4.32061,um,Surface,5,1000224466,224953,
5.84399,um,Surface,5,1000224467,224954,
5.25572,um,Surface,5,1000224458,224955,
4.52694,um,Surface,5,1000224459,224956,
5.06126,um,Surface,5,1000224461,224957,
4.94092,um,Surface,5,1000224460,224958,
4.44553,um,Surface,5,1000224462,224959,
6.14762,um,Surface,5,1000224463,224960,
5.57198,um,Surface,5,1000224473,224961,
4.31417,um,Surface,5,1000224469,224962,
5.28072,um,Surface,5,1000224701,224963,
1.98026,um,Surface,5,1000224477,224964,
5.51089,um,Surface,5,1000224471,224965,
4.30095,um,Surface,5,1000224472,224966,
5.683,um,Surface,5,1000224474,224967,
5.6171,um,Surface,5,1000224475,224968,
4.25412,um,Surface,5,1000224478,224969,
4.31161,um,Surface,5,1000224476,224970,
6.22019,um,Surface,5,1000224479,224971,
4.30147,um,Surface,5,1000224484,224972,
5.84975,um,Surface,5,1000224840,224973,
4.33043,um,Surface,5,1000224480,224974,
4.93641,um,Surface,5,1000224482,224975,
4.68175,um,Surface,5,1000224483,224976,
5.96059,um,Surface,5,1000224488,224977,
5.53992,um,Surface,5,1000224485,224978,
4.75051,um,Surface,5,1000224481,224979,
4.29369,um,Surface,5,1000224486,224980,
5.74431,um,Surface,5,1000224490,224981,
5.51516,um,Surface,5,1000224487,224982,
5.25715,um,Surface,5,1000224491,224983,
4.6555,um,Surface,5,1000224489,224984,
5.71501,um,Surface,5,1000224495,224985,
4.30637,um,Surface,5,1000224494,224986,
4.30127,um,Surface,5,1000224493,224987,
4.82226,um,Surface,5,1000224496,224988,
5.0678,um,Surface,5,1000224502,224989,
5.54718,um,Surface,5,1000224497,224990,
6.51052,um,Surface,5,1000224492,224991,
5.34876,um,Surface,5,1000224501,224992,
5.07126,um,Surface,5,1000224498,224993,
6.42226,um,Surface,5,1000224500,224994,
6.46114,um,Surface,5,1000224499,224995,
4.30988,um,Surface,5,1000224504,224996,
6.00474,um,Surface,5,1000224505,224997,
4.31309,um,Surface,5,1000224506,224998,
5.43324,um,Surface,5,1000224503,224999,
6.03765,um,Surface,5,1000224508,225000,
4.30857,um,Surface,5,1000224512,225001,
5.21846,um,Surface,5,1000224510,225002,
5.58648,um,Surface,5,1000224509,225003,
5.55821,um,Surface,5,1000224511,225004,
5.43369,um,Surface,5,1000224515,225005,
5.76398,um,Surface,5,1000224507,225006,
5.54276,um,Surface,5,1000224514,225007,
4.28173,um,Surface,5,1000225008,225008,
4.84529,um,Surface,5,1000224519,225009,
4.30223,um,Surface,5,1000224517,225010,
4.07938,um,Surface,5,1000224513,225011,
5.11618,um,Surface,5,1000224520,225012,
5.47597,um,Surface,5,1000224521,225013,
5.54069,um,Surface,5,1000224516,225014,
4.29716,um,Surface,5,1000224518,225015,
5.60363,um,Surface,5,1000224523,225016,
4.42893,um,Surface,5,1000224522,225017,
5.22969,um,Surface,5,1000224524,225018,
5.71383,um,Surface,5,1000224525,225019,
5.52011,um,Surface,5,1000224526,225020,
6.5084,um,Surface,5,1000224528,225021,
5.23403,um,Surface,5,1000224527,225022,
4.02679,um,Surface,5,1000224530,225023,
6.02668,um,Surface,5,1000224771,225024,
5.52246,um,Surface,5,1000224532,225025,
5.54157,um,Surface,5,1000224533,225026,
5.91139,um,Surface,5,1000224529,225027,
4.99853,um,Surface,5,1000225028,225028,
4.90631,um,Surface,5,1000224534,225029,
5.39564,um,Surface,5,1000224535,225030,
5.30301,um,Surface,5,1000224536,225031,
5.62551,um,Surface,5,1000224537,225032,
5.17216,um,Surface,5,1000224538,225033,
5.326,um,Surface,5,1000224540,225034,
5.59791,um,Surface,5,1000224543,225035,
4.31876,um,Surface,5,1000224541,225036,
4.0673,um,Surface,5,1000224539,225037,
4.28656,um,Surface,5,1000224545,225038,
4.38507,um,Surface,5,1000224542,225039,
5.73646,um,Surface,5,1000224546,225040,
1.9803,um,Surface,5,1000224553,225041,
4.33705,um,Surface,5,1000224905,225042,
5.18439,um,Surface,5,1000224544,225043,
4.86595,um,Surface,5,1000224548,225044,
4.93424,um,Surface,5,1000224547,225045,
4.2193,um,Surface,5,1000224551,225046,
4.30459,um,Surface,5,1000224552,225047,
5.33073,um,Surface,5,1000224549,225048,
5.76725,um,Surface,5,1000224557,225049,
4.29854,um,Surface,5,1000224554,225050,
4.24379,um,Surface,5,1000224550,225051,
5.25149,um,Surface,5,1000224559,225052,
4.31159,um,Surface,5,1000224558,225053,
5.92984,um,Surface,5,1000224555,225054,
5.50679,um,Surface,5,1000224562,225055,
4.29535,um,Surface,5,1000224556,225056,
5.22476,um,Surface,5,1000224560,225057,
5.08062,um,Surface,5,1000224561,225058,
4.43331,um,Surface,5,1000224805,225059,
4.91607,um,Surface,5,1000224563,225060,
4.25997,um,Surface,5,1000224564,225061,
3.9258,um,Surface,5,1000224566,225062,
5.52187,um,Surface,5,1000224802,225063,
4.11349,um,Surface,5,1000224798,225064,
4.19863,um,Surface,5,1000224674,225065,
4.17727,um,Surface,5,1000224565,225066,
4.6362,um,Surface,5,1000224567,225067,
5.9673,um,Surface,5,1000224568,225068,
5.63764,um,Surface,5,1000224569,225069,
5.47817,um,Surface,5,1000224940,225070,
5.2165,um,Surface,5,1000224570,225071,
4.27493,um,Surface,5,1000224814,225072,
5.12664,um,Surface,5,1000224572,225073,
3.20454,um,Surface,5,1000224573,225074,
5.43827,um,Surface,5,1000224575,225075,
3.462,um,Surface,5,1000224693,225076,
4.21113,um,Surface,5,1000224571,225077,
1.98029,um,Surface,5,1000224574,225078,
4.31399,um,Surface,6,1000224701,225079,
6.39601,um,Surface,6,1000224468,225080,
4.16787,um,Surface,6,1000224464,225081,
4.56888,um,Surface,6,1000224470,225082,
5.80955,um,Surface,6,1000224465,225083,
4.80465,um,Surface,6,1000224466,225084,
5.8174,um,Surface,6,1000224467,225085,
5.46353,um,Surface,6,1000224458,225086,
4.1461,um,Surface,6,1000224459,225087,
4.30391,um,Surface,6,1000224461,225088,
