
Intensity Min Ch=5 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
5,,Surface,5,Image 1,1,1000224458,224458,
5,,Surface,5,Image 1,1,1000224459,224459,
5,,Surface,5,Image 1,1,1000224460,224460,
6,,Surface,5,Image 1,1,1000224461,224461,
3,,Surface,5,Image 1,1,1000224462,224462,
3,,Surface,5,Image 1,1,1000224463,224463,
3,,Surface,5,Image 1,1,1000224464,224464,
4,,Surface,5,Image 1,1,1000224465,224465,
3,,Surface,5,Image 1,1,1000224466,224466,
2,,Surface,5,Image 1,1,1000224467,224467,
5,,Surface,5,Image 1,1,1000224468,224468,
5,,Surface,5,Image 1,1,1000224469,224469,
4,,Surface,5,Image 1,1,1000224470,224470,
4,,Surface,5,Image 1,1,1000224471,224471,
4,,Surface,5,Image 1,1,1000224472,224472,
4,,Surface,5,Image 1,1,1000224473,224473,
1,,Surface,5,Image 1,1,1000224474,224474,
3,,Surface,5,Image 1,1,1000224475,224475,
5,,Surface,5,Image 1,1,1000224476,224476,
4,,Surface,5,Image 1,1,1000224477,224477,
4,,Surface,5,Image 1,1,1000224478,224478,
2,,Surface,5,Image 1,1,1000224479,224479,
6,,Surface,5,Image 1,1,1000224480,224480,
4,,Surface,5,Image 1,1,1000224481,224481,
1,,Surface,5,Image 1,1,1000224482,224482,
3,,Surface,5,Image 1,1,1000224483,224483,
4,,Surface,5,Image 1,1,1000224484,224484,
4,,Surface,5,Image 1,1,1000224485,224485,
6,,Surface,5,Image 1,1,1000224486,224486,
4,,Surface,5,Image 1,1,1000224487,224487,
5,,Surface,5,Image 1,1,1000224488,224488,
5,,Surface,5,Image 1,1,1000224489,224489,
2,,Surface,5,Image 1,1,1000224490,224490,
4,,Surface,5,Image 1,1,1000224491,224491,
6,,Surface,5,Image 1,1,1000224492,224492,
4,,Surface,5,Image 1,1,1000224493,224493,
3,,Surface,5,Image 1,1,1000224494,224494,
3,,Surface,5,Image 1,1,1000224495,224495,
3,,Surface,5,Image 1,1,1000224496,224496,
4,,Surface,5,Image 1,1,1000224497,224497,
4,,Surface,5,Image 1,1,1000224498,224498,
5,,Surface,5,Image 1,1,1000224499,224499,
6,,Surface,5,Image 1,1,1000224500,224500,
3,,Surface,5,Image 1,1,1000224501,224501,
5,,Surface,5,Image 1,1,1000224502,224502,
4,,Surface,5,Image 1,1,1000224503,224503,
5,,Surface,5,Image 1,1,1000224504,224504,
4,,Surface,5,Image 1,1,1000224505,224505,
4,,Surface,5,Image 1,1,1000224506,224506,
5,,Surface,5,Image 1,1,1000224507,224507,
2,,Surface,5,Image 1,1,1000224508,224508,
6,,Surface,5,Image 1,1,1000224509,224509,
4,,Surface,5,Image 1,1,1000224510,224510,
6,,Surface,5,Image 1,1,1000224511,224511,
3,,Surface,5,Image 1,1,1000224512,224512,
3,,Surface,5,Image 1,1,1000224513,224513,
1,,Surface,5,Image 1,1,1000224514,224514,
6,,Surface,5,Image 1,1,1000224515,224515,
5,,Surface,5,Image 1,1,1000224516,224516,
4,,Surface,5,Image 1,1,1000224517,224517,
4,,Surface,5,Image 1,1,1000224518,224518,
6,,Surface,5,Image 1,1,1000224519,224519,
5,,Surface,5,Image 1,1,1000224520,224520,
4,,Surface,5,Image 1,1,1000224521,224521,
6,,Surface,5,Image 1,1,1000224522,224522,
3,,Surface,5,Image 1,1,1000224523,224523,
7,,Surface,5,Image 1,1,1000224524,224524,
4,,Surface,5,Image 1,1,1000224525,224525,
5,,Surface,5,Image 1,1,1000224526,224526,
