
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,TrackID,ID,
5.95165,um,Surface,3,1000224534,224772,
6.49866,um,Surface,3,1000224529,224773,
5.14204,um,Surface,3,1000224535,224774,
5.86947,um,Surface,3,1000224533,224775,
5.92201,um,Surface,3,1000224538,224776,
6.19605,um,Surface,3,1000224537,224777,
6.17122,um,Surface,3,1000224539,224778,
5.98111,um,Surface,3,1000224543,224779,
5.31438,um,Surface,3,1000224541,224780,
6.56136,um,Surface,3,1000224536,224781,
5.97007,um,Surface,3,1000224546,224782,
5.66232,um,Surface,3,1000224542,224783,
6.30972,um,Surface,3,1000224540,224784,
6.24612,um,Surface,3,1000224549,224785,
4.40616,um,Surface,3,1000224548,224786,
5.67317,um,Surface,3,1000224545,224787,
5.95413,um,Surface,3,1000224544,224788,
5.94276,um,Surface,3,1000224552,224789,
5.26868,um,Surface,3,1000224553,224790,
5.4311,um,Surface,3,1000224547,224791,
5.64425,um,Surface,3,1000224550,224792,
5.66313,um,Surface,3,1000224551,224793,
6.46418,um,Surface,3,1000224557,224794,
5.69109,um,Surface,3,1000224554,224795,
6.70906,um,Surface,3,1000224555,224796,
6.21503,um,Surface,3,1000224558,224797,
3.94736,um,Surface,3,1000224798,224798,
6.09256,um,Surface,3,1000224556,224799,
6.7858,um,Surface,3,1000224562,224800,
5.48549,um,Surface,3,1000224563,224801,
6.15091,um,Surface,3,1000224802,224802,
7.19212,um,Surface,3,1000224559,224803,
5.91515,um,Surface,3,1000224561,224804,
5.69964,um,Surface,3,1000224805,224805,
6.09586,um,Surface,3,1000224560,224806,
5.7648,um,Surface,3,1000224565,224807,
7.12344,um,Surface,3,1000224564,224808,
5.96296,um,Surface,3,1000224566,224809,
5.94397,um,Surface,3,1000224567,224810,
6.04224,um,Surface,3,1000224569,224811,
6.37796,um,Surface,3,1000224570,224812,
6.61283,um,Surface,3,1000224674,224813,
5.00113,um,Surface,3,1000224814,224814,
4.42491,um,Surface,3,1000224573,224815,
6.76383,um,Surface,3,1000224568,224816,
4.44233,um,Surface,3,1000224571,224817,
5.71882,um,Surface,3,1000224572,224818,
5.3654,um,Surface,3,1000224693,224819,
6.03827,um,Surface,3,1000224575,224820,
6.31181,um,Surface,4,1000224471,224821,
6.23331,um,Surface,4,1000224472,224822,
6.07397,um,Surface,4,1000224473,224823,
4.98716,um,Surface,4,1000224469,224824,
6.16182,um,Surface,4,1000224701,224825,
6.90577,um,Surface,4,1000224468,224826,
5.80789,um,Surface,4,1000224470,224827,
6.03147,um,Surface,4,1000224464,224828,
5.34283,um,Surface,4,1000224466,224829,
6.47651,um,Surface,4,1000224465,224830,
6.34919,um,Surface,4,1000224467,224831,
5.93082,um,Surface,4,1000224458,224832,
6.13336,um,Surface,4,1000224459,224833,
6.18548,um,Surface,4,1000224461,224834,
5.9447,um,Surface,4,1000224460,224835,
5.77091,um,Surface,4,1000224462,224836,
7.13001,um,Surface,4,1000224463,224837,
5.31299,um,Surface,4,1000224477,224838,
6.26352,um,Surface,4,1000224475,224839,
6.39947,um,Surface,4,1000224840,224840,
5.89747,um,Surface,4,1000224476,224841,
6.50965,um,Surface,4,1000224474,224842,
6.11464,um,Surface,4,1000224480,224843,
6.12676,um,Surface,4,1000224484,224844,
5.94173,um,Surface,4,1000224478,224845,
7.92211,um,Surface,4,1000224479,224846,
5.48095,um,Surface,4,1000224483,224847,
5.65688,um,Surface,4,1000224482,224848,
5.66867,um,Surface,4,1000224485,224849,
5.8586,um,Surface,4,1000224486,224850,
5.37027,um,Surface,4,1000224481,224851,
6.9408,um,Surface,4,1000224487,224852,
5.38224,um,Surface,4,1000224491,224853,
5.19779,um,Surface,4,1000224489,224854,
6.93853,um,Surface,4,1000224488,224855,
6.94283,um,Surface,4,1000224492,224856,
6.36501,um,Surface,4,1000224490,224857,
6.0457,um,Surface,4,1000224497,224858,
5.14583,um,Surface,4,1000224496,224859,
5.88602,um,Surface,4,1000224495,224860,
4.80983,um,Surface,4,1000224493,224861,
5.74983,um,Surface,4,1000224498,224862,
5.93245,um,Surface,4,1000224502,224863,
5.94428,um,Surface,4,1000224494,224864,
6.10437,um,Surface,4,1000224506,224865,
5.62979,um,Surface,4,1000224501,224866,
7.53454,um,Surface,4,1000224499,224867,
7.9962,um,Surface,4,1000224500,224868,
6.46399,um,Surface,4,1000224505,224869,
6.4747,um,Surface,4,1000224508,224870,
5.52126,um,Surface,4,1000224503,224871,
6.56448,um,Surface,4,1000224504,224872,
5.42662,um,Surface,4,1000224510,224873,
5.74132,um,Surface,4,1000224515,224874,
6.11707,um,Surface,4,1000224509,224875,
6.39327,um,Surface,4,1000224511,224876,
5.82731,um,Surface,4,1000224512,224877,
5.95332,um,Surface,4,1000224507,224878,
5.91116,um,Surface,4,1000224514,224879,
5.84793,um,Surface,4,1000224519,224880,
5.87965,um,Surface,4,1000224513,224881,
5.89311,um,Surface,4,1000224518,224882,
5.86855,um,Surface,4,1000224517,224883,
5.80177,um,Surface,4,1000224520,224884,
6.56278,um,Surface,4,1000224525,224885,
6.2775,um,Surface,4,1000224516,224886,
5.89965,um,Surface,4,1000224524,224887,
5.9099,um,Surface,4,1000224522,224888,
6.50975,um,Surface,4,1000224521,224889,
6.12713,um,Surface,4,1000224523,224890,
6.02842,um,Surface,4,1000224531,224891,
5.80045,um,Surface,4,1000224526,224892,
9.22563,um,Surface,4,1000224528,224893,
5.97463,um,Surface,4,1000224527,224894,
6.23311,um,Surface,4,1000224529,224895,
4.40663,um,Surface,4,1000224530,224896,
5.95291,um,Surface,4,1000224532,224897,
6.09371,um,Surface,4,1000224771,224898,
6.10148,um,Surface,4,1000224533,224899,
6.33871,um,Surface,4,1000224534,224900,
5.78959,um,Surface,4,1000224535,224901,
5.73584,um,Surface,4,1000224538,224902,
6.22867,um,Surface,4,1000224539,224903,
5.98408,um,Surface,4,1000224536,224904,
4.52658,um,Surface,4,1000224905,224905,
5.97678,um,Surface,4,1000224537,224906,
5.95563,um,Surface,4,1000224540,224907,
5.86532,um,Surface,4,1000224543,224908,
5.51407,um,Surface,4,1000224541,224909,
5.56696,um,Surface,4,1000224545,224910,
5.60585,um,Surface,4,1000224546,224911,
6.07147,um,Surface,4,1000224542,224912,
6.0068,um,Surface,4,1000224547,224913,
4.87796,um,Surface,4,1000224553,224914,
5.89984,um,Surface,4,1000224549,224915,
6.18226,um,Surface,4,1000224544,224916,
5.87253,um,Surface,4,1000224551,224917,
5.99139,um,Surface,4,1000224552,224918,
5.17072,um,Surface,4,1000224548,224919,
5.44072,um,Surface,4,1000224554,224920,
5.76231,um,Surface,4,1000224550,224921,
6.47535,um,Surface,4,1000224559,224922,
6.43328,um,Surface,4,1000224557,224923,
6.44984,um,Surface,4,1000224558,224924,
6.53742,um,Surface,4,1000224555,224925,
6.76513,um,Surface,4,1000224562,224926,
6.15793,um,Surface,4,1000224556,224927,
5.84129,um,Surface,4,1000224560,224928,
5.7185,um,Surface,4,1000224805,224929,
5.49874,um,Surface,4,1000224563,224930,
4.96378,um,Surface,4,1000224566,224931,
7.06462,um,Surface,4,1000224798,224932,
6.40907,um,Surface,4,1000224802,224933,
5.97712,um,Surface,4,1000224561,224934,
6.3774,um,Surface,4,1000224674,224935,
5.42498,um,Surface,4,1000224565,224936,
6.15274,um,Surface,4,1000224567,224937,
6.92904,um,Surface,4,1000224564,224938,
6.00814,um,Surface,4,1000224569,224939,
6.01762,um,Surface,4,1000224940,224940,
6.01537,um,Surface,4,1000224570,224941,
5.7759,um,Surface,4,1000224572,224942,
6.14121,um,Surface,4,1000224573,224943,
6.34132,um,Surface,4,1000224568,224944,
4.21783,um,Surface,4,1000224693,224945,
5.62814,um,Surface,4,1000224571,224946,
6.17033,um,Surface,4,1000224814,224947,
5.68935,um,Surface,4,1000224575,224948,
6.53429,um,Surface,5,1000224468,224949,
6.12939,um,Surface,5,1000224470,224950,
6.75577,um,Surface,5,1000224465,224951,
5.0365,um,Surface,5,1000224464,224952,
6.03975,um,Surface,5,1000224466,224953,
6.64723,um,Surface,5,1000224467,224954,
5.89882,um,Surface,5,1000224458,224955,
5.5647,um,Surface,5,1000224459,224956,
6.16544,um,Surface,5,1000224461,224957,
5.92038,um,Surface,5,1000224460,224958,
5.82843,um,Surface,5,1000224462,224959,
6.92583,um,Surface,5,1000224463,224960,
5.59846,um,Surface,5,1000224473,224961,
5.48114,um,Surface,5,1000224469,224962,
6.0185,um,Surface,5,1000224701,224963,
4.40492,um,Surface,5,1000224477,224964,
6.0616,um,Surface,5,1000224471,224965,
6.1499,um,Surface,5,1000224472,224966,
6.39066,um,Surface,5,1000224474,224967,
6.11323,um,Surface,5,1000224475,224968,
6.2972,um,Surface,5,1000224478,224969,
6.25925,um,Surface,5,1000224476,224970,
7.85544,um,Surface,5,1000224479,224971,
6.2262,um,Surface,5,1000224484,224972,
6.1611,um,Surface,5,1000224840,224973,
4.84339,um,Surface,5,1000224480,224974,
6.16061,um,Surface,5,1000224482,224975,
5.74796,um,Surface,5,1000224483,224976,
6.57628,um,Surface,5,1000224488,224977,
5.94366,um,Surface,5,1000224485,224978,
5.4428,um,Surface,5,1000224481,224979,
5.80339,um,Surface,5,1000224486,224980,
6.09885,um,Surface,5,1000224490,224981,
6.06613,um,Surface,5,1000224487,224982,
5.62449,um,Surface,5,1000224491,224983,
5.88882,um,Surface,5,1000224489,224984,
6.12664,um,Surface,5,1000224495,224985,
5.31722,um,Surface,5,1000224494,224986,
4.33386,um,Surface,5,1000224493,224987,
5.50558,um,Surface,5,1000224496,224988,
6.18717,um,Surface,5,1000224502,224989,
6.13053,um,Surface,5,1000224497,224990,
8.74797,um,Surface,5,1000224492,224991,
5.70407,um,Surface,5,1000224501,224992,
5.51039,um,Surface,5,1000224498,224993,
7.9109,um,Surface,5,1000224500,224994,
6.92292,um,Surface,5,1000224499,224995,
6.16635,um,Surface,5,1000224504,224996,
6.49695,um,Surface,5,1000224505,224997,
6.16484,um,Surface,5,1000224506,224998,
5.86539,um,Surface,5,1000224503,224999,
6.51166,um,Surface,5,1000224508,225000,
6.1321,um,Surface,5,1000224512,225001,
5.81985,um,Surface,5,1000224510,225002,
7.04867,um,Surface,5,1000224509,225003,
6.34842,um,Surface,5,1000224511,225004,
5.68655,um,Surface,5,1000224515,225005,
6.2356,um,Surface,5,1000224507,225006,
5.98853,um,Surface,5,1000224514,225007,
6.34481,um,Surface,5,1000225008,225008,
5.837,um,Surface,5,1000224519,225009,
5.27045,um,Surface,5,1000224517,225010,
6.02429,um,Surface,5,1000224513,225011,
5.64208,um,Surface,5,1000224520,225012,
6.13786,um,Surface,5,1000224521,225013,
5.95104,um,Surface,5,1000224516,225014,
6.02956,um,Surface,5,1000224518,225015,
6.42048,um,Surface,5,1000224523,225016,
4.91561,um,Surface,5,1000224522,225017,
6.13368,um,Surface,5,1000224524,225018,
6.23841,um,Surface,5,1000224525,225019,
5.82004,um,Surface,5,1000224526,225020,
7.81642,um,Surface,5,1000224528,225021,
5.7094,um,Surface,5,1000224527,225022,
4.85009,um,Surface,5,1000224530,225023,
6.21867,um,Surface,5,1000224771,225024,
6.09805,um,Surface,5,1000224532,225025,
5.8462,um,Surface,5,1000224533,225026,
6.32984,um,Surface,5,1000224529,225027,
5.71015,um,Surface,5,1000225028,225028,
6.01908,um,Surface,5,1000224534,225029,
5.95351,um,Surface,5,1000224535,225030,
6.08861,um,Surface,5,1000224536,225031,
6.16577,um,Surface,5,1000224537,225032,
5.3916,um,Surface,5,1000224538,225033,
6.05717,um,Surface,5,1000224540,225034,
5.72292,um,Surface,5,1000224543,225035,
4.34113,um,Surface,5,1000224541,225036,
6.45112,um,Surface,5,1000224539,225037,
5.73007,um,Surface,5,1000224545,225038,
4.95498,um,Surface,5,1000224542,225039,
5.88513,um,Surface,5,1000224546,225040,
4.32905,um,Surface,5,1000224553,225041,
5.74094,um,Surface,5,1000224905,225042,
5.94411,um,Surface,5,1000224544,225043,
5.80363,um,Surface,5,1000224548,225044,
5.93673,um,Surface,5,1000224547,225045,
4.72185,um,Surface,5,1000224551,225046,
6.22311,um,Surface,5,1000224552,225047,
5.97036,um,Surface,5,1000224549,225048,
6.62244,um,Surface,5,1000224557,225049,
5.72326,um,Surface,5,1000224554,225050,
4.95088,um,Surface,5,1000224550,225051,
7.08236,um,Surface,5,1000224559,225052,
6.35543,um,Surface,5,1000224558,225053,
7.33422,um,Surface,5,1000224555,225054,
6.52682,um,Surface,5,1000224562,225055,
5.91858,um,Surface,5,1000224556,225056,
5.86044,um,Surface,5,1000224560,225057,
5.97508,um,Surface,5,1000224561,225058,
5.93893,um,Surface,5,1000224805,225059,
5.20519,um,Surface,5,1000224563,225060,
6.43334,um,Surface,5,1000224564,225061,
6.43392,um,Surface,5,1000224566,225062,
6.38394,um,Surface,5,1000224802,225063,
6.09976,um,Surface,5,1000224798,225064,
6.50521,um,Surface,5,1000224674,225065,
5.3971,um,Surface,5,1000224565,225066,
6.19709,um,Surface,5,1000224567,225067,
6.70999,um,Surface,5,1000224568,225068,
6.32327,um,Surface,5,1000224569,225069,
6.61362,um,Surface,5,1000224940,225070,
6.08388,um,Surface,5,1000224570,225071,
5.94221,um,Surface,5,1000224814,225072,
5.4735,um,Surface,5,1000224572,225073,
6.10488,um,Surface,5,1000224573,225074,
5.97863,um,Surface,5,1000224575,225075,
4.80193,um,Surface,5,1000224693,225076,
4.73324,um,Surface,5,1000224571,225077,
4.30262,um,Surface,5,1000224574,225078,
6.00012,um,Surface,6,1000224701,225079,
7.45611,um,Surface,6,1000224468,225080,
6.07734,um,Surface,6,1000224464,225081,
6.04511,um,Surface,6,1000224470,225082,
6.21174,um,Surface,6,1000224465,225083,
5.66286,um,Surface,6,1000224466,225084,
6.66855,um,Surface,6,1000224467,225085,
5.77659,um,Surface,6,1000224458,225086,
5.52763,um,Surface,6,1000224459,225087,
6.21474,um,Surface,6,1000224461,225088,
