
Area
 ==================== 
Area,Unit,Category,Time,TrackID,ID,
445.274,um^2,Surface,1,1000224458,224458,
429.413,um^2,Surface,1,1000224459,224459,
443.354,um^2,Surface,1,1000224460,224460,
450.99,um^2,Surface,1,1000224461,224461,
388.652,um^2,Surface,1,1000224462,224462,
576.74,um^2,Surface,1,1000224463,224463,
444.473,um^2,Surface,1,1000224464,224464,
569.383,um^2,Surface,1,1000224465,224465,
436.571,um^2,Surface,1,1000224466,224466,
578.266,um^2,Surface,1,1000224467,224467,
717.728,um^2,Surface,1,1000224468,224468,
367.656,um^2,Surface,1,1000224469,224469,
467.688,um^2,Surface,1,1000224470,224470,
529.453,um^2,Surface,1,1000224471,224471,
576.657,um^2,Surface,1,1000224472,224472,
427.181,um^2,Surface,1,1000224473,224473,
582.006,um^2,Surface,1,1000224474,224474,
540.563,um^2,Surface,1,1000224475,224475,
476.597,um^2,Surface,1,1000224476,224476,
462.064,um^2,Surface,1,1000224477,224477,
485.731,um^2,Surface,1,1000224478,224478,
860.549,um^2,Surface,1,1000224479,224479,
450.812,um^2,Surface,1,1000224480,224480,
364.392,um^2,Surface,1,1000224481,224481,
493.425,um^2,Surface,1,1000224482,224482,
391.856,um^2,Surface,1,1000224483,224483,
487.923,um^2,Surface,1,1000224484,224484,
469.014,um^2,Surface,1,1000224485,224485,
427.538,um^2,Surface,1,1000224486,224486,
518.481,um^2,Surface,1,1000224487,224487,
625.5,um^2,Surface,1,1000224488,224488,
500.086,um^2,Surface,1,1000224489,224489,
523.09,um^2,Surface,1,1000224490,224490,
420.758,um^2,Surface,1,1000224491,224491,
731.683,um^2,Surface,1,1000224492,224492,
406.85,um^2,Surface,1,1000224493,224493,
494.224,um^2,Surface,1,1000224494,224494,
496.053,um^2,Surface,1,1000224495,224495,
408.633,um^2,Surface,1,1000224496,224496,
510.773,um^2,Surface,1,1000224497,224497,
353.624,um^2,Surface,1,1000224498,224498,
747.16,um^2,Surface,1,1000224499,224499,
783.741,um^2,Surface,1,1000224500,224500,
438.767,um^2,Surface,1,1000224501,224501,
518.768,um^2,Surface,1,1000224502,224502,
469.867,um^2,Surface,1,1000224503,224503,
515.336,um^2,Surface,1,1000224504,224504,
578.089,um^2,Surface,1,1000224505,224505,
429.304,um^2,Surface,1,1000224506,224506,
526.297,um^2,Surface,1,1000224507,224507,
560.489,um^2,Surface,1,1000224508,224508,
735.128,um^2,Surface,1,1000224509,224509,
469.69,um^2,Surface,1,1000224510,224510,
523.726,um^2,Surface,1,1000224511,224511,
463.744,um^2,Surface,1,1000224512,224512,
450.639,um^2,Surface,1,1000224513,224513,
432.167,um^2,Surface,1,1000224514,224514,
564.349,um^2,Surface,1,1000224515,224515,
538.011,um^2,Surface,1,1000224516,224516,
450.324,um^2,Surface,1,1000224517,224517,
469.816,um^2,Surface,1,1000224518,224518,
430.275,um^2,Surface,1,1000224519,224519,
422.262,um^2,Surface,1,1000224520,224520,
689.271,um^2,Surface,1,1000224521,224521,
528.757,um^2,Surface,1,1000224522,224522,
526.824,um^2,Surface,1,1000224523,224523,
493.893,um^2,Surface,1,1000224524,224524,
577.501,um^2,Surface,1,1000224525,224525,
507.223,um^2,Surface,1,1000224526,224526,
429.824,um^2,Surface,1,1000224527,224527,
831.64,um^2,Surface,1,1000224528,224528,
599.167,um^2,Surface,1,1000224529,224529,
499.172,um^2,Surface,1,1000224530,224530,
433.032,um^2,Surface,1,1000224531,224531,
471.642,um^2,Surface,1,1000224532,224532,
525.56,um^2,Surface,1,1000224533,224533,
504.008,um^2,Surface,1,1000224534,224534,
413.943,um^2,Surface,1,1000224535,224535,
532.142,um^2,Surface,1,1000224536,224536,
555.26,um^2,Surface,1,1000224537,224537,
418.656,um^2,Surface,1,1000224538,224538,
511.994,um^2,Surface,1,1000224539,224539,
507.884,um^2,Surface,1,1000224540,224540,
364.974,um^2,Surface,1,1000224541,224541,
355.55,um^2,Surface,1,1000224542,224542,
435.474,um^2,Surface,1,1000224543,224543,
444.604,um^2,Surface,1,1000224544,224544,
412.157,um^2,Surface,1,1000224545,224545,
481.411,um^2,Surface,1,1000224546,224546,
460.488,um^2,Surface,1,1000224547,224547,
198.532,um^2,Surface,1,1000224548,224548,
474.859,um^2,Surface,1,1000224549,224549,
444.037,um^2,Surface,1,1000224550,224550,
393.31,um^2,Surface,1,1000224551,224551,
430.225,um^2,Surface,1,1000224552,224552,
444.481,um^2,Surface,1,1000224553,224553,
434.582,um^2,Surface,1,1000224554,224554,
613.439,um^2,Surface,1,1000224555,224555,
485.822,um^2,Surface,1,1000224556,224556,
536.404,um^2,Surface,1,1000224557,224557,
527.765,um^2,Surface,1,1000224558,224558,
639.168,um^2,Surface,1,1000224559,224559,
454.248,um^2,Surface,1,1000224560,224560,
424.328,um^2,Surface,1,1000224561,224561,
614.214,um^2,Surface,1,1000224562,224562,
372.528,um^2,Surface,1,1000224563,224563,
598.18,um^2,Surface,1,1000224564,224564,
405.952,um^2,Surface,1,1000224565,224565,
443.544,um^2,Surface,1,1000224566,224566,
477.723,um^2,Surface,1,1000224567,224567,
606.793,um^2,Surface,1,1000224568,224568,
575.721,um^2,Surface,1,1000224569,224569,
481.053,um^2,Surface,1,1000224570,224570,
349.102,um^2,Surface,1,1000224571,224571,
396.433,um^2,Surface,1,1000224572,224572,
305.738,um^2,Surface,1,1000224573,224573,
360.949,um^2,Surface,1,1000224574,224574,
485.025,um^2,Surface,1,1000224575,224575,
435.729,um^2,Surface,2,1000224466,224576,
