
Intensity Mean Ch=8 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
45.6552,,Surface,8,Image 1,1,1000224458,224458,
46.5745,,Surface,8,Image 1,1,1000224459,224459,
44.5273,,Surface,8,Image 1,1,1000224460,224460,
52.4906,,Surface,8,Image 1,1,1000224461,224461,
39.7391,,Surface,8,Image 1,1,1000224462,224462,
49.9494,,Surface,8,Image 1,1,1000224463,224463,
43.6727,,Surface,8,Image 1,1,1000224464,224464,
56.1538,,Surface,8,Image 1,1,1000224465,224465,
53.75,,Surface,8,Image 1,1,1000224466,224466,
51.3372,,Surface,8,Image 1,1,1000224467,224467,
46.4528,,Surface,8,Image 1,1,1000224468,224468,
52.6389,,Surface,8,Image 1,1,1000224469,224469,
43.9333,,Surface,8,Image 1,1,1000224470,224470,
38.7867,,Surface,8,Image 1,1,1000224471,224471,
47.075,,Surface,8,Image 1,1,1000224472,224472,
49.08,,Surface,8,Image 1,1,1000224473,224473,
56.1625,,Surface,8,Image 1,1,1000224474,224474,
50.0286,,Surface,8,Image 1,1,1000224475,224475,
45.2344,,Surface,8,Image 1,1,1000224476,224476,
57.7308,,Surface,8,Image 1,1,1000224477,224477,
53.5781,,Surface,8,Image 1,1,1000224478,224478,
52.4459,,Surface,8,Image 1,1,1000224479,224479,
61.3654,,Surface,8,Image 1,1,1000224480,224480,
38.5952,,Surface,8,Image 1,1,1000224481,224481,
50.0323,,Surface,8,Image 1,1,1000224482,224482,
28.8627,,Surface,8,Image 1,1,1000224483,224483,
45.4333,,Surface,8,Image 1,1,1000224484,224484,
52.1333,,Surface,8,Image 1,1,1000224485,224485,
58.46,,Surface,8,Image 1,1,1000224486,224486,
46.8429,,Surface,8,Image 1,1,1000224487,224487,
60.8202,,Surface,8,Image 1,1,1000224488,224488,
36.9107,,Surface,8,Image 1,1,1000224489,224489,
47.76,,Surface,8,Image 1,1,1000224490,224490,
37.7636,,Surface,8,Image 1,1,1000224491,224491,
29.4706,,Surface,8,Image 1,1,1000224492,224492,
37.92,,Surface,8,Image 1,1,1000224493,224493,
45.6667,,Surface,8,Image 1,1,1000224494,224494,
63.931,,Surface,8,Image 1,1,1000224495,224495,
40.5882,,Surface,8,Image 1,1,1000224496,224496,
50.7714,,Surface,8,Image 1,1,1000224497,224497,
40.9744,,Surface,8,Image 1,1,1000224498,224498,
35.1667,,Surface,8,Image 1,1,1000224499,224499,
29.0753,,Surface,8,Image 1,1,1000224500,224500,
38.1818,,Surface,8,Image 1,1,1000224501,224501,
55.7206,,Surface,8,Image 1,1,1000224502,224502,
46.2903,,Surface,8,Image 1,1,1000224503,224503,
52.2647,,Surface,8,Image 1,1,1000224504,224504,
42.3295,,Surface,8,Image 1,1,1000224505,224505,
52.8727,,Surface,8,Image 1,1,1000224506,224506,
66.1538,,Surface,8,Image 1,1,1000224507,224507,
51.7792,,Surface,8,Image 1,1,1000224508,224508,
46.2222,,Surface,8,Image 1,1,1000224509,224509,
45.2833,,Surface,8,Image 1,1,1000224510,224510,
50.0145,,Surface,8,Image 1,1,1000224511,224511,
43.15,,Surface,8,Image 1,1,1000224512,224512,
43.6316,,Surface,8,Image 1,1,1000224513,224513,
45.4727,,Surface,8,Image 1,1,1000224514,224514,
52.0685,,Surface,8,Image 1,1,1000224515,224515,
53.4211,,Surface,8,Image 1,1,1000224516,224516,
43.5085,,Surface,8,Image 1,1,1000224517,224517,
35.9692,,Surface,8,Image 1,1,1000224518,224518,
75.0222,,Surface,8,Image 1,1,1000224519,224519,
39,,Surface,8,Image 1,1,1000224520,224520,
29.9789,,Surface,8,Image 1,1,1000224521,224521,
61.3043,,Surface,8,Image 1,1,1000224522,224522,
46.2535,,Surface,8,Image 1,1,1000224523,224523,
46.3281,,Surface,8,Image 1,1,1000224524,224524,
39.9778,,Surface,8,Image 1,1,1000224525,224525,
38.8548,,Surface,8,Image 1,1,1000224526,224526,
50.8077,,Surface,8,Image 1,1,1000224527,224527,
41.0431,,Surface,8,Image 1,1,1000224528,224528,
49.7027,,Surface,8,Image 1,1,1000224529,224529,
49.4833,,Surface,8,Image 1,1,1000224530,224530,
52.8824,,Surface,8,Image 1,1,1000224531,224531,
53.1379,,Surface,8,Image 1,1,1000224532,224532,
63.7273,,Surface,8,Image 1,1,1000224533,224533,
50.4844,,Surface,8,Image 1,1,1000224534,224534,
66.6047,,Surface,8,Image 1,1,1000224535,224535,
60.75,,Surface,8,Image 1,1,1000224536,224536,
70.9351,,Surface,8,Image 1,1,1000224537,224537,
45.4902,,Surface,8,Image 1,1,1000224538,224538,
51.5231,,Surface,8,Image 1,1,1000224539,224539,
58,,Surface,8,Image 1,1,1000224540,224540,
50.6216,,Surface,8,Image 1,1,1000224541,224541,
26.6744,,Surface,8,Image 1,1,1000224542,224542,
51.537,,Surface,8,Image 1,1,1000224543,224543,
57.48,,Surface,8,Image 1,1,1000224544,224544,
39.6471,,Surface,8,Image 1,1,1000224545,224545,
59.5789,,Surface,8,Image 1,1,1000224546,224546,
47.4667,,Surface,8,Image 1,1,1000224547,224547,
30.8421,,Surface,8,Image 1,1,1000224548,224548,
48.4262,,Surface,8,Image 1,1,1000224549,224549,
50.9107,,Surface,8,Image 1,1,1000224550,224550,
61.4146,,Surface,8,Image 1,1,1000224551,224551,
50.4808,,Surface,8,Image 1,1,1000224552,224552,
53.6296,,Surface,8,Image 1,1,1000224553,224553,
52.6346,,Surface,8,Image 1,1,1000224554,224554,
51.2717,,Surface,8,Image 1,1,1000224555,224555,
58.0926,,Surface,8,Image 1,1,1000224556,224556,
57.4058,,Surface,8,Image 1,1,1000224557,224557,
46.7973,,Surface,8,Image 1,1,1000224558,224558,
45.3908,,Surface,8,Image 1,1,1000224559,224559,
41.625,,Surface,8,Image 1,1,1000224560,224560,
53.8269,,Surface,8,Image 1,1,1000224561,224561,
59.8372,,Surface,8,Image 1,1,1000224562,224562,
60.5946,,Surface,8,Image 1,1,1000224563,224563,
42.0145,,Surface,8,Image 1,1,1000224564,224564,
38.3137,,Surface,8,Image 1,1,1000224565,224565,
44.0189,,Surface,8,Image 1,1,1000224566,224566,
46.303,,Surface,8,Image 1,1,1000224567,224567,
69.625,,Surface,8,Image 1,1,1000224568,224568,
66.1389,,Surface,8,Image 1,1,1000224569,224569,
73.4286,,Surface,8,Image 1,1,1000224570,224570,
36.1429,,Surface,8,Image 1,1,1000224571,224571,
44.1489,,Surface,8,Image 1,1,1000224572,224572,
75.087,,Surface,8,Image 1,1,1000224573,224573,
58.5625,,Surface,8,Image 1,1,1000224574,224574,
51.375,,Surface,8,Image 1,1,1000224575,224575,
54.0192,,Surface,8,Image 1,2,1000224466,224576,
50.1071,,Surface,8,Image 1,2,1000224467,224577,
37.9672,,Surface,8,Image 1,2,1000224458,224578,
47.4464,,Surface,8,Image 1,2,1000224459,224579,
55.2121,,Surface,8,Image 1,2,1000224461,224580,
39.7037,,Surface,8,Image 1,2,1000224460,224581,
52.2051,,Surface,8,Image 1,2,1000224462,224582,
55.4766,,Surface,8,Image 1,2,1000224463,224583,
42.287,,Surface,8,Image 1,2,1000224468,224584,
45.8,,Surface,8,Image 1,2,1000224470,224585,
46.5254,,Surface,8,Image 1,2,1000224464,224586,
59.8864,,Surface,8,Image 1,2,1000224465,224587,
44.2459,,Surface,8,Image 1,2,1000224471,224588,
40.9464,,Surface,8,Image 1,2,1000224473,224589,
36.9091,,Surface,8,Image 1,2,1000224469,224590,
48.6279,,Surface,8,Image 1,2,1000224474,224591,
51.7465,,Surface,8,Image 1,2,1000224475,224592,
53.8354,,Surface,8,Image 1,2,1000224472,224593,
40.5088,,Surface,8,Image 1,2,1000224477,224594,
56.8413,,Surface,8,Image 1,2,1000224478,224595,
58.2215,,Surface,8,Image 1,2,1000224479,224596,
57.16,,Surface,8,Image 1,2,1000224480,224597,
42.0317,,Surface,8,Image 1,2,1000224476,224598,
46.4462,,Surface,8,Image 1,2,1000224482,224599,
27.7917,,Surface,8,Image 1,2,1000224483,224600,
42.5797,,Surface,8,Image 1,2,1000224484,224601,
35.8222,,Surface,8,Image 1,2,1000224481,224602,
48.7037,,Surface,8,Image 1,2,1000224486,224603,
52.0645,,Surface,8,Image 1,2,1000224485,224604,
43.1273,,Surface,8,Image 1,2,1000224491,224605,
37.037,,Surface,8,Image 1,2,1000224489,224606,
57.0667,,Surface,8,Image 1,2,1000224488,224607,
39.4423,,Surface,8,Image 1,2,1000224493,224608,
54.619,,Surface,8,Image 1,2,1000224490,224609,
47.8,,Surface,8,Image 1,2,1000224487,224610,
40.4727,,Surface,8,Image 1,2,1000224494,224611,
42.9726,,Surface,8,Image 1,2,1000224495,224612,
29.9778,,Surface,8,Image 1,2,1000224496,224613,
37.1013,,Surface,8,Image 1,2,1000224492,224614,
53.9571,,Surface,8,Image 1,2,1000224502,224615,
48.0833,,Surface,8,Image 1,2,1000224497,224616,
39.5647,,Surface,8,Image 1,2,1000224499,224617,
44.6078,,Surface,8,Image 1,2,1000224501,224618,
36.9012,,Surface,8,Image 1,2,1000224500,224619,
41.5556,,Surface,8,Image 1,2,1000224498,224620,
61.3934,,Surface,8,Image 1,2,1000224504,224621,
49.3559,,Surface,8,Image 1,2,1000224506,224622,
50.7963,,Surface,8,Image 1,2,1000224503,224623,
48.45,,Surface,8,Image 1,2,1000224505,224624,
51.7042,,Surface,8,Image 1,2,1000224507,224625,
35.0549,,Surface,8,Image 1,2,1000224509,224626,
55.4085,,Surface,8,Image 1,2,1000224508,224627,
46.9615,,Surface,8,Image 1,2,1000224510,224628,
39.1321,,Surface,8,Image 1,2,1000224512,224629,
53.1316,,Surface,8,Image 1,2,1000224511,224630,
68.9107,,Surface,8,Image 1,2,1000224519,224631,
46.961,,Surface,8,Image 1,2,1000224515,224632,
44.8033,,Surface,8,Image 1,2,1000224517,224633,
45.2407,,Surface,8,Image 1,2,1000224513,224634,
58.5102,,Surface,8,Image 1,2,1000224514,224635,
30.6737,,Surface,8,Image 1,2,1000224521,224636,
55.0476,,Surface,8,Image 1,2,1000224520,224637,
50.1892,,Surface,8,Image 1,2,1000224516,224638,
35.3692,,Surface,8,Image 1,2,1000224518,224639,
47.1452,,Surface,8,Image 1,2,1000224523,224640,
48.0588,,Surface,8,Image 1,2,1000224525,224641,
41.806,,Surface,8,Image 1,2,1000224524,224642,
58.2466,,Surface,8,Image 1,2,1000224522,224643,
36.7931,,Surface,8,Image 1,2,1000224526,224644,
47.0714,,Surface,8,Image 1,2,1000224527,224645,
45.9524,,Surface,8,Image 1,2,1000224528,224646,
51.06,,Surface,8,Image 1,2,1000224531,224647,
41.1194,,Surface,8,Image 1,2,1000224530,224648,
41.4355,,Surface,8,Image 1,2,1000224532,224649,
52.9412,,Surface,8,Image 1,2,1000224534,224650,
39.5185,,Surface,8,Image 1,2,1000224529,224651,
49.8448,,Surface,8,Image 1,2,1000224535,224652,
56.0694,,Surface,8,Image 1,2,1000224533,224653,
43.08,,Surface,8,Image 1,2,1000224538,224654,
72.6447,,Surface,8,Image 1,2,1000224537,224655,
45.3077,,Surface,8,Image 1,2,1000224539,224656,
36.4082,,Surface,8,Image 1,2,1000224541,224657,
67.1515,,Surface,8,Image 1,2,1000224536,224658,
26.9302,,Surface,8,Image 1,2,1000224542,224659,
44.1552,,Surface,8,Image 1,2,1000224543,224660,
43.3507,,Surface,8,Image 1,2,1000224540,224661,
28.25,,Surface,8,Image 1,2,1000224548,224662,
41.8889,,Surface,8,Image 1,2,1000224545,224663,
53.1111,,Surface,8,Image 1,2,1000224546,224664,
69.9333,,Surface,8,Image 1,2,1000224552,224665,
57.4211,,Surface,8,Image 1,2,1000224547,224666,
48.84,,Surface,8,Image 1,2,1000224549,224667,
56.2157,,Surface,8,Image 1,2,1000224544,224668,
62.5,,Surface,8,Image 1,2,1000224550,224669,
64.5641,,Surface,8,Image 1,2,1000224551,224670,
53.1111,,Surface,8,Image 1,2,1000224553,224671,
56.1639,,Surface,8,Image 1,2,1000224558,224672,
51.3333,,Surface,8,Image 1,2,1000224554,224673,
37.875,,Surface,8,Image 1,2,1000224674,224674,
55.8933,,Surface,8,Image 1,2,1000224557,224675,
57.8586,,Surface,8,Image 1,2,1000224555,224676,
42.6458,,Surface,8,Image 1,2,1000224563,224677,
42.086,,Surface,8,Image 1,2,1000224559,224678,
59.5614,,Surface,8,Image 1,2,1000224556,224679,
43.7288,,Surface,8,Image 1,2,1000224561,224680,
44.4,,Surface,8,Image 1,2,1000224560,224681,
61.72,,Surface,8,Image 1,2,1000224562,224682,
36.4375,,Surface,8,Image 1,2,1000224565,224683,
41.9636,,Surface,8,Image 1,2,1000224564,224684,
49,,Surface,8,Image 1,2,1000224566,224685,
48.1379,,Surface,8,Image 1,2,1000224567,224686,
62.96,,Surface,8,Image 1,2,1000224569,224687,
54.3947,,Surface,8,Image 1,2,1000224570,224688,
36.2927,,Surface,8,Image 1,2,1000224571,224689,
52,,Surface,8,Image 1,2,1000224572,224690,
56.0345,,Surface,8,Image 1,2,1000224573,224691,
58.08,,Surface,8,Image 1,2,1000224568,224692,
34.125,,Surface,8,Image 1,2,1000224693,224693,
55.5185,,Surface,8,Image 1,2,1000224574,224694,
53.6667,,Surface,8,Image 1,2,1000224575,224695,
49.4074,,Surface,8,Image 1,3,1000224470,224696,
55.8298,,Surface,8,Image 1,3,1000224464,224697,
54.7742,,Surface,8,Image 1,3,1000224465,224698,
59.1887,,Surface,8,Image 1,3,1000224466,224699,
53.4459,,Surface,8,Image 1,3,1000224467,224700,
43.8286,,Surface,8,Image 1,3,1000224701,224701,
48.6102,,Surface,8,Image 1,3,1000224458,224702,
33.3279,,Surface,8,Image 1,3,1000224459,224703,
52.3231,,Surface,8,Image 1,3,1000224461,224704,
48.2115,,Surface,8,Image 1,3,1000224460,224705,
55.4167,,Surface,8,Image 1,3,1000224462,224706,
49.9843,,Surface,8,Image 1,3,1000224463,224707,
47.5455,,Surface,8,Image 1,3,1000224473,224708,
31.5333,,Surface,8,Image 1,3,1000224469,224709,
39.2414,,Surface,8,Image 1,3,1000224468,224710,
