
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
45.7414,,Surface,5,Image 1,1,1000224458,224458,
46.5745,,Surface,5,Image 1,1,1000224459,224459,
44.5273,,Surface,5,Image 1,1,1000224460,224460,
52.5849,,Surface,5,Image 1,1,1000224461,224461,
39.7391,,Surface,5,Image 1,1,1000224462,224462,
56.4684,,Surface,5,Image 1,1,1000224463,224463,
43.6727,,Surface,5,Image 1,1,1000224464,224464,
62.7564,,Surface,5,Image 1,1,1000224465,224465,
53.75,,Surface,5,Image 1,1,1000224466,224466,
51.3372,,Surface,5,Image 1,1,1000224467,224467,
49.8302,,Surface,5,Image 1,1,1000224468,224468,
52.6389,,Surface,5,Image 1,1,1000224469,224469,
44.1,,Surface,5,Image 1,1,1000224470,224470,
38.92,,Surface,5,Image 1,1,1000224471,224471,
47.325,,Surface,5,Image 1,1,1000224472,224472,
49.38,,Surface,5,Image 1,1,1000224473,224473,
56.2875,,Surface,5,Image 1,1,1000224474,224474,
50.0286,,Surface,5,Image 1,1,1000224475,224475,
45.5469,,Surface,5,Image 1,1,1000224476,224476,
57.9231,,Surface,5,Image 1,1,1000224477,224477,
53.5781,,Surface,5,Image 1,1,1000224478,224478,
52.7006,,Surface,5,Image 1,1,1000224479,224479,
61.4615,,Surface,5,Image 1,1,1000224480,224480,
38.5952,,Surface,5,Image 1,1,1000224481,224481,
50.0323,,Surface,5,Image 1,1,1000224482,224482,
28.8627,,Surface,5,Image 1,1,1000224483,224483,
45.4333,,Surface,5,Image 1,1,1000224484,224484,
52.3,,Surface,5,Image 1,1,1000224485,224485,
59.76,,Surface,5,Image 1,1,1000224486,224486,
46.9143,,Surface,5,Image 1,1,1000224487,224487,
61.0449,,Surface,5,Image 1,1,1000224488,224488,
48.7857,,Surface,5,Image 1,1,1000224489,224489,
47.76,,Surface,5,Image 1,1,1000224490,224490,
37.8545,,Surface,5,Image 1,1,1000224491,224491,
29.4706,,Surface,5,Image 1,1,1000224492,224492,
38.22,,Surface,5,Image 1,1,1000224493,224493,
45.9608,,Surface,5,Image 1,1,1000224494,224494,
63.931,,Surface,5,Image 1,1,1000224495,224495,
40.6863,,Surface,5,Image 1,1,1000224496,224496,
50.7714,,Surface,5,Image 1,1,1000224497,224497,
41.359,,Surface,5,Image 1,1,1000224498,224498,
