
Displacement^2
 ==================== 
Displacement^2,Unit,Category,Time,TrackID,ID,
0,um^2,Surface,1,1000152658,152658,
0,um^2,Surface,1,1000152659,152659,
0,um^2,Surface,1,1000152660,152660,
0,um^2,Surface,1,1000152661,152661,
0,um^2,Surface,1,1000152662,152662,
0,um^2,Surface,1,1000152663,152663,
0,um^2,Surface,1,1000152664,152664,
0,um^2,Surface,1,1000152665,152665,
0,um^2,Surface,1,1000152666,152666,
0,um^2,Surface,1,1000152667,152667,
0,um^2,Surface,1,1000152668,152668,
0,um^2,Surface,1,1000152669,152669,
0,um^2,Surface,1,1000152670,152670,
0,um^2,Surface,1,1000152671,152671,
0,um^2,Surface,1,1000152672,152672,
0,um^2,Surface,1,1000152673,152673,
0,um^2,Surface,1,1000152674,152674,
0,um^2,Surface,1,1000152675,152675,
0,um^2,Surface,1,1000152676,152676,
0,um^2,Surface,1,1000152677,152677,
0,um^2,Surface,1,1000152678,152678,
0,um^2,Surface,1,1000152679,152679,
0,um^2,Surface,1,1000152680,152680,
0,um^2,Surface,1,1000152681,152681,
0,um^2,Surface,1,1000152682,152682,
0,um^2,Surface,1,1000152683,152683,
0,um^2,Surface,1,1000152684,152684,
0,um^2,Surface,1,1000152685,152685,
0,um^2,Surface,1,1000152686,152686,
0,um^2,Surface,1,1000152687,152687,
0,um^2,Surface,1,1000152688,152688,
0,um^2,Surface,1,1000152689,152689,
0,um^2,Surface,1,1000152690,152690,
0,um^2,Surface,1,1000152691,152691,
0,um^2,Surface,1,1000152692,152692,
0,um^2,Surface,1,1000152693,152693,
0,um^2,Surface,1,1000152694,152694,
0,um^2,Surface,1,1000152695,152695,
0,um^2,Surface,1,1000152696,152696,
0,um^2,Surface,1,1000152697,152697,
0,um^2,Surface,1,1000152698,152698,
0,um^2,Surface,1,1000152699,152699,
0,um^2,Surface,1,1000152700,152700,
0,um^2,Surface,1,1000152701,152701,
0,um^2,Surface,1,1000152702,152702,
0,um^2,Surface,1,1000152703,152703,
0,um^2,Surface,1,1000152704,152704,
0,um^2,Surface,1,1000152705,152705,
0,um^2,Surface,1,1000152706,152706,
0,um^2,Surface,1,1000152707,152707,
0,um^2,Surface,1,1000152708,152708,
0,um^2,Surface,1,1000152709,152709,
0,um^2,Surface,1,1000152710,152710,
0,um^2,Surface,1,1000152711,152711,
0,um^2,Surface,1,1000152712,152712,
0,um^2,Surface,1,1000152713,152713,
0,um^2,Surface,1,1000152714,152714,
0,um^2,Surface,1,1000152715,152715,
0,um^2,Surface,1,1000152716,152716,
0,um^2,Surface,1,1000152717,152717,
0,um^2,Surface,1,1000152718,152718,
0,um^2,Surface,1,1000152719,152719,
0,um^2,Surface,1,1000152720,152720,
0,um^2,Surface,1,1000152721,152721,
0,um^2,Surface,1,1000152722,152722,
0,um^2,Surface,1,1000152723,152723,
0,um^2,Surface,1,1000152724,152724,
0,um^2,Surface,1,1000152725,152725,
0,um^2,Surface,1,1000152726,152726,
0,um^2,Surface,1,1000152727,152727,
0,um^2,Surface,1,1000152728,152728,
0,um^2,Surface,1,1000152729,152729,
0,um^2,Surface,1,1000152730,152730,
0,um^2,Surface,1,1000152731,152731,
0,um^2,Surface,1,1000152732,152732,
0,um^2,Surface,1,1000152733,152733,
0,um^2,Surface,1,1000152734,152734,
0,um^2,Surface,1,1000152735,152735,
0,um^2,Surface,1,1000152736,152736,
0,um^2,Surface,1,1000152737,152737,
0,um^2,Surface,1,1000152738,152738,
0,um^2,Surface,1,1000152739,152739,
0,um^2,Surface,1,1000152740,152740,
0,um^2,Surface,1,1000152741,152741,
0,um^2,Surface,1,1000152742,152742,
0,um^2,Surface,1,1000152743,152743,
0,um^2,Surface,1,1000152744,152744,
0,um^2,Surface,1,1000152745,152745,
0,um^2,Surface,1,1000152746,152746,
0,um^2,Surface,1,1000152747,152747,
0,um^2,Surface,1,1000152748,152748,
0,um^2,Surface,1,1000152749,152749,
0,um^2,Surface,1,1000152750,152750,
0,um^2,Surface,1,1000152751,152751,
0,um^2,Surface,1,1000152752,152752,
0,um^2,Surface,1,1000152753,152753,
0,um^2,Surface,1,1000152754,152754,
0,um^2,Surface,1,1000152755,152755,
0,um^2,Surface,1,1000152756,152756,
0,um^2,Surface,1,1000152757,152757,
0,um^2,Surface,1,1000152758,152758,
0,um^2,Surface,1,1000152759,152759,
0,um^2,Surface,1,1000152760,152760,
0,um^2,Surface,1,1000152761,152761,
0,um^2,Surface,1,1000152762,152762,
0,um^2,Surface,1,1000152763,152763,
0,um^2,Surface,1,1000152764,152764,
0,um^2,Surface,1,1000152765,152765,
0,um^2,Surface,1,1000152766,152766,
0,um^2,Surface,1,1000152767,152767,
0,um^2,Surface,1,1000152768,152768,
0,um^2,Surface,1,1000152769,152769,
0,um^2,Surface,1,1000152770,152770,
0,um^2,Surface,1,1000152771,152771,
0,um^2,Surface,1,1000152772,152772,
0,um^2,Surface,1,1000152773,152773,
0,um^2,Surface,1,1000152774,152774,
0,um^2,Surface,1,1000152775,152775,
0,um^2,Surface,1,1000152776,152776,
0,um^2,Surface,1,1000152777,152777,
0,um^2,Surface,1,1000152778,152778,
0,um^2,Surface,1,1000152779,152779,
0.298233,um^2,Surface,2,1000152659,152780,
0.789979,um^2,Surface,2,1000152660,152781,
1.23662,um^2,Surface,2,1000152661,152782,
3.34416,um^2,Surface,2,1000152662,152783,
3.12981,um^2,Surface,2,1000152663,152784,
5.0263,um^2,Surface,2,1000152664,152785,
0.540466,um^2,Surface,2,1000152666,152786,
22.1386,um^2,Surface,2,1000152658,152787,
8.6365,um^2,Surface,2,1000152665,152788,
8.62541,um^2,Surface,2,1000152669,152789,
2.09479,um^2,Surface,2,1000152670,152790,
6.41266,um^2,Surface,2,1000152667,152791,
15.1999,um^2,Surface,2,1000152668,152792,
3.80721,um^2,Surface,2,1000152678,152793,
0.851651,um^2,Surface,2,1000152671,152794,
0.124364,um^2,Surface,2,1000152674,152795,
1.35108,um^2,Surface,2,1000152673,152796,
3.19558,um^2,Surface,2,1000152672,152797,
9.14801,um^2,Surface,2,1000152679,152798,
3.80134,um^2,Surface,2,1000152676,152799,
6.51268,um^2,Surface,2,1000152677,152800,
32.1513,um^2,Surface,2,1000152682,152801,
23.1744,um^2,Surface,2,1000152675,152802,
2.21669,um^2,Surface,2,1000152692,152803,
2.65491,um^2,Surface,2,1000152683,152804,
24.9989,um^2,Surface,2,1000152684,152805,
10.7497,um^2,Surface,2,1000152685,152806,
46.9,um^2,Surface,2,1000152680,152807,
0.493663,um^2,Surface,2,1000152686,152808,
3.4759,um^2,Surface,2,1000152681,152809,
0.645882,um^2,Surface,2,1000152698,152810,
6.00508,um^2,Surface,2,1000152691,152811,
9.17228,um^2,Surface,2,1000152689,152812,
89.5721,um^2,Surface,2,1000152688,152813,
9.46066,um^2,Surface,2,1000152690,152814,
10.3816,um^2,Surface,2,1000152693,152815,
208.954,um^2,Surface,2,1000152700,152816,
0.981509,um^2,Surface,2,1000152694,152817,
6.60803,um^2,Surface,2,1000152696,152818,
6.24717,um^2,Surface,2,1000152697,152819,
3.26622,um^2,Surface,2,1000152687,152820,
9.21965,um^2,Surface,2,1000152695,152821,
1.00232,um^2,Surface,2,1000152706,152822,
9.65664,um^2,Surface,2,1000152703,152823,
3.4029,um^2,Surface,2,1000152702,152824,
11.0086,um^2,Surface,2,1000152701,152825,
187.295,um^2,Surface,2,1000152708,152826,
16.2054,um^2,Surface,2,1000152705,152827,
4.77658,um^2,Surface,2,1000152704,152828,
4.04896,um^2,Surface,2,1000152699,152829,
5.08457,um^2,Surface,2,1000152709,152830,
6.3882,um^2,Surface,2,1000152710,152831,
13.0802,um^2,Surface,2,1000152707,152832,
0,um^2,Surface,2,1000152833,152833,
20.332,um^2,Surface,2,1000152712,152834,
1.24634,um^2,Surface,2,1000152713,152835,
1.51589,um^2,Surface,2,1000152711,152836,
0,um^2,Surface,2,1000152837,152837,
22.6806,um^2,Surface,2,1000152720,152838,
2.32977,um^2,Surface,2,1000152714,152839,
2.8964,um^2,Surface,2,1000152716,152840,
32.645,um^2,Surface,2,1000152715,152841,
2.72629,um^2,Surface,2,1000152722,152842,
2.02041,um^2,Surface,2,1000152717,152843,
17.7134,um^2,Surface,2,1000152723,152844,
0.234834,um^2,Surface,2,1000152718,152845,
3.83992,um^2,Surface,2,1000152725,152846,
16.3673,um^2,Surface,2,1000152729,152847,
5.39157,um^2,Surface,2,1000152721,152848,
10.0488,um^2,Surface,2,1000152736,152849,
17.4825,um^2,Surface,2,1000152728,152850,
0.29283,um^2,Surface,2,1000152724,152851,
1.32782,um^2,Surface,2,1000152733,152852,
7.67959,um^2,Surface,2,1000152726,152853,
3.63432,um^2,Surface,2,1000152727,152854,
2.2462,um^2,Surface,2,1000152734,152855,
4.95663,um^2,Surface,2,1000152732,152856,
1.94825,um^2,Surface,2,1000152730,152857,
119.656,um^2,Surface,2,1000152731,152858,
2.17817,um^2,Surface,2,1000152737,152859,
6.89628,um^2,Surface,2,1000152738,152860,
2.12531,um^2,Surface,2,1000152735,152861,
6.08141,um^2,Surface,2,1000152743,152862,
28.5485,um^2,Surface,2,1000152742,152863,
3.92813,um^2,Surface,2,1000152739,152864,
2.18076,um^2,Surface,2,1000152740,152865,
8.17187,um^2,Surface,2,1000152744,152866,
5.305,um^2,Surface,2,1000152741,152867,
1.38604,um^2,Surface,2,1000152750,152868,
2.31227,um^2,Surface,2,1000152752,152869,
3.49602,um^2,Surface,2,1000152746,152870,
3.74068,um^2,Surface,2,1000152745,152871,
3.25097,um^2,Surface,2,1000152747,152872,
2.44261,um^2,Surface,2,1000152748,152873,
1.16363,um^2,Surface,2,1000152749,152874,
4.60564,um^2,Surface,2,1000152751,152875,
9.24935,um^2,Surface,2,1000152753,152876,
15.2707,um^2,Surface,2,1000152754,152877,
3.55265,um^2,Surface,2,1000152755,152878,
7.59334,um^2,Surface,2,1000152756,152879,
9.12739,um^2,Surface,2,1000152758,152880,
15.257,um^2,Surface,2,1000152757,152881,
0.954305,um^2,Surface,2,1000152759,152882,
0.96393,um^2,Surface,2,1000152760,152883,
105.1,um^2,Surface,2,1000152761,152884,
3.96876,um^2,Surface,2,1000152766,152885,
0,um^2,Surface,2,1000152886,152886,
5.71619,um^2,Surface,2,1000152763,152887,
16.5376,um^2,Surface,2,1000152765,152888,
0,um^2,Surface,2,1000152889,152889,
0.681512,um^2,Surface,2,1000152768,152890,
0.484372,um^2,Surface,2,1000152762,152891,
44.5279,um^2,Surface,2,1000152770,152892,
206.194,um^2,Surface,2,1000152764,152893,
17.8099,um^2,Surface,2,1000152777,152894,
0.320848,um^2,Surface,2,1000152769,152895,
4.73739,um^2,Surface,2,1000152772,152896,
6.32611,um^2,Surface,2,1000152771,152897,
10.6469,um^2,Surface,2,1000152773,152898,
114.805,um^2,Surface,2,1000152774,152899,
4.36016,um^2,Surface,2,1000152775,152900,
5.46269,um^2,Surface,2,1000152776,152901,
8.55652,um^2,Surface,2,1000152778,152902,
18.7928,um^2,Surface,2,1000152779,152903,
0,um^2,Surface,2,1000152904,152904,
7.67058,um^2,Surface,3,1000152658,152905,
6.79114,um^2,Surface,3,1000152659,152906,
3.47879,um^2,Surface,3,1000152660,152907,
24.9743,um^2,Surface,3,1000152661,152908,
4.77377,um^2,Surface,3,1000152662,152909,
1.48239,um^2,Surface,3,1000152663,152910,
17.0661,um^2,Surface,3,1000152664,152911,
15.5177,um^2,Surface,3,1000152665,152912,
69.6166,um^2,Surface,3,1000152666,152913,
4.07133,um^2,Surface,3,1000152667,152914,
60.2359,um^2,Surface,3,1000152668,152915,
3.66911,um^2,Surface,3,1000152678,152916,
1.11421,um^2,Surface,3,1000152674,152917,
5.368,um^2,Surface,3,1000152671,152918,
1.7687,um^2,Surface,3,1000152672,152919,
5.08472,um^2,Surface,3,1000152673,152920,
126.826,um^2,Surface,3,1000152670,152921,
0.418203,um^2,Surface,3,1000152676,152922,
11.0258,um^2,Surface,3,1000152677,152923,
19.1715,um^2,Surface,3,1000152682,152924,
20.3801,um^2,Surface,3,1000152675,152925,
14.1454,um^2,Surface,3,1000152679,152926,
92.3163,um^2,Surface,3,1000152684,152927,
12.7872,um^2,Surface,3,1000152685,152928,
2.00472,um^2,Surface,3,1000152686,152929,
384.828,um^2,Surface,3,1000152680,152930,
4.84206,um^2,Surface,3,1000152681,152931,
30.096,um^2,Surface,3,1000152689,152932,
2.47667,um^2,Surface,3,1000152687,152933,
40.0574,um^2,Surface,3,1000152690,152934,
15.0202,um^2,Surface,3,1000152692,152935,
1.53963,um^2,Surface,3,1000152683,152936,
46.5816,um^2,Surface,3,1000152696,152937,
708.973,um^2,Surface,3,1000152688,152938,
7.67979,um^2,Surface,3,1000152697,152939,
3.91189,um^2,Surface,3,1000152698,152940,
17.525,um^2,Surface,3,1000152691,152941,
4.24067,um^2,Surface,3,1000152702,152942,
9.61837,um^2,Surface,3,1000152701,152943,
4.9181,um^2,Surface,3,1000152693,152944,
1.93488,um^2,Surface,3,1000152694,152945,
1.7161,um^2,Surface,3,1000152695,152946,
334.643,um^2,Surface,3,1000152700,152947,
4.63883,um^2,Surface,3,1000152704,152948,
8.79058,um^2,Surface,3,1000152699,152949,
13.8862,um^2,Surface,3,1000152706,152950,
10.1595,um^2,Surface,3,1000152703,152951,
282.959,um^2,Surface,3,1000152708,152952,
46.4164,um^2,Surface,3,1000152707,152953,
9.23686,um^2,Surface,3,1000152705,152954,
4.0799,um^2,Surface,3,1000152711,152955,
3.33306,um^2,Surface,3,1000152709,152956,
7.60298,um^2,Surface,3,1000152710,152957,
1.78149,um^2,Surface,3,1000152714,152958,
12.5157,um^2,Surface,3,1000152712,152959,
1.36269,um^2,Surface,3,1000152713,152960,
0.949705,um^2,Surface,3,1000152716,152961,
2.43713,um^2,Surface,3,1000152715,152962,
7.26178,um^2,Surface,3,1000152717,152963,
9.66239,um^2,Surface,3,1000152722,152964,
44.725,um^2,Surface,3,1000152723,152965,
4.05653,um^2,Surface,3,1000152718,152966,
1.77667,um^2,Surface,3,1000152837,152967,
38.5594,um^2,Surface,3,1000152720,152968,
7.48145,um^2,Surface,3,1000152725,152969,
9.73814,um^2,Surface,3,1000152721,152970,
332.268,um^2,Surface,3,1000152729,152971,
49.9254,um^2,Surface,3,1000152728,152972,
1.11568,um^2,Surface,3,1000152724,152973,
8.64316,um^2,Surface,3,1000152726,152974,
13.7949,um^2,Surface,3,1000152732,152975,
8.07734,um^2,Surface,3,1000152733,152976,
36.2523,um^2,Surface,3,1000152727,152977,
2.01782,um^2,Surface,3,1000152734,152978,
84.8845,um^2,Surface,3,1000152737,152979,
2.21788,um^2,Surface,3,1000152730,152980,
5.29625,um^2,Surface,3,1000152735,152981,
7.73012,um^2,Surface,3,1000152738,152982,
784.741,um^2,Surface,3,1000152731,152983,
0,um^2,Surface,3,1000152984,152984,
0,um^2,Surface,3,1000152985,152985,
5.6339,um^2,Surface,3,1000152740,152986,
3.1235,um^2,Surface,3,1000152739,152987,
6.01722,um^2,Surface,3,1000152741,152988,
1.05205,um^2,Surface,3,1000152743,152989,
8.57764,um^2,Surface,3,1000152746,152990,
35.9939,um^2,Surface,3,1000152744,152991,
113.398,um^2,Surface,3,1000152742,152992,
5.33334,um^2,Surface,3,1000152750,152993,
2.86812,um^2,Surface,3,1000152752,152994,
15.036,um^2,Surface,3,1000152745,152995,
4.39163,um^2,Surface,3,1000152747,152996,
1.17134,um^2,Surface,3,1000152748,152997,
3.17238,um^2,Surface,3,1000152749,152998,
6.05194,um^2,Surface,3,1000152751,152999,
59.8446,um^2,Surface,3,1000152754,153000,
22.1274,um^2,Surface,3,1000152755,153001,
9.48864,um^2,Surface,3,1000152756,153002,
9.47467,um^2,Surface,3,1000152757,153003,
37.7614,um^2,Surface,3,1000152753,153004,
2.63785,um^2,Surface,3,1000152759,153005,
13.3513,um^2,Surface,3,1000152758,153006,
177.891,um^2,Surface,3,1000152761,153007,
4.70877,um^2,Surface,3,1000152760,153008,
31.374,um^2,Surface,3,1000152886,153009,
26.7394,um^2,Surface,3,1000152766,153010,
49.6224,um^2,Surface,3,1000152889,153011,
22.7993,um^2,Surface,3,1000152765,153012,
4.95859,um^2,Surface,3,1000152762,153013,
10.1976,um^2,Surface,3,1000152763,153014,
212.273,um^2,Surface,3,1000152764,153015,
2.57739,um^2,Surface,3,1000152768,153016,
22.4929,um^2,Surface,3,1000152770,153017,
62.4731,um^2,Surface,3,1000152773,153018,
3.58572,um^2,Surface,3,1000152775,153019,
2.99612,um^2,Surface,3,1000152776,153020,
79.9386,um^2,Surface,3,1000152777,153021,
6.79277,um^2,Surface,3,1000152769,153022,
7.12437,um^2,Surface,3,1000152772,153023,
464.512,um^2,Surface,3,1000152774,153024,
6.92923,um^2,Surface,3,1000152771,153025,
46.4805,um^2,Surface,3,1000152778,153026,
14.7972,um^2,Surface,3,1000152904,153027,
23.644,um^2,Surface,3,1000152779,153028,
8.02543,um^2,Surface,4,1000152662,153029,
35.1356,um^2,Surface,4,1000152661,153030,
0.517547,um^2,Surface,4,1000152663,153031,
16.9398,um^2,Surface,4,1000152664,153032,
7.72448,um^2,Surface,4,1000152660,153033,
2.23235,um^2,Surface,4,1000152658,153034,
50.488,um^2,Surface,4,1000152659,153035,
32.6527,um^2,Surface,4,1000152665,153036,
299.905,um^2,Surface,4,1000152666,153037,
192.74,um^2,Surface,4,1000152670,153038,
90.7832,um^2,Surface,4,1000152668,153039,
1.65654,um^2,Surface,4,1000152667,153040,
10.166,um^2,Surface,4,1000152669,153041,
5.21234,um^2,Surface,4,1000152671,153042,
1.84831,um^2,Surface,4,1000152672,153043,
5.27646,um^2,Surface,4,1000152674,153044,
8.24289,um^2,Surface,4,1000152673,153045,
6.37,um^2,Surface,4,1000152676,153046,
19.6039,um^2,Surface,4,1000152677,153047,
6.76954,um^2,Surface,4,1000152678,153048,
9.2118,um^2,Surface,4,1000152682,153049,
40.2803,um^2,Surface,4,1000152679,153050,
47.6806,um^2,Surface,4,1000152675,153051,
7.00896,um^2,Surface,4,1000152683,153052,
168.592,um^2,Surface,4,1000152684,153053,
11.5617,um^2,Surface,4,1000152685,153054,
13.5524,um^2,Surface,4,1000152686,153055,
821.973,um^2,Surface,4,1000152680,153056,
13.9712,um^2,Surface,4,1000152681,153057,
2.82441,um^2,Surface,4,1000152687,153058,
29.9389,um^2,Surface,4,1000152690,153059,
92.8823,um^2,Surface,4,1000152689,153060,
170.051,um^2,Surface,4,1000152696,153061,
83.9804,um^2,Surface,4,1000152692,153062,
371.248,um^2,Surface,4,1000152700,153063,
22.6497,um^2,Surface,4,1000152695,153064,
57.5565,um^2,Surface,4,1000152697,153065,
58.4226,um^2,Surface,4,1000152691,153066,
2.98088,um^2,Surface,4,1000152698,153067,
897.57,um^2,Surface,4,1000152688,153068,
10.0945,um^2,Surface,4,1000152699,153069,
13.9431,um^2,Surface,4,1000152701,153070,
2.87032,um^2,Surface,4,1000152702,153071,
31.1311,um^2,Surface,4,1000152693,153072,
4.01014,um^2,Surface,4,1000152694,153073,
5.67045,um^2,Surface,4,1000152705,153074,
1.82823,um^2,Surface,4,1000152704,153075,
48.3832,um^2,Surface,4,1000152703,153076,
18.397,um^2,Surface,4,1000152706,153077,
189.007,um^2,Surface,4,1000152708,153078,
69.5894,um^2,Surface,4,1000152707,153079,
0.152544,um^2,Surface,4,1000152711,153080,
10.6752,um^2,Surface,4,1000152709,153081,
1.1268,um^2,Surface,4,1000152710,153082,
4.8593,um^2,Surface,4,1000152716,153083,
15.2696,um^2,Surface,4,1000152833,153084,
79.486,um^2,Surface,4,1000152715,153085,
15.7134,um^2,Surface,4,1000152712,153086,
5.13244,um^2,Surface,4,1000152713,153087,
59.1185,um^2,Surface,4,1000152720,153088,
123.124,um^2,Surface,4,1000152723,153089,
16.3298,um^2,Surface,4,1000152718,153090,
2.29877,um^2,Surface,4,1000152837,153091,
19.7837,um^2,Surface,4,1000152714,153092,
313.072,um^2,Surface,4,1000152719,153093,
615.599,um^2,Surface,4,1000152729,153094,
18.4873,um^2,Surface,4,1000152722,153095,
4.59593,um^2,Surface,4,1000152717,153096,
0.954295,um^2,Surface,4,1000152724,153097,
