
Speed
 ==================== 
Speed,Unit,Category,Time,TrackID,ID,
140.823,um/h,Surface,1,1000152658,152658,
16.3447,um/h,Surface,1,1000152659,152659,
26.6015,um/h,Surface,1,1000152660,152660,
33.2826,um/h,Surface,1,1000152661,152661,
54.7321,um/h,Surface,1,1000152662,152662,
52.9489,um/h,Surface,1,1000152663,152663,
67.1,um/h,Surface,1,1000152664,152664,
87.9564,um/h,Surface,1,1000152665,152665,
22.003,um/h,Surface,1,1000152666,152666,
75.7909,um/h,Surface,1,1000152667,152667,
116.686,um/h,Surface,1,1000152668,152668,
87.8998,um/h,Surface,1,1000152669,152669,
43.318,um/h,Surface,1,1000152670,152670,
27.6203,um/h,Surface,1,1000152671,152671,
53.5024,um/h,Surface,1,1000152672,152672,
34.7887,um/h,Surface,1,1000152673,152673,
10.5547,um/h,Surface,1,1000152674,152674,
144.08,um/h,Surface,1,1000152675,152675,
58.3535,um/h,Surface,1,1000152676,152676,
76.3797,um/h,Surface,1,1000152677,152677,
58.3985,um/h,Surface,1,1000152678,152678,
90.5236,um/h,Surface,1,1000152679,152679,
204.967,um/h,Surface,1,1000152680,152680,
55.7997,um/h,Surface,1,1000152681,152681,
169.706,um/h,Surface,1,1000152682,152682,
48.7667,um/h,Surface,1,1000152683,152683,
149.644,um/h,Surface,1,1000152684,152684,
98.1287,um/h,Surface,1,1000152685,152685,
21.0288,um/h,Surface,1,1000152686,152686,
54.0905,um/h,Surface,1,1000152687,152687,
283.26,um/h,Surface,1,1000152688,152688,
90.6435,um/h,Surface,1,1000152689,152689,
92.0575,um/h,Surface,1,1000152690,152690,
73.3428,um/h,Surface,1,1000152691,152691,
44.5605,um/h,Surface,1,1000152692,152692,
96.434,um/h,Surface,1,1000152693,152693,
29.6514,um/h,Surface,1,1000152694,152694,
90.8773,um/h,Surface,1,1000152695,152695,
76.9369,um/h,Surface,1,1000152696,152696,
74.8066,um/h,Surface,1,1000152697,152697,
24.0533,um/h,Surface,1,1000152698,152698,
60.224,um/h,Surface,1,1000152699,152699,
432.638,um/h,Surface,1,1000152700,152700,
99.3032,um/h,Surface,1,1000152701,152701,
55.2106,um/h,Surface,1,1000152702,152702,
93.0061,um/h,Surface,1,1000152703,152703,
65.4119,um/h,Surface,1,1000152704,152704,
120.484,um/h,Surface,1,1000152705,152705,
29.9641,um/h,Surface,1,1000152706,152706,
108.244,um/h,Surface,1,1000152707,152707,
409.601,um/h,Surface,1,1000152708,152708,
67.4878,um/h,Surface,1,1000152709,152709,
75.6463,um/h,Surface,1,1000152710,152710,
36.8496,um/h,Surface,1,1000152711,152711,
134.955,um/h,Surface,1,1000152712,152712,
33.4131,um/h,Surface,1,1000152713,152713,
45.683,um/h,Surface,1,1000152714,152714,
171.004,um/h,Surface,1,1000152715,152715,
50.9363,um/h,Surface,1,1000152716,152716,
42.542,um/h,Surface,1,1000152717,152717,
14.5037,um/h,Surface,1,1000152718,152718,
176.538,um/h,Surface,1,1000152719,152719,
142.536,um/h,Surface,1,1000152720,152720,
69.4954,um/h,Surface,1,1000152721,152721,
49.4179,um/h,Surface,1,1000152722,152722,
125.965,um/h,Surface,1,1000152723,152723,
16.1959,um/h,Surface,1,1000152724,152724,
58.6489,um/h,Surface,1,1000152725,152725,
82.9406,um/h,Surface,1,1000152726,152726,
57.0571,um/h,Surface,1,1000152727,152727,
125.141,um/h,Surface,1,1000152728,152728,
121.084,um/h,Surface,1,1000152729,152729,
41.7754,um/h,Surface,1,1000152730,152730,
327.39,um/h,Surface,1,1000152731,152731,
66.6333,um/h,Surface,1,1000152732,152732,
34.4879,um/h,Surface,1,1000152733,152733,
44.8562,um/h,Surface,1,1000152734,152734,
43.6324,um/h,Surface,1,1000152735,152735,
94.8759,um/h,Surface,1,1000152736,152736,
44.1717,um/h,Surface,1,1000152737,152737,
78.597,um/h,Surface,1,1000152738,152738,
59.3186,um/h,Surface,1,1000152739,152739,
44.198,um/h,Surface,1,1000152740,152740,
68.9352,um/h,Surface,1,1000152741,152741,
159.915,um/h,Surface,1,1000152742,152742,
73.8075,um/h,Surface,1,1000152743,152743,
85.5577,um/h,Surface,1,1000152744,152744,
57.886,um/h,Surface,1,1000152745,152745,
55.9609,um/h,Surface,1,1000152746,152746,
53.9641,um/h,Surface,1,1000152747,152747,
46.7762,um/h,Surface,1,1000152748,152748,
32.2854,um/h,Surface,1,1000152749,152749,
35.2359,um/h,Surface,1,1000152750,152750,
64.2308,um/h,Surface,1,1000152751,152751,
45.5111,um/h,Surface,1,1000152752,152752,
91.0236,um/h,Surface,1,1000152753,152753,
116.957,um/h,Surface,1,1000152754,152754,
56.4124,um/h,Surface,1,1000152755,152755,
82.4736,um/h,Surface,1,1000152756,152756,
116.905,um/h,Surface,1,1000152757,152757,
90.4215,um/h,Surface,1,1000152758,152758,
29.2376,um/h,Surface,1,1000152759,152759,
29.3847,um/h,Surface,1,1000152760,152760,
306.832,um/h,Surface,1,1000152761,152761,
20.8299,um/h,Surface,1,1000152762,152762,
71.5569,um/h,Surface,1,1000152763,152763,
429.77,um/h,Surface,1,1000152764,152764,
121.712,um/h,Surface,1,1000152765,152765,
59.6246,um/h,Surface,1,1000152766,152766,
125.416,um/h,Surface,1,1000152767,152767,
24.7079,um/h,Surface,1,1000152768,152768,
16.953,um/h,Surface,1,1000152769,152769,
199.717,um/h,Surface,1,1000152770,152770,
75.2777,um/h,Surface,1,1000152771,152771,
65.143,um/h,Surface,1,1000152772,152772,
97.6586,um/h,Surface,1,1000152773,152773,
320.685,um/h,Surface,1,1000152774,152774,
62.4956,um/h,Surface,1,1000152775,152775,
69.9522,um/h,Surface,1,1000152776,152776,
126.308,um/h,Surface,1,1000152777,152777,
87.5481,um/h,Surface,1,1000152778,152778,
129.746,um/h,Surface,1,1000152779,152779,
39.0107,um/h,Surface,2,1000152659,152780,
27.9207,um/h,Surface,2,1000152660,152781,
74.8099,um/h,Surface,2,1000152661,152782,
32.7072,um/h,Surface,2,1000152662,152783,
18.2261,um/h,Surface,2,1000152663,152784,
61.8415,um/h,Surface,2,1000152664,152785,
124.902,um/h,Surface,2,1000152666,152786,
41.4598,um/h,Surface,2,1000152658,152787,
58.9694,um/h,Surface,2,1000152665,152788,
31.812,um/h,Surface,2,1000152669,152789,
168.585,um/h,Surface,2,1000152670,152790,
30.2052,um/h,Surface,2,1000152667,152791,
116.182,um/h,Surface,2,1000152668,152792,
28.6743,um/h,Surface,2,1000152678,152793,
34.6832,um/h,Surface,2,1000152671,152794,
15.8014,um/h,Surface,2,1000152674,152795,
33.7556,um/h,Surface,2,1000152673,152796,
19.9086,um/h,Surface,2,1000152672,152797,
56.3015,um/h,Surface,2,1000152679,152798,
9.68069,um/h,Surface,2,1000152676,152799,
49.7071,um/h,Surface,2,1000152677,152800,
65.5451,um/h,Surface,2,1000152682,152801,
67.5796,um/h,Surface,2,1000152675,152802,
58.0163,um/h,Surface,2,1000152692,152803,
18.5747,um/h,Surface,2,1000152683,152804,
143.831,um/h,Surface,2,1000152684,152805,
53.5303,um/h,Surface,2,1000152685,152806,
293.661,um/h,Surface,2,1000152680,152807,
21.1953,um/h,Surface,2,1000152686,152808,
