
Speed
 ==================== 
Speed,Unit,Category,Time,TrackID,ID,
0.00912185,um/s,Surface,1,1000224458,224458,
0.0191307,um/s,Surface,1,1000224459,224459,
0.0805944,um/s,Surface,1,1000224460,224460,
0.019955,um/s,Surface,1,1000224461,224461,
0.0111164,um/s,Surface,1,1000224462,224462,
0.0927045,um/s,Surface,1,1000224463,224463,
0.0243535,um/s,Surface,1,1000224464,224464,
0.0223041,um/s,Surface,1,1000224465,224465,
0.00864847,um/s,Surface,1,1000224466,224466,
0.0185018,um/s,Surface,1,1000224467,224467,
0.00962794,um/s,Surface,1,1000224468,224468,
0.0442853,um/s,Surface,1,1000224469,224469,
0.0118038,um/s,Surface,1,1000224470,224470,
0.0274602,um/s,Surface,1,1000224471,224471,
0.00287297,um/s,Surface,1,1000224472,224472,
0.0436228,um/s,Surface,1,1000224473,224473,
0.0551029,um/s,Surface,1,1000224474,224474,
0.0256055,um/s,Surface,1,1000224475,224475,
0.0146809,um/s,Surface,1,1000224476,224476,
0.071118,um/s,Surface,1,1000224477,224477,
0.0132438,um/s,Surface,1,1000224478,224478,
0.0179225,um/s,Surface,1,1000224479,224479,
0.00689804,um/s,Surface,1,1000224480,224480,
0.0131192,um/s,Surface,1,1000224481,224481,
0.0331979,um/s,Surface,1,1000224482,224482,
0.0290562,um/s,Surface,1,1000224483,224483,
0.0158176,um/s,Surface,1,1000224484,224484,
0.00891523,um/s,Surface,1,1000224485,224485,
0.0118151,um/s,Surface,1,1000224486,224486,
0.054783,um/s,Surface,1,1000224487,224487,
0.0382378,um/s,Surface,1,1000224488,224488,
0.0139877,um/s,Surface,1,1000224489,224489,
0.00911498,um/s,Surface,1,1000224490,224490,
0.0265573,um/s,Surface,1,1000224491,224491,
0.0167099,um/s,Surface,1,1000224492,224492,
0.0123356,um/s,Surface,1,1000224493,224493,
0.0272638,um/s,Surface,1,1000224494,224494,
0.0140028,um/s,Surface,1,1000224495,224495,
0.0294596,um/s,Surface,1,1000224496,224496,
0.0213722,um/s,Surface,1,1000224497,224497,
0.0286259,um/s,Surface,1,1000224498,224498,
0.0104005,um/s,Surface,1,1000224499,224499,
0.0285753,um/s,Surface,1,1000224500,224500,
0.0508233,um/s,Surface,1,1000224501,224501,
0.00662632,um/s,Surface,1,1000224502,224502,
0.00802091,um/s,Surface,1,1000224503,224503,
0.0362054,um/s,Surface,1,1000224504,224504,
0.0191774,um/s,Surface,1,1000224505,224505,
0.0353959,um/s,Surface,1,1000224506,224506,
0.0248626,um/s,Surface,1,1000224507,224507,
0.0146202,um/s,Surface,1,1000224508,224508,
0.0155654,um/s,Surface,1,1000224509,224509,
0.0147297,um/s,Surface,1,1000224510,224510,
0.0494838,um/s,Surface,1,1000224511,224511,
0.015561,um/s,Surface,1,1000224512,224512,
0.04145,um/s,Surface,1,1000224513,224513,
0.00691539,um/s,Surface,1,1000224514,224514,
0.0142252,um/s,Surface,1,1000224515,224515,
0.00336143,um/s,Surface,1,1000224516,224516,
0.010976,um/s,Surface,1,1000224517,224517,
0.00527697,um/s,Surface,1,1000224518,224518,
0.0528812,um/s,Surface,1,1000224519,224519,
0.0127613,um/s,Surface,1,1000224520,224520,
0.0562681,um/s,Surface,1,1000224521,224521,
0.00804103,um/s,Surface,1,1000224522,224522,
0.0118991,um/s,Surface,1,1000224523,224523,
0.0223321,um/s,Surface,1,1000224524,224524,
0.0261768,um/s,Surface,1,1000224525,224525,
0.00753647,um/s,Surface,1,1000224526,224526,
0.0105225,um/s,Surface,1,1000224527,224527,
0.0105184,um/s,Surface,1,1000224528,224528,
0.0239882,um/s,Surface,1,1000224529,224529,
0.0477332,um/s,Surface,1,1000224530,224530,
0.0257007,um/s,Surface,1,1000224531,224531,
0.0185881,um/s,Surface,1,1000224532,224532,
0.0411975,um/s,Surface,1,1000224533,224533,
0.036598,um/s,Surface,1,1000224534,224534,
0.0762531,um/s,Surface,1,1000224535,224535,
0.00820531,um/s,Surface,1,1000224536,224536,
0.0209801,um/s,Surface,1,1000224537,224537,
0.00476433,um/s,Surface,1,1000224538,224538,
0.00879647,um/s,Surface,1,1000224539,224539,
0.0245994,um/s,Surface,1,1000224540,224540,
0.0167341,um/s,Surface,1,1000224541,224541,
0.0122724,um/s,Surface,1,1000224542,224542,
0.0505398,um/s,Surface,1,1000224543,224543,
0.0271255,um/s,Surface,1,1000224544,224544,
0.0134361,um/s,Surface,1,1000224545,224545,
0.0461054,um/s,Surface,1,1000224546,224546,
0.0130237,um/s,Surface,1,1000224547,224547,
0.0228749,um/s,Surface,1,1000224548,224548,
0.0275117,um/s,Surface,1,1000224549,224549,
0.0270865,um/s,Surface,1,1000224550,224550,
0.00575383,um/s,Surface,1,1000224551,224551,
0.0165786,um/s,Surface,1,1000224552,224552,
0.0146516,um/s,Surface,1,1000224553,224553,
0.0054806,um/s,Surface,1,1000224554,224554,
0.0339293,um/s,Surface,1,1000224555,224555,
0.0355786,um/s,Surface,1,1000224556,224556,
0.023019,um/s,Surface,1,1000224557,224557,
0.00659646,um/s,Surface,1,1000224558,224558,
0.036888,um/s,Surface,1,1000224559,224559,
0.0309365,um/s,Surface,1,1000224560,224560,
0.00867176,um/s,Surface,1,1000224561,224561,
0.0211144,um/s,Surface,1,1000224562,224562,
0.0155075,um/s,Surface,1,1000224563,224563,
0.0193859,um/s,Surface,1,1000224564,224564,
0.0350401,um/s,Surface,1,1000224565,224565,
0.0482787,um/s,Surface,1,1000224566,224566,
0.0232601,um/s,Surface,1,1000224567,224567,
0.0170496,um/s,Surface,1,1000224568,224568,
0.0239176,um/s,Surface,1,1000224569,224569,
0.039638,um/s,Surface,1,1000224570,224570,
0.0160304,um/s,Surface,1,1000224571,224571,
0.0245098,um/s,Surface,1,1000224572,224572,
0.0198359,um/s,Surface,1,1000224573,224573,
0.0288197,um/s,Surface,1,1000224574,224574,
0.047345,um/s,Surface,1,1000224575,224575,
0.016015,um/s,Surface,2,1000224466,224576,
0.0179077,um/s,Surface,2,1000224467,224577,
0.00710458,um/s,Surface,2,1000224458,224578,
0.00775001,um/s,Surface,2,1000224459,224579,
0.00536435,um/s,Surface,2,1000224461,224580,
0.0465075,um/s,Surface,2,1000224460,224581,
0.00601982,um/s,Surface,2,1000224462,224582,
0.0530177,um/s,Surface,2,1000224463,224583,
0.0122686,um/s,Surface,2,1000224468,224584,
0.0133288,um/s,Surface,2,1000224470,224585,
0.00778422,um/s,Surface,2,1000224464,224586,
0.0129823,um/s,Surface,2,1000224465,224587,
0.0164127,um/s,Surface,2,1000224471,224588,
0.0288284,um/s,Surface,2,1000224473,224589,
0.0167576,um/s,Surface,2,1000224469,224590,
0.0308887,um/s,Surface,2,1000224474,224591,
0.0348896,um/s,Surface,2,1000224475,224592,
0.00960321,um/s,Surface,2,1000224472,224593,
0.0360581,um/s,Surface,2,1000224477,224594,
0.012499,um/s,Surface,2,1000224478,224595,
0.0227518,um/s,Surface,2,1000224479,224596,
0.00639922,um/s,Surface,2,1000224480,224597,
0.0425123,um/s,Surface,2,1000224476,224598,
0.0152083,um/s,Surface,2,1000224482,224599,
0.0229151,um/s,Surface,2,1000224483,224600,
0.00881165,um/s,Surface,2,1000224484,224601,
0.00846405,um/s,Surface,2,1000224481,224602,
0.0117717,um/s,Surface,2,1000224486,224603,
0.00822996,um/s,Surface,2,1000224485,224604,
0.0161538,um/s,Surface,2,1000224491,224605,
0.0075673,um/s,Surface,2,1000224489,224606,
0.0216417,um/s,Surface,2,1000224488,224607,
0.0131291,um/s,Surface,2,1000224493,224608,
0.00879652,um/s,Surface,2,1000224490,224609,
0.0226744,um/s,Surface,2,1000224487,224610,
0.00396434,um/s,Surface,2,1000224494,224611,
0.00543209,um/s,Surface,2,1000224495,224612,
0.0126409,um/s,Surface,2,1000224496,224613,
0.0202979,um/s,Surface,2,1000224492,224614,
0.00820988,um/s,Surface,2,1000224502,224615,
0.0114939,um/s,Surface,2,1000224497,224616,
0.00609513,um/s,Surface,2,1000224499,224617,
0.0252833,um/s,Surface,2,1000224501,224618,
0.0163034,um/s,Surface,2,1000224500,224619,
0.0117127,um/s,Surface,2,1000224498,224620,
0.00865256,um/s,Surface,2,1000224504,224621,
0.0108575,um/s,Surface,2,1000224506,224622,
0.00261962,um/s,Surface,2,1000224503,224623,
0.00602062,um/s,Surface,2,1000224505,224624,
0.0149894,um/s,Surface,2,1000224507,224625,
0.00748253,um/s,Surface,2,1000224509,224626,
0.00671524,um/s,Surface,2,1000224508,224627,
0.022636,um/s,Surface,2,1000224510,224628,
0.00724667,um/s,Surface,2,1000224512,224629,
0.0216227,um/s,Surface,2,1000224511,224630,
0.0238398,um/s,Surface,2,1000224519,224631,
0.0461329,um/s,Surface,2,1000224515,224632,
0.0103137,um/s,Surface,2,1000224517,224633,
0.0215209,um/s,Surface,2,1000224513,224634,
0.00649455,um/s,Surface,2,1000224514,224635,
0.0404244,um/s,Surface,2,1000224521,224636,
0.0144985,um/s,Surface,2,1000224520,224637,
0.0030508,um/s,Surface,2,1000224516,224638,
0.0120003,um/s,Surface,2,1000224518,224639,
0.00730117,um/s,Surface,2,1000224523,224640,
0.0189237,um/s,Surface,2,1000224525,224641,
0.00668387,um/s,Surface,2,1000224524,224642,
0.0205115,um/s,Surface,2,1000224522,224643,
0.00636463,um/s,Surface,2,1000224526,224644,
0.0172167,um/s,Surface,2,1000224527,224645,
0.0134128,um/s,Surface,2,1000224528,224646,
0.0375475,um/s,Surface,2,1000224531,224647,
0.0214867,um/s,Surface,2,1000224530,224648,
0.0139853,um/s,Surface,2,1000224532,224649,
0.0227666,um/s,Surface,2,1000224534,224650,
0.0056637,um/s,Surface,2,1000224529,224651,
0.0352036,um/s,Surface,2,1000224535,224652,
0.02401,um/s,Surface,2,1000224533,224653,
0.00909571,um/s,Surface,2,1000224538,224654,
0.01486,um/s,Surface,2,1000224537,224655,
0.0207795,um/s,Surface,2,1000224539,224656,
0.0118605,um/s,Surface,2,1000224541,224657,
0.00696874,um/s,Surface,2,1000224536,224658,
0.01627,um/s,Surface,2,1000224542,224659,
0.046916,um/s,Surface,2,1000224543,224660,
0.0119619,um/s,Surface,2,1000224540,224661,
