
Intensity Sum Ch=1 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
875,,Surface,1,Image 1,2,75236,
280,,Surface,1,Image 1,2,75237,
916,,Surface,1,Image 1,2,75238,
997,,Surface,1,Image 1,2,75239,
100,,Surface,1,Image 1,3,75240,
57,,Surface,1,Image 1,3,75241,
38,,Surface,1,Image 1,3,75242,
262,,Surface,1,Image 1,3,75243,
918,,Surface,1,Image 1,3,75244,
527,,Surface,1,Image 1,3,75245,
148,,Surface,1,Image 1,3,75246,
49,,Surface,1,Image 1,3,75247,
651,,Surface,1,Image 1,3,75248,
369,,Surface,1,Image 1,3,75249,
494,,Surface,1,Image 1,3,75250,
39,,Surface,1,Image 1,3,75251,
1582,,Surface,1,Image 1,3,75252,
497,,Surface,1,Image 1,3,75253,
355,,Surface,1,Image 1,3,75254,
439,,Surface,1,Image 1,3,75255,
389,,Surface,1,Image 1,3,75256,
221,,Surface,1,Image 1,3,75257,
767,,Surface,1,Image 1,3,75258,
149,,Surface,1,Image 1,3,75259,
172,,Surface,1,Image 1,3,75260,
498,,Surface,1,Image 1,3,75261,
493,,Surface,1,Image 1,3,75262,
53,,Surface,1,Image 1,3,75263,
47,,Surface,1,Image 1,3,75264,
142,,Surface,1,Image 1,3,75265,
496,,Surface,1,Image 1,3,75266,
708,,Surface,1,Image 1,3,75267,
680,,Surface,1,Image 1,3,75268,
350,,Surface,1,Image 1,3,75269,
896,,Surface,1,Image 1,3,75270,
795,,Surface,1,Image 1,3,75271,
306,,Surface,1,Image 1,3,75272,
980,,Surface,1,Image 1,3,75273,
655,,Surface,1,Image 1,4,75274,
471,,Surface,1,Image 1,4,75275,
164,,Surface,1,Image 1,4,75276,
36,,Surface,1,Image 1,4,75277,
16,,Surface,1,Image 1,4,75278,
24,,Surface,1,Image 1,4,75279,
62,,Surface,1,Image 1,4,75280,
228,,Surface,1,Image 1,4,75281,
102,,Surface,1,Image 1,4,75282,
109,,Surface,1,Image 1,4,75283,
558,,Surface,1,Image 1,4,75284,
361,,Surface,1,Image 1,4,75285,
37,,Surface,1,Image 1,4,75286,
1287,,Surface,1,Image 1,4,75287,
464,,Surface,1,Image 1,4,75288,
497,,Surface,1,Image 1,4,75289,
321,,Surface,1,Image 1,4,75290,
570,,Surface,1,Image 1,4,75291,
397,,Surface,1,Image 1,4,75292,
287,,Surface,1,Image 1,4,75293,
667,,Surface,1,Image 1,4,75294,
593,,Surface,1,Image 1,4,75295,
130,,Surface,1,Image 1,4,75296,
637,,Surface,1,Image 1,4,75297,
143,,Surface,1,Image 1,4,75298,
74,,Surface,1,Image 1,4,75299,
200,,Surface,1,Image 1,4,75300,
62,,Surface,1,Image 1,4,75301,
433,,Surface,1,Image 1,4,75302,
629,,Surface,1,Image 1,4,75303,
677,,Surface,1,Image 1,4,75304,
427,,Surface,1,Image 1,4,75305,
670,,Surface,1,Image 1,4,75306,
930,,Surface,1,Image 1,4,75307,
228,,Surface,1,Image 1,4,75308,
933,,Surface,1,Image 1,4,75309,
94,,Surface,1,Image 1,5,75310,
77,,Surface,1,Image 1,5,75311,
238,,Surface,1,Image 1,5,75312,
110,,Surface,1,Image 1,5,75313,
19,,Surface,1,Image 1,5,75314,
743,,Surface,1,Image 1,5,75315,
606,,Surface,1,Image 1,5,75316,
184,,Surface,1,Image 1,5,75317,
29,,Surface,1,Image 1,5,75318,
576,,Surface,1,Image 1,5,75319,
338,,Surface,1,Image 1,5,75320,
440,,Surface,1,Image 1,5,75321,
44,,Surface,1,Image 1,5,75322,
1019,,Surface,1,Image 1,5,75323,
431,,Surface,1,Image 1,5,75324,
328,,Surface,1,Image 1,5,75325,
573,,Surface,1,Image 1,5,75326,
403,,Surface,1,Image 1,5,75327,
277,,Surface,1,Image 1,5,75328,
861,,Surface,1,Image 1,5,75329,
824,,Surface,1,Image 1,5,75330,
118,,Surface,1,Image 1,5,75331,
150,,Surface,1,Image 1,5,75332,
513,,Surface,1,Image 1,5,75333,
119,,Surface,1,Image 1,5,75334,
187,,Surface,1,Image 1,5,75335,
50,,Surface,1,Image 1,5,75336,
442,,Surface,1,Image 1,5,75337,
683,,Surface,1,Image 1,5,75338,
619,,Surface,1,Image 1,5,75339,
383,,Surface,1,Image 1,5,75340,
703,,Surface,1,Image 1,5,75341,
300,,Surface,1,Image 1,5,75342,
1005,,Surface,1,Image 1,5,75343,
969,,Surface,1,Image 1,5,75344,
79,,Surface,1,Image 1,6,75345,
61,,Surface,1,Image 1,6,75346,
247,,Surface,1,Image 1,6,75347,
48,,Surface,1,Image 1,6,75348,
709,,Surface,1,Image 1,6,75349,
567,,Surface,1,Image 1,6,75350,
195,,Surface,1,Image 1,6,75351,
39,,Surface,1,Image 1,6,75352,
649,,Surface,1,Image 1,6,75353,
42,,Surface,1,Image 1,6,75354,
407,,Surface,1,Image 1,6,75355,
1139,,Surface,1,Image 1,6,75356,
53,,Surface,1,Image 1,6,75357,
393,,Surface,1,Image 1,6,75358,
512,,Surface,1,Image 1,6,75359,
348,,Surface,1,Image 1,6,75360,
488,,Surface,1,Image 1,6,75361,
336,,Surface,1,Image 1,6,75362,
241,,Surface,1,Image 1,6,75363,
909,,Surface,1,Image 1,6,75364,
167,,Surface,1,Image 1,6,75365,
813,,Surface,1,Image 1,6,75366,
171,,Surface,1,Image 1,6,75367,
643,,Surface,1,Image 1,6,75368,
62,,Surface,1,Image 1,6,75369,
89,,Surface,1,Image 1,6,75370,
201,,Surface,1,Image 1,6,75371,
442,,Surface,1,Image 1,6,75372,
680,,Surface,1,Image 1,6,75373,
327,,Surface,1,Image 1,6,75374,
696,,Surface,1,Image 1,6,75375,
600,,Surface,1,Image 1,6,75376,
904,,Surface,1,Image 1,6,75377,
251,,Surface,1,Image 1,6,75378,
933,,Surface,1,Image 1,6,75379,
682,,Surface,1,Image 1,7,75380,
555,,Surface,1,Image 1,7,75381,
156,,Surface,1,Image 1,7,75382,
53,,Surface,1,Image 1,7,75383,
305,,Surface,1,Image 1,7,75384,
57,,Surface,1,Image 1,7,75385,
76,,Surface,1,Image 1,7,75386,
78,,Surface,1,Image 1,7,75387,
554,,Surface,1,Image 1,7,75388,
382,,Surface,1,Image 1,7,75389,
51,,Surface,1,Image 1,7,75390,
1251,,Surface,1,Image 1,7,75391,
430,,Surface,1,Image 1,7,75392,
482,,Surface,1,Image 1,7,75393,
397,,Surface,1,Image 1,7,75394,
575,,Surface,1,Image 1,7,75395,
369,,Surface,1,Image 1,7,75396,
280,,Surface,1,Image 1,7,75397,
1292,,Surface,1,Image 1,7,75398,
192,,Surface,1,Image 1,7,75399,
105,,Surface,1,Image 1,7,75400,
843,,Surface,1,Image 1,7,75401,
501,,Surface,1,Image 1,7,75402,
108,,Surface,1,Image 1,7,75403,
149,,Surface,1,Image 1,7,75404,
88,,Surface,1,Image 1,7,75405,
370,,Surface,1,Image 1,7,75406,
658,,Surface,1,Image 1,7,75407,
298,,Surface,1,Image 1,7,75408,
707,,Surface,1,Image 1,7,75409,
694,,Surface,1,Image 1,7,75410,
260,,Surface,1,Image 1,7,75411,
742,,Surface,1,Image 1,7,75412,
986,,Surface,1,Image 1,7,75413,
703,,Surface,1,Image 1,8,75414,
465,,Surface,1,Image 1,8,75415,
163,,Surface,1,Image 1,8,75416,
92,,Surface,1,Image 1,8,75417,
55,,Surface,1,Image 1,8,75418,
69,,Surface,1,Image 1,8,75419,
290,,Surface,1,Image 1,8,75420,
97,,Surface,1,Image 1,8,75421,
573,,Surface,1,Image 1,8,75422,
373,,Surface,1,Image 1,8,75423,
1124,,Surface,1,Image 1,8,75424,
440,,Surface,1,Image 1,8,75425,
42,,Surface,1,Image 1,8,75426,
585,,Surface,1,Image 1,8,75427,
368,,Surface,1,Image 1,8,75428,
516,,Surface,1,Image 1,8,75429,
498,,Surface,1,Image 1,8,75430,
265,,Surface,1,Image 1,8,75431,
1086,,Surface,1,Image 1,8,75432,
1337,,Surface,1,Image 1,8,75433,
129,,Surface,1,Image 1,8,75434,
162,,Surface,1,Image 1,8,75435,
481,,Surface,1,Image 1,8,75436,
53,,Surface,1,Image 1,8,75437,
80,,Surface,1,Image 1,8,75438,
157,,Surface,1,Image 1,8,75439,
347,,Surface,1,Image 1,8,75440,
711,,Surface,1,Image 1,8,75441,
668,,Surface,1,Image 1,8,75442,
282,,Surface,1,Image 1,8,75443,
670,,Surface,1,Image 1,8,75444,
693,,Surface,1,Image 1,8,75445,
234,,Surface,1,Image 1,8,75446,
908,,Surface,1,Image 1,8,75447,
758,,Surface,1,Image 1,9,75448,
489,,Surface,1,Image 1,9,75449,
175,,Surface,1,Image 1,9,75450,
44,,Surface,1,Image 1,9,75451,
53,,Surface,1,Image 1,9,75452,
275,,Surface,1,Image 1,9,75453,
105,,Surface,1,Image 1,9,75454,
76,,Surface,1,Image 1,9,75455,
499,,Surface,1,Image 1,9,75456,
330,,Surface,1,Image 1,9,75457,
49,,Surface,1,Image 1,9,75458,
1140,,Surface,1,Image 1,9,75459,
381,,Surface,1,Image 1,9,75460,
668,,Surface,1,Image 1,9,75461,
354,,Surface,1,Image 1,9,75462,
562,,Surface,1,Image 1,9,75463,
327,,Surface,1,Image 1,9,75464,
251,,Surface,1,Image 1,9,75465,
1270,,Surface,1,Image 1,9,75466,
137,,Surface,1,Image 1,9,75467,
167,,Surface,1,Image 1,9,75468,
1466,,Surface,1,Image 1,9,75469,
393,,Surface,1,Image 1,9,75470,
58,,Surface,1,Image 1,9,75471,
61,,Surface,1,Image 1,9,75472,
165,,Surface,1,Image 1,9,75473,
258,,Surface,1,Image 1,9,75474,
711,,Surface,1,Image 1,9,75475,
676,,Surface,1,Image 1,9,75476,
318,,Surface,1,Image 1,9,75477,
721,,Surface,1,Image 1,9,75478,
823,,Surface,1,Image 1,9,75479,
306,,Surface,1,Image 1,9,75480,
946,,Surface,1,Image 1,9,75481,
61,,Surface,1,Image 1,10,75482,
50,,Surface,1,Image 1,10,75483,
213,,Surface,1,Image 1,10,75484,
709,,Surface,1,Image 1,10,75485,
512,,Surface,1,Image 1,10,75486,
217,,Surface,1,Image 1,10,75487,
86,,Surface,1,Image 1,10,75488,
86,,Surface,1,Image 1,10,75489,
541,,Surface,1,Image 1,10,75490,
394,,Surface,1,Image 1,10,75491,
426,,Surface,1,Image 1,10,75492,
25,,Surface,1,Image 1,10,75493,
1217,,Surface,1,Image 1,10,75494,
608,,Surface,1,Image 1,10,75495,
365,,Surface,1,Image 1,10,75496,
590,,Surface,1,Image 1,10,75497,
511,,Surface,1,Image 1,10,75498,
252,,Surface,1,Image 1,10,75499,
998,,Surface,1,Image 1,10,75500,
129,,Surface,1,Image 1,10,75501,
174,,Surface,1,Image 1,10,75502,
1209,,Surface,1,Image 1,10,75503,
398,,Surface,1,Image 1,10,75504,
98,,Surface,1,Image 1,10,75505,
166,,Surface,1,Image 1,10,75506,
87,,Surface,1,Image 1,10,75507,
326,,Surface,1,Image 1,10,75508,
692,,Surface,1,Image 1,10,75509,
369,,Surface,1,Image 1,10,75510,
726,,Surface,1,Image 1,10,75511,
856,,Surface,1,Image 1,10,75512,
770,,Surface,1,Image 1,10,75513,
353,,Surface,1,Image 1,10,75514,
1081,,Surface,1,Image 1,10,75515,
659,,Surface,1,Image 1,11,75516,
503,,Surface,1,Image 1,11,75517,
187,,Surface,1,Image 1,11,75518,
53,,Surface,1,Image 1,11,75519,
296,,Surface,1,Image 1,11,75520,
90,,Surface,1,Image 1,11,75521,
74,,Surface,1,Image 1,11,75522,
71,,Surface,1,Image 1,11,75523,
569,,Surface,1,Image 1,11,75524,
348,,Surface,1,Image 1,11,75525,
41,,Surface,1,Image 1,11,75526,
895,,Surface,1,Image 1,11,75527,
355,,Surface,1,Image 1,11,75528,
571,,Surface,1,Image 1,11,75529,
351,,Surface,1,Image 1,11,75530,
476,,Surface,1,Image 1,11,75531,
446,,Surface,1,Image 1,11,75532,
247,,Surface,1,Image 1,11,75533,
1189,,Surface,1,Image 1,11,75534,
130,,Surface,1,Image 1,11,75535,
1133,,Surface,1,Image 1,11,75536,
269,,Surface,1,Image 1,11,75537,
325,,Surface,1,Image 1,11,75538,
72,,Surface,1,Image 1,11,75539,
217,,Surface,1,Image 1,11,75540,
185,,Surface,1,Image 1,11,75541,
379,,Surface,1,Image 1,11,75542,
652,,Surface,1,Image 1,11,75543,
681,,Surface,1,Image 1,11,75544,
351,,Surface,1,Image 1,11,75545,
650,,Surface,1,Image 1,11,75546,
657,,Surface,1,Image 1,11,75547,
82,,Surface,1,Image 1,11,75548,
300,,Surface,1,Image 1,11,75549,
858,,Surface,1,Image 1,11,75550,
666,,Surface,1,Image 1,12,75551,
427,,Surface,1,Image 1,12,75552,
147,,Surface,1,Image 1,12,75553,
37,,Surface,1,Image 1,12,75554,
118,,Surface,1,Image 1,12,75555,
46,,Surface,1,Image 1,12,75556,
256,,Surface,1,Image 1,12,75557,
83,,Surface,1,Image 1,12,75558,
505,,Surface,1,Image 1,12,75559,
304,,Surface,1,Image 1,12,75560,
975,,Surface,1,Image 1,12,75561,
392,,Surface,1,Image 1,12,75562,
46,,Surface,1,Image 1,12,75563,
429,,Surface,1,Image 1,12,75564,
385,,Surface,1,Image 1,12,75565,
518,,Surface,1,Image 1,12,75566,
445,,Surface,1,Image 1,12,75567,
223,,Surface,1,Image 1,12,75568,
1182,,Surface,1,Image 1,12,75569,
1134,,Surface,1,Image 1,12,75570,
156,,Surface,1,Image 1,12,75571,
170,,Surface,1,Image 1,12,75572,
373,,Surface,1,Image 1,12,75573,
160,,Surface,1,Image 1,12,75574,
42,,Surface,1,Image 1,12,75575,
114,,Surface,1,Image 1,12,75576,
292,,Surface,1,Image 1,12,75577,
711,,Surface,1,Image 1,12,75578,
657,,Surface,1,Image 1,12,75579,
306,,Surface,1,Image 1,12,75580,
836,,Surface,1,Image 1,12,75581,
631,,Surface,1,Image 1,12,75582,
16,,Surface,1,Image 1,12,75583,
322,,Surface,1,Image 1,12,75584,
1054,,Surface,1,Image 1,12,75585,
74,,Surface,1,Image 1,13,75586,
231,,Surface,1,Image 1,13,75587,
656,,Surface,1,Image 1,13,75588,
559,,Surface,1,Image 1,13,75589,
200,,Surface,1,Image 1,13,75590,
36,,Surface,1,Image 1,13,75591,
70,,Surface,1,Image 1,13,75592,
112,,Surface,1,Image 1,13,75593,
530,,Surface,1,Image 1,13,75594,
365,,Surface,1,Image 1,13,75595,
26,,Surface,1,Image 1,13,75596,
1087,,Surface,1,Image 1,13,75597,
400,,Surface,1,Image 1,13,75598,
535,,Surface,1,Image 1,13,75599,
467,,Surface,1,Image 1,13,75600,
547,,Surface,1,Image 1,13,75601,
279,,Surface,1,Image 1,13,75602,
497,,Surface,1,Image 1,13,75603,
1606,,Surface,1,Image 1,13,75604,
1654,,Surface,1,Image 1,13,75605,
157,,Surface,1,Image 1,13,75606,
156,,Surface,1,Image 1,13,75607,
322,,Surface,1,Image 1,13,75608,
91,,Surface,1,Image 1,13,75609,
94,,Surface,1,Image 1,13,75610,
153,,Surface,1,Image 1,13,75611,
345,,Surface,1,Image 1,13,75612,
651,,Surface,1,Image 1,13,75613,
668,,Surface,1,Image 1,13,75614,
875,,Surface,1,Image 1,13,75615,
308,,Surface,1,Image 1,13,75616,
295,,Surface,1,Image 1,13,75617,
708,,Surface,1,Image 1,13,75618,
1148,,Surface,1,Image 1,13,75619,
22,,Surface,1,Image 1,13,75620,
514,,Surface,1,Image 1,14,75621,
250,,Surface,1,Image 1,14,75622,
42,,Surface,1,Image 1,14,75623,
679,,Surface,1,Image 1,14,75624,
77,,Surface,1,Image 1,14,75625,
55,,Surface,1,Image 1,14,75626,
277,,Surface,1,Image 1,14,75627,
88,,Surface,1,Image 1,14,75628,
616,,Surface,1,Image 1,14,75629,
421,,Surface,1,Image 1,14,75630,
842,,Surface,1,Image 1,14,75631,
14,,Surface,1,Image 1,14,75632,
664,,Surface,1,Image 1,14,75633,
411,,Surface,1,Image 1,14,75634,
684,,Surface,1,Image 1,14,75635,
446,,Surface,1,Image 1,14,75636,
479,,Surface,1,Image 1,14,75637,
247,,Surface,1,Image 1,14,75638,
1843,,Surface,1,Image 1,14,75639,
142,,Surface,1,Image 1,14,75640,
1247,,Surface,1,Image 1,14,75641,
163,,Surface,1,Image 1,14,75642,
349,,Surface,1,Image 1,14,75643,
206,,Surface,1,Image 1,14,75644,
67,,Surface,1,Image 1,14,75645,
319,,Surface,1,Image 1,14,75646,
72,,Surface,1,Image 1,14,75647,
701,,Surface,1,Image 1,14,75648,
688,,Surface,1,Image 1,14,75649,
690,,Surface,1,Image 1,14,75650,
337,,Surface,1,Image 1,14,75651,
672,,Surface,1,Image 1,14,75652,
948,,Surface,1,Image 1,14,75653,
279,,Surface,1,Image 1,14,75654,
41,,Surface,1,Image 1,14,75655,
669,,Surface,1,Image 1,15,75656,
613,,Surface,1,Image 1,15,75657,
189,,Surface,1,Image 1,15,75658,
66,,Surface,1,Image 1,15,75659,
11,,Surface,1,Image 1,15,75660,
51,,Surface,1,Image 1,15,75661,
96,,Surface,1,Image 1,15,75662,
241,,Surface,1,Image 1,15,75663,
72,,Surface,1,Image 1,15,75664,
531,,Surface,1,Image 1,15,75665,
395,,Surface,1,Image 1,15,75666,
38,,Surface,1,Image 1,15,75667,
1617,,Surface,1,Image 1,15,75668,
547,,Surface,1,Image 1,15,75669,
411,,Surface,1,Image 1,15,75670,
408,,Surface,1,Image 1,15,75671,
478,,Surface,1,Image 1,15,75672,
253,,Surface,1,Image 1,15,75673,
437,,Surface,1,Image 1,15,75674,
1526,,Surface,1,Image 1,15,75675,
120,,Surface,1,Image 1,15,75676,
128,,Surface,1,Image 1,15,75677,
1572,,Surface,1,Image 1,15,75678,
353,,Surface,1,Image 1,15,75679,
67,,Surface,1,Image 1,15,75680,
134,,Surface,1,Image 1,15,75681,
339,,Surface,1,Image 1,15,75682,
89,,Surface,1,Image 1,15,75683,
698,,Surface,1,Image 1,15,75684,
751,,Surface,1,Image 1,15,75685,
644,,Surface,1,Image 1,15,75686,
321,,Surface,1,Image 1,15,75687,
667,,Surface,1,Image 1,15,75688,
986,,Surface,1,Image 1,15,75689,
278,,Surface,1,Image 1,15,75690,
47,,Surface,1,Image 1,15,75691,
873,,Surface,1,Image 1,16,75692,
495,,Surface,1,Image 1,16,75693,
237,,Surface,1,Image 1,16,75694,
68,,Surface,1,Image 1,16,75695,
221,,Surface,1,Image 1,16,75696,
86,,Surface,1,Image 1,16,75697,
87,,Surface,1,Image 1,16,75698,
70,,Surface,1,Image 1,16,75699,
552,,Surface,1,Image 1,16,75700,
335,,Surface,1,Image 1,16,75701,
1128,,Surface,1,Image 1,16,75702,
339,,Surface,1,Image 1,16,75703,
56,,Surface,1,Image 1,16,75704,
506,,Surface,1,Image 1,16,75705,
477,,Surface,1,Image 1,16,75706,
426,,Surface,1,Image 1,16,75707,
553,,Surface,1,Image 1,16,75708,
250,,Surface,1,Image 1,16,75709,
1523,,Surface,1,Image 1,16,75710,
154,,Surface,1,Image 1,16,75711,
1954,,Surface,1,Image 1,16,75712,
127,,Surface,1,Image 1,16,75713,
342,,Surface,1,Image 1,16,75714,
78,,Surface,1,Image 1,16,75715,
115,,Surface,1,Image 1,16,75716,
138,,Surface,1,Image 1,16,75717,
786,,Surface,1,Image 1,16,75718,
318,,Surface,1,Image 1,16,75719,
641,,Surface,1,Image 1,16,75720,
819,,Surface,1,Image 1,16,75721,
317,,Surface,1,Image 1,16,75722,
751,,Surface,1,Image 1,16,75723,
192,,Surface,1,Image 1,16,75724,
62,,Surface,1,Image 1,16,75725,
965,,Surface,1,Image 1,16,75726,
853,,Surface,1,Image 1,17,75727,
553,,Surface,1,Image 1,17,75728,
194,,Surface,1,Image 1,17,75729,
88,,Surface,1,Image 1,17,75730,
249,,Surface,1,Image 1,17,75731,
65,,Surface,1,Image 1,17,75732,
116,,Surface,1,Image 1,17,75733,
57,,Surface,1,Image 1,17,75734,
514,,Surface,1,Image 1,17,75735,
415,,Surface,1,Image 1,17,75736,
1036,,Surface,1,Image 1,17,75737,
38,,Surface,1,Image 1,17,75738,
426,,Surface,1,Image 1,17,75739,
479,,Surface,1,Image 1,17,75740,
358,,Surface,1,Image 1,17,75741,
589,,Surface,1,Image 1,17,75742,
486,,Surface,1,Image 1,17,75743,
1558,,Surface,1,Image 1,17,75744,
286,,Surface,1,Image 1,17,75745,
1825,,Surface,1,Image 1,17,75746,
152,,Surface,1,Image 1,17,75747,
214,,Surface,1,Image 1,17,75748,
345,,Surface,1,Image 1,17,75749,
52,,Surface,1,Image 1,17,75750,
163,,Surface,1,Image 1,17,75751,
69,,Surface,1,Image 1,17,75752,
336,,Surface,1,Image 1,17,75753,
742,,Surface,1,Image 1,17,75754,
623,,Surface,1,Image 1,17,75755,
312,,Surface,1,Image 1,17,75756,
1051,,Surface,1,Image 1,17,75757,
824,,Surface,1,Image 1,17,75758,
1031,,Surface,1,Image 1,17,75759,
259,,Surface,1,Image 1,17,75760,
23,,Surface,1,Image 1,17,75761,
67,,Surface,1,Image 1,18,75762,
41,,Surface,1,Image 1,18,75763,
57,,Surface,1,Image 1,18,75764,
246,,Surface,1,Image 1,18,75765,
866,,Surface,1,Image 1,18,75766,
842,,Surface,1,Image 1,18,75767,
176,,Surface,1,Image 1,18,75768,
68,,Surface,1,Image 1,18,75769,
565,,Surface,1,Image 1,18,75770,
360,,Surface,1,Image 1,18,75771,
1030,,Surface,1,Image 1,18,75772,
41,,Surface,1,Image 1,18,75773,
433,,Surface,1,Image 1,18,75774,
514,,Surface,1,Image 1,18,75775,
654,,Surface,1,Image 1,18,75776,
639,,Surface,1,Image 1,18,75777,
570,,Surface,1,Image 1,18,75778,
271,,Surface,1,Image 1,18,75779,
1506,,Surface,1,Image 1,18,75780,
1776,,Surface,1,Image 1,18,75781,
103,,Surface,1,Image 1,18,75782,
184,,Surface,1,Image 1,18,75783,
418,,Surface,1,Image 1,18,75784,
64,,Surface,1,Image 1,18,75785,
151,,Surface,1,Image 1,18,75786,
74,,Surface,1,Image 1,18,75787,
299,,Surface,1,Image 1,18,75788,
688,,Surface,1,Image 1,18,75789,
651,,Surface,1,Image 1,18,75790,
273,,Surface,1,Image 1,18,75791,
714,,Surface,1,Image 1,18,75792,
900,,Surface,1,Image 1,18,75793,
55,,Surface,1,Image 1,18,75794,
218,,Surface,1,Image 1,18,75795,
958,,Surface,1,Image 1,18,75796,
65,,Surface,1,Image 1,19,75797,
63,,Surface,1,Image 1,19,75798,
59,,Surface,1,Image 1,19,75799,
256,,Surface,1,Image 1,19,75800,
755,,Surface,1,Image 1,19,75801,
876,,Surface,1,Image 1,19,75802,
210,,Surface,1,Image 1,19,75803,
45,,Surface,1,Image 1,19,75804,
465,,Surface,1,Image 1,19,75805,
319,,Surface,1,Image 1,19,75806,
921,,Surface,1,Image 1,19,75807,
32,,Surface,1,Image 1,19,75808,
463,,Surface,1,Image 1,19,75809,
485,,Surface,1,Image 1,19,75810,
648,,Surface,1,Image 1,19,75811,
411,,Surface,1,Image 1,19,75812,
602,,Surface,1,Image 1,19,75813,
246,,Surface,1,Image 1,19,75814,
1700,,Surface,1,Image 1,19,75815,
114,,Surface,1,Image 1,19,75816,
1694,,Surface,1,Image 1,19,75817,
144,,Surface,1,Image 1,19,75818,
488,,Surface,1,Image 1,19,75819,
134,,Surface,1,Image 1,19,75820,
49,,Surface,1,Image 1,19,75821,
84,,Surface,1,Image 1,19,75822,
329,,Surface,1,Image 1,19,75823,
675,,Surface,1,Image 1,19,75824,
621,,Surface,1,Image 1,19,75825,
338,,Surface,1,Image 1,19,75826,
882,,Surface,1,Image 1,19,75827,
1009,,Surface,1,Image 1,19,75828,
189,,Surface,1,Image 1,19,75829,
832,,Surface,1,Image 1,19,75830,
29,,Surface,1,Image 1,19,75831,
265,,Surface,1,Image 1,20,75832,
63,,Surface,1,Image 1,20,75833,
775,,Surface,1,Image 1,20,75834,
664,,Surface,1,Image 1,20,75835,
286,,Surface,1,Image 1,20,75836,
57,,Surface,1,Image 1,20,75837,
76,,Surface,1,Image 1,20,75838,
74,,Surface,1,Image 1,20,75839,
54,,Surface,1,Image 1,20,75840,
488,,Surface,1,Image 1,20,75841,
364,,Surface,1,Image 1,20,75842,
46,,Surface,1,Image 1,20,75843,
449,,Surface,1,Image 1,20,75844,
949,,Surface,1,Image 1,20,75845,
491,,Surface,1,Image 1,20,75846,
652,,Surface,1,Image 1,20,75847,
476,,Surface,1,Image 1,20,75848,
592,,Surface,1,Image 1,20,75849,
255,,Surface,1,Image 1,20,75850,
1525,,Surface,1,Image 1,20,75851,
86,,Surface,1,Image 1,20,75852,
2176,,Surface,1,Image 1,20,75853,
216,,Surface,1,Image 1,20,75854,
566,,Surface,1,Image 1,20,75855,
130,,Surface,1,Image 1,20,75856,
82,,Surface,1,Image 1,20,75857,
182,,Surface,1,Image 1,20,75858,
309,,Surface,1,Image 1,20,75859,
641,,Surface,1,Image 1,20,75860,
688,,Surface,1,Image 1,20,75861,
899,,Surface,1,Image 1,20,75862,
