
Area
 ==================== 
Area,Unit,Category,Time,ID,
1922.76,um^2,Surface,52,76982,
11006.2,um^2,Surface,52,76983,
5740.09,um^2,Surface,52,76984,
9815.86,um^2,Surface,52,76985,
6754.31,um^2,Surface,52,76986,
1128.22,um^2,Surface,52,76987,
7374.75,um^2,Surface,52,76988,
7653.24,um^2,Surface,52,76989,
10902,um^2,Surface,52,76990,
5111.16,um^2,Surface,52,76991,
5022.01,um^2,Surface,52,76992,
5380.04,um^2,Surface,52,76993,
4499.26,um^2,Surface,52,76994,
10026.9,um^2,Surface,52,76995,
1929.72,um^2,Surface,52,76996,
2061.76,um^2,Surface,52,76997,
4479.55,um^2,Surface,52,76998,
1865.09,um^2,Surface,52,76999,
1425.69,um^2,Surface,52,77000,
4469,um^2,Surface,52,77001,
3990.46,um^2,Surface,52,77002,
20522.6,um^2,Surface,52,77003,
10501.2,um^2,Surface,52,77004,
9519.5,um^2,Surface,52,77005,
5783.63,um^2,Surface,52,77006,
7818.48,um^2,Surface,52,77007,
11185,um^2,Surface,52,77008,
20286,um^2,Surface,52,77009,
1492.5,um^2,Surface,52,77010,
4621.17,um^2,Surface,53,77011,
1837.38,um^2,Surface,53,77012,
6829.43,um^2,Surface,53,77013,
10412.8,um^2,Surface,53,77014,
2568.06,um^2,Surface,53,77015,
1370.94,um^2,Surface,53,77016,
7716.59,um^2,Surface,53,77017,
1819.3,um^2,Surface,53,77018,
11115.5,um^2,Surface,53,77019,
5783.78,um^2,Surface,53,77020,
1135.62,um^2,Surface,53,77021,
7511.22,um^2,Surface,53,77022,
6565.11,um^2,Surface,53,77023,
9836.42,um^2,Surface,53,77024,
8030.74,um^2,Surface,53,77025,
11138.7,um^2,Surface,53,77026,
5199.87,um^2,Surface,53,77027,
4738.59,um^2,Surface,53,77028,
5700.1,um^2,Surface,53,77029,
4423.68,um^2,Surface,53,77030,
9793.02,um^2,Surface,53,77031,
1792.68,um^2,Surface,53,77032,
4485.7,um^2,Surface,53,77033,
1940.87,um^2,Surface,53,77034,
4033.05,um^2,Surface,53,77035,
1488.44,um^2,Surface,53,77036,
4508.08,um^2,Surface,53,77037,
2052.96,um^2,Surface,53,77038,
18742.7,um^2,Surface,53,77039,
6262.7,um^2,Surface,53,77040,
10529,um^2,Surface,53,77041,
11542.3,um^2,Surface,53,77042,
9194.7,um^2,Surface,53,77043,
8172.14,um^2,Surface,53,77044,
1721.95,um^2,Surface,53,77045,
21357.1,um^2,Surface,53,77046,
4587.37,um^2,Surface,54,77047,
1969.37,um^2,Surface,54,77048,
5986.81,um^2,Surface,54,77049,
10103.9,um^2,Surface,54,77050,
2753.09,um^2,Surface,54,77051,
7785.98,um^2,Surface,54,77052,
1853.28,um^2,Surface,54,77053,
1596.39,um^2,Surface,54,77054,
10869.9,um^2,Surface,54,77055,
5725.97,um^2,Surface,54,77056,
6799.43,um^2,Surface,54,77057,
1106.69,um^2,Surface,54,77058,
9543.39,um^2,Surface,54,77059,
7359.05,um^2,Surface,54,77060,
11371,um^2,Surface,54,77061,
4694.73,um^2,Surface,54,77062,
12955.6,um^2,Surface,54,77063,
5308.92,um^2,Surface,54,77064,
9753.71,um^2,Surface,54,77065,
4555.42,um^2,Surface,54,77066,
1886.79,um^2,Surface,54,77067,
4289.41,um^2,Surface,54,77068,
2211.7,um^2,Surface,54,77069,
4091.4,um^2,Surface,54,77070,
1469.9,um^2,Surface,54,77071,
4430.66,um^2,Surface,54,77072,
2183.65,um^2,Surface,54,77073,
19775.7,um^2,Surface,54,77074,
10699.2,um^2,Surface,54,77075,
5845.29,um^2,Surface,54,77076,
9438.7,um^2,Surface,54,77077,
7929.94,um^2,Surface,54,77078,
10945.3,um^2,Surface,54,77079,
1690.05,um^2,Surface,54,77080,
20767.4,um^2,Surface,54,77081,
3025.32,um^2,Surface,55,77082,
1522.97,um^2,Surface,55,77083,
873.38,um^2,Surface,55,77084,
7759.82,um^2,Surface,55,77085,
10118.1,um^2,Surface,55,77086,
6818.9,um^2,Surface,55,77087,
4525.14,um^2,Surface,55,77088,
1717.74,um^2,Surface,55,77089,
10105.7,um^2,Surface,55,77090,
5718.27,um^2,Surface,55,77091,
1164.62,um^2,Surface,55,77092,
10211.1,um^2,Surface,55,77093,
6741.69,um^2,Surface,55,77094,
7469.63,um^2,Surface,55,77095,
7229.65,um^2,Surface,55,77096,
11075.5,um^2,Surface,55,77097,
5288.56,um^2,Surface,55,77098,
4799.71,um^2,Surface,55,77099,
5456.29,um^2,Surface,55,77100,
9443.87,um^2,Surface,55,77101,
4751.81,um^2,Surface,55,77102,
1990.3,um^2,Surface,55,77103,
4262.21,um^2,Surface,55,77104,
2047.46,um^2,Surface,55,77105,
1472.69,um^2,Surface,55,77106,
2142.15,um^2,Surface,55,77107,
4085.42,um^2,Surface,55,77108,
4314.98,um^2,Surface,55,77109,
19994.8,um^2,Surface,55,77110,
10724,um^2,Surface,55,77111,
6013.17,um^2,Surface,55,77112,
9491.81,um^2,Surface,55,77113,
8308.72,um^2,Surface,55,77114,
10688.5,um^2,Surface,55,77115,
20601.3,um^2,Surface,55,77116,
1708.6,um^2,Surface,55,77117,
2958.63,um^2,Surface,56,77118,
1780.27,um^2,Surface,56,77119,
1588.81,um^2,Surface,56,77120,
7744.83,um^2,Surface,56,77121,
756.555,um^2,Surface,56,77122,
10146.5,um^2,Surface,56,77123,
6721.42,um^2,Surface,56,77124,
4665.93,um^2,Surface,56,77125,
1740.52,um^2,Surface,56,77126,
10427.6,um^2,Surface,56,77127,
5720.09,um^2,Surface,56,77128,
9666.32,um^2,Surface,56,77129,
6607.81,um^2,Surface,56,77130,
1216.29,um^2,Surface,56,77131,
7427.03,um^2,Surface,56,77132,
7254.72,um^2,Surface,56,77133,
10948.7,um^2,Surface,56,77134,
4695.45,um^2,Surface,56,77135,
5196.89,um^2,Surface,56,77136,
9434.96,um^2,Surface,56,77137,
1939.52,um^2,Surface,56,77138,
10204.1,um^2,Surface,56,77139,
1951.5,um^2,Surface,56,77140,
4353.35,um^2,Surface,56,77141,
1440.78,um^2,Surface,56,77142,
2166.47,um^2,Surface,56,77143,
4063.93,um^2,Surface,56,77144,
4209.53,um^2,Surface,56,77145,
19889.4,um^2,Surface,56,77146,
10425.4,um^2,Surface,56,77147,
5927.14,um^2,Surface,56,77148,
9795.38,um^2,Surface,56,77149,
10935.3,um^2,Surface,56,77150,
7852.96,um^2,Surface,56,77151,
20625.7,um^2,Surface,56,77152,
1586.05,um^2,Surface,56,77153,
4700.13,um^2,Surface,57,77154,
1590.43,um^2,Surface,57,77155,
6653.32,um^2,Surface,57,77156,
9529.39,um^2,Surface,57,77157,
7870.96,um^2,Surface,57,77158,
1416.13,um^2,Surface,57,77159,
2424.36,um^2,Surface,57,77160,
1709,um^2,Surface,57,77161,
10234.8,um^2,Surface,57,77162,
5749.62,um^2,Surface,57,77163,
1198.47,um^2,Surface,57,77164,
9571.56,um^2,Surface,57,77165,
6722.72,um^2,Surface,57,77166,
7641.81,um^2,Surface,57,77167,
7473.14,um^2,Surface,57,77168,
10916.2,um^2,Surface,57,77169,
5264.44,um^2,Surface,57,77170,
4361.42,um^2,Surface,57,77171,
8929.03,um^2,Surface,57,77172,
5393.55,um^2,Surface,57,77173,
4820.51,um^2,Surface,57,77174,
2021.56,um^2,Surface,57,77175,
4246.15,um^2,Surface,57,77176,
1989.74,um^2,Surface,57,77177,
1481.13,um^2,Surface,57,77178,
2168.42,um^2,Surface,57,77179,
4346.23,um^2,Surface,57,77180,
4505.65,um^2,Surface,57,77181,
20163.7,um^2,Surface,57,77182,
6341.44,um^2,Surface,57,77183,
10600.1,um^2,Surface,57,77184,
9206.32,um^2,Surface,57,77185,
1192.02,um^2,Surface,57,77186,
7185.91,um^2,Surface,57,77187,
10826.8,um^2,Surface,57,77188,
21491.7,um^2,Surface,57,77189,
1567.48,um^2,Surface,57,77190,
2348.25,um^2,Surface,58,77191,
1449.99,um^2,Surface,58,77192,
1432.04,um^2,Surface,58,77193,
7523.48,um^2,Surface,58,77194,
10621.3,um^2,Surface,58,77195,
6589.29,um^2,Surface,58,77196,
4440.51,um^2,Surface,58,77197,
1454.92,um^2,Surface,58,77198,
10748.6,um^2,Surface,58,77199,
5697.3,um^2,Surface,58,77200,
1234.15,um^2,Surface,58,77201,
10129.3,um^2,Surface,58,77202,
7591.83,um^2,Surface,58,77203,
6495.96,um^2,Surface,58,77204,
7721.4,um^2,Surface,58,77205,
10879.5,um^2,Surface,58,77206,
4498.42,um^2,Surface,58,77207,
5438.04,um^2,Surface,58,77208,
5341.84,um^2,Surface,58,77209,
9798.89,um^2,Surface,58,77210,
4054.56,um^2,Surface,58,77211,
2025.51,um^2,Surface,58,77212,
1908.78,um^2,Surface,58,77213,
4051.22,um^2,Surface,58,77214,
2256.32,um^2,Surface,58,77215,
4350.23,um^2,Surface,58,77216,
1453.36,um^2,Surface,58,77217,
4361.38,um^2,Surface,58,77218,
20175.8,um^2,Surface,58,77219,
10377,um^2,Surface,58,77220,
1218.67,um^2,Surface,58,77221,
5951.43,um^2,Surface,58,77222,
9602.28,um^2,Surface,58,77223,
11364.7,um^2,Surface,58,77224,
7005.04,um^2,Surface,58,77225,
1507.25,um^2,Surface,58,77226,
21445.7,um^2,Surface,58,77227,
4298.32,um^2,Surface,59,77228,
1237.43,um^2,Surface,59,77229,
5914.14,um^2,Surface,59,77230,
10080,um^2,Surface,59,77231,
1569.5,um^2,Surface,59,77232,
7979.46,um^2,Surface,59,77233,
2585.21,um^2,Surface,59,77234,
1442.53,um^2,Surface,59,77235,
10606.3,um^2,Surface,59,77236,
5794.42,um^2,Surface,59,77237,
9592.02,um^2,Surface,59,77238,
1091.18,um^2,Surface,59,77239,
7745.09,um^2,Surface,59,77240,
6644.21,um^2,Surface,59,77241,
7162.85,um^2,Surface,59,77242,
10878.7,um^2,Surface,59,77243,
4264.61,um^2,Surface,59,77244,
5280.77,um^2,Surface,59,77245,
5697.82,um^2,Surface,59,77246,
4165.65,um^2,Surface,59,77247,
9368.36,um^2,Surface,59,77248,
2017.46,um^2,Surface,59,77249,
1845.15,um^2,Surface,59,77250,
4406.78,um^2,Surface,59,77251,
4264.29,um^2,Surface,59,77252,
1586.86,um^2,Surface,59,77253,
2264.78,um^2,Surface,59,77254,
4305.6,um^2,Surface,59,77255,
19650.1,um^2,Surface,59,77256,
9690.79,um^2,Surface,59,77257,
6010.93,um^2,Surface,59,77258,
10396.4,um^2,Surface,59,77259,
11125,um^2,Surface,59,77260,
8309.21,um^2,Surface,59,77261,
1555.73,um^2,Surface,59,77262,
21159.8,um^2,Surface,59,77263,
1574.97,um^2,Surface,60,77264,
1551.44,um^2,Surface,60,77265,
2440.67,um^2,Surface,60,77266,
7602.23,um^2,Surface,60,77267,
10038.7,um^2,Surface,60,77268,
6169.25,um^2,Surface,60,77269,
4505.15,um^2,Surface,60,77270,
1106.81,um^2,Surface,60,77271,
10427.3,um^2,Surface,60,77272,
5800.85,um^2,Surface,60,77273,
9339.97,um^2,Surface,60,77274,
1077.07,um^2,Surface,60,77275,
7802.72,um^2,Surface,60,77276,
6455.84,um^2,Surface,60,77277,
7601.25,um^2,Surface,60,77278,
4190.65,um^2,Surface,60,77279,
11336.1,um^2,Surface,60,77280,
5515.7,um^2,Surface,60,77281,
5831.29,um^2,Surface,60,77282,
9485.68,um^2,Surface,60,77283,
4370.03,um^2,Surface,60,77284,
2052.71,um^2,Surface,60,77285,
4570.89,um^2,Surface,60,77286,
1757.12,um^2,Surface,60,77287,
1585.06,um^2,Surface,60,77288,
2193.81,um^2,Surface,60,77289,
4355.17,um^2,Surface,60,77290,
4192.02,um^2,Surface,60,77291,
20234.4,um^2,Surface,60,77292,
9774.96,um^2,Surface,60,77293,
6274.86,um^2,Surface,60,77294,
10553.3,um^2,Surface,60,77295,
11621.6,um^2,Surface,60,77296,
8373.94,um^2,Surface,60,77297,
1511.9,um^2,Surface,60,77298,
21470.5,um^2,Surface,60,77299,
1942.04,um^2,Surface,61,77300,
2838.39,um^2,Surface,61,77301,
954.467,um^2,Surface,61,77302,
7672.3,um^2,Surface,61,77303,
10219.7,um^2,Surface,61,77304,
6247.05,um^2,Surface,61,77305,
4319.23,um^2,Surface,61,77306,
1020.35,um^2,Surface,61,77307,
10265,um^2,Surface,61,77308,
5973.67,um^2,Surface,61,77309,
6172.06,um^2,Surface,61,77310,
10022.2,um^2,Surface,61,77311,
1145.56,um^2,Surface,61,77312,
7662.51,um^2,Surface,61,77313,
7608.41,um^2,Surface,61,77314,
11729.2,um^2,Surface,61,77315,
4253.23,um^2,Surface,61,77316,
5399.6,um^2,Surface,61,77317,
5789.05,um^2,Surface,61,77318,
4389.54,um^2,Surface,61,77319,
9401.65,um^2,Surface,61,77320,
1930.86,um^2,Surface,61,77321,
1738.43,um^2,Surface,61,77322,
4471.37,um^2,Surface,61,77323,
1578.99,um^2,Surface,61,77324,
1760.92,um^2,Surface,61,77325,
2174.06,um^2,Surface,61,77326,
4476.22,um^2,Surface,61,77327,
4168.7,um^2,Surface,61,77328,
18361.5,um^2,Surface,61,77329,
10426.9,um^2,Surface,61,77330,
6465.65,um^2,Surface,61,77331,
9882.84,um^2,Surface,61,77332,
11226.7,um^2,Surface,61,77333,
8292.75,um^2,Surface,61,77334,
1465.68,um^2,Surface,61,77335,
21431.1,um^2,Surface,61,77336,
10857.7,um^2,Surface,62,77337,
6259.64,um^2,Surface,62,77338,
4357.1,um^2,Surface,62,77339,
927.957,um^2,Surface,62,77340,
7587.58,um^2,Surface,62,77341,
1553.35,um^2,Surface,62,77342,
2852.79,um^2,Surface,62,77343,
1688.91,um^2,Surface,62,77344,
10283.8,um^2,Surface,62,77345,
5903.41,um^2,Surface,62,77346,
9655.08,um^2,Surface,62,77347,
1179.65,um^2,Surface,62,77348,
6240.36,um^2,Surface,62,77349,
7702.37,um^2,Surface,62,77350,
7347.49,um^2,Surface,62,77351,
11832,um^2,Surface,62,77352,
5139.98,um^2,Surface,62,77353,
3871.6,um^2,Surface,62,77354,
5772.08,um^2,Surface,62,77355,
4305.33,um^2,Surface,62,77356,
8887.08,um^2,Surface,62,77357,
1949.82,um^2,Surface,62,77358,
1675.87,um^2,Surface,62,77359,
4292.91,um^2,Surface,62,77360,
2178.77,um^2,Surface,62,77361,
4277,um^2,Surface,62,77362,
1599.76,um^2,Surface,62,77363,
4095.93,um^2,Surface,62,77364,
19755.8,um^2,Surface,62,77365,
10794.2,um^2,Surface,62,77366,
9530.39,um^2,Surface,62,77367,
6530.47,um^2,Surface,62,77368,
11647.8,um^2,Surface,62,77369,
8407.55,um^2,Surface,62,77370,
1398.37,um^2,Surface,62,77371,
21592.8,um^2,Surface,62,77372,
4335.11,um^2,Surface,63,77373,
967.68,um^2,Surface,63,77374,
6241.36,um^2,Surface,63,77375,
10262.5,um^2,Surface,63,77376,
1413.18,um^2,Surface,63,77377,
2409.86,um^2,Surface,63,77378,
761.355,um^2,Surface,63,77379,
1898.05,um^2,Surface,63,77380,
7993.82,um^2,Surface,63,77381,
9687.44,um^2,Surface,63,77382,
5523.13,um^2,Surface,63,77383,
1144.28,um^2,Surface,63,77384,
9974.61,um^2,Surface,63,77385,
6688.22,um^2,Surface,63,77386,
7784.62,um^2,Surface,63,77387,
7192.8,um^2,Surface,63,77388,
11547.2,um^2,Surface,63,77389,
3889.05,um^2,Surface,63,77390,
5526.61,um^2,Surface,63,77391,
8789.23,um^2,Surface,63,77392,
5964.08,um^2,Surface,63,77393,
4186.4,um^2,Surface,63,77394,
1979.52,um^2,Surface,63,77395,
4248.51,um^2,Surface,63,77396,
1663.13,um^2,Surface,63,77397,
2304.63,um^2,Surface,63,77398,
4276.19,um^2,Surface,63,77399,
1502.58,um^2,Surface,63,77400,
4104.45,um^2,Surface,63,77401,
19651.3,um^2,Surface,63,77402,
10336.8,um^2,Surface,63,77403,
6186.06,um^2,Surface,63,77404,
9898.37,um^2,Surface,63,77405,
11753.1,um^2,Surface,63,77406,
8824.74,um^2,Surface,63,77407,
1406.75,um^2,Surface,63,77408,
20555.2,um^2,Surface,63,77409,
1778.79,um^2,Surface,64,77410,
3326.58,um^2,Surface,64,77411,
1556.3,um^2,Surface,64,77412,
7584.75,um^2,Surface,64,77413,
10039.9,um^2,Surface,64,77414,
6293.89,um^2,Surface,64,77415,
4049.39,um^2,Surface,64,77416,
932.087,um^2,Surface,64,77417,
10502,um^2,Surface,64,77418,
5719.25,um^2,Surface,64,77419,
3207.4,um^2,Surface,64,77420,
6209.11,um^2,Surface,64,77421,
980.578,um^2,Surface,64,77422,
9794.94,um^2,Surface,64,77423,
4617.53,um^2,Surface,64,77424,
7044.99,um^2,Surface,64,77425,
11313.9,um^2,Surface,64,77426,
3815.15,um^2,Surface,64,77427,
5427.99,um^2,Surface,64,77428,
5917.08,um^2,Surface,64,77429,
4268.92,um^2,Surface,64,77430,
8651.83,um^2,Surface,64,77431,
2005.66,um^2,Surface,64,77432,
1799.21,um^2,Surface,64,77433,
4619.6,um^2,Surface,64,77434,
1758.33,um^2,Surface,64,77435,
4443.73,um^2,Surface,64,77436,
2222.3,um^2,Surface,64,77437,
1556.94,um^2,Surface,64,77438,
17614.9,um^2,Surface,64,77439,
4147.01,um^2,Surface,64,77440,
10468,um^2,Surface,64,77441,
9794.35,um^2,Surface,64,77442,
6575.78,um^2,Surface,64,77443,
11739.7,um^2,Surface,64,77444,
8217.81,um^2,Surface,64,77445,
1458.34,um^2,Surface,64,77446,
20677.7,um^2,Surface,64,77447,
4201.28,um^2,Surface,65,77448,
970.121,um^2,Surface,65,77449,
5953.74,um^2,Surface,65,77450,
10088.3,um^2,Surface,65,77451,
7573.11,um^2,Surface,65,77452,
1312.81,um^2,Surface,65,77453,
3008.5,um^2,Surface,65,77454,
2002.05,um^2,Surface,65,77455,
10609.8,um^2,Surface,65,77456,
5751.45,um^2,Surface,65,77457,
3171.25,um^2,Surface,65,77458,
1010.9,um^2,Surface,65,77459,
6329.44,um^2,Surface,65,77460,
9979.03,um^2,Surface,65,77461,
4461.89,um^2,Surface,65,77462,
7347.88,um^2,Surface,65,77463,
10691.8,um^2,Surface,65,77464,
4057.18,um^2,Surface,65,77465,
5488.98,um^2,Surface,65,77466,
5943.81,um^2,Surface,65,77467,
4253.35,um^2,Surface,65,77468,
8761.68,um^2,Surface,65,77469,
1991.14,um^2,Surface,65,77470,
2041.9,um^2,Surface,65,77471,
4612.17,um^2,Surface,65,77472,
1668.55,um^2,Surface,65,77473,
2256.32,um^2,Surface,65,77474,
4316.25,um^2,Surface,65,77475,
1668.5,um^2,Surface,65,77476,
4103.74,um^2,Surface,65,77477,
17048.7,um^2,Surface,65,77478,
10646.5,um^2,Surface,65,77479,
10013.9,um^2,Surface,65,77480,
844.649,um^2,Surface,65,77481,
6878.8,um^2,Surface,65,77482,
11397.7,um^2,Surface,65,77483,
7232.68,um^2,Surface,65,77484,
1590.98,um^2,Surface,65,77485,
20888.5,um^2,Surface,65,77486,
9726.06,um^2,Surface,66,77487,
6000.32,um^2,Surface,66,77488,
4158.4,um^2,Surface,66,77489,
980.537,um^2,Surface,66,77490,
1278.48,um^2,Surface,66,77491,
7544.52,um^2,Surface,66,77492,
1809.2,um^2,Surface,66,77493,
2939.13,um^2,Surface,66,77494,
10596.3,um^2,Surface,66,77495,
5702.52,um^2,Surface,66,77496,
950.069,um^2,Surface,66,77497,
10011,um^2,Surface,66,77498,
6259.62,um^2,Surface,66,77499,
7823.24,um^2,Surface,66,77500,
11170,um^2,Surface,66,77501,
3739.85,um^2,Surface,66,77502,
12523.2,um^2,Surface,66,77503,
5774.33,um^2,Surface,66,77504,
8697.14,um^2,Surface,66,77505,
3962.87,um^2,Surface,66,77506,
1931.32,um^2,Surface,66,77507,
4969.37,um^2,Surface,66,77508,
1906.03,um^2,Surface,66,77509,
4296.57,um^2,Surface,66,77510,
1510.62,um^2,Surface,66,77511,
2227.58,um^2,Surface,66,77512,
4271.76,um^2,Surface,66,77513,
17487.2,um^2,Surface,66,77514,
7040.29,um^2,Surface,66,77515,
10411.4,um^2,Surface,66,77516,
10097.6,um^2,Surface,66,77517,
921.317,um^2,Surface,66,77518,
7914.72,um^2,Surface,66,77519,
11581.1,um^2,Surface,66,77520,
1453.31,um^2,Surface,66,77521,
20668.1,um^2,Surface,66,77522,
6534.37,um^2,Surface,67,77523,
4418,um^2,Surface,67,77524,
1030.59,um^2,Surface,67,77525,
9343.68,um^2,Surface,67,77526,
1524.8,um^2,Surface,67,77527,
755.976,um^2,Surface,67,77528,
7814.19,um^2,Surface,67,77529,
1948.45,um^2,Surface,67,77530,
9921.9,um^2,Surface,67,77531,
5742.44,um^2,Surface,67,77532,
1174.82,um^2,Surface,67,77533,
10221.1,um^2,Surface,67,77534,
5989.07,um^2,Surface,67,77535,
7606.24,um^2,Surface,67,77536,
3574.15,um^2,Surface,67,77537,
10392,um^2,Surface,67,77538,
12867.3,um^2,Surface,67,77539,
8517.3,um^2,Surface,67,77540,
5809.23,um^2,Surface,67,77541,
3865.79,um^2,Surface,67,77542,
2101.56,um^2,Surface,67,77543,
1876.98,um^2,Surface,67,77544,
4992.66,um^2,Surface,67,77545,
839.965,um^2,Surface,67,77546,
1694.6,um^2,Surface,67,77547,
4128.38,um^2,Surface,67,77548,
2180.44,um^2,Surface,67,77549,
4259.48,um^2,Surface,67,77550,
16498.3,um^2,Surface,67,77551,
7114.97,um^2,Surface,67,77552,
10596.1,um^2,Surface,67,77553,
10238.2,um^2,Surface,67,77554,
9133.65,um^2,Surface,67,77555,
11746.6,um^2,Surface,67,77556,
1306.43,um^2,Surface,67,77557,
20649.2,um^2,Surface,67,77558,
6279.77,um^2,Surface,68,77559,
4178.86,um^2,Surface,68,77560,
870.048,um^2,Surface,68,77561,
9686.67,um^2,Surface,68,77562,
1106.47,um^2,Surface,68,77563,
1093.66,um^2,Surface,68,77564,
763.633,um^2,Surface,68,77565,
1888.63,um^2,Surface,68,77566,
7798.37,um^2,Surface,68,77567,
10438.6,um^2,Surface,68,77568,
5588.69,um^2,Surface,68,77569,
865.554,um^2,Surface,68,77570,
10429.9,um^2,Surface,68,77571,
6102.23,um^2,Surface,68,77572,
7569.48,um^2,Surface,68,77573,
10674.3,um^2,Surface,68,77574,
3437.32,um^2,Surface,68,77575,
12999.4,um^2,Surface,68,77576,
5785.72,um^2,Surface,68,77577,
8511.19,um^2,Surface,68,77578,
3972.5,um^2,Surface,68,77579,
1999.28,um^2,Surface,68,77580,
1719.22,um^2,Surface,68,77581,
5010.93,um^2,Surface,68,77582,
1392.49,um^2,Surface,68,77583,
4298.05,um^2,Surface,68,77584,
1849.19,um^2,Surface,68,77585,
2160.95,um^2,Surface,68,77586,
4160.18,um^2,Surface,68,77587,
16116.3,um^2,Surface,68,77588,
7023.08,um^2,Surface,68,77589,
10421.5,um^2,Surface,68,77590,
10040.9,um^2,Surface,68,77591,
834.058,um^2,Surface,68,77592,
10934.6,um^2,Surface,68,77593,
7048.36,um^2,Surface,68,77594,
1459.55,um^2,Surface,68,77595,
20124.1,um^2,Surface,68,77596,
4120.42,um^2,Surface,69,77597,
5962.68,um^2,Surface,69,77598,
9860.02,um^2,Surface,69,77599,
1280.27,um^2,Surface,69,77600,
7285.95,um^2,Surface,69,77601,
2445.25,um^2,Surface,69,77602,
10365.2,um^2,Surface,69,77603,
5658.15,um^2,Surface,69,77604,
9722.95,um^2,Surface,69,77605,
1198.1,um^2,Surface,69,77606,
6213.78,um^2,Surface,69,77607,
7686.83,um^2,Surface,69,77608,
6978.18,um^2,Surface,69,77609,
10607.3,um^2,Surface,69,77610,
5339.02,um^2,Surface,69,77611,
3978.83,um^2,Surface,69,77612,
5929.35,um^2,Surface,69,77613,
8632.86,um^2,Surface,69,77614,
4225.58,um^2,Surface,69,77615,
1202.78,um^2,Surface,69,77616,
1880.25,um^2,Surface,69,77617,
1914.52,um^2,Surface,69,77618,
3734.15,um^2,Surface,69,77619,
1807.87,um^2,Surface,69,77620,
1355.66,um^2,Surface,69,77621,
2156.57,um^2,Surface,69,77622,
4363.39,um^2,Surface,69,77623,
4208.32,um^2,Surface,69,77624,
16735.4,um^2,Surface,69,77625,
10395.7,um^2,Surface,69,77626,
6920.26,um^2,Surface,69,77627,
10045.6,um^2,Surface,69,77628,
841.089,um^2,Surface,69,77629,
7366.77,um^2,Surface,69,77630,
10842.7,um^2,Surface,69,77631,
1398.42,um^2,Surface,69,77632,
20006.6,um^2,Surface,69,77633,
10137.6,um^2,Surface,70,77634,
6075.01,um^2,Surface,70,77635,
4190.41,um^2,Surface,70,77636,
2653.76,um^2,Surface,70,77637,
7386.76,um^2,Surface,70,77638,
1233.88,um^2,Surface,70,77639,
2070.95,um^2,Surface,70,77640,
10355.1,um^2,Surface,70,77641,
5677.85,um^2,Surface,70,77642,
10181.4,um^2,Surface,70,77643,
6540.61,um^2,Surface,70,77644,
1081.61,um^2,Surface,70,77645,
7530.17,um^2,Surface,70,77646,
6938.67,um^2,Surface,70,77647,
3773.7,um^2,Surface,70,77648,
10933.9,um^2,Surface,70,77649,
5825.82,um^2,Surface,70,77650,
8757,um^2,Surface,70,77651,
3864.09,um^2,Surface,70,77652,
5751.88,um^2,Surface,70,77653,
1813.51,um^2,Surface,70,77654,
1855.43,um^2,Surface,70,77655,
5494.19,um^2,Surface,70,77656,
1866.94,um^2,Surface,70,77657,
935.35,um^2,Surface,70,77658,
2072.81,um^2,Surface,70,77659,
4090.53,um^2,Surface,70,77660,
4134.09,um^2,Surface,70,77661,
16984.7,um^2,Surface,70,77662,
10322.4,um^2,Surface,70,77663,
10033.7,um^2,Surface,70,77664,
6587.78,um^2,Surface,70,77665,
8486.24,um^2,Surface,70,77666,
11655.9,um^2,Surface,70,77667,
1269.26,um^2,Surface,70,77668,
19708.9,um^2,Surface,70,77669,
4175.91,um^2,Surface,71,77670,
851.969,um^2,Surface,71,77671,
6157.34,um^2,Surface,71,77672,
9369.63,um^2,Surface,71,77673,
1425.41,um^2,Surface,71,77674,
778.453,um^2,Surface,71,77675,
1991.42,um^2,Surface,71,77676,
7480.66,um^2,Surface,71,77677,
10040.6,um^2,Surface,71,77678,
6040.46,um^2,Surface,71,77679,
10537.8,um^2,Surface,71,77680,
6443.88,um^2,Surface,71,77681,
7720.79,um^2,Surface,71,77682,
1277.92,um^2,Surface,71,77683,
10617.1,um^2,Surface,71,77684,
3562.09,um^2,Surface,71,77685,
13097,um^2,Surface,71,77686,
3993.36,um^2,Surface,71,77687,
5827.25,um^2,Surface,71,77688,
8824.59,um^2,Surface,71,77689,
1996.8,um^2,Surface,71,77690,
1813.45,um^2,Surface,71,77691,
5482.04,um^2,Surface,71,77692,
1424.75,um^2,Surface,71,77693,
4060.01,um^2,Surface,71,77694,
2120.13,um^2,Surface,71,77695,
4673,um^2,Surface,71,77696,
18819.7,um^2,Surface,71,77697,
10326.2,um^2,Surface,71,77698,
10525.8,um^2,Surface,71,77699,
6744.73,um^2,Surface,71,77700,
11903.5,um^2,Surface,71,77701,
8197.42,um^2,Surface,71,77702,
1266.89,um^2,Surface,71,77703,
18989.2,um^2,Surface,71,77704,
4225.31,um^2,Surface,72,77705,
5715.01,um^2,Surface,72,77706,
10218.2,um^2,Surface,72,77707,
764.589,um^2,Surface,72,77708,
7639.23,um^2,Surface,72,77709,
1665.98,um^2,Surface,72,77710,
2117.94,um^2,Surface,72,77711,
10623.5,um^2,Surface,72,77712,
5921.32,um^2,Surface,72,77713,
10186,um^2,Surface,72,77714,
7958.49,um^2,Surface,72,77715,
7289.97,um^2,Surface,72,77716,
11351.8,um^2,Surface,72,77717,
3482.83,um^2,Surface,72,77718,
12377.3,um^2,Surface,72,77719,
5785.26,um^2,Surface,72,77720,
