
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
0.206404,,Surface,2,Image 1,1,75172,
0.287458,,Surface,2,Image 1,1,75173,
0.20297,,Surface,2,Image 1,1,75174,
0.0909091,,Surface,2,Image 1,1,75175,
0.195913,,Surface,2,Image 1,1,75176,
1.63374,,Surface,2,Image 1,1,75177,
0.40625,,Surface,2,Image 1,1,75178,
0.434483,,Surface,2,Image 1,1,75179,
0.248813,,Surface,2,Image 1,1,75180,
0.217539,,Surface,2,Image 1,1,75181,
0.268041,,Surface,2,Image 1,1,75182,
0.198448,,Surface,2,Image 1,1,75183,
0.318917,,Surface,2,Image 1,1,75184,
0.186,,Surface,2,Image 1,1,75185,
0.264827,,Surface,2,Image 1,1,75186,
0.219789,,Surface,2,Image 1,1,75187,
0.287195,,Surface,2,Image 1,1,75188,
0.264198,,Surface,2,Image 1,1,75189,
0.431485,,Surface,2,Image 1,1,75190,
0.485259,,Surface,2,Image 1,1,75191,
0.30839,,Surface,2,Image 1,1,75192,
0.22446,,Surface,2,Image 1,1,75193,
0.2861,,Surface,2,Image 1,1,75194,
0.660793,,Surface,2,Image 1,1,75195,
0.700353,,Surface,2,Image 1,1,75196,
0.400585,,Surface,2,Image 1,1,75197,
0.258456,,Surface,2,Image 1,1,75198,
0.142096,,Surface,2,Image 1,1,75199,
0.186554,,Surface,2,Image 1,1,75200,
0.141367,,Surface,2,Image 1,1,75201,
0.146132,,Surface,2,Image 1,1,75202,
0.196271,,Surface,2,Image 1,1,75203,
0.228144,,Surface,2,Image 1,1,75204,
0.151472,,Surface,2,Image 1,1,75205,
0.367003,,Surface,2,Image 1,2,75206,
1.22519,,Surface,2,Image 1,2,75207,
0.320755,,Surface,2,Image 1,2,75208,
0.195222,,Surface,2,Image 1,2,75209,
0.22196,,Surface,2,Image 1,2,75210,
0.283176,,Surface,2,Image 1,2,75211,
0.21238,,Surface,2,Image 1,2,75212,
0.163366,,Surface,2,Image 1,2,75213,
0.203546,,Surface,2,Image 1,2,75214,
0.200966,,Surface,2,Image 1,2,75215,
0.357895,,Surface,2,Image 1,2,75216,
0.222342,,Surface,2,Image 1,2,75217,
0.235577,,Surface,2,Image 1,2,75218,
0.321883,,Surface,2,Image 1,2,75219,
0.26303,,Surface,2,Image 1,2,75220,
0.249817,,Surface,2,Image 1,2,75221,
0.314791,,Surface,2,Image 1,2,75222,
0.463185,,Surface,2,Image 1,2,75223,
0.45174,,Surface,2,Image 1,2,75224,
0.445246,,Surface,2,Image 1,2,75225,
0.413551,,Surface,2,Image 1,2,75226,
0.313559,,Surface,2,Image 1,2,75227,
0.286647,,Surface,2,Image 1,2,75228,
0.488304,,Surface,2,Image 1,2,75229,
1.01802,,Surface,2,Image 1,2,75230,
0.818707,,Surface,2,Image 1,2,75231,
0.304199,,Surface,2,Image 1,2,75232,
0.181533,,Surface,2,Image 1,2,75233,
0.161082,,Surface,2,Image 1,2,75234,
0.16647,,Surface,2,Image 1,2,75235,
0.177632,,Surface,2,Image 1,2,75236,
0.202747,,Surface,2,Image 1,2,75237,
0.244584,,Surface,2,Image 1,2,75238,
0.149636,,Surface,2,Image 1,2,75239,
0.5,,Surface,2,Image 1,3,75240,
1.09486,,Surface,2,Image 1,3,75241,
0.331658,,Surface,2,Image 1,3,75242,
0.198087,,Surface,2,Image 1,3,75243,
0.201547,,Surface,2,Image 1,3,75244,
0.258099,,Surface,2,Image 1,3,75245,
0.241866,,Surface,2,Image 1,3,75246,
0.204545,,Surface,2,Image 1,3,75247,
0.242188,,Surface,2,Image 1,3,75248,
0.200282,,Surface,2,Image 1,3,75249,
0.2,,Surface,2,Image 1,3,75250,
0.430233,,Surface,2,Image 1,3,75251,
0.300902,,Surface,2,Image 1,3,75252,
0.227108,,Surface,2,Image 1,3,75253,
0.248322,,Surface,2,Image 1,3,75254,
0.247478,,Surface,2,Image 1,3,75255,
0.258861,,Surface,2,Image 1,3,75256,
0.353909,,Surface,2,Image 1,3,75257,
0.286075,,Surface,2,Image 1,3,75258,
0.317073,,Surface,2,Image 1,3,75259,
0.236339,,Surface,2,Image 1,3,75260,
0.443096,,Surface,2,Image 1,3,75261,
0.211189,,Surface,2,Image 1,3,75262,
0.953917,,Surface,2,Image 1,3,75263,
0.345494,,Surface,2,Image 1,3,75264,
0.893785,,Surface,2,Image 1,3,75265,
0.301508,,Surface,2,Image 1,3,75266,
0.124914,,Surface,2,Image 1,3,75267,
0.217725,,Surface,2,Image 1,3,75268,
0.156767,,Surface,2,Image 1,3,75269,
0.278943,,Surface,2,Image 1,3,75270,
0.186592,,Surface,2,Image 1,3,75271,
0.186652,,Surface,2,Image 1,3,75272,
0.142783,,Surface,2,Image 1,3,75273,
0.195132,,Surface,2,Image 1,4,75274,
0.322375,,Surface,2,Image 1,4,75275,
0.198942,,Surface,2,Image 1,4,75276,
0.142857,,Surface,2,Image 1,4,75277,
0.395522,,Surface,2,Image 1,4,75278,
0.672131,,Surface,2,Image 1,4,75279,
0.318182,,Surface,2,Image 1,4,75280,
0.212735,,Surface,2,Image 1,4,75281,
0.354167,,Surface,2,Image 1,4,75282,
1.57407,,Surface,2,Image 1,4,75283,
0.20179,,Surface,2,Image 1,4,75284,
0.184601,,Surface,2,Image 1,4,75285,
0.450262,,Surface,2,Image 1,4,75286,
0.269318,,Surface,2,Image 1,4,75287,
0.210328,,Surface,2,Image 1,4,75288,
0.186613,,Surface,2,Image 1,4,75289,
0.241148,,Surface,2,Image 1,4,75290,
0.16848,,Surface,2,Image 1,4,75291,
0.270767,,Surface,2,Image 1,4,75292,
0.315254,,Surface,2,Image 1,4,75293,
0.273963,,Surface,2,Image 1,4,75294,
0.455738,,Surface,2,Image 1,4,75295,
0.424171,,Surface,2,Image 1,4,75296,
0.237072,,Surface,2,Image 1,4,75297,
0.327869,,Surface,2,Image 1,4,75298,
0.795349,,Surface,2,Image 1,4,75299,
0.770035,,Surface,2,Image 1,4,75300,
0.259657,,Surface,2,Image 1,4,75301,
0.227806,,Surface,2,Image 1,4,75302,
0.134811,,Surface,2,Image 1,4,75303,
0.212568,,Surface,2,Image 1,4,75304,
0.197259,,Surface,2,Image 1,4,75305,
0.191863,,Surface,2,Image 1,4,75306,
0.239611,,Surface,2,Image 1,4,75307,
0.187253,,Surface,2,Image 1,4,75308,
0.149843,,Surface,2,Image 1,4,75309,
0.511628,,Surface,2,Image 1,5,75310,
1.84556,,Surface,2,Image 1,5,75311,
0.21418,,Surface,2,Image 1,5,75312,
0.286145,,Surface,2,Image 1,5,75313,
0.669421,,Surface,2,Image 1,5,75314,
0.206429,,Surface,2,Image 1,5,75315,
0.276839,,Surface,2,Image 1,5,75316,
0.188042,,Surface,2,Image 1,5,75317,
0.0544554,,Surface,2,Image 1,5,75318,
0.214673,,Surface,2,Image 1,5,75319,
0.204918,,Surface,2,Image 1,5,75320,
0.20109,,Surface,2,Image 1,5,75321,
0.350711,,Surface,2,Image 1,5,75322,
0.325219,,Surface,2,Image 1,5,75323,
0.212982,,Surface,2,Image 1,5,75324,
0.281946,,Surface,2,Image 1,5,75325,
0.184211,,Surface,2,Image 1,5,75326,
0.318324,,Surface,2,Image 1,5,75327,
0.345423,,Surface,2,Image 1,5,75328,
0.371648,,Surface,2,Image 1,5,75329,
0.427767,,Surface,2,Image 1,5,75330,
0.488479,,Surface,2,Image 1,5,75331,
0.268012,,Surface,2,Image 1,5,75332,
0.218359,,Surface,2,Image 1,5,75333,
0.972093,,Surface,2,Image 1,5,75334,
0.642857,,Surface,2,Image 1,5,75335,
0.448802,,Surface,2,Image 1,5,75336,
0.269616,,Surface,2,Image 1,5,75337,
0.139175,,Surface,2,Image 1,5,75338,
0.16511,,Surface,2,Image 1,5,75339,
0.151823,,Surface,2,Image 1,5,75340,
0.185387,,Surface,2,Image 1,5,75341,
0.193963,,Surface,2,Image 1,5,75342,
0.239752,,Surface,2,Image 1,5,75343,
0.16506,,Surface,2,Image 1,5,75344,
1.93728,,Surface,2,Image 1,6,75345,
0.429119,,Surface,2,Image 1,6,75346,
0.216935,,Surface,2,Image 1,6,75347,
0.283721,,Surface,2,Image 1,6,75348,
0.216363,,Surface,2,Image 1,6,75349,
0.2421,,Surface,2,Image 1,6,75350,
0.160622,,Surface,2,Image 1,6,75351,
0.193069,,Surface,2,Image 1,6,75352,
0.243498,,Surface,2,Image 1,6,75353,
0.0742574,,Surface,2,Image 1,6,75354,
0.192736,,Surface,2,Image 1,6,75355,
0.291667,,Surface,2,Image 1,6,75356,
0.392473,,Surface,2,Image 1,6,75357,
0.211395,,Surface,2,Image 1,6,75358,
0.237109,,Surface,2,Image 1,6,75359,
0.274118,,Surface,2,Image 1,6,75360,
0.234786,,Surface,2,Image 1,6,75361,
0.310433,,Surface,2,Image 1,6,75362,
0.328904,,Surface,2,Image 1,6,75363,
0.354478,,Surface,2,Image 1,6,75364,
0.456763,,Surface,2,Image 1,6,75365,
0.528506,,Surface,2,Image 1,6,75366,
0.302013,,Surface,2,Image 1,6,75367,
0.216163,,Surface,2,Image 1,6,75368,
1.03791,,Surface,2,Image 1,6,75369,
0.455466,,Surface,2,Image 1,6,75370,
0.513221,,Surface,2,Image 1,6,75371,
0.269625,,Surface,2,Image 1,6,75372,
0.147179,,Surface,2,Image 1,6,75373,
0.188736,,Surface,2,Image 1,6,75374,
0.185131,,Surface,2,Image 1,6,75375,
0.20603,,Surface,2,Image 1,6,75376,
0.246298,,Surface,2,Image 1,6,75377,
0.232723,,Surface,2,Image 1,6,75378,
0.185243,,Surface,2,Image 1,6,75379,
0.18109,,Surface,2,Image 1,7,75380,
0.240781,,Surface,2,Image 1,7,75381,
0.213421,,Surface,2,Image 1,7,75382,
0.115789,,Surface,2,Image 1,7,75383,
0.236209,,Surface,2,Image 1,7,75384,
0.37785,,Surface,2,Image 1,7,75385,
1.74532,,Surface,2,Image 1,7,75386,
0.37037,,Surface,2,Image 1,7,75387,
0.19521,,Surface,2,Image 1,7,75388,
0.205657,,Surface,2,Image 1,7,75389,
0.395722,,Surface,2,Image 1,7,75390,
