
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
0.280478,,Surface,1,Image 1,1,75172,
0.244728,,Surface,1,Image 1,1,75173,
0.187129,,Surface,1,Image 1,1,75174,
0.326446,,Surface,1,Image 1,1,75175,
0.207893,,Surface,1,Image 1,1,75176,
0.358025,,Surface,1,Image 1,1,75177,
0.302083,,Surface,1,Image 1,1,75178,
0.289655,,Surface,1,Image 1,1,75179,
0.187431,,Surface,1,Image 1,1,75180,
0.172965,,Surface,1,Image 1,1,75181,
0.154639,,Surface,1,Image 1,1,75182,
0.239468,,Surface,1,Image 1,1,75183,
0.522753,,Surface,1,Image 1,1,75184,
0.2084,,Surface,1,Image 1,1,75185,
0.204932,,Surface,1,Image 1,1,75186,
0.218278,,Surface,1,Image 1,1,75187,
0.189634,,Surface,1,Image 1,1,75188,
0.195885,,Surface,1,Image 1,1,75189,
0.422182,,Surface,1,Image 1,1,75190,
0.228685,,Surface,1,Image 1,1,75191,
0.281179,,Surface,1,Image 1,1,75192,
0.430935,,Surface,1,Image 1,1,75193,
0.251012,,Surface,1,Image 1,1,75194,
0.162996,,Surface,1,Image 1,1,75195,
0.170388,,Surface,1,Image 1,1,75196,
0.160819,,Surface,1,Image 1,1,75197,
0.349523,,Surface,1,Image 1,1,75198,
0.174534,,Surface,1,Image 1,1,75199,
0.20227,,Surface,1,Image 1,1,75200,
0.14832,,Surface,1,Image 1,1,75201,
0.313754,,Surface,1,Image 1,1,75202,
0.162092,,Surface,1,Image 1,1,75203,
0.318635,,Surface,1,Image 1,1,75204,
0.191557,,Surface,1,Image 1,1,75205,
0.323232,,Surface,1,Image 1,2,75206,
0.328244,,Surface,1,Image 1,2,75207,
0.278302,,Surface,1,Image 1,2,75208,
0.183618,,Surface,1,Image 1,2,75209,
0.335695,,Surface,1,Image 1,2,75210,
0.31427,,Surface,1,Image 1,2,75211,
0.169691,,Surface,1,Image 1,2,75212,
0.158416,,Surface,1,Image 1,2,75213,
0.232361,,Surface,1,Image 1,2,75214,
0.181643,,Surface,1,Image 1,2,75215,
0.221053,,Surface,1,Image 1,2,75216,
0.196438,,Surface,1,Image 1,2,75217,
0.182292,,Surface,1,Image 1,2,75218,
0.464299,,Surface,1,Image 1,2,75219,
0.226061,,Surface,1,Image 1,2,75220,
0.201465,,Surface,1,Image 1,2,75221,
0.233881,,Surface,1,Image 1,2,75222,
0.189212,,Surface,1,Image 1,2,75223,
0.496233,,Surface,1,Image 1,2,75224,
0.235569,,Surface,1,Image 1,2,75225,
0.235981,,Surface,1,Image 1,2,75226,
0.261299,,Surface,1,Image 1,2,75227,
0.301887,,Surface,1,Image 1,2,75228,
0.169591,,Surface,1,Image 1,2,75229,
0.252252,,Surface,1,Image 1,2,75230,
0.233256,,Surface,1,Image 1,2,75231,
0.358183,,Surface,1,Image 1,2,75232,
0.157184,,Surface,1,Image 1,2,75233,
0.212522,,Surface,1,Image 1,2,75234,
0.362456,,Surface,1,Image 1,2,75235,
0.31981,,Surface,1,Image 1,2,75236,
0.153846,,Surface,1,Image 1,2,75237,
0.360772,,Surface,1,Image 1,2,75238,
0.177181,,Surface,1,Image 1,2,75239,
0.344828,,Surface,1,Image 1,3,75240,
0.225296,,Surface,1,Image 1,3,75241,
0.190955,,Surface,1,Image 1,3,75242,
0.178962,,Surface,1,Image 1,3,75243,
0.355126,,Surface,1,Image 1,3,75244,
0.279873,,Surface,1,Image 1,3,75245,
0.160521,,Surface,1,Image 1,3,75246,
0.222727,,Surface,1,Image 1,3,75247,
0.231179,,Surface,1,Image 1,3,75248,
0.173484,,Surface,1,Image 1,3,75249,
0.267751,,Surface,1,Image 1,3,75250,
0.226744,,Surface,1,Image 1,3,75251,
0.59429,,Surface,1,Image 1,3,75252,
0.200484,,Surface,1,Image 1,3,75253,
0.216595,,Surface,1,Image 1,3,75254,
0.158141,,Surface,1,Image 1,3,75255,
0.246203,,Surface,1,Image 1,3,75256,
0.181893,,Surface,1,Image 1,3,75257,
0.276696,,Surface,1,Image 1,3,75258,
0.330377,,Surface,1,Image 1,3,75259,
0.234973,,Surface,1,Image 1,3,75260,
0.208368,,Surface,1,Image 1,3,75261,
0.344755,,Surface,1,Image 1,3,75262,
0.24424,,Surface,1,Image 1,3,75263,
0.100858,,Surface,1,Image 1,3,75264,
0.160452,,Surface,1,Image 1,3,75265,
0.41541,,Surface,1,Image 1,3,75266,
0.163171,,Surface,1,Image 1,3,75267,
0.200886,,Surface,1,Image 1,3,75268,
0.214329,,Surface,1,Image 1,3,75269,
0.348096,,Surface,1,Image 1,3,75270,
0.296089,,Surface,1,Image 1,3,75271,
0.166034,,Surface,1,Image 1,3,75272,
0.168791,,Surface,1,Image 1,3,75273,
0.26572,,Surface,1,Image 1,4,75274,
0.249735,,Surface,1,Image 1,4,75275,
0.173545,,Surface,1,Image 1,4,75276,
0.160714,,Surface,1,Image 1,4,75277,
0.119403,,Surface,1,Image 1,4,75278,
0.196721,,Surface,1,Image 1,4,75279,
0.313131,,Surface,1,Image 1,4,75280,
0.164978,,Surface,1,Image 1,4,75281,
0.354167,,Surface,1,Image 1,4,75282,
0.403704,,Surface,1,Image 1,4,75283,
0.208131,,Surface,1,Image 1,4,75284,
0.172645,,Surface,1,Image 1,4,75285,
0.193717,,Surface,1,Image 1,4,75286,
0.4875,,Surface,1,Image 1,4,75287,
0.249597,,Surface,1,Image 1,4,75288,
0.201623,,Surface,1,Image 1,4,75289,
0.195971,,Surface,1,Image 1,4,75290,
0.20007,,Surface,1,Image 1,4,75291,
0.251744,,Surface,1,Image 1,4,75292,
0.24322,,Surface,1,Image 1,4,75293,
0.232485,,Surface,1,Image 1,4,75294,
0.243033,,Surface,1,Image 1,4,75295,
0.308057,,Surface,1,Image 1,4,75296,
0.427804,,Surface,1,Image 1,4,75297,
0.195355,,Surface,1,Image 1,4,75298,
0.344186,,Surface,1,Image 1,4,75299,
0.232288,,Surface,1,Image 1,4,75300,
0.133047,,Surface,1,Image 1,4,75301,
0.362647,,Surface,1,Image 1,4,75302,
0.145199,,Surface,1,Image 1,4,75303,
0.203548,,Surface,1,Image 1,4,75304,
0.25447,,Surface,1,Image 1,4,75305,
