
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
0,,Surface,3,Image 1,3,75259,
0,,Surface,3,Image 1,3,75260,
26,,Surface,3,Image 1,3,75261,
30,,Surface,3,Image 1,3,75262,
42,,Surface,3,Image 1,3,75263,
39,,Surface,3,Image 1,3,75264,
31,,Surface,3,Image 1,3,75265,
29,,Surface,3,Image 1,3,75266,
30,,Surface,3,Image 1,3,75267,
26,,Surface,3,Image 1,3,75268,
33,,Surface,3,Image 1,3,75269,
0,,Surface,3,Image 1,3,75270,
20,,Surface,3,Image 1,3,75271,
32,,Surface,3,Image 1,3,75272,
0,,Surface,3,Image 1,3,75273,
33,,Surface,3,Image 1,4,75274,
33,,Surface,3,Image 1,4,75275,
38,,Surface,3,Image 1,4,75276,
42,,Surface,3,Image 1,4,75277,
41,,Surface,3,Image 1,4,75278,
33,,Surface,3,Image 1,4,75279,
35,,Surface,3,Image 1,4,75280,
32,,Surface,3,Image 1,4,75281,
32,,Surface,3,Image 1,4,75282,
40,,Surface,3,Image 1,4,75283,
0,,Surface,3,Image 1,4,75284,
4,,Surface,3,Image 1,4,75285,
27,,Surface,3,Image 1,4,75286,
27,,Surface,3,Image 1,4,75287,
32,,Surface,3,Image 1,4,75288,
0,,Surface,3,Image 1,4,75289,
26,,Surface,3,Image 1,4,75290,
27,,Surface,3,Image 1,4,75291,
30,,Surface,3,Image 1,4,75292,
34,,Surface,3,Image 1,4,75293,
24,,Surface,3,Image 1,4,75294,
27,,Surface,3,Image 1,4,75295,
0,,Surface,3,Image 1,4,75296,
27,,Surface,3,Image 1,4,75297,
0,,Surface,3,Image 1,4,75298,
40,,Surface,3,Image 1,4,75299,
25,,Surface,3,Image 1,4,75300,
32,,Surface,3,Image 1,4,75301,
33,,Surface,3,Image 1,4,75302,
26,,Surface,3,Image 1,4,75303,
24,,Surface,3,Image 1,4,75304,
22,,Surface,3,Image 1,4,75305,
21,,Surface,3,Image 1,4,75306,
32,,Surface,3,Image 1,4,75307,
30,,Surface,3,Image 1,4,75308,
0,,Surface,3,Image 1,4,75309,
38,,Surface,3,Image 1,5,75310,
39,,Surface,3,Image 1,5,75311,
31,,Surface,3,Image 1,5,75312,
22,,Surface,3,Image 1,5,75313,
44,,Surface,3,Image 1,5,75314,
28,,Surface,3,Image 1,5,75315,
33,,Surface,3,Image 1,5,75316,
35,,Surface,3,Image 1,5,75317,
43,,Surface,3,Image 1,5,75318,
0,,Surface,3,Image 1,5,75319,
6,,Surface,3,Image 1,5,75320,
31,,Surface,3,Image 1,5,75321,
30,,Surface,3,Image 1,5,75322,
12,,Surface,3,Image 1,5,75323,
0,,Surface,3,Image 1,5,75324,
29,,Surface,3,Image 1,5,75325,
22,,Surface,3,Image 1,5,75326,
27,,Surface,3,Image 1,5,75327,
34,,Surface,3,Image 1,5,75328,
27,,Surface,3,Image 1,5,75329,
27,,Surface,3,Image 1,5,75330,
0,,Surface,3,Image 1,5,75331,
29,,Surface,3,Image 1,5,75332,
26,,Surface,3,Image 1,5,75333,
43,,Surface,3,Image 1,5,75334,
33,,Surface,3,Image 1,5,75335,
41,,Surface,3,Image 1,5,75336,
28,,Surface,3,Image 1,5,75337,
24,,Surface,3,Image 1,5,75338,
14,,Surface,3,Image 1,5,75339,
32,,Surface,3,Image 1,5,75340,
19,,Surface,3,Image 1,5,75341,
32,,Surface,3,Image 1,5,75342,
0,,Surface,3,Image 1,5,75343,
33,,Surface,3,Image 1,5,75344,
32,,Surface,3,Image 1,6,75345,
39,,Surface,3,Image 1,6,75346,
30,,Surface,3,Image 1,6,75347,
40,,Surface,3,Image 1,6,75348,
22,,Surface,3,Image 1,6,75349,
26,,Surface,3,Image 1,6,75350,
29,,Surface,3,Image 1,6,75351,
37,,Surface,3,Image 1,6,75352,
0,,Surface,3,Image 1,6,75353,
0,,Surface,3,Image 1,6,75354,
8,,Surface,3,Image 1,6,75355,
27,,Surface,3,Image 1,6,75356,
27,,Surface,3,Image 1,6,75357,
33,,Surface,3,Image 1,6,75358,
34,,Surface,3,Image 1,6,75359,
32,,Surface,3,Image 1,6,75360,
30,,Surface,3,Image 1,6,75361,
26,,Surface,3,Image 1,6,75362,
31,,Surface,3,Image 1,6,75363,
31,,Surface,3,Image 1,6,75364,
0,,Surface,3,Image 1,6,75365,
28,,Surface,3,Image 1,6,75366,
0,,Surface,3,Image 1,6,75367,
21,,Surface,3,Image 1,6,75368,
40,,Surface,3,Image 1,6,75369,
36,,Surface,3,Image 1,6,75370,
33,,Surface,3,Image 1,6,75371,
29,,Surface,3,Image 1,6,75372,
29,,Surface,3,Image 1,6,75373,
24,,Surface,3,Image 1,6,75374,
27,,Surface,3,Image 1,6,75375,
19,,Surface,3,Image 1,6,75376,
26,,Surface,3,Image 1,6,75377,
30,,Surface,3,Image 1,6,75378,
0,,Surface,3,Image 1,6,75379,
29,,Surface,3,Image 1,7,75380,
34,,Surface,3,Image 1,7,75381,
36,,Surface,3,Image 1,7,75382,
44,,Surface,3,Image 1,7,75383,
34,,Surface,3,Image 1,7,75384,
36,,Surface,3,Image 1,7,75385,
44,,Surface,3,Image 1,7,75386,
0,,Surface,3,Image 1,7,75387,
0,,Surface,3,Image 1,7,75388,
9,,Surface,3,Image 1,7,75389,
22,,Surface,3,Image 1,7,75390,
23,,Surface,3,Image 1,7,75391,
32,,Surface,3,Image 1,7,75392,
0,,Surface,3,Image 1,7,75393,
25,,Surface,3,Image 1,7,75394,
29,,Surface,3,Image 1,7,75395,
30,,Surface,3,Image 1,7,75396,
30,,Surface,3,Image 1,7,75397,
30,,Surface,3,Image 1,7,75398,
0,,Surface,3,Image 1,7,75399,
0,,Surface,3,Image 1,7,75400,
28,,Surface,3,Image 1,7,75401,
0,,Surface,3,Image 1,7,75402,
46,,Surface,3,Image 1,7,75403,
28,,Surface,3,Image 1,7,75404,
41,,Surface,3,Image 1,7,75405,
26,,Surface,3,Image 1,7,75406,
23,,Surface,3,Image 1,7,75407,
35,,Surface,3,Image 1,7,75408,
13,,Surface,3,Image 1,7,75409,
12,,Surface,3,Image 1,7,75410,
33,,Surface,3,Image 1,7,75411,
0,,Surface,3,Image 1,7,75412,
0,,Surface,3,Image 1,7,75413,
27,,Surface,3,Image 1,8,75414,
28,,Surface,3,Image 1,8,75415,
36,,Surface,3,Image 1,8,75416,
39,,Surface,3,Image 1,8,75417,
31,,Surface,3,Image 1,8,75418,
37,,Surface,3,Image 1,8,75419,
23,,Surface,3,Image 1,8,75420,
36,,Surface,3,Image 1,8,75421,
0,,Surface,3,Image 1,8,75422,
6,,Surface,3,Image 1,8,75423,
25,,Surface,3,Image 1,8,75424,
34,,Surface,3,Image 1,8,75425,
29,,Surface,3,Image 1,8,75426,
0,,Surface,3,Image 1,8,75427,
25,,Surface,3,Image 1,8,75428,
27,,Surface,3,Image 1,8,75429,
25,,Surface,3,Image 1,8,75430,
30,,Surface,3,Image 1,8,75431,
31,,Surface,3,Image 1,8,75432,
20,,Surface,3,Image 1,8,75433,
0,,Surface,3,Image 1,8,75434,
0,,Surface,3,Image 1,8,75435,
0,,Surface,3,Image 1,8,75436,
25,,Surface,3,Image 1,8,75437,
33,,Surface,3,Image 1,8,75438,
34,,Surface,3,Image 1,8,75439,
32,,Surface,3,Image 1,8,75440,
27,,Surface,3,Image 1,8,75441,
22,,Surface,3,Image 1,8,75442,
33,,Surface,3,Image 1,8,75443,
13,,Surface,3,Image 1,8,75444,
26,,Surface,3,Image 1,8,75445,
35,,Surface,3,Image 1,8,75446,
0,,Surface,3,Image 1,8,75447,
26,,Surface,3,Image 1,9,75448,
36,,Surface,3,Image 1,9,75449,
32,,Surface,3,Image 1,9,75450,
44,,Surface,3,Image 1,9,75451,
40,,Surface,3,Image 1,9,75452,
31,,Surface,3,Image 1,9,75453,
35,,Surface,3,Image 1,9,75454,
37,,Surface,3,Image 1,9,75455,
0,,Surface,3,Image 1,9,75456,
11,,Surface,3,Image 1,9,75457,
35,,Surface,3,Image 1,9,75458,
24,,Surface,3,Image 1,9,75459,
31,,Surface,3,Image 1,9,75460,
0,,Surface,3,Image 1,9,75461,
25,,Surface,3,Image 1,9,75462,
32,,Surface,3,Image 1,9,75463,
22,,Surface,3,Image 1,9,75464,
29,,Surface,3,Image 1,9,75465,
24,,Surface,3,Image 1,9,75466,
0,,Surface,3,Image 1,9,75467,
0,,Surface,3,Image 1,9,75468,
26,,Surface,3,Image 1,9,75469,
0,,Surface,3,Image 1,9,75470,
41,,Surface,3,Image 1,9,75471,
38,,Surface,3,Image 1,9,75472,
25,,Surface,3,Image 1,9,75473,
28,,Surface,3,Image 1,9,75474,
20,,Surface,3,Image 1,9,75475,
24,,Surface,3,Image 1,9,75476,
33,,Surface,3,Image 1,9,75477,
12,,Surface,3,Image 1,9,75478,
29,,Surface,3,Image 1,9,75479,
29,,Surface,3,Image 1,9,75480,
0,,Surface,3,Image 1,9,75481,
37,,Surface,3,Image 1,10,75482,
35,,Surface,3,Image 1,10,75483,
29,,Surface,3,Image 1,10,75484,
27,,Surface,3,Image 1,10,75485,
26,,Surface,3,Image 1,10,75486,
33,,Surface,3,Image 1,10,75487,
44,,Surface,3,Image 1,10,75488,
37,,Surface,3,Image 1,10,75489,
0,,Surface,3,Image 1,10,75490,
13,,Surface,3,Image 1,10,75491,
29,,Surface,3,Image 1,10,75492,
34,,Surface,3,Image 1,10,75493,
18,,Surface,3,Image 1,10,75494,
0,,Surface,3,Image 1,10,75495,
30,,Surface,3,Image 1,10,75496,
37,,Surface,3,Image 1,10,75497,
24,,Surface,3,Image 1,10,75498,
29,,Surface,3,Image 1,10,75499,
29,,Surface,3,Image 1,10,75500,
0,,Surface,3,Image 1,10,75501,
0,,Surface,3,Image 1,10,75502,
23,,Surface,3,Image 1,10,75503,
30,,Surface,3,Image 1,10,75504,
38,,Surface,3,Image 1,10,75505,
26,,Surface,3,Image 1,10,75506,
37,,Surface,3,Image 1,10,75507,
24,,Surface,3,Image 1,10,75508,
21,,Surface,3,Image 1,10,75509,
33,,Surface,3,Image 1,10,75510,
31,,Surface,3,Image 1,10,75511,
9,,Surface,3,Image 1,10,75512,
27,,Surface,3,Image 1,10,75513,
29,,Surface,3,Image 1,10,75514,
0,,Surface,3,Image 1,10,75515,
23,,Surface,3,Image 1,11,75516,
25,,Surface,3,Image 1,11,75517,
31,,Surface,3,Image 1,11,75518,
41,,Surface,3,Image 1,11,75519,
32,,Surface,3,Image 1,11,75520,
33,,Surface,3,Image 1,11,75521,
36,,Surface,3,Image 1,11,75522,
33,,Surface,3,Image 1,11,75523,
0,,Surface,3,Image 1,11,75524,
10,,Surface,3,Image 1,11,75525,
31,,Surface,3,Image 1,11,75526,
22,,Surface,3,Image 1,11,75527,
30,,Surface,3,Image 1,11,75528,
0,,Surface,3,Image 1,11,75529,
31,,Surface,3,Image 1,11,75530,
33,,Surface,3,Image 1,11,75531,
20,,Surface,3,Image 1,11,75532,
33,,Surface,3,Image 1,11,75533,
31,,Surface,3,Image 1,11,75534,
0,,Surface,3,Image 1,11,75535,
32,,Surface,3,Image 1,11,75536,
0,,Surface,3,Image 1,11,75537,
26,,Surface,3,Image 1,11,75538,
35,,Surface,3,Image 1,11,75539,
27,,Surface,3,Image 1,11,75540,
37,,Surface,3,Image 1,11,75541,
32,,Surface,3,Image 1,11,75542,
27,,Surface,3,Image 1,11,75543,
29,,Surface,3,Image 1,11,75544,
31,,Surface,3,Image 1,11,75545,
11,,Surface,3,Image 1,11,75546,
35,,Surface,3,Image 1,11,75547,
44,,Surface,3,Image 1,11,75548,
28,,Surface,3,Image 1,11,75549,
0,,Surface,3,Image 1,11,75550,
30,,Surface,3,Image 1,12,75551,
31,,Surface,3,Image 1,12,75552,
35,,Surface,3,Image 1,12,75553,
44,,Surface,3,Image 1,12,75554,
32,,Surface,3,Image 1,12,75555,
0,,Surface,3,Image 1,12,75556,
34,,Surface,3,Image 1,12,75557,
30,,Surface,3,Image 1,12,75558,
0,,Surface,3,Image 1,12,75559,
10,,Surface,3,Image 1,12,75560,
3,,Surface,3,Image 1,12,75561,
31,,Surface,3,Image 1,12,75562,
32,,Surface,3,Image 1,12,75563,
0,,Surface,3,Image 1,12,75564,
27,,Surface,3,Image 1,12,75565,
20,,Surface,3,Image 1,12,75566,
14,,Surface,3,Image 1,12,75567,
26,,Surface,3,Image 1,12,75568,
26,,Surface,3,Image 1,12,75569,
27,,Surface,3,Image 1,12,75570,
0,,Surface,3,Image 1,12,75571,
0,,Surface,3,Image 1,12,75572,
0,,Surface,3,Image 1,12,75573,
35,,Surface,3,Image 1,12,75574,
35,,Surface,3,Image 1,12,75575,
41,,Surface,3,Image 1,12,75576,
32,,Surface,3,Image 1,12,75577,
18,,Surface,3,Image 1,12,75578,
28,,Surface,3,Image 1,12,75579,
28,,Surface,3,Image 1,12,75580,
10,,Surface,3,Image 1,12,75581,
22,,Surface,3,Image 1,12,75582,
37,,Surface,3,Image 1,12,75583,
34,,Surface,3,Image 1,12,75584,
0,,Surface,3,Image 1,12,75585,
34,,Surface,3,Image 1,13,75586,
26,,Surface,3,Image 1,13,75587,
27,,Surface,3,Image 1,13,75588,
37,,Surface,3,Image 1,13,75589,
30,,Surface,3,Image 1,13,75590,
43,,Surface,3,Image 1,13,75591,
35,,Surface,3,Image 1,13,75592,
34,,Surface,3,Image 1,13,75593,
0,,Surface,3,Image 1,13,75594,
11,,Surface,3,Image 1,13,75595,
34,,Surface,3,Image 1,13,75596,
0,,Surface,3,Image 1,13,75597,
21,,Surface,3,Image 1,13,75598,
0,,Surface,3,Image 1,13,75599,
29,,Surface,3,Image 1,13,75600,
29,,Surface,3,Image 1,13,75601,
34,,Surface,3,Image 1,13,75602,
20,,Surface,3,Image 1,13,75603,
28,,Surface,3,Image 1,13,75604,
19,,Surface,3,Image 1,13,75605,
0,,Surface,3,Image 1,13,75606,
0,,Surface,3,Image 1,13,75607,
0,,Surface,3,Image 1,13,75608,
48,,Surface,3,Image 1,13,75609,
36,,Surface,3,Image 1,13,75610,
11,,Surface,3,Image 1,13,75611,
22,,Surface,3,Image 1,13,75612,
24,,Surface,3,Image 1,13,75613,
15,,Surface,3,Image 1,13,75614,
11,,Surface,3,Image 1,13,75615,
32,,Surface,3,Image 1,13,75616,
0,,Surface,3,Image 1,13,75617,
25,,Surface,3,Image 1,13,75618,
0,,Surface,3,Image 1,13,75619,
40,,Surface,3,Image 1,13,75620,
0,,Surface,3,Image 1,14,75621,
33,,Surface,3,Image 1,14,75622,
41,,Surface,3,Image 1,14,75623,
24,,Surface,3,Image 1,14,75624,
37,,Surface,3,Image 1,14,75625,
0,,Surface,3,Image 1,14,75626,
28,,Surface,3,Image 1,14,75627,
36,,Surface,3,Image 1,14,75628,
5,,Surface,3,Image 1,14,75629,
10,,Surface,3,Image 1,14,75630,
22,,Surface,3,Image 1,14,75631,
26,,Surface,3,Image 1,14,75632,
0,,Surface,3,Image 1,14,75633,
30,,Surface,3,Image 1,14,75634,
25,,Surface,3,Image 1,14,75635,
17,,Surface,3,Image 1,14,75636,
35,,Surface,3,Image 1,14,75637,
27,,Surface,3,Image 1,14,75638,
27,,Surface,3,Image 1,14,75639,
0,,Surface,3,Image 1,14,75640,
26,,Surface,3,Image 1,14,75641,
0,,Surface,3,Image 1,14,75642,
22,,Surface,3,Image 1,14,75643,
8,,Surface,3,Image 1,14,75644,
44,,Surface,3,Image 1,14,75645,
31,,Surface,3,Image 1,14,75646,
33,,Surface,3,Image 1,14,75647,
22,,Surface,3,Image 1,14,75648,
27,,Surface,3,Image 1,14,75649,
10,,Surface,3,Image 1,14,75650,
34,,Surface,3,Image 1,14,75651,
29,,Surface,3,Image 1,14,75652,
0,,Surface,3,Image 1,14,75653,
29,,Surface,3,Image 1,14,75654,
37,,Surface,3,Image 1,14,75655,
25,,Surface,3,Image 1,15,75656,
0,,Surface,3,Image 1,15,75657,
32,,Surface,3,Image 1,15,75658,
37,,Surface,3,Image 1,15,75659,
0,,Surface,3,Image 1,15,75660,
37,,Surface,3,Image 1,15,75661,
32,,Surface,3,Image 1,15,75662,
28,,Surface,3,Image 1,15,75663,
37,,Surface,3,Image 1,15,75664,
8,,Surface,3,Image 1,15,75665,
12,,Surface,3,Image 1,15,75666,
37,,Surface,3,Image 1,15,75667,
25,,Surface,3,Image 1,15,75668,
0,,Surface,3,Image 1,15,75669,
31,,Surface,3,Image 1,15,75670,
35,,Surface,3,Image 1,15,75671,
35,,Surface,3,Image 1,15,75672,
30,,Surface,3,Image 1,15,75673,
17,,Surface,3,Image 1,15,75674,
31,,Surface,3,Image 1,15,75675,
0,,Surface,3,Image 1,15,75676,
0,,Surface,3,Image 1,15,75677,
19,,Surface,3,Image 1,15,75678,
16,,Surface,3,Image 1,15,75679,
41,,Surface,3,Image 1,15,75680,
6,,Surface,3,Image 1,15,75681,
31,,Surface,3,Image 1,15,75682,
37,,Surface,3,Image 1,15,75683,
18,,Surface,3,Image 1,15,75684,
27,,Surface,3,Image 1,15,75685,
11,,Surface,3,Image 1,15,75686,
28,,Surface,3,Image 1,15,75687,
31,,Surface,3,Image 1,15,75688,
0,,Surface,3,Image 1,15,75689,
31,,Surface,3,Image 1,15,75690,
32,,Surface,3,Image 1,15,75691,
16,,Surface,3,Image 1,16,75692,
0,,Surface,3,Image 1,16,75693,
30,,Surface,3,Image 1,16,75694,
37,,Surface,3,Image 1,16,75695,
31,,Surface,3,Image 1,16,75696,
38,,Surface,3,Image 1,16,75697,
35,,Surface,3,Image 1,16,75698,
37,,Surface,3,Image 1,16,75699,
0,,Surface,3,Image 1,16,75700,
10,,Surface,3,Image 1,16,75701,
22,,Surface,3,Image 1,16,75702,
29,,Surface,3,Image 1,16,75703,
24,,Surface,3,Image 1,16,75704,
0,,Surface,3,Image 1,16,75705,
35,,Surface,3,Image 1,16,75706,
28,,Surface,3,Image 1,16,75707,
16,,Surface,3,Image 1,16,75708,
31,,Surface,3,Image 1,16,75709,
29,,Surface,3,Image 1,16,75710,
0,,Surface,3,Image 1,16,75711,
26,,Surface,3,Image 1,16,75712,
0,,Surface,3,Image 1,16,75713,
0,,Surface,3,Image 1,16,75714,
33,,Surface,3,Image 1,16,75715,
34,,Surface,3,Image 1,16,75716,
8,,Surface,3,Image 1,16,75717,
21,,Surface,3,Image 1,16,75718,
32,,Surface,3,Image 1,16,75719,
27,,Surface,3,Image 1,16,75720,
9,,Surface,3,Image 1,16,75721,
32,,Surface,3,Image 1,16,75722,
28,,Surface,3,Image 1,16,75723,
28,,Surface,3,Image 1,16,75724,
41,,Surface,3,Image 1,16,75725,
0,,Surface,3,Image 1,16,75726,
34,,Surface,3,Image 1,17,75727,
0,,Surface,3,Image 1,17,75728,
36,,Surface,3,Image 1,17,75729,
35,,Surface,3,Image 1,17,75730,
31,,Surface,3,Image 1,17,75731,
0,,Surface,3,Image 1,17,75732,
33,,Surface,3,Image 1,17,75733,
36,,Surface,3,Image 1,17,75734,
0,,Surface,3,Image 1,17,75735,
5,,Surface,3,Image 1,17,75736,
23,,Surface,3,Image 1,17,75737,
39,,Surface,3,Image 1,17,75738,
32,,Surface,3,Image 1,17,75739,
0,,Surface,3,Image 1,17,75740,
20,,Surface,3,Image 1,17,75741,
25,,Surface,3,Image 1,17,75742,
11,,Surface,3,Image 1,17,75743,
29,,Surface,3,Image 1,17,75744,
25,,Surface,3,Image 1,17,75745,
21,,Surface,3,Image 1,17,75746,
0,,Surface,3,Image 1,17,75747,
0,,Surface,3,Image 1,17,75748,
0,,Surface,3,Image 1,17,75749,
41,,Surface,3,Image 1,17,75750,
7,,Surface,3,Image 1,17,75751,
39,,Surface,3,Image 1,17,75752,
20,,Surface,3,Image 1,17,75753,
28,,Surface,3,Image 1,17,75754,
24,,Surface,3,Image 1,17,75755,
34,,Surface,3,Image 1,17,75756,
10,,Surface,3,Image 1,17,75757,
28,,Surface,3,Image 1,17,75758,
0,,Surface,3,Image 1,17,75759,
33,,Surface,3,Image 1,17,75760,
40,,Surface,3,Image 1,17,75761,
32,,Surface,3,Image 1,18,75762,
0,,Surface,3,Image 1,18,75763,
31,,Surface,3,Image 1,18,75764,
32,,Surface,3,Image 1,18,75765,
28,,Surface,3,Image 1,18,75766,
0,,Surface,3,Image 1,18,75767,
35,,Surface,3,Image 1,18,75768,
39,,Surface,3,Image 1,18,75769,
0,,Surface,3,Image 1,18,75770,
3,,Surface,3,Image 1,18,75771,
15,,Surface,3,Image 1,18,75772,
31,,Surface,3,Image 1,18,75773,
31,,Surface,3,Image 1,18,75774,
0,,Surface,3,Image 1,18,75775,
27,,Surface,3,Image 1,18,75776,
34,,Surface,3,Image 1,18,75777,
9,,Surface,3,Image 1,18,75778,
18,,Surface,3,Image 1,18,75779,
32,,Surface,3,Image 1,18,75780,
24,,Surface,3,Image 1,18,75781,
0,,Surface,3,Image 1,18,75782,
0,,Surface,3,Image 1,18,75783,
0,,Surface,3,Image 1,18,75784,
42,,Surface,3,Image 1,18,75785,
9,,Surface,3,Image 1,18,75786,
32,,Surface,3,Image 1,18,75787,
26,,Surface,3,Image 1,18,75788,
19,,Surface,3,Image 1,18,75789,
15,,Surface,3,Image 1,18,75790,
35,,Surface,3,Image 1,18,75791,
6,,Surface,3,Image 1,18,75792,
29,,Surface,3,Image 1,18,75793,
38,,Surface,3,Image 1,18,75794,
28,,Surface,3,Image 1,18,75795,
32,,Surface,3,Image 1,18,75796,
38,,Surface,3,Image 1,19,75797,
0,,Surface,3,Image 1,19,75798,
36,,Surface,3,Image 1,19,75799,
31,,Surface,3,Image 1,19,75800,
30,,Surface,3,Image 1,19,75801,
0,,Surface,3,Image 1,19,75802,
36,,Surface,3,Image 1,19,75803,
38,,Surface,3,Image 1,19,75804,
0,,Surface,3,Image 1,19,75805,
12,,Surface,3,Image 1,19,75806,
26,,Surface,3,Image 1,19,75807,
35,,Surface,3,Image 1,19,75808,
32,,Surface,3,Image 1,19,75809,
0,,Surface,3,Image 1,19,75810,
30,,Surface,3,Image 1,19,75811,
23,,Surface,3,Image 1,19,75812,
31,,Surface,3,Image 1,19,75813,
26,,Surface,3,Image 1,19,75814,
30,,Surface,3,Image 1,19,75815,
0,,Surface,3,Image 1,19,75816,
24,,Surface,3,Image 1,19,75817,
0,,Surface,3,Image 1,19,75818,
0,,Surface,3,Image 1,19,75819,
7,,Surface,3,Image 1,19,75820,
42,,Surface,3,Image 1,19,75821,
35,,Surface,3,Image 1,19,75822,
27,,Surface,3,Image 1,19,75823,
15,,Surface,3,Image 1,19,75824,
27,,Surface,3,Image 1,19,75825,
29,,Surface,3,Image 1,19,75826,
7,,Surface,3,Image 1,19,75827,
26,,Surface,3,Image 1,19,75828,
33,,Surface,3,Image 1,19,75829,
0,,Surface,3,Image 1,19,75830,
47,,Surface,3,Image 1,19,75831,
31,,Surface,3,Image 1,20,75832,
38,,Surface,3,Image 1,20,75833,
23,,Surface,3,Image 1,20,75834,
32,,Surface,3,Image 1,20,75835,
35,,Surface,3,Image 1,20,75836,
41,,Surface,3,Image 1,20,75837,
36,,Surface,3,Image 1,20,75838,
40,,Surface,3,Image 1,20,75839,
32,,Surface,3,Image 1,20,75840,
0,,Surface,3,Image 1,20,75841,
5,,Surface,3,Image 1,20,75842,
33,,Surface,3,Image 1,20,75843,
28,,Surface,3,Image 1,20,75844,
18,,Surface,3,Image 1,20,75845,
0,,Surface,3,Image 1,20,75846,
25,,Surface,3,Image 1,20,75847,
21,,Surface,3,Image 1,20,75848,
29,,Surface,3,Image 1,20,75849,
28,,Surface,3,Image 1,20,75850,
28,,Surface,3,Image 1,20,75851,
0,,Surface,3,Image 1,20,75852,
28,,Surface,3,Image 1,20,75853,
0,,Surface,3,Image 1,20,75854,
1,,Surface,3,Image 1,20,75855,
41,,Surface,3,Image 1,20,75856,
32,,Surface,3,Image 1,20,75857,
8,,Surface,3,Image 1,20,75858,
34,,Surface,3,Image 1,20,75859,
18,,Surface,3,Image 1,20,75860,
33,,Surface,3,Image 1,20,75861,
7,,Surface,3,Image 1,20,75862,
35,,Surface,3,Image 1,20,75863,
26,,Surface,3,Image 1,20,75864,
42,,Surface,3,Image 1,20,75865,
