
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
5.95525,,Surface,4,Image 1,1,75172,
5.03663,,Surface,4,Image 1,1,75173,
4.08713,,Surface,4,Image 1,1,75174,
3.65702,,Surface,4,Image 1,1,75175,
4.96758,,Surface,4,Image 1,1,75176,
5.41152,,Surface,4,Image 1,1,75177,
5.76389,,Surface,4,Image 1,1,75178,
6.17241,,Surface,4,Image 1,1,75179,
5.1297,,Surface,4,Image 1,1,75180,
9.05378,,Surface,4,Image 1,1,75181,
6.62887,,Surface,4,Image 1,1,75182,
6.01497,,Surface,4,Image 1,1,75183,
7.00602,,Surface,4,Image 1,1,75184,
11.4864,,Surface,4,Image 1,1,75185,
4.38638,,Surface,4,Image 1,1,75186,
3.96035,,Surface,4,Image 1,1,75187,
6.62927,,Surface,4,Image 1,1,75188,
6.80412,,Surface,4,Image 1,1,75189,
5.21574,,Surface,4,Image 1,1,75190,
5.91633,,Surface,4,Image 1,1,75191,
17.5624,,Surface,4,Image 1,1,75192,
7.79856,,Surface,4,Image 1,1,75193,
9.50068,,Surface,4,Image 1,1,75194,
4.837,,Surface,4,Image 1,1,75195,
4.78613,,Surface,4,Image 1,1,75196,
3.69006,,Surface,4,Image 1,1,75197,
5.13877,,Surface,4,Image 1,1,75198,
4.97386,,Surface,4,Image 1,1,75199,
4.59866,,Surface,4,Image 1,1,75200,
5.09733,,Surface,4,Image 1,1,75201,
5.91547,,Surface,4,Image 1,1,75202,
4.91196,,Surface,4,Image 1,1,75203,
6.56902,,Surface,4,Image 1,1,75204,
4.10589,,Surface,4,Image 1,1,75205,
6.74411,,Surface,4,Image 1,2,75206,
5.03435,,Surface,4,Image 1,2,75207,
6.21226,,Surface,4,Image 1,2,75208,
4.46553,,Surface,4,Image 1,2,75209,
6.07635,,Surface,4,Image 1,2,75210,
4.4653,,Surface,4,Image 1,2,75211,
4.23159,,Surface,4,Image 1,2,75212,
3.76238,,Surface,4,Image 1,2,75213,
5.02844,,Surface,4,Image 1,2,75214,
9.04251,,Surface,4,Image 1,2,75215,
6.56316,,Surface,4,Image 1,2,75216,
5.48948,,Surface,4,Image 1,2,75217,
11.0761,,Surface,4,Image 1,2,75218,
6.46623,,Surface,4,Image 1,2,75219,
4.62424,,Surface,4,Image 1,2,75220,
4.06374,,Surface,4,Image 1,2,75221,
6.567,,Surface,4,Image 1,2,75222,
6.8339,,Surface,4,Image 1,2,75223,
5.52888,,Surface,4,Image 1,2,75224,
5.80306,,Surface,4,Image 1,2,75225,
17.0514,,Surface,4,Image 1,2,75226,
5.17373,,Surface,4,Image 1,2,75227,
6.56386,,Surface,4,Image 1,2,75228,
3.69883,,Surface,4,Image 1,2,75229,
4.22072,,Surface,4,Image 1,2,75230,
4.806,,Surface,4,Image 1,2,75231,
4.87918,,Surface,4,Image 1,2,75232,
4.9783,,Surface,4,Image 1,2,75233,
4.27837,,Surface,4,Image 1,2,75234,
4.61157,,Surface,4,Image 1,2,75235,
6.07127,,Surface,4,Image 1,2,75236,
4.66319,,Surface,4,Image 1,2,75237,
6.54313,,Surface,4,Image 1,2,75238,
4.11907,,Surface,4,Image 1,2,75239,
7.23103,,Surface,4,Image 1,3,75240,
5.78656,,Surface,4,Image 1,3,75241,
5.05528,,Surface,4,Image 1,3,75242,
4.5485,,Surface,4,Image 1,3,75243,
5.8646,,Surface,4,Image 1,3,75244,
4.59373,,Surface,4,Image 1,3,75245,
3.94469,,Surface,4,Image 1,3,75246,
3.89545,,Surface,4,Image 1,3,75247,
5.03374,,Surface,4,Image 1,3,75248,
8.7889,,Surface,4,Image 1,3,75249,
5.27263,,Surface,4,Image 1,3,75250,
5.82558,,Surface,4,Image 1,3,75251,
6.47934,,Surface,4,Image 1,3,75252,
10.7229,,Surface,4,Image 1,3,75253,
4.4881,,Surface,4,Image 1,3,75254,
3.86167,,Surface,4,Image 1,3,75255,
6.79051,,Surface,4,Image 1,3,75256,
6.68724,,Surface,4,Image 1,3,75257,
5.0487,,Surface,4,Image 1,3,75258,
17.2661,,Surface,4,Image 1,3,75259,
9.60656,,Surface,4,Image 1,3,75260,
6.36234,,Surface,4,Image 1,3,75261,
7.0042,,Surface,4,Image 1,3,75262,
5.76037,,Surface,4,Image 1,3,75263,
4.98498,,Surface,4,Image 1,3,75264,
4.85989,,Surface,4,Image 1,3,75265,
5.06449,,Surface,4,Image 1,3,75266,
5.00622,,Surface,4,Image 1,3,75267,
4.46233,,Surface,4,Image 1,3,75268,
4.82241,,Surface,4,Image 1,3,75269,
6.46659,,Surface,4,Image 1,3,75270,
5.89311,,Surface,4,Image 1,3,75271,
4.76072,,Surface,4,Image 1,3,75272,
4.16948,,Surface,4,Image 1,3,75273,
6.03205,,Surface,4,Image 1,4,75274,
4.95122,,Surface,4,Image 1,4,75275,
4.47936,,Surface,4,Image 1,4,75276,
4.04911,,Surface,4,Image 1,4,75277,
3.64179,,Surface,4,Image 1,4,75278,
3.04098,,Surface,4,Image 1,4,75279,
6.66162,,Surface,4,Image 1,4,75280,
4.99132,,Surface,4,Image 1,4,75281,
6.20139,,Surface,4,Image 1,4,75282,
5.58889,,Surface,4,Image 1,4,75283,
5.09847,,Surface,4,Image 1,4,75284,
9.14204,,Surface,4,Image 1,4,75285,
6.24084,,Surface,4,Image 1,4,75286,
6.52538,,Surface,4,Image 1,4,75287,
5.5277,,Surface,4,Image 1,4,75288,
10.1018,,Surface,4,Image 1,4,75289,
4.81624,,Surface,4,Image 1,4,75290,
4.02176,,Surface,4,Image 1,4,75291,
7.3012,,Surface,4,Image 1,4,75292,
6.94322,,Surface,4,Image 1,4,75293,
5.66155,,Surface,4,Image 1,4,75294,
5.95082,,Surface,4,Image 1,4,75295,
15.0806,,Surface,4,Image 1,4,75296,
7.45601,,Surface,4,Image 1,4,75297,
9.61066,,Surface,4,Image 1,4,75298,
5.11628,,Surface,4,Image 1,4,75299,
4.86063,,Surface,4,Image 1,4,75300,
5.19099,,Surface,4,Image 1,4,75301,
4.72446,,Surface,4,Image 1,4,75302,
5.03232,,Surface,4,Image 1,4,75303,
4.76819,,Surface,4,Image 1,4,75304,
5.06019,,Surface,4,Image 1,4,75305,
5.42404,,Surface,4,Image 1,4,75306,
5.20292,,Surface,4,Image 1,4,75307,
4.39199,,Surface,4,Image 1,4,75308,
4.181,,Surface,4,Image 1,4,75309,
6.17608,,Surface,4,Image 1,5,75310,
5.40154,,Surface,4,Image 1,5,75311,
5.11374,,Surface,4,Image 1,5,75312,
6.4006,,Surface,4,Image 1,5,75313,
4.33058,,Surface,4,Image 1,5,75314,
6.19636,,Surface,4,Image 1,5,75315,
4.57384,,Surface,4,Image 1,5,75316,
4.15429,,Surface,4,Image 1,5,75317,
3.19802,,Surface,4,Image 1,5,75318,
5.33972,,Surface,4,Image 1,5,75319,
7.92864,,Surface,4,Image 1,5,75320,
5.78311,,Surface,4,Image 1,5,75321,
5.7109,,Surface,4,Image 1,5,75322,
6.41156,,Surface,4,Image 1,5,75323,
10.4901,,Surface,4,Image 1,5,75324,
4.47304,,Surface,4,Image 1,5,75325,
4.27347,,Surface,4,Image 1,5,75326,
7.10819,,Surface,4,Image 1,5,75327,
6.55354,,Surface,4,Image 1,5,75328,
5.36398,,Surface,4,Image 1,5,75329,
5.76137,,Surface,4,Image 1,5,75330,
21.2696,,Surface,4,Image 1,5,75331,
4.50865,,Surface,4,Image 1,5,75332,
7.36718,,Surface,4,Image 1,5,75333,
4.55814,,Surface,4,Image 1,5,75334,
4.18664,,Surface,4,Image 1,5,75335,
4.63834,,Surface,4,Image 1,5,75336,
5.46244,,Surface,4,Image 1,5,75337,
5.29873,,Surface,4,Image 1,5,75338,
4.50829,,Surface,4,Image 1,5,75339,
5.24686,,Surface,4,Image 1,5,75340,
5.75645,,Surface,4,Image 1,5,75341,
4.23365,,Surface,4,Image 1,5,75342,
6.49914,,Surface,4,Image 1,5,75343,
4.20589,,Surface,4,Image 1,5,75344,
6.11498,,Surface,4,Image 1,6,75345,
7.06897,,Surface,4,Image 1,6,75346,
4.6522,,Surface,4,Image 1,6,75347,
7.33488,,Surface,4,Image 1,6,75348,
6.14851,,Surface,4,Image 1,6,75349,
4.77772,,Surface,4,Image 1,6,75350,
4.24041,,Surface,4,Image 1,6,75351,
3.5099,,Surface,4,Image 1,6,75352,
5.42066,,Surface,4,Image 1,6,75353,
64.3416,,Surface,4,Image 1,6,75354,
8.87651,,Surface,4,Image 1,6,75355,
6.47588,,Surface,4,Image 1,6,75356,
6.95699,,Surface,4,Image 1,6,75357,
5.9148,,Surface,4,Image 1,6,75358,
5.19171,,Surface,4,Image 1,6,75359,
4.47353,,Surface,4,Image 1,6,75360,
3.8664,,Surface,4,Image 1,6,75361,
7.62786,,Surface,4,Image 1,6,75362,
6.59551,,Surface,4,Image 1,6,75363,
6.05292,,Surface,4,Image 1,6,75364,
14.9113,,Surface,4,Image 1,6,75365,
6.25718,,Surface,4,Image 1,6,75366,
8.49396,,Surface,4,Image 1,6,75367,
7.8975,,Surface,4,Image 1,6,75368,
4.69194,,Surface,4,Image 1,6,75369,
4.47368,,Surface,4,Image 1,6,75370,
4.47356,,Surface,4,Image 1,6,75371,
5.13225,,Surface,4,Image 1,6,75372,
4.91236,,Surface,4,Image 1,6,75373,
4.90953,,Surface,4,Image 1,6,75374,
4.59448,,Surface,4,Image 1,6,75375,
6.05798,,Surface,4,Image 1,6,75376,
5.24594,,Surface,4,Image 1,6,75377,
4.5948,,Surface,4,Image 1,6,75378,
4.20373,,Surface,4,Image 1,6,75379,
6.35799,,Surface,4,Image 1,7,75380,
4.6231,,Surface,4,Image 1,7,75381,
3.75688,,Surface,4,Image 1,7,75382,
3.00526,,Surface,4,Image 1,7,75383,
5.06082,,Surface,4,Image 1,7,75384,
6.45603,,Surface,4,Image 1,7,75385,
5.16105,,Surface,4,Image 1,7,75386,
23.5206,,Surface,4,Image 1,7,75387,
5.33418,,Surface,4,Image 1,7,75388,
8.035,,Surface,4,Image 1,7,75389,
5.82888,,Surface,4,Image 1,7,75390,
6.05038,,Surface,4,Image 1,7,75391,
5.47849,,Surface,4,Image 1,7,75392,
10.1237,,Surface,4,Image 1,7,75393,
4.36016,,Surface,4,Image 1,7,75394,
