
Time
 ==================== 
Time,Unit,Category,Time,ID,
956.393,s,Surface,9,75471,
956.393,s,Surface,9,75472,
956.393,s,Surface,9,75473,
956.393,s,Surface,9,75474,
956.393,s,Surface,9,75475,
956.393,s,Surface,9,75476,
956.393,s,Surface,9,75477,
956.393,s,Surface,9,75478,
956.393,s,Surface,9,75479,
956.393,s,Surface,9,75480,
956.393,s,Surface,9,75481,
1076.1,s,Surface,10,75482,
1076.1,s,Surface,10,75483,
1076.1,s,Surface,10,75484,
1076.1,s,Surface,10,75485,
1076.1,s,Surface,10,75486,
1076.1,s,Surface,10,75487,
1076.1,s,Surface,10,75488,
1076.1,s,Surface,10,75489,
1076.1,s,Surface,10,75490,
1076.1,s,Surface,10,75491,
1076.1,s,Surface,10,75492,
1076.1,s,Surface,10,75493,
1076.1,s,Surface,10,75494,
1076.1,s,Surface,10,75495,
1076.1,s,Surface,10,75496,
1076.1,s,Surface,10,75497,
1076.1,s,Surface,10,75498,
1076.1,s,Surface,10,75499,
1076.1,s,Surface,10,75500,
1076.1,s,Surface,10,75501,
1076.1,s,Surface,10,75502,
1076.1,s,Surface,10,75503,
1076.1,s,Surface,10,75504,
1076.1,s,Surface,10,75505,
1076.1,s,Surface,10,75506,
1076.1,s,Surface,10,75507,
1076.1,s,Surface,10,75508,
1076.1,s,Surface,10,75509,
1076.1,s,Surface,10,75510,
1076.1,s,Surface,10,75511,
1076.1,s,Surface,10,75512,
1076.1,s,Surface,10,75513,
1076.1,s,Surface,10,75514,
1076.1,s,Surface,10,75515,
1195.82,s,Surface,11,75516,
1195.82,s,Surface,11,75517,
1195.82,s,Surface,11,75518,
1195.82,s,Surface,11,75519,
1195.82,s,Surface,11,75520,
1195.82,s,Surface,11,75521,
1195.82,s,Surface,11,75522,
1195.82,s,Surface,11,75523,
1195.82,s,Surface,11,75524,
1195.82,s,Surface,11,75525,
1195.82,s,Surface,11,75526,
1195.82,s,Surface,11,75527,
1195.82,s,Surface,11,75528,
1195.82,s,Surface,11,75529,
1195.82,s,Surface,11,75530,
1195.82,s,Surface,11,75531,
1195.82,s,Surface,11,75532,
1195.82,s,Surface,11,75533,
1195.82,s,Surface,11,75534,
1195.82,s,Surface,11,75535,
1195.82,s,Surface,11,75536,
1195.82,s,Surface,11,75537,
1195.82,s,Surface,11,75538,
1195.82,s,Surface,11,75539,
1195.82,s,Surface,11,75540,
1195.82,s,Surface,11,75541,
1195.82,s,Surface,11,75542,
1195.82,s,Surface,11,75543,
1195.82,s,Surface,11,75544,
1195.82,s,Surface,11,75545,
1195.82,s,Surface,11,75546,
1195.82,s,Surface,11,75547,
1195.82,s,Surface,11,75548,
1195.82,s,Surface,11,75549,
1195.82,s,Surface,11,75550,
1315.54,s,Surface,12,75551,
1315.54,s,Surface,12,75552,
1315.54,s,Surface,12,75553,
1315.54,s,Surface,12,75554,
1315.54,s,Surface,12,75555,
1315.54,s,Surface,12,75556,
1315.54,s,Surface,12,75557,
1315.54,s,Surface,12,75558,
1315.54,s,Surface,12,75559,
1315.54,s,Surface,12,75560,
1315.54,s,Surface,12,75561,
1315.54,s,Surface,12,75562,
1315.54,s,Surface,12,75563,
1315.54,s,Surface,12,75564,
1315.54,s,Surface,12,75565,
1315.54,s,Surface,12,75566,
1315.54,s,Surface,12,75567,
1315.54,s,Surface,12,75568,
1315.54,s,Surface,12,75569,
1315.54,s,Surface,12,75570,
1315.54,s,Surface,12,75571,
1315.54,s,Surface,12,75572,
1315.54,s,Surface,12,75573,
1315.54,s,Surface,12,75574,
1315.54,s,Surface,12,75575,
1315.54,s,Surface,12,75576,
1315.54,s,Surface,12,75577,
1315.54,s,Surface,12,75578,
1315.54,s,Surface,12,75579,
1315.54,s,Surface,12,75580,
1315.54,s,Surface,12,75581,
1315.54,s,Surface,12,75582,
1315.54,s,Surface,12,75583,
1315.54,s,Surface,12,75584,
1315.54,s,Surface,12,75585,
1435.26,s,Surface,13,75586,
1435.26,s,Surface,13,75587,
1435.26,s,Surface,13,75588,
1435.26,s,Surface,13,75589,
1435.26,s,Surface,13,75590,
1435.26,s,Surface,13,75591,
1435.26,s,Surface,13,75592,
1435.26,s,Surface,13,75593,
1435.26,s,Surface,13,75594,
1435.26,s,Surface,13,75595,
1435.26,s,Surface,13,75596,
1435.26,s,Surface,13,75597,
1435.26,s,Surface,13,75598,
1435.26,s,Surface,13,75599,
1435.26,s,Surface,13,75600,
1435.26,s,Surface,13,75601,
1435.26,s,Surface,13,75602,
1435.26,s,Surface,13,75603,
1435.26,s,Surface,13,75604,
1435.26,s,Surface,13,75605,
1435.26,s,Surface,13,75606,
1435.26,s,Surface,13,75607,
1435.26,s,Surface,13,75608,
1435.26,s,Surface,13,75609,
1435.26,s,Surface,13,75610,
1435.26,s,Surface,13,75611,
1435.26,s,Surface,13,75612,
1435.26,s,Surface,13,75613,
1435.26,s,Surface,13,75614,
1435.26,s,Surface,13,75615,
1435.26,s,Surface,13,75616,
1435.26,s,Surface,13,75617,
1435.26,s,Surface,13,75618,
1435.26,s,Surface,13,75619,
1435.26,s,Surface,13,75620,
1554.98,s,Surface,14,75621,
1554.98,s,Surface,14,75622,
1554.98,s,Surface,14,75623,
1554.98,s,Surface,14,75624,
1554.98,s,Surface,14,75625,
1554.98,s,Surface,14,75626,
1554.98,s,Surface,14,75627,
