
Intensity Min Ch=6 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
34,,Surface,6,Image 1,6,75367,
31,,Surface,6,Image 1,6,75368,
40,,Surface,6,Image 1,6,75369,
39,,Surface,6,Image 1,6,75370,
33,,Surface,6,Image 1,6,75371,
31,,Surface,6,Image 1,6,75372,
36,,Surface,6,Image 1,6,75373,
29,,Surface,6,Image 1,6,75374,
35,,Surface,6,Image 1,6,75375,
28,,Surface,6,Image 1,6,75376,
30,,Surface,6,Image 1,6,75377,
34,,Surface,6,Image 1,6,75378,
27,,Surface,6,Image 1,6,75379,
36,,Surface,6,Image 1,7,75380,
35,,Surface,6,Image 1,7,75381,
36,,Surface,6,Image 1,7,75382,
47,,Surface,6,Image 1,7,75383,
38,,Surface,6,Image 1,7,75384,
36,,Surface,6,Image 1,7,75385,
45,,Surface,6,Image 1,7,75386,
33,,Surface,6,Image 1,7,75387,
35,,Surface,6,Image 1,7,75388,
37,,Surface,6,Image 1,7,75389,
35,,Surface,6,Image 1,7,75390,
30,,Surface,6,Image 1,7,75391,
35,,Surface,6,Image 1,7,75392,
34,,Surface,6,Image 1,7,75393,
30,,Surface,6,Image 1,7,75394,
36,,Surface,6,Image 1,7,75395,
33,,Surface,6,Image 1,7,75396,
32,,Surface,6,Image 1,7,75397,
31,,Surface,6,Image 1,7,75398,
36,,Surface,6,Image 1,7,75399,
32,,Surface,6,Image 1,7,75400,
31,,Surface,6,Image 1,7,75401,
35,,Surface,6,Image 1,7,75402,
49,,Surface,6,Image 1,7,75403,
32,,Surface,6,Image 1,7,75404,
44,,Surface,6,Image 1,7,75405,
36,,Surface,6,Image 1,7,75406,
27,,Surface,6,Image 1,7,75407,
39,,Surface,6,Image 1,7,75408,
32,,Surface,6,Image 1,7,75409,
32,,Surface,6,Image 1,7,75410,
34,,Surface,6,Image 1,7,75411,
30,,Surface,6,Image 1,7,75412,
32,,Surface,6,Image 1,7,75413,
28,,Surface,6,Image 1,8,75414,
32,,Surface,6,Image 1,8,75415,
39,,Surface,6,Image 1,8,75416,
46,,Surface,6,Image 1,8,75417,
35,,Surface,6,Image 1,8,75418,
37,,Surface,6,Image 1,8,75419,
31,,Surface,6,Image 1,8,75420,
36,,Surface,6,Image 1,8,75421,
34,,Surface,6,Image 1,8,75422,
33,,Surface,6,Image 1,8,75423,
27,,Surface,6,Image 1,8,75424,
34,,Surface,6,Image 1,8,75425,
39,,Surface,6,Image 1,8,75426,
38,,Surface,6,Image 1,8,75427,
30,,Surface,6,Image 1,8,75428,
31,,Surface,6,Image 1,8,75429,
31,,Surface,6,Image 1,8,75430,
36,,Surface,6,Image 1,8,75431,
31,,Surface,6,Image 1,8,75432,
29,,Surface,6,Image 1,8,75433,
40,,Surface,6,Image 1,8,75434,
39,,Surface,6,Image 1,8,75435,
34,,Surface,6,Image 1,8,75436,
31,,Surface,6,Image 1,8,75437,
35,,Surface,6,Image 1,8,75438,
37,,Surface,6,Image 1,8,75439,
34,,Surface,6,Image 1,8,75440,
32,,Surface,6,Image 1,8,75441,
33,,Surface,6,Image 1,8,75442,
33,,Surface,6,Image 1,8,75443,
29,,Surface,6,Image 1,8,75444,
33,,Surface,6,Image 1,8,75445,
37,,Surface,6,Image 1,8,75446,
26,,Surface,6,Image 1,8,75447,
36,,Surface,6,Image 1,9,75448,
38,,Surface,6,Image 1,9,75449,
35,,Surface,6,Image 1,9,75450,
46,,Surface,6,Image 1,9,75451,
43,,Surface,6,Image 1,9,75452,
39,,Surface,6,Image 1,9,75453,
39,,Surface,6,Image 1,9,75454,
40,,Surface,6,Image 1,9,75455,
34,,Surface,6,Image 1,9,75456,
36,,Surface,6,Image 1,9,75457,
43,,Surface,6,Image 1,9,75458,
30,,Surface,6,Image 1,9,75459,
33,,Surface,6,Image 1,9,75460,
38,,Surface,6,Image 1,9,75461,
33,,Surface,6,Image 1,9,75462,
37,,Surface,6,Image 1,9,75463,
35,,Surface,6,Image 1,9,75464,
36,,Surface,6,Image 1,9,75465,
37,,Surface,6,Image 1,9,75466,
29,,Surface,6,Image 1,9,75467,
32,,Surface,6,Image 1,9,75468,
32,,Surface,6,Image 1,9,75469,
38,,Surface,6,Image 1,9,75470,
41,,Surface,6,Image 1,9,75471,
39,,Surface,6,Image 1,9,75472,
27,,Surface,6,Image 1,9,75473,
34,,Surface,6,Image 1,9,75474,
29,,Surface,6,Image 1,9,75475,
27,,Surface,6,Image 1,9,75476,
35,,Surface,6,Image 1,9,75477,
33,,Surface,6,Image 1,9,75478,
29,,Surface,6,Image 1,9,75479,
29,,Surface,6,Image 1,9,75480,
29,,Surface,6,Image 1,9,75481,
39,,Surface,6,Image 1,10,75482,
40,,Surface,6,Image 1,10,75483,
32,,Surface,6,Image 1,10,75484,
33,,Surface,6,Image 1,10,75485,
40,,Surface,6,Image 1,10,75486,
33,,Surface,6,Image 1,10,75487,
45,,Surface,6,Image 1,10,75488,
39,,Surface,6,Image 1,10,75489,
36,,Surface,6,Image 1,10,75490,
32,,Surface,6,Image 1,10,75491,
29,,Surface,6,Image 1,10,75492,
42,,Surface,6,Image 1,10,75493,
31,,Surface,6,Image 1,10,75494,
30,,Surface,6,Image 1,10,75495,
30,,Surface,6,Image 1,10,75496,
37,,Surface,6,Image 1,10,75497,
36,,Surface,6,Image 1,10,75498,
32,,Surface,6,Image 1,10,75499,
31,,Surface,6,Image 1,10,75500,
40,,Surface,6,Image 1,10,75501,
34,,Surface,6,Image 1,10,75502,
28,,Surface,6,Image 1,10,75503,
34,,Surface,6,Image 1,10,75504,
45,,Surface,6,Image 1,10,75505,
29,,Surface,6,Image 1,10,75506,
37,,Surface,6,Image 1,10,75507,
35,,Surface,6,Image 1,10,75508,
33,,Surface,6,Image 1,10,75509,
34,,Surface,6,Image 1,10,75510,
35,,Surface,6,Image 1,10,75511,
36,,Surface,6,Image 1,10,75512,
33,,Surface,6,Image 1,10,75513,
35,,Surface,6,Image 1,10,75514,
29,,Surface,6,Image 1,10,75515,
33,,Surface,6,Image 1,11,75516,
37,,Surface,6,Image 1,11,75517,
35,,Surface,6,Image 1,11,75518,
42,,Surface,6,Image 1,11,75519,
32,,Surface,6,Image 1,11,75520,
34,,Surface,6,Image 1,11,75521,
36,,Surface,6,Image 1,11,75522,
33,,Surface,6,Image 1,11,75523,
29,,Surface,6,Image 1,11,75524,
34,,Surface,6,Image 1,11,75525,
39,,Surface,6,Image 1,11,75526,
27,,Surface,6,Image 1,11,75527,
31,,Surface,6,Image 1,11,75528,
31,,Surface,6,Image 1,11,75529,
32,,Surface,6,Image 1,11,75530,
37,,Surface,6,Image 1,11,75531,
34,,Surface,6,Image 1,11,75532,
36,,Surface,6,Image 1,11,75533,
34,,Surface,6,Image 1,11,75534,
31,,Surface,6,Image 1,11,75535,
36,,Surface,6,Image 1,11,75536,
40,,Surface,6,Image 1,11,75537,
33,,Surface,6,Image 1,11,75538,
38,,Surface,6,Image 1,11,75539,
31,,Surface,6,Image 1,11,75540,
43,,Surface,6,Image 1,11,75541,
38,,Surface,6,Image 1,11,75542,
38,,Surface,6,Image 1,11,75543,
32,,Surface,6,Image 1,11,75544,
35,,Surface,6,Image 1,11,75545,
29,,Surface,6,Image 1,11,75546,
37,,Surface,6,Image 1,11,75547,
44,,Surface,6,Image 1,11,75548,
29,,Surface,6,Image 1,11,75549,
32,,Surface,6,Image 1,11,75550,
40,,Surface,6,Image 1,12,75551,
37,,Surface,6,Image 1,12,75552,
36,,Surface,6,Image 1,12,75553,
46,,Surface,6,Image 1,12,75554,
32,,Surface,6,Image 1,12,75555,
34,,Surface,6,Image 1,12,75556,
36,,Surface,6,Image 1,12,75557,
34,,Surface,6,Image 1,12,75558,
33,,Surface,6,Image 1,12,75559,
32,,Surface,6,Image 1,12,75560,
32,,Surface,6,Image 1,12,75561,
35,,Surface,6,Image 1,12,75562,
39,,Surface,6,Image 1,12,75563,
34,,Surface,6,Image 1,12,75564,
35,,Surface,6,Image 1,12,75565,
33,,Surface,6,Image 1,12,75566,
32,,Surface,6,Image 1,12,75567,
32,,Surface,6,Image 1,12,75568,
26,,Surface,6,Image 1,12,75569,
31,,Surface,6,Image 1,12,75570,
35,,Surface,6,Image 1,12,75571,
30,,Surface,6,Image 1,12,75572,
33,,Surface,6,Image 1,12,75573,
35,,Surface,6,Image 1,12,75574,
42,,Surface,6,Image 1,12,75575,
41,,Surface,6,Image 1,12,75576,
40,,Surface,6,Image 1,12,75577,
33,,Surface,6,Image 1,12,75578,
32,,Surface,6,Image 1,12,75579,
34,,Surface,6,Image 1,12,75580,
31,,Surface,6,Image 1,12,75581,
28,,Surface,6,Image 1,12,75582,
38,,Surface,6,Image 1,12,75583,
37,,Surface,6,Image 1,12,75584,
26,,Surface,6,Image 1,12,75585,
38,,Surface,6,Image 1,13,75586,
35,,Surface,6,Image 1,13,75587,
36,,Surface,6,Image 1,13,75588,
39,,Surface,6,Image 1,13,75589,
31,,Surface,6,Image 1,13,75590,
43,,Surface,6,Image 1,13,75591,
35,,Surface,6,Image 1,13,75592,
34,,Surface,6,Image 1,13,75593,
38,,Surface,6,Image 1,13,75594,
36,,Surface,6,Image 1,13,75595,
37,,Surface,6,Image 1,13,75596,
32,,Surface,6,Image 1,13,75597,
29,,Surface,6,Image 1,13,75598,
35,,Surface,6,Image 1,13,75599,
35,,Surface,6,Image 1,13,75600,
37,,Surface,6,Image 1,13,75601,
35,,Surface,6,Image 1,13,75602,
37,,Surface,6,Image 1,13,75603,
32,,Surface,6,Image 1,13,75604,
29,,Surface,6,Image 1,13,75605,
22,,Surface,6,Image 1,13,75606,
36,,Surface,6,Image 1,13,75607,
37,,Surface,6,Image 1,13,75608,
48,,Surface,6,Image 1,13,75609,
38,,Surface,6,Image 1,13,75610,
32,,Surface,6,Image 1,13,75611,
37,,Surface,6,Image 1,13,75612,
30,,Surface,6,Image 1,13,75613,
32,,Surface,6,Image 1,13,75614,
33,,Surface,6,Image 1,13,75615,
34,,Surface,6,Image 1,13,75616,
29,,Surface,6,Image 1,13,75617,
34,,Surface,6,Image 1,13,75618,
29,,Surface,6,Image 1,13,75619,
43,,Surface,6,Image 1,13,75620,
34,,Surface,6,Image 1,14,75621,
35,,Surface,6,Image 1,14,75622,
41,,Surface,6,Image 1,14,75623,
30,,Surface,6,Image 1,14,75624,
38,,Surface,6,Image 1,14,75625,
33,,Surface,6,Image 1,14,75626,
35,,Surface,6,Image 1,14,75627,
36,,Surface,6,Image 1,14,75628,
32,,Surface,6,Image 1,14,75629,
34,,Surface,6,Image 1,14,75630,
32,,Surface,6,Image 1,14,75631,
33,,Surface,6,Image 1,14,75632,
32,,Surface,6,Image 1,14,75633,
33,,Surface,6,Image 1,14,75634,
33,,Surface,6,Image 1,14,75635,
33,,Surface,6,Image 1,14,75636,
38,,Surface,6,Image 1,14,75637,
27,,Surface,6,Image 1,14,75638,
31,,Surface,6,Image 1,14,75639,
33,,Surface,6,Image 1,14,75640,
27,,Surface,6,Image 1,14,75641,
32,,Surface,6,Image 1,14,75642,
36,,Surface,6,Image 1,14,75643,
29,,Surface,6,Image 1,14,75644,
44,,Surface,6,Image 1,14,75645,
33,,Surface,6,Image 1,14,75646,
33,,Surface,6,Image 1,14,75647,
31,,Surface,6,Image 1,14,75648,
34,,Surface,6,Image 1,14,75649,
36,,Surface,6,Image 1,14,75650,
35,,Surface,6,Image 1,14,75651,
33,,Surface,6,Image 1,14,75652,
29,,Surface,6,Image 1,14,75653,
35,,Surface,6,Image 1,14,75654,
37,,Surface,6,Image 1,14,75655,
31,,Surface,6,Image 1,15,75656,
33,,Surface,6,Image 1,15,75657,
40,,Surface,6,Image 1,15,75658,
39,,Surface,6,Image 1,15,75659,
41,,Surface,6,Image 1,15,75660,
43,,Surface,6,Image 1,15,75661,
37,,Surface,6,Image 1,15,75662,
34,,Surface,6,Image 1,15,75663,
38,,Surface,6,Image 1,15,75664,
36,,Surface,6,Image 1,15,75665,
26,,Surface,6,Image 1,15,75666,
37,,Surface,6,Image 1,15,75667,
34,,Surface,6,Image 1,15,75668,
28,,Surface,6,Image 1,15,75669,
31,,Surface,6,Image 1,15,75670,
39,,Surface,6,Image 1,15,75671,
39,,Surface,6,Image 1,15,75672,
35,,Surface,6,Image 1,15,75673,
37,,Surface,6,Image 1,15,75674,
38,,Surface,6,Image 1,15,75675,
27,,Surface,6,Image 1,15,75676,
32,,Surface,6,Image 1,15,75677,
33,,Surface,6,Image 1,15,75678,
30,,Surface,6,Image 1,15,75679,
43,,Surface,6,Image 1,15,75680,
30,,Surface,6,Image 1,15,75681,
39,,Surface,6,Image 1,15,75682,
37,,Surface,6,Image 1,15,75683,
33,,Surface,6,Image 1,15,75684,
31,,Surface,6,Image 1,15,75685,
31,,Surface,6,Image 1,15,75686,
30,,Surface,6,Image 1,15,75687,
32,,Surface,6,Image 1,15,75688,
31,,Surface,6,Image 1,15,75689,
31,,Surface,6,Image 1,15,75690,
32,,Surface,6,Image 1,15,75691,
36,,Surface,6,Image 1,16,75692,
40,,Surface,6,Image 1,16,75693,
38,,Surface,6,Image 1,16,75694,
37,,Surface,6,Image 1,16,75695,
35,,Surface,6,Image 1,16,75696,
38,,Surface,6,Image 1,16,75697,
37,,Surface,6,Image 1,16,75698,
38,,Surface,6,Image 1,16,75699,
34,,Surface,6,Image 1,16,75700,
32,,Surface,6,Image 1,16,75701,
26,,Surface,6,Image 1,16,75702,
34,,Surface,6,Image 1,16,75703,
36,,Surface,6,Image 1,16,75704,
30,,Surface,6,Image 1,16,75705,
35,,Surface,6,Image 1,16,75706,
30,,Surface,6,Image 1,16,75707,
36,,Surface,6,Image 1,16,75708,
31,,Surface,6,Image 1,16,75709,
30,,Surface,6,Image 1,16,75710,
31,,Surface,6,Image 1,16,75711,
27,,Surface,6,Image 1,16,75712,
28,,Surface,6,Image 1,16,75713,
33,,Surface,6,Image 1,16,75714,
33,,Surface,6,Image 1,16,75715,
39,,Surface,6,Image 1,16,75716,
36,,Surface,6,Image 1,16,75717,
31,,Surface,6,Image 1,16,75718,
36,,Surface,6,Image 1,16,75719,
31,,Surface,6,Image 1,16,75720,
26,,Surface,6,Image 1,16,75721,
34,,Surface,6,Image 1,16,75722,
33,,Surface,6,Image 1,16,75723,
31,,Surface,6,Image 1,16,75724,
41,,Surface,6,Image 1,16,75725,
32,,Surface,6,Image 1,16,75726,
37,,Surface,6,Image 1,17,75727,
30,,Surface,6,Image 1,17,75728,
39,,Surface,6,Image 1,17,75729,
44,,Surface,6,Image 1,17,75730,
33,,Surface,6,Image 1,17,75731,
29,,Surface,6,Image 1,17,75732,
33,,Surface,6,Image 1,17,75733,
36,,Surface,6,Image 1,17,75734,
36,,Surface,6,Image 1,17,75735,
35,,Surface,6,Image 1,17,75736,
31,,Surface,6,Image 1,17,75737,
39,,Surface,6,Image 1,17,75738,
33,,Surface,6,Image 1,17,75739,
35,,Surface,6,Image 1,17,75740,
29,,Surface,6,Image 1,17,75741,
27,,Surface,6,Image 1,17,75742,
28,,Surface,6,Image 1,17,75743,
35,,Surface,6,Image 1,17,75744,
34,,Surface,6,Image 1,17,75745,
28,,Surface,6,Image 1,17,75746,
30,,Surface,6,Image 1,17,75747,
38,,Surface,6,Image 1,17,75748,
29,,Surface,6,Image 1,17,75749,
45,,Surface,6,Image 1,17,75750,
34,,Surface,6,Image 1,17,75751,
39,,Surface,6,Image 1,17,75752,
32,,Surface,6,Image 1,17,75753,
36,,Surface,6,Image 1,17,75754,
33,,Surface,6,Image 1,17,75755,
36,,Surface,6,Image 1,17,75756,
33,,Surface,6,Image 1,17,75757,
33,,Surface,6,Image 1,17,75758,
27,,Surface,6,Image 1,17,75759,
33,,Surface,6,Image 1,17,75760,
46,,Surface,6,Image 1,17,75761,
39,,Surface,6,Image 1,18,75762,
34,,Surface,6,Image 1,18,75763,
38,,Surface,6,Image 1,18,75764,
35,,Surface,6,Image 1,18,75765,
35,,Surface,6,Image 1,18,75766,
34,,Surface,6,Image 1,18,75767,
40,,Surface,6,Image 1,18,75768,
42,,Surface,6,Image 1,18,75769,
35,,Surface,6,Image 1,18,75770,
32,,Surface,6,Image 1,18,75771,
24,,Surface,6,Image 1,18,75772,
35,,Surface,6,Image 1,18,75773,
32,,Surface,6,Image 1,18,75774,
28,,Surface,6,Image 1,18,75775,
33,,Surface,6,Image 1,18,75776,
36,,Surface,6,Image 1,18,75777,
34,,Surface,6,Image 1,18,75778,
33,,Surface,6,Image 1,18,75779,
33,,Surface,6,Image 1,18,75780,
32,,Surface,6,Image 1,18,75781,
33,,Surface,6,Image 1,18,75782,
37,,Surface,6,Image 1,18,75783,
34,,Surface,6,Image 1,18,75784,
45,,Surface,6,Image 1,18,75785,
27,,Surface,6,Image 1,18,75786,
32,,Surface,6,Image 1,18,75787,
40,,Surface,6,Image 1,18,75788,
35,,Surface,6,Image 1,18,75789,
33,,Surface,6,Image 1,18,75790,
35,,Surface,6,Image 1,18,75791,
33,,Surface,6,Image 1,18,75792,
36,,Surface,6,Image 1,18,75793,
43,,Surface,6,Image 1,18,75794,
31,,Surface,6,Image 1,18,75795,
32,,Surface,6,Image 1,18,75796,
42,,Surface,6,Image 1,19,75797,
31,,Surface,6,Image 1,19,75798,
40,,Surface,6,Image 1,19,75799,
36,,Surface,6,Image 1,19,75800,
36,,Surface,6,Image 1,19,75801,
32,,Surface,6,Image 1,19,75802,
36,,Surface,6,Image 1,19,75803,
41,,Surface,6,Image 1,19,75804,
37,,Surface,6,Image 1,19,75805,
34,,Surface,6,Image 1,19,75806,
36,,Surface,6,Image 1,19,75807,
40,,Surface,6,Image 1,19,75808,
38,,Surface,6,Image 1,19,75809,
32,,Surface,6,Image 1,19,75810,
38,,Surface,6,Image 1,19,75811,
38,,Surface,6,Image 1,19,75812,
37,,Surface,6,Image 1,19,75813,
33,,Surface,6,Image 1,19,75814,
34,,Surface,6,Image 1,19,75815,
34,,Surface,6,Image 1,19,75816,
30,,Surface,6,Image 1,19,75817,
26,,Surface,6,Image 1,19,75818,
26,,Surface,6,Image 1,19,75819,
30,,Surface,6,Image 1,19,75820,
42,,Surface,6,Image 1,19,75821,
37,,Surface,6,Image 1,19,75822,
34,,Surface,6,Image 1,19,75823,
31,,Surface,6,Image 1,19,75824,
28,,Surface,6,Image 1,19,75825,
33,,Surface,6,Image 1,19,75826,
35,,Surface,6,Image 1,19,75827,
30,,Surface,6,Image 1,19,75828,
35,,Surface,6,Image 1,19,75829,
31,,Surface,6,Image 1,19,75830,
47,,Surface,6,Image 1,19,75831,
38,,Surface,6,Image 1,20,75832,
39,,Surface,6,Image 1,20,75833,
35,,Surface,6,Image 1,20,75834,
34,,Surface,6,Image 1,20,75835,
37,,Surface,6,Image 1,20,75836,
42,,Surface,6,Image 1,20,75837,
39,,Surface,6,Image 1,20,75838,
41,,Surface,6,Image 1,20,75839,
42,,Surface,6,Image 1,20,75840,
31,,Surface,6,Image 1,20,75841,
36,,Surface,6,Image 1,20,75842,
42,,Surface,6,Image 1,20,75843,
30,,Surface,6,Image 1,20,75844,
29,,Surface,6,Image 1,20,75845,
35,,Surface,6,Image 1,20,75846,
37,,Surface,6,Image 1,20,75847,
35,,Surface,6,Image 1,20,75848,
33,,Surface,6,Image 1,20,75849,
29,,Surface,6,Image 1,20,75850,
31,,Surface,6,Image 1,20,75851,
36,,Surface,6,Image 1,20,75852,
31,,Surface,6,Image 1,20,75853,
31,,Surface,6,Image 1,20,75854,
36,,Surface,6,Image 1,20,75855,
43,,Surface,6,Image 1,20,75856,
32,,Surface,6,Image 1,20,75857,
32,,Surface,6,Image 1,20,75858,
34,,Surface,6,Image 1,20,75859,
36,,Surface,6,Image 1,20,75860,
37,,Surface,6,Image 1,20,75861,
34,,Surface,6,Image 1,20,75862,
35,,Surface,6,Image 1,20,75863,
34,,Surface,6,Image 1,20,75864,
42,,Surface,6,Image 1,20,75865,
