
Volume
 ==================== 
Volume,Unit,Category,Time,ID,
19810.6,um^3,Surface,68,77594,
3637.07,um^3,Surface,68,77595,
64878.5,um^3,Surface,68,77596,
10688.3,um^3,Surface,69,77597,
19761.1,um^3,Surface,69,77598,
32443.2,um^3,Surface,69,77599,
2698.92,um^3,Surface,69,77600,
21662.7,um^3,Surface,69,77601,
3545.51,um^3,Surface,69,77602,
32217.4,um^3,Surface,69,77603,
24704.4,um^3,Surface,69,77604,
32708.7,um^3,Surface,69,77605,
2610.39,um^3,Surface,69,77606,
25896.9,um^3,Surface,69,77607,
33355.8,um^3,Surface,69,77608,
23477.4,um^3,Surface,69,77609,
35653.7,um^3,Surface,69,77610,
15490.2,um^3,Surface,69,77611,
10313.2,um^3,Surface,69,77612,
17432.8,um^3,Surface,69,77613,
32363.5,um^3,Surface,69,77614,
12376.8,um^3,Surface,69,77615,
2481.7,um^3,Surface,69,77616,
4598.55,um^3,Surface,69,77617,
4480.56,um^3,Surface,69,77618,
11690,um^3,Surface,69,77619,
3400.78,um^3,Surface,69,77620,
2345.63,um^3,Surface,69,77621,
6953.17,um^3,Surface,69,77622,
11113.1,um^3,Surface,69,77623,
15415.3,um^3,Surface,69,77624,
57295.1,um^3,Surface,69,77625,
51012.6,um^3,Surface,69,77626,
25629.1,um^3,Surface,69,77627,
45138.6,um^3,Surface,69,77628,
1879.87,um^3,Surface,69,77629,
21502.4,um^3,Surface,69,77630,
39868.9,um^3,Surface,69,77631,
3520.4,um^3,Surface,69,77632,
63905.7,um^3,Surface,69,77633,
30733.3,um^3,Surface,70,77634,
19127.6,um^3,Surface,70,77635,
10817.5,um^3,Surface,70,77636,
4989.5,um^3,Surface,70,77637,
21896.2,um^3,Surface,70,77638,
1774.88,um^3,Surface,70,77639,
4264.69,um^3,Surface,70,77640,
32573.8,um^3,Surface,70,77641,
24380.3,um^3,Surface,70,77642,
33166.2,um^3,Surface,70,77643,
26218.2,um^3,Surface,70,77644,
2203.85,um^3,Surface,70,77645,
32747,um^3,Surface,70,77646,
23408.2,um^3,Surface,70,77647,
9781.31,um^3,Surface,70,77648,
35555.5,um^3,Surface,70,77649,
15674,um^3,Surface,70,77650,
32222,um^3,Surface,70,77651,
11411.9,um^3,Surface,70,77652,
17386.9,um^3,Surface,70,77653,
4338.34,um^3,Surface,70,77654,
4215.29,um^3,Surface,70,77655,
15307.5,um^3,Surface,70,77656,
3800.14,um^3,Surface,70,77657,
1783.46,um^3,Surface,70,77658,
6376.25,um^3,Surface,70,77659,
9314.38,um^3,Surface,70,77660,
16011.4,um^3,Surface,70,77661,
57250.9,um^3,Surface,70,77662,
50466.2,um^3,Surface,70,77663,
44561.4,um^3,Surface,70,77664,
24443.6,um^3,Surface,70,77665,
24086.1,um^3,Surface,70,77666,
42134.7,um^3,Surface,70,77667,
3205.9,um^3,Surface,70,77668,
63489.3,um^3,Surface,70,77669,
10490.4,um^3,Surface,71,77670,
1622.9,um^3,Surface,71,77671,
19345.7,um^3,Surface,71,77672,
32252.7,um^3,Surface,71,77673,
2528.12,um^3,Surface,71,77674,
1746.9,um^3,Surface,71,77675,
4547.88,um^3,Surface,71,77676,
21980,um^3,Surface,71,77677,
34453.3,um^3,Surface,71,77678,
25220.4,um^3,Surface,71,77679,
34860.1,um^3,Surface,71,77680,
25280.1,um^3,Surface,71,77681,
33859.2,um^3,Surface,71,77682,
2844.78,um^3,Surface,71,77683,
34671.9,um^3,Surface,71,77684,
9038.13,um^3,Surface,71,77685,
40688.3,um^3,Surface,71,77686,
11574.7,um^3,Surface,71,77687,
17755.4,um^3,Surface,71,77688,
32063.3,um^3,Surface,71,77689,
5178.15,um^3,Surface,71,77690,
4245.98,um^3,Surface,71,77691,
15332.6,um^3,Surface,71,77692,
2555.08,um^3,Surface,71,77693,
9129.07,um^3,Surface,71,77694,
6358.35,um^3,Surface,71,77695,
16715,um^3,Surface,71,77696,
61711.4,um^3,Surface,71,77697,
51167.7,um^3,Surface,71,77698,
44036.8,um^3,Surface,71,77699,
25430.8,um^3,Surface,71,77700,
43998.4,um^3,Surface,71,77701,
23262.1,um^3,Surface,71,77702,
3155.57,um^3,Surface,71,77703,
61936.1,um^3,Surface,71,77704,
10980.8,um^3,Surface,72,77705,
17837.8,um^3,Surface,72,77706,
31191.2,um^3,Surface,72,77707,
1623.3,um^3,Surface,72,77708,
22017.3,um^3,Surface,72,77709,
2853.39,um^3,Surface,72,77710,
4127.12,um^3,Surface,72,77711,
32500.5,um^3,Surface,72,77712,
25062.7,um^3,Surface,72,77713,
33792.4,um^3,Surface,72,77714,
33820.9,um^3,Surface,72,77715,
25613.5,um^3,Surface,72,77716,
34146.2,um^3,Surface,72,77717,
7809.47,um^3,Surface,72,77718,
38534.7,um^3,Surface,72,77719,
16747.8,um^3,Surface,72,77720,
31249.4,um^3,Surface,72,77721,
11800.1,um^3,Surface,72,77722,
4765.39,um^3,Surface,72,77723,
2934.72,um^3,Surface,72,77724,
4396.39,um^3,Surface,72,77725,
11413.2,um^3,Surface,72,77726,
2806.7,um^3,Surface,72,77727,
8679.9,um^3,Surface,72,77728,
2688.39,um^3,Surface,72,77729,
7113.86,um^3,Surface,72,77730,
16310.3,um^3,Surface,72,77731,
57246.4,um^3,Surface,72,77732,
25044.7,um^3,Surface,72,77733,
51761.6,um^3,Surface,72,77734,
43822.3,um^3,Surface,72,77735,
1966.43,um^3,Surface,72,77736,
44263.2,um^3,Surface,72,77737,
21536.5,um^3,Surface,72,77738,
3349.81,um^3,Surface,72,77739,
61395.9,um^3,Surface,72,77740,
30928.3,um^3,Surface,73,77741,
17727.1,um^3,Surface,73,77742,
11615.6,um^3,Surface,73,77743,
2716.92,um^3,Surface,73,77744,
4251.59,um^3,Surface,73,77745,
22708.6,um^3,Surface,73,77746,
32619.8,um^3,Surface,73,77747,
24562.5,um^3,Surface,73,77748,
25791.3,um^3,Surface,73,77749,
2158.13,um^3,Surface,73,77750,
33519,um^3,Surface,73,77751,
33833.4,um^3,Surface,73,77752,
34058.7,um^3,Surface,73,77753,
8558.5,um^3,Surface,73,77754,
37611.7,um^3,Surface,73,77755,
17421.9,um^3,Surface,73,77756,
11659.1,um^3,Surface,73,77757,
30522.8,um^3,Surface,73,77758,
4385.32,um^3,Surface,73,77759,
4548.42,um^3,Surface,73,77760,
14954.4,um^3,Surface,73,77761,
2869.17,um^3,Surface,73,77762,
8947.91,um^3,Surface,73,77763,
7243.29,um^3,Surface,73,77764,
15643.7,um^3,Surface,73,77765,
55295,um^3,Surface,73,77766,
50905.4,um^3,Surface,73,77767,
44629,um^3,Surface,73,77768,
2316.07,um^3,Surface,73,77769,
24213.5,um^3,Surface,73,77770,
44641.2,um^3,Surface,73,77771,
21349.5,um^3,Surface,73,77772,
3662.94,um^3,Surface,73,77773,
60167.9,um^3,Surface,73,77774,
32481.8,um^3,Surface,74,77775,
18489.9,um^3,Surface,74,77776,
11861.5,um^3,Surface,74,77777,
2186.16,um^3,Surface,74,77778,
3690.22,um^3,Surface,74,77779,
22990.2,um^3,Surface,74,77780,
4137.36,um^3,Surface,74,77781,
32492.3,um^3,Surface,74,77782,
23143.7,um^3,Surface,74,77783,
32606,um^3,Surface,74,77784,
2977.08,um^3,Surface,74,77785,
26142.5,um^3,Surface,74,77786,
34494.2,um^3,Surface,74,77787,
34821.3,um^3,Surface,74,77788,
8591.6,um^3,Surface,74,77789,
38823.7,um^3,Surface,74,77790,
16709.9,um^3,Surface,74,77791,
11902.9,um^3,Surface,74,77792,
29694.5,um^3,Surface,74,77793,
5187.47,um^3,Surface,74,77794,
4865.17,um^3,Surface,74,77795,
14374.3,um^3,Surface,74,77796,
2657.66,um^3,Surface,74,77797,
1985.64,um^3,Surface,74,77798,
8995.65,um^3,Surface,74,77799,
7615.29,um^3,Surface,74,77800,
16509.8,um^3,Surface,74,77801,
57292.3,um^3,Surface,74,77802,
50512.6,um^3,Surface,74,77803,
44198.4,um^3,Surface,74,77804,
1910.34,um^3,Surface,74,77805,
25533.9,um^3,Surface,74,77806,
21663.3,um^3,Surface,74,77807,
44010.6,um^3,Surface,74,77808,
3341.98,um^3,Surface,74,77809,
59641.3,um^3,Surface,74,77810,
11372.7,um^3,Surface,75,77811,
17284.2,um^3,Surface,75,77812,
30220.3,um^3,Surface,75,77813,
2404.02,um^3,Surface,75,77814,
4416.7,um^3,Surface,75,77815,
4040.23,um^3,Surface,75,77816,
21712.6,um^3,Surface,75,77817,
30771.5,um^3,Surface,75,77818,
22665.8,um^3,Surface,75,77819,
31562.9,um^3,Surface,75,77820,
34549.5,um^3,Surface,75,77821,
1998.74,um^3,Surface,75,77822,
24927,um^3,Surface,75,77823,
22111,um^3,Surface,75,77824,
34309.1,um^3,Surface,75,77825,
14930.2,um^3,Surface,75,77826,
9230.68,um^3,Surface,75,77827,
16495.8,um^3,Surface,75,77828,
28451.2,um^3,Surface,75,77829,
5411.69,um^3,Surface,75,77830,
12150.6,um^3,Surface,75,77831,
4434.96,um^3,Surface,75,77832,
13316.1,um^3,Surface,75,77833,
2070,um^3,Surface,75,77834,
8070.26,um^3,Surface,75,77835,
2536.89,um^3,Surface,75,77836,
7364.89,um^3,Surface,75,77837,
17070.6,um^3,Surface,75,77838,
53688.3,um^3,Surface,75,77839,
44952.3,um^3,Surface,75,77840,
25567.1,um^3,Surface,75,77841,
51603.6,um^3,Surface,75,77842,
43597.8,um^3,Surface,75,77843,
22809.2,um^3,Surface,75,77844,
3553.36,um^3,Surface,75,77845,
60565.8,um^3,Surface,75,77846,
30848.1,um^3,Surface,76,77847,
17612.3,um^3,Surface,76,77848,
11339.9,um^3,Surface,76,77849,
1724.7,um^3,Surface,76,77850,
21884.2,um^3,Surface,76,77851,
3959.35,um^3,Surface,76,77852,
3927.39,um^3,Surface,76,77853,
30419.4,um^3,Surface,76,77854,
21589.2,um^3,Surface,76,77855,
25634,um^3,Surface,76,77856,
31459.4,um^3,Surface,76,77857,
35143.3,um^3,Surface,76,77858,
2128.54,um^3,Surface,76,77859,
33982.5,um^3,Surface,76,77860,
9215.92,um^3,Surface,76,77861,
36729.6,um^3,Surface,76,77862,
16889.7,um^3,Surface,76,77863,
11529.3,um^3,Surface,76,77864,
32813.3,um^3,Surface,76,77865,
4799.58,um^3,Surface,76,77866,
4532.04,um^3,Surface,76,77867,
13571.6,um^3,Surface,76,77868,
1722.62,um^3,Surface,76,77869,
2581.93,um^3,Surface,76,77870,
8119.17,um^3,Surface,76,77871,
7593.17,um^3,Surface,76,77872,
16047.3,um^3,Surface,76,77873,
54913.1,um^3,Surface,76,77874,
25266.1,um^3,Surface,76,77875,
51664.4,um^3,Surface,76,77876,
44658.8,um^3,Surface,76,77877,
21474.3,um^3,Surface,76,77878,
43043.9,um^3,Surface,76,77879,
3587.2,um^3,Surface,76,77880,
61025.7,um^3,Surface,76,77881,
16723.3,um^3,Surface,77,77882,
11458.8,um^3,Surface,77,77883,
32845.1,um^3,Surface,77,77884,
5547.76,um^3,Surface,77,77885,
22078.4,um^3,Surface,77,77886,
3702.54,um^3,Surface,77,77887,
28530,um^3,Surface,77,77888,
19825.4,um^3,Surface,77,77889,
2275.28,um^3,Surface,77,77890,
30686.9,um^3,Surface,77,77891,
25114.1,um^3,Surface,77,77892,
34467.3,um^3,Surface,77,77893,
8390.71,um^3,Surface,77,77894,
33682.5,um^3,Surface,77,77895,
38152.6,um^3,Surface,77,77896,
16345.7,um^3,Surface,77,77897,
29427.8,um^3,Surface,77,77898,
11192.1,um^3,Surface,77,77899,
4855.28,um^3,Surface,77,77900,
4595.84,um^3,Surface,77,77901,
13106.1,um^3,Surface,77,77902,
1801.28,um^3,Surface,77,77903,
2386.68,um^3,Surface,77,77904,
8243.56,um^3,Surface,77,77905,
15565.5,um^3,Surface,77,77906,
7632.76,um^3,Surface,77,77907,
54350.5,um^3,Surface,77,77908,
25689.2,um^3,Surface,77,77909,
51158.1,um^3,Surface,77,77910,
43585.4,um^3,Surface,77,77911,
23059.8,um^3,Surface,77,77912,
42419.5,um^3,Surface,77,77913,
64333.4,um^3,Surface,77,77914,
3330.07,um^3,Surface,77,77915,
32781.6,um^3,Surface,78,77916,
16149.1,um^3,Surface,78,77917,
12115.8,um^3,Surface,78,77918,
1577.87,um^3,Surface,78,77919,
22424.6,um^3,Surface,78,77920,
4774.78,um^3,Surface,78,77921,
4191.27,um^3,Surface,78,77922,
29811.7,um^3,Surface,78,77923,
3999.76,um^3,Surface,78,77924,
19817.9,um^3,Surface,78,77925,
24862.2,um^3,Surface,78,77926,
2307.33,um^3,Surface,78,77927,
26825,um^3,Surface,78,77928,
35002.4,um^3,Surface,78,77929,
22293.8,um^3,Surface,78,77930,
8021.72,um^3,Surface,78,77931,
34043.8,um^3,Surface,78,77932,
16326,um^3,Surface,78,77933,
16364.4,um^3,Surface,78,77934,
11585.4,um^3,Surface,78,77935,
29410.1,um^3,Surface,78,77936,
5517.73,um^3,Surface,78,77937,
4652.83,um^3,Surface,78,77938,
13624,um^3,Surface,78,77939,
1969.69,um^3,Surface,78,77940,
2438.21,um^3,Surface,78,77941,
8540.34,um^3,Surface,78,77942,
7795.63,um^3,Surface,78,77943,
15995.1,um^3,Surface,78,77944,
55995.8,um^3,Surface,78,77945,
50486.1,um^3,Surface,78,77946,
25635.8,um^3,Surface,78,77947,
43846.4,um^3,Surface,78,77948,
2010.59,um^3,Surface,78,77949,
42908.2,um^3,Surface,78,77950,
21594.2,um^3,Surface,78,77951,
3296.69,um^3,Surface,78,77952,
64239.3,um^3,Surface,78,77953,
32259.6,um^3,Surface,79,77954,
16849.4,um^3,Surface,79,77955,
11907.1,um^3,Surface,79,77956,
4509.09,um^3,Surface,79,77957,
22850.2,um^3,Surface,79,77958,
4419.27,um^3,Surface,79,77959,
29571.1,um^3,Surface,79,77960,
19651.5,um^3,Surface,79,77961,
31248.4,um^3,Surface,79,77962,
24737.9,um^3,Surface,79,77963,
35547.8,um^3,Surface,79,77964,
2545.03,um^3,Surface,79,77965,
21788.3,um^3,Surface,79,77966,
8546.87,um^3,Surface,79,77967,
33437.4,um^3,Surface,79,77968,
16773.6,um^3,Surface,79,77969,
28623.9,um^3,Surface,79,77970,
27385.7,um^3,Surface,79,77971,
5592.9,um^3,Surface,79,77972,
2126.52,um^3,Surface,79,77973,
4288.53,um^3,Surface,79,77974,
11139.1,um^3,Surface,79,77975,
2990.02,um^3,Surface,79,77976,
2427.15,um^3,Surface,79,77977,
7692.81,um^3,Surface,79,77978,
7226.71,um^3,Surface,79,77979,
16304.4,um^3,Surface,79,77980,
55063.1,um^3,Surface,79,77981,
49955.3,um^3,Surface,79,77982,
1822.86,um^3,Surface,79,77983,
26449.7,um^3,Surface,79,77984,
43716.3,um^3,Surface,79,77985,
21304.2,um^3,Surface,79,77986,
42463.1,um^3,Surface,79,77987,
61112.6,um^3,Surface,79,77988,
3079.07,um^3,Surface,79,77989,
32305.3,um^3,Surface,80,77990,
15412.7,um^3,Surface,80,77991,
12194.9,um^3,Surface,80,77992,
22347.2,um^3,Surface,80,77993,
3861.6,um^3,Surface,80,77994,
3706.57,um^3,Surface,80,77995,
28006.1,um^3,Surface,80,77996,
19880.1,um^3,Surface,80,77997,
2198.3,um^3,Surface,80,77998,
32172.5,um^3,Surface,80,77999,
34191,um^3,Surface,80,78000,
24940.6,um^3,Surface,80,78001,
21250.8,um^3,Surface,80,78002,
7095.09,um^3,Surface,80,78003,
34892.2,um^3,Surface,80,78004,
17030.9,um^3,Surface,80,78005,
16058.8,um^3,Surface,80,78006,
28489.8,um^3,Surface,80,78007,
5735.86,um^3,Surface,80,78008,
12398.5,um^3,Surface,80,78009,
4492.82,um^3,Surface,80,78010,
12829.6,um^3,Surface,80,78011,
2522.4,um^3,Surface,80,78012,
3008.5,um^3,Surface,80,78013,
7981.56,um^3,Surface,80,78014,
7521.21,um^3,Surface,80,78015,
16056.2,um^3,Surface,80,78016,
56974,um^3,Surface,80,78017,
48657.5,um^3,Surface,80,78018,
1862.71,um^3,Surface,80,78019,
25584.9,um^3,Surface,80,78020,
44875.9,um^3,Surface,80,78021,
21457.5,um^3,Surface,80,78022,
41983.2,um^3,Surface,80,78023,
63836.5,um^3,Surface,80,78024,
2805.34,um^3,Surface,80,78025,
4513.3,um^3,Surface,81,78026,
22818,um^3,Surface,81,78027,
30801.6,um^3,Surface,81,78028,
15849.9,um^3,Surface,81,78029,
11919.6,um^3,Surface,81,78030,
1704.95,um^3,Surface,81,78031,
4511.14,um^3,Surface,81,78032,
27336.6,um^3,Surface,81,78033,
19674.9,um^3,Surface,81,78034,
30978.5,um^3,Surface,81,78035,
24174.7,um^3,Surface,81,78036,
2167.88,um^3,Surface,81,78037,
34431.6,um^3,Surface,81,78038,
21284.3,um^3,Surface,81,78039,
34731.8,um^3,Surface,81,78040,
8132.78,um^3,Surface,81,78041,
16081.1,um^3,Surface,81,78042,
11932.1,um^3,Surface,81,78043,
16465.2,um^3,Surface,81,78044,
26091.4,um^3,Surface,81,78045,
2150.97,um^3,Surface,81,78046,
5798.01,um^3,Surface,81,78047,
4304.14,um^3,Surface,81,78048,
10801.6,um^3,Surface,81,78049,
2594.35,um^3,Surface,81,78050,
2471.02,um^3,Surface,81,78051,
8532.25,um^3,Surface,81,78052,
7101.76,um^3,Surface,81,78053,
15652.5,um^3,Surface,81,78054,
54104.2,um^3,Surface,81,78055,
48679,um^3,Surface,81,78056,
24418,um^3,Surface,81,78057,
44513.1,um^3,Surface,81,78058,
23891.1,um^3,Surface,81,78059,
41350.6,um^3,Surface,81,78060,
64749.9,um^3,Surface,81,78061,
3209.38,um^3,Surface,81,78062,
30455,um^3,Surface,82,78063,
16358.9,um^3,Surface,82,78064,
11613.9,um^3,Surface,82,78065,
2298.76,um^3,Surface,82,78066,
4570.75,um^3,Surface,82,78067,
23228.8,um^3,Surface,82,78068,
4376.89,um^3,Surface,82,78069,
27220.7,um^3,Surface,82,78070,
19587.7,um^3,Surface,82,78071,
1698.57,um^3,Surface,82,78072,
26715.3,um^3,Surface,82,78073,
23869.9,um^3,Surface,82,78074,
2571.83,um^3,Surface,82,78075,
35536.6,um^3,Surface,82,78076,
22101.2,um^3,Surface,82,78077,
8351.86,um^3,Surface,82,78078,
33420.6,um^3,Surface,82,78079,
15445.1,um^3,Surface,82,78080,
24666.8,um^3,Surface,82,78081,
16238.2,um^3,Surface,82,78082,
1708.47,um^3,Surface,82,78083,
11438.2,um^3,Surface,82,78084,
4922.41,um^3,Surface,82,78085,
4360.15,um^3,Surface,82,78086,
10620.7,um^3,Surface,82,78087,
8703.24,um^3,Surface,82,78088,
2740.61,um^3,Surface,82,78089,
6747.25,um^3,Surface,82,78090,
16346.4,um^3,Surface,82,78091,
57369.5,um^3,Surface,82,78092,
25338.4,um^3,Surface,82,78093,
50320.2,um^3,Surface,82,78094,
43455.8,um^3,Surface,82,78095,
23596,um^3,Surface,82,78096,
42823.6,um^3,Surface,82,78097,
64740.1,um^3,Surface,82,78098,
2748.27,um^3,Surface,82,78099,
16952.3,um^3,Surface,83,78100,
11837.8,um^3,Surface,83,78101,
31044.5,um^3,Surface,83,78102,
5248.2,um^3,Surface,83,78103,
22232.9,um^3,Surface,83,78104,
1743.61,um^3,Surface,83,78105,
4569.59,um^3,Surface,83,78106,
25908,um^3,Surface,83,78107,
1743.5,um^3,Surface,83,78108,
19581.5,um^3,Surface,83,78109,
2415.52,um^3,Surface,83,78110,
27669.5,um^3,Surface,83,78111,
24352.1,um^3,Surface,83,78112,
35203.4,um^3,Surface,83,78113,
33134.9,um^3,Surface,83,78114,
8180.95,um^3,Surface,83,78115,
39506.2,um^3,Surface,83,78116,
15346.5,um^3,Surface,83,78117,
26877.2,um^3,Surface,83,78118,
10513.4,um^3,Surface,83,78119,
5336.13,um^3,Surface,83,78120,
4989.9,um^3,Surface,83,78121,
11004.3,um^3,Surface,83,78122,
7596.56,um^3,Surface,83,78123,
2530.44,um^3,Surface,83,78124,
6823.71,um^3,Surface,83,78125,
16209.1,um^3,Surface,83,78126,
59288.7,um^3,Surface,83,78127,
49479.7,um^3,Surface,83,78128,
41682.8,um^3,Surface,83,78129,
25175,um^3,Surface,83,78130,
23025.9,um^3,Surface,83,78131,
42952.6,um^3,Surface,83,78132,
62192,um^3,Surface,83,78133,
2902.15,um^3,Surface,83,78134,
4870.59,um^3,Surface,84,78135,
5071.17,um^3,Surface,84,78136,
23178.6,um^3,Surface,84,78137,
1634.37,um^3,Surface,84,78138,
2223.16,um^3,Surface,84,78139,
31875.5,um^3,Surface,84,78140,
16005.7,um^3,Surface,84,78141,
11917.8,um^3,Surface,84,78142,
26708.9,um^3,Surface,84,78143,
2193.19,um^3,Surface,84,78144,
18979.2,um^3,Surface,84,78145,
26933.6,um^3,Surface,84,78146,
23570.4,um^3,Surface,84,78147,
2329.43,um^3,Surface,84,78148,
34950.3,um^3,Surface,84,78149,
7994.04,um^3,Surface,84,78150,
34108.3,um^3,Surface,84,78151,
37385,um^3,Surface,84,78152,
15472.7,um^3,Surface,84,78153,
24523.4,um^3,Surface,84,78154,
1763.95,um^3,Surface,84,78155,
12298.7,um^3,Surface,84,78156,
5597.99,um^3,Surface,84,78157,
4762.1,um^3,Surface,84,78158,
10780.4,um^3,Surface,84,78159,
8454.09,um^3,Surface,84,78160,
2215.82,um^3,Surface,84,78161,
6784.07,um^3,Surface,84,78162,
16319.3,um^3,Surface,84,78163,
59118.4,um^3,Surface,84,78164,
25119.3,um^3,Surface,84,78165,
46615.8,um^3,Surface,84,78166,
43958.6,um^3,Surface,84,78167,
23104.9,um^3,Surface,84,78168,
40916.9,um^3,Surface,84,78169,
68986.3,um^3,Surface,84,78170,
3190.87,um^3,Surface,84,78171,
31181.6,um^3,Surface,85,78172,
16549.1,um^3,Surface,85,78173,
11400.9,um^3,Surface,85,78174,
2044.28,um^3,Surface,85,78175,
5434.25,um^3,Surface,85,78176,
22138.1,um^3,Surface,85,78177,
4813.84,um^3,Surface,85,78178,
26035.5,um^3,Surface,85,78179,
19183.8,um^3,Surface,85,78180,
2127.1,um^3,Surface,85,78181,
26516.8,um^3,Surface,85,78182,
23120.2,um^3,Surface,85,78183,
2324.71,um^3,Surface,85,78184,
34943.9,um^3,Surface,85,78185,
7871.63,um^3,Surface,85,78186,
36963.9,um^3,Surface,85,78187,
36457.7,um^3,Surface,85,78188,
15391.1,um^3,Surface,85,78189,
12711.3,um^3,Surface,85,78190,
23225.9,um^3,Surface,85,78191,
5800.45,um^3,Surface,85,78192,
1806.7,um^3,Surface,85,78193,
4315.08,um^3,Surface,85,78194,
10845.1,um^3,Surface,85,78195,
2181.07,um^3,Surface,85,78196,
7915.34,um^3,Surface,85,78197,
6678.59,um^3,Surface,85,78198,
15745.6,um^3,Surface,85,78199,
56052.2,um^3,Surface,85,78200,
46232.2,um^3,Surface,85,78201,
25452,um^3,Surface,85,78202,
41226,um^3,Surface,85,78203,
43726.8,um^3,Surface,85,78204,
22368.4,um^3,Surface,85,78205,
70653,um^3,Surface,85,78206,
3148.38,um^3,Surface,85,78207,
2111.18,um^3,Surface,86,78208,
31872.2,um^3,Surface,86,78209,
17241,um^3,Surface,86,78210,
11020.5,um^3,Surface,86,78211,
4466.04,um^3,Surface,86,78212,
21824.7,um^3,Surface,86,78213,
4413.9,um^3,Surface,86,78214,
25137.3,um^3,Surface,86,78215,
18112.5,um^3,Surface,86,78216,
23630.6,um^3,Surface,86,78217,
2363.67,um^3,Surface,86,78218,
27807.2,um^3,Surface,86,78219,
34474.5,um^3,Surface,86,78220,
34513.1,um^3,Surface,86,78221,
7579.76,um^3,Surface,86,78222,
15437.5,um^3,Surface,86,78223,
37198.7,um^3,Surface,86,78224,
12342.4,um^3,Surface,86,78225,
1624.62,um^3,Surface,86,78226,
23089.9,um^3,Surface,86,78227,
6207.41,um^3,Surface,86,78228,
10387.5,um^3,Surface,86,78229,
4457.76,um^3,Surface,86,78230,
2450.52,um^3,Surface,86,78231,
7772,um^3,Surface,86,78232,
15131.9,um^3,Surface,86,78233,
6294.8,um^3,Surface,86,78234,
55641.3,um^3,Surface,86,78235,
24627.3,um^3,Surface,86,78236,
44939.8,um^3,Surface,86,78237,
23223.2,um^3,Surface,86,78238,
38958.9,um^3,Surface,86,78239,
42910.4,um^3,Surface,86,78240,
68367.5,um^3,Surface,86,78241,
3405.23,um^3,Surface,86,78242,
32442.9,um^3,Surface,87,78243,
17103,um^3,Surface,87,78244,
11836.6,um^3,Surface,87,78245,
21757,um^3,Surface,87,78246,
4683.4,um^3,Surface,87,78247,
4366.83,um^3,Surface,87,78248,
27593.8,um^3,Surface,87,78249,
18731.2,um^3,Surface,87,78250,
22985.2,um^3,Surface,87,78251,
2373.89,um^3,Surface,87,78252,
28891.7,um^3,Surface,87,78253,
35334.5,um^3,Surface,87,78254,
20937,um^3,Surface,87,78255,
34503.6,um^3,Surface,87,78256,
8005.51,um^3,Surface,87,78257,
16208.2,um^3,Surface,87,78258,
17050.4,um^3,Surface,87,78259,
11492,um^3,Surface,87,78260,
23974.3,um^3,Surface,87,78261,
5656.91,um^3,Surface,87,78262,
4573.35,um^3,Surface,87,78263,
11045.4,um^3,Surface,87,78264,
2343.91,um^3,Surface,87,78265,
7522.36,um^3,Surface,87,78266,
6519.13,um^3,Surface,87,78267,
15403,um^3,Surface,87,78268,
54295,um^3,Surface,87,78269,
46204.3,um^3,Surface,87,78270,
24192.9,um^3,Surface,87,78271,
39639,um^3,Surface,87,78272,
41472.2,um^3,Surface,87,78273,
23646.3,um^3,Surface,87,78274,
3566.1,um^3,Surface,87,78275,
66421.1,um^3,Surface,87,78276,
30869.2,um^3,Surface,88,78277,
16981.2,um^3,Surface,88,78278,
11908.8,um^3,Surface,88,78279,
4332.84,um^3,Surface,88,78280,
1683.19,um^3,Surface,88,78281,
4325.86,um^3,Surface,88,78282,
22828.3,um^3,Surface,88,78283,
26836.5,um^3,Surface,88,78284,
2248.37,um^3,Surface,88,78285,
18115.2,um^3,Surface,88,78286,
3047.43,um^3,Surface,88,78287,
23695,um^3,Surface,88,78288,
27661.8,um^3,Surface,88,78289,
36051.7,um^3,Surface,88,78290,
6971.46,um^3,Surface,88,78291,
34486.2,um^3,Surface,88,78292,
37338.6,um^3,Surface,88,78293,
16435,um^3,Surface,88,78294,
12208,um^3,Surface,88,78295,
23381.8,um^3,Surface,88,78296,
2082.84,um^3,Surface,88,78297,
5299.57,um^3,Surface,88,78298,
11654.4,um^3,Surface,88,78299,
4449.11,um^3,Surface,88,78300,
7153.34,um^3,Surface,88,78301,
2499.17,um^3,Surface,88,78302,
6665.79,um^3,Surface,88,78303,
16486.2,um^3,Surface,88,78304,
52780.1,um^3,Surface,88,78305,
24696.7,um^3,Surface,88,78306,
47000.9,um^3,Surface,88,78307,
22590.4,um^3,Surface,88,78308,
40919.9,um^3,Surface,88,78309,
41864.6,um^3,Surface,88,78310,
3577.53,um^3,Surface,88,78311,
64007,um^3,Surface,88,78312,
11874.8,um^3,Surface,89,78313,
15920.1,um^3,Surface,89,78314,
29554.1,um^3,Surface,89,78315,
4620.42,um^3,Surface,89,78316,
4716.02,um^3,Surface,89,78317,
22480.2,um^3,Surface,89,78318,
25805.7,um^3,Surface,89,78319,
16918.1,um^3,Surface,89,78320,
28393.7,um^3,Surface,89,78321,
23553,um^3,Surface,89,78322,
2461.35,um^3,Surface,89,78323,
35282.3,um^3,Surface,89,78324,
21325.1,um^3,Surface,89,78325,
35346.6,um^3,Surface,89,78326,
7536.03,um^3,Surface,89,78327,
16134.8,um^3,Surface,89,78328,
15799,um^3,Surface,89,78329,
12183.5,um^3,Surface,89,78330,
25908.8,um^3,Surface,89,78331,
5078.74,um^3,Surface,89,78332,
4681.49,um^3,Surface,89,78333,
