
Intensity Sum Ch=6 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
240870,,Surface,6,Image 1,1,75172,
196820,,Surface,6,Image 1,1,75173,
109717,,Surface,6,Image 1,1,75174,
22453,,Surface,6,Image 1,1,75175,
146937,,Surface,6,Image 1,1,75176,
27783,,Surface,6,Image 1,1,75177,
28645,,Surface,6,Image 1,1,75178,
31046,,Surface,6,Image 1,1,75179,
268482,,Surface,6,Image 1,1,75180,
240792,,Surface,6,Image 1,1,75181,
25114,,Surface,6,Image 1,1,75182,
200602,,Surface,6,Image 1,1,75183,
338302,,Surface,6,Image 1,1,75184,
339552,,Surface,6,Image 1,1,75185,
180774,,Surface,6,Image 1,1,75186,
247037,,Surface,6,Image 1,1,75187,
189215,,Surface,6,Image 1,1,75188,
131041,,Surface,6,Image 1,1,75189,
284884,,Surface,6,Image 1,1,75190,
310288,,Surface,6,Image 1,1,75191,
59171,,Surface,6,Image 1,1,75192,
172445,,Surface,6,Image 1,1,75193,
92861,,Surface,6,Image 1,1,75194,
26050,,Surface,6,Image 1,1,75195,
100402,,Surface,6,Image 1,1,75196,
33487,,Surface,6,Image 1,1,75197,
144190,,Surface,6,Image 1,1,75198,
383526,,Surface,6,Image 1,1,75199,
344190,,Surface,6,Image 1,1,75200,
197439,,Surface,6,Image 1,1,75201,
312211,,Surface,6,Image 1,1,75202,
223546,,Surface,6,Image 1,1,75203,
268051,,Surface,6,Image 1,1,75204,
505950,,Surface,6,Image 1,1,75205,
30556,,Surface,6,Image 1,2,75206,
29469,,Surface,6,Image 1,2,75207,
21653,,Surface,6,Image 1,2,75208,
149741,,Surface,6,Image 1,2,75209,
240582,,Surface,6,Image 1,2,75210,
197201,,Surface,6,Image 1,2,75211,
102117,,Surface,6,Image 1,2,75212,
18456,,Surface,6,Image 1,2,75213,
267668,,Surface,6,Image 1,2,75214,
251894,,Surface,6,Image 1,2,75215,
24553,,Surface,6,Image 1,2,75216,
202098,,Surface,6,Image 1,2,75217,
339016,,Surface,6,Image 1,2,75218,
324061,,Surface,6,Image 1,2,75219,
179157,,Surface,6,Image 1,2,75220,
251550,,Surface,6,Image 1,2,75221,
181090,,Surface,6,Image 1,2,75222,
126934,,Surface,6,Image 1,2,75223,
298817,,Surface,6,Image 1,2,75224,
296635,,Surface,6,Image 1,2,75225,
55720,,Surface,6,Image 1,2,75226,
92081,,Surface,6,Image 1,2,75227,
162135,,Surface,6,Image 1,2,75228,
35091,,Surface,6,Image 1,2,75229,
22725,,Surface,6,Image 1,2,75230,
102616,,Surface,6,Image 1,2,75231,
140220,,Surface,6,Image 1,2,75232,
372623,,Surface,6,Image 1,2,75233,
334033,,Surface,6,Image 1,2,75234,
188067,,Surface,6,Image 1,2,75235,
301643,,Surface,6,Image 1,2,75236,
201085,,Surface,6,Image 1,2,75237,
266407,,Surface,6,Image 1,2,75238,
513238,,Surface,6,Image 1,2,75239,
31794,,Surface,6,Image 1,3,75240,
29439,,Surface,6,Image 1,3,75241,
19961,,Surface,6,Image 1,3,75242,
152795,,Surface,6,Image 1,3,75243,
244717,,Surface,6,Image 1,3,75244,
201984,,Surface,6,Image 1,3,75245,
99027,,Surface,6,Image 1,3,75246,
21222,,Surface,6,Image 1,3,75247,
278134,,Surface,6,Image 1,3,75248,
255824,,Surface,6,Image 1,3,75249,
204302,,Surface,6,Image 1,3,75250,
21944,,Surface,6,Image 1,3,75251,
341645,,Surface,6,Image 1,3,75252,
336170,,Surface,6,Image 1,3,75253,
177605,,Surface,6,Image 1,3,75254,
264395,,Surface,6,Image 1,3,75255,
182245,,Surface,6,Image 1,3,75256,
130186,,Surface,6,Image 1,3,75257,
283291,,Surface,6,Image 1,3,75258,
57740,,Surface,6,Image 1,3,75259,
93090,,Surface,6,Image 1,3,75260,
298480,,Surface,6,Image 1,3,75261,
175603,,Surface,6,Image 1,3,75262,
22199,,Surface,6,Image 1,3,75263,
50623,,Surface,6,Image 1,3,75264,
105119,,Surface,6,Image 1,3,75265,
146977,,Surface,6,Image 1,3,75266,
391018,,Surface,6,Image 1,3,75267,
335253,,Surface,6,Image 1,3,75268,
181553,,Surface,6,Image 1,3,75269,
271516,,Surface,6,Image 1,3,75270,
293650,,Surface,6,Image 1,3,75271,
208109,,Surface,6,Image 1,3,75272,
526171,,Surface,6,Image 1,3,75273,
228413,,Surface,6,Image 1,4,75274,
199442,,Surface,6,Image 1,4,75275,
102294,,Surface,6,Image 1,4,75276,
20693,,Surface,6,Image 1,4,75277,
11980,,Surface,6,Image 1,4,75278,
13282,,Surface,6,Image 1,4,75279,
20747,,Surface,6,Image 1,4,75280,
144832,,Surface,6,Image 1,4,75281,
31231,,Surface,6,Image 1,4,75282,
32707,,Surface,6,Image 1,4,75283,
274106,,Surface,6,Image 1,4,75284,
248842,,Surface,6,Image 1,4,75285,
24054,,Surface,6,Image 1,4,75286,
339737,,Surface,6,Image 1,4,75287,
205822,,Surface,6,Image 1,4,75288,
328734,,Surface,6,Image 1,4,75289,
176423,,Surface,6,Image 1,4,75290,
271148,,Surface,6,Image 1,4,75291,
184579,,Surface,6,Image 1,4,75292,
128028,,Surface,6,Image 1,4,75293,
301494,,Surface,6,Image 1,4,75294,
302373,,Surface,6,Image 1,4,75295,
57357,,Surface,6,Image 1,4,75296,
187161,,Surface,6,Image 1,4,75297,
92853,,Surface,6,Image 1,4,75298,
21518,,Surface,6,Image 1,4,75299,
102101,,Surface,6,Image 1,4,75300,
53184,,Surface,6,Image 1,4,75301,
143907,,Surface,6,Image 1,4,75302,
398684,,Surface,6,Image 1,4,75303,
328298,,Surface,6,Image 1,4,75304,
186440,,Surface,6,Image 1,4,75305,
292473,,Surface,6,Image 1,4,75306,
276739,,Surface,6,Image 1,4,75307,
190972,,Surface,6,Image 1,4,75308,
519745,,Surface,6,Image 1,4,75309,
32269,,Surface,6,Image 1,5,75310,
28705,,Surface,6,Image 1,5,75311,
143563,,Surface,6,Image 1,5,75312,
35823,,Surface,6,Image 1,5,75313,
13255,,Surface,6,Image 1,5,75314,
240129,,Surface,6,Image 1,5,75315,
196412,,Surface,6,Image 1,5,75316,
107489,,Surface,6,Image 1,5,75317,
18264,,Surface,6,Image 1,5,75318,
281922,,Surface,6,Image 1,5,75319,
243783,,Surface,6,Image 1,5,75320,
206955,,Surface,6,Image 1,5,75321,
27524,,Surface,6,Image 1,5,75322,
334102,,Surface,6,Image 1,5,75323,
334898,,Surface,6,Image 1,5,75324,
179404,,Surface,6,Image 1,5,75325,
264934,,Surface,6,Image 1,5,75326,
188008,,Surface,6,Image 1,5,75327,
125959,,Surface,6,Image 1,5,75328,
305726,,Surface,6,Image 1,5,75329,
307108,,Surface,6,Image 1,5,75330,
61652,,Surface,6,Image 1,5,75331,
83871,,Surface,6,Image 1,5,75332,
174699,,Surface,6,Image 1,5,75333,
23528,,Surface,6,Image 1,5,75334,
99864,,Surface,6,Image 1,5,75335,
51288,,Surface,6,Image 1,5,75336,
146471,,Surface,6,Image 1,5,75337,
390182,,Surface,6,Image 1,5,75338,
331254,,Surface,6,Image 1,5,75339,
189859,,Surface,6,Image 1,5,75340,
302173,,Surface,6,Image 1,5,75341,
192783,,Surface,6,Image 1,5,75342,
302615,,Surface,6,Image 1,5,75343,
522745,,Surface,6,Image 1,5,75344,
34236,,Surface,6,Image 1,6,75345,
27004,,Surface,6,Image 1,6,75346,
145287,,Surface,6,Image 1,6,75347,
23942,,Surface,6,Image 1,6,75348,
241060,,Surface,6,Image 1,6,75349,
203338,,Surface,6,Image 1,6,75350,
102239,,Surface,6,Image 1,6,75351,
18734,,Surface,6,Image 1,6,75352,
266253,,Surface,6,Image 1,6,75353,
22756,,Surface,6,Image 1,6,75354,
250612,,Surface,6,Image 1,6,75355,
348431,,Surface,6,Image 1,6,75356,
22374,,Surface,6,Image 1,6,75357,
208944,,Surface,6,Image 1,6,75358,
309287,,Surface,6,Image 1,6,75359,
183397,,Surface,6,Image 1,6,75360,
260293,,Surface,6,Image 1,6,75361,
186647,,Surface,6,Image 1,6,75362,
132038,,Surface,6,Image 1,6,75363,
324091,,Surface,6,Image 1,6,75364,
62481,,Surface,6,Image 1,6,75365,
297841,,Surface,6,Image 1,6,75366,
91314,,Surface,6,Image 1,6,75367,
192313,,Surface,6,Image 1,6,75368,
20906,,Surface,6,Image 1,6,75369,
56858,,Surface,6,Image 1,6,75370,
95952,,Surface,6,Image 1,6,75371,
