
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
92.9282,,Surface,6,Image 1,1,75172,
109.223,,Surface,6,Image 1,1,75173,
108.631,,Surface,6,Image 1,1,75174,
92.781,,Surface,6,Image 1,1,75175,
103.55,,Surface,6,Image 1,1,75176,
114.333,,Surface,6,Image 1,1,75177,
99.4618,,Surface,6,Image 1,1,75178,
107.055,,Surface,6,Image 1,1,75179,
98.0935,,Surface,6,Image 1,1,75180,
116.663,,Surface,6,Image 1,1,75181,
129.454,,Surface,6,Image 1,1,75182,
111.198,,Surface,6,Image 1,1,75183,
127.229,,Surface,6,Image 1,1,75184,
135.821,,Surface,6,Image 1,1,75185,
106.15,,Surface,6,Image 1,1,75186,
93.2919,,Surface,6,Image 1,1,75187,
115.375,,Surface,6,Image 1,1,75188,
107.853,,Surface,6,Image 1,1,75189,
101.926,,Surface,6,Image 1,1,75190,
123.621,,Surface,6,Image 1,1,75191,
134.175,,Surface,6,Image 1,1,75192,
124.061,,Surface,6,Image 1,1,75193,
125.318,,Surface,6,Image 1,1,75194,
114.758,,Surface,6,Image 1,1,75195,
117.981,,Surface,6,Image 1,1,75196,
97.9152,,Surface,6,Image 1,1,75197,
125.056,,Surface,6,Image 1,1,75198,
92.841,,Surface,6,Image 1,1,75199,
100.172,,Surface,6,Image 1,1,75200,
114.391,,Surface,6,Image 1,1,75201,
111.823,,Surface,6,Image 1,1,75202,
115.767,,Surface,6,Image 1,1,75203,
102.78,,Surface,6,Image 1,1,75204,
89.7393,,Surface,6,Image 1,1,75205,
102.882,,Surface,6,Image 1,2,75206,
112.477,,Surface,6,Image 1,2,75207,
102.137,,Surface,6,Image 1,2,75208,
102.212,,Surface,6,Image 1,2,75209,
94.68,,Surface,6,Image 1,2,75210,
109.495,,Surface,6,Image 1,2,75211,
108.983,,Surface,6,Image 1,2,75212,
91.3663,,Surface,6,Image 1,2,75213,
98.8799,,Surface,6,Image 1,2,75214,
121.688,,Surface,6,Image 1,2,75215,
129.226,,Surface,6,Image 1,2,75216,
109.065,,Surface,6,Image 1,2,75217,
