
Intensity Min Ch=5 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
46,,Surface,5,Image 1,5,75314,
29,,Surface,5,Image 1,5,75315,
28,,Surface,5,Image 1,5,75316,
35,,Surface,5,Image 1,5,75317,
37,,Surface,5,Image 1,5,75318,
28,,Surface,5,Image 1,5,75319,
28,,Surface,5,Image 1,5,75320,
28,,Surface,5,Image 1,5,75321,
36,,Surface,5,Image 1,5,75322,
29,,Surface,5,Image 1,5,75323,
28,,Surface,5,Image 1,5,75324,
29,,Surface,5,Image 1,5,75325,
29,,Surface,5,Image 1,5,75326,
26,,Surface,5,Image 1,5,75327,
31,,Surface,5,Image 1,5,75328,
14,,Surface,5,Image 1,5,75329,
31,,Surface,5,Image 1,5,75330,
29,,Surface,5,Image 1,5,75331,
27,,Surface,5,Image 1,5,75332,
27,,Surface,5,Image 1,5,75333,
41,,Surface,5,Image 1,5,75334,
31,,Surface,5,Image 1,5,75335,
34,,Surface,5,Image 1,5,75336,
21,,Surface,5,Image 1,5,75337,
31,,Surface,5,Image 1,5,75338,
21,,Surface,5,Image 1,5,75339,
24,,Surface,5,Image 1,5,75340,
31,,Surface,5,Image 1,5,75341,
29,,Surface,5,Image 1,5,75342,
18,,Surface,5,Image 1,5,75343,
32,,Surface,5,Image 1,5,75344,
32,,Surface,5,Image 1,6,75345,
42,,Surface,5,Image 1,6,75346,
35,,Surface,5,Image 1,6,75347,
35,,Surface,5,Image 1,6,75348,
33,,Surface,5,Image 1,6,75349,
32,,Surface,5,Image 1,6,75350,
34,,Surface,5,Image 1,6,75351,
41,,Surface,5,Image 1,6,75352,
31,,Surface,5,Image 1,6,75353,
35,,Surface,5,Image 1,6,75354,
27,,Surface,5,Image 1,6,75355,
25,,Surface,5,Image 1,6,75356,
36,,Surface,5,Image 1,6,75357,
32,,Surface,5,Image 1,6,75358,
30,,Surface,5,Image 1,6,75359,
35,,Surface,5,Image 1,6,75360,
34,,Surface,5,Image 1,6,75361,
26,,Surface,5,Image 1,6,75362,
28,,Surface,5,Image 1,6,75363,
29,,Surface,5,Image 1,6,75364,
22,,Surface,5,Image 1,6,75365,
11,,Surface,5,Image 1,6,75366,
34,,Surface,5,Image 1,6,75367,
31,,Surface,5,Image 1,6,75368,
39,,Surface,5,Image 1,6,75369,
29,,Surface,5,Image 1,6,75370,
33,,Surface,5,Image 1,6,75371,
31,,Surface,5,Image 1,6,75372,
34,,Surface,5,Image 1,6,75373,
29,,Surface,5,Image 1,6,75374,
29,,Surface,5,Image 1,6,75375,
28,,Surface,5,Image 1,6,75376,
27,,Surface,5,Image 1,6,75377,
31,,Surface,5,Image 1,6,75378,
27,,Surface,5,Image 1,6,75379,
24,,Surface,5,Image 1,7,75380,
31,,Surface,5,Image 1,7,75381,
36,,Surface,5,Image 1,7,75382,
47,,Surface,5,Image 1,7,75383,
33,,Surface,5,Image 1,7,75384,
36,,Surface,5,Image 1,7,75385,
36,,Surface,5,Image 1,7,75386,
33,,Surface,5,Image 1,7,75387,
28,,Surface,5,Image 1,7,75388,
28,,Surface,5,Image 1,7,75389,
35,,Surface,5,Image 1,7,75390,
30,,Surface,5,Image 1,7,75391,
30,,Surface,5,Image 1,7,75392,
32,,Surface,5,Image 1,7,75393,
30,,Surface,5,Image 1,7,75394,
27,,Surface,5,Image 1,7,75395,
33,,Surface,5,Image 1,7,75396,
26,,Surface,5,Image 1,7,75397,
31,,Surface,5,Image 1,7,75398,
36,,Surface,5,Image 1,7,75399,
32,,Surface,5,Image 1,7,75400,
28,,Surface,5,Image 1,7,75401,
31,,Surface,5,Image 1,7,75402,
34,,Surface,5,Image 1,7,75403,
21,,Surface,5,Image 1,7,75404,
31,,Surface,5,Image 1,7,75405,
36,,Surface,5,Image 1,7,75406,
27,,Surface,5,Image 1,7,75407,
34,,Surface,5,Image 1,7,75408,
32,,Surface,5,Image 1,7,75409,
32,,Surface,5,Image 1,7,75410,
32,,Surface,5,Image 1,7,75411,
29,,Surface,5,Image 1,7,75412,
27,,Surface,5,Image 1,7,75413,
28,,Surface,5,Image 1,8,75414,
29,,Surface,5,Image 1,8,75415,
39,,Surface,5,Image 1,8,75416,
40,,Surface,5,Image 1,8,75417,
27,,Surface,5,Image 1,8,75418,
29,,Surface,5,Image 1,8,75419,
31,,Surface,5,Image 1,8,75420,
36,,Surface,5,Image 1,8,75421,
28,,Surface,5,Image 1,8,75422,
30,,Surface,5,Image 1,8,75423,
27,,Surface,5,Image 1,8,75424,
34,,Surface,5,Image 1,8,75425,
36,,Surface,5,Image 1,8,75426,
29,,Surface,5,Image 1,8,75427,
30,,Surface,5,Image 1,8,75428,
31,,Surface,5,Image 1,8,75429,
24,,Surface,5,Image 1,8,75430,
32,,Surface,5,Image 1,8,75431,
24,,Surface,5,Image 1,8,75432,
29,,Surface,5,Image 1,8,75433,
25,,Surface,5,Image 1,8,75434,
34,,Surface,5,Image 1,8,75435,
33,,Surface,5,Image 1,8,75436,
31,,Surface,5,Image 1,8,75437,
31,,Surface,5,Image 1,8,75438,
30,,Surface,5,Image 1,8,75439,
27,,Surface,5,Image 1,8,75440,
28,,Surface,5,Image 1,8,75441,
26,,Surface,5,Image 1,8,75442,
33,,Surface,5,Image 1,8,75443,
29,,Surface,5,Image 1,8,75444,
32,,Surface,5,Image 1,8,75445,
33,,Surface,5,Image 1,8,75446,
26,,Surface,5,Image 1,8,75447,
35,,Surface,5,Image 1,9,75448,
35,,Surface,5,Image 1,9,75449,
35,,Surface,5,Image 1,9,75450,
40,,Surface,5,Image 1,9,75451,
38,,Surface,5,Image 1,9,75452,
34,,Surface,5,Image 1,9,75453,
34,,Surface,5,Image 1,9,75454,
25,,Surface,5,Image 1,9,75455,
34,,Surface,5,Image 1,9,75456,
36,,Surface,5,Image 1,9,75457,
40,,Surface,5,Image 1,9,75458,
23,,Surface,5,Image 1,9,75459,
30,,Surface,5,Image 1,9,75460,
28,,Surface,5,Image 1,9,75461,
28,,Surface,5,Image 1,9,75462,
29,,Surface,5,Image 1,9,75463,
32,,Surface,5,Image 1,9,75464,
29,,Surface,5,Image 1,9,75465,
26,,Surface,5,Image 1,9,75466,
29,,Surface,5,Image 1,9,75467,
29,,Surface,5,Image 1,9,75468,
4,,Surface,5,Image 1,9,75469,
37,,Surface,5,Image 1,9,75470,
34,,Surface,5,Image 1,9,75471,
39,,Surface,5,Image 1,9,75472,
27,,Surface,5,Image 1,9,75473,
30,,Surface,5,Image 1,9,75474,
29,,Surface,5,Image 1,9,75475,
27,,Surface,5,Image 1,9,75476,
34,,Surface,5,Image 1,9,75477,
33,,Surface,5,Image 1,9,75478,
4,,Surface,5,Image 1,9,75479,
29,,Surface,5,Image 1,9,75480,
23,,Surface,5,Image 1,9,75481,
25,,Surface,5,Image 1,10,75482,
37,,Surface,5,Image 1,10,75483,
32,,Surface,5,Image 1,10,75484,
32,,Surface,5,Image 1,10,75485,
35,,Surface,5,Image 1,10,75486,
33,,Surface,5,Image 1,10,75487,
41,,Surface,5,Image 1,10,75488,
34,,Surface,5,Image 1,10,75489,
36,,Surface,5,Image 1,10,75490,
26,,Surface,5,Image 1,10,75491,
27,,Surface,5,Image 1,10,75492,
37,,Surface,5,Image 1,10,75493,
30,,Surface,5,Image 1,10,75494,
30,,Surface,5,Image 1,10,75495,
24,,Surface,5,Image 1,10,75496,
37,,Surface,5,Image 1,10,75497,
12,,Surface,5,Image 1,10,75498,
31,,Surface,5,Image 1,10,75499,
25,,Surface,5,Image 1,10,75500,
36,,Surface,5,Image 1,10,75501,
29,,Surface,5,Image 1,10,75502,
25,,Surface,5,Image 1,10,75503,
34,,Surface,5,Image 1,10,75504,
21,,Surface,5,Image 1,10,75505,
29,,Surface,5,Image 1,10,75506,
37,,Surface,5,Image 1,10,75507,
34,,Surface,5,Image 1,10,75508,
29,,Surface,5,Image 1,10,75509,
34,,Surface,5,Image 1,10,75510,
28,,Surface,5,Image 1,10,75511,
24,,Surface,5,Image 1,10,75512,
33,,Surface,5,Image 1,10,75513,
35,,Surface,5,Image 1,10,75514,
15,,Surface,5,Image 1,10,75515,
33,,Surface,5,Image 1,11,75516,
30,,Surface,5,Image 1,11,75517,
33,,Surface,5,Image 1,11,75518,
42,,Surface,5,Image 1,11,75519,
30,,Surface,5,Image 1,11,75520,
34,,Surface,5,Image 1,11,75521,
20,,Surface,5,Image 1,11,75522,
23,,Surface,5,Image 1,11,75523,
29,,Surface,5,Image 1,11,75524,
29,,Surface,5,Image 1,11,75525,
37,,Surface,5,Image 1,11,75526,
27,,Surface,5,Image 1,11,75527,
31,,Surface,5,Image 1,11,75528,
31,,Surface,5,Image 1,11,75529,
28,,Surface,5,Image 1,11,75530,
35,,Surface,5,Image 1,11,75531,
27,,Surface,5,Image 1,11,75532,
31,,Surface,5,Image 1,11,75533,
31,,Surface,5,Image 1,11,75534,
30,,Surface,5,Image 1,11,75535,
20,,Surface,5,Image 1,11,75536,
28,,Surface,5,Image 1,11,75537,
33,,Surface,5,Image 1,11,75538,
38,,Surface,5,Image 1,11,75539,
23,,Surface,5,Image 1,11,75540,
32,,Surface,5,Image 1,11,75541,
34,,Surface,5,Image 1,11,75542,
32,,Surface,5,Image 1,11,75543,
27,,Surface,5,Image 1,11,75544,
35,,Surface,5,Image 1,11,75545,
29,,Surface,5,Image 1,11,75546,
34,,Surface,5,Image 1,11,75547,
44,,Surface,5,Image 1,11,75548,
28,,Surface,5,Image 1,11,75549,
27,,Surface,5,Image 1,11,75550,
34,,Surface,5,Image 1,12,75551,
35,,Surface,5,Image 1,12,75552,
36,,Surface,5,Image 1,12,75553,
41,,Surface,5,Image 1,12,75554,
15,,Surface,5,Image 1,12,75555,
34,,Surface,5,Image 1,12,75556,
23,,Surface,5,Image 1,12,75557,
33,,Surface,5,Image 1,12,75558,
33,,Surface,5,Image 1,12,75559,
32,,Surface,5,Image 1,12,75560,
27,,Surface,5,Image 1,12,75561,
35,,Surface,5,Image 1,12,75562,
38,,Surface,5,Image 1,12,75563,
28,,Surface,5,Image 1,12,75564,
30,,Surface,5,Image 1,12,75565,
30,,Surface,5,Image 1,12,75566,
32,,Surface,5,Image 1,12,75567,
31,,Surface,5,Image 1,12,75568,
20,,Surface,5,Image 1,12,75569,
17,,Surface,5,Image 1,12,75570,
30,,Surface,5,Image 1,12,75571,
30,,Surface,5,Image 1,12,75572,
33,,Surface,5,Image 1,12,75573,
28,,Surface,5,Image 1,12,75574,
37,,Surface,5,Image 1,12,75575,
37,,Surface,5,Image 1,12,75576,
35,,Surface,5,Image 1,12,75577,
30,,Surface,5,Image 1,12,75578,
27,,Surface,5,Image 1,12,75579,
34,,Surface,5,Image 1,12,75580,
31,,Surface,5,Image 1,12,75581,
25,,Surface,5,Image 1,12,75582,
33,,Surface,5,Image 1,12,75583,
35,,Surface,5,Image 1,12,75584,
26,,Surface,5,Image 1,12,75585,
32,,Surface,5,Image 1,13,75586,
33,,Surface,5,Image 1,13,75587,
36,,Surface,5,Image 1,13,75588,
38,,Surface,5,Image 1,13,75589,
31,,Surface,5,Image 1,13,75590,
36,,Surface,5,Image 1,13,75591,
30,,Surface,5,Image 1,13,75592,
34,,Surface,5,Image 1,13,75593,
34,,Surface,5,Image 1,13,75594,
32,,Surface,5,Image 1,13,75595,
27,,Surface,5,Image 1,13,75596,
26,,Surface,5,Image 1,13,75597,
23,,Surface,5,Image 1,13,75598,
34,,Surface,5,Image 1,13,75599,
34,,Surface,5,Image 1,13,75600,
35,,Surface,5,Image 1,13,75601,
33,,Surface,5,Image 1,13,75602,
30,,Surface,5,Image 1,13,75603,
27,,Surface,5,Image 1,13,75604,
20,,Surface,5,Image 1,13,75605,
22,,Surface,5,Image 1,13,75606,
35,,Surface,5,Image 1,13,75607,
29,,Surface,5,Image 1,13,75608,
43,,Surface,5,Image 1,13,75609,
35,,Surface,5,Image 1,13,75610,
32,,Surface,5,Image 1,13,75611,
32,,Surface,5,Image 1,13,75612,
27,,Surface,5,Image 1,13,75613,
32,,Surface,5,Image 1,13,75614,
28,,Surface,5,Image 1,13,75615,
34,,Surface,5,Image 1,13,75616,
29,,Surface,5,Image 1,13,75617,
33,,Surface,5,Image 1,13,75618,
27,,Surface,5,Image 1,13,75619,
43,,Surface,5,Image 1,13,75620,
28,,Surface,5,Image 1,14,75621,
34,,Surface,5,Image 1,14,75622,
41,,Surface,5,Image 1,14,75623,
30,,Surface,5,Image 1,14,75624,
38,,Surface,5,Image 1,14,75625,
33,,Surface,5,Image 1,14,75626,
35,,Surface,5,Image 1,14,75627,
33,,Surface,5,Image 1,14,75628,
26,,Surface,5,Image 1,14,75629,
34,,Surface,5,Image 1,14,75630,
29,,Surface,5,Image 1,14,75631,
33,,Surface,5,Image 1,14,75632,
32,,Surface,5,Image 1,14,75633,
32,,Surface,5,Image 1,14,75634,
24,,Surface,5,Image 1,14,75635,
12,,Surface,5,Image 1,14,75636,
32,,Surface,5,Image 1,14,75637,
27,,Surface,5,Image 1,14,75638,
0,,Surface,5,Image 1,14,75639,
33,,Surface,5,Image 1,14,75640,
21,,Surface,5,Image 1,14,75641,
29,,Surface,5,Image 1,14,75642,
31,,Surface,5,Image 1,14,75643,
29,,Surface,5,Image 1,14,75644,
43,,Surface,5,Image 1,14,75645,
33,,Surface,5,Image 1,14,75646,
33,,Surface,5,Image 1,14,75647,
27,,Surface,5,Image 1,14,75648,
25,,Surface,5,Image 1,14,75649,
33,,Surface,5,Image 1,14,75650,
34,,Surface,5,Image 1,14,75651,
33,,Surface,5,Image 1,14,75652,
27,,Surface,5,Image 1,14,75653,
31,,Surface,5,Image 1,14,75654,
31,,Surface,5,Image 1,14,75655,
28,,Surface,5,Image 1,15,75656,
25,,Surface,5,Image 1,15,75657,
39,,Surface,5,Image 1,15,75658,
39,,Surface,5,Image 1,15,75659,
41,,Surface,5,Image 1,15,75660,
38,,Surface,5,Image 1,15,75661,
29,,Surface,5,Image 1,15,75662,
34,,Surface,5,Image 1,15,75663,
33,,Surface,5,Image 1,15,75664,
27,,Surface,5,Image 1,15,75665,
26,,Surface,5,Image 1,15,75666,
35,,Surface,5,Image 1,15,75667,
32,,Surface,5,Image 1,15,75668,
28,,Surface,5,Image 1,15,75669,
30,,Surface,5,Image 1,15,75670,
14,,Surface,5,Image 1,15,75671,
36,,Surface,5,Image 1,15,75672,
31,,Surface,5,Image 1,15,75673,
31,,Surface,5,Image 1,15,75674,
18,,Surface,5,Image 1,15,75675,
27,,Surface,5,Image 1,15,75676,
31,,Surface,5,Image 1,15,75677,
24,,Surface,5,Image 1,15,75678,
25,,Surface,5,Image 1,15,75679,
33,,Surface,5,Image 1,15,75680,
30,,Surface,5,Image 1,15,75681,
37,,Surface,5,Image 1,15,75682,
37,,Surface,5,Image 1,15,75683,
33,,Surface,5,Image 1,15,75684,
31,,Surface,5,Image 1,15,75685,
31,,Surface,5,Image 1,15,75686,
30,,Surface,5,Image 1,15,75687,
32,,Surface,5,Image 1,15,75688,
31,,Surface,5,Image 1,15,75689,
31,,Surface,5,Image 1,15,75690,
32,,Surface,5,Image 1,15,75691,
29,,Surface,5,Image 1,16,75692,
32,,Surface,5,Image 1,16,75693,
37,,Surface,5,Image 1,16,75694,
37,,Surface,5,Image 1,16,75695,
32,,Surface,5,Image 1,16,75696,
33,,Surface,5,Image 1,16,75697,
29,,Surface,5,Image 1,16,75698,
31,,Surface,5,Image 1,16,75699,
34,,Surface,5,Image 1,16,75700,
32,,Surface,5,Image 1,16,75701,
24,,Surface,5,Image 1,16,75702,
12,,Surface,5,Image 1,16,75703,
31,,Surface,5,Image 1,16,75704,
30,,Surface,5,Image 1,16,75705,
25,,Surface,5,Image 1,16,75706,
26,,Surface,5,Image 1,16,75707,
22,,Surface,5,Image 1,16,75708,
31,,Surface,5,Image 1,16,75709,
19,,Surface,5,Image 1,16,75710,
25,,Surface,5,Image 1,16,75711,
6,,Surface,5,Image 1,16,75712,
28,,Surface,5,Image 1,16,75713,
32,,Surface,5,Image 1,16,75714,
33,,Surface,5,Image 1,16,75715,
39,,Surface,5,Image 1,16,75716,
16,,Surface,5,Image 1,16,75717,
26,,Surface,5,Image 1,16,75718,
31,,Surface,5,Image 1,16,75719,
31,,Surface,5,Image 1,16,75720,
26,,Surface,5,Image 1,16,75721,
23,,Surface,5,Image 1,16,75722,
33,,Surface,5,Image 1,16,75723,
30,,Surface,5,Image 1,16,75724,
41,,Surface,5,Image 1,16,75725,
31,,Surface,5,Image 1,16,75726,
30,,Surface,5,Image 1,17,75727,
29,,Surface,5,Image 1,17,75728,
35,,Surface,5,Image 1,17,75729,
43,,Surface,5,Image 1,17,75730,
33,,Surface,5,Image 1,17,75731,
29,,Surface,5,Image 1,17,75732,
24,,Surface,5,Image 1,17,75733,
12,,Surface,5,Image 1,17,75734,
31,,Surface,5,Image 1,17,75735,
24,,Surface,5,Image 1,17,75736,
26,,Surface,5,Image 1,17,75737,
34,,Surface,5,Image 1,17,75738,
26,,Surface,5,Image 1,17,75739,
33,,Surface,5,Image 1,17,75740,
29,,Surface,5,Image 1,17,75741,
27,,Surface,5,Image 1,17,75742,
20,,Surface,5,Image 1,17,75743,
22,,Surface,5,Image 1,17,75744,
26,,Surface,5,Image 1,17,75745,
23,,Surface,5,Image 1,17,75746,
28,,Surface,5,Image 1,17,75747,
34,,Surface,5,Image 1,17,75748,
29,,Surface,5,Image 1,17,75749,
26,,Surface,5,Image 1,17,75750,
34,,Surface,5,Image 1,17,75751,
35,,Surface,5,Image 1,17,75752,
32,,Surface,5,Image 1,17,75753,
31,,Surface,5,Image 1,17,75754,
23,,Surface,5,Image 1,17,75755,
26,,Surface,5,Image 1,17,75756,
25,,Surface,5,Image 1,17,75757,
26,,Surface,5,Image 1,17,75758,
26,,Surface,5,Image 1,17,75759,
33,,Surface,5,Image 1,17,75760,
43,,Surface,5,Image 1,17,75761,
39,,Surface,5,Image 1,18,75762,
34,,Surface,5,Image 1,18,75763,
38,,Surface,5,Image 1,18,75764,
31,,Surface,5,Image 1,18,75765,
21,,Surface,5,Image 1,18,75766,
34,,Surface,5,Image 1,18,75767,
31,,Surface,5,Image 1,18,75768,
36,,Surface,5,Image 1,18,75769,
32,,Surface,5,Image 1,18,75770,
32,,Surface,5,Image 1,18,75771,
24,,Surface,5,Image 1,18,75772,
35,,Surface,5,Image 1,18,75773,
27,,Surface,5,Image 1,18,75774,
28,,Surface,5,Image 1,18,75775,
28,,Surface,5,Image 1,18,75776,
32,,Surface,5,Image 1,18,75777,
22,,Surface,5,Image 1,18,75778,
28,,Surface,5,Image 1,18,75779,
33,,Surface,5,Image 1,18,75780,
27,,Surface,5,Image 1,18,75781,
33,,Surface,5,Image 1,18,75782,
37,,Surface,5,Image 1,18,75783,
27,,Surface,5,Image 1,18,75784,
39,,Surface,5,Image 1,18,75785,
27,,Surface,5,Image 1,18,75786,
32,,Surface,5,Image 1,18,75787,
34,,Surface,5,Image 1,18,75788,
32,,Surface,5,Image 1,18,75789,
30,,Surface,5,Image 1,18,75790,
34,,Surface,5,Image 1,18,75791,
33,,Surface,5,Image 1,18,75792,
29,,Surface,5,Image 1,18,75793,
43,,Surface,5,Image 1,18,75794,
31,,Surface,5,Image 1,18,75795,
27,,Surface,5,Image 1,18,75796,
34,,Surface,5,Image 1,19,75797,
31,,Surface,5,Image 1,19,75798,
33,,Surface,5,Image 1,19,75799,
31,,Surface,5,Image 1,19,75800,
12,,Surface,5,Image 1,19,75801,
32,,Surface,5,Image 1,19,75802,
36,,Surface,5,Image 1,19,75803,
40,,Surface,5,Image 1,19,75804,
34,,Surface,5,Image 1,19,75805,
30,,Surface,5,Image 1,19,75806,
28,,Surface,5,Image 1,19,75807,
24,,Surface,5,Image 1,19,75808,
25,,Surface,5,Image 1,19,75809,
32,,Surface,5,Image 1,19,75810,
3,,Surface,5,Image 1,19,75811,
18,,Surface,5,Image 1,19,75812,
29,,Surface,5,Image 1,19,75813,
32,,Surface,5,Image 1,19,75814,
29,,Surface,5,Image 1,19,75815,
24,,Surface,5,Image 1,19,75816,
26,,Surface,5,Image 1,19,75817,
26,,Surface,5,Image 1,19,75818,
26,,Surface,5,Image 1,19,75819,
27,,Surface,5,Image 1,19,75820,
38,,Surface,5,Image 1,19,75821,
34,,Surface,5,Image 1,19,75822,
34,,Surface,5,Image 1,19,75823,
31,,Surface,5,Image 1,19,75824,
22,,Surface,5,Image 1,19,75825,
27,,Surface,5,Image 1,19,75826,
33,,Surface,5,Image 1,19,75827,
20,,Surface,5,Image 1,19,75828,
30,,Surface,5,Image 1,19,75829,
24,,Surface,5,Image 1,19,75830,
42,,Surface,5,Image 1,19,75831,
30,,Surface,5,Image 1,20,75832,
39,,Surface,5,Image 1,20,75833,
29,,Surface,5,Image 1,20,75834,
34,,Surface,5,Image 1,20,75835,
37,,Surface,5,Image 1,20,75836,
37,,Surface,5,Image 1,20,75837,
35,,Surface,5,Image 1,20,75838,
36,,Surface,5,Image 1,20,75839,
38,,Surface,5,Image 1,20,75840,
31,,Surface,5,Image 1,20,75841,
33,,Surface,5,Image 1,20,75842,
33,,Surface,5,Image 1,20,75843,
30,,Surface,5,Image 1,20,75844,
29,,Surface,5,Image 1,20,75845,
25,,Surface,5,Image 1,20,75846,
24,,Surface,5,Image 1,20,75847,
0,,Surface,5,Image 1,20,75848,
33,,Surface,5,Image 1,20,75849,
29,,Surface,5,Image 1,20,75850,
17,,Surface,5,Image 1,20,75851,
36,,Surface,5,Image 1,20,75852,
16,,Surface,5,Image 1,20,75853,
31,,Surface,5,Image 1,20,75854,
33,,Surface,5,Image 1,20,75855,
36,,Surface,5,Image 1,20,75856,
30,,Surface,5,Image 1,20,75857,
24,,Surface,5,Image 1,20,75858,
34,,Surface,5,Image 1,20,75859,
34,,Surface,5,Image 1,20,75860,
37,,Surface,5,Image 1,20,75861,
34,,Surface,5,Image 1,20,75862,
30,,Surface,5,Image 1,20,75863,
27,,Surface,5,Image 1,20,75864,
42,,Surface,5,Image 1,20,75865,
