
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
87.336,,Surface,3,Image 1,1,75172,
104.453,,Surface,3,Image 1,1,75173,
104.708,,Surface,3,Image 1,1,75174,
89.1446,,Surface,3,Image 1,1,75175,
98.6836,,Surface,3,Image 1,1,75176,
109.095,,Surface,3,Image 1,1,75177,
93.7396,,Surface,3,Image 1,1,75178,
101.11,,Surface,3,Image 1,1,75179,
92.9938,,Surface,3,Image 1,1,75180,
108.351,,Surface,3,Image 1,1,75181,
124.686,,Surface,3,Image 1,1,75182,
105.293,,Surface,3,Image 1,1,75183,
121.188,,Surface,3,Image 1,1,75184,
125.482,,Surface,3,Image 1,1,75185,
101.947,,Surface,3,Image 1,1,75186,
89.3372,,Surface,3,Image 1,1,75187,
109.404,,Surface,3,Image 1,1,75188,
101.182,,Surface,3,Image 1,1,75189,
97.1045,,Surface,3,Image 1,1,75190,
118.376,,Surface,3,Image 1,1,75191,
119.163,,Surface,3,Image 1,1,75192,
116.613,,Surface,3,Image 1,1,75193,
116.279,,Surface,3,Image 1,1,75194,
109.921,,Surface,3,Image 1,1,75195,
113.764,,Surface,3,Image 1,1,75196,
94.2251,,Surface,3,Image 1,1,75197,
120.404,,Surface,3,Image 1,1,75198,
88.0242,,Surface,3,Image 1,1,75199,
95.6685,,Surface,3,Image 1,1,75200,
109.528,,Surface,3,Image 1,1,75201,
106.369,,Surface,3,Image 1,1,75202,
111.247,,Surface,3,Image 1,1,75203,
96.2826,,Surface,3,Image 1,1,75204,
85.6795,,Surface,3,Image 1,1,75205,
96.266,,Surface,3,Image 1,2,75206,
107.66,,Surface,3,Image 1,2,75207,
96.9623,,Surface,3,Image 1,2,75208,
97.8826,,Surface,3,Image 1,2,75209,
89.0228,,Surface,3,Image 1,2,75210,
105.267,,Surface,3,Image 1,2,75211,
104.952,,Surface,3,Image 1,2,75212,
87.604,,Surface,3,Image 1,2,75213,
93.9154,,Surface,3,Image 1,2,75214,
113.562,,Surface,3,Image 1,2,75215,
124.7,,Surface,3,Image 1,2,75216,
103.753,,Surface,3,Image 1,2,75217,
125.865,,Surface,3,Image 1,2,75218,
119.436,,Surface,3,Image 1,2,75219,
104.315,,Surface,3,Image 1,2,75220,
88.0791,,Surface,3,Image 1,2,75221,
108.396,,Surface,3,Image 1,2,75222,
101.951,,Surface,3,Image 1,2,75223,
102.405,,Surface,3,Image 1,2,75224,
121.032,,Surface,3,Image 1,2,75225,
115.773,,Surface,3,Image 1,2,75226,
125.49,,Surface,3,Image 1,2,75227,
111.259,,Surface,3,Image 1,2,75228,
98.9357,,Surface,3,Image 1,2,75229,
98.1441,,Surface,3,Image 1,2,75230,
114.073,,Surface,3,Image 1,2,75231,
115.508,,Surface,3,Image 1,2,75232,
84.9715,,Surface,3,Image 1,2,75233,
93.9735,,Surface,3,Image 1,2,75234,
106.681,,Surface,3,Image 1,2,75235,
104.484,,Surface,3,Image 1,2,75236,
106.047,,Surface,3,Image 1,2,75237,
98.5372,,Surface,3,Image 1,2,75238,
87.1541,,Surface,3,Image 1,2,75239,
102.803,,Surface,3,Image 1,3,75240,
111.198,,Surface,3,Image 1,3,75241,
95.2513,,Surface,3,Image 1,3,75242,
99.8866,,Surface,3,Image 1,3,75243,
89.0387,,Surface,3,Image 1,3,75244,
102.774,,Surface,3,Image 1,3,75245,
103.631,,Surface,3,Image 1,3,75246,
92.5682,,Surface,3,Image 1,3,75247,
93.7869,,Surface,3,Image 1,3,75248,
112.436,,Surface,3,Image 1,3,75249,
105.538,,Surface,3,Image 1,3,75250,
123.256,,Surface,3,Image 1,3,75251,
122.8,,Surface,3,Image 1,3,75252,
125.902,,Surface,3,Image 1,3,75253,
104.149,,Surface,3,Image 1,3,75254,
91.4896,,Surface,3,Image 1,3,75255,
109.024,,Surface,3,Image 1,3,75256,
100.565,,Surface,3,Image 1,3,75257,
97.2431,,Surface,3,Image 1,3,75258,
111.803,,Surface,3,Image 1,3,75259,
117.959,,Surface,3,Image 1,3,75260,
119.503,,Surface,3,Image 1,3,75261,
116.32,,Surface,3,Image 1,3,75262,
96.5392,,Surface,3,Image 1,3,75263,
103.76,,Surface,3,Image 1,3,75264,
114.775,,Surface,3,Image 1,3,75265,
118.337,,Surface,3,Image 1,3,75266,
85.1871,,Surface,3,Image 1,3,75267,
94.6195,,Surface,3,Image 1,3,75268,
106.767,,Surface,3,Image 1,3,75269,
99.2009,,Surface,3,Image 1,3,75270,
103.745,,Surface,3,Image 1,3,75271,
108.517,,Surface,3,Image 1,3,75272,
86.4948,,Surface,3,Image 1,3,75273,
86.9229,,Surface,3,Image 1,4,75274,
101.025,,Surface,3,Image 1,4,75275,
103.894,,Surface,3,Image 1,4,75276,
88.3304,,Surface,3,Image 1,4,75277,
85.7612,,Surface,3,Image 1,4,75278,
105.828,,Surface,3,Image 1,4,75279,
98.596,,Surface,3,Image 1,4,75280,
99.9993,,Surface,3,Image 1,4,75281,
102.524,,Surface,3,Image 1,4,75282,
116.307,,Surface,3,Image 1,4,75283,
97.207,,Surface,3,Image 1,4,75284,
110.45,,Surface,3,Image 1,4,75285,
120.958,,Surface,3,Image 1,4,75286,
123.113,,Surface,3,Image 1,4,75287,
105.37,,Surface,3,Image 1,4,75288,
124.328,,Surface,3,Image 1,4,75289,
103.029,,Surface,3,Image 1,4,75290,
91.1885,,Surface,3,Image 1,4,75291,
110.51,,Surface,3,Image 1,4,75292,
101.78,,Surface,3,Image 1,4,75293,
99.985,,Surface,3,Image 1,4,75294,
118.849,,Surface,3,Image 1,4,75295,
123.803,,Surface,3,Image 1,4,75296,
119.083,,Surface,3,Image 1,4,75297,
117.637,,Surface,3,Image 1,4,75298,
94.9674,,Surface,3,Image 1,4,75299,
114.095,,Surface,3,Image 1,4,75300,
109.556,,Surface,3,Image 1,4,75301,
116.219,,Surface,3,Image 1,4,75302,
87.118,,Surface,3,Image 1,4,75303,
93.954,,Surface,3,Image 1,4,75304,
106.498,,Surface,3,Image 1,4,75305,
104.013,,Surface,3,Image 1,4,75306,
98.5751,,Surface,3,Image 1,4,75307,
103.494,,Surface,3,Image 1,4,75308,
86.3293,,Surface,3,Image 1,4,75309,
101.512,,Surface,3,Image 1,5,75310,
105.429,,Surface,3,Image 1,5,75311,
101.016,,Surface,3,Image 1,5,75312,
101.639,,Surface,3,Image 1,5,75313,
105.215,,Surface,3,Image 1,5,75314,
87.0414,,Surface,3,Image 1,5,75315,
102.602,,Surface,3,Image 1,5,75316,
99.5709,,Surface,3,Image 1,5,75317,
87.2178,,Surface,3,Image 1,5,75318,
96.6292,,Surface,3,Image 1,5,75319,
110.034,,Surface,3,Image 1,5,75320,
107.167,,Surface,3,Image 1,5,75321,
126.014,,Surface,3,Image 1,5,75322,
121.256,,Surface,3,Image 1,5,75323,
126.5,,Surface,3,Image 1,5,75324,
100.816,,Surface,3,Image 1,5,75325,
89.9488,,Surface,3,Image 1,5,75326,
111.089,,Surface,3,Image 1,5,75327,
102.256,,Surface,3,Image 1,5,75328,
101.291,,Surface,3,Image 1,5,75329,
118.369,,Surface,3,Image 1,5,75330,
124.253,,Surface,3,Image 1,5,75331,
116.455,,Surface,3,Image 1,5,75332,
114.57,,Surface,3,Image 1,5,75333,
105.098,,Surface,3,Image 1,5,75334,
111.153,,Surface,3,Image 1,5,75335,
107.222,,Surface,3,Image 1,5,75336,
117.302,,Surface,3,Image 1,5,75337,
86.2833,,Surface,3,Image 1,5,75338,
95.3679,,Surface,3,Image 1,5,75339,
108.481,,Surface,3,Image 1,5,75340,
104.405,,Surface,3,Image 1,5,75341,
103.843,,Surface,3,Image 1,5,75342,
97.9211,,Surface,3,Image 1,5,75343,
87.417,,Surface,3,Image 1,5,75344,
113.453,,Surface,3,Image 1,6,75345,
96.5134,,Surface,3,Image 1,6,75346,
97.2127,,Surface,3,Image 1,6,75347,
104.521,,Surface,3,Image 1,6,75348,
87.6875,,Surface,3,Image 1,6,75349,
104.323,,Surface,3,Image 1,6,75350,
101.797,,Surface,3,Image 1,6,75351,
89.2327,,Surface,3,Image 1,6,75352,
94.9951,,Surface,3,Image 1,6,75353,
48.6832,,Surface,3,Image 1,6,75354,
113.387,,Surface,3,Image 1,6,75355,
121.682,,Surface,3,Image 1,6,75356,
114.409,,Surface,3,Image 1,6,75357,
105.494,,Surface,3,Image 1,6,75358,
132.213,,Surface,3,Image 1,6,75359,
103.684,,Surface,3,Image 1,6,75360,
89.8696,,Surface,3,Image 1,6,75361,
112.053,,Surface,3,Image 1,6,75362,
103.198,,Surface,3,Image 1,6,75363,
104.132,,Surface,3,Image 1,6,75364,
125.867,,Surface,3,Image 1,6,75365,
118.589,,Surface,3,Image 1,6,75366,
114.647,,Surface,3,Image 1,6,75367,
119.263,,Surface,3,Image 1,6,75368,
94.545,,Surface,3,Image 1,6,75369,
110.955,,Surface,3,Image 1,6,75370,
111.169,,Surface,3,Image 1,6,75371,
115.726,,Surface,3,Image 1,6,75372,
85.4091,,Surface,3,Image 1,6,75373,
107.245,,Surface,3,Image 1,6,75374,
96.3312,,Surface,3,Image 1,6,75375,
104.017,,Surface,3,Image 1,6,75376,
98.2282,,Surface,3,Image 1,6,75377,
105.162,,Surface,3,Image 1,6,75378,
86.8483,,Surface,3,Image 1,6,75379,
87.9295,,Surface,3,Image 1,7,75380,
101.674,,Surface,3,Image 1,7,75381,
102.741,,Surface,3,Image 1,7,75382,
87.9158,,Surface,3,Image 1,7,75383,
100.044,,Surface,3,Image 1,7,75384,
102.792,,Surface,3,Image 1,7,75385,
110.258,,Surface,3,Image 1,7,75386,
87.7901,,Surface,3,Image 1,7,75387,
94.4354,,Surface,3,Image 1,7,75388,
