
Intensity Sum Ch=5 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
234607,,Surface,5,Image 1,1,75172,
192098,,Surface,5,Image 1,1,75173,
107762,,Surface,5,Image 1,1,75174,
21948,,Surface,5,Image 1,1,75175,
144098,,Surface,5,Image 1,1,75176,
25378,,Surface,5,Image 1,1,75177,
27625,,Surface,5,Image 1,1,75178,
30017,,Surface,5,Image 1,1,75179,
262527,,Surface,5,Image 1,1,75180,
236889,,Surface,5,Image 1,1,75181,
24739,,Surface,5,Image 1,1,75182,
196682,,Surface,5,Image 1,1,75183,
327548,,Surface,5,Image 1,1,75184,
334884,,Surface,5,Image 1,1,75185,
176872,,Surface,5,Image 1,1,75186,
241237,,Surface,5,Image 1,1,75187,
185380,,Surface,5,Image 1,1,75188,
128281,,Surface,5,Image 1,1,75189,
273768,,Surface,5,Image 1,1,75190,
301596,,Surface,5,Image 1,1,75191,
58032,,Surface,5,Image 1,1,75192,
167959,,Surface,5,Image 1,1,75193,
90909,,Surface,5,Image 1,1,75194,
25115,,Surface,5,Image 1,1,75195,
96870,,Surface,5,Image 1,1,75196,
32527,,Surface,5,Image 1,1,75197,
140772,,Surface,5,Image 1,1,75198,
377011,,Surface,5,Image 1,1,75199,
337535,,Surface,5,Image 1,1,75200,
194965,,Surface,5,Image 1,1,75201,
305954,,Surface,5,Image 1,1,75202,
220159,,Surface,5,Image 1,1,75203,
260986,,Surface,5,Image 1,1,75204,
496286,,Surface,5,Image 1,1,75205,
29548,,Surface,5,Image 1,2,75206,
27469,,Surface,5,Image 1,2,75207,
21018,,Surface,5,Image 1,2,75208,
146993,,Surface,5,Image 1,2,75209,
233532,,Surface,5,Image 1,2,75210,
191891,,Surface,5,Image 1,2,75211,
100331,,Surface,5,Image 1,2,75212,
18131,,Surface,5,Image 1,2,75213,
261786,,Surface,5,Image 1,2,75214,
248021,,Surface,5,Image 1,2,75215,
24102,,Surface,5,Image 1,2,75216,
198270,,Surface,5,Image 1,2,75217,
334144,,Surface,5,Image 1,2,75218,
314337,,Surface,5,Image 1,2,75219,
175201,,Surface,5,Image 1,2,75220,
245390,,Surface,5,Image 1,2,75221,
176804,,Surface,5,Image 1,2,75222,
123156,,Surface,5,Image 1,2,75223,
288598,,Surface,5,Image 1,2,75224,
288900,,Surface,5,Image 1,2,75225,
54504,,Surface,5,Image 1,2,75226,
90078,,Surface,5,Image 1,2,75227,
158129,,Surface,5,Image 1,2,75228,
33966,,Surface,5,Image 1,2,75229,
21315,,Surface,5,Image 1,2,75230,
98197,,Surface,5,Image 1,2,75231,
136401,,Surface,5,Image 1,2,75232,
365670,,Surface,5,Image 1,2,75233,
327737,,Surface,5,Image 1,2,75234,
183692,,Surface,5,Image 1,2,75235,
294990,,Surface,5,Image 1,2,75236,
197877,,Surface,5,Image 1,2,75237,
258786,,Surface,5,Image 1,2,75238,
504078,,Surface,5,Image 1,2,75239,
30616,,Surface,5,Image 1,3,75240,
27812,,Surface,5,Image 1,3,75241,
19441,,Surface,5,Image 1,3,75242,
150040,,Surface,5,Image 1,3,75243,
237542,,Surface,5,Image 1,3,75244,
196960,,Surface,5,Image 1,3,75245,
97181,,Surface,5,Image 1,3,75246,
20752,,Surface,5,Image 1,3,75247,
271503,,Surface,5,Image 1,3,75248,
251976,,Surface,5,Image 1,3,75249,
199999,,Surface,5,Image 1,3,75250,
21436,,Surface,5,Image 1,3,75251,
330174,,Surface,5,Image 1,3,75252,
331295,,Surface,5,Image 1,3,75253,
173935,,Surface,5,Image 1,3,75254,
258822,,Surface,5,Image 1,3,75255,
178322,,Surface,5,Image 1,3,75256,
126953,,Surface,5,Image 1,3,75257,
275542,,Surface,5,Image 1,3,75258,
56420,,Surface,5,Image 1,3,75259,
91431,,Surface,5,Image 1,3,75260,
290984,,Surface,5,Image 1,3,75261,
171708,,Surface,5,Image 1,3,75262,
20899,,Surface,5,Image 1,3,75263,
49591,,Surface,5,Image 1,3,75264,
100701,,Surface,5,Image 1,3,75265,
142800,,Surface,5,Image 1,3,75266,
384826,,Surface,5,Image 1,3,75267,
328209,,Surface,5,Image 1,3,75268,
178583,,Surface,5,Image 1,3,75269,
263546,,Surface,5,Image 1,3,75270,
287231,,Surface,5,Image 1,3,75271,
204959,,Surface,5,Image 1,3,75272,
517147,,Surface,5,Image 1,3,75273,
222833,,Surface,5,Image 1,4,75274,
194064,,Surface,5,Image 1,4,75275,
100544,,Surface,5,Image 1,4,75276,
20353,,Surface,5,Image 1,4,75277,
11635,,Surface,5,Image 1,4,75278,
12752,,Surface,5,Image 1,4,75279,
20148,,Surface,5,Image 1,4,75280,
142257,,Surface,5,Image 1,4,75281,
30221,,Surface,5,Image 1,4,75282,
30150,,Surface,5,Image 1,4,75283,
268641,,Surface,5,Image 1,4,75284,
245192,,Surface,5,Image 1,4,75285,
23482,,Surface,5,Image 1,4,75286,
330462,,Surface,5,Image 1,4,75287,
201582,,Surface,5,Image 1,4,75288,
324210,,Surface,5,Image 1,4,75289,
172897,,Surface,5,Image 1,4,75290,
265898,,Surface,5,Image 1,4,75291,
180531,,Surface,5,Image 1,4,75292,
124747,,Surface,5,Image 1,4,75293,
294304,,Surface,5,Image 1,4,75294,
294121,,Surface,5,Image 1,4,75295,
56056,,Surface,5,Image 1,4,75296,
182323,,Surface,5,Image 1,4,75297,
90953,,Surface,5,Image 1,4,75298,
20293,,Surface,5,Image 1,4,75299,
97829,,Surface,5,Image 1,4,75300,
52289,,Surface,5,Image 1,4,75301,
140493,,Surface,5,Image 1,4,75302,
392711,,Surface,5,Image 1,4,75303,
321378,,Surface,5,Image 1,4,75304,
182760,,Surface,5,Image 1,4,75305,
286568,,Surface,5,Image 1,4,75306,
268965,,Surface,5,Image 1,4,75307,
188192,,Surface,5,Image 1,4,75308,
510813,,Surface,5,Image 1,4,75309,
31042,,Surface,5,Image 1,5,75310,
25930,,Surface,5,Image 1,5,75311,
140964,,Surface,5,Image 1,5,75312,
34807,,Surface,5,Image 1,5,75313,
12755,,Surface,5,Image 1,5,75314,
233774,,Surface,5,Image 1,5,75315,
190847,,Surface,5,Image 1,5,75316,
105604,,Surface,5,Image 1,5,75317,
18064,,Surface,5,Image 1,5,75318,
276130,,Surface,5,Image 1,5,75319,
240054,,Surface,5,Image 1,5,75320,
202954,,Surface,5,Image 1,5,75321,
26994,,Surface,5,Image 1,5,75322,
325108,,Surface,5,Image 1,5,75323,
330527,,Surface,5,Image 1,5,75324,
175421,,Surface,5,Image 1,5,75325,
259487,,Surface,5,Image 1,5,75326,
183585,,Surface,5,Image 1,5,75327,
122579,,Surface,5,Image 1,5,75328,
296150,,Surface,5,Image 1,5,75329,
298051,,Surface,5,Image 1,5,75330,
60192,,Surface,5,Image 1,5,75331,
82198,,Surface,5,Image 1,5,75332,
170648,,Surface,5,Image 1,5,75333,
21908,,Surface,5,Image 1,5,75334,
96173,,Surface,5,Image 1,5,75335,
50032,,Surface,5,Image 1,5,75336,
142770,,Surface,5,Image 1,5,75337,
383860,,Surface,5,Image 1,5,75338,
325449,,Surface,5,Image 1,5,75339,
186721,,Surface,5,Image 1,5,75340,
296172,,Surface,5,Image 1,5,75341,
189590,,Surface,5,Image 1,5,75342,
294329,,Surface,5,Image 1,5,75343,
513193,,Surface,5,Image 1,5,75344,
31108,,Surface,5,Image 1,6,75345,
26144,,Surface,5,Image 1,6,75346,
142582,,Surface,5,Image 1,6,75347,
23397,,Surface,5,Image 1,6,75348,
234785,,Surface,5,Image 1,6,75349,
198294,,Surface,5,Image 1,6,75350,
100511,,Surface,5,Image 1,6,75351,
18344,,Surface,5,Image 1,6,75352,
259838,,Surface,5,Image 1,6,75353,
22476,,Surface,5,Image 1,6,75354,
246693,,Surface,5,Image 1,6,75355,
339047,,Surface,5,Image 1,6,75356,
21784,,Surface,5,Image 1,6,75357,
204995,,Surface,5,Image 1,6,75358,
304420,,Surface,5,Image 1,6,75359,
179421,,Surface,5,Image 1,6,75360,
254593,,Surface,5,Image 1,6,75361,
182648,,Surface,5,Image 1,6,75362,
128863,,Surface,5,Image 1,6,75363,
314396,,Surface,5,Image 1,6,75364,
60845,,Surface,5,Image 1,6,75365,
287819,,Surface,5,Image 1,6,75366,
89390,,Surface,5,Image 1,6,75367,
187622,,Surface,5,Image 1,6,75368,
19501,,Surface,5,Image 1,6,75369,
55303,,Surface,5,Image 1,6,75370,
92852,,Surface,5,Image 1,6,75371,
137517,,Surface,5,Image 1,6,75372,
369486,,Surface,5,Image 1,6,75373,
183523,,Surface,5,Image 1,6,75374,
336743,,Surface,5,Image 1,6,75375,
278543,,Surface,5,Image 1,6,75376,
278310,,Surface,5,Image 1,6,75377,
182174,,Surface,5,Image 1,6,75378,
516683,,Surface,5,Image 1,6,75379,
240871,,Surface,5,Image 1,7,75380,
190758,,Surface,5,Image 1,7,75381,
94816,,Surface,5,Image 1,7,75382,
16900,,Surface,5,Image 1,7,75383,
145291,,Surface,5,Image 1,7,75384,
32508,,Surface,5,Image 1,7,75385,
28083,,Surface,5,Image 1,7,75386,
52604,,Surface,5,Image 1,7,75387,
269480,,Surface,5,Image 1,7,75388,
246692,,Surface,5,Image 1,7,75389,
21878,,Surface,5,Image 1,7,75390,
325728,,Surface,5,Image 1,7,75391,
202353,,Surface,5,Image 1,7,75392,
324771,,Surface,5,Image 1,7,75393,
179424,,Surface,5,Image 1,7,75394,
268848,,Surface,5,Image 1,7,75395,
179869,,Surface,5,Image 1,7,75396,
118951,,Surface,5,Image 1,7,75397,
309037,,Surface,5,Image 1,7,75398,
87634,,Surface,5,Image 1,7,75399,
45634,,Surface,5,Image 1,7,75400,
302373,,Surface,5,Image 1,7,75401,
181111,,Surface,5,Image 1,7,75402,
18762,,Surface,5,Image 1,7,75403,
93266,,Surface,5,Image 1,7,75404,
57757,,Surface,5,Image 1,7,75405,
138301,,Surface,5,Image 1,7,75406,
376401,,Surface,5,Image 1,7,75407,
191887,,Surface,5,Image 1,7,75408,
346046,,Surface,5,Image 1,7,75409,
273274,,Surface,5,Image 1,7,75410,
184133,,Surface,5,Image 1,7,75411,
284776,,Surface,5,Image 1,7,75412,
514337,,Surface,5,Image 1,7,75413,
239891,,Surface,5,Image 1,8,75414,
192390,,Surface,5,Image 1,8,75415,
91175,,Surface,5,Image 1,8,75416,
15983,,Surface,5,Image 1,8,75417,
25802,,Surface,5,Image 1,8,75418,
29643,,Surface,5,Image 1,8,75419,
147070,,Surface,5,Image 1,8,75420,
34086,,Surface,5,Image 1,8,75421,
269737,,Surface,5,Image 1,8,75422,
241599,,Surface,5,Image 1,8,75423,
341927,,Surface,5,Image 1,8,75424,
210359,,Surface,5,Image 1,8,75425,
20683,,Surface,5,Image 1,8,75426,
326325,,Surface,5,Image 1,8,75427,
177234,,Surface,5,Image 1,8,75428,
254071,,Surface,5,Image 1,8,75429,
184865,,Surface,5,Image 1,8,75430,
120552,,Surface,5,Image 1,8,75431,
298959,,Surface,5,Image 1,8,75432,
284299,,Surface,5,Image 1,8,75433,
51903,,Surface,5,Image 1,8,75434,
85144,,Surface,5,Image 1,8,75435,
175579,,Surface,5,Image 1,8,75436,
18037,,Surface,5,Image 1,8,75437,
57631,,Surface,5,Image 1,8,75438,
95018,,Surface,5,Image 1,8,75439,
139474,,Surface,5,Image 1,8,75440,
376165,,Surface,5,Image 1,8,75441,
343935,,Surface,5,Image 1,8,75442,
189360,,Surface,5,Image 1,8,75443,
270845,,Surface,5,Image 1,8,75444,
281433,,Surface,5,Image 1,8,75445,
184100,,Surface,5,Image 1,8,75446,
513725,,Surface,5,Image 1,8,75447,
244807,,Surface,5,Image 1,9,75448,
195084,,Surface,5,Image 1,9,75449,
90992,,Surface,5,Image 1,9,75450,
14998,,Surface,5,Image 1,9,75451,
32897,,Surface,5,Image 1,9,75452,
146818,,Surface,5,Image 1,9,75453,
33677,,Surface,5,Image 1,9,75454,
28764,,Surface,5,Image 1,9,75455,
253929,,Surface,5,Image 1,9,75456,
244373,,Surface,5,Image 1,9,75457,
24956,,Surface,5,Image 1,9,75458,
342332,,Surface,5,Image 1,9,75459,
207029,,Surface,5,Image 1,9,75460,
326794,,Surface,5,Image 1,9,75461,
182416,,Surface,5,Image 1,9,75462,
253540,,Surface,5,Image 1,9,75463,
188390,,Surface,5,Image 1,9,75464,
121566,,Surface,5,Image 1,9,75465,
311029,,Surface,5,Image 1,9,75466,
53136,,Surface,5,Image 1,9,75467,
88690,,Surface,5,Image 1,9,75468,
301314,,Surface,5,Image 1,9,75469,
175335,,Surface,5,Image 1,9,75470,
15570,,Surface,5,Image 1,9,75471,
49820,,Surface,5,Image 1,9,75472,
93219,,Surface,5,Image 1,9,75473,
136306,,Surface,5,Image 1,9,75474,
401121,,Surface,5,Image 1,9,75475,
347265,,Surface,5,Image 1,9,75476,
193729,,Surface,5,Image 1,9,75477,
273337,,Surface,5,Image 1,9,75478,
288398,,Surface,5,Image 1,9,75479,
194044,,Surface,5,Image 1,9,75480,
528046,,Surface,5,Image 1,9,75481,
34025,,Surface,5,Image 1,10,75482,
30315,,Surface,5,Image 1,10,75483,
151133,,Surface,5,Image 1,10,75484,
247426,,Surface,5,Image 1,10,75485,
204688,,Surface,5,Image 1,10,75486,
94187,,Surface,5,Image 1,10,75487,
17025,,Surface,5,Image 1,10,75488,
33891,,Surface,5,Image 1,10,75489,
253301,,Surface,5,Image 1,10,75490,
254372,,Surface,5,Image 1,10,75491,
211059,,Surface,5,Image 1,10,75492,
23434,,Surface,5,Image 1,10,75493,
356319,,Surface,5,Image 1,10,75494,
327989,,Surface,5,Image 1,10,75495,
194678,,Surface,5,Image 1,10,75496,
253047,,Surface,5,Image 1,10,75497,
193529,,Surface,5,Image 1,10,75498,
128834,,Surface,5,Image 1,10,75499,
325371,,Surface,5,Image 1,10,75500,
51010,,Surface,5,Image 1,10,75501,
90613,,Surface,5,Image 1,10,75502,
278664,,Surface,5,Image 1,10,75503,
172684,,Surface,5,Image 1,10,75504,
20266,,Surface,5,Image 1,10,75505,
93383,,Surface,5,Image 1,10,75506,
55662,,Surface,5,Image 1,10,75507,
137336,,Surface,5,Image 1,10,75508,
397842,,Surface,5,Image 1,10,75509,
198085,,Surface,5,Image 1,10,75510,
350941,,Surface,5,Image 1,10,75511,
281797,,Surface,5,Image 1,10,75512,
291245,,Surface,5,Image 1,10,75513,
178758,,Surface,5,Image 1,10,75514,
535678,,Surface,5,Image 1,10,75515,
231535,,Surface,5,Image 1,11,75516,
193009,,Surface,5,Image 1,11,75517,
91345,,Surface,5,Image 1,11,75518,
15114,,Surface,5,Image 1,11,75519,
148949,,Surface,5,Image 1,11,75520,
31708,,Surface,5,Image 1,11,75521,
26895,,Surface,5,Image 1,11,75522,
31956,,Surface,5,Image 1,11,75523,
243857,,Surface,5,Image 1,11,75524,
240938,,Surface,5,Image 1,11,75525,
23523,,Surface,5,Image 1,11,75526,
359378,,Surface,5,Image 1,11,75527,
217407,,Surface,5,Image 1,11,75528,
331931,,Surface,5,Image 1,11,75529,
182592,,Surface,5,Image 1,11,75530,
242125,,Surface,5,Image 1,11,75531,
192607,,Surface,5,Image 1,11,75532,
131413,,Surface,5,Image 1,11,75533,
312798,,Surface,5,Image 1,11,75534,
57970,,Surface,5,Image 1,11,75535,
273777,,Surface,5,Image 1,11,75536,
87375,,Surface,5,Image 1,11,75537,
172468,,Surface,5,Image 1,11,75538,
25925,,Surface,5,Image 1,11,75539,
91622,,Surface,5,Image 1,11,75540,
56730,,Surface,5,Image 1,11,75541,
134599,,Surface,5,Image 1,11,75542,
388793,,Surface,5,Image 1,11,75543,
354318,,Surface,5,Image 1,11,75544,
189985,,Surface,5,Image 1,11,75545,
268804,,Surface,5,Image 1,11,75546,
287518,,Surface,5,Image 1,11,75547,
15451,,Surface,5,Image 1,11,75548,
190817,,Surface,5,Image 1,11,75549,
526284,,Surface,5,Image 1,11,75550,
244820,,Surface,5,Image 1,12,75551,
194966,,Surface,5,Image 1,12,75552,
97015,,Surface,5,Image 1,12,75553,
11803,,Surface,5,Image 1,12,75554,
35077,,Surface,5,Image 1,12,75555,
40875,,Surface,5,Image 1,12,75556,
152542,,Surface,5,Image 1,12,75557,
30132,,Surface,5,Image 1,12,75558,
257164,,Surface,5,Image 1,12,75559,
247008,,Surface,5,Image 1,12,75560,
335689,,Surface,5,Image 1,12,75561,
214764,,Surface,5,Image 1,12,75562,
20858,,Surface,5,Image 1,12,75563,
335975,,Surface,5,Image 1,12,75564,
186252,,Surface,5,Image 1,12,75565,
251297,,Surface,5,Image 1,12,75566,
197379,,Surface,5,Image 1,12,75567,
127541,,Surface,5,Image 1,12,75568,
316055,,Surface,5,Image 1,12,75569,
295335,,Surface,5,Image 1,12,75570,
65283,,Surface,5,Image 1,12,75571,
88632,,Surface,5,Image 1,12,75572,
170065,,Surface,5,Image 1,12,75573,
93579,,Surface,5,Image 1,12,75574,
20098,,Surface,5,Image 1,12,75575,
58331,,Surface,5,Image 1,12,75576,
138344,,Surface,5,Image 1,12,75577,
392485,,Surface,5,Image 1,12,75578,
342890,,Surface,5,Image 1,12,75579,
186387,,Surface,5,Image 1,12,75580,
291011,,Surface,5,Image 1,12,75581,
295334,,Surface,5,Image 1,12,75582,
19278,,Surface,5,Image 1,12,75583,
186241,,Surface,5,Image 1,12,75584,
541853,,Surface,5,Image 1,12,75585,
38352,,Surface,5,Image 1,13,75586,
153324,,Surface,5,Image 1,13,75587,
261021,,Surface,5,Image 1,13,75588,
196026,,Surface,5,Image 1,13,75589,
93440,,Surface,5,Image 1,13,75590,
11580,,Surface,5,Image 1,13,75591,
31343,,Surface,5,Image 1,13,75592,
37812,,Surface,5,Image 1,13,75593,
247022,,Surface,5,Image 1,13,75594,
246523,,Surface,5,Image 1,13,75595,
23734,,Surface,5,Image 1,13,75596,
337212,,Surface,5,Image 1,13,75597,
218484,,Surface,5,Image 1,13,75598,
330097,,Surface,5,Image 1,13,75599,
189853,,Surface,5,Image 1,13,75600,
246196,,Surface,5,Image 1,13,75601,
127485,,Surface,5,Image 1,13,75602,
200498,,Surface,5,Image 1,13,75603,
313155,,Surface,5,Image 1,13,75604,
302524,,Surface,5,Image 1,13,75605,
66041,,Surface,5,Image 1,13,75606,
90255,,Surface,5,Image 1,13,75607,
166197,,Surface,5,Image 1,13,75608,
15679,,Surface,5,Image 1,13,75609,
51503,,Surface,5,Image 1,13,75610,
90267,,Surface,5,Image 1,13,75611,
143674,,Surface,5,Image 1,13,75612,
394459,,Surface,5,Image 1,13,75613,
336595,,Surface,5,Image 1,13,75614,
295766,,Surface,5,Image 1,13,75615,
195480,,Surface,5,Image 1,13,75616,
188736,,Surface,5,Image 1,13,75617,
310068,,Surface,5,Image 1,13,75618,
546916,,Surface,5,Image 1,13,75619,
20395,,Surface,5,Image 1,13,75620,
187560,,Surface,5,Image 1,14,75621,
92148,,Surface,5,Image 1,14,75622,
13682,,Surface,5,Image 1,14,75623,
255989,,Surface,5,Image 1,14,75624,
30929,,Surface,5,Image 1,14,75625,
37978,,Surface,5,Image 1,14,75626,
158282,,Surface,5,Image 1,14,75627,
32310,,Surface,5,Image 1,14,75628,
253814,,Surface,5,Image 1,14,75629,
267179,,Surface,5,Image 1,14,75630,
354672,,Surface,5,Image 1,14,75631,
18702,,Surface,5,Image 1,14,75632,
352066,,Surface,5,Image 1,14,75633,
207034,,Surface,5,Image 1,14,75634,
183917,,Surface,5,Image 1,14,75635,
193755,,Surface,5,Image 1,14,75636,
224938,,Surface,5,Image 1,14,75637,
129547,,Surface,5,Image 1,14,75638,
319727,,Surface,5,Image 1,14,75639,
59759,,Surface,5,Image 1,14,75640,
292940,,Surface,5,Image 1,14,75641,
98000,,Surface,5,Image 1,14,75642,
172961,,Surface,5,Image 1,14,75643,
87854,,Surface,5,Image 1,14,75644,
23110,,Surface,5,Image 1,14,75645,
141455,,Surface,5,Image 1,14,75646,
65656,,Surface,5,Image 1,14,75647,
397798,,Surface,5,Image 1,14,75648,
363632,,Surface,5,Image 1,14,75649,
289577,,Surface,5,Image 1,14,75650,
194404,,Surface,5,Image 1,14,75651,
294304,,Surface,5,Image 1,14,75652,
557425,,Surface,5,Image 1,14,75653,
189137,,Surface,5,Image 1,14,75654,
24607,,Surface,5,Image 1,14,75655,
257705,,Surface,5,Image 1,15,75656,
196676,,Surface,5,Image 1,15,75657,
93814,,Surface,5,Image 1,15,75658,
15812,,Surface,5,Image 1,15,75659,
12986,,Surface,5,Image 1,15,75660,
33750,,Surface,5,Image 1,15,75661,
27955,,Surface,5,Image 1,15,75662,
149863,,Surface,5,Image 1,15,75663,
26635,,Surface,5,Image 1,15,75664,
261956,,Surface,5,Image 1,15,75665,
260512,,Surface,5,Image 1,15,75666,
20612,,Surface,5,Image 1,15,75667,
364024,,Surface,5,Image 1,15,75668,
351100,,Surface,5,Image 1,15,75669,
213172,,Surface,5,Image 1,15,75670,
182574,,Surface,5,Image 1,15,75671,
222206,,Surface,5,Image 1,15,75672,
127018,,Surface,5,Image 1,15,75673,
184518,,Surface,5,Image 1,15,75674,
325449,,Surface,5,Image 1,15,75675,
50787,,Surface,5,Image 1,15,75676,
97984,,Surface,5,Image 1,15,75677,
286369,,Surface,5,Image 1,15,75678,
162699,,Surface,5,Image 1,15,75679,
25045,,Surface,5,Image 1,15,75680,
84704,,Surface,5,Image 1,15,75681,
136728,,Surface,5,Image 1,15,75682,
64869,,Surface,5,Image 1,15,75683,
405146,,Surface,5,Image 1,15,75684,
361724,,Surface,5,Image 1,15,75685,
286871,,Surface,5,Image 1,15,75686,
198384,,Surface,5,Image 1,15,75687,
295178,,Surface,5,Image 1,15,75688,
561081,,Surface,5,Image 1,15,75689,
179256,,Surface,5,Image 1,15,75690,
25058,,Surface,5,Image 1,15,75691,
248913,,Surface,5,Image 1,16,75692,
192647,,Surface,5,Image 1,16,75693,
94066,,Surface,5,Image 1,16,75694,
15921,,Surface,5,Image 1,16,75695,
155766,,Surface,5,Image 1,16,75696,
31799,,Surface,5,Image 1,16,75697,
28840,,Surface,5,Image 1,16,75698,
27955,,Surface,5,Image 1,16,75699,
239901,,Surface,5,Image 1,16,75700,
250919,,Surface,5,Image 1,16,75701,
334835,,Surface,5,Image 1,16,75702,
210301,,Surface,5,Image 1,16,75703,
21814,,Surface,5,Image 1,16,75704,
333512,,Surface,5,Image 1,16,75705,
188889,,Surface,5,Image 1,16,75706,
221432,,Surface,5,Image 1,16,75707,
189146,,Surface,5,Image 1,16,75708,
132569,,Surface,5,Image 1,16,75709,
307101,,Surface,5,Image 1,16,75710,
62522,,Surface,5,Image 1,16,75711,
299142,,Surface,5,Image 1,16,75712,
95102,,Surface,5,Image 1,16,75713,
153165,,Surface,5,Image 1,16,75714,
18684,,Surface,5,Image 1,16,75715,
64557,,Surface,5,Image 1,16,75716,
86904,,Surface,5,Image 1,16,75717,
402161,,Surface,5,Image 1,16,75718,
141197,,Surface,5,Image 1,16,75719,
333524,,Surface,5,Image 1,16,75720,
288216,,Surface,5,Image 1,16,75721,
195609,,Surface,5,Image 1,16,75722,
296594,,Surface,5,Image 1,16,75723,
