
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
51.6863,,Surface,7,Image 1,1,1000052648,52648,
46.1979,,Surface,7,Image 1,1,1000052649,52649,
47.6667,,Surface,7,Image 1,1,1000052650,52650,
54.0889,,Surface,7,Image 1,1,1000052651,52651,
63.1829,,Surface,7,Image 1,1,1000052652,52652,
41.3611,,Surface,7,Image 1,1,1000052653,52653,
43.0833,,Surface,7,Image 1,1,1000052654,52654,
46.5333,,Surface,7,Image 1,1,1000052655,52655,
39.0682,,Surface,7,Image 1,1,1000052656,52656,
49,,Surface,7,Image 1,1,1000052657,52657,
72.8298,,Surface,7,Image 1,1,1000052658,52658,
47.4268,,Surface,7,Image 1,1,1000052659,52659,
22.2222,,Surface,7,Image 1,1,1000052660,52660,
63.1613,,Surface,7,Image 1,1,1000052661,52661,
59.6184,,Surface,7,Image 1,1,1000052662,52662,
40.1957,,Surface,7,Image 1,1,1000052663,52663,
47.0875,,Surface,7,Image 1,1,1000052664,52664,
54.5122,,Surface,7,Image 1,1,1000052665,52665,
63.0164,,Surface,7,Image 1,1,1000052666,52666,
46.0357,,Surface,7,Image 1,1,1000052667,52667,
37.3636,,Surface,7,Image 1,1,1000052668,52668,
60.5616,,Surface,7,Image 1,1,1000052669,52669,
43,,Surface,7,Image 1,1,1000052670,52670,
63.3814,,Surface,7,Image 1,1,1000052671,52671,
48.8955,,Surface,7,Image 1,1,1000052672,52672,
53.6316,,Surface,7,Image 1,1,1000052673,52673,
39.963,,Surface,7,Image 1,1,1000052674,52674,
53.1967,,Surface,7,Image 1,1,1000052675,52675,
43.3803,,Surface,7,Image 1,1,1000052676,52676,
31.2973,,Surface,7,Image 1,1,1000052677,52677,
35.1667,,Surface,7,Image 1,1,1000052678,52678,
35.8095,,Surface,7,Image 1,1,1000052679,52679,
52.9565,,Surface,7,Image 1,1,1000052680,52680,
42.8064,,Surface,7,Image 1,1,1000052681,52681,
25.6452,,Surface,7,Image 1,1,1000052682,52682,
42.1818,,Surface,7,Image 1,1,1000052683,52683,
57.0282,,Surface,7,Image 1,1,1000052684,52684,
56.197,,Surface,7,Image 1,1,1000052685,52685,
41.9559,,Surface,7,Image 1,1,1000052686,52686,
54.0735,,Surface,7,Image 1,1,1000052687,52687,
46.2368,,Surface,7,Image 1,1,1000052688,52688,
68.902,,Surface,7,Image 1,1,1000052689,52689,
51.425,,Surface,7,Image 1,1,1000052690,52690,
70.3203,,Surface,7,Image 1,1,1000052691,52691,
51.5902,,Surface,7,Image 1,1,1000052692,52692,
45.0426,,Surface,7,Image 1,1,1000052693,52693,
49.625,,Surface,7,Image 1,1,1000052694,52694,
37.2222,,Surface,7,Image 1,1,1000052695,52695,
31.1905,,Surface,7,Image 1,1,1000052696,52696,
70.6526,,Surface,7,Image 1,1,1000052697,52697,
41.1818,,Surface,7,Image 1,1,1000052698,52698,
66.1205,,Surface,7,Image 1,1,1000052699,52699,
52.7778,,Surface,7,Image 1,1,1000052700,52700,
45.5833,,Surface,7,Image 1,1,1000052701,52701,
51.6019,,Surface,7,Image 1,1,1000052702,52702,
60.5106,,Surface,7,Image 1,1,1000052703,52703,
49.1966,,Surface,7,Image 1,1,1000052704,52704,
57.5781,,Surface,7,Image 1,1,1000052705,52705,
63.4904,,Surface,7,Image 1,1,1000052706,52706,
50.7865,,Surface,7,Image 1,1,1000052707,52707,
73.813,,Surface,7,Image 1,1,1000052708,52708,
39.9487,,Surface,7,Image 1,1,1000052709,52709,
37.9184,,Surface,7,Image 1,1,1000052710,52710,
36.6034,,Surface,7,Image 1,1,1000052711,52711,
39.7246,,Surface,7,Image 1,1,1000052712,52712,
87.0375,,Surface,7,Image 1,1,1000052713,52713,
36.32,,Surface,7,Image 1,1,1000052714,52714,
32.8696,,Surface,7,Image 1,1,1000052715,52715,
53.8936,,Surface,7,Image 1,1,1000052716,52716,
78.3433,,Surface,7,Image 1,1,1000052717,52717,
59.2706,,Surface,7,Image 1,1,1000052718,52718,
65.3833,,Surface,7,Image 1,1,1000052719,52719,
49.0784,,Surface,7,Image 1,1,1000052720,52720,
43.597,,Surface,7,Image 1,1,1000052721,52721,
26.3636,,Surface,7,Image 1,1,1000052722,52722,
33.0889,,Surface,7,Image 1,1,1000052723,52723,
39.5789,,Surface,7,Image 1,1,1000052724,52724,
79.1967,,Surface,7,Image 1,1,1000052725,52725,
53.8571,,Surface,7,Image 1,1,1000052726,52726,
41.2459,,Surface,7,Image 1,1,1000052727,52727,
40.9783,,Surface,7,Image 1,1,1000052728,52728,
65.7644,,Surface,7,Image 1,1,1000052729,52729,
26.6842,,Surface,7,Image 1,1,1000052730,52730,
61.7297,,Surface,7,Image 1,1,1000052731,52731,
38.65,,Surface,7,Image 1,1,1000052732,52732,
45.1026,,Surface,7,Image 1,1,1000052733,52733,
41.223,,Surface,7,Image 1,1,1000052734,52734,
35.3433,,Surface,7,Image 1,1,1000052735,52735,
39.403,,Surface,7,Image 1,1,1000052736,52736,
52.4674,,Surface,7,Image 1,2,1000052671,52737,
53.6212,,Surface,7,Image 1,2,1000052650,52738,
46.7667,,Surface,7,Image 1,2,1000052649,52739,
64.5802,,Surface,7,Image 1,2,1000052651,52740,
53.5893,,Surface,7,Image 1,2,1000052655,52741,
71.6437,,Surface,7,Image 1,2,1000052652,52742,
64.25,,Surface,7,Image 1,2,1000052653,52743,
35.7736,,Surface,7,Image 1,2,1000052654,52744,
32.0588,,Surface,7,Image 1,2,1000052656,52745,
51.9552,,Surface,7,Image 1,2,1000052657,52746,
65.5395,,Surface,7,Image 1,2,1000052658,52747,
42.6119,,Surface,7,Image 1,2,1000052659,52748,
32.3077,,Surface,7,Image 1,2,1000052660,52749,
62.4845,,Surface,7,Image 1,2,1000052661,52750,
54.0455,,Surface,7,Image 1,2,1000052663,52751,
46.7692,,Surface,7,Image 1,2,1000052662,52752,
51.85,,Surface,7,Image 1,2,1000052665,52753,
55.0556,,Surface,7,Image 1,2,1000052664,52754,
61.8033,,Surface,7,Image 1,2,1000052666,52755,
39.5303,,Surface,7,Image 1,2,1000052667,52756,
41.4565,,Surface,7,Image 1,2,1000052670,52757,
59.7317,,Surface,7,Image 1,2,1000052669,52758,
45.9841,,Surface,7,Image 1,2,1000052673,52759,
