
Intensity Mean Ch=9 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
24.1765,,Surface,9,Image 1,1,1000052648,52648,
67.9167,,Surface,9,Image 1,1,1000052649,52649,
15.1594,,Surface,9,Image 1,1,1000052650,52650,
62.1222,,Surface,9,Image 1,1,1000052651,52651,
19.1829,,Surface,9,Image 1,1,1000052652,52652,
40.25,,Surface,9,Image 1,1,1000052653,52653,
29.2667,,Surface,9,Image 1,1,1000052654,52654,
65.9556,,Surface,9,Image 1,1,1000052655,52655,
14.8636,,Surface,9,Image 1,1,1000052656,52656,
70.0952,,Surface,9,Image 1,1,1000052657,52657,
94.766,,Surface,9,Image 1,1,1000052658,52658,
56.561,,Surface,9,Image 1,1,1000052659,52659,
10.6111,,Surface,9,Image 1,1,1000052660,52660,
34.9032,,Surface,9,Image 1,1,1000052661,52661,
92.6447,,Surface,9,Image 1,1,1000052662,52662,
8.58696,,Surface,9,Image 1,1,1000052663,52663,
17.0125,,Surface,9,Image 1,1,1000052664,52664,
28.9268,,Surface,9,Image 1,1,1000052665,52665,
21.7049,,Surface,9,Image 1,1,1000052666,52666,
11.1607,,Surface,9,Image 1,1,1000052667,52667,
2.81818,,Surface,9,Image 1,1,1000052668,52668,
27.7808,,Surface,9,Image 1,1,1000052669,52669,
35.2075,,Surface,9,Image 1,1,1000052670,52670,
11.2062,,Surface,9,Image 1,1,1000052671,52671,
44.4925,,Surface,9,Image 1,1,1000052672,52672,
9.52632,,Surface,9,Image 1,1,1000052673,52673,
27.1111,,Surface,9,Image 1,1,1000052674,52674,
41,,Surface,9,Image 1,1,1000052675,52675,
9.08451,,Surface,9,Image 1,1,1000052676,52676,
54.0811,,Surface,9,Image 1,1,1000052677,52677,
21.4444,,Surface,9,Image 1,1,1000052678,52678,
8.7619,,Surface,9,Image 1,1,1000052679,52679,
7.53623,,Surface,9,Image 1,1,1000052680,52680,
13.1774,,Surface,9,Image 1,1,1000052681,52681,
15.6452,,Surface,9,Image 1,1,1000052682,52682,
12.5273,,Surface,9,Image 1,1,1000052683,52683,
15.9296,,Surface,9,Image 1,1,1000052684,52684,
54.6364,,Surface,9,Image 1,1,1000052685,52685,
66.4559,,Surface,9,Image 1,1,1000052686,52686,
48.5294,,Surface,9,Image 1,1,1000052687,52687,
31.9474,,Surface,9,Image 1,1,1000052688,52688,
37.3824,,Surface,9,Image 1,1,1000052689,52689,
52.15,,Surface,9,Image 1,1,1000052690,52690,
62,,Surface,9,Image 1,1,1000052691,52691,
63.918,,Surface,9,Image 1,1,1000052692,52692,
18.234,,Surface,9,Image 1,1,1000052693,52693,
34.2083,,Surface,9,Image 1,1,1000052694,52694,
27.1111,,Surface,9,Image 1,1,1000052695,52695,
11.2857,,Surface,9,Image 1,1,1000052696,52696,
3.08421,,Surface,9,Image 1,1,1000052697,52697,
6.40909,,Surface,9,Image 1,1,1000052698,52698,
72.4699,,Surface,9,Image 1,1,1000052699,52699,
36.0444,,Surface,9,Image 1,1,1000052700,52700,
35.2222,,Surface,9,Image 1,1,1000052701,52701,
15.5463,,Surface,9,Image 1,1,1000052702,52702,
80.8723,,Surface,9,Image 1,1,1000052703,52703,
40.6581,,Surface,9,Image 1,1,1000052704,52704,
38.5625,,Surface,9,Image 1,1,1000052705,52705,
10.0481,,Surface,9,Image 1,1,1000052706,52706,
52.4382,,Surface,9,Image 1,1,1000052707,52707,
43.1367,,Surface,9,Image 1,1,1000052708,52708,
18.9231,,Surface,9,Image 1,1,1000052709,52709,
25.0612,,Surface,9,Image 1,1,1000052710,52710,
12.8276,,Surface,9,Image 1,1,1000052711,52711,
42.2319,,Surface,9,Image 1,1,1000052712,52712,
52.45,,Surface,9,Image 1,1,1000052713,52713,
58.22,,Surface,9,Image 1,1,1000052714,52714,
76.6522,,Surface,9,Image 1,1,1000052715,52715,
79.2553,,Surface,9,Image 1,1,1000052716,52716,
59.1791,,Surface,9,Image 1,1,1000052717,52717,
64.4,,Surface,9,Image 1,1,1000052718,52718,
35.5,,Surface,9,Image 1,1,1000052719,52719,
19.5098,,Surface,9,Image 1,1,1000052720,52720,
88.0448,,Surface,9,Image 1,1,1000052721,52721,
10.6818,,Surface,9,Image 1,1,1000052722,52722,
42.1556,,Surface,9,Image 1,1,1000052723,52723,
38.9825,,Surface,9,Image 1,1,1000052724,52724,
57.4262,,Surface,9,Image 1,1,1000052725,52725,
31.4429,,Surface,9,Image 1,1,1000052726,52726,
34.7213,,Surface,9,Image 1,1,1000052727,52727,
37.3696,,Surface,9,Image 1,1,1000052728,52728,
16.2989,,Surface,9,Image 1,1,1000052729,52729,
51.6316,,Surface,9,Image 1,1,1000052730,52730,
34.6757,,Surface,9,Image 1,1,1000052731,52731,
10.5833,,Surface,9,Image 1,1,1000052732,52732,
4.84615,,Surface,9,Image 1,1,1000052733,52733,
25.9604,,Surface,9,Image 1,1,1000052734,52734,
23.4328,,Surface,9,Image 1,1,1000052735,52735,
52.8955,,Surface,9,Image 1,1,1000052736,52736,
11.8804,,Surface,9,Image 1,2,1000052671,52737,
12.2879,,Surface,9,Image 1,2,1000052650,52738,
66.1,,Surface,9,Image 1,2,1000052649,52739,
62.9877,,Surface,9,Image 1,2,1000052651,52740,
69.6607,,Surface,9,Image 1,2,1000052655,52741,
18.4713,,Surface,9,Image 1,2,1000052652,52742,
39.875,,Surface,9,Image 1,2,1000052653,52743,
29.4528,,Surface,9,Image 1,2,1000052654,52744,
36.6667,,Surface,9,Image 1,2,1000052656,52745,
60.791,,Surface,9,Image 1,2,1000052657,52746,
96.8158,,Surface,9,Image 1,2,1000052658,52747,
56.791,,Surface,9,Image 1,2,1000052659,52748,
4.57692,,Surface,9,Image 1,2,1000052660,52749,
35.5361,,Surface,9,Image 1,2,1000052661,52750,
10.2273,,Surface,9,Image 1,2,1000052663,52751,
94.9231,,Surface,9,Image 1,2,1000052662,52752,
27.3833,,Surface,9,Image 1,2,1000052665,52753,
17.3333,,Surface,9,Image 1,2,1000052664,52754,
19.5574,,Surface,9,Image 1,2,1000052666,52755,
9.45455,,Surface,9,Image 1,2,1000052667,52756,
36.7826,,Surface,9,Image 1,2,1000052670,52757,
26.4756,,Surface,9,Image 1,2,1000052669,52758,
9.36508,,Surface,9,Image 1,2,1000052673,52759,
3,,Surface,9,Image 1,2,1000052668,52760,
37.6087,,Surface,9,Image 1,2,1000052672,52761,
43.7927,,Surface,9,Image 1,2,1000052675,52762,
28.4444,,Surface,9,Image 1,2,1000052674,52763,
10.9767,,Surface,9,Image 1,2,1000052676,52764,
53.9643,,Surface,9,Image 1,2,1000052677,52765,
20.9677,,Surface,9,Image 1,2,1000052678,52766,
10.8493,,Surface,9,Image 1,2,1000052681,52767,
48.9355,,Surface,9,Image 1,2,1000052685,52768,
11.9385,,Surface,9,Image 1,2,1000052683,52769,
7.81928,,Surface,9,Image 1,2,1000052679,52770,
8.01389,,Surface,9,Image 1,2,1000052680,52771,
17.7703,,Surface,9,Image 1,2,1000052684,52772,
18.5345,,Surface,9,Image 1,2,1000052682,52773,
66.8298,,Surface,9,Image 1,2,1000052686,52774,
35.8916,,Surface,9,Image 1,2,1000052689,52775,
30.8837,,Surface,9,Image 1,2,1000052688,52776,
50.0133,,Surface,9,Image 1,2,1000052687,52777,
54.3544,,Surface,9,Image 1,2,1000052691,52778,
51.75,,Surface,9,Image 1,2,1000052690,52779,
18.3462,,Surface,9,Image 1,2,1000052693,52780,
65.7714,,Surface,9,Image 1,2,1000052692,52781,
24.4667,,Surface,9,Image 1,2,1000052695,52782,
30.1702,,Surface,9,Image 1,2,1000052694,52783,
11.7368,,Surface,9,Image 1,2,1000052696,52784,
28.8095,,Surface,9,Image 1,2,1000052785,52785,
4.78571,,Surface,9,Image 1,2,1000052697,52786,
7.09722,,Surface,9,Image 1,2,1000052698,52787,
33.6341,,Surface,9,Image 1,2,1000052700,52788,
16.0619,,Surface,9,Image 1,2,1000052702,52789,
72.2857,,Surface,9,Image 1,2,1000052699,52790,
38.6543,,Surface,9,Image 1,2,1000052791,52791,
75.6923,,Surface,9,Image 1,2,1000052703,52792,
38.9881,,Surface,9,Image 1,2,1000052704,52793,
6.97561,,Surface,9,Image 1,2,1000052706,52794,
37.9821,,Surface,9,Image 1,2,1000052701,52795,
42.6423,,Surface,9,Image 1,2,1000052708,52796,
36.2833,,Surface,9,Image 1,2,1000052705,52797,
18.3103,,Surface,9,Image 1,2,1000052709,52798,
58.2439,,Surface,9,Image 1,2,1000052707,52799,
13.4754,,Surface,9,Image 1,2,1000052711,52800,
52.2268,,Surface,9,Image 1,2,1000052713,52801,
24.4286,,Surface,9,Image 1,2,1000052710,52802,
76.9375,,Surface,9,Image 1,2,1000052715,52803,
43.6349,,Surface,9,Image 1,2,1000052712,52804,
58.5714,,Surface,9,Image 1,2,1000052717,52805,
61.3333,,Surface,9,Image 1,2,1000052714,52806,
81.0333,,Surface,9,Image 1,2,1000052716,52807,
18.431,,Surface,9,Image 1,2,1000052720,52808,
69.5833,,Surface,9,Image 1,2,1000052718,52809,
15.0476,,Surface,9,Image 1,2,1000052722,52810,
39.2766,,Surface,9,Image 1,2,1000052719,52811,
48.4167,,Surface,9,Image 1,2,1000052723,52812,
87.7727,,Surface,9,Image 1,2,1000052721,52813,
31.1447,,Surface,9,Image 1,2,1000052726,52814,
40.5529,,Surface,9,Image 1,2,1000052724,52815,
55.1525,,Surface,9,Image 1,2,1000052725,52816,
35.1633,,Surface,9,Image 1,2,1000052728,52817,
35.1875,,Surface,9,Image 1,2,1000052727,52818,
11.7059,,Surface,9,Image 1,2,1000052729,52819,
50.0385,,Surface,9,Image 1,2,1000052730,52820,
33.4737,,Surface,9,Image 1,2,1000052731,52821,
5.40909,,Surface,9,Image 1,2,1000052733,52822,
29.6667,,Surface,9,Image 1,2,1000052823,52823,
21.7321,,Surface,9,Image 1,2,1000052735,52824,
10.75,,Surface,9,Image 1,2,1000052732,52825,
49.3036,,Surface,9,Image 1,2,1000052736,52826,
24.0372,,Surface,9,Image 1,2,1000052734,52827,
2.89189,,Surface,9,Image 1,3,1000052668,52828,
