
Intensity Min Ch=2 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
3,,Surface,2,Image 1,1,1000052648,52648,
5,,Surface,2,Image 1,1,1000052649,52649,
4,,Surface,2,Image 1,1,1000052650,52650,
4,,Surface,2,Image 1,1,1000052651,52651,
5,,Surface,2,Image 1,1,1000052652,52652,
5,,Surface,2,Image 1,1,1000052653,52653,
6,,Surface,2,Image 1,1,1000052654,52654,
4,,Surface,2,Image 1,1,1000052655,52655,
8,,Surface,2,Image 1,1,1000052656,52656,
3,,Surface,2,Image 1,1,1000052657,52657,
6,,Surface,2,Image 1,1,1000052658,52658,
4,,Surface,2,Image 1,1,1000052659,52659,
6,,Surface,2,Image 1,1,1000052660,52660,
3,,Surface,2,Image 1,1,1000052661,52661,
5,,Surface,2,Image 1,1,1000052662,52662,
3,,Surface,2,Image 1,1,1000052663,52663,
5,,Surface,2,Image 1,1,1000052664,52664,
3,,Surface,2,Image 1,1,1000052665,52665,
4,,Surface,2,Image 1,1,1000052666,52666,
9,,Surface,2,Image 1,1,1000052667,52667,
7,,Surface,2,Image 1,1,1000052668,52668,
4,,Surface,2,Image 1,1,1000052669,52669,
6,,Surface,2,Image 1,1,1000052670,52670,
2,,Surface,2,Image 1,1,1000052671,52671,
5,,Surface,2,Image 1,1,1000052672,52672,
3,,Surface,2,Image 1,1,1000052673,52673,
3,,Surface,2,Image 1,1,1000052674,52674,
5,,Surface,2,Image 1,1,1000052675,52675,
4,,Surface,2,Image 1,1,1000052676,52676,
4,,Surface,2,Image 1,1,1000052677,52677,
4,,Surface,2,Image 1,1,1000052678,52678,
4,,Surface,2,Image 1,1,1000052679,52679,
3,,Surface,2,Image 1,1,1000052680,52680,
4,,Surface,2,Image 1,1,1000052681,52681,
3,,Surface,2,Image 1,1,1000052682,52682,
7,,Surface,2,Image 1,1,1000052683,52683,
5,,Surface,2,Image 1,1,1000052684,52684,
4,,Surface,2,Image 1,1,1000052685,52685,
3,,Surface,2,Image 1,1,1000052686,52686,
4,,Surface,2,Image 1,1,1000052687,52687,
4,,Surface,2,Image 1,1,1000052688,52688,
4,,Surface,2,Image 1,1,1000052689,52689,
1,,Surface,2,Image 1,1,1000052690,52690,
5,,Surface,2,Image 1,1,1000052691,52691,
4,,Surface,2,Image 1,1,1000052692,52692,
4,,Surface,2,Image 1,1,1000052693,52693,
2,,Surface,2,Image 1,1,1000052694,52694,
9,,Surface,2,Image 1,1,1000052695,52695,
5,,Surface,2,Image 1,1,1000052696,52696,
3,,Surface,2,Image 1,1,1000052697,52697,
3,,Surface,2,Image 1,1,1000052698,52698,
5,,Surface,2,Image 1,1,1000052699,52699,
3,,Surface,2,Image 1,1,1000052700,52700,
3,,Surface,2,Image 1,1,1000052701,52701,
5,,Surface,2,Image 1,1,1000052702,52702,
1,,Surface,2,Image 1,1,1000052703,52703,
3,,Surface,2,Image 1,1,1000052704,52704,
4,,Surface,2,Image 1,1,1000052705,52705,
6,,Surface,2,Image 1,1,1000052706,52706,
3,,Surface,2,Image 1,1,1000052707,52707,
5,,Surface,2,Image 1,1,1000052708,52708,
5,,Surface,2,Image 1,1,1000052709,52709,
5,,Surface,2,Image 1,1,1000052710,52710,
3,,Surface,2,Image 1,1,1000052711,52711,
4,,Surface,2,Image 1,1,1000052712,52712,
3,,Surface,2,Image 1,1,1000052713,52713,
3,,Surface,2,Image 1,1,1000052714,52714,
4,,Surface,2,Image 1,1,1000052715,52715,
3,,Surface,2,Image 1,1,1000052716,52716,
6,,Surface,2,Image 1,1,1000052717,52717,
3,,Surface,2,Image 1,1,1000052718,52718,
2,,Surface,2,Image 1,1,1000052719,52719,
4,,Surface,2,Image 1,1,1000052720,52720,
8,,Surface,2,Image 1,1,1000052721,52721,
26,,Surface,2,Image 1,1,1000052722,52722,
4,,Surface,2,Image 1,1,1000052723,52723,
5,,Surface,2,Image 1,1,1000052724,52724,
0,,Surface,2,Image 1,1,1000052725,52725,
4,,Surface,2,Image 1,1,1000052726,52726,
6,,Surface,2,Image 1,1,1000052727,52727,
3,,Surface,2,Image 1,1,1000052728,52728,
3,,Surface,2,Image 1,1,1000052729,52729,
5,,Surface,2,Image 1,1,1000052730,52730,
5,,Surface,2,Image 1,1,1000052731,52731,
11,,Surface,2,Image 1,1,1000052732,52732,
3,,Surface,2,Image 1,1,1000052733,52733,
9,,Surface,2,Image 1,1,1000052734,52734,
3,,Surface,2,Image 1,1,1000052735,52735,
4,,Surface,2,Image 1,1,1000052736,52736,
5,,Surface,2,Image 1,2,1000052671,52737,
4,,Surface,2,Image 1,2,1000052650,52738,
5,,Surface,2,Image 1,2,1000052649,52739,
3,,Surface,2,Image 1,2,1000052651,52740,
2,,Surface,2,Image 1,2,1000052655,52741,
3,,Surface,2,Image 1,2,1000052652,52742,
1,,Surface,2,Image 1,2,1000052653,52743,
7,,Surface,2,Image 1,2,1000052654,52744,
4,,Surface,2,Image 1,2,1000052656,52745,
4,,Surface,2,Image 1,2,1000052657,52746,
5,,Surface,2,Image 1,2,1000052658,52747,
6,,Surface,2,Image 1,2,1000052659,52748,
5,,Surface,2,Image 1,2,1000052660,52749,
3,,Surface,2,Image 1,2,1000052661,52750,
3,,Surface,2,Image 1,2,1000052663,52751,
4,,Surface,2,Image 1,2,1000052662,52752,
3,,Surface,2,Image 1,2,1000052665,52753,
9,,Surface,2,Image 1,2,1000052664,52754,
0,,Surface,2,Image 1,2,1000052666,52755,
8,,Surface,2,Image 1,2,1000052667,52756,
4,,Surface,2,Image 1,2,1000052670,52757,
5,,Surface,2,Image 1,2,1000052669,52758,
4,,Surface,2,Image 1,2,1000052673,52759,
8,,Surface,2,Image 1,2,1000052668,52760,
8,,Surface,2,Image 1,2,1000052672,52761,
4,,Surface,2,Image 1,2,1000052675,52762,
4,,Surface,2,Image 1,2,1000052674,52763,
4,,Surface,2,Image 1,2,1000052676,52764,
9,,Surface,2,Image 1,2,1000052677,52765,
4,,Surface,2,Image 1,2,1000052678,52766,
3,,Surface,2,Image 1,2,1000052681,52767,
10,,Surface,2,Image 1,2,1000052685,52768,
