
Intensity Min Ch=9 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
20,,Surface,9,Image 1,1,1000052648,52648,
62,,Surface,9,Image 1,1,1000052649,52649,
9,,Surface,9,Image 1,1,1000052650,52650,
53,,Surface,9,Image 1,1,1000052651,52651,
14,,Surface,9,Image 1,1,1000052652,52652,
37,,Surface,9,Image 1,1,1000052653,52653,
24,,Surface,9,Image 1,1,1000052654,52654,
60,,Surface,9,Image 1,1,1000052655,52655,
8,,Surface,9,Image 1,1,1000052656,52656,
64,,Surface,9,Image 1,1,1000052657,52657,
89,,Surface,9,Image 1,1,1000052658,52658,
50,,Surface,9,Image 1,1,1000052659,52659,
5,,Surface,9,Image 1,1,1000052660,52660,
28,,Surface,9,Image 1,1,1000052661,52661,
87,,Surface,9,Image 1,1,1000052662,52662,
3,,Surface,9,Image 1,1,1000052663,52663,
13,,Surface,9,Image 1,1,1000052664,52664,
22,,Surface,9,Image 1,1,1000052665,52665,
16,,Surface,9,Image 1,1,1000052666,52666,
7,,Surface,9,Image 1,1,1000052667,52667,
1,,Surface,9,Image 1,1,1000052668,52668,
23,,Surface,9,Image 1,1,1000052669,52669,
31,,Surface,9,Image 1,1,1000052670,52670,
5,,Surface,9,Image 1,1,1000052671,52671,
39,,Surface,9,Image 1,1,1000052672,52672,
3,,Surface,9,Image 1,1,1000052673,52673,
24,,Surface,9,Image 1,1,1000052674,52674,
33,,Surface,9,Image 1,1,1000052675,52675,
3,,Surface,9,Image 1,1,1000052676,52676,
48,,Surface,9,Image 1,1,1000052677,52677,
16,,Surface,9,Image 1,1,1000052678,52678,
3,,Surface,9,Image 1,1,1000052679,52679,
3,,Surface,9,Image 1,1,1000052680,52680,
3,,Surface,9,Image 1,1,1000052681,52681,
10,,Surface,9,Image 1,1,1000052682,52682,
7,,Surface,9,Image 1,1,1000052683,52683,
10,,Surface,9,Image 1,1,1000052684,52684,
50,,Surface,9,Image 1,1,1000052685,52685,
61,,Surface,9,Image 1,1,1000052686,52686,
43,,Surface,9,Image 1,1,1000052687,52687,
25,,Surface,9,Image 1,1,1000052688,52688,
31,,Surface,9,Image 1,1,1000052689,52689,
46,,Surface,9,Image 1,1,1000052690,52690,
57,,Surface,9,Image 1,1,1000052691,52691,
57,,Surface,9,Image 1,1,1000052692,52692,
12,,Surface,9,Image 1,1,1000052693,52693,
25,,Surface,9,Image 1,1,1000052694,52694,
25,,Surface,9,Image 1,1,1000052695,52695,
7,,Surface,9,Image 1,1,1000052696,52696,
0,,Surface,9,Image 1,1,1000052697,52697,
3,,Surface,9,Image 1,1,1000052698,52698,
67,,Surface,9,Image 1,1,1000052699,52699,
28,,Surface,9,Image 1,1,1000052700,52700,
31,,Surface,9,Image 1,1,1000052701,52701,
10,,Surface,9,Image 1,1,1000052702,52702,
75,,Surface,9,Image 1,1,1000052703,52703,
32,,Surface,9,Image 1,1,1000052704,52704,
35,,Surface,9,Image 1,1,1000052705,52705,
7,,Surface,9,Image 1,1,1000052706,52706,
46,,Surface,9,Image 1,1,1000052707,52707,
36,,Surface,9,Image 1,1,1000052708,52708,
12,,Surface,9,Image 1,1,1000052709,52709,
20,,Surface,9,Image 1,1,1000052710,52710,
7,,Surface,9,Image 1,1,1000052711,52711,
34,,Surface,9,Image 1,1,1000052712,52712,
46,,Surface,9,Image 1,1,1000052713,52713,
56,,Surface,9,Image 1,1,1000052714,52714,
71,,Surface,9,Image 1,1,1000052715,52715,
74,,Surface,9,Image 1,1,1000052716,52716,
55,,Surface,9,Image 1,1,1000052717,52717,
56,,Surface,9,Image 1,1,1000052718,52718,
30,,Surface,9,Image 1,1,1000052719,52719,
16,,Surface,9,Image 1,1,1000052720,52720,
84,,Surface,9,Image 1,1,1000052721,52721,
7,,Surface,9,Image 1,1,1000052722,52722,
36,,Surface,9,Image 1,1,1000052723,52723,
35,,Surface,9,Image 1,1,1000052724,52724,
52,,Surface,9,Image 1,1,1000052725,52725,
23,,Surface,9,Image 1,1,1000052726,52726,
30,,Surface,9,Image 1,1,1000052727,52727,
32,,Surface,9,Image 1,1,1000052728,52728,
10,,Surface,9,Image 1,1,1000052729,52729,
50,,Surface,9,Image 1,1,1000052730,52730,
30,,Surface,9,Image 1,1,1000052731,52731,
5,,Surface,9,Image 1,1,1000052732,52732,
0,,Surface,9,Image 1,1,1000052733,52733,
12,,Surface,9,Image 1,1,1000052734,52734,
15,,Surface,9,Image 1,1,1000052735,52735,
49,,Surface,9,Image 1,1,1000052736,52736,
7,,Surface,9,Image 1,2,1000052671,52737,
6,,Surface,9,Image 1,2,1000052650,52738,
60,,Surface,9,Image 1,2,1000052649,52739,
57,,Surface,9,Image 1,2,1000052651,52740,
63,,Surface,9,Image 1,2,1000052655,52741,
14,,Surface,9,Image 1,2,1000052652,52742,
35,,Surface,9,Image 1,2,1000052653,52743,
23,,Surface,9,Image 1,2,1000052654,52744,
33,,Surface,9,Image 1,2,1000052656,52745,
55,,Surface,9,Image 1,2,1000052657,52746,
92,,Surface,9,Image 1,2,1000052658,52747,
52,,Surface,9,Image 1,2,1000052659,52748,
