
Time
 ==================== 
Time,Unit,Category,Time,TrackID,ID,
118.354,s,Surface,2,1000052653,52743,
118.354,s,Surface,2,1000052654,52744,
118.354,s,Surface,2,1000052656,52745,
118.354,s,Surface,2,1000052657,52746,
118.354,s,Surface,2,1000052658,52747,
118.354,s,Surface,2,1000052659,52748,
118.354,s,Surface,2,1000052660,52749,
118.354,s,Surface,2,1000052661,52750,
118.354,s,Surface,2,1000052663,52751,
118.354,s,Surface,2,1000052662,52752,
118.354,s,Surface,2,1000052665,52753,
118.354,s,Surface,2,1000052664,52754,
118.354,s,Surface,2,1000052666,52755,
118.354,s,Surface,2,1000052667,52756,
118.354,s,Surface,2,1000052670,52757,
118.354,s,Surface,2,1000052669,52758,
118.354,s,Surface,2,1000052673,52759,
118.354,s,Surface,2,1000052668,52760,
118.354,s,Surface,2,1000052672,52761,
118.354,s,Surface,2,1000052675,52762,
118.354,s,Surface,2,1000052674,52763,
118.354,s,Surface,2,1000052676,52764,
118.354,s,Surface,2,1000052677,52765,
118.354,s,Surface,2,1000052678,52766,
118.354,s,Surface,2,1000052681,52767,
118.354,s,Surface,2,1000052685,52768,
118.354,s,Surface,2,1000052683,52769,
118.354,s,Surface,2,1000052679,52770,
118.354,s,Surface,2,1000052680,52771,
118.354,s,Surface,2,1000052684,52772,
118.354,s,Surface,2,1000052682,52773,
118.354,s,Surface,2,1000052686,52774,
118.354,s,Surface,2,1000052689,52775,
118.354,s,Surface,2,1000052688,52776,
118.354,s,Surface,2,1000052687,52777,
118.354,s,Surface,2,1000052691,52778,
118.354,s,Surface,2,1000052690,52779,
118.354,s,Surface,2,1000052693,52780,
118.354,s,Surface,2,1000052692,52781,
118.354,s,Surface,2,1000052695,52782,
118.354,s,Surface,2,1000052694,52783,
118.354,s,Surface,2,1000052696,52784,
118.354,s,Surface,2,1000052785,52785,
118.354,s,Surface,2,1000052697,52786,
118.354,s,Surface,2,1000052698,52787,
118.354,s,Surface,2,1000052700,52788,
118.354,s,Surface,2,1000052702,52789,
118.354,s,Surface,2,1000052699,52790,
118.354,s,Surface,2,1000052791,52791,
118.354,s,Surface,2,1000052703,52792,
118.354,s,Surface,2,1000052704,52793,
118.354,s,Surface,2,1000052706,52794,
118.354,s,Surface,2,1000052701,52795,
118.354,s,Surface,2,1000052708,52796,
118.354,s,Surface,2,1000052705,52797,
118.354,s,Surface,2,1000052709,52798,
118.354,s,Surface,2,1000052707,52799,
118.354,s,Surface,2,1000052711,52800,
118.354,s,Surface,2,1000052713,52801,
118.354,s,Surface,2,1000052710,52802,
118.354,s,Surface,2,1000052715,52803,
118.354,s,Surface,2,1000052712,52804,
118.354,s,Surface,2,1000052717,52805,
118.354,s,Surface,2,1000052714,52806,
118.354,s,Surface,2,1000052716,52807,
118.354,s,Surface,2,1000052720,52808,
118.354,s,Surface,2,1000052718,52809,
118.354,s,Surface,2,1000052722,52810,
118.354,s,Surface,2,1000052719,52811,
118.354,s,Surface,2,1000052723,52812,
118.354,s,Surface,2,1000052721,52813,
118.354,s,Surface,2,1000052726,52814,
118.354,s,Surface,2,1000052724,52815,
118.354,s,Surface,2,1000052725,52816,
118.354,s,Surface,2,1000052728,52817,
118.354,s,Surface,2,1000052727,52818,
118.354,s,Surface,2,1000052729,52819,
118.354,s,Surface,2,1000052730,52820,
118.354,s,Surface,2,1000052731,52821,
118.354,s,Surface,2,1000052733,52822,
118.354,s,Surface,2,1000052823,52823,
118.354,s,Surface,2,1000052735,52824,
118.354,s,Surface,2,1000052732,52825,
118.354,s,Surface,2,1000052736,52826,
118.354,s,Surface,2,1000052734,52827,
238.075,s,Surface,3,1000052668,52828,
238.075,s,Surface,3,1000052669,52829,
238.075,s,Surface,3,1000052648,52830,
238.075,s,Surface,3,1000052650,52831,
238.075,s,Surface,3,1000052649,52832,
238.075,s,Surface,3,1000052651,52833,
238.075,s,Surface,3,1000052655,52834,
238.075,s,Surface,3,1000052652,52835,
238.075,s,Surface,3,1000052654,52836,
238.075,s,Surface,3,1000052656,52837,
238.075,s,Surface,3,1000052657,52838,
238.075,s,Surface,3,1000052658,52839,
238.075,s,Surface,3,1000052659,52840,
238.075,s,Surface,3,1000052841,52841,
238.075,s,Surface,3,1000052660,52842,
238.075,s,Surface,3,1000052661,52843,
238.075,s,Surface,3,1000052662,52844,
238.075,s,Surface,3,1000052663,52845,
238.075,s,Surface,3,1000052665,52846,
238.075,s,Surface,3,1000052664,52847,
238.075,s,Surface,3,1000052666,52848,
238.075,s,Surface,3,1000052667,52849,
238.075,s,Surface,3,1000052671,52850,
238.075,s,Surface,3,1000052670,52851,
238.075,s,Surface,3,1000052674,52852,
238.075,s,Surface,3,1000052673,52853,
238.075,s,Surface,3,1000052672,52854,
238.075,s,Surface,3,1000052681,52855,
238.075,s,Surface,3,1000052675,52856,
238.075,s,Surface,3,1000052677,52857,
238.075,s,Surface,3,1000052678,52858,
238.075,s,Surface,3,1000052685,52859,
238.075,s,Surface,3,1000052676,52860,
238.075,s,Surface,3,1000052680,52861,
238.075,s,Surface,3,1000052679,52862,
238.075,s,Surface,3,1000052683,52863,
238.075,s,Surface,3,1000052684,52864,
238.075,s,Surface,3,1000052682,52865,
238.075,s,Surface,3,1000052689,52866,
238.075,s,Surface,3,1000052687,52867,
238.075,s,Surface,3,1000052686,52868,
238.075,s,Surface,3,1000052688,52869,
238.075,s,Surface,3,1000052692,52870,
238.075,s,Surface,3,1000052690,52871,
238.075,s,Surface,3,1000052691,52872,
238.075,s,Surface,3,1000052693,52873,
238.075,s,Surface,3,1000052695,52874,
238.075,s,Surface,3,1000052694,52875,
238.075,s,Surface,3,1000052697,52876,
238.075,s,Surface,3,1000052785,52877,
238.075,s,Surface,3,1000052696,52878,
238.075,s,Surface,3,1000052698,52879,
238.075,s,Surface,3,1000052702,52880,
238.075,s,Surface,3,1000052700,52881,
238.075,s,Surface,3,1000052791,52882,
238.075,s,Surface,3,1000052699,52883,
238.075,s,Surface,3,1000052704,52884,
238.075,s,Surface,3,1000052706,52885,
238.075,s,Surface,3,1000052703,52886,
238.075,s,Surface,3,1000052708,52887,
238.075,s,Surface,3,1000052701,52888,
238.075,s,Surface,3,1000052705,52889,
238.075,s,Surface,3,1000052709,52890,
238.075,s,Surface,3,1000052891,52891,
238.075,s,Surface,3,1000052711,52892,
238.075,s,Surface,3,1000052713,52893,
238.075,s,Surface,3,1000052710,52894,
238.075,s,Surface,3,1000052714,52895,
238.075,s,Surface,3,1000052715,52896,
238.075,s,Surface,3,1000052712,52897,
238.075,s,Surface,3,1000052717,52898,
238.075,s,Surface,3,1000052718,52899,
238.075,s,Surface,3,1000052716,52900,
238.075,s,Surface,3,1000052720,52901,
238.075,s,Surface,3,1000052722,52902,
238.075,s,Surface,3,1000052719,52903,
238.075,s,Surface,3,1000052721,52904,
238.075,s,Surface,3,1000052723,52905,
238.075,s,Surface,3,1000052726,52906,
238.075,s,Surface,3,1000052724,52907,
238.075,s,Surface,3,1000052725,52908,
238.075,s,Surface,3,1000052728,52909,
238.075,s,Surface,3,1000052727,52910,
238.075,s,Surface,3,1000052729,52911,
238.075,s,Surface,3,1000052730,52912,
238.075,s,Surface,3,1000052731,52913,
238.075,s,Surface,3,1000052732,52914,
238.075,s,Surface,3,1000052733,52915,
238.075,s,Surface,3,1000052735,52916,
238.075,s,Surface,3,1000052823,52917,
238.075,s,Surface,3,1000052736,52918,
238.075,s,Surface,3,1000052734,52919,
357.778,s,Surface,4,1000052671,52920,
357.778,s,Surface,4,1000052669,52921,
357.778,s,Surface,4,1000052650,52922,
357.778,s,Surface,4,1000052648,52923,
357.778,s,Surface,4,1000052649,52924,
357.778,s,Surface,4,1000052651,52925,
357.778,s,Surface,4,1000052655,52926,
357.778,s,Surface,4,1000052652,52927,
357.778,s,Surface,4,1000052654,52928,
357.778,s,Surface,4,1000052653,52929,
357.778,s,Surface,4,1000052656,52930,
357.778,s,Surface,4,1000052657,52931,
357.778,s,Surface,4,1000052658,52932,
357.778,s,Surface,4,1000052659,52933,
357.778,s,Surface,4,1000052841,52934,
357.778,s,Surface,4,1000052660,52935,
357.778,s,Surface,4,1000052661,52936,
357.778,s,Surface,4,1000052663,52937,
357.778,s,Surface,4,1000052662,52938,
357.778,s,Surface,4,1000052665,52939,
357.778,s,Surface,4,1000052664,52940,
357.778,s,Surface,4,1000052666,52941,
357.778,s,Surface,4,1000052667,52942,
357.778,s,Surface,4,1000052670,52943,
357.778,s,Surface,4,1000052668,52944,
357.778,s,Surface,4,1000052672,52945,
357.778,s,Surface,4,1000052673,52946,
357.778,s,Surface,4,1000052681,52947,
357.778,s,Surface,4,1000052674,52948,
357.778,s,Surface,4,1000052675,52949,
357.778,s,Surface,4,1000052676,52950,
357.778,s,Surface,4,1000052677,52951,
357.778,s,Surface,4,1000052685,52952,
357.778,s,Surface,4,1000052683,52953,
357.778,s,Surface,4,1000052682,52954,
357.778,s,Surface,4,1000052678,52955,
357.778,s,Surface,4,1000052680,52956,
357.778,s,Surface,4,1000052679,52957,
357.778,s,Surface,4,1000052684,52958,
357.778,s,Surface,4,1000052687,52959,
357.778,s,Surface,4,1000052689,52960,
357.778,s,Surface,4,1000052686,52961,
357.778,s,Surface,4,1000052690,52962,
357.778,s,Surface,4,1000052688,52963,
357.778,s,Surface,4,1000052692,52964,
357.778,s,Surface,4,1000052694,52965,
357.778,s,Surface,4,1000052693,52966,
357.778,s,Surface,4,1000052695,52967,
357.778,s,Surface,4,1000052691,52968,
357.778,s,Surface,4,1000052698,52969,
357.778,s,Surface,4,1000052785,52970,
357.778,s,Surface,4,1000052697,52971,
357.778,s,Surface,4,1000052696,52972,
357.778,s,Surface,4,1000052702,52973,
357.778,s,Surface,4,1000052700,52974,
357.778,s,Surface,4,1000052791,52975,
357.778,s,Surface,4,1000052699,52976,
357.778,s,Surface,4,1000052704,52977,
357.778,s,Surface,4,1000052703,52978,
357.778,s,Surface,4,1000052706,52979,
357.778,s,Surface,4,1000052708,52980,
357.778,s,Surface,4,1000052705,52981,
357.778,s,Surface,4,1000052701,52982,
357.778,s,Surface,4,1000052709,52983,
357.778,s,Surface,4,1000052707,52984,
357.778,s,Surface,4,1000052711,52985,
357.778,s,Surface,4,1000052710,52986,
357.778,s,Surface,4,1000052715,52987,
357.778,s,Surface,4,1000052713,52988,
357.778,s,Surface,4,1000052717,52989,
357.778,s,Surface,4,1000052714,52990,
357.778,s,Surface,4,1000052718,52991,
357.778,s,Surface,4,1000052712,52992,
357.778,s,Surface,4,1000052716,52993,
357.778,s,Surface,4,1000052720,52994,
357.778,s,Surface,4,1000052721,52995,
357.778,s,Surface,4,1000052719,52996,
357.778,s,Surface,4,1000052723,52997,
357.778,s,Surface,4,1000052722,52998,
357.778,s,Surface,4,1000052724,52999,
357.778,s,Surface,4,1000053000,53000,
357.778,s,Surface,4,1000052728,53001,
357.778,s,Surface,4,1000052726,53002,
357.778,s,Surface,4,1000052727,53003,
357.778,s,Surface,4,1000052725,53004,
357.778,s,Surface,4,1000052729,53005,
357.778,s,Surface,4,1000052731,53006,
357.778,s,Surface,4,1000052733,53007,
357.778,s,Surface,4,1000052730,53008,
357.778,s,Surface,4,1000052823,53009,
357.778,s,Surface,4,1000052732,53010,
357.778,s,Surface,4,1000052735,53011,
357.778,s,Surface,4,1000052736,53012,
357.778,s,Surface,4,1000052734,53013,
477.513,s,Surface,5,1000052649,53014,
477.513,s,Surface,5,1000052648,53015,
477.513,s,Surface,5,1000052651,53016,
477.513,s,Surface,5,1000052653,53017,
477.513,s,Surface,5,1000052655,53018,
477.513,s,Surface,5,1000052652,53019,
477.513,s,Surface,5,1000052654,53020,
477.513,s,Surface,5,1000052656,53021,
477.513,s,Surface,5,1000052657,53022,
477.513,s,Surface,5,1000053023,53023,
477.513,s,Surface,5,1000052658,53024,
477.513,s,Surface,5,1000052659,53025,
477.513,s,Surface,5,1000052841,53026,
477.513,s,Surface,5,1000052660,53027,
477.513,s,Surface,5,1000052661,53028,
477.513,s,Surface,5,1000052663,53029,
477.513,s,Surface,5,1000052662,53030,
477.513,s,Surface,5,1000052665,53031,
477.513,s,Surface,5,1000052664,53032,
477.513,s,Surface,5,1000052666,53033,
477.513,s,Surface,5,1000052667,53034,
477.513,s,Surface,5,1000052668,53035,
477.513,s,Surface,5,1000052650,53036,
477.513,s,Surface,5,1000052671,53037,
477.513,s,Surface,5,1000052669,53038,
477.513,s,Surface,5,1000052670,53039,
477.513,s,Surface,5,1000052681,53040,
477.513,s,Surface,5,1000052673,53041,
477.513,s,Surface,5,1000052672,53042,
477.513,s,Surface,5,1000052674,53043,
477.513,s,Surface,5,1000052677,53044,
477.513,s,Surface,5,1000052675,53045,
477.513,s,Surface,5,1000052676,53046,
477.513,s,Surface,5,1000052679,53047,
477.513,s,Surface,5,1000052680,53048,
477.513,s,Surface,5,1000052682,53049,
477.513,s,Surface,5,1000052678,53050,
477.513,s,Surface,5,1000052684,53051,
477.513,s,Surface,5,1000052683,53052,
477.513,s,Surface,5,1000052686,53053,
477.513,s,Surface,5,1000052687,53054,
477.513,s,Surface,5,1000052688,53055,
477.513,s,Surface,5,1000052689,53056,
477.513,s,Surface,5,1000052692,53057,
477.513,s,Surface,5,1000052690,53058,
477.513,s,Surface,5,1000052691,53059,
477.513,s,Surface,5,1000052693,53060,
477.513,s,Surface,5,1000052695,53061,
477.513,s,Surface,5,1000052694,53062,
477.513,s,Surface,5,1000052785,53063,
477.513,s,Surface,5,1000052698,53064,
477.513,s,Surface,5,1000052696,53065,
477.513,s,Surface,5,1000052697,53066,
477.513,s,Surface,5,1000052699,53067,
477.513,s,Surface,5,1000052700,53068,
477.513,s,Surface,5,1000052708,53069,
477.513,s,Surface,5,1000052702,53070,
477.513,s,Surface,5,1000052791,53071,
477.513,s,Surface,5,1000052703,53072,
477.513,s,Surface,5,1000052706,53073,
477.513,s,Surface,5,1000052701,53074,
477.513,s,Surface,5,1000052705,53075,
477.513,s,Surface,5,1000052709,53076,
477.513,s,Surface,5,1000052711,53077,
477.513,s,Surface,5,1000052710,53078,
477.513,s,Surface,5,1000052715,53079,
477.513,s,Surface,5,1000052713,53080,
477.513,s,Surface,5,1000052717,53081,
477.513,s,Surface,5,1000052714,53082,
477.513,s,Surface,5,1000052712,53083,
477.513,s,Surface,5,1000052718,53084,
477.513,s,Surface,5,1000052716,53085,
477.513,s,Surface,5,1000052720,53086,
477.513,s,Surface,5,1000052719,53087,
477.513,s,Surface,5,1000053000,53088,
477.513,s,Surface,5,1000052723,53089,
477.513,s,Surface,5,1000052721,53090,
477.513,s,Surface,5,1000052726,53091,
477.513,s,Surface,5,1000052724,53092,
477.513,s,Surface,5,1000052725,53093,
477.513,s,Surface,5,1000052728,53094,
477.513,s,Surface,5,1000052729,53095,
477.513,s,Surface,5,1000052727,53096,
477.513,s,Surface,5,1000052731,53097,
477.513,s,Surface,5,1000052733,53098,
477.513,s,Surface,5,1000052730,53099,
477.513,s,Surface,5,1000052823,53100,
477.513,s,Surface,5,1000052732,53101,
477.513,s,Surface,5,1000052734,53102,
477.513,s,Surface,5,1000052735,53103,
477.513,s,Surface,5,1000052736,53104,
597.234,s,Surface,6,1000052648,53105,
597.234,s,Surface,6,1000052651,53106,
597.234,s,Surface,6,1000052652,53107,
597.234,s,Surface,6,1000052653,53108,
597.234,s,Surface,6,1000052654,53109,
597.234,s,Surface,6,1000053023,53110,
597.234,s,Surface,6,1000052657,53111,
597.234,s,Surface,6,1000052656,53112,
597.234,s,Surface,6,1000052658,53113,
597.234,s,Surface,6,1000052659,53114,
597.234,s,Surface,6,1000052841,53115,
597.234,s,Surface,6,1000052660,53116,
597.234,s,Surface,6,1000052661,53117,
597.234,s,Surface,6,1000052663,53118,
597.234,s,Surface,6,1000052662,53119,
597.234,s,Surface,6,1000052665,53120,
597.234,s,Surface,6,1000052664,53121,
597.234,s,Surface,6,1000052666,53122,
597.234,s,Surface,6,1000052667,53123,
597.234,s,Surface,6,1000052650,53124,
597.234,s,Surface,6,1000052649,53125,
597.234,s,Surface,6,1000052668,53126,
597.234,s,Surface,6,1000052669,53127,
597.234,s,Surface,6,1000052671,53128,
597.234,s,Surface,6,1000052681,53129,
597.234,s,Surface,6,1000052670,53130,
597.234,s,Surface,6,1000052673,53131,
597.234,s,Surface,6,1000052672,53132,
597.234,s,Surface,6,1000052675,53133,
597.234,s,Surface,6,1000052674,53134,
597.234,s,Surface,6,1000052676,53135,
597.234,s,Surface,6,1000052677,53136,
597.234,s,Surface,6,1000052680,53137,
597.234,s,Surface,6,1000052685,53138,
597.234,s,Surface,6,1000052678,53139,
597.234,s,Surface,6,1000052682,53140,
597.234,s,Surface,6,1000052683,53141,
597.234,s,Surface,6,1000052679,53142,
597.234,s,Surface,6,1000052684,53143,
597.234,s,Surface,6,1000052689,53144,
597.234,s,Surface,6,1000052687,53145,
597.234,s,Surface,6,1000052688,53146,
597.234,s,Surface,6,1000052693,53147,
597.234,s,Surface,6,1000052690,53148,
597.234,s,Surface,6,1000052691,53149,
597.234,s,Surface,6,1000052692,53150,
597.234,s,Surface,6,1000052695,53151,
597.234,s,Surface,6,1000052694,53152,
597.234,s,Surface,6,1000052698,53153,
597.234,s,Surface,6,1000052696,53154,
597.234,s,Surface,6,1000052785,53155,
597.234,s,Surface,6,1000052700,53156,
597.234,s,Surface,6,1000052697,53157,
597.234,s,Surface,6,1000052699,53158,
597.234,s,Surface,6,1000052702,53159,
597.234,s,Surface,6,1000052708,53160,
597.234,s,Surface,6,1000052703,53161,
597.234,s,Surface,6,1000052701,53162,
597.234,s,Surface,6,1000052706,53163,
597.234,s,Surface,6,1000052707,53164,
597.234,s,Surface,6,1000052791,53165,
597.234,s,Surface,6,1000052891,53166,
597.234,s,Surface,6,1000052705,53167,
597.234,s,Surface,6,1000052709,53168,
597.234,s,Surface,6,1000052710,53169,
597.234,s,Surface,6,1000052711,53170,
597.234,s,Surface,6,1000052715,53171,
597.234,s,Surface,6,1000052713,53172,
597.234,s,Surface,6,1000052717,53173,
597.234,s,Surface,6,1000052714,53174,
597.234,s,Surface,6,1000052718,53175,
597.234,s,Surface,6,1000052716,53176,
597.234,s,Surface,6,1000052720,53177,
597.234,s,Surface,6,1000052712,53178,
597.234,s,Surface,6,1000052723,53179,
597.234,s,Surface,6,1000052721,53180,
597.234,s,Surface,6,1000052726,53181,
597.234,s,Surface,6,1000052724,53182,
597.234,s,Surface,6,1000052725,53183,
597.234,s,Surface,6,1000052728,53184,
597.234,s,Surface,6,1000052727,53185,
597.234,s,Surface,6,1000052729,53186,
597.234,s,Surface,6,1000052730,53187,
597.234,s,Surface,6,1000052731,53188,
597.234,s,Surface,6,1000052823,53189,
597.234,s,Surface,6,1000052733,53190,
597.234,s,Surface,6,1000052735,53191,
597.234,s,Surface,6,1000052732,53192,
597.234,s,Surface,6,1000052736,53193,
597.234,s,Surface,6,1000052734,53194,
716.955,s,Surface,7,1000052649,53195,
716.955,s,Surface,7,1000052648,53196,
716.955,s,Surface,7,1000052651,53197,
716.955,s,Surface,7,1000052654,53198,
716.955,s,Surface,7,1000052653,53199,
716.955,s,Surface,7,1000053023,53200,
716.955,s,Surface,7,1000052657,53201,
716.955,s,Surface,7,1000052658,53202,
716.955,s,Surface,7,1000052659,53203,
716.955,s,Surface,7,1000052841,53204,
716.955,s,Surface,7,1000052660,53205,
716.955,s,Surface,7,1000052661,53206,
716.955,s,Surface,7,1000052663,53207,
716.955,s,Surface,7,1000052662,53208,
716.955,s,Surface,7,1000052665,53209,
716.955,s,Surface,7,1000052664,53210,
716.955,s,Surface,7,1000052666,53211,
716.955,s,Surface,7,1000052667,53212,
716.955,s,Surface,7,1000052669,53213,
716.955,s,Surface,7,1000052650,53214,
716.955,s,Surface,7,1000052668,53215,
716.955,s,Surface,7,1000052670,53216,
716.955,s,Surface,7,1000052673,53217,
716.955,s,Surface,7,1000052671,53218,
716.955,s,Surface,7,1000052672,53219,
716.955,s,Surface,7,1000052681,53220,
716.955,s,Surface,7,1000052675,53221,
716.955,s,Surface,7,1000052674,53222,
716.955,s,Surface,7,1000052676,53223,
716.955,s,Surface,7,1000052677,53224,
716.955,s,Surface,7,1000052680,53225,
716.955,s,Surface,7,1000052685,53226,
716.955,s,Surface,7,1000052682,53227,
716.955,s,Surface,7,1000052679,53228,
716.955,s,Surface,7,1000052683,53229,
716.955,s,Surface,7,1000052678,53230,
716.955,s,Surface,7,1000052689,53231,
716.955,s,Surface,7,1000052684,53232,
716.955,s,Surface,7,1000052686,53233,
716.955,s,Surface,7,1000052687,53234,
716.955,s,Surface,7,1000052688,53235,
716.955,s,Surface,7,1000052690,53236,
716.955,s,Surface,7,1000052693,53237,
716.955,s,Surface,7,1000052692,53238,
716.955,s,Surface,7,1000052691,53239,
716.955,s,Surface,7,1000052694,53240,
716.955,s,Surface,7,1000052698,53241,
716.955,s,Surface,7,1000052695,53242,
716.955,s,Surface,7,1000052785,53243,
716.955,s,Surface,7,1000052697,53244,
716.955,s,Surface,7,1000053245,53245,
716.955,s,Surface,7,1000052696,53246,
716.955,s,Surface,7,1000052702,53247,
716.955,s,Surface,7,1000052700,53248,
716.955,s,Surface,7,1000052704,53249,
716.955,s,Surface,7,1000052699,53250,
716.955,s,Surface,7,1000052703,53251,
716.955,s,Surface,7,1000052706,53252,
716.955,s,Surface,7,1000052708,53253,
716.955,s,Surface,7,1000052705,53254,
716.955,s,Surface,7,1000052791,53255,
716.955,s,Surface,7,1000052707,53256,
716.955,s,Surface,7,1000052891,53257,
716.955,s,Surface,7,1000052711,53258,
716.955,s,Surface,7,1000052709,53259,
716.955,s,Surface,7,1000052710,53260,
716.955,s,Surface,7,1000052713,53261,
716.955,s,Surface,7,1000052715,53262,
716.955,s,Surface,7,1000052717,53263,
716.955,s,Surface,7,1000052714,53264,
716.955,s,Surface,7,1000052716,53265,
716.955,s,Surface,7,1000052718,53266,
716.955,s,Surface,7,1000052712,53267,
716.955,s,Surface,7,1000052720,53268,
716.955,s,Surface,7,1000052721,53269,
716.955,s,Surface,7,1000052719,53270,
716.955,s,Surface,7,1000052723,53271,
716.955,s,Surface,7,1000053000,53272,
716.955,s,Surface,7,1000052726,53273,
716.955,s,Surface,7,1000052724,53274,
716.955,s,Surface,7,1000052725,53275,
716.955,s,Surface,7,1000052728,53276,
716.955,s,Surface,7,1000052727,53277,
716.955,s,Surface,7,1000052729,53278,
716.955,s,Surface,7,1000052731,53279,
716.955,s,Surface,7,1000052733,53280,
716.955,s,Surface,7,1000052730,53281,
716.955,s,Surface,7,1000052735,53282,
716.955,s,Surface,7,1000052732,53283,
716.955,s,Surface,7,1000052736,53284,
716.955,s,Surface,7,1000052734,53285,
836.657,s,Surface,8,1000052669,53286,
836.657,s,Surface,8,1000052670,53287,
836.657,s,Surface,8,1000052650,53288,
836.657,s,Surface,8,1000052649,53289,
836.657,s,Surface,8,1000052648,53290,
836.657,s,Surface,8,1000052651,53291,
836.657,s,Surface,8,1000052652,53292,
836.657,s,Surface,8,1000052654,53293,
836.657,s,Surface,8,1000052653,53294,
836.657,s,Surface,8,1000053023,53295,
836.657,s,Surface,8,1000052657,53296,
836.657,s,Surface,8,1000052658,53297,
836.657,s,Surface,8,1000052659,53298,
836.657,s,Surface,8,1000052841,53299,
836.657,s,Surface,8,1000052660,53300,
836.657,s,Surface,8,1000052661,53301,
836.657,s,Surface,8,1000052663,53302,
836.657,s,Surface,8,1000052665,53303,
836.657,s,Surface,8,1000052664,53304,
836.657,s,Surface,8,1000052666,53305,
836.657,s,Surface,8,1000052667,53306,
836.657,s,Surface,8,1000052668,53307,
836.657,s,Surface,8,1000052671,53308,
836.657,s,Surface,8,1000052673,53309,
836.657,s,Surface,8,1000052681,53310,
836.657,s,Surface,8,1000052675,53311,
836.657,s,Surface,8,1000052674,53312,
836.657,s,Surface,8,1000052672,53313,
836.657,s,Surface,8,1000052676,53314,
836.657,s,Surface,8,1000052677,53315,
836.657,s,Surface,8,1000052680,53316,
836.657,s,Surface,8,1000052685,53317,
836.657,s,Surface,8,1000052683,53318,
836.657,s,Surface,8,1000052678,53319,
