
Area
 ==================== 
Area,Unit,Category,Time,TrackID,ID,
406.711,um^2,Surface,1,1000052648,52648,
649.76,um^2,Surface,1,1000052649,52649,
501.958,um^2,Surface,1,1000052650,52650,
627.224,um^2,Surface,1,1000052651,52651,
622.66,um^2,Surface,1,1000052652,52652,
339.169,um^2,Surface,1,1000052653,52653,
444.075,um^2,Surface,1,1000052654,52654,
377.031,um^2,Surface,1,1000052655,52655,
359.307,um^2,Surface,1,1000052656,52656,
571.802,um^2,Surface,1,1000052657,52657,
632.461,um^2,Surface,1,1000052658,52658,
546.466,um^2,Surface,1,1000052659,52659,
175.019,um^2,Surface,1,1000052660,52660,
629.386,um^2,Surface,1,1000052661,52661,
543.018,um^2,Surface,1,1000052662,52662,
366.326,um^2,Surface,1,1000052663,52663,
611.146,um^2,Surface,1,1000052664,52664,
443.95,um^2,Surface,1,1000052665,52665,
463.966,um^2,Surface,1,1000052666,52666,
435.104,um^2,Surface,1,1000052667,52667,
150.531,um^2,Surface,1,1000052668,52668,
560.341,um^2,Surface,1,1000052669,52669,
436.005,um^2,Surface,1,1000052670,52670,
695.972,um^2,Surface,1,1000052671,52671,
477.87,um^2,Surface,1,1000052672,52672,
455.684,um^2,Surface,1,1000052673,52673,
445.801,um^2,Surface,1,1000052674,52674,
494.777,um^2,Surface,1,1000052675,52675,
555.747,um^2,Surface,1,1000052676,52676,
318.787,um^2,Surface,1,1000052677,52677,
310.581,um^2,Surface,1,1000052678,52678,
364.493,um^2,Surface,1,1000052679,52679,
542.709,um^2,Surface,1,1000052680,52680,
574.797,um^2,Surface,1,1000052681,52681,
281.86,um^2,Surface,1,1000052682,52682,
418.346,um^2,Surface,1,1000052683,52683,
514.528,um^2,Surface,1,1000052684,52684,
479.604,um^2,Surface,1,1000052685,52685,
481.758,um^2,Surface,1,1000052686,52686,
495.23,um^2,Surface,1,1000052687,52687,
560.374,um^2,Surface,1,1000052688,52688,
648.07,um^2,Surface,1,1000052689,52689,
352.853,um^2,Surface,1,1000052690,52690,
874.264,um^2,Surface,1,1000052691,52691,
505.729,um^2,Surface,1,1000052692,52692,
385.959,um^2,Surface,1,1000052693,52693,
436.81,um^2,Surface,1,1000052694,52694,
218.808,um^2,Surface,1,1000052695,52695,
254.228,um^2,Surface,1,1000052696,52696,
676.15,um^2,Surface,1,1000052697,52697,
507.746,um^2,Surface,1,1000052698,52698,
581.684,um^2,Surface,1,1000052699,52699,
635.369,um^2,Surface,1,1000052700,52700,
324.785,um^2,Surface,1,1000052701,52701,
700.622,um^2,Surface,1,1000052702,52702,
429.54,um^2,Surface,1,1000052703,52703,
923.135,um^2,Surface,1,1000052704,52704,
529.829,um^2,Surface,1,1000052705,52705,
717.284,um^2,Surface,1,1000052706,52706,
607.324,um^2,Surface,1,1000052707,52707,
824.692,um^2,Surface,1,1000052708,52708,
523.038,um^2,Surface,1,1000052709,52709,
369.086,um^2,Surface,1,1000052710,52710,
411.057,um^2,Surface,1,1000052711,52711,
529.254,um^2,Surface,1,1000052712,52712,
619.536,um^2,Surface,1,1000052713,52713,
400.728,um^2,Surface,1,1000052714,52714,
276.544,um^2,Surface,1,1000052715,52715,
642.428,um^2,Surface,1,1000052716,52716,
543.698,um^2,Surface,1,1000052717,52717,
627.087,um^2,Surface,1,1000052718,52718,
478.942,um^2,Surface,1,1000052719,52719,
406.454,um^2,Surface,1,1000052720,52720,
496.097,um^2,Surface,1,1000052721,52721,
220.443,um^2,Surface,1,1000052722,52722,
387.921,um^2,Surface,1,1000052723,52723,
441.188,um^2,Surface,1,1000052724,52724,
514.533,um^2,Surface,1,1000052725,52725,
546.218,um^2,Surface,1,1000052726,52726,
448.731,um^2,Surface,1,1000052727,52727,
378.461,um^2,Surface,1,1000052728,52728,
996.691,um^2,Surface,1,1000052729,52729,
186.339,um^2,Surface,1,1000052730,52730,
537.945,um^2,Surface,1,1000052731,52731,
455.524,um^2,Surface,1,1000052732,52732,
580.073,um^2,Surface,1,1000052733,52733,
1701.03,um^2,Surface,1,1000052734,52734,
663.808,um^2,Surface,1,1000052735,52735,
473.863,um^2,Surface,1,1000052736,52736,
621.547,um^2,Surface,2,1000052671,52737,
550.307,um^2,Surface,2,1000052650,52738,
592.964,um^2,Surface,2,1000052649,52739,
635.796,um^2,Surface,2,1000052651,52740,
480.206,um^2,Surface,2,1000052655,52741,
669.003,um^2,Surface,2,1000052652,52742,
497.878,um^2,Surface,2,1000052653,52743,
414.936,um^2,Surface,2,1000052654,52744,
372.245,um^2,Surface,2,1000052656,52745,
491.969,um^2,Surface,2,1000052657,52746,
561.911,um^2,Surface,2,1000052658,52747,
477.8,um^2,Surface,2,1000052659,52748,
460.979,um^2,Surface,2,1000052660,52749,
638.802,um^2,Surface,2,1000052661,52750,
484.819,um^2,Surface,2,1000052663,52751,
410.604,um^2,Surface,2,1000052662,52752,
474.557,um^2,Surface,2,1000052665,52753,
534.291,um^2,Surface,2,1000052664,52754,
475.875,um^2,Surface,2,1000052666,52755,
454.629,um^2,Surface,2,1000052667,52756,
398.768,um^2,Surface,2,1000052670,52757,
579.942,um^2,Surface,2,1000052669,52758,
457.078,um^2,Surface,2,1000052673,52759,
146.552,um^2,Surface,2,1000052668,52760,
481.641,um^2,Surface,2,1000052672,52761,
530.094,um^2,Surface,2,1000052675,52762,
612.338,um^2,Surface,2,1000052674,52763,
600.813,um^2,Surface,2,1000052676,52764,
296.727,um^2,Surface,2,1000052677,52765,
445.489,um^2,Surface,2,1000052678,52766,
608.538,um^2,Surface,2,1000052681,52767,
287.246,um^2,Surface,2,1000052685,52768,
474.756,um^2,Surface,2,1000052683,52769,
585.851,um^2,Surface,2,1000052679,52770,
588.947,um^2,Surface,2,1000052680,52771,
534.486,um^2,Surface,2,1000052684,52772,
426.71,um^2,Surface,2,1000052682,52773,
392.297,um^2,Surface,2,1000052686,52774,
581.379,um^2,Surface,2,1000052689,52775,
569.006,um^2,Surface,2,1000052688,52776,
529.502,um^2,Surface,2,1000052687,52777,
599.932,um^2,Surface,2,1000052691,52778,
450.757,um^2,Surface,2,1000052690,52779,
450.66,um^2,Surface,2,1000052693,52780,
518.119,um^2,Surface,2,1000052692,52781,
180.829,um^2,Surface,2,1000052695,52782,
378.372,um^2,Surface,2,1000052694,52783,
250.082,um^2,Surface,2,1000052696,52784,
221.557,um^2,Surface,2,1000052785,52785,
708.72,um^2,Surface,2,1000052697,52786,
514.057,um^2,Surface,2,1000052698,52787,
552.045,um^2,Surface,2,1000052700,52788,
698.372,um^2,Surface,2,1000052702,52789,
480.684,um^2,Surface,2,1000052699,52790,
606.242,um^2,Surface,2,1000052791,52791,
415.331,um^2,Surface,2,1000052703,52792,
693.334,um^2,Surface,2,1000052704,52793,
779.945,um^2,Surface,2,1000052706,52794,
411.329,um^2,Surface,2,1000052701,52795,
753.741,um^2,Surface,2,1000052708,52796,
443.498,um^2,Surface,2,1000052705,52797,
571.832,um^2,Surface,2,1000052709,52798,
337.819,um^2,Surface,2,1000052707,52799,
485.191,um^2,Surface,2,1000052711,52800,
618.736,um^2,Surface,2,1000052713,52801,
422.118,um^2,Surface,2,1000052710,52802,
299.832,um^2,Surface,2,1000052715,52803,
522.466,um^2,Surface,2,1000052712,52804,
583.768,um^2,Surface,2,1000052717,52805,
533.159,um^2,Surface,2,1000052714,52806,
659.016,um^2,Surface,2,1000052716,52807,
430.068,um^2,Surface,2,1000052720,52808,
521.692,um^2,Surface,2,1000052718,52809,
188.704,um^2,Surface,2,1000052722,52810,
435.705,um^2,Surface,2,1000052719,52811,
225.539,um^2,Surface,2,1000052723,52812,
527.087,um^2,Surface,2,1000052721,52813,
601.72,um^2,Surface,2,1000052726,52814,
571.439,um^2,Surface,2,1000052724,52815,
480.418,um^2,Surface,2,1000052725,52816,
391.823,um^2,Surface,2,1000052728,52817,
525.737,um^2,Surface,2,1000052727,52818,
822.689,um^2,Surface,2,1000052729,52819,
271.764,um^2,Surface,2,1000052730,52820,
455.604,um^2,Surface,2,1000052731,52821,
468.089,um^2,Surface,2,1000052733,52822,
670.821,um^2,Surface,2,1000052823,52823,
591.272,um^2,Surface,2,1000052735,52824,
499.607,um^2,Surface,2,1000052732,52825,
474.278,um^2,Surface,2,1000052736,52826,
1435.39,um^2,Surface,2,1000052734,52827,
421.085,um^2,Surface,3,1000052668,52828,
512.87,um^2,Surface,3,1000052669,52829,
418.578,um^2,Surface,3,1000052648,52830,
422.632,um^2,Surface,3,1000052650,52831,
595.277,um^2,Surface,3,1000052649,52832,
523.571,um^2,Surface,3,1000052651,52833,
567.766,um^2,Surface,3,1000052655,52834,
578.087,um^2,Surface,3,1000052652,52835,
514.916,um^2,Surface,3,1000052654,52836,
470.91,um^2,Surface,3,1000052656,52837,
680.135,um^2,Surface,3,1000052657,52838,
439.432,um^2,Surface,3,1000052658,52839,
580.585,um^2,Surface,3,1000052659,52840,
211.201,um^2,Surface,3,1000052841,52841,
502.989,um^2,Surface,3,1000052660,52842,
672.808,um^2,Surface,3,1000052661,52843,
520.846,um^2,Surface,3,1000052662,52844,
366.374,um^2,Surface,3,1000052663,52845,
460.749,um^2,Surface,3,1000052665,52846,
577.04,um^2,Surface,3,1000052664,52847,
487.745,um^2,Surface,3,1000052666,52848,
446.528,um^2,Surface,3,1000052667,52849,
539.36,um^2,Surface,3,1000052671,52850,
388.029,um^2,Surface,3,1000052670,52851,
564.821,um^2,Surface,3,1000052674,52852,
412.487,um^2,Surface,3,1000052673,52853,
