
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
5,,Surface,3,Image 1,1,1000052648,52648,
7,,Surface,3,Image 1,1,1000052649,52649,
8,,Surface,3,Image 1,1,1000052650,52650,
3,,Surface,3,Image 1,1,1000052651,52651,
8,,Surface,3,Image 1,1,1000052652,52652,
5,,Surface,3,Image 1,1,1000052653,52653,
7,,Surface,3,Image 1,1,1000052654,52654,
5,,Surface,3,Image 1,1,1000052655,52655,
5,,Surface,3,Image 1,1,1000052656,52656,
6,,Surface,3,Image 1,1,1000052657,52657,
2,,Surface,3,Image 1,1,1000052658,52658,
6,,Surface,3,Image 1,1,1000052659,52659,
8,,Surface,3,Image 1,1,1000052660,52660,
6,,Surface,3,Image 1,1,1000052661,52661,
4,,Surface,3,Image 1,1,1000052662,52662,
6,,Surface,3,Image 1,1,1000052663,52663,
3,,Surface,3,Image 1,1,1000052664,52664,
7,,Surface,3,Image 1,1,1000052665,52665,
4,,Surface,3,Image 1,1,1000052666,52666,
4,,Surface,3,Image 1,1,1000052667,52667,
12,,Surface,3,Image 1,1,1000052668,52668,
1,,Surface,3,Image 1,1,1000052669,52669,
3,,Surface,3,Image 1,1,1000052670,52670,
6,,Surface,3,Image 1,1,1000052671,52671,
5,,Surface,3,Image 1,1,1000052672,52672,
7,,Surface,3,Image 1,1,1000052673,52673,
8,,Surface,3,Image 1,1,1000052674,52674,
6,,Surface,3,Image 1,1,1000052675,52675,
8,,Surface,3,Image 1,1,1000052676,52676,
7,,Surface,3,Image 1,1,1000052677,52677,
4,,Surface,3,Image 1,1,1000052678,52678,
8,,Surface,3,Image 1,1,1000052679,52679,
8,,Surface,3,Image 1,1,1000052680,52680,
7,,Surface,3,Image 1,1,1000052681,52681,
2,,Surface,3,Image 1,1,1000052682,52682,
7,,Surface,3,Image 1,1,1000052683,52683,
6,,Surface,3,Image 1,1,1000052684,52684,
6,,Surface,3,Image 1,1,1000052685,52685,
7,,Surface,3,Image 1,1,1000052686,52686,
8,,Surface,3,Image 1,1,1000052687,52687,
8,,Surface,3,Image 1,1,1000052688,52688,
7,,Surface,3,Image 1,1,1000052689,52689,
9,,Surface,3,Image 1,1,1000052690,52690,
11,,Surface,3,Image 1,1,1000052691,52691,
8,,Surface,3,Image 1,1,1000052692,52692,
10,,Surface,3,Image 1,1,1000052693,52693,
7,,Surface,3,Image 1,1,1000052694,52694,
11,,Surface,3,Image 1,1,1000052695,52695,
7,,Surface,3,Image 1,1,1000052696,52696,
10,,Surface,3,Image 1,1,1000052697,52697,
4,,Surface,3,Image 1,1,1000052698,52698,
7,,Surface,3,Image 1,1,1000052699,52699,
5,,Surface,3,Image 1,1,1000052700,52700,
3,,Surface,3,Image 1,1,1000052701,52701,
0,,Surface,3,Image 1,1,1000052702,52702,
2,,Surface,3,Image 1,1,1000052703,52703,
0,,Surface,3,Image 1,1,1000052704,52704,
6,,Surface,3,Image 1,1,1000052705,52705,
9,,Surface,3,Image 1,1,1000052706,52706,
5,,Surface,3,Image 1,1,1000052707,52707,
4,,Surface,3,Image 1,1,1000052708,52708,
3,,Surface,3,Image 1,1,1000052709,52709,
6,,Surface,3,Image 1,1,1000052710,52710,
10,,Surface,3,Image 1,1,1000052711,52711,
3,,Surface,3,Image 1,1,1000052712,52712,
5,,Surface,3,Image 1,1,1000052713,52713,
6,,Surface,3,Image 1,1,1000052714,52714,
12,,Surface,3,Image 1,1,1000052715,52715,
6,,Surface,3,Image 1,1,1000052716,52716,
7,,Surface,3,Image 1,1,1000052717,52717,
5,,Surface,3,Image 1,1,1000052718,52718,
4,,Surface,3,Image 1,1,1000052719,52719,
6,,Surface,3,Image 1,1,1000052720,52720,
4,,Surface,3,Image 1,1,1000052721,52721,
5,,Surface,3,Image 1,1,1000052722,52722,
8,,Surface,3,Image 1,1,1000052723,52723,
11,,Surface,3,Image 1,1,1000052724,52724,
4,,Surface,3,Image 1,1,1000052725,52725,
7,,Surface,3,Image 1,1,1000052726,52726,
4,,Surface,3,Image 1,1,1000052727,52727,
9,,Surface,3,Image 1,1,1000052728,52728,
5,,Surface,3,Image 1,1,1000052729,52729,
16,,Surface,3,Image 1,1,1000052730,52730,
7,,Surface,3,Image 1,1,1000052731,52731,
12,,Surface,3,Image 1,1,1000052732,52732,
9,,Surface,3,Image 1,1,1000052733,52733,
4,,Surface,3,Image 1,1,1000052734,52734,
7,,Surface,3,Image 1,1,1000052735,52735,
8,,Surface,3,Image 1,1,1000052736,52736,
5,,Surface,3,Image 1,2,1000052671,52737,
6,,Surface,3,Image 1,2,1000052650,52738,
8,,Surface,3,Image 1,2,1000052649,52739,
3,,Surface,3,Image 1,2,1000052651,52740,
7,,Surface,3,Image 1,2,1000052655,52741,
6,,Surface,3,Image 1,2,1000052652,52742,
6,,Surface,3,Image 1,2,1000052653,52743,
4,,Surface,3,Image 1,2,1000052654,52744,
10,,Surface,3,Image 1,2,1000052656,52745,
7,,Surface,3,Image 1,2,1000052657,52746,
7,,Surface,3,Image 1,2,1000052658,52747,
7,,Surface,3,Image 1,2,1000052659,52748,
7,,Surface,3,Image 1,2,1000052660,52749,
6,,Surface,3,Image 1,2,1000052661,52750,
0,,Surface,3,Image 1,2,1000052663,52751,
10,,Surface,3,Image 1,2,1000052662,52752,
6,,Surface,3,Image 1,2,1000052665,52753,
