
Ellipticity (prolate)
 ==================== 
Ellipticity (prolate),Unit,Category,Time,TrackID,ID,
0.521417,,Surface,32,1000054491,55501,
0.42028,,Surface,32,1000052665,55502,
0.422884,,Surface,32,1000052666,55503,
0.607175,,Surface,32,1000052667,55504,
0.260111,,Surface,32,1000055403,55505,
0.614145,,Surface,32,1000052681,55506,
0.672519,,Surface,32,1000055138,55507,
0.48814,,Surface,32,1000052673,55508,
0.572999,,Surface,32,1000052650,55509,
0.391903,,Surface,32,1000055510,55510,
0.31858,,Surface,32,1000054381,55511,
0.293,,Surface,32,1000052698,55512,
0.461728,,Surface,32,1000052682,55513,
0.576944,,Surface,32,1000052716,55514,
0.340736,,Surface,32,1000055515,55515,
0.3116,,Surface,32,1000052677,55516,
0.391576,,Surface,32,1000052683,55517,
0.369854,,Surface,32,1000052676,55518,
0.221914,,Surface,32,1000052680,55519,
0.404256,,Surface,32,1000052678,55520,
0.376457,,Surface,32,1000052684,55521,
0.381454,,Surface,32,1000052679,55522,
0.332653,,Surface,32,1000052649,55523,
0.736742,,Surface,32,1000052686,55524,
0.323291,,Surface,32,1000052689,55525,
0.391161,,Surface,32,1000052687,55526,
0.525095,,Surface,32,1000052692,55527,
0.515498,,Surface,32,1000052693,55528,
0.563505,,Surface,32,1000052690,55529,
0.556118,,Surface,32,1000052688,55530,
0.236867,,Surface,32,1000054151,55531,
0.210942,,Surface,32,1000052674,55532,
0.61254,,Surface,32,1000052700,55533,
0.22645,,Surface,32,1000052697,55534,
0.686677,,Surface,32,1000052785,55535,
0.602991,,Surface,32,1000054977,55536,
0.452163,,Surface,32,1000052696,55537,
0.21381,,Surface,32,1000052699,55538,
0.581506,,Surface,32,1000052708,55539,
0.29999,,Surface,32,1000052791,55540,
0.290073,,Surface,32,1000052709,55541,
0.222308,,Surface,32,1000052702,55542,
0.65841,,Surface,32,1000052706,55543,
0.294715,,Surface,32,1000052715,55544,
0.660405,,Surface,32,1000052701,55545,
0.416877,,Surface,32,1000052705,55546,
0.559281,,Surface,32,1000052707,55547,
0.595627,,Surface,32,1000052710,55548,
0.278251,,Surface,32,1000055451,55549,
0.370025,,Surface,32,1000052720,55550,
0.204268,,Surface,32,1000054710,55551,
0.169125,,Surface,32,1000052713,55552,
0.681039,,Surface,32,1000052711,55553,
0.582081,,Surface,32,1000052729,55554,
0.668644,,Surface,32,1000052714,55555,
0.462055,,Surface,32,1000052725,55556,
0.322339,,Surface,32,1000052717,55557,
0.355362,,Surface,32,1000052712,55558,
0.588862,,Surface,32,1000052718,55559,
0.215197,,Surface,32,1000055001,55560,
0.325985,,Surface,32,1000052721,55561,
0.137654,,Surface,32,1000053814,55562,
0.649069,,Surface,32,1000053000,55563,
0.427859,,Surface,32,1000052724,55564,
0.607603,,Surface,32,1000053822,55565,
0.299575,,Surface,32,1000052723,55566,
0.384041,,Surface,32,1000052727,55567,
0.217838,,Surface,32,1000052732,55568,
0.648708,,Surface,32,1000052731,55569,
0.730853,,Surface,32,1000052733,55570,
0.30089,,Surface,32,1000052730,55571,
0.333554,,Surface,32,1000052734,55572,
0.15494,,Surface,32,1000054284,55573,
0.649427,,Surface,32,1000052736,55574,
0.670303,,Surface,32,1000052728,55575,
0.386396,,Surface,33,1000052681,55576,
0.624519,,Surface,33,1000052672,55577,
0.442191,,Surface,33,1000052673,55578,
0.50053,,Surface,33,1000052670,55579,
0.611995,,Surface,33,1000055580,55580,
0.497819,,Surface,33,1000053564,55581,
0.377954,,Surface,33,1000053473,55582,
0.440304,,Surface,33,1000052648,55583,
0.570419,,Surface,33,1000052668,55584,
0.579076,,Surface,33,1000052669,55585,
0.705077,,Surface,33,1000052651,55586,
0.400499,,Surface,33,1000052652,55587,
0.402227,,Surface,33,1000052653,55588,
0.500293,,Surface,33,1000052654,55589,
0.271121,,Surface,33,1000055488,55590,
0.541936,,Surface,33,1000052660,55591,
