
Intensity Min Ch=6 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
11,,Surface,6,Image 1,1,1000052648,52648,
10,,Surface,6,Image 1,1,1000052649,52649,
8,,Surface,6,Image 1,1,1000052650,52650,
7,,Surface,6,Image 1,1,1000052651,52651,
9,,Surface,6,Image 1,1,1000052652,52652,
13,,Surface,6,Image 1,1,1000052653,52653,
12,,Surface,6,Image 1,1,1000052654,52654,
10,,Surface,6,Image 1,1,1000052655,52655,
12,,Surface,6,Image 1,1,1000052656,52656,
12,,Surface,6,Image 1,1,1000052657,52657,
7,,Surface,6,Image 1,1,1000052658,52658,
7,,Surface,6,Image 1,1,1000052659,52659,
13,,Surface,6,Image 1,1,1000052660,52660,
9,,Surface,6,Image 1,1,1000052661,52661,
8,,Surface,6,Image 1,1,1000052662,52662,
7,,Surface,6,Image 1,1,1000052663,52663,
9,,Surface,6,Image 1,1,1000052664,52664,
11,,Surface,6,Image 1,1,1000052665,52665,
8,,Surface,6,Image 1,1,1000052666,52666,
8,,Surface,6,Image 1,1,1000052667,52667,
12,,Surface,6,Image 1,1,1000052668,52668,
6,,Surface,6,Image 1,1,1000052669,52669,
4,,Surface,6,Image 1,1,1000052670,52670,
8,,Surface,6,Image 1,1,1000052671,52671,
9,,Surface,6,Image 1,1,1000052672,52672,
10,,Surface,6,Image 1,1,1000052673,52673,
10,,Surface,6,Image 1,1,1000052674,52674,
11,,Surface,6,Image 1,1,1000052675,52675,
9,,Surface,6,Image 1,1,1000052676,52676,
8,,Surface,6,Image 1,1,1000052677,52677,
11,,Surface,6,Image 1,1,1000052678,52678,
11,,Surface,6,Image 1,1,1000052679,52679,
8,,Surface,6,Image 1,1,1000052680,52680,
9,,Surface,6,Image 1,1,1000052681,52681,
10,,Surface,6,Image 1,1,1000052682,52682,
7,,Surface,6,Image 1,1,1000052683,52683,
11,,Surface,6,Image 1,1,1000052684,52684,
6,,Surface,6,Image 1,1,1000052685,52685,
11,,Surface,6,Image 1,1,1000052686,52686,
10,,Surface,6,Image 1,1,1000052687,52687,
8,,Surface,6,Image 1,1,1000052688,52688,
8,,Surface,6,Image 1,1,1000052689,52689,
9,,Surface,6,Image 1,1,1000052690,52690,
11,,Surface,6,Image 1,1,1000052691,52691,
10,,Surface,6,Image 1,1,1000052692,52692,
10,,Surface,6,Image 1,1,1000052693,52693,
7,,Surface,6,Image 1,1,1000052694,52694,
16,,Surface,6,Image 1,1,1000052695,52695,
20,,Surface,6,Image 1,1,1000052696,52696,
13,,Surface,6,Image 1,1,1000052697,52697,
7,,Surface,6,Image 1,1,1000052698,52698,
8,,Surface,6,Image 1,1,1000052699,52699,
7,,Surface,6,Image 1,1,1000052700,52700,
7,,Surface,6,Image 1,1,1000052701,52701,
5,,Surface,6,Image 1,1,1000052702,52702,
8,,Surface,6,Image 1,1,1000052703,52703,
10,,Surface,6,Image 1,1,1000052704,52704,
9,,Surface,6,Image 1,1,1000052705,52705,
9,,Surface,6,Image 1,1,1000052706,52706,
8,,Surface,6,Image 1,1,1000052707,52707,
5,,Surface,6,Image 1,1,1000052708,52708,
3,,Surface,6,Image 1,1,1000052709,52709,
7,,Surface,6,Image 1,1,1000052710,52710,
10,,Surface,6,Image 1,1,1000052711,52711,
10,,Surface,6,Image 1,1,1000052712,52712,
9,,Surface,6,Image 1,1,1000052713,52713,
12,,Surface,6,Image 1,1,1000052714,52714,
12,,Surface,6,Image 1,1,1000052715,52715,
6,,Surface,6,Image 1,1,1000052716,52716,
10,,Surface,6,Image 1,1,1000052717,52717,
8,,Surface,6,Image 1,1,1000052718,52718,
8,,Surface,6,Image 1,1,1000052719,52719,
7,,Surface,6,Image 1,1,1000052720,52720,
7,,Surface,6,Image 1,1,1000052721,52721,
16,,Surface,6,Image 1,1,1000052722,52722,
10,,Surface,6,Image 1,1,1000052723,52723,
13,,Surface,6,Image 1,1,1000052724,52724,
10,,Surface,6,Image 1,1,1000052725,52725,
8,,Surface,6,Image 1,1,1000052726,52726,
10,,Surface,6,Image 1,1,1000052727,52727,
9,,Surface,6,Image 1,1,1000052728,52728,
9,,Surface,6,Image 1,1,1000052729,52729,
17,,Surface,6,Image 1,1,1000052730,52730,
9,,Surface,6,Image 1,1,1000052731,52731,
12,,Surface,6,Image 1,1,1000052732,52732,
11,,Surface,6,Image 1,1,1000052733,52733,
9,,Surface,6,Image 1,1,1000052734,52734,
10,,Surface,6,Image 1,1,1000052735,52735,
8,,Surface,6,Image 1,1,1000052736,52736,
8,,Surface,6,Image 1,2,1000052671,52737,
6,,Surface,6,Image 1,2,1000052650,52738,
10,,Surface,6,Image 1,2,1000052649,52739,
6,,Surface,6,Image 1,2,1000052651,52740,
7,,Surface,6,Image 1,2,1000052655,52741,
9,,Surface,6,Image 1,2,1000052652,52742,
10,,Surface,6,Image 1,2,1000052653,52743,
10,,Surface,6,Image 1,2,1000052654,52744,
