
Intensity Min Ch=6 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
5,,Surface,6,Image 1,1,1000067170,67170,
5,,Surface,6,Image 1,1,1000067171,67171,
8,,Surface,6,Image 1,1,1000067172,67172,
8,,Surface,6,Image 1,1,1000067173,67173,
7,,Surface,6,Image 1,1,1000067174,67174,
8,,Surface,6,Image 1,1,1000067175,67175,
3,,Surface,6,Image 1,1,1000067176,67176,
8,,Surface,6,Image 1,1,1000067177,67177,
10,,Surface,6,Image 1,1,1000067178,67178,
8,,Surface,6,Image 1,1,1000067179,67179,
16,,Surface,6,Image 1,1,1000067180,67180,
15,,Surface,6,Image 1,1,1000067181,67181,
14,,Surface,6,Image 1,1,1000067182,67182,
8,,Surface,6,Image 1,1,1000067183,67183,
4,,Surface,6,Image 1,1,1000067184,67184,
16,,Surface,6,Image 1,1,1000067185,67185,
9,,Surface,6,Image 1,1,1000067186,67186,
7,,Surface,6,Image 1,1,1000067187,67187,
6,,Surface,6,Image 1,1,1000067188,67188,
9,,Surface,6,Image 1,1,1000067189,67189,
8,,Surface,6,Image 1,1,1000067190,67190,
7,,Surface,6,Image 1,1,1000067191,67191,
6,,Surface,6,Image 1,1,1000067192,67192,
8,,Surface,6,Image 1,1,1000067193,67193,
8,,Surface,6,Image 1,1,1000067194,67194,
10,,Surface,6,Image 1,1,1000067195,67195,
8,,Surface,6,Image 1,1,1000067196,67196,
13,,Surface,6,Image 1,1,1000067197,67197,
10,,Surface,6,Image 1,1,1000067198,67198,
9,,Surface,6,Image 1,1,1000067199,67199,
6,,Surface,6,Image 1,1,1000067200,67200,
11,,Surface,6,Image 1,1,1000067201,67201,
8,,Surface,6,Image 1,1,1000067202,67202,
13,,Surface,6,Image 1,1,1000067203,67203,
9,,Surface,6,Image 1,1,1000067204,67204,
8,,Surface,6,Image 1,1,1000067205,67205,
5,,Surface,6,Image 1,1,1000067206,67206,
8,,Surface,6,Image 1,1,1000067207,67207,
7,,Surface,6,Image 1,1,1000067208,67208,
10,,Surface,6,Image 1,1,1000067209,67209,
12,,Surface,6,Image 1,1,1000067210,67210,
7,,Surface,6,Image 1,1,1000067211,67211,
6,,Surface,6,Image 1,1,1000067212,67212,
10,,Surface,6,Image 1,1,1000067213,67213,
11,,Surface,6,Image 1,1,1000067214,67214,
4,,Surface,6,Image 1,1,1000067215,67215,
14,,Surface,6,Image 1,1,1000067216,67216,
11,,Surface,6,Image 1,1,1000067217,67217,
8,,Surface,6,Image 1,1,1000067218,67218,
9,,Surface,6,Image 1,1,1000067219,67219,
3,,Surface,6,Image 1,1,1000067220,67220,
8,,Surface,6,Image 1,1,1000067221,67221,
9,,Surface,6,Image 1,1,1000067222,67222,
8,,Surface,6,Image 1,1,1000067223,67223,
7,,Surface,6,Image 1,1,1000067224,67224,
8,,Surface,6,Image 1,1,1000067225,67225,
8,,Surface,6,Image 1,1,1000067226,67226,
6,,Surface,6,Image 1,1,1000067227,67227,
8,,Surface,6,Image 1,1,1000067228,67228,
9,,Surface,6,Image 1,1,1000067229,67229,
8,,Surface,6,Image 1,1,1000067230,67230,
4,,Surface,6,Image 1,1,1000067231,67231,
3,,Surface,6,Image 1,1,1000067232,67232,
11,,Surface,6,Image 1,1,1000067233,67233,
10,,Surface,6,Image 1,1,1000067234,67234,
12,,Surface,6,Image 1,1,1000067235,67235,
10,,Surface,6,Image 1,1,1000067236,67236,
11,,Surface,6,Image 1,1,1000067237,67237,
8,,Surface,6,Image 1,1,1000067238,67238,
7,,Surface,6,Image 1,1,1000067239,67239,
10,,Surface,6,Image 1,1,1000067240,67240,
15,,Surface,6,Image 1,1,1000067241,67241,
11,,Surface,6,Image 1,1,1000067242,67242,
10,,Surface,6,Image 1,1,1000067243,67243,
5,,Surface,6,Image 1,1,1000067244,67244,
6,,Surface,6,Image 1,1,1000067245,67245,
8,,Surface,6,Image 1,1,1000067246,67246,
6,,Surface,6,Image 1,1,1000067247,67247,
9,,Surface,6,Image 1,1,1000067248,67248,
10,,Surface,6,Image 1,1,1000067249,67249,
11,,Surface,6,Image 1,1,1000067250,67250,
11,,Surface,6,Image 1,1,1000067251,67251,
10,,Surface,6,Image 1,1,1000067252,67252,
13,,Surface,6,Image 1,1,1000067253,67253,
11,,Surface,6,Image 1,1,1000067254,67254,
2,,Surface,6,Image 1,1,1000067255,67255,
10,,Surface,6,Image 1,1,1000067256,67256,
8,,Surface,6,Image 1,1,1000067257,67257,
8,,Surface,6,Image 1,1,1000067258,67258,
9,,Surface,6,Image 1,1,1000067259,67259,
9,,Surface,6,Image 1,1,1000067260,67260,
8,,Surface,6,Image 1,1,1000067261,67261,
9,,Surface,6,Image 1,1,1000067262,67262,
14,,Surface,6,Image 1,1,1000067263,67263,
12,,Surface,6,Image 1,1,1000067264,67264,
11,,Surface,6,Image 1,1,1000067265,67265,
9,,Surface,6,Image 1,1,1000067266,67266,
10,,Surface,6,Image 1,1,1000067267,67267,
14,,Surface,6,Image 1,1,1000067268,67268,
12,,Surface,6,Image 1,1,1000067269,67269,
7,,Surface,6,Image 1,1,1000067270,67270,
9,,Surface,6,Image 1,1,1000067271,67271,
9,,Surface,6,Image 1,1,1000067272,67272,
7,,Surface,6,Image 1,1,1000067273,67273,
6,,Surface,6,Image 1,1,1000067274,67274,
7,,Surface,6,Image 1,1,1000067275,67275,
10,,Surface,6,Image 1,1,1000067276,67276,
7,,Surface,6,Image 1,1,1000067277,67277,
9,,Surface,6,Image 1,1,1000067278,67278,
10,,Surface,6,Image 1,1,1000067279,67279,
33,,Surface,6,Image 1,1,1000067280,67280,
5,,Surface,6,Image 1,1,1000067281,67281,
7,,Surface,6,Image 1,1,1000067282,67282,
12,,Surface,6,Image 1,1,1000067283,67283,
6,,Surface,6,Image 1,1,1000067284,67284,
8,,Surface,6,Image 1,1,1000067285,67285,
5,,Surface,6,Image 1,1,1000067286,67286,
8,,Surface,6,Image 1,2,1000067198,67287,
6,,Surface,6,Image 1,2,1000067191,67288,
13,,Surface,6,Image 1,2,1000067192,67289,
11,,Surface,6,Image 1,2,1000067194,67290,
9,,Surface,6,Image 1,2,1000067171,67291,
9,,Surface,6,Image 1,2,1000067172,67292,
11,,Surface,6,Image 1,2,1000067170,67293,
10,,Surface,6,Image 1,2,1000067173,67294,
16,,Surface,6,Image 1,2,1000067174,67295,
10,,Surface,6,Image 1,2,1000067175,67296,
4,,Surface,6,Image 1,2,1000067176,67297,
8,,Surface,6,Image 1,2,1000067177,67298,
12,,Surface,6,Image 1,2,1000067178,67299,
7,,Surface,6,Image 1,2,1000067181,67300,
16,,Surface,6,Image 1,2,1000067180,67301,
18,,Surface,6,Image 1,2,1000067179,67302,
7,,Surface,6,Image 1,2,1000067182,67303,
7,,Surface,6,Image 1,2,1000067184,67304,
8,,Surface,6,Image 1,2,1000067183,67305,
8,,Surface,6,Image 1,2,1000067306,67306,
9,,Surface,6,Image 1,2,1000067185,67307,
9,,Surface,6,Image 1,2,1000067186,67308,
7,,Surface,6,Image 1,2,1000067309,67309,
10,,Surface,6,Image 1,2,1000067187,67310,
