
Displacement^2
 ====================
Displacement^2,Unit,Category,Time,TrackID,ID
0.973568,um,Surface,2,1000067197,67319
1.04048,um,Surface,2,1000067199,67320
7.97937,um,Surface,2,1000067204,67321
2.57463,um,Surface,2,1000067202,67322
0.485628,um,Surface,2,1000067205,67323
9.83368,um,Surface,2,1000067206,67324
2.03515,um,Surface,2,1000067207,67325
0.678727,um,Surface,2,1000067208,67326
0.263771,um,Surface,2,1000067211,67327
2.94757,um,Surface,2,1000067209,67328
1.93303,um,Surface,2,1000067210,67329
2.24687,um,Surface,2,1000067214,67330
0,um,Surface,2,1000067331,67331
3.05361,um,Surface,2,1000067212,67332
1.41889,um,Surface,2,1000067217,67333
8.19503,um,Surface,2,1000067215,67334
1.23731,um,Surface,2,1000067213,67335
1.02717,um,Surface,2,1000067216,67336
1.25329,um,Surface,2,1000067218,67337
0,um,Surface,2,1000067338,67338
0.311497,um,Surface,2,1000067219,67339
4.39025,um,Surface,2,1000067222,67340
11.7115,um,Surface,2,1000067224,67341
4.63631,um,Surface,2,1000067221,67342
1.15715,um,Surface,2,1000067223,67343
0.300793,um,Surface,2,1000067229,67344
1.47704,um,Surface,2,1000067226,67345
5.90614,um,Surface,2,1000067228,67346
4.01239,um,Surface,2,1000067225,67347
1.70525,um,Surface,2,1000067227,67348
7.00069,um,Surface,2,1000067232,67349
2.07083,um,Surface,2,1000067231,67350
5.38689,um,Surface,2,1000067230,67351
0.616864,um,Surface,2,1000067233,67352
5.51206,um,Surface,2,1000067235,67353
1.82064,um,Surface,2,1000067234,67354
7.19572,um,Surface,2,1000067237,67355
9.4728,um,Surface,2,1000067238,67356
2.61017,um,Surface,2,1000067236,67357
0.586864,um,Surface,2,1000067239,67358
0.307481,um,Surface,2,1000067240,67359
4.35877,um,Surface,2,1000067243,67360
3.45358,um,Surface,2,1000067242,67361
1.7626,um,Surface,2,1000067244,67362
1.52925,um,Surface,2,1000067248,67363
7.13635,um,Surface,2,1000067247,67364
5.21121,um,Surface,2,1000067249,67365
1.81257,um,Surface,2,1000067245,67366
2.44001,um,Surface,2,1000067251,67367
3.00775,um,Surface,2,1000067252,67368
0.679342,um,Surface,2,1000067254,67369
0.655365,um,Surface,2,1000067250,67370
2.59665,um,Surface,2,1000067255,67371
3.94878,um,Surface,2,1000067257,67372
2.74775,um,Surface,2,1000067258,67373
0.746434,um,Surface,2,1000067261,67374
7.70513,um,Surface,2,1000067253,67375
1.62003,um,Surface,2,1000067263,67376
4.01259,um,Surface,2,1000067259,67377
6.45672,um,Surface,2,1000067256,67378
5.43369,um,Surface,2,1000067262,67379
2.89725,um,Surface,2,1000067265,67380
2.85269,um,Surface,2,1000067266,67381
0.182484,um,Surface,2,1000067268,67382
2.21052,um,Surface,2,1000067267,67383
4.57205,um,Surface,2,1000067270,67384
3.68691,um,Surface,2,1000067274,67385
1.16683,um,Surface,2,1000067271,67386
2.33732,um,Surface,2,1000067273,67387
4.35196,um,Surface,2,1000067272,67388
6.46459,um,Surface,2,1000067275,67389
1.70965,um,Surface,2,1000067277,67390
3.91523,um,Surface,2,1000067276,67391
2.82256,um,Surface,2,1000067279,67392
0,um,Surface,2,1000067393,67393
1.17577,um,Surface,2,1000067280,67394
5.39045,um,Surface,2,1000067286,67395
0,um,Surface,2,1000067396,67396
1.9086,um,Surface,2,1000067278,67397
2.89668,um,Surface,2,1000067282,67398
0,um,Surface,2,1000067399,67399
0.876036,um,Surface,2,1000067283,67400
1.68387,um,Surface,2,1000067284,67401
0.927931,um,Surface,2,1000067285,67402
2.66819,um,Surface,2,1000067281,67403
4.95237,um,Surface,3,1000067170,67404
0.326545,um,Surface,3,1000067171,67405
8.75627,um,Surface,3,1000067175,67406
0.754073,um,Surface,3,1000067173,67407
6.46786,um,Surface,3,1000067174,67408
1.85822,um,Surface,3,1000067176,67409
0.938625,um,Surface,3,1000067177,67410
6.56345,um,Surface,3,1000067178,67411
0.470993,um,Surface,3,1000067179,67412
22.753,um,Surface,3,1000067180,67413
2.27276,um,Surface,3,1000067182,67414
4.27544,um,Surface,3,1000067306,67415
5.3868,um,Surface,3,1000067183,67416
4.83627,um,Surface,3,1000067184,67417
6.98675,um,Surface,3,1000067186,67418
0.203937,um,Surface,3,1000067309,67419
0.832389,um,Surface,3,1000067187,67420
0,um,Surface,3,1000067421,67421
1.26398,um,Surface,3,1000067188,67422
1.63227,um,Surface,3,1000067313,67423
2.65402,um,Surface,3,1000067190,67424
1.16543,um,Surface,3,1000067194,67425
11.8645,um,Surface,3,1000067172,67426
2.23914,um,Surface,3,1000067198,67427
2.86907,um,Surface,3,1000067193,67428
1.55075,um,Surface,3,1000067192,67429
4.99781,um,Surface,3,1000067191,67430
2.64186,um,Surface,3,1000067195,67431
1.69605,um,Surface,3,1000067196,67432
2.66028,um,Surface,3,1000067200,67433
0.815014,um,Surface,3,1000067197,67434
0.3568,um,Surface,3,1000067201,67435
1.34198,um,Surface,3,1000067199,67436
0,um,Surface,3,1000067203,67437
0.543331,um,Surface,3,1000067204,67438
4.58498,um,Surface,3,1000067202,67439
0.768528,um,Surface,3,1000067208,67440
7.07373,um,Surface,3,1000067206,67441
0,um,Surface,3,1000067442,67442
0.713717,um,Surface,3,1000067205,67443
0.977113,um,Surface,3,1000067211,67444
1.37336,um,Surface,3,1000067210,67445
1.60365,um,Surface,3,1000067207,67446
1.12564,um,Surface,3,1000067214,67447
8.07365,um,Surface,3,1000067331,67448
1.5835,um,Surface,3,1000067212,67449
0.351432,um,Surface,3,1000067218,67450
0.313025,um,Surface,3,1000067213,67451
0.819058,um,Surface,3,1000067216,67452
12.5676,um,Surface,3,1000067215,67453
1.45193,um,Surface,3,1000067219,67454
1.56237,um,Surface,3,1000067222,67455
1.80142,um,Surface,3,1000067223,67456
3.30903,um,Surface,3,1000067220,67457
2.4594,um,Surface,3,1000067226,67458
6.9931,um,Surface,3,1000067224,67459
5.26823,um,Surface,3,1000067227,67460
0.906988,um,Surface,3,1000067225,67461
2.08832,um,Surface,3,1000067228,67462
0.36278,um,Surface,3,1000067229,67463
3.51638,um,Surface,3,1000067230,67464
1.81037,um,Surface,3,1000067231,67465
2.79093,um,Surface,3,1000067234,67466
1.05606,um,Surface,3,1000067232,67467
13.0355,um,Surface,3,1000067235,67468
7.06033,um,Surface,3,1000067237,67469
0.495591,um,Surface,3,1000067233,67470
0.202759,um,Surface,3,1000067239,67471
0.670449,um,Surface,3,1000067236,67472
5.99799,um,Surface,3,1000067240,67473
3.05049,um,Surface,3,1000067241,67474
2.96369,um,Surface,3,1000067242,67475
14.0851,um,Surface,3,1000067238,67476
3.25611,um,Surface,3,1000067244,67477
2.47629,um,Surface,3,1000067243,67478
2.42803,um,Surface,3,1000067248,67479
5.41673,um,Surface,3,1000067249,67480
2.22958,um,Surface,3,1000067245,67481
2.17587,um,Surface,3,1000067251,67482
0.288978,um,Surface,3,1000067252,67483
6.86593,um,Surface,3,1000067247,67484
3.27876,um,Surface,3,1000067255,67485
5.0583,um,Surface,3,1000067250,67486
1.52191,um,Surface,3,1000067258,67487
7.55268,um,Surface,3,1000067253,67488
0.851647,um,Surface,3,1000067254,67489
3.24835,um,Surface,3,1000067256,67490
1.22347,um,Surface,3,1000067261,67491
2.14777,um,Surface,3,1000067257,67492
1.22093,um,Surface,3,1000067263,67493
1.14779,um,Surface,3,1000067260,67494
3.16162,um,Surface,3,1000067265,67495
5.6583,um,Surface,3,1000067262,67496
0.895345,um,Surface,3,1000067267,67497
1.17151,um,Surface,3,1000067264,67498
0,um,Surface,3,1000067499,67499
4.26227,um,Surface,3,1000067270,67500
2.69583,um,Surface,3,1000067266,67501
1.7393,um,Surface,3,1000067268,67502
2.42703,um,Surface,3,1000067274,67503
10.5334,um,Surface,3,1000067269,67504
1.8725,um,Surface,3,1000067273,67505
11.9095,um,Surface,3,1000067272,67506
6.03485,um,Surface,3,1000067271,67507
1.42788,um,Surface,3,1000067275,67508
0.884081,um,Surface,3,1000067277,67509
0,um,Surface,3,1000067510,67510
2.59696,um,Surface,3,1000067280,67511
0.459205,um,Surface,3,1000067278,67512
1.11334,um,Surface,3,1000067279,67513
5.77633,um,Surface,3,1000067393,67514
2.1067,um,Surface,3,1000067282,67515
11.0971,um,Surface,3,1000067399,67516
4.08446,um,Surface,3,1000067283,67517
1.13946,um,Surface,3,1000067285,67518
0.587964,um,Surface,3,1000067281,67519
3.87359,um,Surface,4,1000067191,67520
5.74296,um,Surface,4,1000067195,67521
3.06925,um,Surface,4,1000067198,67522
1.51408,um,Surface,4,1000067196,67523
0.631213,um,Surface,4,1000067194,67524
1.90935,um,Surface,4,1000067192,67525
8.86569,um,Surface,4,1000067172,67526
0.101495,um,Surface,4,1000067171,67527
4.6725,um,Surface,4,1000067170,67528
16.7599,um,Surface,4,1000067175,67529
1.28957,um,Surface,4,1000067173,67530
1.90227,um,Surface,4,1000067174,67531
0,um,Surface,4,1000067532,67532
3.94208,um,Surface,4,1000067176,67533
1.8954,um,Surface,4,1000067177,67534
6.84135,um,Surface,4,1000067178,67535
1.11921,um,Surface,4,1000067179,67536
0.76556,um,Surface,4,1000067182,67537
5.8244,um,Surface,4,1000067184,67538
1.21692,um,Surface,4,1000067183,67539
0.367316,um,Surface,4,1000067306,67540
1.30893,um,Surface,4,1000067186,67541
0.845191,um,Surface,4,1000067309,67542
0.484536,um,Surface,4,1000067187,67543
4.53259,um,Surface,4,1000067188,67544
0.764584,um,Surface,4,1000067189,67545
3.99822,um,Surface,4,1000067313,67546
4.05153,um,Surface,4,1000067190,67547
1.16467,um,Surface,4,1000067197,67548
1.87526,um,Surface,4,1000067193,67549
3.12751,um,Surface,4,1000067200,67550
3.17881,um,Surface,4,1000067202,67551
0.514096,um,Surface,4,1000067199,67552
1.35008,um,Surface,4,1000067204,67553
1.69285,um,Surface,4,1000067205,67554
2.71794,um,Surface,4,1000067206,67555
3.76625,um,Surface,4,1000067442,67556
3.45212,um,Surface,4,1000067208,67557
1.79046,um,Surface,4,1000067209,67558
2.78071,um,Surface,4,1000067210,67559
2.96926,um,Surface,4,1000067211,67560
1.15836,um,Surface,4,1000067207,67561
16.7754,um,Surface,4,1000067331,67562
21.999,um,Surface,4,1000067217,67563
0.637207,um,Surface,4,1000067213,67564
4.29375,um,Surface,4,1000067214,67565
6.0693,um,Surface,4,1000067212,67566
0.278685,um,Surface,4,1000067216,67567
0.861749,um,Surface,4,1000067218,67568
5.68358,um,Surface,4,1000067222,67569
7.90172,um,Surface,4,1000067220,67570
8.81623,um,Surface,4,1000067215,67571
7.04932,um,Surface,4,1000067219,67572
2.5878,um,Surface,4,1000067338,67573
9.672,um,Surface,4,1000067221,67574
0.792321,um,Surface,4,1000067223,67575
1.37257,um,Surface,4,1000067227,67576
1.75058,um,Surface,4,1000067226,67577
8.10693,um,Surface,4,1000067224,67578
7.38903,um,Surface,4,1000067228,67579
0.420917,um,Surface,4,1000067229,67580
0.873321,um,Surface,4,1000067231,67581
2.28254,um,Surface,4,1000067225,67582
3.49101,um,Surface,4,1000067234,67583
1.84919,um,Surface,4,1000067230,67584
8.28846,um,Surface,4,1000067232,67585
2.26864,um,Surface,4,1000067240,67586
0.798348,um,Surface,4,1000067233,67587
1.66176,um,Surface,4,1000067237,67588
6.61817,um,Surface,4,1000067235,67589
0.552001,um,Surface,4,1000067236,67590
0.491247,um,Surface,4,1000067242,67591
15.9839,um,Surface,4,1000067238,67592
4.5088,um,Surface,4,1000067243,67593
0.211542,um,Surface,4,1000067239,67594
6.72635,um,Surface,4,1000067244,67595
1.38579,um,Surface,4,1000067245,67596
6.84609,um,Surface,4,1000067249,67597
1.8493,um,Surface,4,1000067247,67598
0.561193,um,Surface,4,1000067248,67599
2.69478,um,Surface,4,1000067255,67600
2.63628,um,Surface,4,1000067251,67601
0.772288,um,Surface,4,1000067252,67602
0.46374,um,Surface,4,1000067258,67603
2.58858,um,Surface,4,1000067254,67604
1.80053,um,Surface,4,1000067250,67605
3.89466,um,Surface,4,1000067256,67606
5.04245,um,Surface,4,1000067257,67607
7.16177,um,Surface,4,1000067253,67608
1.82899,um,Surface,4,1000067260,67609
1.87965,um,Surface,4,1000067261,67610
1.66965,um,Surface,4,1000067263,67611
5.03024,um,Surface,4,1000067259,67612
4.65042,um,Surface,4,1000067262,67613
2.1201,um,Surface,4,1000067267,67614
4.65208,um,Surface,4,1000067265,67615
1.56496,um,Surface,4,1000067270,67616
3.17432,um,Surface,4,1000067266,67617
1.91702,um,Surface,4,1000067268,67618
0,um,Surface,4,1000067619,67619
0,um,Surface,4,1000067620,67620
4.44111,um,Surface,4,1000067269,67621
8.91786,um,Surface,4,1000067271,67622
2.14328,um,Surface,4,1000067274,67623
9.68782,um,Surface,4,1000067272,67624
1.41177,um,Surface,4,1000067277,67625
6.54024,um,Surface,4,1000067510,67626
2.9777,um,Surface,4,1000067273,67627
0.855038,um,Surface,4,1000067280,67628
3.85453,um,Surface,4,1000067275,67629
9.30298,um,Surface,4,1000067279,67630
18.4624,um,Surface,4,1000067286,67631
2.87013,um,Surface,4,1000067393,67632
3.32394,um,Surface,4,1000067399,67633
4.29746,um,Surface,4,1000067283,67634
2.672,um,Surface,4,1000067278,67635
7.86577,um,Surface,4,1000067396,67636
1.10399,um,Surface,4,1000067285,67637
0.792643,um,Surface,4,1000067281,67638
3.7921,um,Surface,4,1000067282,67639
3.27076,um,Surface,5,1000067192,67640
0.600259,um,Surface,5,1000067194,67641
3.4047,um,Surface,5,1000067170,67642
7.9701,um,Surface,5,1000067171,67643
15.9437,um,Surface,5,1000067175,67644
0.828875,um,Surface,5,1000067173,67645
23.9228,um,Surface,5,1000067532,67646
5.76459,um,Surface,5,1000067174,67647
1.43546,um,Surface,5,1000067176,67648
3.19962,um,Surface,5,1000067177,67649
0.625912,um,Surface,5,1000067178,67650
0.696147,um,Surface,5,1000067179,67651
1.17869,um,Surface,5,1000067182,67652
0.767232,um,Surface,5,1000067184,67653
1.97258,um,Surface,5,1000067183,67654
4.63528,um,Surface,5,1000067306,67655
1.99589,um,Surface,5,1000067185,67656
1.18704,um,Surface,5,1000067309,67657
0.549422,um,Surface,5,1000067187,67658
6.38284,um,Surface,5,1000067188,67659
3.81429,um,Surface,5,1000067189,67660
2.46651,um,Surface,5,1000067313,67661
3.46814,um,Surface,5,1000067190,67662
2.97429,um,Surface,5,1000067196,67663
15.7515,um,Surface,5,1000067172,67664
2.11887,um,Surface,5,1000067195,67665
7.2294,um,Surface,5,1000067198,67666
1.84456,um,Surface,5,1000067191,67667
1.20321,um,Surface,5,1000067197,67668
1.03038,um,Surface,5,1000067199,67669
2.95606,um,Surface,5,1000067200,67670
1.77919,um,Surface,5,1000067204,67671
7.9662,um,Surface,5,1000067201,67672
1.9278,um,Surface,5,1000067202,67673
3.90205,um,Surface,5,1000067206,67674
1.72351,um,Surface,5,1000067207,67675
7.79059,um,Surface,5,1000067205,67676
2.63951,um,Surface,5,1000067208,67677
1.86833,um,Surface,5,1000067211,67678
2.81883,um,Surface,5,1000067442,67679
2.66588,um,Surface,5,1000067210,67680
8.47596,um,Surface,5,1000067212,67681
0.413136,um,Surface,5,1000067214,67682
4.09277,um,Surface,5,1000067331,67683
7.70106,um,Surface,5,1000067213,67684
6.78506,um,Surface,5,1000067222,67685
0.789945,um,Surface,5,1000067220,67686
3.38019,um,Surface,5,1000067219,67687
0,um,Surface,5,1000067688,67688
3.9694,um,Surface,5,1000067218,67689
1.0583,um,Surface,5,1000067223,67690
1.91911,um,Surface,5,1000067224,67691
20.5047,um,Surface,5,1000067215,67692
2.63876,um,Surface,5,1000067338,67693
0.861474,um,Surface,5,1000067229,67694
1.02241,um,Surface,5,1000067227,67695
0.71778,um,Surface,5,1000067226,67696
3.29662,um,Surface,5,1000067225,67697
2.17161,um,Surface,5,1000067228,67698
0.503207,um,Surface,5,1000067230,67699
5.84214,um,Surface,5,1000067231,67700
0,um,Surface,5,1000067701,67701
0.6546,um,Surface,5,1000067233,67702
0.985086,um,Surface,5,1000067234,67703
7.45756,um,Surface,5,1000067232,67704
3.53192,um,Surface,5,1000067235,67705
2.45218,um,Surface,5,1000067237,67706
0.753327,um,Surface,5,1000067239,67707
11.5593,um,Surface,5,1000067243,67708
7.48563,um,Surface,5,1000067240,67709
5.67755,um,Surface,5,1000067241,67710
7.38492,um,Surface,5,1000067242,67711
0.493046,um,Surface,5,1000067236,67712
6.82338,um,Surface,5,1000067244,67713
8.44074,um,Surface,5,1000067238,67714
2.70685,um,Surface,5,1000067245,67715
0.806637,um,Surface,5,1000067248,67716
9.0244,um,Surface,5,1000067246,67717
0,um,Surface,5,1000067718,67718
6.56906,um,Surface,5,1000067247,67719
2.73935,um,Surface,5,1000067249,67720
0.662132,um,Surface,5,1000067251,67721
0,um,Surface,5,1000067722,67722
3.35771,um,Surface,5,1000067255,67723
2.65306,um,Surface,5,1000067252,67724
2.31964,um,Surface,5,1000067258,67725
1.0803,um,Surface,5,1000067250,67726
0.330914,um,Surface,5,1000067261,67727
0.63285,um,Surface,5,1000067257,67728
0.990361,um,Surface,5,1000067253,67729
2.48725,um,Surface,5,1000067259,67730
6.80342,um,Surface,5,1000067256,67731
1.55067,um,Surface,5,1000067260,67732
2.18282,um,Surface,5,1000067262,67733
1.90656,um,Surface,5,1000067263,67734
4.51656,um,Surface,5,1000067265,67735
0.804191,um,Surface,5,1000067499,67736
1.62272,um,Surface,5,1000067268,67737
7.32801,um,Surface,5,1000067267,67738
4.69463,um,Surface,5,1000067270,67739
2.11668,um,Surface,5,1000067269,67740
1.37878,um,Surface,5,1000067266,67741
0.518282,um,Surface,5,1000067619,67742
1.49976,um,Surface,5,1000067620,67743
2.60341,um,Surface,5,1000067273,67744
4.88095,um,Surface,5,1000067274,67745
0.172485,um,Surface,5,1000067271,67746
4.63285,um,Surface,5,1000067275,67747
2.9831,um,Surface,5,1000067510,67748
0.296881,um,Surface,5,1000067280,67749
11.8781,um,Surface,5,1000067286,67750
0.85395,um,Surface,5,1000067279,67751
6.54136,um,Surface,5,1000067393,67752
13.6859,um,Surface,5,1000067399,67753
0.546116,um,Surface,5,1000067278,67754
2.09884,um,Surface,5,1000067281,67755
2.55467,um,Surface,5,1000067282,67756
2.30451,um,Surface,5,1000067283,67757
1.15995,um,Surface,5,1000067285,67758
0.402675,um,Surface,6,1000067173,67759
10.7416,um,Surface,6,1000067532,67760
5.70071,um,Surface,6,1000067174,67761
1.8353,um,Surface,6,1000067176,67762
0.952061,um,Surface,6,1000067177,67763
1.19156,um,Surface,6,1000067178,67764
15.9268,um,Surface,6,1000067181,67765
0.742851,um,Surface,6,1000067179,67766
1.76738,um,Surface,6,1000067183,67767
0.887863,um,Surface,6,1000067182,67768
3.59073,um,Surface,6,1000067184,67769
2.30159,um,Surface,6,1000067306,67770
2.86851,um,Surface,6,1000067186,67771
3.37265,um,Surface,6,1000067187,67772
15.8704,um,Surface,6,1000067421,67773
6.12407,um,Surface,6,1000067188,67774
1.48176,um,Surface,6,1000067189,67775
2.81389,um,Surface,6,1000067313,67776
1.20499,um,Surface,6,1000067190,67777
7.4906,um,Surface,6,1000067171,67778
3.01917,um,Surface,6,1000067170,67779
18.3222,um,Surface,6,1000067175,67780
3.93348,um,Surface,6,1000067172,67781
0.244961,um,Surface,6,1000067194,67782
7.05093,um,Surface,6,1000067193,67783
7.85614,um,Surface,6,1000067191,67784
6.60591,um,Surface,6,1000067192,67785
2.74503,um,Surface,6,1000067196,67786
0,um,Surface,6,1000067787,67787
0.298427,um,Surface,6,1000067195,67788
3.49405,um,Surface,6,1000067198,67789
3.46227,um,Surface,6,1000067200,67790
0,um,Surface,6,1000067791,67791
0.531946,um,Surface,6,1000067197,67792
1.02664,um,Surface,6,1000067204,67793
0.739385,um,Surface,6,1000067202,67794
1.69147,um,Surface,6,1000067199,67795
9.05388,um,Surface,6,1000067206,67796
0.735073,um,Surface,6,1000067442,67797
3.40149,um,Surface,6,1000067205,67798
2.34352,um,Surface,6,1000067208,67799
2.21416,um,Surface,6,1000067211,67800
0.981617,um,Surface,6,1000067210,67801
1.38491,um,Surface,6,1000067207,67802
0.125742,um,Surface,6,1000067214,67803
8.7542,um,Surface,6,1000067212,67804
3.44857,um,Surface,6,1000067331,67805
7.46056,um,Surface,6,1000067213,67806
1.69241,um,Surface,6,1000067222,67807
8.96836,um,Surface,6,1000067220,67808
0.417003,um,Surface,6,1000067216,67809
2.10233,um,Surface,6,1000067338,67810
0.8946,um,Surface,6,1000067218,67811
2.15391,um,Surface,6,1000067688,67812
2.62348,um,Surface,6,1000067219,67813
0.939107,um,Surface,6,1000067227,67814
1.92256,um,Surface,6,1000067224,67815
2.09686,um,Surface,6,1000067223,67816
0.871049,um,Surface,6,1000067228,67817
0.361647,um,Surface,6,1000067229,67818
16.2618,um,Surface,6,1000067215,67819
1.48482,um,Surface,6,1000067230,67820
4.87845,um,Surface,6,1000067231,67821
3.95837,um,Surface,6,1000067225,67822
0.573671,um,Surface,6,1000067233,67823
21.0974,um,Surface,6,1000067226,67824
7.79366,um,Surface,6,1000067240,67825
12.4115,um,Surface,6,1000067234,67826
5.76687,um,Surface,6,1000067237,67827
15.4315,um,Surface,6,1000067235,67828
0.815606,um,Surface,6,1000067239,67829
7.41009,um,Surface,6,1000067243,67830
7.45133,um,Surface,6,1000067242,67831
0.500457,um,Surface,6,1000067236,67832
10.8823,um,Surface,6,1000067718,67833
0.447049,um,Surface,6,1000067245,67834
1.85793,um,Surface,6,1000067248,67835
8.58465,um,Surface,6,1000067249,67836
2.26348,um,Surface,6,1000067722,67837
3.71378,um,Surface,6,1000067247,67838
1.49986,um,Surface,6,1000067250,67839
2.67474,um,Surface,6,1000067251,67840
1.98041,um,Surface,6,1000067252,67841
2.85388,um,Surface,6,1000067258,67842
3.13416,um,Surface,6,1000067254,67843
3.56108,um,Surface,6,1000067255,67844
6.74346,um,Surface,6,1000067256,67845
0.471574,um,Surface,6,1000067257,67846
0.285252,um,Surface,6,1000067253,67847
1.13398,um,Surface,6,1000067259,67848
4.7827,um,Surface,6,1000067260,67849
0.211672,um,Surface,6,1000067261,67850
1.3456,um,Surface,6,1000067263,67851
1.49238,um,Surface,6,1000067265,67852
