
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
60.1818,,Surface,3,Image 1,1,1000067170,67170,
42.6,,Surface,3,Image 1,1,1000067171,67171,
50.9344,,Surface,3,Image 1,1,1000067172,67172,
53.9677,,Surface,3,Image 1,1,1000067173,67173,
32.3529,,Surface,3,Image 1,1,1000067174,67174,
52.7978,,Surface,3,Image 1,1,1000067175,67175,
0.433735,,Surface,3,Image 1,1,1000067176,67176,
62.0877,,Surface,3,Image 1,1,1000067177,67177,
56.3816,,Surface,3,Image 1,1,1000067178,67178,
28.6053,,Surface,3,Image 1,1,1000067179,67179,
0.352941,,Surface,3,Image 1,1,1000067180,67180,
26.25,,Surface,3,Image 1,1,1000067181,67181,
46.2222,,Surface,3,Image 1,1,1000067182,67182,
44.6055,,Surface,3,Image 1,1,1000067183,67183,
45.4578,,Surface,3,Image 1,1,1000067184,67184,
14.1,,Surface,3,Image 1,1,1000067185,67185,
17.95,,Surface,3,Image 1,1,1000067186,67186,
37.5038,,Surface,3,Image 1,1,1000067187,67187,
29.9048,,Surface,3,Image 1,1,1000067188,67188,
31.7727,,Surface,3,Image 1,1,1000067189,67189,
40.4369,,Surface,3,Image 1,1,1000067190,67190,
44.0755,,Surface,3,Image 1,1,1000067191,67191,
34.0667,,Surface,3,Image 1,1,1000067192,67192,
45.0172,,Surface,3,Image 1,1,1000067193,67193,
2.2,,Surface,3,Image 1,1,1000067194,67194,
55.3088,,Surface,3,Image 1,1,1000067195,67195,
20.8958,,Surface,3,Image 1,1,1000067196,67196,
70.2188,,Surface,3,Image 1,1,1000067197,67197,
47.9647,,Surface,3,Image 1,1,1000067198,67198,
40.5333,,Surface,3,Image 1,1,1000067199,67199,
17.2469,,Surface,3,Image 1,1,1000067200,67200,
37.2,,Surface,3,Image 1,1,1000067201,67201,
25.7714,,Surface,3,Image 1,1,1000067202,67202,
3.5,,Surface,3,Image 1,1,1000067203,67203,
39.75,,Surface,3,Image 1,1,1000067204,67204,
28.1538,,Surface,3,Image 1,1,1000067205,67205,
32.4151,,Surface,3,Image 1,1,1000067206,67206,
47.9,,Surface,3,Image 1,1,1000067207,67207,
70.0933,,Surface,3,Image 1,1,1000067208,67208,
4.61225,,Surface,3,Image 1,1,1000067209,67209,
40.4333,,Surface,3,Image 1,1,1000067210,67210,
68.5833,,Surface,3,Image 1,1,1000067211,67211,
46.4054,,Surface,3,Image 1,1,1000067212,67212,
57.1622,,Surface,3,Image 1,1,1000067213,67213,
28.6562,,Surface,3,Image 1,1,1000067214,67214,
62.4421,,Surface,3,Image 1,1,1000067215,67215,
5,,Surface,3,Image 1,1,1000067216,67216,
59.1379,,Surface,3,Image 1,1,1000067217,67217,
55.0938,,Surface,3,Image 1,1,1000067218,67218,
34.098,,Surface,3,Image 1,1,1000067219,67219,
0.413043,,Surface,3,Image 1,1,1000067220,67220,
40.6512,,Surface,3,Image 1,1,1000067221,67221,
32.0909,,Surface,3,Image 1,1,1000067222,67222,
58.1744,,Surface,3,Image 1,1,1000067223,67223,
53.9432,,Surface,3,Image 1,1,1000067224,67224,
7.45946,,Surface,3,Image 1,1,1000067225,67225,
41,,Surface,3,Image 1,1,1000067226,67226,
67.1429,,Surface,3,Image 1,1,1000067227,67227,
45.0588,,Surface,3,Image 1,1,1000067228,67228,
57.5316,,Surface,3,Image 1,1,1000067229,67229,
52.6966,,Surface,3,Image 1,1,1000067230,67230,
13.3654,,Surface,3,Image 1,1,1000067231,67231,
0.203125,,Surface,3,Image 1,1,1000067232,67232,
19,,Surface,3,Image 1,1,1000067233,67233,
70.2895,,Surface,3,Image 1,1,1000067234,67234,
41.4035,,Surface,3,Image 1,1,1000067235,67235,
0.282609,,Surface,3,Image 1,1,1000067236,67236,
60.3824,,Surface,3,Image 1,1,1000067237,67237,
50.6038,,Surface,3,Image 1,1,1000067238,67238,
0.0962963,,Surface,3,Image 1,1,1000067239,67239,
48.7971,,Surface,3,Image 1,1,1000067240,67240,
21.1,,Surface,3,Image 1,1,1000067241,67241,
35.7586,,Surface,3,Image 1,1,1000067242,67242,
30.1463,,Surface,3,Image 1,1,1000067243,67243,
47.6104,,Surface,3,Image 1,1,1000067244,67244,
3.73418,,Surface,3,Image 1,1,1000067245,67245,
0.55,,Surface,3,Image 1,1,1000067246,67246,
55.4,,Surface,3,Image 1,1,1000067247,67247,
58.7353,,Surface,3,Image 1,1,1000067248,67248,
61.3509,,Surface,3,Image 1,1,1000067249,67249,
60.375,,Surface,3,Image 1,1,1000067250,67250,
71.3889,,Surface,3,Image 1,1,1000067251,67251,
